Out-of-pocket health expenditure (% of total expenditure on health)	Out-of-pocket health expenditure (% of private expenditure on health)	Health expenditure per capita (current US$)	Health expenditure per capita, PPP (constant 2005 international $)	Health expenditure, private (% of GDP)	Health expenditure, public (% of total health expenditure)	Health expenditure, public (% of government expenditure)	Health expenditure, public (% of GDP)	Health expenditure, total (% of GDP)	Income share held by second 20%	Income share held by third 20%	Income share held by fourth 20%	Income share held by highest 20%	Income share held by highest 10%	Income share held by lowest 10%	Income share held by lowest 20%	Poverty headcount ratio at $2 a day (PPP) (% of population)	Poverty headcount ratio at $1.25 a day (PPP) (% of population)	Poverty gap at $2 a day (PPP) (%)	Poverty gap at $1.25 a day (PPP) (%)	GINI index	Poverty gap at national poverty line (%)	Poverty headcount ratio at national poverty line (% of population)	Poverty gap at rural poverty line (%)	Poverty headcount ratio at rural poverty line (% of rural population)	Poverty gap at urban poverty line (%)	Poverty headcount ratio at urban poverty line (% of urban population)	Child employment in agriculture, female (% of female economically active children ages 7-14)	Child employment in agriculture, male (% of male economically active children ages 7-14)	Child employment in agriculture (% of economically active children ages 7-14)	Employees, agriculture, female (% of female employment)	Employees, agriculture, male (% of male employment)	Employment in agriculture (% of total employment)	Employment to population ratio, ages 15-24, female (%)	Employment to population ratio, ages 15-24, male (%)	Employment to population ratio, ages 15-24, total (%)	Share of women employed in the nonagricultural sector (% of total nonagricultural employment)	Employers, female (% of employment)	Employers, male (% of employment)	Employers, total (% of employment)	Self-employed, female (% of females employed)	Self-employed, male (% of males employed)	Self-employed, total (% of total employed)	Employment to population ratio, 15+, female (%)	Employment to population ratio, 15+, male (%)	Employment to population ratio, 15+, total (%)	Vulnerable employment, female (% of female employment)	Vulnerable employment, male (% of male employment)	Vulnerable employment, total (% of total employment)	Income
15.43276344	65.36456603	4604.068222	3880.597143	2.405989856	76.38971024	16.01654977	7.78443932	10.19042918	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.900000095	5.599999905	5.699999809	51.5	59.70000076	55.70000076	46.3	2.900000095	7	5.199999809	12.30000019	16.10000038	14.30000019	50.20000076	66.19999695	57.90000153	9.399999619	9.100000381	9.199999809	3
73.90985502	91.92240704	187.4280861	382.5150134	4.022218617	19.59538767	4.567710558	0.980253879	5.002472496	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38	39.5	38.70000076	32.40000153	30.79999924	31.60000038	44.6	1.299999952	8.699999809	5	67.30000305	49.29999924	58.20000076	57	61.90000153	59.40000153	66	40.5	53.20000076	2
37.68008298	60.48501351	17.64229141	52.31656801	8.644971398	37.70343958	11.77908938	5.232153342	13.87712474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60	54.90000153	57.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.30000305	75.5	76.40000153	NaN	NaN	NaN	0
20.61042707	77.81258748	4169.854734	3437.886416	2.55406367	73.51273395	14.6699726	7.088545973	9.642609643	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.299999952	2.299999952	1.799999952	25.39999962	30.60000038	28	46	2.299999952	6.300000191	4.5	11.5	17.39999962	14.80000019	42.79999924	57.29999924	49.79999924	9.300000191	11.19999981	10.30000019	3
45.99711827	93.83995138	31.00180699	66.62841711	2.236654447	50.98343766	9.873761444	2.32640412	4.563058567	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.5	56.5	57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.19999695	77.80000305	71.80000305	NaN	NaN	NaN	0
63.32651666	96.51926486	16.47740686	47.43671047	2.268682342	34.38976483	8.405730102	1.189135384	3.457817726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.79999924	62.20000076	54.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.40000153	81.5	67.69999695	NaN	NaN	NaN	0
40.59985369	97.1411902	374.6623996	841.7393573	2.847904613	58.20531578	9.975677234	3.966130871	6.814035484	13.74	17.94	23.08	36.74	22.17	3.28	8.5	0.41	0	0.01	0	28.19	3	10.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.699999809	9.100000381	7.5	23.79999924	30.29999924	27.10000038	51.3	2.299999952	5.599999905	4.099999905	9.399999619	15.10000038	12.39999962	45	56.20000076	50.40000153	7	9.5	8.399999619	2
19.16385772	65.41350459	725.2666466	953.9794026	1.06482438	70.70351475	9.817570921	2.569824525	3.634648905	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.10000038	40.09999847	31.60000038	9.8	0.600000024	2.099999905	1.799999952	1.700000048	4.400000095	3.900000095	30.20000076	81.09999847	62.20000076	1.100000024	2.299999952	2.099999905	3
43.44723767	100	393.7809477	769.8318649	4.242400588	56.55276233	13.33555485	5.522088055	9.764488642	11.31	16.12	22.74	43.18	27.25	2.71	6.65	0.19	0.04	0.05	0.02	36.21	NaN	14	NaN	17.8	NaN	8.2	NaN	NaN	NaN	NaN	NaN	NaN	9.600000381	17.89999962	13.80000019	34.7	NaN	NaN	NaN	26.70000076	27.29999924	26.89999962	21.39999962	42.59999847	31.5	NaN	NaN	NaN	2
23.58403118	76.43712082	299.6155558	712.8320011	1.986307922	69.14584049	9.081523428	4.451423502	6.437731424	13.46	17.5	22.54	37.74	23.14	3.68	8.76	0.25	0.13	0.15	0.13	28.74	NaN	7.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.79999924	34.29999924	30.60000038	56	NaN	NaN	NaN	NaN	NaN	NaN	45.59999847	55.90000153	50.29999924	NaN	NaN	NaN	2
27.55558929	76.06585149	208.6497981	335.799967	1.735327334	63.77403427	10.60906685	3.054958582	4.790285916	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.89999962	57	43.90000153	37.7	NaN	NaN	NaN	NaN	NaN	NaN	40.40000153	76.09999847	58.09999847	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
23.20099256	72.85714286	65.08928224	199.3512614	1.495012351	68.15550041	7.6394619	3.199714745	4.694727096	6.46	10.97	18.61	61.34	45.37	0.66	2.62	24.66	13.06	10.94	6.61	57.44	NaN	60.1	NaN	77.3	NaN	50.9	NaN	NaN	NaN	38.29999924	34.29999924	36.09999847	43.09999847	55.79999924	49.5	38.1	3.200000048	7.199999809	5.400000095	70.09999847	56.70000076	62.70000076	58.29999924	77.80000305	67.90000153	66.80000305	49.09999847	57	1
34.01102825	58.45513392	610.0095454	827.9447925	4.928224236	41.81686711	5.419847899	3.541969772	8.470194007	6.72	12	18.68	59.83	43.82	0.71	2.77	13.19	7.13	6.37	4.18	55.89	NaN	24.2	NaN	NaN	NaN	NaN	NaN	NaN	55.5	13.89999962	21.5	18.29999924	43	63.5	53.40000153	41.6	2.400000095	4.800000191	3.799999952	26.29999924	34	30.79999924	52	76.19999695	63.79999924	24	29.20000076	27	2
29.04945442	80.70175439	874.4757419	1433.56679	2.507919747	64.00393691	9.522155617	4.459285918	6.967205664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.40000153	50.29999924	46.09999847	50.4	NaN	NaN	NaN	NaN	NaN	NaN	59	71.40000153	65.09999847	NaN	NaN	NaN	3
15.33366678	98.92167662	782.8184935	1241.797337	0.374000946	84.4991843	6.718769368	2.038781408	2.412782354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.5	44.40000153	40.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.29999924	74.09999847	63.70000076	NaN	NaN	NaN	3
14.70033628	96.64300235	87.0551897	223.6586958	0.762338626	84.78903187	13.30537565	4.24943064	5.011769266	10.79	15.38	22.04	45.15	29.36	2.8	6.64	29.76	10.22	8.53	1.81	38.06	6.1	23.2	8.1	30.9	0.4	1.7	NaN	NaN	NaN	NaN	NaN	NaN	45.90000153	43.90000153	44.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.90000153	74.30000305	68.59999847	NaN	NaN	NaN	1
6.947423298	29.52246817	504.8069298	1034.141696	1.850185603	76.4673358	18.40209542	6.01201643	7.862202033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.79999924	45.90000153	41.40000153	43.4	NaN	NaN	NaN	NaN	NaN	NaN	56.70000076	68.80000305	62.79999924	NaN	NaN	NaN	2
62.48826527	94.97728158	16.71703066	30.44249817	2.697840727	34.20714488	10.40481569	1.402666421	4.100507148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.5	59.90000153	54.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.40000153	78.69999695	72.40000153	NaN	NaN	NaN	0
14.74649575	49.52530953	4340.355972	3849.577809	2.98864597	70.2243239	17.95637069	7.048560103	10.03720607	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.5	3.400000095	2.5	59.79999924	59.09999847	59.40000153	49.8	NaN	NaN	NaN	11.39999962	19.20000076	15.5	58.40000153	67.90000153	63.09999847	NaN	NaN	NaN	3
30.56564177	75.03876002	6050.911859	4540.274226	4.325511079	59.26686187	19.47144584	6.293634113	10.61914519	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.700000048	4.800000191	3.900000095	60.20000076	64.90000153	62.59999847	46.8	3.299999952	8.199999809	6	13.89999962	18	16.10000038	57.40000153	73.59999847	65.30000305	10.60000038	9.699999809	10.10000038	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
36.59378985	64.42822121	683.0753431	958.8799253	3.918994592	43.20223474	15.93206816	2.980915244	6.899909836	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.599999905	16.10000038	12.30000019	19.70000076	34.09999847	27	35.5	1.700000048	3.799999952	3.099999905	25.60000038	29.20000076	27.89999962	36.59999847	68.90000153	52.40000153	23.89999962	25.29999924	24.79999924	2
44.05281852	83.00883544	114.4807539	240.4471977	2.310787054	46.92996439	10.91103395	2.043434735	4.354221789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.79999924	60.59999847	55.79999924	58.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.59999847	77.30000305	72.09999847	NaN	NaN	NaN	2
73.30455482	94.51130749	52.88653437	101.2033879	3.639050794	22.43832323	6.768075637	1.052764733	4.691815527	10.49	14.94	21.67	46.17	30.36	2.91	6.73	30.36	9.56	8.21	1.2	38.91	12.3	39.9	17.5	55	2.8	12.2	86.76	90.23	88.52	NaN	NaN	NaN	40.29999924	46.5	43.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.59999847	73.30000305	66.90000153	NaN	NaN	NaN	1
22.10929912	76.38897055	336.5918728	618.5232144	2.083152698	71.05694845	18.81407216	5.114266326	7.197419024	0	0	0	100	100	0	0	17.66	8.84	7.47	4.03	58.88	NaN	NaN	NaN	NaN	NaN	NaN	21.71	49.12	41.15	6.400000095	28.70000076	19.70000076	26.5	44.29999924	35.5	47.5	3.200000048	5.300000191	4.5	44.40000153	46.70000076	45.79999924	44.20000076	71.19999695	57.29999924	41.20000076	41.40000153	41.29999924	2
34.72304492	100	29.26288731	46.0698304	1.483005158	65.27695508	12.48696686	2.787948502	4.270953659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.39999962	48.09999847	34.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31	74.19999695	52.59999847	NaN	NaN	NaN	0
24.85812249	99.69967597	137.2683213	167.5584679	1.1557844	75.06699771	10.77731013	3.479776079	4.63556048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1	26.6	14.3	44.3	3.3	13.2	NaN	NaN	NaN	NaN	NaN	NaN	40	63.59999847	52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45	76.19999695	60.20000076	NaN	NaN	NaN	1
28.71351071	87.71959192	524.3388835	969.3855281	2.744340934	67.26667522	24.63364987	5.639594863	8.383935797	8.47	12.73	19.77	54.76	38.72	1.51	4.27	4.98	2.16	1.98	1.14	49.25	NaN	19	NaN	21.2	NaN	17.5	NaN	NaN	NaN	5.099999905	17.89999962	13.19999981	33	58.79999924	46.29999924	41.1	4	9.100000381	7.199999809	23.89999962	28.70000076	27	41.90000153	78.30000305	60.29999924	19.89999962	19.60000038	19.70000076	2
5.002542276	100	585.9437956	398.7620655	0.520444067	94.99745772	14.48242925	9.883147509	10.40359158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.600000381	25	18.70000076	30.39999962	40.79999924	35.79999924	43.7	NaN	NaN	NaN	6.5	23.29999924	16.89999962	40.40000153	66.5	53.5	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.300000012	3.200000048	1.799999952	NaN	NaN	NaN	49.3	2.599999905	4.800000191	3.700000048	4.699999809	10.30000019	7.599999905	NaN	NaN	NaN	NaN	NaN	NaN	3
47.78289904	83.23748502	1674.059966	1719.956705	3.474494147	42.59439014	6.237710932	2.578040013	6.05253416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.400000095	6	4.400000095	36.20000076	40.70000076	38.59999847	49.1	1.799999952	9.5	6.099999905	13.19999981	26.10000038	20.29999924	52.79999924	70	61.5	11.39999962	16.60000038	14.30000019	3
13.18240522	89.03280679	1140.341986	1660.743047	0.965712738	85.19376655	13.53960035	5.556626257	6.522338995	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	4.400000095	3.599999905	23.60000038	32.5	28.20000076	46.3	1.799999952	5.199999809	3.700000048	10.80000019	20.70000076	16.5	46.59999847	65.69999695	55.79999924	8.699999809	15.30000019	12.39999962	3
13.60173974	57.69089635	4230.816509	3724.187535	2.468766728	76.42307435	18.38988985	8.002347128	10.47111386	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.600000024	2.799999952	2.200000048	44	48.59999847	46.29999924	46.9	2.5	6.800000191	4.800000191	9.100000381	14.30000019	11.89999962	47.5	61.29999924	54.20000076	6.699999809	7.5	7.099999905	3
31.21037827	83.17757009	308.6635028	550.6276364	2.301594984	62.47741039	8.242496183	3.832296648	6.133891631	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
13.60162017	86.69417421	5664.948176	3747.492008	1.516400985	84.73247534	16.56470708	8.415798365	9.932199351	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.200000048	3.900000095	2.599999905	64.19999695	66.30000305	65.30000305	49	1.700000048	6	4	5.300000191	12.39999962	9.100000381	58.40000153	68.90000153	63.5	3.599999905	6.400000095	5.099999905	3
41.8226829	65.29237759	231.0647034	424.9350251	3.439893154	35.94553537	9.636797476	1.930369753	5.370262907	8.44	13	19.94	54.21	38.35	1.61	4.41	11.47	3.83	3.46	1.04	48.69	NaN	35.8	NaN	47.1	NaN	29.6	NaN	NaN	NaN	2.099999905	21	14.5	23.29999924	51	37.20000076	38.8	2.5	4.699999809	4	32.70000076	53.5	46.40000153	37.29999924	72.5	54.90000153	30.20000076	48.79999924	42.40000153	2
21.48079921	94.70889018	140.8509706	273.0555805	0.801651855	77.31913111	8.216137269	2.73283291	3.534484765	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.599999905	37.29999924	22.20000076	16.8	NaN	NaN	NaN	NaN	NaN	NaN	11.60000038	62.40000153	37.09999847	NaN	NaN	NaN	2
57.88059638	76.43019334	228.4813241	507.2355441	5.2664017	24.26998566	5.446808511	1.687778549	6.954180249	7.38	11.56	19	58.77	43.25	1.02	3.29	14.43	7.23	6.07	3.26	54.31	NaN	36.7	NaN	61.3	NaN	24.3	NaN	NaN	NaN	24	33.29999924	29.60000038	36.5	59.20000076	48	NaN	3	6.400000095	5	54.90000153	41.70000076	46.90000153	50.5	80.80000305	65.59999847	51.90000153	35.29999924	41.90000153	2
57.63067179	98.03108305	84.63868769	259.2736177	2.896503812	41.21183813	6.197606709	2.030515029	4.927018841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.5	27.70000076	31.70000076	9.899999619	39	24.70000076	19	3.400000095	17	14.10000038	52.09999847	38.59999847	41.5	18.39999962	69.5	43.90000153	48.70000076	21.60000038	27.29999924	1
54.72263868	100	9.040650691	19.58627948	1.727647087	45.27736132	3.595238095	1.429450466	3.157097553	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64	69.69999695	66.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.5	82.5	77.30000305	NaN	NaN	NaN	0
20.80892405	72.9567712	2724.872631	2734.917146	2.419516713	71.47773441	15.46318712	6.063388355	8.482905067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	5.599999905	4.5	34.40000153	45.40000153	40.09999847	43.7	3.299999952	7	5.5	13.5	20.5	17.60000038	42.90000153	64	53.20000076	10.19999981	13.5	12.10000038	3
