Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.184560084	2494000000	78.38741693	20.33175315	19.72148205	NaN	0.009668787	0	0.600602309	NaN	1.280829923	3516470000	NaN	225.2935863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	2481000000	87.13770288	12.69143567	12.69034565	NaN	0	0	0.001090025	NaN	0.170861447	3669640000	NaN	63.5697448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	53.1348	16.77	15.45	5.250784	16.75	16.75	NaN	NaN	50.63776	17.49	15.27	5.54847	14.55	14.55	NaN	NaN	39.86254	20.76	14.53	6.872852	9.66	9.66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	128000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.89440639	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.37475728	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.253499533	NaN	NaN	NaN	1723000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.73891559	19.84286999	339439904.8	53.03868872	22.86494175	93.75	89.04217787	NaN	NaN	NaN	NaN	0.88479461	NaN	NaN	NaN	2447000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.81531716	7.345698938	145381290.1	NaN	NaN	27.62396643	64.14554002	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.54383349	12.33690004	8.110282475	NaN	NaN	60.59519116	1.438826116	0.267632884	141000000	49.61081937	9.018608758	6.068814818	NaN	0.373128305	0.577583819	0.646368774	29.88856824	11.48200363	176388695.5	29.88856824	120.7982906	NaN	NaN	NaN	NaN	166.9230769	42.099488	24.23640316	1.256565976	0.190305805	NaN	NaN	42.6080481	25.62314145	0.130787169	147000000	90.81659979	0.011773636	NaN	NaN	0.005855536	0	0	9.171626601	-2.30241E-08	122480579.5	9.171626601	91.18509317	NaN	NaN	161960	0.330858669	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
99.8	5.85	13.41093	8	7.84	0.4530663	5.34	5.53	99.71	6.56	12.58465	7.84	8.13	4.259728	5.42	5.6	99.39	9.09	9.397623	7.09	9.16	19.90507	6.03	6.17	1.45332111	5.823926791	4.316951334	NaN	11.61463034	82.26647901	2.677278945	0.673929997	1.75158E+11	88.16778373	9.920620102	3.817618722	0.329659479	4.356168579	0.487568842	0.402774363	0.526830116	1.911596171	1.87056E+11	NaN	71.47660329	34.73471309	35421645646	21.87978041	31.77087616	NaN	NaN	8.026692688	8.185760842	10.59093027	NaN	10.21083891	62.52459735	6.193732813	0.622578248	2.01633E+11	95.15398571	4.828781659	1.841308655	0.262497257	1.75524947	0.548359018	0.193781362	0.227585896	0.017232631	2.00147E+11	NaN	72.89537519	39.42900926	28601026650	19770469707	15.82917166	20.26653764	30.09361418	NaN	NaN	NaN	2.146559511	NaN	3
100	2.86	0.7663766	0.97	3.26	27.09594	0.66	2.62	99.77	8.06	9.694641	3.69	7.66	41.67621	5.39	7.23	98.95	26.3	33.10001	18.69	22.93	79.62035	33.18	34.4	1.705614399	6.583510126	3.574027213	NaN	1.176054804	85.28297573	2.740633137	1.2672647	78224000000	93.51335024	6.441011994	2.208237279	0.796530225	0.98744935	0.988221479	0.489008388	0.971565273	0.045637767	78177917670	NaN	94.89133851	14.36727782	15557408430	35.44140444	49.01526294	NaN	NaN	0.594610208	2.924829574	0.165720063	NaN	30.91497477	93.71294608	2.496526315	2.929361303	79747000000	88.43275102	11.43670275	3.135942886	2.305064009	2.630339861	1.251610724	0.993637439	1.120107832	0.130546234	79434145440	NaN	99.14227222	18.72123932	25475764759	13274704634	17.7751268	15.46542684	34.89835907	NaN	NaN	NaN	1.175477056	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.343944446	7.164068163	10.95605784	NaN	6.751298828	78.07911098	1.231293919	0.123018113	19199000000	54.90377238	7.18478017	3.992403811	0.414481926	24.75731835	0.020537162	0.535758733	2.221598539	13.1541291	19525580000	24.75731835	103.735303	22.02474115	3483774100	50.10031713	21.12364289	109.5238095	70.87094808	9.419394924	27.55531979	0.192394683	NaN	3.373430939	14.66859282	46.26165135	0.869119815	16627000000	65.5487469	7.384177917	4.802897926	1.088538871	18.20205307	0.170307632	0.732803383	0.589630105	8.865022118	17063240000	18.20205307	86.5514854	22.76202611	3494958163	80429725	3.66048991	47.22903098	26.63551197	NaN	NaN	NaN	3	NaN	2
NaN	NaN	54.24311	21.7	22.98	0	18.43	18.43	NaN	NaN	52.5029	22.02	23.7	0	19.76	19.76	NaN	NaN	44.49856	23.71	26.14	0	24.98	24.98	5.119572641	5.88040854	4.969190327	NaN	1.041620099	79.10485208	4.361864477	1.91664436	1.38833E+11	83.0302718	9.793028042	5.435000972	4.651288586	2.600678216	0.780606203	0.795882347	0.964572689	1.741699191	1.38949E+11	5.435000972	61.74585822	32.85797309	22369000000	46.09951272	20.00089409	105.9405941	56.64713312	1.558517204	8.211302772	3.907836027	NaN	0.598045413	84.35817791	1.81729042	2.087421425	1.51048E+11	87.8221476	7.43383271	4.727106368	1.716139988	2.000392033	1.00254237	1.480317941	1.234440378	0.016913323	1.51171E+11	4.727106368	60.61243243	34.88112024	20567000000	15821972754	12.41712404	14.92682452	49.59400982	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.450501476	13.73072526	15.72731948	NaN	2.929880833	66.724431	1.344220796	2.084714644	1227000000	71.23157549	8.978776715	2.41543199	NaN	1.874171215	1.365105575	2.065907585	17.65185904	2.13778876	1226510097	17.65185904	81.17482381	61.50770023	1033835573	22.5934182	12.96900075	82.25806452	102.6451492	25.18890434	24.28665191	36.15257872	NaN	2.800051051	8.006592898	6.365072233	0.757602787	1768000000	85.64915034	5.896622009	4.351033349	0.280028944	0.411762105	0.687184227	0.166613383	7.335705335	1.118522318	1782205967	7.335705335	87.61858522	45.60265468	474813500.3	2475320	1.758722564	29.62221893	21.97507534	28	NaN	NaN	NaN	NaN	1
100	35.87	18.64142	12.17	12.02	0	10.87	10.87	100	42.9	19.73834	12.24	12.14	0	11.19	11.19	100	67.17	28.83699	12.84	12.52	0	12.4	12.4	2.106378436	12.56605524	2.68416046	NaN	12.6557431	77.76467127	2.379174608	0.090650948	13683000000	72.60133936	3.085635223	1.614245799	0.541601112	23.15957756	0.100669278	0.360451304	0.46866773	1.153447862	14357581860	23.15957756	118.5908047	17.46205768	3325413653	36.28406268	33.59813655	89.81481481	83.67846319	5.504830107	27.20300387	36.35446365	NaN	5.19171099	30.34877137	0.569210707	0.285755794	10587000000	71.5345734	1.192521267	0.193220374	0.58365814	26.34265366	0.200113859	0.133034216	0.082494679	0.930251672	10437406560	26.34265366	81.1681093	14.54326431	2133083490	245419779	7.743427063	27.74472791	52.52029679	1192	NaN	NaN	71.78689966	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.256757473	42.62815981	7.281894741	NaN	NaN	45.64973253	0.265445525	0.913592676	57000000	76.25076668	NaN	NaN	NaN	NaN	0.299174956	NaN	NaN	23.74923332	155792118.4	NaN	131.1134259	NaN	NaN	NaN	NaN	85.25641026	67.30778855	0.026495372	63.88561881	NaN	NaN	NaN	33.35760854	0.000423405	NaN	6140000	96.65154655	NaN	NaN	NaN	NaN	0.218285042	NaN	NaN	3.348453447	14118944.09	NaN	45.14553007	NaN	NaN	1873	0.09143771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.185699277	27.8873419	20.29403587	NaN	NaN	49.34738314	0.268153776	0.018996794	234000000	88.12091629	NaN	NaN	NaN	4.030868025	0.018996794	NaN	3.016472533	8.862611174	340150653	3.016472533	101.9342856	11.63425306	62206910.8	59.76456666	28.60118028	100	96.10233392	0.323742253	23.3318739	0	NaN	NaN	76.29883737	0.045554428	2.186172293	13000000	83.43548718	4.253259908	NaN	NaN	0.506089667	2.180396959	NaN	4.569015727	7.742237189	16997347.28	4.569015727	119.2502848	14.71433462	65431093.77	NaN	NaN	68.12612763	17.15953775	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.234258553	12.93672444	9.46088238	NaN	4.041513802	71.71893458	1.680373815	0.026611932	4300000000	66.7159997	1.472794527	0.914029212	0.154197668	31.66996706	0.014550981	0.176262408	0.213754258	0.141238714	3561120647	31.66996706	67.72481803	23.75762689	1019420000	39.23897903	32.96188028	99.08256881	59.49023027	6.723004573	65.58627499	0.868752587	NaN	0.196810707	25.35294686	1.187428802	0.184704036	3730000000	74.29210439	1.483682285	0.139203273	0.979784191	23.34750728	0.11300457	0.044740565	0.206949687	0.876706048	2779801742	23.34750728	64.24944869	17.31358186	1041610000	29619791	4.20282767	14.32397922	68.16562821	NaN	NaN	NaN	5.313324497	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.598310634	3205000000	48.72526823	25.67869823	NaN	18.10667639	24.99319941	0.575546042	0.015858825	0.987877077	0.602834127	3051491329	24.99319941	66.17469769	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.54993576	2015000000	44.24692272	49.21109846	6.44242945	34.73298895	6.511339832	6.924818225	NaN	0.829096569	0.030638993	1956381551	6.511339832	120.2224279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.7	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
100	4.09	0.2822267	2.72	5.56	0.3152843	3.14	5.03	100	5.73	9.712525	3.9	7.34	11.85437	4.01	5.75	100	11.62	30.76033	9.73	13.59	37.6087	6.23	7.69	1.038697677	24.63582939	8.558084019	NaN	6.822040438	59.01585108	1.134210423	4.256082434	3979000000	79.62432811	14.77627098	3.390692846	4.798494952	1.478896957	3.970438265	0.907375134	0.230372827	5.599400907	3983510720	NaN	103.5443808	7.778978237	1389415331	59.11406081	26.28492051	NaN	NaN	0.796258923	43.03503832	2.589557709	NaN	3.111142395	51.54809471	2.000389201	17.03629145	1391000000	43.04924083	49.00769498	0.378128135	36.61575326	0.329841943	10.49772616	0.295008223	0.89123726	7.94306419	1413870363	NaN	146.7280443	21.53867812	3046677514	13359003	5.29925584	20.1661153	55.18406419	NaN	NaN	NaN	NaN	NaN	3
100	4.09	0.2822267	2.72	5.56	0.3152843	3.14	5.03	100	5.73	9.712525	3.9	7.34	11.85437	4.01	5.75	100	11.62	30.76033	9.73	13.59	37.6087	6.23	7.69	2.267474468	6.994959544	8.714019947	NaN	4.560598432	78.51203942	3.492501907	0.303857581	27800000000	81.92826259	13.42580497	2.368747727	8.923478216	0.959947021	0.410327887	0.381576408	0.38172771	4.645932435	30724107290	NaN	86.74823718	36.38416083	6197891444	11.29148511	47.76375562	NaN	NaN	3.16760948	5.442612156	4.49227901	NaN	2.274153758	83.98568488	2.76714589	1.685932222	22165000000	86.95723025	12.15768717	1.870793155	6.662510839	0.745087167	1.655620701	0.471521643	0.752153667	0.885082578	22174646070	NaN	75.58250217	30.65975123	8071277506	1384392842	7.533083244	16.52659793	50.53949708	NaN	NaN	NaN	1.55	NaN	3
100	4.09	0.2822267	2.72	5.56	0.3152843	3.14	5.03	100	5.73	9.712525	3.9	7.34	11.85437	4.01	5.75	100	11.62	30.76033	9.73	13.59	37.6087	6.23	7.69	2.250273421	9.856106874	7.635133339	NaN	2.525068253	70.14332082	3.353445868	1.549858173	4.59098E+11	84.96319976	14.92473908	4.867469261	4.556216636	2.06533134	1.418243639	0.934914014	1.08256419	0.112061157	4.44553E+11	NaN	92.43927342	34.46359681	1.33504E+11	18.76114648	44.25018846	NaN	NaN	0.970729758	5.234130984	1.359026947	NaN	7.173794364	84.63400209	2.306671943	2.124342108	5.24649E+11	85.91745127	13.75266284	3.517909391	4.509217293	2.374301014	1.403191851	0.802475932	1.145567355	0.329885899	5.12847E+11	NaN	95.18168181	44.31364594	77071623796	60953018867	13.76754279	25.65539671	22.85716298	NaN	NaN	NaN	1.519458565	NaN	3
96.04	50.67	46.40423	20.78	20.31	39.13044	18.71	18.71	94.81	58.64	49.01432	21.14	21.06	34.68477	18.61	18.61	90.55	87.55	58.64865	22.39	22.55	17.92793	18.48	18.48	1.893154249	27.8003272	6.559553816	NaN	9.913644214	63.40547985	0.336370188	0	129000000	83.98608951	0.748248559	NaN	NaN	12.00684959	0.002316001	0.045422349	0.085425683	3.258812337	134874868.4	12.00684959	89.4597907	26.9775475	42888888.89	46.95164076	16.15716753	NaN	NaN	0.245196615	48.7483697	NaN	NaN	4.026475455	49.33685438	1.669579301	0	51000000	56.81581842	0	NaN	NaN	38.4035095	0	0	0	4.780672078	53085565.97	38.4035095	95.76075069	20.54054054	67148148.15	619511	2.512157287	9.72421401	65.70876999	NaN	NaN	NaN	NaN	NaN	2
100	4.09	0.2822267	2.72	5.56	0.3152843	3.14	5.03	100	5.73	9.712525	3.9	7.34	11.85437	4.01	5.75	100	11.62	30.76033	9.73	13.59	37.6087	6.23	7.69	2.594684933	12.32188032	3.853170362	NaN	NaN	71.01225896	1.923862054	0.123840685	45291000000	90.76435647	9.126584898	3.504054099	2.00196638	1.877364055	0.116313168	0.787117721	0.839769474	0.109058636	40937376980	NaN	99.52669958	26.77207753	14641751544	44.9529795	28.27494296	NaN	NaN	3.064715058	22.95393205	4.312766318	NaN	NaN	59.35658506	0.947559467	1.830414672	51415000000	90.96704545	8.965007347	1.933169159	3.106896729	1.536083339	0.888569778	0.769977969	0.730310374	0.067947206	47123425620	NaN	100.3430523	35.08984259	16341054825	4899835067	16.88849667	43.98161326	20.92854415	NaN	NaN	NaN	1.312981986	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.91583348	NaN	NaN	0	5727000000	13.11972232	0	0	NaN	13.44855314	0	0	NaN	73.43172454	6309019200	13.44855314	60.42095268	10.09816397	1100200000	58.97109616	18.01490638	96.33027523	93.20153875	0.232907102	10.66391798	0.020594839	NaN	NaN	7.888266561	0.125563514	0.069671027	4053000000	17.27102182	NaN	NaN	NaN	1.129573069	0.069671027	0	NaN	81.59940511	3922721000	1.129573069	70.64688758	11.55752298	2078300000	826566	0.259036131	2.771495934	85.67098109	NaN	NaN	NaN	12.81228708	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.981385244	31.26866783	1.225377229	NaN	NaN	63.11483635	1.368341621	2.81246242	9090000000	83.17709457	14.14069231	3.788870933	5.314149566	3.914705377	2.30104172	0.276422845	0.846543589	0.381171398	9105615000	2.30104172	99.32171436	NaN	NaN	NaN	NaN	67.54385965	84.37659338	0.067380795	1.223454138	92.05111797	NaN	NaN	5.976946583	0.681099683	2.006262797	13220000000	82.27483005	15.72281735	0.197915272	9.931189598	5.427376078	2.002352603	0.066166967	0.100169436	0	11099194000	2.002352603	60.14174121	NaN	NaN	2440222	0.367838705	NaN	NaN	1084	NaN	NaN	NaN	NaN	2
99.97	21.38	18.32086	11.72	11.82	0	11.37	11.37	99.98	21.75	19.35828	11.72	11.87	0	10.95	10.95	100	23	28.36527	11.72	12.02	0	9.13	9.13	3.106167532	9.944594379	4.427975871	NaN	4.5634587	80.76773209	1.571170606	0.321293128	4283710000	62.35444012	2.42958076	1.0721554	0.939580399	34.33655198	0.051044393	0.142753797	0.22404677	0.879427141	3733044668	34.33655198	105.7342951	33.63040188	1070460000	41.34764494	20.45849448	88.67924528	105.8085776	3.271427471	51.17453422	36.48096882	NaN	0.160929956	8.872448598	0.198999941	0.393267967	5198600000	69.80006065	4.206402395	1.659348521	2.232181473	25.06389995	0.149238372	0.088191263	0.077442766	0.929636998	4894832940	25.06389995	99.45743845	14.99929691	640030000	18314225	4.334294002	40.93558114	43.90419199	NaN	NaN	NaN	16.1	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.101889336	29.47155074	1.43017549	NaN	4.119770652	59.8809577	3.108209904	3.911766553	13038000000	73.7098696	20.40084449	5.240659342	7.733078582	4.258676798	1.313280579	1.823019096	1.345410677	4.576005322	13019611780	1.313280579	93.23641051	32.76704183	4709000000	35.14546613	27.96772138	111.1111111	75.48335501	4.237090516	10.48356801	47.57203039	NaN	1.024341888	31.63993133	5.940616012	13.82802224	3539000000	80.55249784	10.15859336	0.592602581	6.330969673	0.295527996	7.636976458	0.972955035	1.966538074	1.651932342	3534486462	7.636976458	75.60589531	34.06762859	9079000000	7202642	0.64408415	29.61779932	35.2902302	87	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	553000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.2811167	94.41340782	53702705.43	NaN	5.586592179	98.29059829	440.5091491	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	520.3159413	30.79122974	104905284.9	NaN	NaN	35.74833174	33.46043851	NaN	NaN	NaN	NaN	NaN	0
100	4.09	0.2822267	2.72	5.56	0.3152843	3.14	5.03	100	5.73	9.712525	3.9	7.34	11.85437	4.01	5.75	100	11.62	30.76033	9.73	13.59	37.6087	6.23	7.69	2.563827377	12.32626112	9.372002186	NaN	6.431241161	72.1730086	3.408334503	4.236347323	1.21221E+11	82.57019325	17.29068074	3.91255804	1.911101154	3.835049186	3.779619083	0.652767851	3.199585426	0.139126006	1.21865E+11	NaN	77.72103009	42.02923715	25069101438	31.36928256	20.17023912	NaN	NaN	1.254127677	15.54042802	2.402724827	NaN	3.774625614	77.76747909	2.315067662	3.498432885	1.07243E+11	84.92530196	13.28171218	1.554573794	1.858346242	5.456536384	2.830940836	0.387004027	1.194310898	1.79298586	1.02094E+11	NaN	93.15366647	18.22795447	44074882509	5997252786	7.604058764	16.35781426	61.63960566	NaN	NaN	NaN	0.84	NaN	3
100	4.09	0.2822267	2.72	5.56	0.3152843	3.14	5.03	100	5.73	9.712525	3.9	7.34	11.85437	4.01	5.75	100	11.62	30.76033	9.73	13.59	37.6087	6.23	7.69	2.67806502	15.25379531	9.29554786	NaN	4.98114008	71.50924171	1.248013138	0.068789302	3224000000	76.81732584	23.11060695	0.995595609	20.59496312	0.502924986	0.046735097	0.302212403	0.668175729	0.072067209	3209365300	NaN	63.81631037	24.96232079	525292847.1	50.88141843	19.17512071	NaN	NaN	8.128264059	15.42668167	5.847577784	NaN	1.073579888	68.18596191	2.410912639	0.24546866	2078000000	59.39479184	40.54578509	0.252585368	39.48175051	0.342468722	0.222187682	0.049638801	0.19715401	0.059423071	2076802800	NaN	54.25990457	14.75822201	1099273774	125367192	8.848114633	40.1221284	44.04606971	NaN	NaN	NaN	15.07332043	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.818455168	NaN	NaN	15.77061566	1401000000	69.2339738	13.8007231	3.593118383	NaN	0.696602089	4.245475291	3.760728221	3.313128027	13.65217508	1122296058	3.313128027	111.0389044	23.43092041	330859831.2	63.24427147	7.506352949	114.8148148	69.31978679	NaN	NaN	NaN	NaN	2.028560287	NaN	NaN	20.77840601	417000000	80.62791104	12.51986773	1.504387358	NaN	0	10.19561337	NaN	0.175282649	6.676938581	440746489.3	0.175282649	85.96379241	23.21515963	321153871.8	NaN	NaN	67.63542698	7.120853097	52	NaN	NaN	NaN	NaN	0
100	4.09	0.2822267	2.72	5.56	0.3152843	3.14	5.03	100	5.73	9.712525	3.9	7.34	11.85437	4.01	5.75	100	11.62	30.76033	9.73	13.59	37.6087	6.23	7.69	2.51830363	6.664381749	10.59784165	NaN	1.96916801	72.69261265	5.45815772	0.229780351	31422000000	83.99118056	14.27633361	2.980461653	8.411873893	1.913863664	0.177249108	0.368906273	0.423979023	1.732485823	29264014930	NaN	91.34155647	47.75366398	8612221583	23.74396668	26.53320133	NaN	NaN	7.055317158	2.795062194	3.064594493	NaN	-0.520624916	83.34937031	3.105928253	2.505816828	41124000000	82.38676268	16.84788226	4.133224968	8.412902911	1.577149557	1.157260462	0.874160972	0.693183391	0.765355061	38435179950	NaN	89.30577032	50.47141471	7059816496	5516915550	16.33530545	26.87685087	23.17235934	NaN	NaN	NaN	2.985262753	NaN	3
