Binding coverage, manufactured products (%)	Bound rate, simple mean, manufactured products (%)	Share of tariff lines with international peaks, manufactured products (%)	Tariff rate, applied, simple mean, manufactured products (%)	Tariff rate, most favored nation, simple mean, manufactured products (%)	Share of tariff lines with specific rates, manufactured products (%)	Tariff rate, applied, weighted mean, manufactured products (%)	Tariff rate, most favored nation, weighted mean, manufactured products (%)	Binding coverage, all products (%)	Bound rate, simple mean, all products (%)	Share of tariff lines with international peaks, all products (%)	Tariff rate, applied, simple mean, all products (%)	Tariff rate, most favored nation, simple mean, all products (%)	Share of tariff lines with specific rates, all products (%)	Tariff rate, applied, weighted mean, all products (%)	Tariff rate, most favored nation, weighted mean, all products (%)	Binding coverage, primary products (%)	Bound rate, simple mean, primary products (%)	Share of tariff lines with international peaks, primary products (%)	Tariff rate, applied, simple mean, primary products (%)	Tariff rate, most favored nation, simple mean, primary products (%)	Share of tariff lines with specific rates, primary products (%)	Tariff rate, applied, weighted mean, primary products (%)	Tariff rate, most favored nation, weighted mean, primary products (%)	Agricultural raw materials imports (% of merchandise imports)	Food imports (% of merchandise imports)	Fuel imports (% of merchandise imports)	ICT goods imports (% total goods imports)	Insurance and financial services (% of commercial service imports)	Manufactures imports (% of merchandise imports)	Ores and metals imports (% of merchandise imports)	Merchandise imports from economies in the Arab World (% of total merchandise imports)	Merchandise imports (current US$)	Merchandise imports from high-income economies (% of total merchandise imports)	Merchandise imports from developing economies outside region (% of total merchandise imports)	Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports)	Merchandise imports from developing economies in Europe & Central Asia (% of total merchandise imports)	Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports)	Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports)	Merchandise imports from developing economies in South Asia (% of total merchandise imports)	Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports)	Merchandise imports by the reporting economy, residual (% of total merchandise imports)	Merchandise imports by the reporting economy (current US$)	Merchandise imports from developing economies within region (% of total merchandise imports)	Import value index (2000 = 100)	Computer, communications and other services (% of commercial service imports)	Commercial service imports (current US$)	Transport services (% of commercial service imports)	Travel services (% of commercial service imports)	Net barter terms of trade index (2000 = 100)	Export volume index (2000 = 100)	Agricultural raw materials exports (% of merchandise exports)	Food exports (% of merchandise exports)	Fuel exports (% of merchandise exports)	ICT goods exports (% of total goods exports)	Insurance and financial services (% of commercial service exports)	Manufactures exports (% of merchandise exports)	Ores and metals exports (% of merchandise exports)	Merchandise exports to economies in the Arab World (% of total merchandise exports)	Merchandise exports (current US$)	Merchandise exports to high-income economies (% of total merchandise exports)	Merchandise exports to developing economies outside region (% of total merchandise exports)	Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports)	Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports)	Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports)	Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports)	Merchandise exports to developing economies in South Asia (% of total merchandise exports)	Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports)	Merchandise exports by the reporting economy, residual (% of total merchandise exports)	Merchandise exports by the reporting economy (current US$)	Merchandise exports to developing economies within region (% of total merchandise exports)	Export value index (2000 = 100)	Computer, communications and other services (% of commercial service exports)	Commercial service exports (current US$)	High-technology exports (current US$)	High-technology exports (% of manufactured exports)	Transport services (% of commercial service exports)	Travel services (% of commercial service exports)	Battle-related deaths (number of people)	Internally displaced persons (number, high estimate)	Internally displaced persons (number, low estimate)	Intentional homicides (per 100,000 people)	Presence of peace keepers (number of troops, police, and military observers in mandate)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.918853591	5.139131997	5.980692608	NaN	6.978351496	85.37703534	1.408657489	2.57549685	43807000000	84.9539228	14.71223075	12.33818515	NaN	1.025241691	0.056845786	0.886090725	0.228171373	0.33384645	44816502070	NaN	NaN	30.01583896	13343984353	33.76077212	29.24503742	NaN	NaN	10.27801423	22.07264865	22.99979274	NaN	4.980224514	25.38803361	18.78038605	2.459840587	42824000000	78.5288006	18.74198871	13.13388347	NaN	0.97750072	1.233633296	2.001516953	0.846814533	2.72921069	42525878320	NaN	NaN	17.2915235	10864661780	978796278	10.43484734	33.69515398	44.03309801	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	1.331585	3.3	7.12	0.2357272	4.78	7.15	NaN	NaN	6.249241	4.03	7.25	4.532078	4.46	6.33	NaN	NaN	20.60003	7.44	7.8	17.05738	4.06	5.03	2.869865673	5.108880999	5.155551614	NaN	6.154669207	83.20209709	3.504346666	1.392472778	54112000000	91.47808744	8.511525572	1.70191138	3.180163172	0.911994632	1.297894573	0.399497665	1.02006415	0.010386985	54165014710	NaN	NaN	33.78959783	17844425561	15.51264344	44.54308952	NaN	NaN	3.304252763	3.340032437	1.055190829	NaN	3.436839559	88.78668316	3.080679238	1.862324003	44537000000	89.82462025	10.13093728	1.539903316	4.921959582	0.856284121	1.792021101	0.395468706	0.625300454	0.044442471	44409144340	NaN	NaN	33.52124759	26913612600	3320381762	8.418167576	11.68648362	51.35542924	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.495889461	NaN	17.52649585	NaN	NaN	76.10554433	NaN	5.89055874	0.27289653	NaN	6.36795982	997924010.2	76.10554433	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.092894248	NaN	24.12065466	NaN	NaN	60.75495122	NaN	14.80505579	0.274743203	NaN	15.12439412	1571249060	60.75495122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1971	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.813573308	NaN	NaN	1.404090799	221000000	60.73845097	NaN	NaN	NaN	NaN	4.425014924	0.729684691	16.23900952	23.02253951	223524412.2	16.23900952	149.6974491	2.483301935	61668917.66	58.13573308	33.56739168	97.94520548	50.98412593	NaN	NaN	NaN	NaN	2.163013895	NaN	NaN	0.173235731	72000000	45.20019799	1.531768567	NaN	NaN	0	0	1.137754969	19.94946205	33.31857139	73713890.68	19.94946205	145.8146002	6.947428735	6702746.644	NaN	NaN	33.80604498	57.08351239	61	NaN	NaN	NaN	NaN	0
NaN	NaN	1.331585	3.3	7.12	0.2357272	4.78	7.15	NaN	NaN	6.249241	4.03	7.25	4.532078	4.46	6.33	NaN	NaN	20.60003	7.44	7.8	17.05738	4.06	5.03	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.25047E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30999221382	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.58926761	NaN	NaN	1.23132E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33658289069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.481651361	37.8330969	0.515501117	NaN	5.413685713	56.08479494	0.921112669	1.65607927	578110000	67.00700223	27.30624215	20.08669409	NaN	1.359575243	0.863520943	4.727990905	5.463608149	0.223147472	441885413.7	5.463608149	94.29966789	17.38892531	156731715.5	67.29274736	9.904641611	85.18518519	123.9102383	56.43640938	15.46025157	14.5050372	NaN	8.863712905	13.4171219	0.103007012	16.4526083	335000000	51.29078229	26.71403406	NaN	NaN	0.202578055	16.2249269	1.634635725	21.91928986	0.075893784	64713995.16	21.91928986	85.49806442	9.577324624	124518779.6	NaN	NaN	30.39737129	51.16159118	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.858723526	18.26818796	12.2227604	NaN	5.945866677	63.06227497	2.483326955	6.155417733	3732000000	59.2778096	13.20582406	10.21670354	NaN	1.433509927	0.431449847	10.23651229	0.27985577	17.27985404	3730840748	10.23651229	44.63607307	6.912230447	644371066.9	69.9360636	17.20583927	123.5294118	39.02738279	4.743527966	11.02551564	0.893245569	NaN	0.048998568	83.25798929	NaN	3.404759743	2098000000	84.09952238	12.21127669	3.296699504	NaN	1.529739024	4.928920337	2.26973254	1.271934324	1.419468395	2037466815	2.26973254	32.78300155	83.18699167	392688655.8	3035062	0.187750146	10.42982713	6.334182637	35	NaN	NaN	NaN	NaN	0
NaN	NaN	1.331585	3.3	7.12	0.2357272	4.78	7.15	NaN	NaN	6.249241	4.03	7.25	4.532078	4.46	6.33	NaN	NaN	20.60003	7.44	7.8	17.05738	4.06	5.03	2.810605724	7.709342089	36.01434265	NaN	NaN	49.21650622	4.116384681	7.325046256	4220000000	49.36564705	13.87274245	1.20124012	NaN	2.063404963	10.49014715	0.117950217	0	36.7616105	4351836000	NaN	NaN	29.35118435	1165200000	43.76930999	26.87950566	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.74262013	3550000000	59.29984978	20.72973258	4.69772428	19.97041764	0.953201442	11.83146076	2.179241291	1.068104803	0	2443766410	19.97041764	NaN	32.49556199	1070300000	NaN	NaN	47.46332804	20.04110997	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.766221523	13.55481628	1.487215823	NaN	4.491413474	81.18545956	1.417142827	41.14765753	4263000000	87.19625411	6.311915603	1.755005338	NaN	0.84316406	1.451566228	1.867741446	0.361354384	6.491830286	4556049269	NaN	92.01524574	8.982826948	603989361.7	63.1880229	23.33773668	NaN	NaN	0.149310632	6.509581294	0.025898214	NaN	NaN	31.65601205	61.50377886	14.13634234	3465000000	57.60810372	30.95562877	1.95150046	NaN	0.288345335	2.951518503	23.45035505	2.313909425	11.43626751	1968283807	NaN	55.92232383	11.2199902	542819148.9	NaN	NaN	56.44292014	32.33708966	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	360000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	276000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4973	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.37951597	NaN	NaN	0.263188445	NaN	20.62048403	3402505000	79.37951597	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.690894506	NaN	21.82432601	NaN	NaN	71.96635902	1.508875757	0.672755841	0.418524308	NaN	6.209314974	3445678000	71.96635902	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.024084957	21.01490059	11.90436233	NaN	4.253521127	64.78922354	0.699481373	0.002493898	274000000	80.43552504	1.097153174	NaN	NaN	16.65502502	0.002493898	0.139046135	0.027350972	1.812296765	279582384	16.65502502	52.26727397	23.38028169	71000000	52.22535211	20.14084507	NaN	NaN	3.364157273	78.41153457	0	NaN	NaN	18.21020283	0.013698047	2.68524151	141000000	91.90279246	2.773903084	NaN	NaN	5.168982444	2.68524151	0.000797725	0.015502342	0.154322016	112131441	5.168982444	64.31370036	31.2326228	107900000	0	0	13.06765524	55.69972196	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.744784026	21.92301708	6.661438881	NaN	NaN	68.75118645	0.236682172	0.009390902	562000000	94.80213565	4.745535898	0.378179456	NaN	4.265621668	0.008412683	0.051649962	0.014477641	0.452328455	562246300	NaN	82.04391539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.204142963	0.070217057	NaN	NaN	94.51574978	NaN	0	85000000	93.62578398	5.27281927	0.076485885	NaN	3.865478978	0	0.27181907	0	1.10139675	84983000	NaN	164.6313725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.308946075	11.23594636	3.399837779	NaN	9.796481545	82.74270966	1.222495743	0.004651496	1090000000	60.89311981	1.653382214	0.742370856	0.618335431	37.08351614	0.024767054	0.153750236	0.114158636	0.369981834	1132108828	37.08351614	59.58900366	9.175577785	289900000	57.64056571	23.38737496	82.29166667	73.10782916	7.740339135	13.94374334	16.51851237	NaN	10.00666223	12.48387326	49.19962604	0.277026282	710000000	55.70259612	NaN	NaN	NaN	35.27957805	0.020417943	0.154029951	NaN	9.017825829	797876643	35.27957805	57.75518503	10.72618254	150100000	6453859	6.771659907	35.69620253	43.5709527	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	73.27446	23.88	23.91	0	21.11	21.11	NaN	NaN	70.36043	23.45	23.13	0.0311065	15.71	15.71	NaN	NaN	47.07633	20.37	20.66	0.282696	8.11	8.11	2.717835093	9.558954467	24.75102864	NaN	2.617642609	58.95437236	4.009964668	10.44661801	23068000000	72.7415707	8.092848837	0.580171437	0.119630651	18.25455042	6.38951446	0.165144691	0.838387597	0.911030049	22609506700	18.25455042	39.34488022	27.75003783	6609000000	49.68981692	19.94250265	81.96721311	64.97705389	3.294303936	25.40768143	1.597165548	NaN	2.873563218	56.97033075	11.89099284	3.308389737	35793000000	67.32984132	9.95018146	3.671523558	0.880166136	21.59404265	2.465328975	0.824904881	2.108257911	1.125934575	37045847000	21.59404265	64.97705389	24.08795602	4002000000	1007316541	4.917602132	48.07596202	24.96251874	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.166070012	21.63728821	11.29132385	NaN	24.18317468	62.84500623	1.540156185	0.002893513	524000000	84.94577375	15.01462128	1.545316939	NaN	13.29515101	0.002170135	0.109591816	0.023871485	0.039604963	552961000	NaN	45.34656806	13.89246205	194350000	40.3653203	21.55904296	NaN	NaN	0.497736845	43.6520813	0.042349491	NaN	9.070981559	54.69540865	0.474107734	0.01025182	191000000	64.15328931	24.08636034	0.105466512	NaN	23.88119336	0.006633531	0.077190174	0.009982322	11.76035035	164892572.2	NaN	69.81347531	11.40653928	603162785	14821782	20.41445563	1.53358268	77.98889648	NaN	NaN	NaN	NaN	NaN	3
