Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
650000000	56200	0.595690078	12044000000	1.933642228	7.905221358	NaN	69216693821	1.10456E+11	71015391386	4.281404086	1.63483E+11	17.73350929	2.29186E+11	3.65735E+11	2.33944E+11	5.283620709	4.71997E+11	58.71808704	2.29186E+11	3.65735E+11	2.33002E+11	5.016669953	4.68702E+11	12311.21658	3.823677031	2.66378E+11	2.88339E+11	2.98403E+11	4.76191E+11	3.05012E+11	5.02395547	6.3548E+11	76.45159633	2.98403E+11	4.76191E+11	3.04012E+11	6.31194E+11	75.77420172	3.99319E+11	6.37233E+11	4.06984E+11	8.40963E+11	102.3065956	71233237248	1.13674E+11	73489809408	2.060154326	2.05938E+11	18.25015332	NaN	NaN	98171450056	1.56662E+11	99102547427	4.507636046	1.96327E+11	25.1517983	2744704850	4380000000	9156000000	1.00916E+11	1.61042E+11	1.04547E+11	8.714836703	2.05483E+11	25.85499931	80236245144	1.28041E+11	79432499704	4.877142496	1.32657E+11	20.55674896	-9003007896	-14367000000	73281000000	-2.30659564	38.80690229	3
48000000	40500	1.050875168	1994000000	1.000670218	2.433563057	23000000	41562616663	39010672000	36507454321	3.781126488	43273004914	19.57714025	1.15435E+11	1.08347E+11	1.01389E+11	2.457907312	1.19506E+11	54.37293588	1.159E+11	1.08784E+11	1.02578E+11	2.039919789	1.21256E+11	12834.55417	1.841580713	1.16752E+11	1.3622E+11	1.56997E+11	1.47358E+11	1.37902E+11	2.806367356	1.62779E+11	73.95007613	1.57463E+11	1.47795E+11	1.39087E+11	1.64529E+11	91.22095276	2.0981E+11	1.96927E+11	1.84286E+11	2.1588E+11	98.82617218	89275528447	83794011000	78168172223	6.074283037	87903998106	42.05123935	NaN	NaN	50305528447	47216769000	44194278514	1.188958723	50717691666	23.69529315	2506864479	2352943000	NaN	52812393991	49569713000	46343141921	3.531240922	53100906139	24.87609605	86783471127	81454966000	77178799930	4.677690926	86111911164	40.87741153	2492057319	2339045000	1792086942	1.173827819	82.92865089	3
NaN	84900	2.454074352	99100000	2.625109931	NaN	NaN	715310869.3	589440000	449502050.6	23.22039569	402228257	15.61397374	3288595181	2709912049	3270681350	-17.76200881	2878912358	71.78422839	3471840196	2860912049	3036360515	12.19999696	2717043456	380.3652269	11.21963934	8780761412	7902474455	4003906051	3299352049	3720226166	-14.26647715	3281140615	87.39820214	4187151161	3450352128	3485862373	3119271713	98.02365225	5217740442	4299592049	4950262695	4386280199	113.8940645	1281990000	1056402493	1673782056	13.45543322	1541065131	27.98357897	937785656.6	24.84147771	1306136483	1076300000	1323474519	26.65943034	1184285696	28.51065408	-92302091.34	-76060000	-79146112	1213834392	1000240000	1235026382	24.68596014	1105139584	26.49586234	1918508000	1580914542	1878214691	-20.63760921	1680630658	41.87764345	-636518000	-524512049.3	-139565527.7	-13.89406448	69.86122242	2
NaN	45500	1.587335752	28500000000	6.258234519	30.30970134	NaN	146745688.1	82700000000	NaN	NaN	NaN	18.15985946	681560082.3	3.841E+11	NaN	NaN	NaN	84.34343434	681560082.3	3.841E+11	NaN	NaN	NaN	NaN	NaN	1331257596	NaN	828305770.5	4.668E+11	NaN	NaN	NaN	102.5032938	828305770.5	4.668E+11	NaN	NaN	NaN	875860600.5	4.936E+11	NaN	NaN	108.3882301	61217971.47	34500000000	NaN	NaN	NaN	7.575757576	2000000000	0.439174352	47554830.01	26800000000	NaN	NaN	NaN	5.88493632	0	0	NaN	47554830.01	26800000000	NaN	NaN	NaN	5.88493632	129001348.6	72700000000	NaN	NaN	NaN	15.9639877	-67783377.1	-38200000000	NaN	-8.388230127	23.53974528	0
75000000	41750	0.951657045	3378000000	1.414116889	3.214464137	45000000	54505646708	51159000000	47985453145	2.649016331	61141731444	21.41646119	1.34901E+11	1.26618E+11	1.20443E+11	2.08466949	1.43331E+11	53.00552167	1.349E+11	1.26618E+11	1.20723E+11	2.0200332	1.43991E+11	11805.05869	1.78648214	1.33432E+11	1.5582E+11	1.89407E+11	1.77777E+11	1.68422E+11	2.252770036	2.04473E+11	74.42198286	1.89406E+11	1.77777E+11	1.68698E+11	2.05133E+11	86.96641881	2.4391E+11	2.28934E+11	2.17855E+11	2.63244E+11	95.8376068	1.78045E+11	1.67113E+11	1.62614E+11	4.486858164	1.86155E+11	69.95776069	NaN	NaN	52961858087	49710000000	46873433208	2.641833319	53817690750	20.80987286	1541657788	1447000000	NaN	54503515875	51157000000	49383133245	2.474461623	58771595292	21.41562394	1.67452E+11	1.5717E+11	1.56033E+11	2.680963648	1.78988E+11	65.79536749	10593437034	9943000000	7167586498	4.162393198	135.7531282	3
NaN	7300	0.293439826	11000000000	0.748350229	NaN	NaN	239263660.8	1.47315E+11	213690020.6	11.863	76522154664	10.0220858	2032937936	1.25168E+12	1849859908	5.456832686	5.42695E+11	85.15408629	2032937962	1.25168E+12	1850945834	5.456815755	5.42695E+11	292.4327122	2.544967006	4645607541	5670812516	2272201597	1.39899E+12	2054929847	6.208481845	6.19217E+11	95.17617208	2272201623	1.39899E+12	2055959729	6.19217E+11	200.5838223	2690229409	1.65637E+12	2401750814	8.25777E+11	112.6861884	385358777.3	2.37265E+11	344139828.4	-2	95234795323	16.14160177	1.64629E+11	11.19999999	418027812.7	2.5738E+11	373327526.9	7.846	2.06559E+11	17.51001632	0	0	0	418027812.7	2.5738E+11	373327526.9	7.846	2.06559E+11	17.51001632	688224262.6	4.2374E+11	614663152	9.75	1.81011E+11	28.82779017	-302865485.3	-1.86474E+11	-85776606198	-12.68618841	44.96939194	0
185000000	192200	0.342700147	31277000000	1.423641914	NaN	NaN	2097025790	1.00825E+11	2134684328	0.568632946	86131000000	4.58927314	35953348586	1.72864E+12	34730672526	3.535196127	1.47319E+12	78.68274092	35506052413	1.70713E+12	35101524083	1.272961037	1.43831E+12	275.9231848	-0.64677357	74884576146	85309527754	38050374376	1.82946E+12	36861200202	3.366775227	1.55932E+12	83.27201406	37603078203	1.80796E+12	37235262601	1.52444E+12	115.0342441	48191285358	2.31704E+12	46941143019	2.01422E+12	105.4650699	6028722962	2.89861E+11	5759035832	2.253163717	2.46606E+11	13.19366528	3.39949E+11	15.47353151	10140910982	4.87575E+11	10113899838	9.890784175	4.54894E+11	22.1930558	NaN	NaN	NaN	10140910982	4.87575E+11	10113899838	9.890784175	4.54894E+11	22.1930558	8525935940	4.09927E+11	8219415385	2.30405073	3.26531E+11	18.65873514	-2497212978	-1.20066E+11	NaN	-5.465069862	31.85240042	0
7000000	114760	3.144649584	656000000	2.698541114	8.889054143	159000000	2357979859	4333196708	2240166982	3.463959873	5507550957	17.82516688	9129361757	16776784651	8167944337	9.648901235	19190869527	69.0134804	9129361750	16776784639	8222082816	9.200938598	19245056693	1001.395608	9.814891171	25492218340	29132452434	11487341616	21109981359	10407044042	8.206489844	24698420484	86.83864728	11487341610	21109981347	10464091639	24747506603	86.53278572	13835999521	25426047359	12413696824	29383137442	104.5933448	7405641530	13609149956	7746798801	-4.649293753	16099566361	55.98300409	2519105936	10.36266911	1988441544	3654106000	1743441138	18.37821313	3987796763	15.03163914	360216360.5	661960000	696920194.6	2348657904	4316066000	2064928651	8.605933388	4684716957	17.75469749	8013266386	14725765950	7955787007	5.733314804	16681913960	60.57634886	-607624855.8	-1116615994	-582347598.3	-4.59334477	116.559353	2
NaN	21150	7.144244949	123000000	4.940751345	20.5239446	NaN	1378228132	518200000	NaN	NaN	NaN	20.81542559	3666586589	1378599904	NaN	NaN	NaN	55.37657992	3666054916	1378400000	NaN	NaN	NaN	NaN	NaN	3832534775	NaN	5044814721	1896799904	NaN	NaN	NaN	76.19200551	5044283048	1896600000	NaN	NaN	NaN	5568232893	2093599904	NaN	NaN	84.09720766	5221947346	1963400000	NaN	NaN	NaN	78.86724546	NaN	NaN	898960070.7	338000000	NaN	NaN	NaN	13.57702402	-375541899.4	-141200000	NaN	523418171.4	196800000	NaN	NaN	NaN	7.905202153	4168993819	1567500000	NaN	NaN	NaN	62.96445312	1052953527	395900000	NaN	15.90279234	141.8316986	3
25000000	86000	6.624851033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6491267758	11917967604	6561602702	15.81387417	7610769558	138.5326964	NaN	NaN	NaN	NaN	149.0897047	7803272086	14326807550	8121076888	9609521715	166.5326964	1295321551	2378210368	1516162919	-3.86401415	1941017856	27.6439663	NaN	NaN	1119738533	2055839946	1208996058	-19.57768738	1705847885	23.8967801	192265795.2	353000000	292904272.4	1312004328	2408839946	1416587903	-19.24210526	1998752158	28	4412863894	8102018110	4418297195	-3.081881495	4412139008	94.17666268	-3117542343	-5723807742	-2471121152	-66.53269638	121.820629	2
41000000	103900	2.188727378	41400000000	1.368113963	5.056083445	459000000	2367447001	5.90193E+11	2340521178	5.8	1.6784E+12	19.50364429	7188167833	1.79197E+12	7294846082	6.485037992	5.25766E+12	59.21799663	7118407108	1.77458E+12	6728625444	9.095386051	4.8252E+12	670.5157393	9.465016657	20570665455	23605092814	9555614834	2.38217E+12	9616239020	6.284277813	6.92202E+12	78.72164092	NaN	NaN	NaN	NaN	34.90041675	12433257787	3.09955E+12	12348349479	8.88112E+12	102.4284122	7186390822	1.79153E+12	7821901497	7	5.24579E+12	59.20335715	7.1476E+11	23.62010753	3195697467	7.96671E+11	3137717510	-4	2.25011E+12	26.3269871	-318054513.7	-79289400000	3796536408	2877642953	7.17382E+11	2820394540	-16	2.02255E+12	23.70677128	7481163280	1.86502E+12	8131634260	-0.2	5.49383E+12	61.63176935	-294772458.3	-73485300000	-2.48042E+11	-2.428412198	120.8351265	2
NaN	1050	1.206859322	12100000	0.825816815	NaN	NaN	98945924.13	197891848.3	100122220.9	-2.430724356	200700000	13.50598478	543564855.3	1087129711	582088746.6	13.05786924	1118908731	74.19586736	567191129.4	1134382259	571967300.5	8.488977213	1161699968	2352.806666	6.436121207	753378855.3	870314546.6	642510779.5	1285021559	682400123.2	10.39260017	1319608731	87.70185214	666137053.5	1332274107	672084274.4	1362399968	97.79671357	822713942.8	1645427886	841249069.4	1682498139	112.2993401	403420443.6	806840887.3	405303327	12.97811595	810606654.1	55.06634477	NaN	NaN	180203163.3	360406326.7	181788465.4	42.06668695	363589408	24.597488	NaN	NaN	-700000	180203163.3	360406326.7	164006355.4	39.66487334	362889408	24.597488	493526392.7	987052785.4	510457617.8	24.60261209	1020915236	67.36568491	-90105949.05	-180211898.1	-210308581.4	-12.29934014	122.4320297	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9000000	69600	2.016054879	1030000000	2.138874201	NaN	NaN	1226014510	7126099000	1196127913	3.210220107	2492184272	14.79789253	6365969020	37001621991	6268689581	2.762401092	16375000609	76.83671329	6365969020	37001621991	6268689581	2.762401092	16375000609	770.2226422	0.646686551	14977288006	17347691798	7591983530	44127720991	7464356065	2.821331045	18867184881	91.63460582	7591983530	44127720991	7464356065	18867184881	229.7893816	9147243028	53167526849	9050545111	23137503774	110.4064578	1398592908	8129195404	1334039473	-12.80479691	4773614519	16.88089935	6467692000	13.43065977	1582224942	9196540074	1648899368	-15.27619288	4310603476	19.09732263	-26965443.87	-156734215.6	-40284582.37	1555259498	9039805858	1645023172	-18.76211064	4270318893	18.77185198	2260774345	13140547413	2192176488	-17.1408662	6101789724	27.28735714	-862181437.5	-5011352009	-1328175205	-10.40645779	44.16825649	1
367000000	676600	0.82109123	17898000000	1.68056338	7.579387237	NaN	1.19122E+11	2.16174E+11	1.23764E+11	1.688596491	2.26427E+11	20.29802817	3.79878E+11	6.89378E+11	4.02517E+11	-1.594358431	7.36404E+11	64.73032864	3.79878E+11	6.89378E+11	3.98753E+11	0.376408138	7.29518E+11	2319.189937	-1.098596616	6.06541E+11	7.19907E+11	4.99E+11	9.05552E+11	5.26281E+11	-0.841522626	9.62831E+11	85.02835681	4.99E+11	9.05552E+11	5.22517E+11	9.55945E+11	93.78863097	5.95108E+11	1.07996E+12	6.29399E+11	1.15149E+12	101.4049765	55230163335	1.00228E+11	56997834907	5.705725125	1.04278E+11	9.411079812	NaN	NaN	91884591287	1.66746E+11	1.03118E+11	-8.196385953	1.88655E+11	15.65690141	4223761843	7665000000	0	96108353130	1.74411E+11	1.03118E+11	-8.196385953	1.88655E+11	16.37661972	63475453414	1.15191E+11	68323229552	-15.09075123	1.24997E+11	10.81605634	-8245290078	-14963000000	-20719809503	-1.404976526	20.22713615	2
NaN	610	0.423957462	NaN	NaN	NaN	NaN	510465861.7	1026700032	523772366.6	-5.497963725	239965664	20.68000078	1605876870	3229900288	1628364644	9.606438154	759677056	65.05730827	1616019372	3250299904	1627243041	9.617722641	759677056	6100.072131	9.281996329	2228534438	NaN	2116342732	4256600320	2152027562	5.556470787	999642720	85.73730906	2126485234	4276999936	2150896983	999642720	426.1942007	2606125454	5241700352	2678471324	1229885424	105.5793942	1265847841	2545999872	1211379986	-2.825436367	591885696	51.28204705	724099968	14.58496877	489782722.3	985100032	533317321.6	11.38006014	230242704	19.84208513	0	0	0	489782722.3	985100032	533062278	10.12575167	230242704	19.84208513	1403569802	2823000064	1388819475	4.298317863	661395584	56.86144124	-137721960.9	-277000192	-69509888	-5.579394184	108.1434883	3
5000000	8750	5.893968915	438000000	5.61754521	NaN	NaN	1316224189	2231000000	1438515324	2.015631427	2480000000	28.61356932	1959292035	3321000000	1977972276	-5.38290788	3410000000	42.59330512	1587020649	2690000000	1602088479	-2.84910306	2762000000	5011.945663	-5.10969849	2171656114	2615772466	3275516224	5552000000	3416486538	-2.402651201	5890000000	71.20687444	2903244838	4921000000	3040603800	5242000000	92.74939524	4258997050	7219000000	4514707614	7783339160	92.58689239	2567551622	4352000000	3612528385	13.96157365	6228000000	55.81633962	NaN	NaN	983480826	1667000000	1098027769	-19.88997038	1893000000	21.38001796	0	0	0	983480826	1667000000	1098027769	-19.88997038	1893000000	21.38001796	2226548673	3774000000	2292343387	-3.63326018	3952000000	48.40323201	341002949.9	578000000	2276000000	7.413107605	104.2195716	3
