Arms imports (constant 1990 US$)	Armed forces personnel, total	Armed forces personnel (% of total labor force)	Military expenditure (current LCU)	Military expenditure (% of GDP)	Military expenditure (% of central government expenditure)	Arms exports (constant 1990 US$)	General government final consumption expenditure (current US$)	General government final consumption expenditure (current LCU)	General government final consumption expenditure (constant 2000 US$)	General government final consumption expenditure (annual % growth)	General government final consumption expenditure (constant LCU)	General government final consumption expenditure (% of GDP)	Household final consumption expenditure, etc. (current US$)	Household final consumption expenditure, etc. (current LCU)	Household final consumption expenditure, etc. (constant 2000 US$)	Household final consumption expenditure, etc. (annual % growth)	Household final consumption expenditure, etc. (constant LCU)	Household final consumption expenditure, etc. (% of GDP)	Household final consumption expenditure (current US$)	Household final consumption expenditure (current LCU)	Household final consumption expenditure (constant 2000 US$)	Household final consumption expenditure (annual % growth)	Household final consumption expenditure (constant LCU)	Household final consumption expenditure per capita (constant 2000 US$)	Household final consumption expenditure per capita growth (annual %)	Household final consumption expenditure, PPP (current international $)	Household final consumption expenditure, PPP (constant 2005 international $)	Final consumption expenditure, etc. (current US$)	Final consumption expenditure, etc. (current LCU)	Final consumption expenditure, etc. (constant 2000 US$)	Final consumption expenditure, etc. (annual % growth)	Final consumption expenditure, etc. (constant LCU)	Final consumption expenditure, etc. (% of GDP)	Final consumption expenditure (current US$)	Final consumption expenditure (current LCU)	Final consumption expenditure (constant 2000 US$)	Final consumption expenditure (constant LCU)	Gross national expenditure deflator (base year varies by country)	Gross national expenditure (current US$)	Gross national expenditure (current LCU)	Gross national expenditure (constant 2000 US$)	Gross national expenditure (constant LCU)	Gross national expenditure (% of GDP)	Exports of goods and services (current US$)	Exports of goods and services (current LCU)	Exports of goods and services (constant 2000 US$)	Exports of goods and services (annual % growth)	Exports of goods and services (constant LCU)	Exports of goods and services (% of GDP)	Gross fixed capital formation, private sector (current LCU)	Gross fixed capital formation, private sector (% of GDP)	Gross fixed capital formation (current US$)	Gross fixed capital formation (current LCU)	Gross fixed capital formation (constant 2000 US$)	Gross fixed capital formation (annual % growth)	Gross fixed capital formation (constant LCU)	Gross fixed capital formation (% of GDP)	Changes in inventories (current US$)	Changes in inventories (current LCU)	Changes in inventories (constant LCU)	Gross capital formation (current US$)	Gross capital formation (current LCU)	Gross capital formation (constant 2000 US$)	Gross capital formation (annual % growth)	Gross capital formation (constant LCU)	Gross capital formation (% of GDP)	Imports of goods and services (current US$)	Imports of goods and services (current LCU)	Imports of goods and services (constant 2000 US$)	Imports of goods and services (annual % growth)	Imports of goods and services (constant LCU)	Imports of goods and services (% of GDP)	External balance on goods and services (current US$)	External balance on goods and services (current LCU)	External balance on goods and services (constant LCU)	External balance on goods and services (% of GDP)	Trade (% of GDP)	Income
360000000	68000	0.78960786	9371000000	2.19338077	NaN	6000000	61299700069	79708000000	57490656638	2.548446834	1.32348E+11	18.65649284	1.94867E+11	2.53386E+11	1.86992E+11	-0.249595465	3.77268E+11	59.3076491	1.96881E+11	2.56004E+11	1.83837E+11	2.418934937	3.69802E+11	10507.95755	1.183702284	1.84179E+11	2.27497E+11	2.56167E+11	3.33094E+11	2.44601E+11	0.46227756	5.09616E+11	77.96414193	2.5818E+11	3.35712E+11	2.41373E+11	5.01143E+11	67.73294942	3.28173E+11	4.26723E+11	2.98961E+11	6.30008E+11	99.87899073	53964469738	70170000000	45687310350	9.072321284	1.28028E+11	16.42402397	NaN	NaN	73808351919	95973000000	62535556447	-4.016425196	1.23886E+11	22.46348656	-1802660924	-2344000000	-3494000000	72005690994	93629000000	61254033532	-5.721311219	1.20392E+11	21.9148488	53566869184	69653000000	45358863215	3.559905944	75752000000	16.3030147	397600553.7	517000000	52276000000	0.121009269	32.72703867	3
5000000	44000	1.19823859	1709000000	1.108381665	NaN	20000000	36971269722	29525256000	29657170230	3.044768723	35153228210	19.14877261	1.10267E+11	88059397000	90742113624	3.496972248	1.06956E+11	57.11142248	1.09211E+11	87215720000	92613299212	3.47482529	1.09477E+11	11811.85263	2.342274324	91994971946	1.22987E+11	1.47238E+11	1.17585E+11	1.20392E+11	3.384743038	1.4211E+11	76.26019509	1.46182E+11	1.16741E+11	1.22266E+11	1.4463E+11	83.48277862	1.95173E+11	1.55865E+11	1.59506E+11	1.86704E+11	101.0874229	66499032056	53106127000	52551394125	1.319385547	59096656839	34.44228054	NaN	NaN	47433041573	37880027000	38724068135	0.136945306	44440036442	24.56730683	501840721.3	400770000	NaN	47934881042	38280796000	38918852064	-0.818728018	44594005172	24.82722785	68598561232	54782811000	56441240045	2.116110066	62974068696	35.52970348	-2099529176	-1676684000	-3877411857	-1.087422939	69.97198402	3
NaN	43000	1.408372982	100000	2.074645754	NaN	NaN	884465520	854120	290812359.8	NaN	260227842	17.71996432	2563761221	2475800	NaN	NaN	NaN	51.36407958	3186403740	3077080	3640842649	NaN	3257955584	493.2054523	NaN	9931881177	9475708134	3448226741	3329920	NaN	NaN	NaN	69.0840439	4070869260	3931200	3931655962	3518183426	NaN	3413722935	3296600	NaN	NaN	68.39277193	4302744780	4155120	NaN	NaN	NaN	86.20402066	NaN	NaN	1089003090	1051640	211432430.1	-40.00000101	189196240	21.81780461	-1123506897	-1084960	NaN	-34503806.4	-33320	NaN	NaN	NaN	-0.691271965	2725117257	2631620	NaN	NaN	NaN	54.5967926	1577627523	1523500	NaN	31.60722807	140.8008133	2
NaN	13000	0.453278652	8100000000	3.590425597	12.96560114	NaN	208350335.8	43400000000	NaN	NaN	NaN	19.237589	983960120.6	2.04962E+11	NaN	NaN	NaN	90.85188329	983960120.6	2.04962E+11	NaN	NaN	NaN	NaN	NaN	1733370259	NaN	1192310456	2.48362E+11	NaN	NaN	NaN	110.0894723	1192310456	2.48362E+11	NaN	NaN	NaN	1307527232	2.72362E+11	NaN	NaN	120.7277704	94756920.99	19738150912	NaN	NaN	NaN	8.749180528	-3487799168	-1.546010298	110387272.4	22994000000	NaN	NaN	NaN	10.19237607	4829503.176	1006000000	NaN	115216775.6	24000000000	NaN	NaN	NaN	10.63829807	319246482.3	66500000000	NaN	NaN	NaN	29.47695089	-224489561.3	-46761849088	NaN	-20.72777036	38.22613142	0
48000000	79000	1.942157789	3293000000	1.781508828	NaN	NaN	48532371393	38680300000	43483729203	1.502606562	55405759848	20.9259933	1.2782E+11	1.01872E+11	1.0597E+11	1.843907936	1.26108E+11	55.112745	1.27898E+11	1.01935E+11	1.07089E+11	1.918123548	1.27728E+11	10660.71774	1.505465637	1.08268E+11	1.38221E+11	1.76352E+11	1.40553E+11	1.49511E+11	1.73948482	1.81513E+11	76.03873829	1.7643E+11	1.40615E+11	1.50606E+11	1.83134E+11	77.98478119	2.26086E+11	1.80191E+11	1.91472E+11	2.31059E+11	97.4829615	1.48288E+11	1.18186E+11	1.15006E+11	3.666822185	1.31655E+11	63.93825155	NaN	NaN	48260893133	38463931827	40579509426	1.084901201	46591327744	20.80893839	1473377076	1174281530	NaN	49734270210	39638213357	41630835902	1.829138099	49545471875	21.44422321	1.4245E+11	1.13533E+11	1.13374E+11	4.117063862	1.30053E+11	61.42121305	5837612842	4652577435	1601857374	2.517038498	125.3594646	3
NaN	7000	0.350563709	NaN	NaN	NaN	NaN	174221349.4	61085999104	161080427	0.845674062	57682718720	10.72595887	1449532379	5.08239E+11	1591642868	4.722716402	4.66942E+11	89.24063968	1449532379	5.08239E+11	1592577425	4.722716402	4.66942E+11	311.7605688	1.150364331	2914607681	4879239485	1623753658	5.69325E+11	1741014866	4.281909227	5.24624E+11	99.96659424	1623753658	5.69325E+11	1741887625	5.24624E+11	106.8579872	1847213138	6.47675E+11	1761707061	6.06108E+11	113.7239018	240847160	84446535680	350318437.9	17.68846468	96944619520	14.82778511	38000001024	6.672338244	214903231.6	75349999616	141632098.9	9.142067086	78364000256	13.23054396	8556200.373	3000000000	3120000000	223459433.4	78350000128	147271062.1	6.108620455	81483997184	13.75730758	463764031.6	1.62606E+11	574251259.4	13.57870977	1.69111E+11	28.55168981	-222916871.6	-78159765504	-72165933056	-13.7239047	43.37947493	0
117000000	107000	0.222425562	14396000000	1.204258719	NaN	NaN	1411432332	53211000000	1550058581	10.89994096	62542313117	4.451223305	26319750519	9.92255E+11	28543760452	3.945687963	1.21076E+12	83.00439506	25901193110	9.76475E+11	29548125085	3.945687963	1.21076E+12	268.0696422	1.62885327	53539361226	71812739274	27731182851	1.04547E+12	28274488630	2.038210865	1.19608E+12	87.45561836	27312625442	1.02969E+12	31100960392	1.2733E+12	87.81050612	33218412771	1.25233E+12	33067299351	1.42618E+12	104.7606532	2405649819	90693000000	2525301675	21.84559187	1.08135E+11	7.586679356	1.23502E+11	10.33119235	5487229920	2.06869E+11	5115856785	4.441459088	2.30096E+11	17.30503485	NaN	NaN	NaN	5487229920	2.06869E+11	5115856785	4.441459088	2.30096E+11	17.30503485	3915198860	1.47603E+11	3582194700	-8.790663461	1.42309E+11	12.34733257	-1509549041	-56910000000	NaN	-4.760653216	19.93401193	0
45000000	99000	2.503552738	6000000	2.988047809	7.555342887	16000000	2109245712	40834998.27	3671775751	-14.85984203	9027225301	20.33615452	6804132136	131728002.3	6218488770	8.165060533	14610555815	65.60159477	6805526635	131754999.8	8921562877	-2.4	20882297978	1044.659432	-1.346271664	26559726869	31610847516	8913377848	172563000.6	9960127988	-1.960350758	23637781115	85.93774929	8914772347	172589998.1	11849759312	28024601363	0.726323063	10976239323	212500000	12363796959	29256953390	105.8266932	4886363482	94600000	4329666253	5.70207952	8998006913	47.11155378	29698999.42	14.79033836	1682696198	32576999.42	1950901216	-7.326973818	4462323039	16.22360529	380165277.3	7360000	1156849236	2062861475	39936999.42	2476817689	-11.88296187	5619172275	19.88894394	5490702306	106300000	4328949665	20.48551589	9077061236	52.93824701	-604338823.9	-11700000	-79054322.36	-5.826693227	100.0498008	2
42000000	7000	3.034779821	94600000	5.295566502	20.32223416	NaN	1133510677	426200000	NaN	NaN	NaN	23.85803851	2807181032	1055500032	NaN	NaN	NaN	59.08531303	2807181032	1055500032	NaN	NaN	NaN	NaN	NaN	2632208001	NaN	3940691539	1481699968	NaN	NaN	NaN	82.94334796	3940691539	1481699968	NaN	NaN	NaN	5338298055	2007200000	NaN	NaN	112.3600519	4009042520	1507399936	NaN	NaN	NaN	84.38199373	NaN	NaN	1027127695	386200000	NaN	NaN	NaN	21.61889834	370478736.1	139300000	NaN	1397606431	525500000	NaN	NaN	NaN	29.41670399	4596276583	1728199936	NaN	NaN	NaN	96.74204747	-587234062.7	-220800000	NaN	-12.36005374	181.1240412	3
NaN	60000	4.479580622	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	102000	1.979165702	NaN	NaN	NaN	NaN	2667943668	14490000	2301642715	-20.1	1.65052E+12	15.67333694	8695949760	47229000.19	6872490486	-7.834612436	4.95325E+12	51.08599264	8696133848	47230000	6452906190	-5.481046027	4.62748E+12	631.6470429	-5.684591151	19044180583	22637825630	11363893429	61719000.19	9175303130	-11.90087852	6.60463E+12	66.75932957	NaN	NaN	NaN	NaN	0.000806102	16775455323	91110000	15873423899	1.13025E+13	98.55056787	10091786920	54810000	9235206754	-34	6.19362E+12	59.28610059	21262800	22.99924283	4297433073	23340000	4484205510	-18.6	3.21569E+12	25.24607896	1114128822	6050999.808	59087080818	5411561894	29390999.81	5359704311	-16.1	3.84353E+12	31.7912383	9845061970	53470000	12279188387	-43	8.29596E+12	57.83666847	246724949.3	1340000	-2.10234E+12	1.449432125	117.1227691	2
NaN	1000	1.534627706	10600000	1.022882305	5.615358535	NaN	70083555.47	140167110.9	78209983.49	16.03905909	156775824	13.52589222	329465042	658930084.1	383872567.9	3.852239604	737891550.5	63.58565311	369787061.2	739574122.4	470263502	4.036159285	955133440	2363.133176	1.422185433	466601808.6	715560428.4	399548597.5	799097195	462653142.8	5.799332165	894667374.5	77.11154533	439870616.7	879741233.3	548514935.8	1111909264	87.63253457	534726127.3	1069452255	610191329	1220382658	103.2003573	257665810.7	515331621.4	274158872.7	-2.722257751	548317745.3	49.72864119	NaN	NaN	135177529.8	270355059.7	159642313.4	11.19695014	319295584	26.08881193	NaN	NaN	6419699.5	135177529.8	270355059.7	147205664.8	8.87232645	325715283.5	26.08881193	274248259.6	548496519.2	304612590.6	-9.549475405	609225181.3	52.92899845	-16582448.85	-33164897.71	-60907435.91	-3.200357264	102.6576396	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
27000000	32000	1.157223043	553000000	2.512037062	NaN	NaN	726393660.3	2833313000	933666711.2	3.692302772	1945335000	12.87050138	4483739726	17488916476	4861989113	3.55555089	12700433426	79.44449615	4483739726	17488916476	4861989113	3.55555089	12700433426	697.1425284	1.174840288	9961411895	13454851700	5210133386	20322229476	5794252352	3.573694282	14645768426	92.31499753	5210133386	20322229476	5794252352	14645768426	138.8775069	6152903443	23999522936	6783577910	17281072704	109.0193329	1131355602	4412875152	1066433556	1.112807689	3816036039	20.04576118	1454355000	6.606498485	920828661.3	3591710610	989916592.7	12.06649702	2587870423	16.31556993	21941395.1	85582850.4	47433705.4	942770056.4	3677293460	1015178600	5.322730793	2635304129	16.70433537	1640394531	6398391676	1642929286	9.924006486	4572993592	29.06509408	-509038929.1	-1985516524	-756957552.6	-9.019332904	49.11085527	1
90000000	296000	0.420273765	9800000	1.528959505	5.367930291	91000000	66642495887	109367000	1.14034E+11	2.840331639	2.08625E+11	17.06303206	2.40274E+11	394313000	3.07109E+11	-1.389213851	5.61856E+11	61.51924584	2.40274E+11	394312992	3.08338E+11	-0.645469816	5.64104E+11	1994.652307	-2.210655804	2.86733E+11	5.56672E+11	3.06916E+11	503680000	4.21143E+11	-0.278701573	7.70481E+11	78.5822779	3.06916E+11	503679992	4.22372E+11	7.72729E+11	0.068398308	3.80868E+11	625042767.6	4.99496E+11	9.13828E+11	97.5168812	42447748461	69661000	40854705377	16.54509284	74743683488	10.8682498	95895000	14.96118079	71955395771	118086000	78352968003	-6.621025407	1.43347E+11	18.42333797	1996831394	3277000	NaN	73952227165	121363000	78352968003	-6.621025407	1.43347E+11	18.9346033	32749375419	53745000	33369827824	4.527928303	61050100004	8.385094754	9698373042	15916000	13693583483	2.483155049	19.25334456	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	236500000	473000000	305760141.8	-25.22360594	140083632	14.88825966	1058499968	2116999936	1343908678	-5.020855069	626970496	66.63518976	1058499968	2116999936	1342983007	-5.020855069	626970496	5142.848963	-5.306371538	1393865111	NaN	1295000064	2590000128	1651311640	-9.486863036	767054144	81.52345547	1295000064	2590000128	1650444115	767054144	337.6554252	1445499904	2890999808	1877767006	856198240	90.99780253	877500032	1755000064	1063765525	10.62738886	519760608	55.24079633	177000000	5.571293786	150500000	301000000	206486923.4	-44.54609679	89144128	9.474347059	0	0	0	150500000	301000000	206388177	-47.36465608	89144128	9.474347059	734499968	1468999936	913550467.8	-12.36465858	435058880	46.23858878	143000064	286000128	84701728	9.002207547	101.4793851	3
NaN	4000	3.522180097	410000000	6.016140866	NaN	NaN	976058931.9	1590000000	1298144070	6.116642959	2238000000	23.33088775	1817679558	2961000000	1913006618	16.78470255	3298000000	43.44827586	1293431553	2107000000	1411833221	22.37305178	2434000000	5291.847723	18.96184919	1668184920	2305137647	2793738490	4551000000	3211149316	12.22379891	5536000000	66.77916361	2269490485	3697000000	2709977289	4672000000	81.65011182	3766728054	6136000000	4359053204	7514992770	90.03668379	2421117250	3944000000	3288282501	6.041900486	5669000000	57.87234043	NaN	NaN	972989564.1	1585000000	1147911756	18.07875895	1979000000	23.25752018	0	0	0	972989564.1	1585000000	1147911756	18.07875895	1979000000	23.25752018	2004297115	3265000000	2450696056	24.15515721	4225000000	47.90902421	416820135.1	679000000	1444000000	9.963316214	105.7813646	3
NaN	5000	2.519739194	NaN	NaN	NaN	NaN	46882716.05	1215200000	NaN	NaN	NaN	19.67251544	143904321	3730000000	NaN	NaN	NaN	60.38387311	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190787037	4945200000	NaN	NaN	NaN	80.05638855	NaN	NaN	NaN	NaN	NaN	298299228.2	7731915996	NaN	NaN	128.026762	80220293.21	2079310000	NaN	NaN	NaN	33.66133812	NaN	NaN	101222993.8	2623700000	NaN	NaN	NaN	42.47430774	13097993.83	339500000	NaN	114320987.7	2963200000	NaN	NaN	NaN	47.9703734	140203703.7	3634080000	NaN	NaN	NaN	58.83105244	-59983410.49	-1554770000	NaN	-25.16971431	92.49239056	1
