Oil rents (% of GDP)	Total natural resources rents (% of GDP)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic savings (% of GDP)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI growth (annual %)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita growth (annual %)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross savings (% of GNI)	Gross savings (% of GDP)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Literacy rate, youth female (% of females ages 15-24)	Ratio of young literate females to males (% ages 15-24)	Literacy rate, youth male (% of males ages 15-24)	Literacy rate, youth total (% of people ages 15-24)	Literacy rate, adult female (% of females ages 15 and above)	Literacy rate, adult male (% of males ages 15 and above)	Literacy rate, adult total (% of people ages 15 and above)	Ratio of female to male primary enrollment (%)	Ratio of girls to boys in primary and secondary education (%)	Ratio of female to male secondary enrollment (%)	Ratio of female to male tertiary enrollment (%)	School enrollment, preprimary (% gross)	School enrollment, preprimary, female (% gross)	School enrollment, preprimary, male (% gross)	Primary school starting age (years)	Primary completion rate, female (% of relevant age group)	Primary completion rate, male (% of relevant age group)	Primary completion rate, total (% of relevant age group)	Primary education, duration (years)	Primary education, pupils	Primary education, pupils (% female)	Pupil-teacher ratio, primary	School enrollment, primary (% gross)	School enrollment, primary, female (% gross)	School enrollment, primary, male (% gross)	Gross intake rate in grade 1, female (% of relevant age group)	Gross intake rate in grade 1, male (% of relevant age group)	Gross intake rate in grade 1, total (% of relevant age group)	School enrollment, primary (% net)	School enrollment, primary, female (% net)	School enrollment, primary, male (% net)	Net intake rate in grade 1, female (% of official school-age population)	Net intake rate in grade 1, male (% of official school-age population)	Net intake rate in grade 1 (% of official school-age population)	School enrollment, primary, private (% of total primary)	Persistence to grade 5, female (% of cohort)	Persistence to grade 5, male (% of cohort)	Persistence to grade 5, total (% of cohort)	Persistence to last grade of primary, female (% of cohort)	Persistence to last grade of primary, male (% of cohort)	Persistence to last grade of primary, total (% of cohort)	Income
2.016467767	4.219842255	50935672515	46163000000	NaN	26.02521169	2.315E+11	4.9387E+11	1.85601E+11	1.92747E+11	1.74687E+11	2.23641E+11	3.277874673	5.11261E+11	1.63165E+11	12230	14734.55745	1.569958838	33684.33557	10750	47318559311	42884810303	24.54951445	24.17707399	NaN	-2969215492	-2691000000	NaN	18764095527	17005899776	40462000000	-441354959.7	-400000000	NaN	-24786130883	0.9063	0.985862832	1.070614514	1.181302564	1.080945158	115.5292961	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.705	NaN	NaN	86.81	65.31809	64.96133	65.65886	6	NaN	NaN	NaN	6	1690779	48.57341	NaN	107.80925	107.09127	108.4963	NaN	NaN	NaN	98.39234	98.32778	98.45412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0.374297772	0.94860053	15979082843	19809269000	29806482918	22.60686079	1.2345E+11	1.42827E+11	77089526546	69873662983	86622380000	1.19031E+11	2.086037938	1.3985E+11	92993899624	10180	15715.44369	2.012851123	18464.17513	12280	15117234973	18740836196	21.6350973	21.38753706	1.41208E+11	-808785996.6	-1002652000	-1618927155	7788000323	9654784000	16441750839	-101209970.2	-125470000	-1618927155	1343866450	1.2397	17.05925	0.931484542	0.751378997	1.029727869	93.10494254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.023	93.024	90.6	76.37	63.08252	62.98129	63.17919	6	NaN	NaN	NaN	4	384986	48.67735	13.96851	98.87154	98.37581	99.34636	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.47883	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	3.321742372	-22676666.67	-2040900000	NaN	-2.23807435	NaN	NaN	1034715176	1005555556	90500000000	NaN	NaN	NaN	1522937110	240	NaN	NaN	NaN	350	NaN	NaN	NaN	NaN	NaN	-7666666.667	-690000000	NaN	75621111.11	6805900000	1.13978E+11	NaN	NaN	NaN	NaN	90	90	59.4246469	0.660273854	88.78239817	243.8436987	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.331	61.76	57.221	32.021	0.26959	0.27705	0.26214	7	9.95191	16.55161	13.24569	6	206408	38.4675	39.30084	30.51793	23.44424	37.61261	23.96656	36.54446	30.24948	22.76617	17.85246	27.69446	NaN	NaN	NaN	NaN	45.81654	50.18265	48.45136	37.10215	40.39726	39.09066	0
0	0.003410402	16705247293	18920363084	29149704381	18.36247472	1.4848E+11	1.79433E+11	1.0823E+11	90129740582	1.02081E+11	1.52161E+11	0.139128725	1.83343E+11	1.1656E+11	10980	15437.90476	0.166347117	18601.57813	11830	NaN	NaN	NaN	NaN	1.77715E+11	-845182741.2	-957253972.7	-1718693396	8711512781	9866659375	15030977927	-572476202.8	-648386547.3	-1718693396	-5565770304	1.1326	45.69058333	0.875782335	0.773249457	0.989281106	95.50253748	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.653	101.125	102.611	83.138	103.01879	103.87766	102.20245	6	78.77043	71.97297	75.29263	6	821059	48.70527	18.1932	100.30394	100.12544	100.47403	91.25552	92.29661	91.78906	94.72703	94.91785	94.54521	NaN	NaN	NaN	52.98876	93.02406	87.02693	89.93314	92.34725	83.04887	87.55418	3
3.917123192	7.225437932	67051952.26	22034612224	23975860224	5.289153218	1209200000	4.23129E+11	1426977213	1261725866	4.14628E+11	1212824237	2.000730962	4.21138E+11	2537990603	370	318.2158223	-0.746469628	110496.515	670	167617390.7	55082426128	13.28477091	13.22189782	4.21071E+11	-5999788.781	-1971650560	-2057939200	125068087.5	41099874304	41750999040	NaN	NaN	NaN	-70936815.77	328.6199951	328.6062527	163.3687482	0.497135752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.843	NaN	NaN	22.03	1.31051	1.13655	1.48848	6	21.5593	47.95421	34.4804	6	404297	32.28988	38.94586	65.86465	41.7123	90.98916	48.07123	104.96013	76.03315	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.0183	52.4525	50.38401	36.58835	36.97779	36.85259	0
0	2.962295538	1282100000	25642000000	20683000000	7.088516614	21733000000	9.3626E+11	20387424324	18409400000	3.68188E+11	22135853941	2.426601344	9.6213E+11	32698921393	240	259.9435272	-0.307111471	11298.38273	380	2903265222	58065304448	15.77055864	16.05166817	9.53114E+11	322400000	6448000000	16854000000	440050000	8801000000	22567000000	646350000	12927000000	33790000000	-9287220114	20	22.11788333	11.25994327	0.562997164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.299	NaN	NaN	28.83	NaN	NaN	NaN	6	NaN	NaN	NaN	5	8400000	40.67857	NaN	71.44517	59.28092	83.14441	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
0.317819099	1.055794312	6970238137	10211399.1	NaN	35.19594332	13424000000	48845437637	21341838896	19645938250	28781300.19	12146585263	2.681779451	28665007356	30367913305	2390	1362.11313	2.378482438	3214.482263	3410	6914081144	10129129.11	35.19343824	34.9123808	48613507985	-158156993	-231700	-231929651.3	-14744026.97	-21600	3240531199	102400000	150016.0034	243929309.3	19803680981	0.001465	NaN	0.000947754	0.646930793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.111	99.69	99.405	122.754	75.37693	75.14614	75.59595	7	NaN	NaN	96.85693	4	543644	48.61288	NaN	103.65707	103.71607	103.60131	NaN	NaN	114.32942	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	80.67091	2
43.77741123	53.39987368	1767553252	664600000	675418304	48.48263788	NaN	1406518411	3206757238	3544680972	1332800000	NaN	-9.218997962	1251102352	3567633531	8360	NaN	-11.9891331	3259.904249	9300	1738563887	653699999.1	49.04711878	47.6874817	1370718259	-101063833.2	-38000000	-35800152	160638303.4	60400000	58600000	NaN	NaN	NaN	115818379.4	0.375999987	0.375999999	0.373580971	0.993566447	0.584304761	203.1492192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.499	86.067	84.622	105.908	15.79972	15.4137	16.16502	6	82.60365	104.7619	93.8411	6	49298	45.62254	19.38576	107.06483	99.78704	114.04322	91.15066	97.52601	94.42269	81.37909	77.63432	84.96979	NaN	NaN	NaN	9.26407	77.51686	82.05662	79.92502	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.76616	NaN	NaN	7	NaN	NaN	98.34653	5	762800	NaN	NaN	104.76353	NaN	NaN	NaN	NaN	126.35477	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	75.63783	NaN	NaN	75.63783	2
NaN	1.193485672	-3300000	-6600000	-10753876	-1.841004184	288412000	584131015.7	192228287.4	174350000	348700000	284081565.5	-2.044194445	568163131	265573438.4	1250	1846.502929	-4.56273003	3693.005858	1730	NaN	NaN	NaN	NaN	568163139.7	-4900000	-9800000	-15967876	22000000	44000000	40337888	NaN	NaN	NaN	7.715415001	2	2	1.313007815	0.656503907	1.704151751	118.8063532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	28546	NaN	NaN	107.19087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	759980792.1	828499968	828499968	NaN	NaN	NaN	NaN	13870	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42999936	42999936	80000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	0.999999999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.917	NaN	NaN	NaN	137.16814	137.59591	136.75	5	NaN	NaN	NaN	7	5881	48.83523	18.03988	97.69103	96.14998	99.2087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.13263	NaN	NaN	NaN	NaN	NaN	NaN	3
4.428630638	11.02582418	855029741.4	54783.20908	1430131061	15.28444127	5690200000	14321421886	5039199955	5212664858	333984.299	5149268766	-16.11717384	13725567998	10058754512	900	921.2816339	-17.8914077	2455.710565	1800	518351198.7	33211.64249	9.944072999	9.266003354	13346455614	-381453542.7	-24440.37695	-974966271.4	488737371.6	31314.23425	764283705.5	NaN	NaN	NaN	-379112383.2	6.40717E-05	6.40717E-05	3.32033E-05	0.518221699	4.52212E-05	264.9691667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.1631	NaN	NaN	6	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0.962011323	2.745365307	57544775299	3.754549146	NaN	20.42896357	4.1804E+11	7.64805E+11	2.54813E+11	2.67229E+11	17.43556023	3.9245E+11	-0.462353224	7.17988E+11	4.70753E+11	2000	3077.686552	-2.746569904	5630.627547	3690	43078732629	2.810702065	16.12051479	15.29337555	NaN	-14453060027	-0.943000019	NaN	28430378780	1.854959965	NaN	NaN	NaN	NaN	7651182919	6.52457E-11	7.76854E-11	3.70376E-11	0.56766341	5.72391E-11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.95523	NaN	NaN	7	NaN	NaN	74.73909	4	16694572	NaN	NaN	138.12285	NaN	NaN	NaN	NaN	166.0063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.4728	2
0.74840393	0.836429764	197881958.3	398000000	NaN	20	NaN	NaN	929051492.3	986824399.2	1984800000	NaN	NaN	NaN	NaN	3700	NaN	NaN	NaN	NaN	218146565.9	438758207	22.10591531	22.0481511	NaN	-2585392.42	-5200000	-2200000	102321876.9	205800000	86200000	NaN	NaN	NaN	NaN	2.011300087	2	NaN	NaN	1.424281951	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.662	102.603	108.334	NaN	40.47539	42.53056	38.45812	5	NaN	NaN	NaN	6	30728	49.04322	NaN	100.71122	99.51136	101.89367	NaN	NaN	NaN	96.86343	95.91257	97.80048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
41.82771401	65.54153779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.14	2.140024999	1.295480681	0.605364804	1.54982956	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.869	101.254	107.594	137.735	40.99189	40.69659	41.27054	6	81.85962	87.87097	84.95242	6	31682	47.88208	16.4753	102.47437	101.33601	103.54299	88.83636	87.37632	88.08308	75.02022	75.37074	74.69116	NaN	NaN	NaN	30.02336	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	38.79493611	-8845066.966	-83674333.5	NaN	-6.127780422	NaN	NaN	NaN	120952460.4	1144210276	NaN	NaN	NaN	208728257.2	NaN	NaN	NaN	NaN	460	NaN	NaN	NaN	NaN	NaN	-33995771.67	-321600000	NaN	2367864.693	22400000	127377974.6	NaN	NaN	NaN	NaN	9.46	9.455131933	5.4818178	0.57947334	6.294354043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.441	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	6	37404	31.58218	35.62286	52.75748	33.78618	71.21668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
0	0.811226366	232815540.4	239800000	825287950.1	22.94627051	1196900000	3761342579	1242795411	1043349544	1074650000	1447306243	11.3715359	4449842845	2383250204	1160	1352.993149	7.538264538	4159.870736	2230	277966577	286305566.3	26.64175	27.39635102	3897653817	28737864.88	29600000	136311238.1	121699032.5	125350000	432512765.8	15400000.43	15862000	56278634.51	-583356374.6	1.029999971	1.029660833	0.450917826	0.437784309	0.82110643	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.006	NaN	NaN	47.822	NaN	NaN	NaN	7	93.76456	69.14153	81.42824	7	187065	53.35151	32.43714	92.2243	98.68001	85.80433	94.7968	89.2748	92.02614	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	4.495689936	-40239752.13	-13222984191	NaN	-5.377379894	NaN	NaN	804166523.2	741052199.3	2.43513E+11	NaN	NaN	NaN	1263962874	330	NaN	NaN	NaN	520	7264901.742	2387283117	0.980349529	0.970834423	NaN	-7263019.757	-2386664687	NaN	42909664.48	14100330768	33387978737	NaN	NaN	NaN	NaN	328.605011	328.6062527	192.6587174	0.586292695	320.4679242	187.5601037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.887	52.553	35.128	11.537	NaN	NaN	NaN	6	17.82369	42.23605	29.93611	6	259525	36.56064	60.58007	71.08794	51.64486	90.78532	53.20377	86.44902	69.74323	57.00731	42.03534	72.17511	NaN	NaN	NaN	0	34.9837	42.09258	39.3675	28.12184	40.79301	35.93572	0
