Bank nonperforming loans to total gross loans (%)	Automated teller machines (ATMs) (per 100,000 adults)	Bank capital to assets ratio (%)	Commercial bank branches (per 100,000 adults)	Borrowers from commercial banks (per 1,000 adults)	Depositors with commercial banks (per 1,000 adults)	Point-of-sale terminals (per 100,000 adults)	Bank liquid reserves to bank assets ratio (%)	Total reserves (includes gold, current US$)	Total reserves (% of total external debt)	Total reserves in months of imports	Total reserves minus gold (current US$)	Claims on central government (annual growth as % of broad money)	Claims on other sectors of the domestic economy (annual growth as % of broad money)	Net domestic credit (current LCU)	Net foreign assets (current LCU)	Claims on private sector (annual growth as % of broad money)	Broad money (current LCU)	Broad money (% of GDP)	Broad money to total reserves ratio	Broad money growth (annual %)	Money (current LCU)	Money and quasi money (M2) (current LCU)	Money and quasi money (M2) as % of GDP	Money and quasi money (M2) to total reserves ratio	Money and quasi money growth (annual %)	Quasi money (current LCU)	Consumer price index (2005 = 100)	Inflation, consumer prices (annual %)	Wholesale price index (2005 = 100)	Deposit interest rate (%)	Lending interest rate (%)	Interest rate spread (lending rate minus deposit rate, %)	Real interest rate (%)	Risk premium on lending (prime rate minus treasury bill rate, %)	Claims on central government, etc. (% GDP)	Claims on other sectors of the domestic economy (% of GDP)	Domestic credit provided by banking sector (% of GDP)	Domestic credit to private sector (% of GDP)	Liquid liabilities (M3) as % of GDP	Quasi-liquid liabilities (% of GDP)	Research and development expenditure (% of GDP)	Cash surplus/deficit (current LCU)	Cash surplus/deficit (% of GDP)	Central government debt, total (current LCU)	Central government debt, total (% of GDP)	Net incurrence of liabilities, domestic (current LCU)	Net incurrence of liabilities, domestic (% of GDP)	Net incurrence of liabilities, foreign (current LCU)	Net incurrence of liabilities, foreign (% of GDP)	Grants and other revenue (current LCU)	Grants and other revenue (% of revenue)	Social contributions (current LCU)	Social contributions (% of revenue)	Revenue, excluding grants (current LCU)	Revenue, excluding grants (% of GDP)	Taxes on exports (current LCU)	Taxes on exports (% of tax revenue)	Taxes on goods and services (current LCU)	Taxes on goods and services (% of revenue)	Taxes on goods and services (% value added of industry and services)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	454982438	NaN	2.311853595	436117438	4.001333847	NaN	1.83383E+11	-12565341774	8.461070867	1.27902E+11	34.43433935	4.823194298	14.10558794	24643920000	1.27902E+11	34.43433935	4.823194298	14.10558794	1.03258E+11	59.54992556	15.51071879	NaN	12.30833333	16.18333333	3.875	0.878499173	3.266666667	5.675305078	NaN	49.37113384	42.48221825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6598156852	NaN	3.326927582	6275141852	4.861445397	NaN	1.12424E+11	7020951000	18.47226264	74302550000	70.20868308	5.585381702	19.42292004	7022216000	74302550000	70.20868308	5.585381702	19.42292004	67280334000	37.05715274	17.17334287	37.41703506	14.4	26.448725	12.048725	9.102782227	11.36455833	43.33460032	NaN	106.2293167	57.59815474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88595446455	NaN	4.214118182	62927111455	2.26484605	NaN	6.10131E+11	-6509939213	13.05499027	4.39161E+11	62.61632628	0.004137315	10.15074361	NaN	4.39161E+11	62.61632628	0.004137315	10.15074361	NaN	61.57566275	6.49627263	67.81289317	6.795	14.85225	8.05725	5.957388074	2.473633333	32.06846858	NaN	86.9935229	54.92505432	68.57240816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	168155251.2	3.531965467	0.689231333	168155251.2	-2.252576967	NaN	15094294000	-5689624708	8.317166987	20438248000	61.95184864	16.9186379	21.60158976	8634395000	20438248000	61.95184864	16.9186379	21.60158976	11803853000	6.608888634	21.96017512	NaN	23.875	30.50083333	6.625833333	4.302950834	4.29	8.646773276	NaN	45.75340397	31.55846408	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1138743542	13.66561671	3.549029888	848838541.8	1.048224797	NaN	2935106584	904865699.7	4.667866716	3505382000	131.37136	4.637991769	8.269464914	1425300000	3505382000	131.37136	4.637991769	8.269464914	2080082000	62.9148365	16.19213756	NaN	8.15	10.31	2.16	-0.980275883	NaN	36.04053458	NaN	109.9991224	64.44110482	131.2304464	77.81441367	NaN	-93140000	-3.490612	3556150000	133.2739947	48680000	1.824382566	129730000	4.861897088	364650000	42.31112864	NaN	NaN	697550000	26.14211296	NaN	NaN	145310000	16.86063377	6.800673936	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87828362969	NaN	2.651704485	78500590371	0.346063794	NaN	1.04762E+15	-3.0521E+13	8.459717895	8.42001E+14	187.3643972	66.21124475	6.852240785	1.35037E+14	8.42001E+14	187.3643972	66.21124475	6.852240785	7.06964E+14	94.10788382	3.034708341	110.7907674	4.713322314	6.864333333	2.151011019	4.497877637	1.314333333	35.22357475	NaN	255.3415439	191.9403555	187.3619495	157.3131418	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	236115196.8	3.346713611	0.905754523	205411446.8	20.49994987	NaN	70355874665	-5491424685	8.035062995	58099200000	29.57701587	10.73818231	20.05728113	27528700000	58099200000	29.57701587	10.73818231	20.05728113	30570500000	15.61228239	17.78181443	NaN	13.66666667	18.75	5.083333333	7.332797062	3.485833333	15.77249161	NaN	51.38401451	32.66793295	44.67305773	30.6588063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14916135340	NaN	2.250852262	14792998716	-2.515814654	NaN	9.68944E+13	1.01617E+13	36.13502516	6.87075E+13	36.80283121	6.50817557	17.17416986	1.59052E+13	6.87075E+13	36.80283121	6.50817557	17.17416986	5.28023E+13	51.70849841	8.577633008	64.83333333	10	10	0	-0.469858	NaN	-3.032125847	NaN	51.90100423	54.54494812	52.25260163	43.73306023	NaN	3.085E+12	1.652464931	1.4927E+13	7.995573429	9.38E+11	0.502435042	-3.28E+11	-0.175691571	2.909E+12	9.284437636	1.51E+12	4.819354015	3.1332E+13	16.78283022	NaN	NaN	1.088E+13	34.72488191	7.124386684	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2929197164	NaN	4.385509868	1951682164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.74324795	9.833635315	71.46292561	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	323000000	6.086071752	NaN	NaN	NaN	NaN	NaN	NaN	3034000000	97.36842105	NaN	NaN	3116000000	58.71269219	NaN	NaN	1000000	0.032092426	0.018959143	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8375549.389	0.474257539	0.467255196	1775549.389	-0.909665807	NaN	30617000000	11484366941	3.638663229	44339000000	7.237838859	7.479847158	7.844043392	25088000000	44339000000	7.237838859	7.479847158	7.844043392	19251000000	4.610678105	35.64298297	NaN	30	NaN	NaN	NaN	NaN	-2.450538735	NaN	4.997877994	0.962944844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4210389268	235.6055661	NaN	659919268.4	18.54472425	NaN	2.61682E+12	5.15582E+12	27.63323943	3.82232E+12	193.7315816	1.306064808	55.05095925	4.49923E+11	3.82232E+12	193.7315816	1.306064808	55.05095925	3.3724E+12	NaN	NaN	NaN	16.8575	39.9425	23.085	21.16039869	21.1025	53.25392567	NaN	132.631424	79.37749836	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7225219475	NaN	9.172223607	5839219475	9.351404757	NaN	8474523000	1721196740	1.997118568	5577009000	68.13694563	2.725787741	18.98246158	4452230000	5577009000	68.13694563	2.725787741	18.98246158	1124779000	72.57510153	8.451462408	NaN	5.5	7	1.5	NaN	1.5	58.19474649	NaN	103.5372389	30.43372022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44589871.8	56.31669778	1.519581633	44589871.8	-2.328525126	NaN	630482000	165212653.9	8.622799077	765456000	71.37651506	6.357995903	11.75519024	175081000	765456000	71.37651506	6.357995903	11.75519024	590375000	65.40174595	4.267556629	NaN	6.125	10.70833333	4.583333333	7.269813483	4.692708333	2.390015177	NaN	58.79058753	53.94174085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	447030482.6	7.624237737	1.663630364	422912157.6	4.369420892	NaN	1.22214E+11	-11096809721	16.19991863	90932137608	28.25875047	5.077356975	19.86990341	39607300000	90932137608	28.25875047	5.077356975	19.86990341	51335937608	24.87013841	21.49525205	30.91829305	19.41666667	13	-6.416666667	-5.882956542	-1.083333333	12.4016421	NaN	37.98001144	19.6162954	34.93860404	22.62994357	NaN	-16639000000	-5.170859956	3.10781E+11	96.58062551	18213000000	5.660007956	11644000000	3.618576436	12745000000	17.14604746	381000000	0.512565248	67635000000	21.01875792	2549000000	4.164624383	31388000000	42.2267664	14.65859035	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72373881.6	18.29535969	1.119313702	72373881.6	-16.672587	NaN	471758000	337009328.1	8.350642283	627129000	44.82692306	3.349073918	9.738274681	264224000	627129000	44.82692306	3.349073918	9.738274681	362905000	37.77466994	11.634757	NaN	13	20.41666667	7.416666667	7.852637979	4.083333333	14.64302265	NaN	33.72106787	17.20242081	NaN	NaN	NaN	-7847000	-0.560900334	1240300000	88.65613403	-110603000	-7.905856964	127400000	9.106499617	257531000	31.57704362	NaN	NaN	627564000	44.85801669	985000	0.176512859	130344000	15.98206885	13.90849903	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	212608942.6	NaN	NaN	80531612.6	NaN	NaN	11109844100	36249662867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.93610675	3.701983124	NaN	6	8.229166667	2.229166667	5.575642095	NaN	0.418027156	NaN	105.845893	105.4278658	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	520624844.4	NaN	NaN	520624844.4	-0.684495605	NaN	15379200000	17917900000	10.25918715	30645508000	127.7736651	7.338611055	26.36575635	2726108000	30645508000	127.7736651	7.338611055	26.36575635	27919400000	67.16764025	7.969693844	NaN	7.125	10.41666667	3.291666667	-0.984930369	NaN	-3.890058848	NaN	64.12217904	68.01223788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2337533793	9.348733236	3.168424969	2066493793	-4.937567839	NaN	91413000000	13855225180	NaN	1.14802E+11	53.94242733	5.958554869	21.47845594	90659000000	1.14802E+11	53.94242733	5.958554869	21.47845594	24143000000	63.43027765	6.782594015	74.21206992	8.5	9	0.5	3.331255292	NaN	22.8151818	NaN	42.95255404	19.62004142	60.99710934	18.39883998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92084945.8	2.496302938	1.122315636	92084945.8	-8.110256569	NaN	2.03971E+11	-4.53573E+11	24.58750695	1.48784E+11	16.1574385	5.406836041	4.481104251	1.14893E+11	1.48784E+11	16.1574385	5.406836041	4.481104251	33891000000	13.07475405	11.78448383	NaN	20.5	25.8	5.3	12.86725365	NaN	5.243536409	NaN	22.15066279	16.44684926	17.80181284	5.324832053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24378453.2	31.2676558	1.646073157	24378453.2	21.46918162	NaN	677686000	56918642.81	13.22232476	535871000	26.08787303	2.301291006	18.59305046	310560000	535871000	26.08787303	2.301291006	18.59305046	225311000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.79660192	NaN	32.99186992	12.42855752	NaN	NaN	NaN	-154200000	-7.506937345	632300000	30.78233776	87900000	4.279246385	73500000	3.578209435	253000000	46.86921082	NaN	NaN	454800000	22.14108369	NaN	NaN	99800000	18.48832901	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10216846003	9.782315359	1.930620938	9862896286	8.591076745	NaN	2.75941E+11	-48760092810	48.39465849	1.65429E+11	22.38862581	5.756877038	83.78549527	46973000000	1.65429E+11	22.38862581	5.756877038	83.78549527	1.18456E+11	14.60128631	26.65264522	15.4426038	30.40416667	NaN	NaN	NaN	NaN	16.09438351	NaN	37.34496246	17.45248796	NaN	NaN	NaN	-18806000000	-2.545143216	3.42615E+11	46.36840598	NaN	NaN	3906000000	0.528625407	12000000000	10.59368793	14213000000	12.54734054	1.13275E+11	15.33027213	75000000	0.086145506	63486000000	56.04590598	10.19020388	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	197765533.2	8.013173928	2.669869392	190517523.2	-13.35966837	NaN	90152700000	21310183259	0.056623387	1.35041E+11	20.48554257	2.507971508	-4.894753745	98474700000	1.35041E+11	20.48554257	2.507971508	-4.894753745	36566000000	61.57968372	0.606339704	NaN	7	16	9	10.62119848	NaN	0.872314906	NaN	13.67607672	12.80376182	20.48558808	5.547072071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.836001326	1492208342	NaN	7.580176431	1431763342	5.379324773	NaN	1552678779	1368882896	18.07807474	1645094340	87.24212006	3.469134337	15.43172546	126505939.9	1645094340	87.24212006	3.469134337	15.43172546	1518588400	66.66881791	2.983405861	NaN	4.5	8.5	4	5.185549854	4.25	11.26314857	NaN	82.34116745	71.07801888	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	409508689.6	8.722205659	6.230691431	312796689.6	29.51444843	NaN	60108000000	-13103800854	12.81834719	42376000000	27.88969958	16.32549457	37.65592516	30587000000	42376000000	27.88969958	16.32549457	37.65592516	11789000000	3.772313163	17.62677503	NaN	5.875	NaN	NaN	NaN	NaN	34.10788633	NaN	39.55998826	4.743934175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6621000000	41.28320239	NaN	NaN	15898000000	10.46324438	NaN	NaN	4418000000	27.5470757	6.80299344	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	231744264.3	5.03756397	2.390142821	231744264.3	-9.67006119	NaN	363903000	-922023000	22.00339823	617837000	26.47147286	2.869509577	37.22544893	495787000	617837000	26.47147286	2.869509577	37.22544893	122050000	4.410072433	47.00520833	NaN	NaN	NaN	NaN	NaN	NaN	-5.380739449	NaN	15.59156928	17.5861083	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58538416.2	2.769941311	1.232444843	54110916.2	0.063585134	NaN	38650700000	-15769635444	31.13050485	23220600000	28.25268599	4.920949812	12.70877523	17033700000	23220600000	28.25268599	4.920949812	12.70877523	5769100000	39.35432892	6.600225649	NaN	5	10	5	7.168106854	NaN	10.85035715	NaN	47.02660958	36.17625244	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	761194274.6	81.64753727	4.579788454	737597624.6	0.715123723	NaN	17624700000	11874748250	9.940657875	24863300000	63.0408215	2.197572155	21.03700242	5577800000	24863300000	63.0408215	2.197572155	21.03700242	19285500000	40.92117473	13.48808879	NaN	12.5625	18	5.4375	7.154860448	NaN	10.86663286	NaN	44.68737323	33.05958418	63.79006085	49.64756592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	142103082	9.127825454	2.674208346	137160837	-13.97025373	NaN	874537000	-43560201.55	15.53416086	957117900	18.64840827	2.468182323	11.07476256	482118000	957117900	18.64840827	2.468182323	11.07476256	474999900	3.264037895	11.82353805	NaN	12.10416667	21	8.895833333	9.343112835	8.083333333	6.231503058	NaN	19.67940183	10.9494173	20.21520767	10.82165929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10658832532	69.53667021	3.604414395	9754082532	-28.47356771	NaN	86540700000	25562963460	-13.2110796	76660900000	64.37710414	2.658992271	-43.73825754	25405200000	76660900000	64.37710414	2.658992271	-43.73825754	51255700000	64.73726213	2.617801047	61.20446013	5.720833333	8.785833333	3.065	4.796494043	2.669916667	3.26114155	NaN	72.67380968	69.41266813	NaN	NaN	NaN	NaN	NaN	94713000000	79.53661729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
