Bank nonperforming loans to total gross loans (%)	Automated teller machines (ATMs) (per 100,000 adults)	Bank capital to assets ratio (%)	Commercial bank branches (per 100,000 adults)	Borrowers from commercial banks (per 1,000 adults)	Depositors with commercial banks (per 1,000 adults)	Point-of-sale terminals (per 100,000 adults)	Bank liquid reserves to bank assets ratio (%)	Total reserves (includes gold, current US$)	Total reserves (% of total external debt)	Total reserves in months of imports	Total reserves minus gold (current US$)	Claims on central government (annual growth as % of broad money)	Claims on other sectors of the domestic economy (annual growth as % of broad money)	Net domestic credit (current LCU)	Net foreign assets (current LCU)	Claims on private sector (annual growth as % of broad money)	Broad money (current LCU)	Broad money (% of GDP)	Broad money to total reserves ratio	Broad money growth (annual %)	Money (current LCU)	Money and quasi money (M2) (current LCU)	Money and quasi money (M2) as % of GDP	Money and quasi money (M2) to total reserves ratio	Money and quasi money growth (annual %)	Quasi money (current LCU)	Consumer price index (2005 = 100)	Inflation, consumer prices (annual %)	Wholesale price index (2005 = 100)	Deposit interest rate (%)	Lending interest rate (%)	Interest rate spread (lending rate minus deposit rate, %)	Real interest rate (%)	Risk premium on lending (prime rate minus treasury bill rate, %)	Claims on central government, etc. (% GDP)	Claims on other sectors of the domestic economy (% of GDP)	Domestic credit provided by banking sector (% of GDP)	Domestic credit to private sector (% of GDP)	Liquid liabilities (M3) as % of GDP	Quasi-liquid liabilities (% of GDP)	Research and development expenditure (% of GDP)	Cash surplus/deficit (current LCU)	Cash surplus/deficit (% of GDP)	Central government debt, total (current LCU)	Central government debt, total (% of GDP)	Net incurrence of liabilities, domestic (current LCU)	Net incurrence of liabilities, domestic (% of GDP)	Net incurrence of liabilities, foreign (current LCU)	Net incurrence of liabilities, foreign (% of GDP)	Grants and other revenue (current LCU)	Grants and other revenue (% of revenue)	Social contributions (current LCU)	Social contributions (% of revenue)	Revenue, excluding grants (current LCU)	Revenue, excluding grants (% of GDP)	Taxes on exports (current LCU)	Taxes on exports (% of tax revenue)	Taxes on goods and services (current LCU)	Taxes on goods and services (% of revenue)	Taxes on goods and services (% value added of industry and services)	Income
NaN	NaN	6.6	NaN	NaN	NaN	NaN	NaN	74874115250	NaN	8.527601215	74874115250	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.00751E+11	92.12517444	2.988889137	12.34571813	8.00751E+11	117.8506995	3.459195493	125.7583333	NaN	5.543376342	NaN	3.368413071	2.493178783	NaN	NaN	NaN	95.09359055	NaN	92.12517444	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.643482318	1.69872E+11	NaN	2.675023458	49185199802	NaN	NaN	2.47982E+12	-10945711999	NaN	NaN	NaN	NaN	NaN	8.8645E+11	2.42701E+12	153.5868819	NaN	2.575361062	1.54056E+12	112.9224288	2.741438213	117.7067076	NaN	4.599166667	NaN	3.251570513	1.813333333	34.57492726	122.3536407	156.928568	122.3536407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.93994611	2281910489	NaN	NaN	2281910489	0.217448292	4.159075768	6.15878E+11	1.65957E+11	4.673937373	6.31262E+11	48.70847785	3.220741891	5.164750065	1.69413E+11	6.31262E+11	48.70847785	3.220741891	5.164750065	4.61849E+11	192.1478627	7.529692443	NaN	NaN	19.50927929	NaN	11.44138859	12.91974179	17.3005017	30.22096049	47.52146219	25.65241211	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	10.8	NaN	NaN	NaN	NaN	NaN	12094961146	NaN	6.704602435	11467251146	6.895585924	NaN	21838170000	9044394509	5.141398816	26546950000	129.6456831	3.091375819	2.697800119	7228040000	26546950000	129.6456831	3.091375819	2.697800119	19318910000	140.1461266	4.409978663	184.1041222	NaN	8.713333333	NaN	2.188089714	NaN	29.98558367	NaN	106.649708	73.52931738	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.532175181	1.29584E+12	NaN	15.14477618	1.25817E+12	2.041769751	-1.222624139	1.13747E+15	7.67238E+13	0.037723411	1.12377E+15	239.9896766	10.86639105	2.919237007	5.41713E+14	1.12377E+15	239.9896766	10.86639105	2.919237007	NaN	99.30290456	-0.283333333	104.9662528	NaN	1.500916667	NaN	3.699584365	1.400916667	126.0271763	214.8993204	340.9264966	172.8328168	218.8790102	103.1920037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
26.3	NaN	11.3	NaN	NaN	NaN	NaN	8.537069213	29215277000	NaN	4.35209475	25179111680	-2.5261579	16.71379226	1.11097E+13	5.28688E+12	15.95152275	9.75224E+12	35.72173047	2.276661655	14.96443237	4.68992E+12	9.75224E+12	35.72173047	2.276661655	14.96443237	NaN	175.4937743	8.348569186	223.1608708	NaN	NaN	NaN	NaN	NaN	-0.7220146	41.41588008	40.69386548	36.35729285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
5.4	NaN	12.8	NaN	NaN	NaN	NaN	9.231410367	4265145810	NaN	3.077480782	4264380310	-3.691904349	23.33275639	1.5529E+12	2.94295E+11	21.6167404	1.52221E+12	50.98022947	4.01859693	19.15205419	7.58179E+11	1.52221E+12	50.98022947	4.01859693	19.15205419	NaN	205.3446254	14.0215499	NaN	NaN	15.04675999	NaN	2.72032142	6.323105824	10.53825032	41.46976093	52.00801126	38.14996125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1831422497	NaN	3.944592516	1702990428	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	194.7236868	16.49588472	270.9794284	NaN	40.21	NaN	21.05417026	31.88723954	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.91378518	4061785443	NaN	NaN	3449691643	0.307017798	9.312507053	1.25795E+13	1.74631E+13	8.917957771	2.03455E+13	38.93546557	1.234201643	3.937990321	6.74599E+12	2.03455E+13	38.93546557	1.234201643	3.937990321	NaN	155.6614919	5.478587304	NaN	NaN	NaN	NaN	NaN	NaN	-4.312734926	28.38622505	24.07349012	28.15278235	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	8	NaN	NaN	NaN	NaN	NaN	3.06935E+11	NaN	5.791597529	3.04255E+11	-0.682373582	NaN	1.2652E+15	2.64385E+14	6.81943668	9.66403E+14	78.11665873	2.840915723	8.923779047	1.23955E+14	9.66403E+14	78.11665873	2.840915723	8.923779047	8.42448E+14	120.735091	4	122.11	NaN	5.7575	NaN	3.943854651	NaN	1.521089292	NaN	102.2689124	100.4833995	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.396935323	741536735	NaN	NaN	741536735	1.510148509	11.94137308	867204473.5	1612853882	12.06091657	1898126468	40.93083339	3.55835321	8.697713237	NaN	1898126468	40.93083339	3.55835321	8.697713237	NaN	124.4656391	7.336417713	NaN	NaN	13.86287889	NaN	8.681668576	NaN	-17.21642335	38.02798915	20.81156579	37.99483436	41.85486411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.6188793	29681600241	NaN	NaN	25795156741	-0.510841313	2.76971567	25482467200	11617714414	4.553903562	27824194800	57.09166694	3.39671684	8.543323377	7328866800	27824194800	57.09166694	3.39671684	8.543323377	NaN	136.1838497	4.748438789	123.1174031	NaN	5.193091667	NaN	-16.78741105	4.360591667	-5.807735144	56.24228291	50.43454777	56.24228291	43.26334947	28.22545798	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	137.0330826	7.576924053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
4	NaN	7.8	NaN	NaN	NaN	NaN	NaN	47859469369	NaN	16.86680252	33740587369	1.438039691	NaN	1.04993E+14	5.99359E+13	4.567663924	1.46283E+14	230.0250378	2.027531736	5.470996318	6.13835E+12	1.46283E+14	230.0250378	2.027531736	5.470996318	1.40144E+14	NaN	NaN	NaN	NaN	7.5275	NaN	2.407142162	3.600833333	79.92685438	NaN	165.0978116	85.1709572	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.30129032	NaN	34458640244	26814456946	14.74170459	42651159281	50.75794642	NaN	34.3647495	31295311564	42651159281	50.75794642	NaN	34.3647495	11355847717	175.6601877	8.486600465	NaN	NaN	13.75083333	NaN	3.469668544	NaN	18.18822923	NaN	41.00825967	21.84467064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.10539E+11	NaN	NaN	1.04797E+11	21.63654714	NaN	-48720722716	1.40155E+11	-1.06401214	55953209204	NaN	0.413500122	24.00042817	51449375701	55953209204	NaN	0.413500122	24.00042817	4503833503	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.348198362	213433753.4	NaN	2.903696476	213433753.4	1.495313153	2.361220774	3894225130	-536071385.6	3.102624006	3102609713	93.2586656	5.383940872	3.202694993	839916712.6	3102609713	93.2586656	5.383940872	3.202694993	NaN	117.9536325	2.769407941	NaN	NaN	10.19740567	NaN	7.97385255	5.747405666	-0.023411385	117.0765611	117.0531497	112.2272519	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6739202225	NaN	3.460798932	6247929102	8.864958905	NaN	3.02171E+12	-93921001268	24.51223258	2.49354E+12	38.11196032	3.346484853	19.05218928	4.40505E+11	2.49354E+12	38.11196032	3.346484853	19.05218928	2.05303E+12	183.2002955	6.716768436	NaN	NaN	9.411875	NaN	1.450060127	1.782708333	12.47111858	NaN	46.18474988	30.64713443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
2.9	NaN	9.5	NaN	NaN	NaN	NaN	4.821090721	NaN	NaN	NaN	NaN	9.50826035	7.644321859	127445226.8	9905592442	7.497560691	6680101207	37.91858313	NaN	1.554801855	2821523879	6680101207	37.91858313	NaN	1.554801855	NaN	147.8659082	5.024816566	NaN	NaN	10.42916667	NaN	5.807018308	5.084166667	-14.60065501	15.32407855	0.723423534	15.25237095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
19.1	NaN	NaN	NaN	NaN	NaN	NaN	11.22268249	8201665408	NaN	2.705055917	7915368408	7.053717893	-7.39633298	60950000000	4861426911	NaN	50469000000	47.60956927	2.480152485	4.796611225	31285000000	50469000000	47.60956927	2.480152485	4.796611225	19184000000	134.1056843	4.122176924	142.4845859	NaN	NaN	NaN	NaN	NaN	3.810161689	53.68658378	57.49674547	53.68658378	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
0.3	NaN	5.3	NaN	NaN	NaN	NaN	11.11615221	1010735789	NaN	0.044681643	900503789.4	NaN	NaN	73484721625	4.8259E+11	NaN	NaN	NaN	NaN	NaN	94852000000	2.08273E+11	486.3725634	NaN	-1.134982721	1.13421E+11	115.2916667	3.407553572	NaN	NaN	NaN	NaN	NaN	NaN	1.697927336	169.9083415	171.6062688	169.9083415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
18.4	NaN	8.1	NaN	NaN	NaN	NaN	7.474138911	6378031619	NaN	4.04105553	5997271919	11.54551008	-14.30971289	11236000000	-1176507012	NaN	6661000000	47.03763858	2.083592669	1.725717776	4357000000	6661000000	47.03763858	2.083592669	1.725717776	2304000000	144.6953913	4.382853364	151.4994878	NaN	6.388333333	NaN	0.915961515	5.271190476	-3.340159593	82.68483864	79.34467905	82.68483864	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.138576689	34026184617	NaN	NaN	34026184617	-29.37140885	15.31782669	-82134300000	4.2529E+11	15.36882238	2.97601E+11	101.8864968	1.090796021	22.61248761	35880199000	2.97601E+11	101.8864968	1.090796021	22.61248761	2.61721E+11	132.6837483	5.803357314	NaN	NaN	5.25	NaN	-1.579726138	NaN	-85.58652235	57.46705724	-28.1194651	56.77314743	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5	NaN	7.9	NaN	NaN	NaN	NaN	4.058334403	20611293588	NaN	4.720707647	19526120788	2.485612347	8.75280274	8.99509E+11	1.68433E+11	6.209031783	9.11553E+11	112.4298107	5.466825468	7.341179047	5.51398E+11	9.11553E+11	112.4298107	5.466825468	7.341179047	3.60155E+11	112.506729	0.92236032	NaN	NaN	NaN	NaN	NaN	NaN	13.17947898	97.76485084	110.9443298	71.21470124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10.7	NaN	15.9	NaN	NaN	NaN	NaN	26.64959421	1965325537	NaN	3.684962351	1964977532	4.614676534	10.90948002	32480666424	12619532511	10.0489997	40977124794	49.86628957	1.776193265	10.59559555	20822667446	40977124794	49.86628957	1.776193265	10.59559555	20154457348	165.0718165	7.605903954	NaN	NaN	14.43804379	NaN	6.51625842	2.728043787	1.828519874	37.69817522	39.52669509	33.63367611	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1279082243	NaN	NaN	1279082243	8.646813643	NaN	2.35521E+12	2.62596E+12	1.691502727	4.99632E+12	24.80323368	1.928864641	16.72656781	3.24647E+12	4.99632E+12	24.80323368	1.928864641	16.72656781	1.74986E+12	173.9134804	9.482540486	NaN	NaN	52.5	NaN	39.34222308	42.92361449	0.701427655	NaN	11.69195102	10.95192446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.06067505	348650282.3	NaN	NaN	348650282.3	9.007272035	6.613044681	24662338379	2872372777	5.621988926	19056810077	63.65829242	3.743239289	19.97510662	15022941077	19056810077	63.65829242	3.743239289	19.97510662	NaN	155.9813289	12.82983393	NaN	NaN	10.19722195	NaN	5.093036514	4.75305528	22.75325564	59.63001532	82.38327096	53.72764661	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
2	NaN	10.1	NaN	NaN	NaN	NaN	8.052394465	1.49208E+11	NaN	4.40322341	1.43991E+11	-3.456729645	13.34346123	5.0289E+12	1.93584E+12	9.659370814	4.50203E+12	31.36675948	2.42872291	9.973094266	2.11782E+12	4.50203E+12	31.36675948	2.42872291	9.973094266	2.38421E+12	128.4518442	3.407379617	136.5693399	NaN	4.915833333	NaN	-0.553793924	0.675833333	16.02592229	29.44990465	45.47582694	26.05889344	27.01611642	12.26075126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
9.1	NaN	11	NaN	NaN	NaN	NaN	26.94881296	2667393351	NaN	3.937041543	2331410163	-4.676649103	6.377486026	2.10005E+11	1.10345E+11	6.297604182	2.57379E+11	57.24323675	2.181526267	9.488450578	85166398000	2.57379E+11	57.24323675	2.181526267	9.488450578	NaN	119.7266439	3.898170247	135.0833168	NaN	8.868461255	NaN	5.973455665	NaN	0.11515488	46.59175782	46.7069127	46.30503526	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1378583494	NaN	NaN	1378583494	5.166779821	NaN	8.46128E+11	7.10798E+11	16.16022667	1.48513E+12	29.72018287	2.283028336	15.57670625	1.09292E+12	1.48513E+12	29.72018287	2.283028336	15.57670625	3.92209E+11	119.4852354	2.855534106	NaN	NaN	NaN	NaN	NaN	NaN	-4.066252855	NaN	16.9326334	20.99888626	29.72018287	7.848847043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
7.3	NaN	11.2	NaN	NaN	NaN	NaN	3.035288311	515098490.9	NaN	0.54784758	499788490.9	NaN	NaN	10178000000	11060786727	NaN	NaN	NaN	NaN	NaN	5373000000	10862000000	169.9045831	NaN	6.867375049	5489000000	115.4914094	2.721905169	NaN	NaN	4.745833333	NaN	3.109643777	3.353333333	25.46535273	133.7400282	159.2053809	133.7400282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.99709187	7361702606	NaN	NaN	7003907906	16.29091756	13.10264228	1.27862E+13	24580724840	13.09838687	1.22313E+13	NaN	305.1879469	30.44915837	6.68866E+12	1.22313E+13	NaN	305.1879469	30.44915837	NaN	235.8384727	5.021460146	NaN	NaN	16.33333333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	10.5	NaN	NaN	NaN	NaN	NaN	392694777.3	NaN	NaN	392694777.3	9.737346213	NaN	1997203303	-74898343.86	-18.08914205	1531977341	46.80080338	5.423177222	1.85931323	578899666.7	1531977341	46.80080338	5.423177222	1.85931323	953077674.3	125.5165789	3.181505443	127.6402434	NaN	9.686666667	NaN	6.647220872	7.116666667	1.57683277	NaN	61.01312115	55.14851559	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.98800074	2447812100	NaN	3.463307746	2275162975	-11.32524903	52.98577819	4.46683E+12	3.07829E+12	51.12909818	6.41226E+12	59.21000094	2.069976507	37.01463175	2.52192E+12	6.41226E+12	59.21000094	2.069976507	37.01463175	3.89034E+12	183.6871631	9.484093293	NaN	NaN	16.60943645	NaN	6.243723716	NaN	-12.71243937	53.95855074	41.24611136	52.86629843	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2.3	NaN	9	NaN	NaN	NaN	NaN	16.89607273	2591542032	NaN	5.159681968	2468772053	4.864692116	4.347921664	92460805303	73073403004	3.686234126	1.43861E+11	38.67242254	1.909751619	7.832604551	97638134463	1.43861E+11	38.67242254	1.909751619	7.832604551	NaN	173.5239062	10.35113257	NaN	NaN	19.09960595	NaN	7.239693125	3.858156032	-1.535492464	26.39054765	24.85505519	23.87610027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	502324714.7	NaN	NaN	484718214.7	2.189935918	NaN	5.0224E+11	47242533810	9.420999543	3.88341E+11	33.89414066	2.750043936	23.94105426	3.38012E+11	3.88341E+11	33.89414066	2.750043936	23.94105426	50329000000	140.4364701	5.67674886	NaN	NaN	17	NaN	6.652195515	14.32	16.94327371	NaN	43.83516579	26.89189208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
2.8	NaN	7.5	NaN	NaN	NaN	NaN	3.050114851	2775246242	NaN	2.46440639	2582677062	-1.427311205	10.06561307	3.59314E+11	3.678E+11	10.16337225	3.33905E+11	102.8148742	4.191308952	4.63170985	93498307711	3.33905E+11	102.8148742	4.191308952	4.63170985	2.40407E+11	146.194825	6.531353547	NaN	NaN	8.916666667	NaN	4.417033024	NaN	14.83547981	95.80317388	110.6386537	90.92514432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	217026455.4	NaN	0.881610172	197429655.4	19.7058858	NaN	3.3432E+11	2589766625	12.81574868	3.14331E+11	35.3982454	9.253732031	35.65653858	1.41935E+11	3.14331E+11	35.3982454	9.253732031	35.65653858	1.72396E+11	167.6453293	7.622822628	NaN	NaN	23.75	NaN	10.77318465	17.18705833	15.73863135	NaN	37.64930023	19.6555357	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
