Bank nonperforming loans to total gross loans (%)	Automated teller machines (ATMs) (per 100,000 adults)	Bank capital to assets ratio (%)	Commercial bank branches (per 100,000 adults)	Borrowers from commercial banks (per 1,000 adults)	Depositors with commercial banks (per 1,000 adults)	Point-of-sale terminals (per 100,000 adults)	Bank liquid reserves to bank assets ratio (%)	Total reserves (includes gold, current US$)	Total reserves (% of total external debt)	Total reserves in months of imports	Total reserves minus gold (current US$)	Claims on central government (annual growth as % of broad money)	Claims on other sectors of the domestic economy (annual growth as % of broad money)	Net domestic credit (current LCU)	Net foreign assets (current LCU)	Claims on private sector (annual growth as % of broad money)	Broad money (current LCU)	Broad money (% of GDP)	Broad money to total reserves ratio	Broad money growth (annual %)	Money (current LCU)	Money and quasi money (M2) (current LCU)	Money and quasi money (M2) as % of GDP	Money and quasi money (M2) to total reserves ratio	Money and quasi money growth (annual %)	Quasi money (current LCU)	Consumer price index (2005 = 100)	Inflation, consumer prices (annual %)	Wholesale price index (2005 = 100)	Deposit interest rate (%)	Lending interest rate (%)	Interest rate spread (lending rate minus deposit rate, %)	Real interest rate (%)	Risk premium on lending (prime rate minus treasury bill rate, %)	Claims on central government, etc. (% GDP)	Claims on other sectors of the domestic economy (% of GDP)	Domestic credit provided by banking sector (% of GDP)	Domestic credit to private sector (% of GDP)	Liquid liabilities (M3) as % of GDP	Quasi-liquid liabilities (% of GDP)	Research and development expenditure (% of GDP)	Cash surplus/deficit (current LCU)	Cash surplus/deficit (% of GDP)	Central government debt, total (current LCU)	Central government debt, total (% of GDP)	Net incurrence of liabilities, domestic (current LCU)	Net incurrence of liabilities, domestic (% of GDP)	Net incurrence of liabilities, foreign (current LCU)	Net incurrence of liabilities, foreign (% of GDP)	Grants and other revenue (current LCU)	Grants and other revenue (% of revenue)	Social contributions (current LCU)	Social contributions (% of revenue)	Revenue, excluding grants (current LCU)	Revenue, excluding grants (% of GDP)	Taxes on exports (current LCU)	Taxes on exports (% of tax revenue)	Taxes on goods and services (current LCU)	Taxes on goods and services (% of revenue)	Taxes on goods and services (% value added of industry and services)	Income
1	NaN	5.9	NaN	NaN	NaN	NaN	1.327985357	5635200997	NaN	0.516594341	5586536997	NaN	NaN	1.27866E+11	51969246530	NaN	NaN	NaN	NaN	NaN	23472000000	1.36488E+11	115.5482474	NaN	18.00897466	1.13016E+11	88.21326943	4.872354846	104.7496042	0.1	4.835833333	4.735833333	-1.550667868	NaN	-1.02690364	109.2759233	108.2490197	109.2759233	NaN	NaN	1.096420959	1676380000	1.419192683	43661381079	36.96292759	NaN	NaN	NaN	NaN	NaN	NaN	6094000000	16.53248604	36860760000	31.20564602	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.873836788	NaN	2.46942E+14	1.29278E+13	20.03358389	2.69356E+14	40.09849274	NaN	27.6244518	1.25667E+14	2.69356E+14	40.09849274	NaN	27.6244518	1.43689E+14	57.68653814	11.27424713	66.05369856	NaN	NaN	NaN	NaN	NaN	4.549019446	NaN	36.76179485	23.11437923	44.26142299	25.55362629	0.551950492	6.582E+12	0.979849062	NaN	NaN	2.94732E+12	0.438761747	-1.29823E+11	-0.019326492	9.26933E+13	57.19568202	2.69404E+13	16.62333338	1.62063E+14	24.12606967	NaN	NaN	7.36925E+12	4.547140175	1.271916257	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7890516000	NaN	NaN	6744700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.07232189	16.3740815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
2	NaN	6.5	NaN	NaN	NaN	NaN	2.572732805	355376122.4	NaN	1.184674194	338233122.4	-3.398903743	NaN	7.69918E+11	-1.98456E+11	33.31250247	3.43347E+11	44.48117591	9.916918108	15.1603125	71656442000	3.43347E+11	44.48117591	9.916918108	15.1603125	NaN	86.83760684	6.395392326	NaN	10.88	17.95	7.07	8.577971996	6.916666667	-2.334862268	102.0789153	99.74405305	98.84406135	NaN	NaN	2.951676412	-463752256.7	-0.060079828	4.83648E+11	62.657289	17412233000	2.255781924	33934000000	4.396202589	37311906810	15.42758087	21909255000	9.058952815	2.40483E+11	31.15491422	601000	0.000329079	1.04297E+11	43.12413623	17.35311545	3
8.2	NaN	7.7	NaN	NaN	NaN	NaN	NaN	23378584693	NaN	5.40553643	23378584693	-0.866865369	NaN	4.33967E+11	74048656218	11.00340522	4.80363E+11	92.904375	4.885603354	9.456580978	37796000000	4.80363E+11	92.904375	4.885603354	9.456580978	4.42567E+11	93.14413176	1.115838947	82.37092249	6.179191667	10.03468333	3.855491667	8.129286214	3.531758333	-1.017501175	NaN	83.93117894	84.94868011	NaN	NaN	4.600908125	-29769199547	-5.757497722	NaN	NaN	NaN	NaN	NaN	NaN	45267366094	19.84679509	35855710929	15.72039659	2.09859E+11	40.58768089	NaN	NaN	59183532920	25.94812891	NaN	3
6.7	NaN	7.1	NaN	NaN	NaN	NaN	2.446605302	46215583749	NaN	1.650287139	24419365249	NaN	NaN	1.21462E+12	-24605273463	NaN	NaN	NaN	NaN	NaN	5.12237E+11	1.03745E+12	82.61693128	NaN	6.171320853	5.25215E+11	91.17135269	2.787816211	92.3189173	1.960138889	7.28775	5.327611111	4.28663924	3.236141667	19.23427074	77.4910999	96.72537064	77.4910999	NaN	NaN	1.086951557	-36660000000	-2.919399356	1.47991E+12	117.8516527	NaN	NaN	NaN	NaN	24071000000	5.226645011	1.51362E+11	32.86591509	4.59064E+11	36.5573144	NaN	NaN	1.01466E+11	22.03177112	9.227667378	3
9.6	NaN	9.2	NaN	NaN	NaN	NaN	38.86245272	1900541275	35.30985466	4.35030907	1900541275	53.86283147	NaN	2.42138E+11	91039027953	-28.33165039	3.06079E+11	73.08968189	3.501331655	96.28322924	73770579000	3.06079E+11	73.08968189	3.501331655	96.28322924	2.32308E+11	64.61726836	6.990623416	NaN	9.636666667	20.6075	10.97083333	12.27840001	3.901666667	36.46244788	21.35857687	57.82102475	13.08046612	NaN	NaN	0.049588881	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
19.3	NaN	6.6	NaN	NaN	NaN	NaN	NaN	3174221853	42.1305003	5.843711217	3062239353	2.547927022	NaN	5364945000	3915353432	7.31012519	7298631000	114.6267806	3.243158706	8.102770809	2094616000	7298631000	114.6267806	3.243158706	8.102770809	5204015000	90.32653687	1.772204374	86.59	5.805	10.93583333	5.130833333	10.06130223	NaN	3.211282647	NaN	84.25777017	75.66558824	NaN	NaN	NaN	-199630000	-3.135237856	5779930000	90.77521084	145270000	2.281500793	-5830000	-0.091561572	632120000	34.71489217	NaN	NaN	1571490000	24.68063386	NaN	NaN	567080000	31.14301248	10.60819643	2
8.4	NaN	3.9	NaN	NaN	NaN	NaN	1.833493199	4.01958E+11	NaN	10.58942866	3.95155E+11	-0.015263737	NaN	1.19413E+15	4.03219E+13	-33.25501432	1.01633E+15	201.0374979	20.80536478	-17.13713108	3.11375E+14	1.01633E+15	201.0374979	20.80536478	-17.13713108	NaN	101.4439834	-0.803375801	100.0333306	0.057083333	1.969416667	1.912333333	3.20568406	1.936416667	55.97877689	238.8127464	294.7915233	190.034185	184.5115314	122.9193272	3.12280627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	11	NaN	NaN	NaN	NaN	10.43522368	2505883853	16.83245898	2.497401378	1997212411	-51.08568444	NaN	3.78684E+11	5.0146E+11	57.50914118	5.76036E+11	17.72093762	1.566578681	45.09161921	2.70009E+11	5.76036E+11	17.72093762	1.566578681	45.09161921	3.06027E+11	77.20205547	8.354137772	63.24548211	NaN	NaN	NaN	NaN	NaN	-5.42937086	17.07905108	11.64968022	15.9762061	NaN	NaN	0.220085223	2102677000	0.064685945	5.73953E+11	17.65685667	2427795000	0.07468775	10408178000	0.320193178	1.42775E+11	31.29617592	NaN	NaN	3.71979E+11	11.44340333	1073376000	0.342458993	1.95709E+11	42.89903564	7.13650829	2
13.1	NaN	NaN	NaN	NaN	NaN	NaN	12.02888269	1064987680	19.30917814	3.031154228	1064856619	5.290410358	NaN	3.71499E+11	90307474118	2.358838532	3.59533E+11	35.24074413	4.297101463	5.640363014	1.48201E+11	3.59533E+11	35.24074413	4.297101463	5.640363014	2.11333E+11	72.52983029	5.738598143	NaN	6.639166667	19.66583333	13.02666667	17.81250097	6.936354167	10.05988192	27.48979696	37.54654221	25.21960129	36.42718499	21.90086231	NaN	20424247000	2.001943402	NaN	NaN	624460000	0.061208307	12489000000	1.224146533	36068926000	16.51179202	451000000	0.206460769	1.94363E+11	19.05111118	NaN	NaN	87994160000	40.28235465	14.12995605	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	286507193.9	16.68293346	5.327133349	263530043.9	-9.065945096	NaN	7396000000	3735689004	1.475504444	8234000000	11.14460237	0.594056559	11.31240352	5558000000	8234000000	11.14460237	0.594056559	11.31240352	2676000000	87.51653482	6.919679894	80.11253484	12.5	37.33	24.83	27.94837101	18.2525	6.181369809	NaN	10.01038124	3.829011427	NaN	NaN	0.171892701	-559600000	-0.757410673	73389000000	99.33097195	NaN	NaN	NaN	NaN	3294300000	26.39219362	NaN	NaN	11860100000	16.05247735	NaN	NaN	6878000000	55.10290736	16.00562221	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.36524571	697362969.8	25.86173472	3.173781297	586809421.8	-4.141187503	NaN	8.70196E+11	3.00209E+12	2.056873629	2.20621E+12	14.12714579	0.807806982	20.52432081	6.12055E+11	2.20621E+12	14.12714579	0.807806982	20.52432081	NaN	86.60395191	-0.6006483	NaN	4.361666667	NaN	NaN	NaN	NaN	-0.464011784	6.036192176	5.572180391	5.994243092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
3.4	NaN	4.9	NaN	NaN	NaN	NaN	NaN	1.02875E+11	NaN	6.890523432	1.02753E+11	0.482233237	NaN	5.16716E+14	1.4499E+14	15.41885573	4.67577E+14	71.77868002	3.520605789	13.20142288	5.35055E+13	4.67577E+14	71.77868002	3.520605789	13.20142288	4.14072E+14	88.31655812	4.066920194	90.6	5.7925	7.708333333	1.915833333	3.705369697	NaN	-2.856018852	NaN	79.32208522	81.54619573	87.25883768	79.04510226	2.473157059	1.77312E+13	2.721946003	NaN	NaN	-1.42936E+13	-2.194245544	-4.3412E+11	-0.066642596	2.49691E+13	17.60071941	2.1102E+13	14.87480507	1.41864E+14	21.77779226	NaN	NaN	4.38176E+13	30.88705989	7.908873609	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.8514687	NaN	NaN	NaN	NaN	NaN	NaN	-44419218.17	583318167	NaN	499677741.4	17.65209105	NaN	NaN	NaN	499677741.4	17.65209105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.484740812	0.915545271	-1.569195541	0.915545271	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
10.3	NaN	11.2	NaN	NaN	NaN	NaN	18.62281274	10599376728	NaN	9.840219532	9897343228	-3.996952176	NaN	8697212800	3511906818	9.895237162	9208521900	86.05291001	2.832838279	12.80529572	1784202900	9208521900	86.05291001	2.832838279	12.80529572	NaN	93.10747341	1.3	90.58143696	4.474516667	7.884275	3.409758333	17.49564748	3.654316667	23.4905878	64.2923652	87.782953	64.2923652	76.30746659	59.63423138	0.178819736	521000000	4.868703859	NaN	NaN	NaN	NaN	NaN	NaN	5053000000	97.85050349	NaN	NaN	5164000000	48.25717223	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	150918132.4	6.054209855	3.056717691	130931132.4	7.355328043	NaN	2.05734E+12	1.28822E+12	12.73127408	2.56499E+12	16.33564305	1.89801164	13.71637651	3.7184E+11	2.56499E+12	16.33564305	1.89801164	13.71637651	2.19315E+12	66.11671225	7.811807948	NaN	6.5	26.16666667	19.66666667	15.88950025	3.465	-2.959533302	NaN	13.10257423	9.586862653	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7563692935	58.66060804	NaN	5013809935	10.7126323	NaN	5.08634E+13	1.0857E+13	0.032700448	5.29104E+13	198.8589469	4.640340341	7.465451266	2.3653E+12	5.29104E+13	198.8589469	4.640340341	7.465451266	5.05451E+13	NaN	NaN	NaN	10.85333333	17.18916667	6.335833333	19.13463322	6.009166667	105.1428137	NaN	191.1656648	86.02285113	NaN	NaN	NaN	-4.0033E+12	-15.04604052	NaN	NaN	1.2488E+12	4.69350171	3.5683E+12	13.41113241	1.0251E+12	24.06451007	74300000000	1.744213343	4.2596E+12	16.00932086	NaN	NaN	1.2134E+12	28.48490539	5.570143224	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	480275.9866	0.0160478	NaN	480275.9866	205.452619	NaN	43245689249	-32246078879	7.194008674	2842700000	11.36152172	121.8296083	12.72597638	1703416000	2842700000	11.36152172	121.8296083	12.72597638	1139284000	66.43275893	NaN	NaN	5.943333333	22.14	16.19666667	29.13782058	NaN	168.2883459	NaN	172.8416075	3.570979793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16079034345	NaN	25.92695675	14800498345	-1.20726462	NaN	10910700000	6758429168	0.383842845	9919500000	57.68492673	1.019596469	4.315865855	7402700000	9919500000	57.68492673	1.019596469	4.315865855	2516800000	112.9001476	-8.813937521	NaN	3	7	4	3.384521895	1.5	5.241916725	NaN	63.44905792	23.54326588	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.424678622	88936538.72	35.34304784	2.359522989	88936538.72	-1.66460023	NaN	1523466331	117625543.9	4.039738401	1555229273	84.31900152	6.476650094	4.480392083	352819273	1555229273	84.31900152	6.476650094	4.480392083	NaN	94.12079102	5.30722081	NaN	4.881739953	12.97286829	8.091128337	13.139629	7.12911829	-5.943405563	88.5403333	82.59692774	83.59199842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
15.3	NaN	4.4	NaN	NaN	NaN	NaN	NaN	1357451877	15.66380212	2.171647927	1286808057	11.13806712	NaN	6.39415E+11	68803536435	6.815916714	5.49138E+11	39.01797362	4.525869879	13.594061	1.22211E+11	5.49138E+11	39.01797362	4.525869879	13.594061	4.26927E+11	71.49188776	14.1584558	69.85967995	11.00666667	19.39083333	8.384166667	5.037695756	1.8225	14.31322669	NaN	45.43246544	28.10742448	47.4570178	38.77357217	NaN	-1.31468E+11	-9.341212875	1.45271E+12	103.2193081	1.37891E+11	9.797587128	14538000000	1.032970402	31183000000	13.00977517	2667000000	1.112691863	2.34189E+11	16.63986143	NaN	NaN	1.36632E+11	57.00386751	13.72071109	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.790841162	386488997.4	64.66151659	4.286807271	386488997.4	6.224898254	NaN	305212054	5157372287	2.266799929	1992711000	33.71794161	0.598887644	17.15627021	1292273000	1992711000	33.71794161	0.598887644	17.15627021	NaN	64.490514	-9.616153539	NaN	4.833333333	16.55416667	11.72083333	6.332982333	7.065833333	-10.62162506	15.78600776	5.1643827	15.0010932	NaN	NaN	NaN	-167300000	-2.830822749	NaN	NaN	NaN	NaN	NaN	NaN	598700000	20.10949886	NaN	NaN	2788400000	47.18150719	NaN	NaN	355100000	11.92731426	7.37839113	1
6.7	NaN	9.9	NaN	NaN	NaN	NaN	14.01471279	1669177344	31.53816079	2.82801569	1617720694	3.454641098	NaN	7579100000	6425170045	5.315862465	12741400000	26.19698213	1.908335271	21.86313424	6744500000	12741400000	26.19698213	1.908335271	21.86313424	5996900000	97.13285548	1.356757697	85.5274121	3.003333333	9.630833333	6.6275	10.03791784	3.950875	2.049061515	13.5339629	15.58302441	13.5339629	NaN	NaN	0.671917824	-819000000	-1.683906663	NaN	NaN	277200000	0.56993764	501400000	1.030904519	1168500000	9.336795845	4348900000	34.7495006	12339800000	25.37127161	NaN	NaN	5578700000	44.57610867	13.65404382	2
0.4	NaN	4	NaN	NaN	NaN	NaN	2.260543902	126635668.4	NaN	NaN	105621668.4	NaN	NaN	27478594067	2.46629E+11	NaN	NaN	NaN	NaN	NaN	32489000000	1.51192E+11	669.8121148	NaN	11.04158404	1.18703E+11	91.62890112	2.667458005	NaN	NaN	NaN	NaN	NaN	NaN	-7.307212526	129.0431192	121.7359067	129.0431192	NaN	NaN	NaN	1303233039	5.773594355	1101782299	4.881125536	47300031.45	0.209549011	NaN	NaN	726960961.2	7.874477811	2649500564	28.6995238	9162778057	40.59301913	NaN	NaN	2694964209	29.19198829	13.3834788	3
2.8	NaN	8.4	NaN	NaN	NaN	NaN	5.431128856	1217482763	23.00004049	3.268336985	1148744863	-3.154236612	NaN	1486606000	517482609.5	34.76606161	1580022000	30.26917736	2.066799283	19.81064116	863594000	1580022000	30.26917736	2.066799283	19.81064116	NaN	84.07367281	2.478667208	82.02956989	5.24	11.16583333	5.925833333	9.312588143	5.540416667	2.187185818	26.29238009	28.47956591	26.29238009	NaN	NaN	0.404988291	-58900000	-1.128373242	712940000	13.65810559	57360000	1.098870784	108940000	2.087011562	183950000	13.72300347	439230000	32.76735425	1243670000	23.82553396	NaN	NaN	524230000	39.10850834	11.67446107	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.03100995	3508440975	NaN	NaN	3508440975	-1.206800116	NaN	16731826000	85222419248	-4.927711791	91368483000	174.5925717	3.241734492	7.596396378	5735155000	91368483000	174.5925717	3.241734492	7.596396378	NaN	98.97750511	-1.989279333	NaN	2.587	7.988566667	5.401566667	3.985755611	NaN	-37.4614732	69.43368544	31.97221224	66.77143796	NaN	NaN	0.069005963	1798180882	3.436075705	NaN	NaN	NaN	NaN	NaN	NaN	1982657542	17.84539988	90494593.4	0.814518984	11110188367	21.23003793	NaN	NaN	7230248692	65.07764273	17.59749772	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
16.8	NaN	8.7	NaN	NaN	NaN	NaN	11.79923837	8669348413	46.13742905	7.73997424	8473862913	-1.21434559	NaN	2.98578E+11	90939149635	-3.639441348	3.18364E+11	74.66295114	3.248965957	8.736924467	1.96607E+11	3.18364E+11	74.66295114	3.248965957	8.736924467	1.21757E+11	93.82069647	0.619801875	99.59629542	5.038333333	13.25	8.211666667	12.37007082	NaN	19.15506738	50.86762248	70.02268986	44.5540354	NaN	NaN	0.634732013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10.4	NaN	26.5	NaN	NaN	NaN	NaN	16.4078013	228532262.4	13.95082691	2.350812337	228532262.4	10.30984263	NaN	5235590272	1307694714	21.81185793	4789818921	25.14166959	1.629134735	34.11347122	2949119921	4789818921	25.14166959	1.629134735	34.11347122	1840699000	67.45734352	9.764498066	NaN	20.93333333	28.69416667	7.760833333	14.81449076	13.68916667	11.01911911	16.46239593	27.48151504	14.75800449	NaN	NaN	NaN	182800000	0.959513768	11578500000	60.77532912	296500000	1.556322933	-520300000	-2.731044931	865300000	19.28116226	1303700000	29.04986853	4047200000	21.24367681	NaN	NaN	1965100000	43.78760194	15.95450154	1
10.3	NaN	7	NaN	NaN	NaN	NaN	NaN	398349960.6	9.591248345	3.040396539	398349960.6	8.882868864	NaN	9.65007E+11	4.24818E+11	3.620618917	1.3509E+12	22.63346478	2.573615957	23.8280965	1.04674E+12	1.3509E+12	22.63346478	2.573615957	23.8280965	3.0416E+11	64.74400844	6.937759336	NaN	12	25.25	13.25	16.76461923	14.96833333	6.862056463	NaN	16.16802287	8.379728232	NaN	NaN	0.218213921	-2.299E+11	-3.851814223	5.77572E+12	96.768162	1.3244E+11	2.218939868	1.0362E+11	1.73608086	2.2526E+11	27.92917896	NaN	NaN	6.058E+11	10.14975666	NaN	NaN	1.6086E+11	19.94445409	4.051485041	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.2643464	95341540.11	37.21008493	2.281346601	95341540.11	1.730999978	NaN	3016579798	1142474082	13.52733716	3254291217	33.72357452	2.788167879	7.773689449	2538245836	3254291217	33.72357452	2.788167879	7.773689449	716045380.9	NaN	NaN	NaN	6.96875	13	6.03125	-10.97725371	NaN	10.53895463	20.72126359	31.26021822	18.81414379	NaN	NaN	NaN	-389500000	-4.036311257	3326400000	34.47082353	244900000	2.537850133	145800000	1.510896486	1459400000	58.23623304	NaN	NaN	2294300000	23.77537591	NaN	NaN	320600000	12.79329609	5.522330058	2
5.1	NaN	9.4	NaN	NaN	NaN	NaN	12.97469427	44804667833	27.34407657	2.63739699	44740742182	2.976129291	NaN	2.43135E+12	2.86725E+11	-8.170698484	1.78094E+12	30.6436993	4.254720871	18.84413571	6.09453E+11	1.78094E+12	30.6436993	4.254720871	18.84413571	1.17149E+12	83.65392342	6.362500348	78.72369086	6.234166667	12.795	6.560833333	6.532592347	1.489166667	16.52939036	16.61974968	33.14914004	15.66430998	23.81342535	13.32690147	0.394328667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.170802852	798842470.3	53.7047425	4.732167675	745166613.9	-8.429504384	NaN	29377000000	96288695666	-2.249955269	75090000000	32.11156299	1.381576545	67.94149222	25302000000	75090000000	32.11156299	1.381576545	67.94149222	NaN	95.6260835	5.198885257	97.19630902	9.973333333	19.35	9.376666667	15.19111827	NaN	-5.360907625	17.9237174	12.56280977	17.59785495	NaN	NaN	0.316350854	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	348668795.4	12.19938509	3.112462669	348668795.4	5.732369149	NaN	3.29426E+11	2.08172E+11	14.43477741	4.87178E+11	25.2725061	1.90610968	19.27312104	3.77206E+11	4.87178E+11	25.2725061	1.90610968	19.27312104	1.09972E+11	93.60643745	5.187011919	NaN	3.5	NaN	NaN	NaN	NaN	-0.728080095	NaN	17.08904394	17.81712403	25.2725061	5.70482959	NaN	-81882283000	-4.247667324	NaN	NaN	6000000000	0.311251751	65031600000	3.373533226	95339842000	26.17555156	NaN	NaN	2.80596E+11	14.55600503	NaN	NaN	1.6061E+11	44.09537318	14.48369014	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.408974627	1667548395	NaN	4.839892589	1666165895	3.241422249	7.178035059	5710512462	2506548431	7.178035059	6410398323	156.0884931	8.541889351	28.4426518	504258094.6	6410398323	156.0884931	8.541889351	28.4426518	4931632891	91.23194577	2.929492443	NaN	4.841699026	6.898333333	2.056634307	3.501554132	1.968333333	26.95009416	112.096692	139.0467862	112.096692	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.74279721	464440901.2	8.058871452	1.677672186	400458801.2	28.60665553	NaN	1.17705E+12	-8946115861	18.35473921	1.15398E+12	32.52056096	368.1590007	43.64421021	6.95477E+11	1.15398E+12	32.52056096	368.1590007	43.64421021	NaN	40.76853392	21.10130538	NaN	9.5	15	5.5	-7.885329262	NaN	20.0816295	13.08909863	33.17072813	11.0021722	NaN	NaN	0.07143982	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82440000000	50.72169515	NaN	NaN	1.62246E+11	4.572277871	NaN	NaN	45506000000	27.9978343	2.987157572	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
