Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
2179300000	NaN	807049292.5	NaN	1614098585	NaN	NaN	92968691	185937382	NaN	NaN	NaN	NaN	NaN	712849888.5	1425699777	NaN	NaN	2265431791	NaN	NaN	259326624.9	9535748.954	NaN	442245045.1	NaN	NaN	1110815.747	149397204.1	NaN	NaN	NaN	NaN	NaN	614.7092239	903419390	NaN	3071250370	6142500740	NaN	NaN	3595210913	7190421825	2521188369	1169727335	5256433085	4790680871	4288.642843	664399292.5	1328798585	NaN	NaN	NaN	3453684349	3517270902	7034541803	NaN	NaN	5142479700	12660	NaN	NaN	18850	606725524	1213451048	NaN	-77940011	-155880022	NaN	523960542.5	1047921085	NaN	NaN	NaN	NaN	NaN	2	2	1.367927967	0.683963984	1.628931445	NaN	3
7811357074	6229900000	1884229341	2485900000	2742000000	2485500000	5515200000	97552591.78	141900000	140700000	1499243778	2180800000	892476359.5	1538600000	7019524268	10210600000	3549552107	6119400000	3615358174	3066286754	5286300000	305631565.9	54031456.44	NaN	1427602298	NaN	3227942556	11381245.27	NaN	6128990179	NaN	NaN	NaN	11215977320	135.2057784	-344300000	496500000	NaN	NaN	NaN	NaN	10732435034	15611400000	6697458250	11546400000	19413820498	17693636916	29467.35505	5855355424	8517200000	NaN	NaN	16532477320	12460493607	10784535034	15687184660	6745865900	11629854657	19508063793	31800	17216.00028	29680.33814	49790	5462637986	7945953214	NaN	52100000	75784660	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4986077320	1.4546	1.454569273	0.804138475	0.55282447	1.024941753	NaN	3
818819665.4	26257720000	522644081.8	25301200000	25228030000	25228030000	29188230000	230501962.4	11158600000	6457950000	468182193.8	22664700000	336176673.8	15200060000	530784961.8	25695300000	389687792.9	17871480000	468182193.8	342038776.5	15200060000	52541029.32	5367182.909	54966949.06	100625398.3	NaN	NaN	665934.8332	NaN	988416948.3	NaN	NaN	NaN	26257727863	150.6090931	4135090000	6366250000	1229469118	59518600000	870403470.7	39529490000	1264687048	61223500000	894764298.2	40650600000	3543669737	3229678861	56960.33853	429747986	20804100000	NaN	NaN	40650607863	1221280927	1144009296	55381490000	NaN	36772287011	3205529088	1710	NaN	51525.97789	4490	NaN	NaN	38888111144	-120677752.5	-5842010000	-1762496720	35217930.18	1704900000	1121110000	99766370.58	4829690000	4106155502	7863.311138	48.41	48.40526667	17.27686397	0.356886263	20.98049826	NaN	1
3745336727	6933400000	3324687939	7227900000	26281500000	7800400000	8796100000	325067119.4	2325900000	503400000	467244676.8	3343200000	345606259.1	925800000	4416826250	31603000000	3177201098	10122200000	6268838128	3962493569	12482400014	876368021.9	34032240.98	NaN	1282214291	213245057.3	21395316.04	38943992.42	818534965.7	9996941925	6176998966	1449123039	1488067031	6676601056	340.0659958	7719900000	2547500014	11010731498	78783300000	7295751575	23108000014	11536926822	82548300000	7857039300	24274200014	25644611200	23372341343	12249.94651	2484131089	17774300000	5680901056	NaN	24017401070	12428890751	11496389736	82258251564	7868076404	24190943462	25554504204	6270	3970.615512	12207.93119	12900	3049452364	21819251564	23934144518	-40537086.48	-290048435.5	-83256551.87	526195324.3	3765000000	1166200000	605718601.7	4334000000	1244047034	-256798944.1	7.155137696	7.155137696	3.218933575	0.449877237	4.48061149	NaN	2
290056797	NaN	213051902.6	NaN	1.006E+11	NaN	NaN	1038868053	4.90539E+11	NaN	NaN	NaN	NaN	NaN	272393590.7	1.2862E+11	NaN	NaN	528100248	NaN	NaN	24278032.94	1938798.922	NaN	152576432	134092.6828	NaN	4361345.184	NaN	1821723279	NaN	NaN	NaN	NaN	128.6925049	-21188200372	NaN	1839361892	8.68521E+11	NaN	NaN	1980151889	9.35E+11	1020447256	7.26538E+11	3307956779	3014851518	168253.011	53806697.63	25406769328	NaN	NaN	NaN	1963427330	1974433804	9.323E+11	NaN	NaN	3298404391	450	NaN	NaN	760	NaN	NaN	NaN	-5718085.67	-2700000000	NaN	140789997.1	66479065588	NaN	70309191.02	33199015671	NaN	NaN	472.186	472.1862908	282.6518187	0.598602709	340.9350842	115.6440363	0
3.84504E+11	4.34559E+11	2.8519E+11	2.88081E+11	3.19047E+11	2.84531E+11	4.5727E+11	NaN	NaN	23621147355	NaN	NaN	99627190989	1.49317E+11	NaN	NaN	2.06152E+11	3.61671E+11	NaN	5.60033E+11	1.0281E+12	58984624416	4011208688	NaN	1.91396E+11	5277365359	23630801753	839418841.9	42022222168	1.09655E+12	7.13627E+11	67248051941	68087470783	4.31916E+11	108.1787405	-211000000	-894718639.8	1.25634E+12	1.43612E+12	NaN	1.41339E+12	1.33758E+12	1.52899E+12	8.45599E+11	1.41339E+12	1.27641E+12	1.16458E+12	41903.37024	2.56536E+11	2.93246E+11	2.59177E+11	NaN	1.41075E+12	1.4129E+12	1.31685E+12	1.5053E+12	8.31855E+11	1.39151E+12	1.25663E+12	41890	24662.38784	41254.63633	37260	2.33418E+11	2.66821E+11	1.38885E+12	-20724346076	-23690000000	-21898942327	81236987140	92862000000	-17489.85207	-2396115825	-2739000000	-21898942327	-2642493312	1.1431	1.143100557	1.197880277	1.047922559	1.30537635	101.43	3
2.54459E+11	2.59181E+11	99448301287	1.03325E+11	1.03316E+11	95472636571	2.10071E+11	5515225901	6001337912	5983500365	86394287795	94009080321	51460979150	88494054036	1.22789E+11	1.33612E+11	72615718218	1.24767E+11	3.36612E+11	1.92228E+11	3.38972E+11	27046828583	303199938.3	NaN	71150761169	NaN	NaN	625930898.4	87970997402	4.38888E+11	2.61171E+11	1.09819E+11	1.10445E+11	2.66931E+11	107.3357667	1	-592919509.9	4.64916E+11	5.05894E+11	2.68688E+11	4.69723E+11	4.92262E+11	5.3565E+11	2.8696E+11	4.99041E+11	3.49311E+11	2.86352E+11	64443.70956	1.49151E+11	1.62297E+11	1.52333E+11	NaN	5.06791E+11	5.03695E+11	5.10038E+11	5.54993E+11	2.97612E+11	5.173E+11	3.61926E+11	65040	38432.20244	66801.52181	46740	1.5489E+11	1.68542E+11	5.24813E+11	17776699026	19343537278	18021520569	27345864978	29756129517	29318305540	-12544820765	-13650521267	18021520569	7749903005	1.08814	1.088141696	1.533445922	1.409235872	1.68886558	101.5949867	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
63917955843	3.71809E+13	37489947359	2.03753E+13	1.9562E+13	1.86423E+13	3.11037E+13	5646315590	3.16679E+12	2.94151E+12	19420935756	1.08924E+13	16540057218	1.00608E+13	60206050627	3.37672E+13	32175279309	3.24562E+13	93121385508	53935582898	5.00387E+13	6809062300	521705529.9	NaN	20150312203	15347878735	154169962.5	964200520.2	12701860284	1.13663E+11	85487396977	2522967837	3487168357	3.90624E+13	104.2249129	160000	-15333.0625	1.58974E+11	8.9162E+13	92216618584	8.54363E+13	1.72591E+11	9.67992E+13	1.0372E+11	9.28753E+13	2.57342E+11	2.3454E+11	5477512.55	47901542412	2.68661E+13	NaN	NaN	9.47568E+13	1.69052E+11	1.61463E+11	9.05579E+13	96552703639	8.68221E+13	2.4075E+11	9970	5694.397338	5120514.189	14200	38336682828	2.15015E+13	9.76827E+13	-11128015030	-6.24126E+12	2.92591E+12	13616843362	7.63714E+12	7.43893E+12	2514409110	1.41023E+12	1.35307E+12	1.88157E+12	560.86	560.8598948	376.1496409	0.670665836	371.7537193	102.4091667	2
1.3333E+12	9.46065E+12	2.29399E+12	1.03552E+13	1.64463E+13	1.08767E+13	7.47254E+12	5.15754E+11	3.5226E+12	2.16693E+12	1.61228E+12	1.10119E+13	9.80807E+11	8.11951E+12	2.30803E+12	1.57639E+13	1.4493E+12	1.19979E+13	2.16747E+12	1.22917E+12	1.01755E+13	90304419900	60937286140	NaN	5.28097E+11	52574669304	1.39608E+11	61227287995	2.10137E+12	4.27828E+12	2.42114E+12	1.91696E+12	1.97819E+12	8.95E+12	140.0566105	-5.41332E+11	-8.15809E+11	4.45789E+12	3.04474E+13	2.62603E+12	2.17394E+13	4.99126E+12	3.40903E+13	2.94022E+12	2.43404E+13	9.06622E+12	8.2629E+12	18282.05217	2.62805E+12	1.79496E+13	1.2049E+13	NaN	2.38297E+13	4.82291E+12	4.99856E+12	3.41401E+13	2.94436E+12	2.43746E+13	9.07948E+12	3620	2211.506877	18307.73946	6820	2.66701E+12	1.82157E+13	2.40125E+13	7300000000	49859000000	1.82782E+11	5.33363E+11	3.64287E+12	2.601E+12	33700000000	2.30171E+11	1.64341E+11	-5.10653E+11	6.83	6.831416052	3.760143253	0.550533419	4.156432528	119.1956734	2
5894987540	1.4235E+12	NaN	NaN	NaN	NaN	1.76861E+12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	660705542.5	38042898.97	NaN	1990466286	21454829.24	1128255569	153978874.4	NaN	18918709145	11454257616	NaN	NaN	1.49656E+12	117.7519835	NaN	NaN	NaN	NaN	NaN	NaN	22181923120	1.0474E+13	13552923153	8.89497E+12	42885520144	39085599998	463882.8657	NaN	NaN	NaN	NaN	8.96803E+12	23167675572	22050619012	1.0412E+13	13473425600	8.84279E+12	42631662760	1210	702.6548071	461161.8621	2220	NaN	NaN	NaN	-131304108.6	-62000000000	NaN	NaN	NaN	NaN	370616435.6	1.75E+11	NaN	73063810818	472.1862908	472.1862908	244.2316186	0.517235725	308.6925792	107.8391013	1
38097306774	6.8641E+13	48141831046	9.7371E+13	1.13767E+14	9.3176E+13	8.7539E+13	16020430441	3.44968E+13	2.7557E+13	30732391087	6.6176E+13	18653431966	4.9952E+13	73797910573	1.58909E+14	38299166699	1.1807E+14	1.26579E+11	85225051249	2.27925E+14	8844079952	504281301.5	NaN	25987076890	1082464280	13176129607	243521217.5	15632157749	1.86098E+11	1.17673E+11	10898831245	11142352462	7.76725E+13	124.5245226	3.86356E+12	4.21999E+12	2.16398E+11	4.65969E+14	1.33486E+11	3.73552E+14	2.36164E+11	5.08532E+14	1.43932E+11	4.08379E+14	4.14144E+11	3.77448E+11	8945078.337	47994259254	1.03346E+14	8.33095E+13	NaN	4.1741E+14	2.31147E+11	2.26816E+11	4.88402E+14	1.37959E+11	3.91526E+14	3.9775E+11	5060	3021.829728	8575941.993	8710	43258783578	9.3149E+13	4.00558E+14	-9505614805	-2.04684E+13	-1.68526E+13	19766628194	4.25634E+13	3.4827E+13	4680327837	1.00781E+13	8.29778E+12	9.03148E+12	2153.297699	2158.255903	1227.912503	0.570247441	1331.425622	108.9975	2
78514146.95	NaN	66372056.25	NaN	23505000000	NaN	NaN	247909534.6	87794682589	44812567132	22974561.41	8136211177	11037862.35	4152922464	64826554.1	22957675870	31145168.28	11718162886	222600219	NaN	NaN	22392686.24	901174.579	5523725.675	44832678.58	NaN	NaN	252636.8104	NaN	484259903.4	NaN	NaN	NaN	NaN	208.0916734	-1000000	NaN	477407804.8	1.69069E+11	NaN	NaN	535336307.7	1.89584E+11	242145965.6	91106000000	776810228.2	707980077	127283.1927	-112958152.1	-40003000000	-5789839712	NaN	NaN	530798017.5	534616307.7	1.89329E+11	NaN	NaN	775765458.2	740	NaN	NaN	1080	NaN	NaN	NaN	-720000	-254980800	NaN	57928502.85	20514800000	NaN	93314748.81	33046485144	NaN	NaN	354.14	354.139898	244.054459	0.689146832	307.1793097	NaN	0
570037504.2	6025037767	625393231.4	15064124954	49641918134	15064124954	28556058450	141481415.8	11230388346	2124503575	NaN	NaN	NaN	NaN	292417995.4	23211300444	150314944.7	5649975861	1166929835	673178537.6	23639051109	78760572.53	2579470.763	1130257.639	164654848.1	NaN	NaN	NaN	277062408.9	1377780170	947710516.5	NaN	366108470.2	14975744771	404.5047615	NaN	7.62939E-06	NaN	NaN	NaN	NaN	1600829246	1.27069E+11	923495946.3	31413530546	1796975148	1637752127	63897.86145	108471486.7	8610155005	1483811274	NaN	40364237549	1561795624	1557465584	1.23627E+11	893654915.8	30308946829	1748298237	3180	1817.772056	61651.04182	3560	377035782.4	29928017288	39259653833	-43363661.49	-3442082878	-1104583716	NaN	NaN	NaN	309863205.4	24596051096	7893010856	8950707003	79.37712728	79.37712728	70.71284595	0.890846625	84.42227436	NaN	1
12428924552	1.0803E+12	6486748269	4.63222E+11	2.66026E+12	3.78171E+11	9.25724E+11	1947428889	1.11588E+12	1.87203E+11	4730625063	2.71065E+12	4738129444	4.42219E+11	7277013576	4.16973E+12	6441185627	6.01561E+11	17544105241	13335625858	1.10842E+12	1769396534	59619166.18	34284177.99	1795860073	6048640.756	NaN	21903362.74	2482558149	26525429466	19576460394	4130099335	4152002698	9.38651E+11	811.2945141	NaN	NaN	26768547706	1.53384E+13	21312990655	1.89718E+12	29397499977	1.68448E+13	23261376837	2.07628E+12	51042969908	46520249674	452271.326	4813853308	2.75834E+12	NaN	NaN	1.93463E+12	28458364461	28503371039	1.63324E+13	22602501809	2.01749E+12	49490491073	6200	4923.444943	439464.9801	10780	4278418222	2.45153E+12	1.87584E+12	-894128938.6	-5.12336E+11	-58791244839	2628952271	1.50639E+12	1.79102E+11	359109242.9	2.0577E+11	23612343265	-1.4165E+11	573	573.2879567	330.0115083	0.575936315	378.6442585	108.3725	2
NaN	12007690692	NaN	5501281809	6425100000	5875355100	8233147635	NaN	2609700000	2303158255	NaN	5528000000	4738651539	4248636781	NaN	10525800000	8745823379	8511534506	NaN	31432002234	34282656934	NaN	179745898.4	NaN	NaN	331741236	699863233.2	NaN	NaN	NaN	NaN	NaN	NaN	9906737650	115.0244344	100000	-291929591.5	NaN	51716300000	42849050813	45097349695	NaN	62278600000	49581552318	54143800237	NaN	NaN	4807.386006	NaN	8312200000	NaN	NaN	52042847194	NaN	NaN	61344241164	48848999695	53364502480	NaN	NaN	4337.264775	4738.192763	NaN	NaN	NaN	NaN	NaN	-934358836	NaN	NaN	10562300000	9046450542	NaN	NaN	NaN	-2100953043	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3802239.514	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9480411225	5899000000	4844401223	2689000000	2939000000	2268000000	6809000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1585606355	61376619.2	NaN	2478327313	680910.5348	NaN	67059369.91	-347864259.4	20639774772	10857436657	1108625196	1175684566	6018420807	131.1102515	1400000	80000000	NaN	NaN	NaN	NaN	23542650736	16946000000	12181903864	12925000000	25050869718	20632050330	16156.02785	2837732704	2042600000	NaN	NaN	13044420807	23769873279	23118782995	16640900000	11958930639	12688425408	24599847627	29710	14948.45776	15860.31368	30750	2143154342	1542642496	NaN	-423867741	-305100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119420807.2	0.7198	NaN	0.67646354	0.939793748	0.727410487	108.234098	3
1.17156E+11	2.37731E+12	48660283316	8.88244E+11	8.98373E+11	8.48197E+11	2.17952E+12	3875183631	73861000000	72028198462	40255561385	7.67271E+11	21581013331	8.3875E+11	64446222455	1.22835E+12	27199333573	1.16957E+12	1.08514E+11	43914290063	1.90352E+12	6846274919	906468872.1	23303821.31	34336305933	NaN	525494073.5	84821226.47	6186693546	1.44064E+11	59701725549	11492880472	11577701698	2.33814E+12	107.9248249	NaN	5449000000	1.76835E+11	3.37048E+12	73463201754	3.14512E+12	1.96182E+11	3.73923E+12	79896120088	3.46466E+12	2.6876E+11	2.42009E+11	330370.7632	55081741868	1.04986E+12	1.00681E+12	NaN	3.42548E+12	1.87318E+11	1.83042E+11	3.48877E+12	74618292595	3.2366E+12	2.50758E+11	17860	7115.192723	308624.828	23910	41788478391	7.96488E+11	3.19342E+12	-13140241343	-2.50453E+11	-2.32062E+11	19346694648	3.68748E+11	3.19537E+11	-1395330535	-26595000000	-2.32062E+11	-39172705819	19.06	19.063	13.91288056	0.729951761	15.60091374	120.5266667	3
1.38352E+12	9.95261E+11	5.68541E+11	3.92485E+11	3.9275E+11	3.90583E+11	8.88046E+11	24046910229	17310000000	17124631967	5.67902E+11	4.088E+11	3.63979E+11	4.01083E+11	7.87005E+11	5.6652E+11	4.69943E+11	5.2756E+11	2.13016E+12	1.33287E+12	1.52256E+12	1.48019E+11	5742693029	NaN	5.08569E+11	13121998.77	3768671346	974268736.8	2.25963E+11	2.85623E+12	1.74116E+12	3.63483E+11	3.64458E+11	1.00799E+12	103.9414674	NaN	823580000	2.94121E+12	2.11721E+12	1.82659E+12	2.06725E+12	3.29864E+12	2.3745E+12	1.99581E+12	2.28446E+12	2.95173E+12	2.63528E+12	27892.48415	7.10238E+11	5.1126E+11	5.1053E+11	NaN	2.29719E+12	3.47282E+12	3.36858E+12	2.42485E+12	2.03817E+12	2.33305E+12	3.01432E+12	42400	24885.36917	28485.78262	36800	7.34293E+11	5.28576E+11	2.34563E+12	69945807627	50350000000	48440724607	3.57425E+11	2.5729E+11	2.17211E+11	-44731976278	-32200000000	48440724607	12731524170	0.719843	NaN	0.804444018	1.117527041	0.856178685	102.2783333	3
151862963	NaN	112411111.1	NaN	303510000	NaN	NaN	53324655.19	143976569	117537518	13311185.56	35940201	18416714.85	34914718	57046148.15	154024600	69463497.27	159475869	279114278.5	228007529.9	671304252.6	14191072.96	997430.8034	129814.7335	53158255.3	NaN	NaN	NaN	-47528298.76	399057412.9	NaN	NaN	-32245140.54	NaN	109.8317104	41199720.9	NaN	389485081.8	1051609721	332378455.5	948317639.6	481255452.2	1299389721	414658637.6	1183073373	814260598.8	742112115.1	17418.11744	2229629.63	6020000	NaN	NaN	NaN	464237442.4	467599896.6	1262519721	NaN	NaN	791156069.2	6830	NaN	NaN	11650	7845583.633	21183075.81	NaN	-13655555.56	-36870000	NaN	91770370.37	247780000	234755733.3	19100000	51570000	NaN	NaN	2.7	2.7	1.595790982	0.591033697	1.836279301	100.5783333	2
1.48061E+11	7.90431E+11	58010360259	2.87343E+11	2.93386E+11	2.68271E+11	7.35744E+11	2436171741	13060000000	19839676966	34971189378	1.87476E+11	21092402667	1.82298E+11	59772014617	3.2043E+11	32469800965	3.00732E+11	2.0535E+11	1.05807E+11	9.70876E+11	23005461625	343550554.6	11812136.36	52908949480	15737503.1	4612348303	51365566.88	11936613286	2.58563E+11	1.41734E+11	31119145325	31169810419	7.98738E+11	109.9905167	NaN	-4161000000	2.67558E+11	1.43434E+12	1.41825E+11	1.29145E+12	3.11113E+11	1.66784E+12	1.67196E+11	1.51635E+12	2.1151E+11	1.76523E+11	274546.7894	66404333625	3.55985E+11	3.31265E+11	NaN	1.52465E+12	3.22172E+11	3.16112E+11	1.69463E+12	1.6982E+11	1.54075E+12	2.14908E+11	58330	30747.25783	278964.1386	38910	66056746771	3.54122E+11	1.54901E+12	4998069343	26794000000	24360281965	43555803442	2.33497E+11	2.249E+11	-6483835646	-34759000000	24360281965	8306617671	5.36087	5.360866667	7.885403584	1.470918635	8.641752562	105.6275	3
10409442586	1.0159E+11	6872508361	60444800000	2.48859E+11	61032000000	1.39382E+11	2685808250	96366800000	26353900000	10576636009	3.7949E+11	6834524321	73275200000	14026301561	5.03264E+11	9096180278	93385100000	26507494426	22288116203	1.80216E+11	845082705.1	175234937.1	NaN	5105403273	28421373.91	NaN	6863483.744	-772794444.6	39885630648	31588610143	166820841	173684324.8	1.02504E+11	490.0579483	NaN	199900000	43219604236	1.55072E+12	32782261625	2.99955E+11	46788255295	1.67876E+12	37304548928	3.42564E+11	84782514429	77270263591	34966.75259	3190861204	1.14488E+11	23240400000	NaN	3.43478E+11	45906554507	45019455295	1.6153E+12	35911667583	3.29251E+11	81577365817	4690	3665.633367	33607.79841	8330	4637661204	1.66399E+11	3.30164E+11	-1768800000	-63464544000	-13313472903	3568651059	1.28043E+11	42608800000	2147000444	77034375929	23639700000	913849428.1	35.88	36.12170285	19.80081166	0.551862086	23.79431148	96.20910349	2
40454373737	1.32291E+11	52938380711	1.1099E+11	4.68588E+12	1.18503E+11	67673119424	9005420733	6.54217E+11	36345700596	7315406674	5.31442E+11	4977619161	26760773210	80896854653	5.87691E+12	39518668400	1.73965E+11	40317213374	26427712901	1.30209E+11	6235156496	854262661.8	98507049.53	14713346113	176136192.4	23088792533	459919619.5	49483381435	1.015E+11	56929807125	41604415888	42066668261	79856509915	2843.533026	4.01056E+11	9204649922	1.30219E+11	9.46006E+12	73266398583	3.4052E+11	1.3812E+11	1.0034E+13	76635372324	3.52871E+11	2.84975E+11	2.59724E+11	10096.4001	70673979699	5.13425E+12	3.31236E+11	NaN	3.00436E+11	1.56113E+11	1.39577E+11	1.01398E+13	NaN	NaN	2.8798E+11	4470	NaN	NaN	8240	74762556314	5.43128E+12	-264621984.2	NaN	NaN	-3.00701E+11	7900461134	5.73945E+11	NaN	1860848687	1.35185E+11	-17704632044	-52434879243	72.647	72.64741667	35.210103	0.484673875	41.47434515	101.9600327	2
15368054000	8654522000	12599141000	6582786000	12142241000	7506581000	10392194000	3524773000	3524773000	2509959000	4792863000	4792863000	3291788952	3290211000	17702995000	17702995000	8972822212	8968521000	27661657000	10464713439	10459296000	696720578.1	231277414.7	NaN	5484650914	25233445.24	5632445237	29676213.23	6017986067	39495481428	19173982438	1217530817	1247207030	9601294517	215.6842308	NaN	NaN	48889425000	48889425000	NaN	21937776000	52021861000	52021861000	24131528013	24119455000	1.10335E+11	1.00559E+11	1691.220656	10876309000	10876309000	NaN	NaN	25066227517	51804372521	50637811024	50637811024	23459627704	23447864867	1.074E+11	3630	1644.954538	1644.129745	7530	12140039511	12140039511	24394637383	-1384049976	-1384049976	-671590133.5	3132436000	3132436000	2181679000	2234199380	2234199380	1084112774	946772516.6	1	NaN	0.471489213	0.471489213	0.547671567	98.75333333	2
47164422685	1.51792E+11	35740514076	73965320788	2E+11	76606420052	1.41773E+11	24564050954	1.35465E+11	37787162695	28698961875	1.58268E+11	27162746656	56354855068	67012756698	3.69559E+11	48359871074	99780178456	87980162292	73119950499	1.51404E+11	8343467053	1636309998	246091817.9	12557921937	321867006.9	13090410283	1398939719	19281988318	1.6293E+11	1.22451E+11	10931836545	12330776264	1.1198E+11	340.2965014	NaN	-8385668515	1.79557E+11	9.90212E+11	1.42744E+11	2.88971E+11	1.88984E+11	1.0422E+12	1.52415E+11	3.06262E+11	4.69266E+11	4.27686E+11	3841.908171	23718210254	1.308E+11	46813884480	NaN	2.66451E+11	1.72125E+11	1.89146E+11	1.04309E+12	1.52571E+11	3.065E+11	4.69668E+11	2160	1913.921646	3844.893584	5890	31839910254	1.75589E+11	5.72976E+11	161900000	892838025	3.06525E+11	9427118183	51988200000	17290868380	8246600000	45477937350	12122131295	-39811512680	5.51475	5.544553309	2.220914325	0.402722576	2.864710951	NaN	1
84097560.98	NaN	NaN	NaN	NaN	NaN	NaN	262243902.4	4032000000	955335292.1	101983739.8	1568000000	37563874.46	361552291.7	405118699.2	6228700000	141032026.5	1357433255	1137645528	468542385.5	4509720461	31687977.79	4107019.905	338163.9728	137211756	422672.4199	NaN	6784990.982	NaN	1701442855	NaN	NaN	NaN	NaN	393.1010741	NaN	NaN	1805008130	27752000000	705395339.5	6789430143	1856715447	28547000000	754493506.5	7262000000	2761985442	2517256589	1424.480747	NaN	NaN	NaN	NaN	NaN	1500266586	1839415447	28281012500	NaN	NaN	2736250562	290	NaN	NaN	540	NaN	NaN	NaN	-17300000	-265987500	NaN	51707317.07	795000000	99723028.32	353000000	5427375000	NaN	NaN	15.375	15.375	10.33568084	0.672239404	NaN	NaN	0
