Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
56308305860	1.58346E+12	25547130348	7.3694E+11	7.27128E+11	7.41723E+11	1.65043E+12	2599560424	73331000000	67703581449	20479102414	5.77695E+11	14313585781	5.563E+11	29786344784	8.40243E+11	19617418587	8.43551E+11	54623808005	36775065424	1.59406E+12	3757337986	770379903.6	9950455.932	18032401007	NaN	56901663.93	118058148.9	1320271834	69322988002	48792315095	4122319648	4240377797	1.61754E+12	96.45893536	NaN	-9305000000	87009713212	2.45446E+12	58518717200	2.50531E+12	95292530753	2.68811E+12	64264262986	2.78679E+12	1.91466E+11	1.94659E+11	273017.5534	24631252437	6.94823E+11	7.08825E+11	64053000000	2.82087E+12	78828510121	91974121734	2.5945E+12	61984142462	2.68859E+12	1.84799E+11	7720	6072.4938	263397.2722	18100	21861269388	6.16685E+11	2.72382E+12	-3318409018	-93609000000	-97045441830	8282817541	2.3365E+11	2.81475E+11	-426246942.5	-12024000000	-97045441830	34079461480	28.209	28.209	14.039591	0.497698997	15.13414746	93.4525	3
8.65779E+11	7.711E+11	4.31095E+11	3.82374E+11	3.8339E+11	3.94694E+11	6.9868E+11	21534988713	19080000000	15480384982	4.9219E+11	4.3608E+11	3.93729E+11	4.33866E+11	6.35011E+11	5.6262E+11	5.05566E+11	5.6755E+11	1.52567E+12	1.2028E+12	1.37397E+12	1.02962E+11	5260503842	NaN	3.64594E+11	610386.5482	2501445773	1986736378	1.10984E+11	2.03623E+12	1.62E+12	2.04197E+11	2.06183E+11	7.8477E+11	98.3325402	NaN	-2132520000	2.18221E+12	1.93344E+12	1.72918E+12	1.957E+12	2.42381E+12	2.1475E+12	1.90797E+12	2.18392E+12	2.33974E+12	2.5193E+12	26460.74664	5.27698E+11	4.6754E+11	4.80784E+11	1.9406E+12	2.19759E+12	2.09634E+12	2.40333E+12	2.12935E+12	1.89166E+12	2.16534E+12	2.31997E+12	25400	22919.68764	26235.70643	28110	4.75826E+11	4.21582E+11	2.17913E+12	-20485327314	-18150000000	-18457775994	2.41603E+11	2.1406E+11	2.26914E+11	-28950338600	-25650000000	-18457775994	13670521077	0.886	NaN	0.917835138	1.035931307	0.924862019	100.2491667	3
117399997.9	330978887.6	65781480.32	103347469	177610000	103347469	418975678.4	37894965.26	102316408	109970544	18021962.27	48659299	20941132.25	39700551	46717632.14	126137609	51024254.43	117142638	214337387	212630549.3	626031044	12652992.57	715601.7442	118373.9887	39835771.21	NaN	NaN	NaN	-28259253.29	279575955.5	271659325.7	NaN	-16422452.86	312627566.8	94.61061183	NaN	NaN	298949984.3	807164972	299020864.3	853144226	346546279.8	935674972	346628444.6	988974655.1	584009994.7	620358880.4	14291.54126	25844925.1	69781299	14345778.68	254862000	970623334.3	331627740.9	319530100.7	862731287	320466184.3	913691483.6	538481534.1	4790	4631.014224	13203.63416	7780	11594301.5	31304614.61	895584702.5	-27016179.15	-72943685	-75038631.84	47596295.46	128510000	135830429.1	12765555.33	34467000	47815003.77	-18351320.77	2.700000048	2.7	1.602155752	0.593391009	1.825751934	107.0208333	2
96324058473	6.8125E+11	40960881643	2.77345E+11	2.74965E+11	2.85968E+11	5.68957E+11	3614766914	23813000000	20341727522	27412298678	1.80584E+11	21021390308	1.81684E+11	45497518102	2.99724E+11	35174537053	3.25783E+11	1.33207E+11	1.00619E+11	9.23272E+11	16725705693	352191477.8	NaN	35079010884	NaN	3239754589	122517504	15112657057	1.73002E+11	1.32766E+11	28124202775	28246720279	6.60019E+11	94.99333	-3000000	599000000	1.82319E+11	1.20107E+12	1.39403E+11	1.2694E+12	2.12622E+11	1.40069E+12	1.62583E+11	1.47451E+12	1.64016E+11	1.71653E+11	273535.4343	55028917528	3.62514E+11	3.7703E+11	1.6436E+11	1.45328E+12	1.82975E+11	2.11321E+11	1.39212E+12	1.6154E+11	1.46562E+12	1.63012E+11	33940	29967.15309	271886.3936	30240	50191971537	3.3065E+11	1.44426E+12	-1300757472	-8569000000	-9020633343	30302381711	1.99623E+11	2.05116E+11	-4657315907	-30681000000	-9020633343	-21230548298	6.5877	6.587673333	8.539968342	1.296350523	9.136324492	100.1225	3
9161860055	1.07575E+11	3142787330	42942600000	92539700000	43816600000	1.09032E+11	1271653841	36950700000	21369100000	5040864226	1.46473E+11	5852743268	62749200000	6696877194	1.94593E+11	7828969807	80375400000	11841987528	14507954485	1.17308E+11	373082112.4	135479568.9	NaN	2276853584	179470091.2	NaN	25994309.07	1777822537	17418599072	20456832614	1810864907	1836859217	1.08182E+11	261.0521011	-100000	100000	19810518563	5.75638E+11	23940333137	2.19052E+11	21268012747	6.17989E+11	25779436894	2.3673E+11	50269122425	53397881526	26316.8011	3112760349	90448100000	42359700000	12839000000	2.37337E+11	23209489924	19874922747	5.7751E+11	24124423467	2.21181E+11	46976411790	2580	2681.862822	24588.24876	5220	4055580349	1.17844E+11	2.21788E+11	-1393090000	-40479294748	-15549016262	1457494184	42350700000	17677800000	2335900000	67874713480	26072203504	606944865.9	29.0572	30.83070833	12.29360829	0.423083032	13.72093326	71.72369539	2
26028319365	1.25324E+11	16346017857	56778215424	1.60415E+12	70521085952	41584013312	6589573322	5.1E+11	32303921152	4457652305	3.45E+11	4110875200	22100967424	34431165371	2.6648E+12	33802226204	1.48801E+11	21789522338	19118370292	94196219904	2917917769	582499819.8	72627717.43	4627585962	13722100.8	14486797369	181229425.2	NaN	46118048687	41882474621	NaN	NaN	66652206849	1817.107177	NaN	-8298602496	62810260607	4.8612E+12	59233809809	2.75301E+11	68018606041	5.2643E+12	62917798908	2.89708E+11	2.0074E+11	2.13234E+11	9077.915793	30516181146	2.3618E+12	95589277696	62833000000	2.31035E+11	62067818411	65318781837	5.05535E+12	60359747761	2.80158E+11	1.92772E+11	1940	1891.356938	8778.676285	6040	NaN	NaN	2.21486E+11	-2699825686	-2.08953E+11	-9549767680	5208347127	4.031E+11	14406609920	1749887062	1.35433E+11	6189664256	-58672244991	77.39499664	77.394975	26.22443771	0.338838928	39.01943936	104.1159019	2
7297801000	6394765000	6111840000	4786413000	5960068000	4950386000	7147620000	2229314000	2229314000	1951867000	2734904000	2734904000	2441595403	2440425000	8224571000	8224571000	6766104400	6762861000	15930674000	7979286768	7975156000	369863892.3	166966045.7	NaN	3018133211	4405648.906	2346894938	23814153.4	2487808987	21512358521	14030239470	316774029.4	340588182.8	6526353741	155.9294097	NaN	NaN	26384559000	26384559000	NaN	16689884000	28409459000	28409459000	18228555753	18219436000	71509697174	75960473417	1402.790824	5265365000	5265365000	NaN	18106000000	18351024741	24567987892	26881792319	26881792319	17232227846	17223587474	67664394040	1890	1326.781526	1326.116268	5210	5507124134	5507124134	17355176216	-1527666681	-1527666681	-995848525.8	2024900000	2024900000	1529552000	1769425815	1769425815	1153445389	131588741.4	1	25000	0.39728121	0.39728121	0.505344321	110.0383333	2
18074383093	61236318530	13525994380	41751206771	70500000000	44403096071	60040675766	12676299755	63822000000	31201099485	13831074077	69636000000	19726640333	40927081898	27346799825	1.37684E+11	33218300719	68538809144	37561567222	51524543392	1.06688E+11	3653138954	1000157315	190640240.8	4642733020	28878151.17	6840256790	614923482	10706356735	71113972388	93271914787	5684639711	6299563193	53670938062	190.2723878	-256	3159078752	77584666802	3.90619E+11	1.0197E+11	2.06428E+11	82923680622	4.175E+11	1.09198E+11	2.19422E+11	2.88463E+11	3.06417E+11	3068.910249	11857589787	59700000000	38033358367	1.1038E+11	2.11857E+11	92984319698	82816480590	4.1696E+11	1.09088E+11	2.19147E+11	2.8809E+11	1300	1525.735949	3065.064012	4030	15349089755	77278829411	4.30996E+11	-107200032	-539725359.5	2.19139E+11	5339013819	26880599744	12994269662	3609600000	18173433545	9259694558	-7565380468	5.034749985	5.850875	1.447327161	0.287467534	1.839925688	NaN	1
56064210.25	832290166.2	216649557	1139603066	3006640887	1139603066	4894277851	102949615.5	1428724469	901052631.6	79190655.65	1099000000	70225731.16	675922662.4	171409219	2378800000	153020580	1472823083	525265027.9	438587521.6	4221404896	18525102.34	4570617.592	130778.9419	70994531.09	NaN	NaN	4095641.871	NaN	789442654.4	634003939.7	NaN	NaN	466666331.6	162.8945239	NaN	NaN	799623862.4	11097100000	683573994.8	6579399699	870232528	12077000000	770285714.3	7414000000	2419363362	2569944968	1788.445302	-315273417.4	-4375332959	-3841725311	670167000	7048376165	734266020.3	860567964.5	11942876154	762067539	7334900063	2392494577	180	183.8300661	1769.364386	580	NaN	NaN	6984098151	-9664563.515	-134123846	-64278014.46	70608665.58	979900000	275380445.6	413000000	5731572700	4110109430	-365623834.6	13.8779	13.87789058	4.99180908	0.359694844	NaN	NaN	0
2.326E+11	2.18466E+11	2.40429E+11	2.37738E+11	2.14624E+11	2.39463E+11	2.38165E+11	31611738149	28008000000	29005016508	1.33678E+11	1.18439E+11	1.01666E+11	1.26749E+11	2.30821E+11	2.04507E+11	1.69539E+11	2.29746E+11	5.35687E+11	3.81579E+11	5.04636E+11	34031275621	2021321004	NaN	1.27295E+11	5055293.258	69141624.35	2907148880	83063522024	7.46048E+11	5.48594E+11	1.12092E+11	1.14999E+11	2.18452E+11	92.11309625	237000000	449016164.1	7.9812E+11	7.07134E+11	5.73773E+11	7.63388E+11	8.8384E+11	7.83082E+11	6.37038E+11	8.50131E+11	1.03982E+12	1.11141E+12	20239.03557	2.21249E+11	1.96027E+11	2.1975E+11	6.489E+11	8.50117E+11	7.38057E+11	8.73589E+11	7.74E+11	6.29547E+11	8.40277E+11	1.02776E+12	17570	14987.61057	20004.44036	24470	2.10612E+11	1.86602E+11	8.40257E+11	-10250564334	-9082000000	-9859618632	85720090293	75948000000	86743176550	-4397291196	-3896000000	-9859618632	-14466024.03	0.886	NaN	0.753095865	0.849995333	0.769905144	96.97328289	3
6808825818	6396629099	3105995381	2936417313	2890099701	3067388268	6905590310	350485140.5	310529834.5	397980049.5	1587021371	1406100934	1199546130	1372989373	2501444168	2216279532	1761355143	2311185457	5932875796	4130583296	5892341023	471045510.5	110502759.7	87343660.61	1186426975	NaN	26374009.31	2467470.716	970100837	8018705518	6128877129	1214458447	1216925918	6231058198	90.26156442	-760	23984732	8784805104	7783337322	6152718666	8601506529	9840743037	8718898331	6926482597	9659591419	18131154266	19242886103	7136.44968	2524886228	2237049198	2392856156	7128200000	9494020518	7880206978	9330783049	8267073781	6558190199	9169362354	17191574481	5820	4845.152586	6774.271312	12700	2171885953	1924290954	8993448040	-509959988.7	-451824550	-500572478.4	1055937933	935561009	1058084890	127351588	112833507	-500572478.4	-165570901	0.886	13.8564114	0.480879386	0.542753257	0.540584446	NaN	3
1139430678	11001295849	1868997223	15237001688	16040400000	15237001688	18503338809	3329902322	28578408000	29920206000	450558901.1	3866857000	445825213.7	3632647000	1117173970	9587985000	1145367666	9332618000	3499948747	3354590480	27334063000	253487440.1	31140217.84	787990303.2	648340543.8	8119107.354	NaN	27503528.49	1181730121	7045685931	7014450502	580529845.1	608033373.6	8988333923	102.4289058	-2751200000	-5776797609	7947025039	68204200000	8171990123	66586887000	8556184066	73432219783	8798393780	71690915000	35016374117	37195799456	1012.812258	662803968.7	5688419783	5721996803	8551300000	69677953075	8167409116	8490135885	72865370770	8732640704	71155147244	34746070466	120	123.3702422	1005.243207	490	1830136106	15706880042	69124564967	-66045875.29	-566829230.5	-553388107.4	609156722	5228000000	5104028000	1163539377	9985909446	9749115310	-2012961925	8.582356249	8.599683333	2.09708234	0.244348088	2.534386304	NaN	0
63567720090	56793163399	31108352144	29053197955	28257000000	29670506679	49546524783	4366817156	3869000000	3638160991	34758465011	30796000000	31311037406	29384759530	46871331828	41528000000	39981268874	40749583229	91274266366	68211259901	83572283801	9444034442	433654657	NaN	25251693002	21753127.72	NaN	103252181.6	15495291942	1.37738E+11	1.07761E+11	24380666417	24483918599	60148075663	99.06229928	NaN	-212596195.1	1.42512E+11	1.26266E+11	1.11558E+11	1.2796E+11	1.64256E+11	1.45531E+11	1.29413E+11	1.46909E+11	1.43962E+11	1.50331E+11	28181.118	43097065463	38184000000	40272057559	1.2968E+11	1.50263E+11	1.44074E+11	1.63011E+11	1.44428E+11	1.2844E+11	1.45773E+11	1.42871E+11	27640	24638.25096	27963.20048	27410	40746984944	36101828660	1.4915E+11	-1244920993	-1103000000	-1113440742	21743792325	19265000000	18948534633	-1600451467	-1418000000	-1113440742	3354912264	0.886	NaN	1.010899269	1.14096983	1.103036516	102.3266667	3
4.64381E+11	4.20286E+11	3.28055E+11	3.07957E+11	2.93133E+11	3.07332E+11	4.14875E+11	40106094808	35534000000	30989051606	2.27906E+11	2.01925E+11	1.96644E+11	1.98866E+11	3.43916E+11	3.0471E+11	2.82301E+11	3.10701E+11	1.22774E+12	9.14969E+11	1.13248E+12	97057758917	2437108702	NaN	2.3044E+11	4289339.734	318714561.8	231315327.3	1.14351E+11	1.57881E+12	1.21657E+12	2.08418E+11	2.08649E+11	4.29716E+11	96.50786977	-800000	-193818887	1.61176E+12	1.42802E+12	1.22715E+12	1.47417E+12	1.79221E+12	1.5879E+12	1.37549E+12	1.64536E+12	1.69256E+12	1.78198E+12	26434.76879	3.46888E+11	3.07343E+11	3.22173E+11	1.3935E+12	1.65479E+12	1.56444E+12	1.81004E+12	1.6037E+12	1.38922E+12	1.66182E+12	1.7094E+12	25130	22319.53196	26699.21286	27460	3.45256E+11	3.05897E+11	1.67116E+12	17826862302	15794600000	16366126449	1.80455E+11	1.59884E+11	1.71192E+11	-24718961625	-21901000000	16366126449	9429959549	0.886	NaN	0.938163812	1.058875634	0.958282921	98.83584303	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4247442.611	NaN	199591450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1486861879	9795000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1541782413	10156800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54920533.72	361800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.5877	6.587673333	NaN	NaN	NaN	NaN	3
3350481762	6.9749E+11	1450454169	3.82169E+11	8.43004E+11	3.82169E+11	4.55177E+11	367515485.2	2.136E+11	1.434E+11	285788024.8	1.661E+11	224241969.7	1.29602E+11	3149174123	1.8303E+12	3034744075	7.60676E+11	2538196834	1967638033	8.636E+11	163629105.6	8402549.513	NaN	690544106.8	107233.4933	1523448775	NaN	1333805955	3127652673	2469977949	-34218878.15	-34218878.15	8.10281E+11	199.0806173	NaN	NaN	NaN	NaN	NaN	NaN	6054886442	3.5191E+12	5289811986	1.76768E+12	16084721361	17085837273	1341705.746	2918794775	1.6964E+12	7.37272E+11	5171900000	1.88047E+12	4727356335	5341752788	3.10463E+12	4807206185	1.53051E+12	14190291760	3590	3648.777659	1161688.929	10770	2024654681	1.17673E+12	1.67227E+12	-713133653.3	-4.14473E+11	-2.08194E+11	NaN	NaN	NaN	-157267722	-91404000000	-52303059337	1.12791E+11	581.2	581.2003139	218.7852634	0.376437136	452.3963212	98.95251746	2
4.73807E+11	2.9222E+11	3.04913E+11	1.9487E+11	1.90969E+11	1.99368E+11	3.26225E+11	16011428571	9807000000	6999032216	2.36478E+11	1.44843E+11	NaN	NaN	3.95448E+11	2.42212E+11	3.56452E+11	2.5955E+11	1.2452E+12	1.05676E+12	7.96123E+11	96951976341	3403332644	NaN	2.05066E+11	NaN	26003740303	814960090.1	73088306353	1.65498E+12	1.453E+12	1.4022E+11	1.41035E+11	2.99103E+11	95.47885834	-4000000	-444332424.6	1.65666E+12	1.0147E+12	1.42757E+12	1.06267E+12	1.86031E+12	1.13944E+12	1.61937E+12	1.1934E+12	1.77735E+12	1.8759E+12	20034.76716	2.68823E+11	1.64654E+11	1.72246E+11	1.5704E+12	1.20028E+12	1.74418E+12	1.88605E+12	1.15521E+12	1.64188E+12	1.20999E+12	1.80194E+12	29280	27563.975	20313.42577	30250	2.78561E+11	1.70619E+11	1.21679E+12	25738775510	15765000000	16511508699	2.03654E+11	1.24738E+11	1.30724E+11	-12791836735	-7835000000	16511508699	6883195715	0.6125	0.6124725	0.641090247	1.046677954	0.650037465	94.77828982	3
1270758553	NaN	1064313785	NaN	2682334769	NaN	NaN	770384169.6	1652974794	1377336923	520152344.5	1116064878	334224907.2	503424165.3	961319767.3	2062655759	850008333.1	1349326320	2016297732	1936493212	2614575523	141512678.7	23753361.12	NaN	434794220.7	3952453.784	19463080.45	40504755.41	426762279.3	3546717493	NaN	480601307.2	521106062.7	NaN	151.0599395	101949712	NaN	3748001669	8041899781	3526521464	5341238766	3991374540	8564092781	3753519944	5669334181	12777280131	13572540314	1309.647758	668005180.3	1433305315	NaN	4355900000	NaN	3926312133	4004927248	8593172150	NaN	NaN	12820665373	910	NaN	NaN	2960	861556500	1848598704	NaN	13552708.35	29079368.66	NaN	243372870.7	522193000	329542286.6	179999008	386214871.5	NaN	NaN	2.14565	2.14565	0.670259452	0.312380608	0.72818726	89.28416667	1
3101437273	NaN	1748749261	NaN	1517454437	NaN	NaN	2786282019	2417760000	NaN	684308724.9	593800000	NaN	NaN	1922045505	1667830000	NaN	NaN	2216097735	NaN	NaN	379151983.9	47852981.16	263073947.4	667426173.3	100713664.5	NaN	7711556.832	937612150.3	6428156984	NaN	897570291.7	905281848.5	NaN	42.08447232	NaN	NaN	6924425258	6008580000	NaN	NaN	7624164926	6615770000	5690830628	15720216117	22006088340	23375751184	762.7138264	534291427.6	463624440.5	NaN	5.9236E+13	NaN	6548527789	7459370769	6472772013	NaN	NaN	21530432999	320	NaN	NaN	1040	1614386271	1400862700	NaN	-164794156.5	-142997987	NaN	699739667.7	607190000	24072.83184	1111920870	964854880.2	NaN	NaN	0.867737	0.866764327	0.30063362	0.346457072	0.366488164	92.7875601	1
864866335.4	8.14328E+11	682844894.9	4.23495E+11	1.4787E+12	4.25713E+11	8.97387E+11	716145800.5	1.4215E+12	1.4215E+12	111893058.2	2.221E+11	124930452.4	1.92753E+11	1011115461	2.00699E+12	1053004573	1.53992E+12	1486805122	1057964854	1.67887E+12	73957346.29	8448717.367	60825950.06	304003582.3	97820487.79	NaN	26611019.93	327442382.1	2738370842	2867266240	207767679.4	234378699.3	8.94157E+11	133.7447712	100000000	1.30571E+11	3214066383	6.3797E+12	3097401133	4.64029E+12	3446417029	6.8409E+12	3502841592	5.11489E+12	5861791079	6226629996	584963.2272	741839388.9	1.4725E+12	8.89117E+11	3450300000	5.19472E+12	3095476593	3201020862	6.35381E+12	3248406386	4.74512E+12	5444412377	350	371.5031422	542673.8991	620	631520090.5	1.25352E+12	4.83827E+12	-245396167.4	-4.87094E+11	-3.56447E+11	232350645.9	4.612E+11	4.746E+11	220296559.4	4.37273E+11	5.34824E+11	79829509072	1984.931	1984.93125	1167.032381	0.58794607	NaN	NaN	0
159106785.7	5145867918	51368939.83	3938359322	1394949451	NaN	6499224463	136870902.6	3716798343	4080599039	30275438.05	822144779	59813576.97	929669671.4	46922347.68	1274200000	60358957.47	2287426671	341617600.8	679787917.8	9085058991	7095700.111	1985217.742	2777022.257	30765356.74	NaN	NaN	2088833.665	32174072.69	302329671.4	361363661.7	32424787.94	34513621.61	5351130909	85.58258066	75851398.14	NaN	525410851	14267796466	899577447.8	15407927273	511699619.7	13895461068	860562511.4	16236319308	2108735037	2239983080	11451.62447	17232328.7	467952570.9	1719657842	447720000	16441582300	577205080.3	480371322.4	13044725365	810334710.6	15226758998	1979629844	410	571.5364811	10739.57236	1400	37258882.23	1011783725	15848146353	-31328297.32	-850735703	-593435946.7	NaN	NaN	964534807.6	24980101.42	678347244.1	NaN	205262991.3	27.155504	28.53050833	6.589477019	0.242657143	9.171791544	95.345	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10591030.4	1569707.052	NaN	41485583.23	NaN	NaN	5011735.57	NaN	421249328.9	NaN	NaN	NaN	NaN	96.6700732	NaN	NaN	NaN	NaN	NaN	NaN	475221954.6	2.76199E+11	199296368.4	2.85713E+11	1237789831	1314830090	217306.1465	NaN	NaN	NaN	187198000	NaN	239156026.4	462734912.1	2.68942E+11	NaN	NaN	1205265378	180	NaN	NaN	920	NaN	NaN	NaN	12487042.43	7257469062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	581.2	581.2003139	223.1388504	0.383927822	289.5088383	NaN	0
2859339639	NaN	1227313983	NaN	1.02403E+12	NaN	NaN	159663799	92796600000	94357797210	194987783.6	1.13327E+11	185812400	1.32295E+11	2585294550	1.50257E+12	2490907610	1.77348E+12	154019958.7	96314151.28	68573749430	16122977.28	37880724.59	NaN	340314460.3	NaN	1783555605	NaN	NaN	-732050478.1	NaN	NaN	NaN	NaN	87.18574997	NaN	NaN	2898978308	1.68489E+12	2719750480	1.93641E+12	2952360964	1.71591E+12	2764278260	1.96811E+12	9373595333	9957009570	3440759.225	2364927929	1.3745E+12	NaN	2659600000	NaN	1231496208	1391819587	8.08926E+11	NaN	NaN	4418956133	2150	NaN	NaN	7730	NaN	NaN	NaN	-1560541377	-9.06987E+11	NaN	53382656.57	31026000000	31702888636	-26215471.05	-15236431772	NaN	NaN	581.2	581.2003139	183.0580617	0.314965695	420.7178483	91.17583333	3
39938262245	37261587555	46670738046	42575201750	45332314020	46686872868	60267488081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5679720912	602675172.2	NaN	24238967584	26488453.24	26926649.18	1316216064	5976427996	1.67656E+11	1.25656E+11	9683842569	11000058634	37458139942	94.48063793	-531868037	-312308060.8	1.72126E+11	1.52504E+11	1.25829E+11	1.60374E+11	1.9285E+11	1.70865E+11	1.42069E+11	1.80847E+11	2.47998E+11	2.53274E+11	16405.55714	26845573415	23785178046	23877524730	1.447E+11	1.81043E+11	1.63E+11	1.91948E+11	1.70066E+11	1.41412E+11	1.8E+11	2.46839E+11	14790	12828.2516	16328.75508	22390	30215395580	26770840484	1.80198E+11	-901935893.5	-799115201.7	-845797847.3	20723841412	18361323491	20472941661	1121762980	993882000	-845797847.3	196552387.5	0.886	NaN	0.688977259	0.777626703	0.748271438	97.80916667	3
175813330.2	NaN	185388885.6	NaN	500550000	NaN	NaN	34374833.47	92812052	107478237.3	22981731.82	62050677	22530448.58	66887120.79	99918854.16	269780911	96441111.76	313761090.9	368123196.1	340817928.7	1148618461	20211449.04	1431203.488	NaN	68580321.08	NaN	NaN	NaN	-32881563.41	NaN	NaN	NaN	NaN	NaN	86.34772644	NaN	NaN	502416883.7	1356525610	469958121.5	1576226852	589027993.3	1590375610	553191297.9	1841826850	925857165.5	983482679.8	18022.67087	49740495.42	134299340	NaN	NaN	NaN	543004023.8	538535401.6	1454045610	NaN	NaN	846490941.2	5310	NaN	NaN	8280	35729955.57	96470881.74	NaN	-50492591.7	-136330000	NaN	86611109.58	233850000	267466280.1	36482051.21	98501540	NaN	NaN	2.700000048	2.7	1.71773322	0.636197478	2.049361683	103.0008083	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3370253.376	NaN	188176997.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	125.1192264	NaN	NaN	NaN	NaN	NaN	NaN	1426452030	9397000000	1067008473	7510436460	NaN	NaN	132307.5215	NaN	NaN	NaN	NaN	NaN	1195198200	1389716754	9155000000	NaN	NaN	NaN	21060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.587673333	6.587673333	NaN	NaN	NaN	NaN	3
5648971330	41537100000	4091252777	28512400000	35332000000	31135600000	62295900000	2906164640	23077400000	22138300000	4048272459	32146700000	2662921672	29974700000	5921121243	47018700000	4082404454	41742500000	11362973531	12190807596	80947900000	472111306.9	67174228.25	192188315.1	2284994415	9518993.644	146946952.5	45206075.29	1163267260	18980633199	17900442439	1175207408	1220413483	39954141027	111.1928803	NaN	NaN	20190259414	1.60328E+11	NaN	1.44829E+11	21917582105	1.74044E+11	21022740913	1.56525E+11	45651212851	48492552440	12937.43164	1290568108	10248200000	NaN	21336000000	1.54942E+11	21102438675	21614281875	1.71636E+11	20736423987	1.5438E+11	45019481518	1740	1713.955757	12760.20008	3720	3449125081	27388964149	1.52797E+11	-303300229.8	-2408459805	-2144247430	1727322691	13716400000	11695800000	2506301899	19902152355	17718859319	-1582958973	7.940843984	7.940846667	3.812474831	0.480109525	4.106452383	NaN	1
