Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
2394147595	2719000064	1953936575	3440000000	1927000064	3404999936	3559000064	1595789214	1595024256	1909808768	2096006085	2095001344	2024338963	2023368576	3714568840	3712788224	4431811729	4429687296	4999584569	5781496554	5778503552	300435097	64319902.36	NaN	1628939854	12142931.99	856100831.9	NaN	-855590712.6	6812278902	8403879056	NaN	-1487719282	3285758845	85.03879167	NaN	NaN	NaN	NaN	NaN	NaN	10309942622	10305000448	12124065290	12117999616	31807848500	50522364562	1299.692303	1728829244	1728000512	NaN	12691000000	12684758397	10803263581	9309462520	9304999936	10889834674	10884374427	28721204793	1160	1167.967879	1167.382251	3080	773349141.4	772978428.8	11451133053	-1000479590	-1000000000	-1233625344	1196399554	1195826048	1371027328	45021581.55	45000000	55513136	566758780.7	0.99952064	122.7792417	0.323976658	0.324132034	NaN	124.1616667	2
5644527446	22907903287	8038353978	38332795115	9093000192	41414818678	48759617070	7044901560	7530999808	18549960690	4494855160	4805000192	NaN	NaN	9087932898	9715000320	16416332404	33871566248	17759589203	25405368009	52605033452	1417254835	313941645.4	107732732.7	3197184594	7133375.746	2598566887	NaN	1427952966	26156922176	46093616285	NaN	-182052629.8	29970003573	34.86540552	NaN	3463520478	33892422704	36231000064	51880371331	1.05027E+11	35880262453	38356000768	54748401321	1.10012E+11	96721050248	1.53628E+11	2119.695686	4967260172	5310001152	NaN	60967000000	1.17074E+11	32521736736	32067539765	34280200192	48220489030	96870553306	86443239621	630	929.1087042	1866.494431	1670	4625251769	4944394167	2.15395E+11	-3812722210	-4075800064	98321530126	1987839750	2125000704	4985070080	NaN	NaN	NaN	7062100286	1.069000006	0.7000007	0.396563113	0.370966427	0.599127532	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.071965457	NaN	NaN	NaN	NaN	0
45538556718	65737222050	50525127718	99039549558	43396438511	1.00709E+11	44865916401	13398294011	11277344069	17343003475	NaN	NaN	NaN	NaN	77380453048	65131127330	97498728736	1.32123E+11	1.31784E+11	2.19323E+11	2.90053E+11	5706508335	802130630.7	NaN	33945192518	8851096.282	214652562.3	NaN	20888526645	2.07322E+11	3.08887E+11	NaN	25569400691	50056595665	42.17346493	113812992.2	11936771682	2.22563E+11	1.87331E+11	3.30349E+11	4.39519E+11	2.44019E+11	2.0539E+11	3.64939E+11	4.87013E+11	3.74031E+11	6.36693E+11	12638.0092	56280258806	47371093837	1.059E+11	3.5449E+11	4.71333E+11	2.02855E+11	2.41491E+11	2.03263E+11	3.61188E+11	4.82089E+11	3.70157E+11	5260	9372.843031	12510.23161	9610	54833719163	46153541420	4.66288E+11	-2527754060	-2127610592	-5044903462	21455519675	18059110910	47494470758	397984694.7	334983717.5	-5044903462	-15680626385	0.8417	140.0483754	0.549126579	0.652401781	0.61155011	87.79312989	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.1095	NaN	NaN	NaN	NaN	NaN	3
671449275.4	4716789438	1658548787	11074550836	3433195988	11074550836	10141174628	5201482841	10767069480	20059814070	427281819.3	884473365.9	402944147.1	3283245994	1081187185	2238057472	842517253.1	6864949935	2954799205	1687105487	13746967909	259132897.1	9325305.096	360856103.4	698543741.7	1988930.815	NaN	NaN	591188656.6	8681160648	5049374142	NaN	478134752.6	5711190687	46.65397477	NaN	-571117852.8	9237469231	19121561307	4991508185	40671731914	9773749424	20231661307	5322089427	43365353981	14165219082	22499489790	1022.336834	1137727531	2355095988	6644566895	5444100000	44359755230	9522513958	9742549424	20167077307	5303942018	43217485759	14120000526	220	125.0402635	1018.850845	330	1289715936	2669711988	44221323295	-31200000	-64584000	-138431934.9	536280193.2	1110100000	2693590154	288600096	597402198.7	1280495824	994401248.7	2.07	2.07	1.428263212	0.689982228	1.641041206	NaN	0
18686371100	19842518992	17671827352	22336615778	15014000000	21094159646	20492764406	4813511612	4104000000	3762437156	15233403706	12988000000	14464713470	13574833739	21822660099	18606000000	24270565462	24736969465	36715927750	46106626962	56489736727	3974582154	224502088.4	NaN	11766361717	7339345.874	NaN	NaN	5147828854	59436714138	70326890618	NaN	8890569573	21406420307	62.88321367	440000000	-966895850.9	63352099460	54014000000	74095372213	84989143347	72319962468	61660000000	86377372397	98054785058	66516092830	1.00339E+11	19937.31491	18407224959	15694000000	22007815546	87751000000	99618686372	62082970555	71210415201	60714000000	85046464940	96523545982	65495589687	12620	17292.35501	19625.97063	13320	16914190571	14421038881	98114310331	-1109547267	-946000000	-1504376041	8967863007	7646000000	13065641710	-392915787	-335000000	-1504376041	1563901314	0.8526	5.06952	0.926993715	1.08725512	1.072334986	120.675	3
1.57791E+11	1.63878E+11	1.41178E+11	1.9606E+11	1.534E+11	1.97499E+11	1.67663E+11	29827635193	31495000000	27476022232	NaN	NaN	NaN	NaN	1.94293E+11	2.05154E+11	2.13244E+11	2.34696E+11	4.52002E+11	6.18677E+11	7.65752E+11	40134961678	1623560320	NaN	94497584999	20553246.01	421817658.5	NaN	45163629323	6.64049E+11	8.3374E+11	NaN	83232659777	1.66086E+11	70.28054425	900000	-6704739744	6.76122E+11	7.13918E+11	8.55678E+11	1.02792E+12	7.5852E+11	8.00921E+11	9.5269E+11	1.13961E+12	7.63148E+11	1.23423E+12	19986.33306	1.43781E+11	1.51818E+11	1.95922E+11	9.5414E+11	1.14181E+12	6.30466E+11	7.57623E+11	7.99974E+11	9.51539E+11	1.13826E+12	7.62246E+11	11060	16688.02835	19962.6597	13370	1.38295E+11	1.46025E+11	1.14047E+12	-897244057.2	-947400000	-1348025987	82397764940	87003800000	1.11682E+11	-6164125391	-6508700000	-1348025987	2208346441	1.0559	6.926091667	1.049496026	0.993935056	1.0991089	104.960792	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2068859.077	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	644049836.8	5211000832	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.090990067	8.090991667	NaN	NaN	NaN	NaN	3
1197805371	4.71E+11	1569159688	5.917E+11	5.465E+11	5.953E+11	7.359E+11	314669361.8	1.0897E+11	1.17E+11	317326017.9	1.0989E+11	198112651.5	1.145E+11	1616777361	5.5989E+11	2499045659	6.264E+11	1472249495	1371832863	6.021E+11	NaN	20920179.48	NaN	664741553.6	133600.9865	523396657.9	NaN	-144236595.9	1968817417	1850803203	NaN	NaN	4.73405E+11	87.60312152	NaN	NaN	NaN	NaN	NaN	NaN	3403696217	1.1787E+12	4026440716	1.3455E+12	8187813926	13005209080	1643132.001	913947444.4	3.165E+11	3.32805E+11	3707200000	1.3479E+12	3268405514	3157089229	1.0933E+12	3919473112	1.24787E+12	7594584682	3990	4786.482124	1523908.501	9270	520504957.7	1.80251E+11	1.25028E+12	-246606988.2	-85400000000	-97627713495	NaN	NaN	NaN	-89900000	-31132370000	-35589954318	2404652605	346.3	346.3059036	143.9578391	0.415702683	557.5926018	209.8698355	2
1.46154E+11	1.18466E+11	1.01995E+11	1.01645E+11	70240000000	1.02196E+11	1.08918E+11	9057461155	6179000000	6551850175	1.18757E+11	81016000000	NaN	NaN	1.92853E+11	1.31564E+11	2.79643E+11	2.03622E+11	3.10761E+11	5.70044E+11	4.29449E+11	26469906457	2394735261	NaN	75071157320	104228.4636	10255041188	NaN	15877938449	4.78368E+11	8.09902E+11	NaN	29697964229	1.07373E+11	53.93308648	NaN	11013372525	5.12671E+11	3.49744E+11	8.59255E+11	6.39623E+11	5.70432E+11	3.89149E+11	9.79088E+11	7.2154E+11	7.19507E+11	1.13419E+12	12729.75678	1.00858E+11	68805000000	1.00651E+11	9.9195E+11	7.10447E+11	5.20366E+11	5.63695E+11	3.84553E+11	9.67713E+11	7.13162E+11	7.11009E+11	9180	17072.85111	12581.93326	12540	90949095769	62045473134	7.01925E+11	-6737693096	-4596454230	-8522512857	57761653474	39405000000	81917591218	2560074908	1746483102	-8522512857	-11092934176	0.6822	0.682197333	0.540854812	0.792809751	0.577800094	80.14650122	3
NaN	NaN	NaN	NaN	4100	NaN	NaN	NaN	3430	NaN	NaN	NaN	NaN	NaN	NaN	4740	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.4212E-05	NaN	NaN	NaN	12800	NaN	NaN	NaN	13720	9641724714	14562906365	21949649858	34863994153	3095.526914	NaN	4090	NaN	NaN	NaN	NaN	NaN	13720	NaN	NaN	21949649858	NaN	NaN	NaN	4670	NaN	NaN	NaN	NaN	NaN	NaN	NaN	920	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.25067E-07	NaN	NaN	NaN	1
949410283.7	NaN	532410144.4	NaN	4787661.21	NaN	NaN	2736384432	24431999.39	NaN	638624096.9	5701999.821	NaN	NaN	982464197.1	8772000.154	NaN	NaN	1978749126	NaN	NaN	187045368.2	12830014.13	43790999.24	467118084.1	22108196.73	NaN	NaN	-70006891.2	5068263457	NaN	NaN	38315560.95	NaN	0.681119846	1.228799999	NaN	5697597756	50871399.22	NaN	NaN	5727602711	51139300.56	2717993397	7508120764	7028925478	11164475192	566.140926	332339460.7	2967316.07	NaN	2.8773E+13	NaN	5177336179	5601280737	50011426	NaN	NaN	6873902900	390	NaN	NaN	520	397117486.9	3545691.198	NaN	-126322008.3	-1127874.867	NaN	30004955.31	267901.3376	NaN	72899992	650892.6665	NaN	NaN	0.00892857	0.008915621	0.00727555	0.814861778	0.010315659	251.5095708	1
597773146.7	6.27109E+11	287044632.2	7.03069E+11	99329400000	6.88514E+11	8.04527E+11	457330236.5	1.58255E+11	4.55545E+11	NaN	NaN	NaN	NaN	660903089.9	2.287E+11	548163609.4	8.01637E+11	793033739.1	833276080.3	1.32232E+12	NaN	4199475.142	21677186.86	152933048.9	214151672.9	NaN	NaN	66462525.96	1382138991	1409599706	NaN	NaN	8.91062E+11	25.99648917	-160000000	NaN	1911267065	6.61378E+11	1721818570	2.5795E+12	1922600899	6.653E+11	1752616479	2.55919E+12	1961417648	3115440438	507194.3722	345426620.6	1.19532E+11	4.99141E+11	1940100000	2.82314E+12	NaN	1770900899	6.12805E+11	1599546614	2.33654E+12	1806654869	NaN	317.0067456	463068.1874	360	219396620.6	75920370032	2.59796E+12	-151700000	-52494519290	-2.2518E+11	11559301.97	4000000000	17158380469	-22000000	-7612916443	-32656329202	2.63953E+11	346.0416565	333.4525	339.1934404	0.980209851	NaN	NaN	0
86393263.81	3817438627	30757958.84	1847674861	213400000	NaN	5528685339	53386822.65	370400000	2998306029	11595491.04	80450000	37948672.37	589828122	20971335.57	145500000	33930350.02	1285860307	80282029.25	340443836	4549878355	4147583.202	679326.8613	352870.887	23292014.31	NaN	NaN	NaN	-25907107.61	133153468.3	191308920.1	NaN	-22791722.16	4594972748	14.05329154	NaN	NaN	154640182.9	1072900032	518479156.1	8880490666	185297244.1	1285600000	484867022.3	9148034793	794576264.6	1262074413	11357.09126	13202572.77	91600000	544131478.9	265197000	9925568913	174411270.8	156797416.4	1087867008	568032036.7	10673721380	672365668.6	220	705.1997312	13251.19881	830	-2591064.685	-17976914.74	8950829162	28500000	197734187.5	-974739751	30657058.9	212699952	474194013.3	NaN	NaN	NaN	777534120.4	6.938041667	6.924971088	1.617969297	0.233202592	4.563623241	195.9733333	0
6817572.826	NaN	30967049.26	NaN	177846146	NaN	NaN	58925798.83	338415395.4	NaN	18767747.46	107784617.4	NaN	NaN	25788909.21	148107689.4	NaN	NaN	45510315.31	NaN	NaN	NaN	771962.3423	NaN	8245381.167	NaN	NaN	NaN	9765437.151	121162598.3	NaN	NaN	NaN	NaN	0.339592836	23.63076925	NaN	130190195.6	747692307.7	NaN	NaN	130225023.3	747892326.4	153620752.6	2.20232E+11	638073581.5	1013491563	234446.314	-3672650.201	-21092312.62	NaN	174601000	NaN	142858773.8	129407979.4	743199980.3	NaN	NaN	634070248.5	150	NaN	NaN	670	18010305.88	103434572.1	NaN	-817043.9218	-4692346.092	NaN	34827.79534	200018.7077	NaN	-818221.2269	-4699107.446	NaN	NaN	5.743076923	3.13274359	1.172109844	0.204090919	NaN	NaN	0
35053597.26	NaN	NaN	NaN	NaN	NaN	NaN	63586722.27	22020399857	NaN	NaN	NaN	NaN	NaN	7164204.964	2481000000	NaN	NaN	22137999.74	NaN	NaN	NaN	339663.4306	NaN	7490223.611	NaN	NaN	NaN	NaN	85476669.32	NaN	NaN	NaN	NaN	25.33644539	NaN	NaN	92888926.98	32167899857	NaN	NaN	98848991.08	34231899857	189765615.7	1.35109E+11	430343567.7	683541190	411769.276	NaN	NaN	NaN	NaN	NaN	NaN	92966892.93	32194899857	NaN	NaN	404735586.6	NaN	NaN	NaN	1230	NaN	NaN	NaN	-5882098.15	-2037000000	NaN	5960064.105	2064000000	NaN	3626710.944	1255948134	NaN	NaN	346.305	346.3059036	79.54551299	0.229697847	312.9576878	121.4091667	3
11679572988	17808818258	11676217045	20658618600	5958749019	25201074390	21231104243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1131613415	248957855.4	NaN	6301792103	23234633.33	138082545.6	NaN	6213147061	47460662260	79440009514	NaN	6934485442	15307668384	18.5975188	-187621296	-830978843.3	49802747237	20458968565	83624080633	1.06582E+11	53761550993	22085245148	93289790481	1.18754E+11	1.06131E+11	1.66313E+11	11914.43572	9985718616	4102133207	19277638531	92634000000	1.16253E+11	50884786268	53923771542	22151885350	93562861126	1.19094E+11	1.06451E+11	5110	9387.063478	11948.55427	10680	12514939165	5141137009	1.16611E+11	162220548.9	66640201.51	358328453.5	3958803756	1626276583	12171488851	NaN	NaN	358328453.5	-2501149874	0.4108	139.9811667	0.208093789	0.506557422	0.243364465	76.46	3
76333331.99	NaN	43370369.6	NaN	116500000	NaN	NaN	19948147.8	53860000	91611948.95	6648148.031	17950000	8305019.365	24655471.53	21037036.67	56800000	36351891.83	118267085.8	77692597.15	163467624.2	550915650.9	NaN	308784.9369	NaN	14527248.33	NaN	NaN	NaN	10971819.44	NaN	NaN	NaN	NaN	NaN	43.33969836	NaN	NaN	118677781.6	320430016	230162123	771957546.6	144011114.5	388830016	269463805.5	897168256.1	301607711.1	479062101.2	8966.123565	13674073.83	36920000	NaN	NaN	NaN	137270011.4	138711108.7	374520000	NaN	NaN	290507716.3	1370	NaN	NaN	2900	25499993.93	68849984.82	NaN	-5300005.832	-14310016	NaN	25333332.89	68400000	127072875.7	34999999.38	94500000	NaN	NaN	2.700000048	2.7	1.28919123	0.477478225	2.351419235	119.5415038	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1374092.969	NaN	80750454.13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.17789055	NaN	NaN	NaN	NaN	NaN	NaN	603016317.5	4879000000	853877850.5	6010257186	NaN	NaN	112341.2558	NaN	NaN	NaN	NaN	NaN	456925448.3	553578619.8	4479000000	NaN	NaN	NaN	8540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.090991667	8.090991667	NaN	NaN	NaN	NaN	3
1160867506	18604463049	727488565.5	10184895343	1636500000	9789702262	13773003440	1852142206	4056191537	13177516393	1150886239	2520440930	1779025003	20025275746	1452935538	3181928912	2245928887	22964575814	3926885596	6070129004	40306123425	96618162.18	15578200.07	74778346.93	673488841.3	NaN	13821356.5	NaN	40301735.66	6255765285	9180985174	NaN	32773037.26	15150840196	19.02836548	NaN	NaN	NaN	NaN	NaN	NaN	7231963340	15838000128	11179075019	83233634233	16234622798	25786451149	10221.03691	852831130.2	1867700224	NaN	10986000000	79780011380	8688551109	7017853829	15369100288	10863578729	80878072595	15753980547	1070	1334.040502	9931.775451	1930	713821619.8	1563269388	NaN	-214109583.4	-468900000	NaN	379067194.8	830157178.2	NaN	50599991.37	110813984	NaN	-3453622853	2.190000057	1.875	0.975569333	0.445465437	1.01159859	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
233674408.2	NaN	170465108.7	NaN	871000000	NaN	NaN	113953483.3	490000000	43388389701	63023253.02	271000000	38956055.12	14174217907	115813948.4	498000000	113102139.1	54002910563	197441836.8	166858303.4	70896929640	23762699.57	4400185.351	NaN	31162789.32	41464458.87	NaN	NaN	48627942.03	344116919.4	NaN	NaN	NaN	NaN	1.168443212	-160	NaN	427209268.5	1836999936	408260668.4	1.68373E+11	504651110.6	2169999872	493676804.6	1.85717E+11	796872008.6	1265720884	249279.7965	167697674.4	721100032	NaN	563108000	NaN	399540015.2	416744167.6	1792000000	NaN	NaN	658062084.6	540	NaN	NaN	880	NaN	NaN	NaN	-87906943.08	-377999872	NaN	77441857.03	333000000	17712999171	NaN	NaN	NaN	NaN	4.300000191	4.272416667	2.723147317	0.633290046	NaN	991.2433333	1
44856080994	4.35971E+11	8790977829	1.30202E+11	74779000000	1.39738E+11	4.00118E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	930996546.9	108198241.9	NaN	5202649663	NaN	NaN	NaN	NaN	34853868168	73594628226	NaN	NaN	4.369E+11	52.40570955	NaN	-20481000000	NaN	NaN	NaN	NaN	40911444316	3.19232E+11	88164639927	6.09155E+11	65154677821	1.03489E+11	110262.2814	13359733436	1.04246E+11	1.14329E+12	82297000000	6.10084E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	928971660.8	7.803	7.803333333	4.899602157	0.627912618	5.924480842	NaN	3
1012500000	47385252698	522500000	9373942685	1055000000	8823251783	43511764001	700000000	1400000000	9959130491	486000000	972000000	844561883.1	12676873866	800500000	1601000000	1196565707	17960451267	1902500032	2066975957	31025309111	166463501.1	7781380.411	NaN	277491771.6	5010612.732	NaN	NaN	156858228.4	3339997648	3605247628	NaN	310529736.3	40867960158	11.43004087	NaN	NaN	3403000032	6806000064	3966263814	59533619852	3808500032	7617000064	4439719001	66640182207	7063982983	11220159186	15304.64689	462000000	924000000	5525775389	4005500000	60122889668	3610947238	3622500032	7245000064	4238947585	63626603246	6718991301	830	973.5206872	14612.54552	1540	434350000	868700000	55326414668	-186000000	-372000000	-4796475000	405500000	811000000	7239703410	22500000	45000000	264243458.6	-6517292539	2	2	1.078286865	0.539143432	1.486703159	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.59351E-05	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3551026.775	20202677.96	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	5	NaN	NaN	1.841320024	NaN	0
9416571210	4.19691E+12	5698532701	2.95501E+12	2.92739E+11	3.03641E+12	3.73275E+12	3983396062	1.82569E+11	6.93613E+11	NaN	NaN	NaN	NaN	9873517700	4.52528E+11	11371633921	4.26949E+12	7900987291	23627437565	9.72985E+12	1113371147	351721482.4	NaN	2564189010	33676333.45	444450279.2	NaN	2570352946	19722752669	35947584820	NaN	2854075083	3.604E+12	6.288562542	NaN	NaN	21757901053	9.97219E+11	38116173219	1.48705E+13	23756068292	1.0888E+12	44731203330	1.7314E+13	80121268251	1.34641E+11	1628697.468	6050750014	2.77321E+11	NaN	42041000000	1.67211E+13	21649772373	22765068292	1.04338E+12	42921208464	1.66209E+13	76778956894	2040	4037.528814	1563499.941	7220	5134741041	2.35338E+11	NaN	-991000000	-45420007500	NaN	1998167239	91581000000	NaN	78000000	3574935000	NaN	-5.92911E+11	45.8325	45.83215	13.58940046	0.296501401	14.97810656	56.84964041	3
15601609328	2.36141E+14	20429063140	1.36727E+14	3.03388E+13	1.93577E+14	2.24703E+14	19390904599	2.487E+13	1.49994E+14	13398358765	1.71842E+13	15320402258	1.29025E+14	27014719405	3.4648E+13	30754753975	2.5901E+14	33655033608	32691229421	2.75318E+14	NaN	512567556.1	NaN	4002931454	95533821.63	4204987468	NaN	15054410943	67700788274	67490021522	NaN	NaN	2.13741E+14	14.87487033	-1.314E+12	-5.43535E+11	NaN	NaN	NaN	NaN	80060657612	1.02683E+14	81967185137	6.90309E+14	1.75041E+11	2.78029E+11	4025775.834	22854758991	2.93126E+13	2.34847E+14	79308000000	6.6791E+14	87675868080	76004241018	9.748E+13	76021660042	6.56253E+14	1.66173E+11	510	443.3464769	3827167.275	970	19057342397	2.44422E+13	6.32284E+14	-4056416594	-5.2026E+12	-3.56252E+13	NaN	NaN	NaN	NaN	NaN	NaN	-2.23996E+13	1282.560059	1282.56	586.6186256	0.457381018	1016.006466	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.24146481	NaN	NaN	NaN	NaN	NaN	NaN	NaN	243059000	631046044.5	456522000	NaN	NaN	6999.080121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	289556000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.682197333	NaN	NaN	NaN	NaN	3
