Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
2044694073	5465000000	1369502868	2363000000	2292000000	2363000000	4101000000	57132624.28	95617160	89465380	553554361.9	926428580	871878787	1503090460	2087712201	3493995140	3581533946	6174536440	1906302402	2028648310	3497404000	201846790.2	34234359.97	NaN	520165392	NaN	738027011	5287089.815	NaN	2792954825	3140411183	NaN	NaN	3605761048	69.45720857	203000000	761000000	NaN	NaN	NaN	NaN	4051147228	6780000000	5662077180	9761405820	12801375936	14958322107	31264.91218	1088671128	1822000000	NaN	4583600000	7902166868	4603000569	4051147228	6780000000	5662077180	9761405820	12801375936	14740	18135.12818	31264.91218	41000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1859238952	1.6736	1.673601667	0.529630567	0.316461859	1.2710717	NaN	3
124772176.4	NaN	141468734.9	NaN	5408300000	NaN	NaN	108243973.8	4466146358	5183967138	33202668.56	1369942105	33248487.07	1503313697	112174228.9	4628308682	120037843.2	5505058033	122546208	126346833.4	5614800368	11590708.36	2202578.307	15892414.98	26425640.14	NaN	423435.5748	1467078.558	NaN	314953020.5	NaN	NaN	NaN	NaN	86.76386743	NaN	NaN	342964410.6	14150711582	358995431.9	16303825539	355712835.2	14676711582	372333012.9	16915695457	1150154040	1343947298	31295.97851	72513610.81	2991911582	NaN	NaN	NaN	345391748.4	357694511.2	14758475532	NaN	NaN	1156561547	640	NaN	NaN	2140	NaN	NaN	NaN	-56306349.98	-2323200000	NaN	12748424.62	526000000	611869918.7	61945819.22	2555884501	NaN	NaN	41.26	41.259365	12.76064864	0.309274082	16.05957305	NaN	1
2537194375	6910636857	1352745668	4282695443	7151904927	5143022644	6777170208	158961726.8	671772230.8	473799412.6	253095691.7	1069582351	261392910	700211728.7	2605784246	11012043786	2451345724	7809707640	2037811501	2122835635	6687224370	297837709.3	21920898.39	NaN	572953169.9	NaN	2244802.37	7410324.433	1787748848	4734912761	4538993630	2054010532	2061420856	7715679807	140.2364221	926765069.8	1454367100	4802557474	20295607077	4726620101	14970731423	5190543764	21935237077	5062855231	15641612040	12888802676	15060479667	9224.895001	2000973947	8456115562	6081532243	5233300000	16446654990	5592891570	5310115927	22440549015	5210958160	16021450194	13185716077	3300	3073.247294	9448.910727	7780	2360707211	9976348279	16826493143	119572162.1	505311937.1	379838153.5	387986290.8	1639630000	670880617	240154497	1014892864	762885265.8	805042949.6	4.225999832	4.22588	1.701883226	0.402717296	2.373279408	NaN	2
178114611.4	NaN	142893078	NaN	83650120000	NaN	NaN	520212166.6	3.069E+11	3.08946E+11	91344578.04	53888879966	55251394.95	39337888175	184082897.6	1.086E+11	125379532	89267719226	271039183.6	291859152.8	2.07798E+11	16230347.12	1426431.665	NaN	88166937.51	NaN	NaN	3276176.884	NaN	940307104.4	NaN	NaN	NaN	NaN	95.85392218	NaN	NaN	975334247.8	5.754E+11	851163584.5	6.06011E+11	1047204550	6.178E+11	905253518.8	6.44522E+11	2288860676	2674518382	181065.7591	55523402.26	32756120000	NaN	NaN	NaN	1048819435	1028474042	6.0675E+11	NaN	NaN	2247921660	290	NaN	NaN	630	NaN	NaN	NaN	-18730508.47	-11050093443	NaN	71870302.58	42400000000	38510954281	NaN	NaN	NaN	NaN	589.9516	589.9517746	269.9159483	0.457522191	324.7394496	100.5891618	0
2.55614E+11	4.19667E+11	1.22572E+11	1.97276E+11	1.86542E+11	1.98312E+11	3.45478E+11	14701044826	21809000000	20804795398	1.04352E+11	1.54806E+11	1.08386E+11	1.62444E+11	1.71245E+11	2.54042E+11	1.96345E+11	3.44466E+11	3.84687E+11	3.9536E+11	7.25793E+11	34246481548	2739420060	NaN	82682170543	534257058.7	5674180657	1486551859	35457940700	5.0737E+11	5.26146E+11	59270012614	60756564473	3.63029E+11	83.86067005	-387000000	68835465.26	5.70633E+11	8.46534E+11	NaN	NaN	6.16766E+11	9.14973E+11	6.52759E+11	1.09106E+12	7.70476E+11	8.98998E+11	36070.71258	1.38102E+11	2.04874E+11	2.15862E+11	6.3896E+11	1.03442E+12	6.14326E+11	5.96261E+11	8.84553E+11	6.31623E+11	1.05656E+12	7.4486E+11	20310	20881.5635	34930.16628	24630	1.1814E+11	1.75261E+11	9.98151E+11	-20505561173	-30420000000	-36274453782	46133468150	68439000000	NaN	556117290.2	825000000	-36274453782	-56638327223	1.4835	1.483463083	1.187542786	0.800500698	1.264397168	83.92166667	3
1.10645E+11	1.6325E+11	60409473576	90206198710	93125050738	1.00169E+11	1.45541E+11	4475141544	6488060211	5641566601	51047171244	74008188869	44047773805	75746053411	72525694629	1.05148E+11	63421093222	1.08969E+11	1.82562E+11	1.58381E+11	2.79287E+11	13011142400	239766381.4	NaN	46194023406	NaN	NaN	532318059.3	41481630968	2.41309E+11	2.13605E+11	53720688927	54253006986	1.65167E+11	95.43647087	1	-718514072.9	2.59563E+11	3.76314E+11	2.25315E+11	3.93898E+11	2.72632E+11	3.95263E+11	2.38153E+11	4.14163E+11	2.10483E+11	2.37648E+11	58250.75857	77380111870	1.12186E+11	1.19795E+11	2.4157E+11	4.1608E+11	2.95962E+11	2.87503E+11	4.16822E+11	2.51347E+11	4.36883E+11	2.21964E+11	41630	35351.19503	61446.22154	31220	87675654374	1.27112E+11	4.3867E+11	14870407393	21559116639	22590018724	13069615607	18948328707	20265262223	-5497473594	-7970237216	22590018724	1917072907	1.4498	1.449813308	1.87788001	1.29526832	1.959958307	100.6191615	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	843845191.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.49719785	NaN	NaN	NaN	NaN	NaN	NaN	5945677377	3590000000	5864053632	4951915531	NaN	NaN	34424.87873	NaN	NaN	NaN	NaN	NaN	NaN	6035110964	3644000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89433587.28	54000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6038	NaN	NaN	NaN	NaN	NaN	3
20875185209	2.16157E+13	20738543092	1.26449E+13	9.82744E+12	1.32032E+13	1.61824E+13	4379436877	2.01581E+12	1.89675E+12	13540066045	6.23236E+12	12696533671	7.72291E+12	26797568924	1.23347E+13	25496888232	2.57195E+13	40362019596	36257992325	3.36383E+13	2659155263	337434996.6	NaN	10090488605	2273958343	56736094.19	521282097	7240776676	65063129022	58884112330	6710520408	7231802505	1.43948E+13	56.2529833	2000000	NaN	71539025397	3.29287E+13	65593010388	6.07702E+13	79373597080	3.65349E+13	72531163202	6.49474E+13	1.33033E+11	1.64013E+11	4318554.501	18758150297	8.63419E+12	NaN	71516000000	5.77265E+13	79135903661	77484312064	3.56653E+13	70700923354	6.35757E+13	1.29866E+11	5260	4701.121203	4227340.734	8640	17331265281	7.97741E+12	5.77265E+13	-1889285016	-8.69619E+11	NaN	7834571683	3.60618E+12	4.44561E+12	466397271.3	2.14678E+11	-1.33255E+12	-7.22091E+12	460.29	460.2875	274.6311195	0.596648025	321.963597	114.8725	2
2.07425E+11	1.53912E+12	3.45074E+11	2.88169E+12	3.13142E+12	3.15158E+12	1.43137E+12	1.78976E+11	1.48176E+12	1.41969E+12	3.24603E+11	2.68742E+12	3.19808E+11	2.6475E+12	4.71114E+11	3.9004E+12	4.65325E+11	3.85214E+12	3.69369E+11	3.90695E+11	3.23433E+12	20086528632	19016788401	1489008535	98043648562	2022001003	11788214269	10146706888	3.11645E+11	8.89472E+11	9.24914E+11	2.87283E+11	2.9743E+11	1.81493E+12	99.22449721	-2.12964E+11	78251611663	9.39187E+11	7.77562E+12	NaN	NaN	1.01946E+12	8.4402E+12	1.02751E+12	8.50617E+12	2.47123E+12	2.88761E+12	6849.122982	4.22068E+11	3.49434E+12	3.25933E+12	NaN	8.78197E+12	9.81845E+11	1.00281E+12	8.3024E+12	1.01021E+12	8.36289E+12	2.43088E+12	790	813.4130974	6733.759328	1960	4.09703E+11	3.39197E+12	8.63909E+12	-16643800000	-1.37796E+11	-1.4288E+11	80272006189	6.6458E+11	NaN	4278446000	35421684067	35698527140	2.75803E+11	8.279100418	8.278958333	3.415386159	0.412531071	4.631736687	114.714044	2
2063675167	1.43357E+12	1434800006	9.80899E+11	8.7232E+11	1.02495E+12	1.08825E+12	2253380747	1.35674E+12	1.2127E+12	1843110458	1.10972E+12	1627211698	1.06796E+12	2598876762	1.56476E+12	3006261296	1.97305E+12	4042462816	3774719526	2.4774E+12	203338027.2	18354819.22	NaN	898649167.7	NaN	336280049.4	87591291.67	604032412.2	7925420039	7467911653	365280816.4	452872108	1.31714E+12	95.37982424	NaN	NaN	8894720325	5.35543E+12	8563054508	5.62005E+12	9629642600	5.79792E+12	9261990653	6.07877E+12	22859246794	26710876891	405895.344	1807434781	1.08824E+12	1.40133E+12	9084600000	5.96234E+12	9531048200	9160349256	5.51536E+12	8819788068	5.78855E+12	21745218702	640	588.9202914	386516.3598	1450	1502818117	9.04833E+11	5.68076E+12	-469293344	-2.82557E+11	-2.81578E+11	734922274.5	4.4249E+11	4.52661E+11	104801451.3	63099998208	63144753787	-1.16433E+11	602.0908813	589.9517746	253.6356535	0.421258088	309.6799521	99.82083483	1
14773797918	4.36824E+13	18641760698	NaN	2.77147E+13	5.85161E+13	5.19061E+13	13029806777	1.85941E+13	2.3955E+13	13770118034	1.96505E+13	15260604044	4.08664E+13	25919036718	3.69875E+13	31271010634	9.64034E+13	52406246060	52593420692	1.40655E+14	2992702562	377417037.1	NaN	10775232559	19612306.51	2205917389	183061945.4	1833232494	83683944685	83741908842	2041399627	2224461573	3.72686E+13	49.34864415	NaN	-3.09213E+13	91355089556	1.30368E+14	92897912867	2.59968E+14	98443743191	1.40483E+14	1.00333E+11	2.84675E+14	2.25173E+11	2.63113E+11	7405874.428	13618567447	1.94343E+13	7.8383E+13	96813000000	2.78261E+14	98354053121	96684706939	1.37973E+14	98567004395	2.79733E+14	2.2115E+11	2560	2564.238157	7277298.747	5750	12609938301	1.79949E+13	2.73788E+14	-1759036252	-2.51022E+12	-4.47293E+12	7088653635	1.01158E+13	2.5204E+13	1396348870	1.99265E+12	NaN	-6.41377E+12	1427.041653	1426.037458	623.8898057	0.437191027	861.5145946	114.6558333	2
24456448.04	9712273842	31749762.69	10703424298	17111000000	13118347472	20643929559	88159381.64	39007000000	32549906649	8968042.309	3968000000	8175559.475	3076000000	25724359.26	11382000000	22830967.45	8590000000	101509741	85976072.59	32348093351	9006440.663	419538.7251	3609200.229	18929316.31	NaN	NaN	188702.3469	NaN	192486603.8	NaN	NaN	NaN	6291378087	129.6851187	3002000000	NaN	194427744.9	86026500000	175855119	67572197126	215393481.9	95303000000	195319986.8	73488000000	488724663.1	571071498	137681.4038	-17120191.66	-7575000000	-395635636.6	187653000	70067104246	218895453.3	215025120.3	95140014734	NaN	73373329822	487888856.1	410	NaN	137466.5667	910	NaN	NaN	69949480652	-368361.5819	-162985265.5	-117623594.4	20965737.02	9276500000	5613208979	30981156	13707922284	9609798783	-3420895754	442.46	442.4588359	195.0034594	0.440725624	NaN	NaN	0
118975529.2	3120840000	164983909.3	5761936036	16078521795	5748447342	10764840087	57274298.04	5621930547	1063789432	47990382.85	4710640000	NaN	NaN	93932729.82	9220248893	80376252.73	3021149286	370703532.2	318995229.3	11201700749	23701065.21	881031.3227	622307.5917	54689314.57	NaN	NaN	NaN	-5494552.143	478675419.1	339640862.4	NaN	16711035.52	4153268288	335.127265	-7322221041	NaN	NaN	NaN	NaN	NaN	521910560.1	51229696754	449397101.7	15286639467	682051575.7	796972701.5	36292.80766	-25594227.73	-2512278205	-863124456.6	459011000	16319067755	528890261.4	516378634.3	50686693988	445466189	15108305005	674822255.3	1260	1057.604502	35869.41452	1600	106190490.6	10423446174	16140733294	-5531925.732	-543002766	-178334461.7	NaN	NaN	NaN	136969360.5	13444638485	4415525145	1032428288	98.158	98.1575	75.11117719	0.765206883	87.66817683	NaN	1
6690475497	6.29001E+11	2878577646	3.0634E+11	7.41967E+11	3.07567E+11	7.36211E+11	1655988375	4.25904E+11	1.44296E+11	2972111994	7.64397E+11	3037566861	2.83502E+11	3845476489	9.89018E+11	3954654959	3.69337E+11	7402415600	7813532448	6.49437E+11	714979181.1	30416557.57	32923667.08	784894637	NaN	NaN	9533332.174	1371798542	12809577199	13879317725	2013904166	2023437498	6.97345E+11	280.6081555	NaN	NaN	12903880464	3.31875E+12	13065963731	1.16307E+12	14095921303	3.62533E+12	14474254065	1.29195E+12	24772884747	28946950032	345389.0307	2512008979	6.46064E+11	NaN	15197000000	1.3603E+12	13120784880	13627395503	3.50483E+12	13966525297	1.24665E+12	23949473818	3510	3733.788013	333276.6171	6400	2156693179	5.5468E+11	1.31499E+12	-468525800	-1.205E+11	-45307428123	1192040839	3.06581E+11	1.28885E+11	113223000	29119823370	10948901713	68343672700	257.19	257.2291667	146.3426661	0.56900605	161.0939217	108.8833333	2
3668100000	4042923796	3122000000	3349856683	3398000000	3616003519	5384444967	1815500000	1815500000	1858426401	3102800000	3102800000	3537277711	3171494688	5304000000	5304000000	5703856347	5551057689	14064900000	15364560929	16758015202	1793724705	139832257.1	NaN	2789013922	768088.9109	71357731.28	36013118.8	NaN	22426860258	24251652029	NaN	NaN	4204598839	86.72511388	300000	-495645303.1	21184400000	21184400000	22962644417	24167499292	25736600000	25736600000	27175508484	29676063655	NaN	NaN	2690.137756	2368700000	2368700000	NaN	NaN	29837738698	24684509723	25288000000	25288000000	26689116849	29156204859	NaN	2240	2419.370768	2643.012511	NaN	NaN	NaN	NaN	-448600000	-448600000	NaN	4552200000	4552200000	5508564363	NaN	NaN	NaN	161675042.7	1	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1636201.028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.83333	NaN	NaN	NaN	NaN	3
4756580191	4554823894	1788233092	1634960719	1620608467	1676821455	4622962920	371543501.2	328444455.1	317509405.9	948428424.5	838410727.3	847682104.4	899390712.7	1833016232	1620386349	1629645052	1729053401	6697563026	5912308513	6272959332	471325353	37989231.56	NaN	990610859.7	1115790.343	NaN	63528466.16	1380846695	9145595117	8081398424	1749538560	1813067026	4536381675	94.11092706	NaN	NaN	8902122759	7869476519	7841208424	8319522138	9553478738	8445275204	8457818690	8973745630	11669372893	14324701856	13215.36117	1742425565	1540304199	1940230129	NaN	8955303410	10030991500	10137321767	8961392442	8973724771	9521121982	12382524845	14770	13215.33045	14021.4656	18240	2371457554	2096368478	9503713215	583843028.7	516117237.4	548409804.6	651355979.3	575798685.7	654223491.9	45227685.21	39981273.73	42402601.46	-18442219.82	0.884	0.517825583	0.723712858	0.818679703	0.764173898	93.7725519	3
33368868329	1.03891E+12	18197173791	6.47511E+11	5.88635E+11	6.45994E+11	1.07149E+12	2365868644	76373000000	59177907909	14415959770	4.65364E+11	11346996411	4.41003E+11	22026155602	7.1103E+11	18129731931	7.7958E+11	33782174333	30225111103	1.31014E+12	2041962683	718061505	NaN	12282114959	NaN	16013466.79	112682251.9	3971307617	48397075693	43041088532	5166513076	5279195328	1.06113E+12	85.63983864	NaN	-6911000000	58174198578	1.87793E+12	50193703635	2.1489E+12	63863336207	2.06158E+12	55512454162	2.40727E+12	1.48484E+11	1.6815E+11	233843.3822	17908863269	5.78119E+11	6.35635E+11	54994000000	2.42949E+12	NaN	63168194045	2.03914E+12	54889282084	2.38085E+12	1.46868E+11	NaN	5331.969425	231276.6794	14270	17730599671	5.72364E+11	2.40329E+12	-695142162.4	-22440000000	-26202758385	5689137629	1.83652E+11	2.58369E+11	-40890715.43	-1320000000	-26202758385	22219719727	32.28116667	32.28116667	13.8841746	0.430101388	15.15311996	80.60833333	3
6.22585E+11	5.66239E+11	4.60253E+11	3.97368E+11	4.2814E+11	4.15475E+11	5.51957E+11	24497054574	22040000000	15112169479	4.49216E+11	4.0416E+11	3.64136E+11	4.01256E+11	6.11237E+11	5.4993E+11	4.91228E+11	5.51455E+11	1.33446E+12	1.10199E+12	1.25882E+12	92919284302	5122861511	NaN	3.22574E+11	820128.7253	839737953.9	2842618667	1.28598E+11	1.83033E+12	1.52694E+12	2.12711E+11	2.15554E+11	5.79834E+11	95.28462237	NaN	-5797650000	1.97019E+12	1.77258E+12	1.61288E+12	1.82538E+12	2.17817E+12	1.9597E+12	1.79681E+12	2.05668E+12	1.98426E+12	2.37252E+12	25067.03904	5.05802E+11	4.5507E+11	4.43352E+11	1.8285E+12	2.07027E+12	2.22033E+12	2.15374E+12	1.93772E+12	1.77644E+12	2.03345E+12	1.962E+12	27060	21651.42294	24783.94927	23910	4.51437E+11	4.06158E+11	2.04721E+12	-24430365677	-21980000000	-23067730609	2.0798E+11	1.8712E+11	2.31297E+11	-22451928421	-20200000000	-23067730609	13594669224	0.8997	1.7596676	0.98762323	1.097725053	0.969848952	104.6433333	3
151603695.1	449314735.2	70699998.75	208322524.4	188210000	208322524.4	509191645.4	40840740.02	110270000	121172567.8	18814814.48	50800000	29308716.96	55563958.91	48496295.44	130940000	61295896.34	140724506	127344448.1	193140241.1	568647295.4	12096003.57	440515.6614	124679.005	29373385.97	NaN	NaN	NaN	17828245.43	214281557.4	271254285.6	NaN	29362974.92	448327399.6	73.21621471	NaN	NaN	216681477.7	585040000	294690185.5	840788253.4	258440730.3	697789984	334038477.7	953053892.2	511621835.7	597826691	13534.04468	49125919.13	132639984	140814408	264696000	952066556.5	236758099.9	243779622.4	658204992	314599904.6	896965944.2	482597993.7	3360	4467.542916	12737.55583	6850	47205551.98	127454992.6	906599904.3	-15450002.69	-41715008	-45466652.24	41655554.82	112470000	125222874.7	12739999.78	34398000	38076448.91	-987335.6459	2.700000048	2.7	1.363878426	0.505140149	1.961203481	109.8525	2
66282981137	5.08944E+11	35498149475	2.61823E+11	2.50608E+11	2.79419E+11	4.51335E+11	3921770535	26279000000	19273047292	24894340974	1.66812E+11	21297893135	1.84074E+11	37834437679	2.53521E+11	34646350326	3.20891E+11	1.05813E+11	89963586772	8.25495E+11	13666284647	320737355.3	NaN	27528354823	NaN	859297723.1	185767845.7	10100882886	1.43304E+11	1.23995E+11	22401513580	22587281690	4.77804E+11	85.10082006	1000000	5701000000	1.4757E+11	9.88834E+11	1.28011E+11	1.16566E+12	1.73653E+11	1.16362E+12	1.50766E+11	1.36734E+12	1.38674E+11	1.59176E+11	257782.9083	41071663085	2.75213E+11	3.05888E+11	1.5022E+11	1.3362E+12	1.74733E+11	1.71692E+11	1.15047E+12	1.49041E+11	1.35222E+12	1.37107E+11	32940	28098.63573	254933.684	25850	37629386945	2.52147E+11	1.32075E+12	-1961407593	-13143000000	-15444034488	26083601958	1.74781E+11	2.01678E+11	-3195588586	-21413000000	-15444034488	-31139552993	6.7008	6.700826667	8.391028869	1.252242847	8.597475226	97.04583333	3
7584897063	88635800000	4618413804	51712000000	73547000000	56663000000	1.1798E+11	1674626439	24622200000	17210500000	5136427012	75521400000	5002764876	53636300000	7188293625	1.0569E+11	6893160536	70768000000	10347661378	10896109776	88103300000	434132741.7	106877490.2	NaN	2315585266	7978573.138	NaN	42002061.81	2146910507	17957572158	18622676454	2424501875	2466503937	97050549761	159.2751022	-200000	-100000	19210581442	2.82455E+11	19244066149	1.76082E+11	21171235998	3.11283E+11	21282722240	1.95437E+11	37726937147	44083673565	23476.84235	3366412525	49496700000	27318700000	10734000000	2.03852E+11	19746502998	20281135998	2.98196E+11	20359671191	1.86665E+11	36140787582	2370	2445.700158	22423.02753	4340	4462812525	65617178840	1.95079E+11	-890100000	-13087229310	-8772671219	1960654556	28827700000	19355400000	1986500000	29207708150	19578596490	8414749761	14.7031	15.26659167	8.250942789	0.561170283	9.245691935	93.32488875	2
10880007586	1.01455E+11	12407437346	46577102848	7.68438E+11	54469357568	32452517888	5529549489	3.248E+11	24734068736	4371885317	2.568E+11	3760416367	20216823808	20359570634	1.1959E+12	27836393381	1.22539E+11	18229808183	16367659245	80643465216	2063298437	612547515.6	79605931.07	3728241001	16127428.86	4448251981	122638555.6	NaN	37915552456	34403554324	NaN	NaN	32542249755	1183.328873	NaN	NaN	44118928863	2.5915E+12	49038483918	2.27916E+11	48187780126	2.8305E+12	51948279105	2.39198E+11	1.50671E+11	1.76058E+11	8060.94763	13112251903	7.702E+11	54559088640	46311000000	1.70285E+11	46562043536	46187778797	2.71302E+12	50012140172	2.3213E+11	1.44417E+11	1570	1685.403245	7822.748422	4870	NaN	NaN	1.60357E+11	-2000001329	-1.17478E+11	-9927755776	4068849590	2.39E+11	11281820672	1060000735	62263341056	NaN	-68912852197	58.73896027	58.73895833	18.78601255	0.319822014	38.7911696	137.1647861	2
4999396703	5535109120	4625205939	4027763968	5876260864	4910432768	6046643200	3209757509	3208218880	1553715968	2911995830	2910599936	2459146945	2457968128	5334845311	5332288000	6103847796	6100921856	14721549082	8891212523	8886609664	603288782.6	127162187.6	NaN	2471932804	NaN	783228982.6	22498265.1	1404843221	18839929172	12927062352	1075587114	1098085379	4581512981	140.5879397	NaN	NaN	NaN	NaN	NaN	NaN	23266151903	23254999040	16549527223	16541247488	59019396481	68963769795	1383.095325	4281231515	4279179264	NaN	15595000000	15587651349	21711927523	22095090959	22084499456	15746008978	15738113808	56048758688	1820	1316.601509	1315.941355	4690	3877120571	3875262035	14784487957	-1171061328	-1170499968	-803163392	831598635.1	831200000	1631675008	767267765.5	766899968	526224672	-953596138.8	0.99952064	5446.5729	0.39402299	0.394211959	NaN	101.47	2
13754427344	43479640719	18093270305	43660377358	61800000000	45102783726	57135196375	13474616247	45652000000	26223122821	14403187673	48798000000	15192798579	31520669571	24299291535	82326000000	27354198814	56439497843	40962042365	41221955300	85355281479	3795425396	699287147	181568095.9	5559622177	27136841.19	2652705999	666976674.8	10880676576	77621074125	82500505345	10448427214	11115403889	36028418824	160.1650958	NaN	4822536352	78735950147	2.66757E+11	82996445100	1.68018E+11	84828807270	2.874E+11	89300055775	1.7944E+11	2.14449E+11	2.50582E+11	2747.543109	10182998785	34500000000	NaN	89565000000	1.71989E+11	79460853892	86042107238	2.91511E+11	90577585604	1.81962E+11	2.17516E+11	1220	1386.9039	2786.163121	3330	16440298753	55699732363	3.53995E+11	1213299968	4110660305	1.82006E+11	6092857122	20642600000	11421943027	4600300032	15585816561	9563233225	-7451221895	3.388000011	3.388	1.340177515	0.395565971	1.786536803	NaN	1
110594949.7	1072367729	240706980	1724915516	1772060716	1724915516	5741015924	174207745.3	1282500000	1640635117	64018799.49	471300000	74372591.85	715836196.5	143740067.1	1058200000	140594907.8	1353225988	364443961.5	338054410.6	3253773702	23955617.16	3377286.737	6717254.846	60137617.89	265123.2588	NaN	5390304.285	-13230709.41	682713863.5	672986346.3	-5014950.636	375353.649	1063325322	78.20119864	NaN	NaN	682391773.9	5023700000	656519773	6319002816	745526149.5	5488488960	729186545.9	7018420504	2082017606	2432823638	2047.222881	-245812945.5	-1809650324	-2882967060	728624000	7009378098	723780659.4	749833859.5	5520201890	733432002.1	7059283020	2094047671	210	213.9368503	2059.142184	610	46917019.22	345398403.8	7048567543	4307709.966	31712930	39189444.71	63134375.64	464788960	594350173.7	304094029.1	2238709833	2876482909	-9042406.109	7.3619	7.361930417	2.636139553	0.358078696	NaN	NaN	0
1.60218E+11	1.67444E+11	1.38471E+11	1.75834E+11	1.26529E+11	1.78672E+11	1.64184E+11	26628800535	23910000000	27872499918	1.03971E+11	93356000000	88988410350	1.10944E+11	1.59375E+11	1.43103E+11	1.38293E+11	1.87404E+11	3.61625E+11	3.18252E+11	4.20887E+11	24194162105	1571319364	NaN	79157824639	NaN	32000630.33	2713495583	57655541194	5.15731E+11	4.58953E+11	77532887722	80246383305	1.62833E+11	76.64976633	NaN	4518419460	5.47629E+11	4.91716E+11	4.78149E+11	6.36163E+11	6.00839E+11	5.39493E+11	5.27417E+11	7.03842E+11	7.50689E+11	9.20162E+11	17719.58818	1.39587E+11	1.25335E+11	1.77321E+11	5.3247E+11	6.99231E+11	6.04699E+11	5.9492E+11	5.34179E+11	5.22169E+11	6.96956E+11	7.43294E+11	15220	13145.89379	17546.24242	18710	1.36813E+11	1.22845E+11	6.92298E+11	-5918253703	-5314000000	-6932832616	53209711549	47777000000	67678554671	819690388.7	736000000	-6932832616	-4611148470	0.8979	149.3953317	0.718664171	0.800383307	0.761411312	91.48569143	3
