Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
1918803456	NaN	691300911.9	NaN	1382601824	NaN	NaN	88850000	177700000	NaN	NaN	NaN	NaN	NaN	660400000	1320800000	NaN	NaN	2110450000	NaN	NaN	205195698.4	9473515.683	NaN	387572952.9	NaN	NaN	544840.2241	-82971826.29	NaN	NaN	NaN	NaN	NaN	520.0668415	150697922.6	NaN	2859700000	5719400000	NaN	NaN	3190900000	6381800000	2644872132	1227111496	5187828949	5025700771	4527.050992	555851038.7	1111702077	NaN	NaN	NaN	2914733766	2864991409	5729982818	NaN	NaN	4657960252	10750	NaN	NaN	17180	312793979.1	625587958.1	NaN	-325908591	-651817182	NaN	331200000	662400000	NaN	NaN	NaN	NaN	NaN	2	2	1.2301485	0.61507425	1.487148455	NaN	3
8227327082	7760400000	1200453144	1744700000	1902300000	1741500000	4425500000	80999433.57	128700000	134300000	1211655863	1925200000	992710283.1	1711400000	8393794449	13336900000	4185285857	7215400000	2995909120	2678701334	4618100000	325077428.9	33309286.43	NaN	1545113349	NaN	5155106498	10912145.54	4632574978	4770483155	3893193675	-292764134.9	-281851989.3	12587720838	152.2903123	944700000	35300000	NaN	NaN	NaN	NaN	11470703002	18225800000	6941890187	11967800000	18931013114	18339387851	32317.71698	6532066209	10378800000	NaN	9791500000	16795120838	10210159520	11470703002	18225800000	6941890187	11967800000	18931013114	27570	18745.80477	32317.71698	51120	6126599716	9734554288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4827320838	1.5889	1.588933333	0.962748263	0.605921243	1.047391997	NaN	3
562015007.7	20074970000	414368130.7	18775020000	18762870000	18762870000	21490400000	192169499	8707200000	6196110000	337528139.5	15293400000	267329068.6	12087150000	338455087.2	15335400000	252065256.8	11559970000	338152725.7	271990636.7	12087150000	35244861.06	2912979.421	28083178.43	67719624.67	NaN	NaN	605940.0381	NaN	814903001.4	NaN	NaN	NaN	20074976549	131.8114942	-491840000	2285590000	868152725.7	39336000000	657120822.2	29843230000	897673802.7	40673600000	679205223.4	30857400000	2530700391	2451611846	45736.28129	374474067.5	16967420000	NaN	704778000	30857406549	909993191.7	910705804.5	41264080000	NaN	31306114079	2567439897	1350	NaN	46401.3572	3810	NaN	NaN	30815560188	13032001.77	590480000	-41846360.32	29521077.02	1337600000	1014170000	117544692.1	5325950000	4501467284	6548.723698	45.31	45.30700833	16.07207244	0.354713583	18.78169606	NaN	1
5291779618	10010639327	2430624033	5096631050	15537779809	5661789467	7245772121	199129009.2	1162236341	397364730.4	361327550.8	2108924320	302767720.1	811045367.2	5874374655	34286374091	3835472526	12219377625	4810288650	3253924688	10250310535	766867249.1	30801591.1	NaN	1261235028	566896636	15501238.49	29099388.07	3322217960	8639003836	5780421982	3505969924	3535069312	11109821817	277.9023275	4718797179	2129924279	10883792313	63524340330	7219678771	22867052891	11255674474	65694867683	7651617602	23639552891	23495547714	22761273246	12435.9465	4502635197	26280079809	9525839163	8262600000	24738735381	10639873678	10482713161	61183401820	7131339276	21925794356	21882037174	5600	3751.549539	11534.39775	11510	4601087910	26854708898	23024976847	-772961312.5	-4511465862	-1713758534	371882160.3	2170527352	772500000	871402032.4	5086024952	1932014767	1099182490	5.836599827	5.836571193	2.796056022	0.479055633	3.657536303	NaN	2
207319906.1	1.15492E+11	136535698.4	69150635926	71393151358	69150635926	1.29766E+11	767618428.4	4.0138E+11	3.60881E+11	106116813.6	55487420684	65117769.33	46362549408	198338082.6	1.03709E+11	146205603.7	1.04095E+11	428789417	246264518.6	1.75335E+11	20325490.83	1722457.397	NaN	108979855.5	54779.33565	NaN	4182086.131	NaN	1363880386	829245401.2	NaN	NaN	83127177248	114.3389375	NaN	-1301341014	1394745928	7.29299E+11	899339702.4	6.40312E+11	1476870078	7.72241E+11	948616515.2	6.75396E+11	2893044193	2802631809	165233.1177	20218128.2	10571857056	NaN	904987000	6.43031E+11	1469424330	1472915020	7.70173E+11	946211822.4	6.73684E+11	2885296622	360	231.4872053	164814.2605	710	NaN	NaN	NaN	-3955057.529	-2068060031	NaN	82124150.06	42941896825	38821542016	80630435.33	42160848327	NaN	-32364502185	522.89	522.8901096	266.9301067	0.510489982	317.799112	103.9491338	0
4.62001E+11	5.22489E+11	2.86093E+11	3.13314E+11	3.33895E+11	3.22204E+11	4.91355E+11	19827920590	22492000000	23434418917	1.6842E+11	1.91049E+11	1.25915E+11	1.88716E+11	3.80703E+11	4.31854E+11	2.36874E+11	4.15568E+11	7.93405E+11	5.30362E+11	9.73626E+11	59844681204	3790242172	NaN	1.63265E+11	8222670764	50328601935	1307144227	1.49344E+11	1.04424E+12	7.13339E+11	1.4554E+11	1.46847E+11	5.2803E+11	102.674156	759000000	992436768.9	1.19394E+12	1.35435E+12	NaN	NaN	1.27861E+12	1.45041E+12	8.45145E+11	1.41263E+12	1.20085E+12	1.16396E+12	43364.00679	3.26436E+11	3.70296E+11	3.58879E+11	8.8394E+11	1.41817E+12	1.20231E+12	1.26606E+12	1.43617E+12	8.36166E+11	1.39872E+12	1.18906E+12	36910	25668.09365	42936.95629	36500	3.12609E+11	3.54611E+11	1.4043E+12	-12552452484	-14239000000	-13868144187	84675059064	96052000000	NaN	-1288832469	-1462000000	-13868144187	5541011307	1.13436	1.134363333	1.207815168	1.064754723	1.290341475	105.66	3
2.05382E+11	2.50774E+11	83269680630	1.02847E+11	1.08418E+11	1.01761E+11	2.08886E+11	4413567531	5533907513	5352768231	72977464121	91502063613	52384172613	90081608987	1.01576E+11	1.27359E+11	72674378772	1.24868E+11	2.62176E+11	1.82534E+11	3.21878E+11	19712625415	289271521.7	13930878.43	68721063444	NaN	NaN	591069736.3	70506833782	3.52255E+11	2.49486E+11	89325187060	89916256797	2.479E+11	102.061304	-1	-0.170532227	3.68165E+11	4.6162E+11	2.58607E+11	4.52099E+11	3.91234E+11	4.90544E+11	2.76378E+11	4.80637E+11	2.95812E+11	2.75791E+11	64222.51663	1.18791E+11	1.48946E+11	1.40775E+11	2.7594E+11	4.77763E+11	4.36286E+11	4.2099E+11	5.27855E+11	2.97448E+11	5.17013E+11	3.18311E+11	58300	39744.816	69083.06119	42530	1.39228E+11	1.7457E+11	5.1432E+11	29756750188	37310203656	36556659756	23068399300	28924081778	28538043622	-11696694248	-14665783116	36556659756	-2873794046	1.25384	1.253843333	1.658299577	1.322576706	1.819981036	97.61335322	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1400803009	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.77138413	NaN	NaN	NaN	NaN	NaN	NaN	9676172953	5259000000	6435479684	5434457766	NaN	NaN	36306.68862	NaN	NaN	NaN	NaN	NaN	9294673635	9205151794	5003000000	NaN	NaN	NaN	62100	NaN	NaN	NaN	NaN	NaN	NaN	-471021159.2	-256000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5435	NaN	NaN	NaN	NaN	NaN	3
65632215454	3.51199E+13	29487460541	1.75731E+13	1.73154E+13	1.88907E+13	2.88791E+13	5871705170	3.11365E+12	2.87462E+12	18834874303	9.98776E+12	16533692771	1.00569E+13	58306666626	3.09189E+13	32832617821	3.31192E+13	78527102633	47198898135	4.37887E+13	4430162834	453816863.6	NaN	15650486650	20398177708	326894416.9	580316908.3	20878274768	91983986399	75704588225	3549231705	4129548613	4.15253E+13	94.93097889	1.37124E+11	-1.53073E+11	1.42705E+11	7.56739E+13	86114175015	7.97826E+13	1.5467E+11	8.20182E+13	96486092629	8.63977E+13	2.25686E+11	2.18182E+11	5246182.657	52641151473	2.79145E+13	NaN	1.2252E+11	9.28031E+13	1.17672E+11	1.36308E+11	7.22812E+13	83927698499	7.54694E+13	1.98893E+11	7150	5096.201626	4582604.828	12080	37685565573	1.99839E+13	8.3619E+13	-18361949706	-9.73697E+12	-9.18402E+12	11964078693	6.34431E+12	6.61511E+12	4503067247	2.38789E+12	1.72228E+12	6.40537E+12	530.28	530.275	363.4168481	0.685330105	344.8692524	105.0641667	2
1.06168E+12	8.12077E+12	1.10309E+12	6.81306E+12	9.29541E+12	7.20506E+12	6.06788E+12	3.01502E+11	2.404E+12	1.90265E+12	8.9313E+11	7.12128E+12	7.13474E+11	5.90642E+12	1.30082E+12	1.0372E+13	1.04253E+12	8.63046E+12	1.11063E+12	8.78843E+11	7.27541E+12	48914885074	44308696722	NaN	2.64982E+11	30129343006	1.03609E+11	33728498423	1.10253E+12	2.30883E+12	1.75485E+12	9.70671E+11	1.0044E+12	7.5544E+12	121.4668607	-5.92896E+11	-8.28164E+11	2.4156E+12	1.92605E+13	1.91542E+12	1.58566E+13	2.71295E+12	2.16314E+13	2.1512E+12	1.78085E+13	6.24054E+12	6.04551E+12	13583.70868	1.37471E+12	1.09611E+13	8.42979E+12	1.9914E+12	1.72421E+13	2.66991E+12	2.70755E+12	2.15884E+13	2.1471E+12	1.77745E+13	6.22812E+12	2040	1637.730882	13557.79202	4750	1.39738E+12	1.11419E+13	1.73281E+13	-5400000000	-43056360000	85977116898	2.9735E+11	2.37089E+12	1.95189E+12	29200000000	2.32823E+11	1.91676E+11	-5.66372E+11	7.9734	7.973438333	3.466278585	0.434730301	4.017065171	101.5666536	2
4130823990	1.689E+12	2992671513	1.4527E+12	1.5785E+12	1.5282E+12	1.6608E+12	3474521276	1.8164E+12	1.663E+12	2937963680	1.5359E+12	NaN	NaN	5492972527	2.8716E+12	3456884355	2.2688E+12	8530093087	5538054286	3.6347E+12	443644456.5	29459087.54	NaN	1575331254	8216900.347	1530205826	120314995.2	1592105885	14592009254	10314749301	629377177.1	749692172.2	1.82333E+12	114.6466867	100000000	-300000000	17497586890	9.14734E+12	11528788554	7.5665E+12	17956985511	9.3875E+12	12476049222	8.1882E+12	37140684873	35979977450	456207.9228	3387677373	1.771E+12	1.69073E+12	12681000000	8.32253E+12	17780841624	17705763235	9.25617E+12	12298466084	8.07165E+12	36621078317	990	685.2125822	449714.2938	2040	3449260784	1.80319E+12	8.20598E+12	-251222276.1	-1.31333E+11	-1.1655E+11	459398621.3	2.40163E+11	6.217E+11	251835505.3	1.31654E+11	1.16835E+11	1.34334E+11	522.7770549	522.8901096	252.7551668	0.483485578	299.8935813	101.4866543	1
28950277402	6.2244E+13	34786623554	7.8982E+13	8.50945E+13	8.1981E+13	7.6655E+13	12025276199	2.83671E+13	2.6836E+13	23512707979	5.54655E+13	19144862068	5.1268E+13	50283855209	1.18618E+14	35277921348	1.08756E+14	85895709256	73024510733	1.95296E+14	6254315582	425244335	NaN	17212049127	1651673325	11043579777	187887505.9	11710319164	1.26966E+11	1.01883E+11	5954977906	6142865412	6.60024E+13	105.7750911	-7.59972E+11	NaN	1.48205E+11	3.49609E+14	1.18241E+11	3.30888E+14	1.6274E+11	3.83898E+14	1.27917E+11	3.62938E+14	3.4627E+11	3.35449E+11	8305875.019	31400398705	7.40723E+13	7.13284E+13	1.2693E+11	3.66696E+14	1.50331E+11	1.56805E+11	3.69897E+14	1.23171E+11	3.4956E+14	3.33642E+11	3440	2818.791647	7999720.642	7640	30208057750	7.12596E+13	3.53318E+14	-5935172069	-1.40008E+13	-1.33779E+13	14535579977	3.42888E+13	3.205E+13	4743294464	1.11892E+13	1.06914E+13	3.75837E+12	2358.959123	2361.139408	1108.666237	0.469981114	1204.099827	98.1275	2
57237932.53	NaN	38812548.13	NaN	15221117000	NaN	NaN	182142949.6	71431000532	39840980500	16879763.77	6619736956	9813302.093	3692189792	47629066.76	18678691111	27689867.4	10418128863	173405177.2	NaN	NaN	16904462.63	835898.4427	4945490.543	32643496.46	NaN	NaN	237902.2374	NaN	365998206.6	NaN	NaN	NaN	NaN	179.2899341	-3207817000	NaN	359166177.9	1.40854E+11	NaN	NaN	403177193.6	1.58114E+11	234393020.9	88189000000	707420264.4	685312218.9	133506.6209	-59616704.49	-23379883000	-12329982354	234394000	NaN	410889862.5	403587193.6	1.58275E+11	NaN	NaN	708139656.1	620	NaN	NaN	1070	NaN	NaN	NaN	410000	160789700	NaN	44011015.63	17259800000	NaN	75655539.45	29669832906	NaN	NaN	392.17	392.1677815	223.507875	0.569925989	294.8341554	NaN	0
500015556.6	4715597628	428275219.3	11450460679	37050700000	11144860679	21787063212	92373532.65	8119700000	1489616465	NaN	NaN	NaN	NaN	177673175.5	15617600000	124607335.4	4683688895	837844107.1	571756966.2	20077574360	53689774.09	2127741.49	965103.3054	109920706.5	NaN	NaN	NaN	177856382	952040190.7	794041158.6	NaN	240381476.6	13528308202	370.9757579	NaN	-7.62939E-06	NaN	NaN	NaN	NaN	1107890815	97384400000	771724177.1	26250879721	1412746715	1368596059	54887.49949	116256965.2	10219070908	2886105669	568018000	35063590294	1090960957	1062929390	93432258371	733362259.4	24872506530	1355413352	2280	1533.37416	52005.4834	2830	360379770.9	31677641225	33685217104	-44961425.15	-3952141629	-1378373191	NaN	NaN	NaN	290386744.3	25525203813	8902326871	8812710574	87.90071969	87.90071969	68.93266782	0.784210505	79.79763708	NaN	1
11067040216	1.07396E+12	4484768898	3.91776E+11	3.04269E+12	4.95123E+11	1.04097E+12	1807896356	9.24381E+11	1.8933E+11	4396055002	2.24771E+12	4784439113	4.46541E+11	5915183109	3.02444E+12	6183375081	5.77483E+11	12549807786	11618476016	9.65692E+11	990943766.2	51369758.84	36336267.76	1365217336	5254444.43	NaN	16277548.49	2826140957	20395943219	17764190020	3707846703	3724124252	9.25184E+11	608.8606583	NaN	NaN	20272887251	1.03656E+13	19463028119	1.73251E+12	22526464348	1.15178E+13	21193436187	1.8917E+12	43751910051	42384590980	431715.7645	4565879855	2.33454E+12	NaN	19512000000	1.74292E+12	22154324685	21802751268	1.11478E+13	20562981261	1.83544E+12	42346282025	5060	4692.794606	418877.2114	9660	4191358293	2.14305E+12	1.68666E+12	-723713080.7	-3.70036E+11	-56256228757	2253577098	1.15226E+12	1.59195E+11	349427291.5	1.78663E+11	27161954331	-1.4878E+11	511.3018	511.3018179	263.2530044	0.514868135	301.2418591	100.7541667	2
9869700000	9081355092	5486000000	5788667383	6186000000	6081233205	9421105265	1943200000	1943200000	1856994979	4057100000	4057100000	3819165866	3424233337	8762500000	8762500000	8001283622	7786939970	32627700000	26780268930	29209045148	4225971248	187671865.5	NaN	5740804088	822822997.9	906693809.8	3511979.883	NaN	44654479104	38115385464	NaN	NaN	9542639843	110.3632109	-600000	-213709512.8	43333400000	43333400000	36915990178	38852980097	52742100000	52742100000	43762736985	47789566449	NaN	NaN	4242.258359	6311700000	6311700000	NaN	NaN	48250851200	50981438841	52124800000	52124800000	43228915704	47224909286	NaN	4530	3837.411439	4192.133996	NaN	NaN	NaN	NaN	-617300000	-617300000	NaN	9408700000	9408700000	8936586352	NaN	NaN	NaN	461284751	1	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3698217.352	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.83333	NaN	NaN	NaN	NaN	3
8850075400	6295000000	3798419577	2460000000	2996408520	2477000000	6893000000	396229693.1	310247849.7	283474065.1	1310997011	1026510660	840918554.8	892214586.7	3133985282	2453910476	1938529918	2056780243	12988120428	8308424764	8815238675	1157123168	53801463.4	NaN	1885568327	NaN	NaN	67695063.72	578773177.2	15673071867	9779679047	1614399818	1682094882	6393511816	119.6452939	NaN	65000000	16518335404	12933856621	10514130992	11155492983	18435765910	14435204708	11371347785	12065000000	20339818807	19259240792	15617.13238	3135425483	2455038153	1278189371	NaN	12163511816	17677653228	17558640194	13748415272	10824039124	11484305510	19372103214	22880	14010.81242	14865.47198	25080	2464341504	1929579398	11589626764	-877125715.7	-686789435.4	-573885052.1	1917430506	1501348087	906601010.8	211262817.4	165418786	137997509.3	98511815.71	0.783	0.458915947	0.709701736	0.906387913	0.763675816	99.66166949	3
99353716814	2.28563E+12	38060044248	8.51276E+11	9.28397E+11	9.09821E+11	2.12945E+12	3340973451	75506000000	68488652837	33870442478	7.65472E+11	20785531992	8.07833E+11	49154955752	1.1109E+12	26467976238	1.13813E+12	81893628319	41927287525	1.81739E+12	5848189318	848158286.5	72722645.83	25506046536	NaN	302797864.5	124887449.8	10013426123	1.09647E+11	57861608745	14513049195	14637936645	2.22973E+12	100.533283	NaN	NaN	1.3439E+11	3.0372E+12	70634170555	3.024E+12	1.48345E+11	3.3526E+12	76901921232	3.33482E+12	2.38879E+11	2.32939E+11	324741.5994	45548274336	1.02939E+12	1.01011E+12	76562000000	3.27892E+12	1.37999E+11	1.40723E+11	3.18035E+12	73000518536	3.16643E+12	2.26606E+11	13440	7108.731713	308344.5787	22070	37441020337	8.46167E+11	3.10758E+12	-7621637168	-1.72249E+11	-1.71335E+11	13955530973	3.15395E+11	3.10812E+11	-731991150.4	-16543000000	-1.71335E+11	-55896330008	22.6	22.59558333	14.03468809	0.621003898	14.94195285	105.5416667	3
1.32115E+12	1.03938E+12	5.24148E+11	4.16052E+11	4.1962E+11	4.1778E+11	8.98165E+11	22254532134	17740000000	16960038741	6.14496E+11	4.8984E+11	4.46006E+11	4.91472E+11	7.86009E+11	6.2656E+11	5.51328E+11	6.18923E+11	1.80894E+12	1.26633E+12	1.44654E+12	1.25997E+11	5608169303	84673309.46	4.30187E+11	10059938.8	4999727043	1699304752	2.82715E+11	2.52659E+12	1.75243E+12	3.9631E+11	3.9801E+11	1.0247E+12	100.3120125	NaN	-18790000	2.6172E+12	2.08628E+12	1.84E+12	2.08243E+12	2.90275E+12	2.3139E+12	2.01524E+12	2.3067E+12	2.76351E+12	2.66094E+12	28001.96867	6.89552E+11	5.4967E+11	5.44318E+11	2.009E+12	2.29203E+12	3.06501E+12	2.96187E+12	2.36103E+12	2.05598E+12	2.35344E+12	2.8198E+12	37210	24958.32049	28569.28852	34230	7.13116E+11	5.68454E+11	2.33901E+12	59123793658	47130000000	46983405922	2.85545E+11	2.2762E+11	2.24276E+11	-34096853631	-27180000000	46983405922	-14673207682	0.797141	NaN	0.837304355	1.050384254	0.881982089	99.25416667	3
141643151.5	382436509	91614814.81	247360000	247360000	247360000	536901929	41085792.22	110931639	110931639	16155231.85	43619126	23008090.91	43619126	51362182.96	138677894	60404445.96	138677894	233224091.9	213878419.5	629705048	15020288.79	759907.6751	126700.0994	44018637.21	NaN	NaN	NaN	-7188345.732	335166857.9	315555427.3	NaN	9090749.729	382436509	100	NaN	NaN	325672067	879314581	308193383.9	879314581	394316511.5	1064654581	373153709.8	1064654581	689375095.2	667830990.9	15497.15547	34405400	92894580	92894580	326818000	1064654581	391572141.9	379312195.2	1024142927	359205685.8	1024142927	663143371	5700	5228.612603	14907.46619	9650	38975705.93	105234406	1024142927	-15004316.3	-40511654	-40511654	68644444.44	185340000	185340000	19574622.22	52851480	52851480	NaN	2.7	2.7	1.544376332	0.571991234	1.779607644	98.08166667	2
1.42868E+11	8.24872E+11	59420896687	3.4477E+11	3.70615E+11	3.60213E+11	7.726E+11	3085199049	18347000000	17513439948	32843992884	1.95316E+11	22437554898	1.93924E+11	60611288798	3.60442E+11	36919366284	3.41944E+11	1.68269E+11	1.07992E+11	9.90923E+11	20835557568	375900996.6	1163176.321	43246429160	6848802.712	7487590643	91348708.75	28155119722	2.28754E+11	1.49439E+11	41027824963	41119173672	8.22822E+11	102.124598	NaN	-2000000	2.31966E+11	1.37945E+12	1.48297E+11	1.35038E+12	2.74377E+11	1.63166E+12	1.76168E+11	1.59771E+12	1.95995E+11	1.85995E+11	293844.781	71042143816	4.22472E+11	4.10435E+11	1.8185E+11	1.59566E+12	2.84096E+11	2.79496E+11	1.6621E+12	1.79381E+11	1.62749E+12	1.99652E+11	52250	32991.06402	299321.7738	36720	71401548882	4.24609E+11	1.62547E+12	5119072843	30442000000	29808685263	42411187231	2.5221E+11	2.47334E+11	-5668109464	-33707000000	29808685263	-2049537684	5.94678	5.946778333	8.324986188	1.399914944	8.871675116	99.7075	3
10782657569	1.10771E+11	6569249458	57969000000	2.18984E+11	58463400000	1.3821E+11	2347981773	77702700000	23954200000	7346201962	2.43111E+11	6580796504	70554900000	10699208906	3.54073E+11	8904789097	91420200000	20219252177	17974271701	1.45336E+11	640105251.4	143774532.1	NaN	3813909589	685573544.3	NaN	16820470.75	942597411	29600362449	25467473197	1017765418	1034585889	1.09152E+11	410.2550142	NaN	NaN	33266442856	1.1009E+12	28493123569	2.6071E+11	35952845583	1.1898E+12	31582078269	2.90015E+11	67527446458	65417102812	30858.31085	3746638303	1.23989E+11	31024900000	15700000000	2.88396E+11	32552240198	34099845583	1.12848E+12	29979608242	2.74863E+11	64047100013	3460	3189.902013	29246.12832	6810	5037738303	1.66716E+11	2.73244E+11	-1853000000	-61322070200	-15151750928	2686402727	88902200000	29305200000	3144099999	1.04049E+11	25708915315	-1619339270	33.0934	33.25369246	17.61953046	0.532418261	21.25496222	94.60074335	2
56953484924	1.35099E+11	26858644056	70994329551	2.5112E+12	88532523100	50572522795	8827618098	6.413E+11	35601113955	6117251650	4.444E+11	4448634420	23916835130	68838352327	5.0009E+12	37457714179	1.64893E+11	32834114221	21987489436	1.08332E+11	5033158965	741213946.3	82529576.18	12290935894	87637571.19	32294871877	293861247.5	50153822967	67913345606	49434719842	22662795276	22956656523	1.14247E+11	2605.271166	51600000000	-9172562407	1.105E+11	8.0275E+12	66447091646	3.08826E+11	1.17169E+11	8.512E+12	70956491567	3.26722E+11	2.48236E+11	2.40478E+11	9784.459694	66309686423	4.8172E+12	3.138E+11	83011000000	3.05871E+11	1.04118E+11	1.12669E+11	8.18509E+12	67643259418	3.13964E+11	2.38702E+11	3120	2025.735284	9402.389333	7150	63420686423	4.60732E+12	2.92948E+11	-4500000000	-3.26912E+11	-12922220166	6669235878	4.845E+11	17895936793	1609999930	1.16962E+11	4602826210	-20851642906	72.64700317	72.64661667	34.28994823	0.472007746	38.39739517	99.7758296	2
14118747000	8699665000	9300641000	5779551000	9917640000	6714571000	9910040000	2797714000	2797714000	2254483000	3697641000	3697641000	2947651986	2946239000	15248947000	15248947000	8599206115	8595084000	21876515000	9262125876	9257331000	548657376	206137622	NaN	4296244856	22371310.89	7577985925	29206802.71	6885572092	27979941527	15693237238	-20403018.91	8803783.8	10176621222	189.8950926	NaN	NaN	39923176000	39923176000	NaN	20106898000	41705009000	41705009000	21973124162	21962131000	94518371998	91564517585	1610.161376	10287487000	10287487000	NaN	22676000000	23439087222	38797382687	39876543620	39876543620	20947595966	20937092680	90374419625	2840	1535.780382	1535.01033	6630	11562886122	11562886122	22414048902	-1828465380	-1828465380	-1025038320	1781833000	1781833000	1855233000	2904184734	2904184734	1628086958	1476956222	1	25000	0.441237064	0.441237064	0.49991966	98.52916667	2
32191268336	1.11853E+11	20132593224	57611243109	1.157E+11	58972861969	1.06141E+11	14227879378	81766200000	34181564543	16737180128	96186900480	22430419083	46536641988	38860567828	2.23328E+11	39053872870	80579255442	48034610442	60797848309	1.2589E+11	4764665583	1295211972	214417860.1	6358210513	59199294.99	15787987695	823823628.2	18334714152	85594919284	99860350376	4918739284	5742562912	1.00698E+11	242.2874448	-1280	-2875756147	1.01123E+11	5.81144E+11	1.18875E+11	2.4065E+11	1.07484E+11	6.177E+11	1.26876E+11	2.54945E+11	3.67509E+11	3.56023E+11	3373.697653	18392524665	1.057E+11	53529740288	1.2704E+11	2.4379E+11	1.01664E+11	1.08015E+11	6.2075E+11	1.2751E+11	2.56156E+11	3.69323E+11	1350	1687.345365	3389.722551	4890	24692924665	1.41908E+11	4.99994E+11	530700000	3049879830	2.56204E+11	6360977000	36555898720	14294644201	5547100000	31878628990	12657639529	-11155423116	5.7469	5.733166667	1.680777048	0.292466729	2.108960284	NaN	1
83564227.64	761416205	161021712.1	1353372478	2475708823	1353372478	4088723536	297945822.4	4580917019	1610915524	72485350.29	1114462261	51429407.87	495008050.7	219861094.7	3380364332	135266811.1	1301943056	623396334.9	424371499.1	4084575679	20715483.91	3875529.143	226066.9897	83965912.43	181987.6717	NaN	4752160.968	NaN	1118113025	771658338.1	NaN	NaN	735380695.7	243.7115561	NaN	NaN	1141203252	17546000000	729997138.5	7026222458	1211186992	18622000000	793870129.9	7641000000	2734075244	2648630901	1644.698254	-220031946.4	-3382991177	-1803096382	711813000	7614964491	1183929680	1202486992	18488237500	787643552.1	7581069189	2714436282	250	169.5374918	1631.798358	580	NaN	NaN	7573394379	-8700000	-133762500	-41570111.91	69983739.84	1076000000	162865458.5	353000000	5427375000	1973644190	-26035509.31	15.375	15.375	6.811078094	0.442996949	NaN	NaN	0
