Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
3065957447	6393000000	2113475177	4378000000	2980000000	4378000000	5685000000	57402836.88	80938000	77513520	652784730.5	920426470	813518397.1	1402479060	2880295340	4061216430	3823175654	6591124850	2177904660	1910758897	3294161820	148742811.3	31103761.42	NaN	673720122.1	NaN	1221493927	3884661.08	NaN	3220388787	3355694619	NaN	NaN	5618713992	72.39932411	-324000000	-403000000	NaN	NaN	NaN	NaN	5115602837	7213000000	5778895442	9962800190	12640797387	15266937680	33523.56148	2077304965	2929000000	NaN	5329800000	9188514182	4938511115	5115602837	7213000000	5778895442	9962800190	12640797387	16620	19445.25163	33523.56148	42530	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-774286008.2	1.41	1.410040833	0.570612737	0.404689885	1.304506197	NaN	3
112291843.1	NaN	134705052.2	NaN	4740300000	NaN	NaN	94566977.26	3350508004	4883130741	32059907.86	1135882535	29425254.71	1330448160	96953841.2	3435074594	116236767.5	5330736821	99327870.32	101123704.5	4493895083	NaN	1691751.113	15481035.41	22220483.01	NaN	686500.5009	1451413.304	NaN	277807459.2	NaN	NaN	NaN	NaN	70.1401179	NaN	NaN	290848688.8	10304769044	323851576.5	14707762645	300967232.4	10663269044	334630530.8	15202810264	1000089330	1207859046	29206.46163	100552329.8	3562569044	NaN	NaN	NaN	321926360.8	316195478.2	11202805791	NaN	NaN	1050691537	620	NaN	NaN	2020	NaN	NaN	NaN	-35184871.58	-1246600000	NaN	10118543.61	358500000	495047619	NaN	NaN	NaN	NaN	35.43	35.43317333	10.66231658	0.300940349	14.17067745	NaN	1
2601256488	6825028500	1189567208	3268210481	3987514206	3226457700	4988463413	179013390.4	595040488.5	483921554.4	242105613.8	804759031.6	237001913.8	634873837.1	2377366160	7902364836	1890418977	6022659059	1913136067	1835856893	5783201844	255038429.9	17447457.26	NaN	581708805.3	6760086.266	3006733.927	6130377.513	1329166913	3955572185	3271723022	1550860688	1556991066	7146451881	124.2637447	-16450926.67	-66102433.85	4469515618	14856669384	3880180010	12289782457	4800126339	15955619384	4156073604	12840124389	10236442770	12363075608	7907.92188	1985105323	6598489858	5384446169	4188000000	13161547770	4765067225	4547027654	15114319384	3950607690	12146415765	9696700683	2930	2433.083672	7480.683526	5970	1910855562	6351683663	12467839146	-253098685.3	-841300000	-693708623.9	330610721.7	1098950000	550341931.5	178859327.7	594528384	490228773.5	321423381.3	3.323999882	3.324196667	1.558707428	0.468925236	2.12695211	NaN	2
185318336.6	NaN	46134100.66	NaN	23555400000	NaN	NaN	516662830.7	2.643E+11	2.79733E+11	102040257.7	52198916779	57291679.17	40790529735	201152498.2	1.029E+11	125799698.1	89566869018	321796206.6	253342915	1.80375E+11	16554238.69	1304482.786	NaN	90911917.58	102551.7936	NaN	4513853.359	NaN	957983722	NaN	NaN	NaN	NaN	93.63577633	NaN	NaN	1039611536	5.31816E+11	772036780.2	5.49675E+11	1070076555	5.474E+11	821098357.4	5.84606E+11	2008598279	2425886897	171617.2076	6175440.341	3159060000	NaN	NaN	NaN	1014134556	1048998191	5.36617E+11	NaN	NaN	1969032918	300	NaN	NaN	580	NaN	NaN	NaN	-21078363.87	-10782683097	NaN	30465019.68	15584447385	34930862824	NaN	NaN	NaN	NaN	511.5521851	511.5524303	272.5283625	0.53274792	338.5195465	107.125774	0
2.35605E+11	3.54995E+11	1.09966E+11	1.6715E+11	1.52207E+11	1.65395E+11	2.87785E+11	17083975064	23294000000	20278267692	1.02154E+11	1.39287E+11	96952685546	1.45308E+11	1.75856E+11	2.39779E+11	1.80719E+11	3.17051E+11	3.75992E+11	3.64037E+11	6.68291E+11	40956841426	2600669876	NaN	81274660799	1261073865	12174250219	1425762263	34791429933	4.98274E+11	4.89277E+11	58286515137	59712277399	3.21507E+11	83.21865187	-626000000	1679317242	5.68931E+11	7.75738E+11	NaN	NaN	6.13762E+11	8.36864E+11	6.01641E+11	1.00562E+12	6.89963E+11	8.28596E+11	33891.34881	1.36342E+11	1.85902E+11	1.99117E+11	6.0031E+11	9.72133E+11	5.99886E+11	5.92984E+11	8.08534E+11	5.81381E+11	9.7252E+11	6.66606E+11	20220	19593.66623	32775.80338	22470	1.16066E+11	1.58256E+11	9.3809E+11	-20777411074	-28330000000	-34042849004	44830216355	61126000000	NaN	499449945	681000000	-34042849004	-33487739588	1.3635	1.363468333	1.212911012	0.889557031	1.26441109	90.0275	3
1.11318E+11	1.40688E+11	67467896828	83064383227	85100159354	92444494882	1.25444E+11	5390404193	6662539583	5761189851	58331014573	72097134012	42499083036	73082871971	84724713142	1.0472E+11	62437923949	1.0728E+11	2.01168E+11	1.50142E+11	2.64758E+11	15479414483	222475462.6	NaN	52786447812	NaN	NaN	603138835.2	36252089340	2.61678E+11	1.9869E+11	50905889525	51509028360	1.44596E+11	95.28533139	NaN	-929201127.9	2.91283E+11	3.60026E+11	2.16106E+11	3.77799E+11	3.04752E+11	3.76673E+11	2.27313E+11	3.95311E+11	1.94303E+11	2.26831E+11	55899.16593	83595968069	1.03325E+11	1.11597E+11	2.3163E+11	3.99219E+11	3.17227E+11	3.14464E+11	3.88678E+11	2.34753E+11	4.0804E+11	2.00495E+11	44860	33195.41439	57699.11838	28350	89038537152	1.10052E+11	4.11818E+11	9712761072	12004972685	12598972486	13468431303	16646981090	17511075253	-5595178804	-6915641002	12598972486	3908560746	1.236	1.23601	1.93858829	1.568437128	2.01009799	108.2332647	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
20667341791	1.84723E+13	19988706430	1.12279E+13	8.55363E+12	1.18186E+13	1.33971E+13	4139090887	1.70642E+12	1.79217E+12	13263914425	5.46831E+12	12408198047	7.54753E+12	27551992626	1.13589E+13	23601907435	2.38079E+13	36807921993	32634769769	3.02769E+13	2339482439	275286632.9	NaN	9999383899	2921458861	105745722.6	540119895	7470866791	60236712267	52209597424	5967738119	6507858014	1.26162E+13	52.92987315	1000000	NaN	68499005506	2.82401E+13	59883070937	5.54801E+13	75769008174	3.12373E+13	65907537053	5.90164E+13	1.17568E+11	1.49035E+11	4033716.104	19468358115	8.02622E+12	NaN	65585000000	5.31602E+13	72305270153	73263300750	3.02043E+13	63679805300	5.72621E+13	1.1368E+11	4940	4352.457844	3913815.778	7770	17470250690	7.20246E+12	5.31602E+13	-2505707425	-1.03303E+12	NaN	7270002668	2.9972E+12	3.86912E+12	508991680.2	2.09842E+11	-1.7704E+12	-5.85615E+12	412.27	412.2666667	265.6952783	0.644469106	306.22672	109.0458333	2
1.71678E+11	1.16838E+12	2.89241E+11	2.39919E+12	2.87849E+12	2.86584E+12	1.17553E+12	1.68572E+11	1.40154E+12	1.3253E+12	2.86893E+11	2.38529E+12	2.69398E+11	2.23019E+12	4.06954E+11	3.3835E+12	3.86693E+11	3.2012E+12	2.80559E+11	3.25281E+11	2.6928E+12	17175834814	19249131430	2492734762	80784197314	1173555469	21217919331	8480767188	2.7266E+11	7.37979E+11	7.68249E+11	2.37234E+11	2.45715E+11	1.30939E+12	98.59214843	-2.98702E+11	-2.0828E+11	8.00892E+11	6.65878E+12	NaN	NaN	8.56085E+11	7.11766E+12	8.72064E+11	7.2193E+12	2.02919E+12	2.45076E+12	5929.363875	3.63765E+11	3.02441E+12	2.8587E+12	NaN	7.36031E+12	7.8844E+11	8.43648E+11	7.01426E+12	8.59117E+11	7.11212E+12	1.99971E+12	650	705.6113656	5841.333427	1640	3.53457E+11	2.93871E+12	7.2526E+12	-12436999680	-1.03404E+11	-1.07708E+11	55192558997	4.58882E+11	NaN	2129000000	17700932654	17953694018	1.41009E+11	8.314200401	8.314175	3.507635613	0.421884901	4.722053093	101.1899901	2
2275561229	1.13089E+12	1321284617	7.94039E+11	6.9547E+11	8.297E+11	8.25195E+11	2128435199	1.06808E+12	1.05597E+12	1810389493	9.0848E+11	1315395900	8.63312E+11	2783956095	1.39703E+12	2593930459	1.70243E+12	4111219015	3839250964	2.51975E+12	210461824.2	25580092.13	NaN	914787297.2	1139464.374	547749759.2	94130353.09	460271084.5	7678005259	6579697259	2271552.979	96401906.07	1.04908E+12	88.69500649	NaN	NaN	9023610309	4.52818E+12	7861415446	5.15955E+12	9732338099	4.88383E+12	8389769052	5.50632E+12	20033477879	24195456105	385394.8305	1871547530	9.3917E+11	1.19418E+12	8265100000	5.42452E+12	9328255615	9141681779	4.58743E+12	7883603761	5.17412E+12	18817644622	650	551.7842558	362143.4769	1320	1375196695	6.90094E+11	5.10002E+12	-590656320	-2.964E+11	-3.24492E+11	708727790.5	3.5565E+11	3.57819E+11	34275604.45	17200001024	18756490975	-81802765169	501.8146667	511.5524303	243.7834324	0.485803721	297.699104	97.53418722	1
14767813948	3.9439E+13	20982523494	NaN	2.23085E+13	6.28612E+13	5.08694E+13	12406198812	1.28597E+13	2.37911E+13	13906749520	1.44151E+13	15219994811	4.07576E+13	27615845433	2.86252E+13	30618631750	9.43922E+13	49744172903	49391755444	1.32093E+14	2943862992	336413880.9	NaN	10659678546	61536838.77	3234647153	185920978	4028496114	81150993132	80279404833	3155295510	3341216488	3.70928E+13	36.79970336	NaN	-3.66852E+13	89766217149	9.30472E+13	89034734308	2.49157E+14	97160111573	1.00711E+14	96456010347	2.73674E+14	2.09436E+11	2.52946E+11	7374161.441	16037009853	1.66232E+13	8.97638E+13	94465000000	2.71328E+14	94041933857	95106855669	9.85831E+13	94422730621	2.67971E+14	2.0501E+11	2530	2544.221563	7220491.725	5520	14689629914	1.52265E+13	2.66279E+14	-2053255904	-2.1283E+12	-5.04882E+12	7393894425	7.66415E+12	2.51619E+13	1765103112	1.82962E+12	NaN	-2.34618E+12	1036.550776	1036.686417	480.8705889	0.463914166	636.8288958	114.9208333	2
42234872.18	12885449538	31428541.64	9855366704	17174000000	13947932102	29771813318	94251741.11	36161000000	30136598016	9594332.541	3681000000	8350977.851	3142000000	27526690.02	10561000000	23051569.35	8673000000	108714917.2	82224872.64	30936721998	9669727.426	366885.7835	4221734.005	20576703.55	NaN	NaN	235560.4592	NaN	206062385.4	NaN	NaN	NaN	13183102776	126.7909188	NaN	NaN	208273385	79907000000	163934324.6	62991640854	230493348.3	88432000000	185375167.5	69746320014	448763878.4	541995093.8	137549.8854	-8382334.543	-3216000000	-2640778439	186167000	70043973252	222634475.1	230860822.9	88572986771	NaN	69858558921	449479340.8	440	NaN	137771.2369	890	NaN	NaN	70156178082	367474.5895	140986770.9	112204829.7	22219963.3	8525000000	6754679160	32639198	12522485261	9969091783	297653238.2	383.664	383.6599915	197.0568583	0.513618318	NaN	NaN	0
101395544.4	2475152000	189955649.4	6260614524	15021302843	6057911071	10134601866	62644814.32	5173929120	1167319965	50522148.77	4172700000	NaN	NaN	99534767.32	8220725635	73961410.96	2780030871	339799494.3	260633318.8	9152288731	19303346.78	774536.6541	645040.5078	50725680.89	NaN	NaN	NaN	47601158.78	444009559.8	299002885.6	NaN	65492236.95	3702431178	316.4911839	-3824068497	-3.8147E-06	NaN	NaN	NaN	NaN	501979075.9	41459204346	385103610.7	13099639566	565474866.5	682952924.8	32411.5328	5721930.812	472582842.9	-374259617.2	405488000	14326918745	507154046.7	497578137	41095724204	382268711.2	12964917259	560517248.8	1250	945.8210517	32078.19871	1390	146832998	12127157405	14192196438	-4400938.919	-363480142.3	-134722307.1	NaN	NaN	NaN	145512006.1	12018054705	4454438820	1227279178	82.591499	82.59146667	73.31750145	0.887712444	80.39641062	NaN	1
4656157489	4.55427E+11	2029992059	2.11806E+11	3.92551E+11	1.96285E+11	5.12356E+11	1382963019	2.87255E+11	1.31411E+11	2379597375	4.94266E+11	2533343534	2.36442E+11	3125696377	6.49238E+11	3295651076	3.0779E+11	6255871954	6953526253	5.77956E+11	600787345.5	26395393.87	48625722.34	667175388.8	NaN	NaN	10664927	776448395.4	10942778352	11864631301	1291549698	1302214625	4.70789E+11	217.9089692	NaN	NaN	10764531351	2.2359E+12	11426772463	1.01716E+12	11843228352	2.45996E+12	12647402445	1.12889E+12	20942595069	25293443444	317363.4718	1478792673	3.0716E+11	NaN	12783000000	1.14425E+12	11768690329	11658579463	2.4216E+12	12447102359	1.11102E+12	20616077096	3310	3499.23248	312340.2719	5800	1443623784	2.99855E+11	1.12639E+12	-184648889.3	-38353420800	-17867999056	1078697001	2.24056E+11	1.11735E+11	149488196.6	31050193320	14465589076	15361136011	207.71	207.6891667	117.4618978	0.565509113	132.4085318	105.4291667	2
3831000000	4020202231	2919000000	3495631974	3977000000	4187418050	5412159281	1934600000	1934600000	2153849913	2769400000	2769400000	3752880285	3364802219	4853700000	4853700000	5855222685	5698369126	13208400000	14358475745	15660685386	1494992946	149852460	NaN	2704923489	33060318	111322370.5	38560724.42	NaN	21675193823	23952863173	NaN	NaN	4787453464	86.78399947	-100000	-861032459.5	19996700000	19996700000	22340683949	23512904425	25017300000	25017300000	26398069059	28827088120	NaN	NaN	2632.801695	3477100000	3477100000	NaN	NaN	29594339353	29620673426	24524500000	24524500000	25853626897	28243483906	NaN	2710	2361.233033	2579.500642	NaN	NaN	NaN	NaN	-492800000	-492800000	NaN	5020600000	5020600000	5314183695	NaN	NaN	NaN	767251232.9	1	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1589838.395	NaN	139782806.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1012444041	843699968	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.833329976	0.83333	NaN	NaN	NaN	NaN	3
4745324294	4330792073	1846232825	1589170201	1609502558	1743798631	4472383875	393021207.3	313237902.2	343189685.5	987558770.4	787084340	834734738.1	885653557.1	1908745771	1521270379	1618597922	1717332395	6289239710	5364670348	5691915240	424058103.6	32999337.97	NaN	989595217.3	891620.5352	NaN	66537444.06	596801426.9	8155332965	6783849293	920431127.9	986968572	4230609634	89.24672634	NaN	NaN	8591006688	6847032330	7306726975	7752437320	9346693022	7449314338	7866990431	8346876847	10458281136	13324037386	12621.48277	1748240137	1393347389	2050844259	NaN	8246694408	8992307268	9145819803	7289218383	7699898095	8169591878	10233518369	13600	11643.173	12353.40655	15470	1586396644	1264358125	8067308342	-200873218.4	-160095955.1	-179386065.3	755686333.9	602282008.1	594422441.5	39016996.53	31096546.23	34435002.79	-100182439.9	0.797	0.46631125	0.712288591	0.89371216	0.763357372	92.29256423	3
30181873998	8.48828E+11	20786536584	6.9957E+11	5.94847E+11	7.40911E+11	9.39253E+11	2631076128	71421000000	64348115731	14697238919	3.98959E+11	11598165589	4.50765E+11	23398382769	6.35153E+11	20154492594	8.66645E+11	32801751079	29093152263	1.26108E+12	2710905489	736808566	NaN	11957487828	NaN	24926248.18	119963794.6	4836478304	49171603521	42720778448	6665685184	6785648979	8.45356E+11	72.38219954	NaN	-12211000000	58831209976	1.59698E+12	51202038120	2.19207E+12	64894609845	1.76158E+12	56122215304	2.43371E+12	1.47427E+11	1.69997E+11	235933.7024	18561131202	5.03845E+11	6.47014E+11	54180000000	2.43024E+12	NaN	64338267709	1.74647E+12	55633668386	2.41314E+12	1.46163E+11	NaN	5393.346446	233938.9366	14170	18388762014	4.99166E+11	2.40938E+12	-556342135.8	-15102000000	-20864245761	6063399869	1.64592E+11	2.41642E+11	51206169.3	1390000000	-20864245761	-3472028329	27.14516667	27.14491667	11.94883095	0.440182633	13.19449507	73.08333333	3
6.04458E+11	4.71942E+11	5.19613E+11	3.78606E+11	3.9896E+11	3.8751E+11	4.6418E+11	29035612165	22340000000	15553351077	4.89433E+11	3.7657E+11	3.4467E+11	3.79805E+11	6.89485E+11	5.3049E+11	4.77505E+11	5.36049E+11	1.48702E+12	1.05096E+12	1.20053E+12	1.0577E+11	5136013701	NaN	3.58851E+11	NaN	1393640056	3114037003	1.33645E+11	2.0611E+12	1.48133E+12	2.29772E+11	2.32886E+11	4.8288E+11	94.47701575	NaN	-8725570000	2.20554E+12	1.69694E+12	1.54816E+12	1.75214E+12	2.43696E+12	1.875E+12	1.73385E+12	1.98461E+12	1.88886E+12	2.28938E+12	24227.72111	5.41942E+11	4.1697E+11	4.0621E+11	1.76E+12	1.99555E+12	2.45027E+12	2.42134E+12	1.86298E+12	1.72259E+12	1.97181E+12	1.87675E+12	29910	21029.03326	24071.5123	22910	4.92346E+11	3.78811E+11	1.98282E+12	-15622563036	-12020000000	-12722671122	2.31427E+11	1.7806E+11	2.32474E+11	-22264101898	-17130000000	-12722671122	10937486064	0.7694	1.504774167	0.992663634	1.290178885	0.973916885	111.1833333	3
121399997.9	370245375.4	64925924.78	199666662.4	175300000	199666662.4	446237274	39625925.23	106990000	125506800.8	14603703.45	39430000	24471033.1	46392596.44	43099999.24	116370000	57053637.51	130985032.1	116344436.5	180842031.9	532438666.1	10850626.48	407650.8706	136465.3322	26598000.03	NaN	NaN	NaN	6042858.69	190958117.5	248414597.8	NaN	16352942.44	373350842.7	71.36755634	-10000	NaN	199070360.9	537489984	281193635.6	802280895	236444440.3	638400000	313524214.4	894524112.5	464592752.7	561112435.1	12566.36481	41225919.27	111309984	117285829.1	249975000	897629579.9	219304723.2	217692582.8	587769984	289206821.8	824566906	427746984.4	3080	4062.806555	11583.59893	6010	32644432.2	88139968.48	840843911.1	-18751857.45	-50630016	-56785668.79	37374073.41	100910000	107575468.1	10162962.78	27440000	31256291.75	3105467.341	2.700000048	2.7	1.374106669	0.508928387	1.97004597	108.9991667	2
69771328056	4.65992E+11	34266645972	2.19428E+11	2.03596E+11	2.27008E+11	3.79636E+11	5377929536	31185000000	18433518769	26142238778	1.51591E+11	19528893618	1.68785E+11	40234190422	2.33306E+11	32314876787	2.99297E+11	1.12782E+11	86427512046	7.93048E+11	13956057326	381887335.5	8176778.703	28810250573	NaN	1284798212	252797283.5	11432660683	1.51977E+11	1.17801E+11	23461058399	23713855683	4.36236E+11	82.4624751	-1000000	7515000000	1.58394E+11	9.18482E+11	1.21984E+11	1.11078E+12	1.84436E+11	1.06949E+12	1.43004E+11	1.29694E+12	1.26682E+11	1.50981E+11	246422.338	44163174505	2.56089E+11	2.83608E+11	1.4235E+11	1.26718E+12	1.81164E+11	1.82081E+11	1.05583E+12	1.41156E+11	1.28068E+12	1.25065E+11	34420	26820.07328	243333.5252	23760	40242911257	2.33357E+11	1.25062E+12	-2355183058	-13657000000	-16561472333	26041354097	1.51006E+11	1.8616E+11	-3927776916	-22776000000	-16561472333	-29756174535	5.7987	5.798671667	8.44227866	1.455891607	8.743719266	98.92166667	3
6381512527	73671900000	3063095617	31804500000	41964000000	34400700000	82230100000	1551894729	20013700000	17612900000	4507238510	58126700000	4221192167	45256800000	6226615386	80300300000	5821130302	59762100000	8960035049	9651847856	78042500000	288291423.3	97530470.78	NaN	723864209.1	81609160.09	NaN	30380287.02	2435435036	16601539599	16622696214	2514206542	2544586829	75841468230	138.2823847	100000	NaN	16738545164	2.15865E+11	16985654683	1.55418E+11	18131813001	2.33833E+11	18414479323	1.69098E+11	31581487508	38142578107	20993.57797	2716399277	35031500000	25842500000	8981700000	1.71268E+11	17192456079	17407012969	2.24486E+11	17691438596	1.62201E+11	30319050975	2130	2196.393316	20137.29591	3760	3159299245	40743270857	1.64371E+11	-724800032	-9347238653	-6897153327	1393267837	17968000000	13680900000	1167699968	15059009097	11111766982	2169568230	12.8963	13.77458333	7.404125595	0.574127897	8.463646673	91.659861	2
13969999752	93846847488	11678752333	44731310080	6.59935E+11	46878429184	29535797248	5074065107	2.778E+11	25653303296	3897787945	2.134E+11	3606048574	19386908672	22091728234	1.2095E+12	25701488708	1.13141E+11	15956455516	15359122225	75674402816	1982608309	536753901.3	91134601.33	3569891652	7876962.861	6131578765	132121025.7	NaN	34581015326	32292574291	NaN	NaN	36709525877	1141.640316	NaN	NaN	43122249456	2.3609E+12	46145031450	2.14468E+11	46941496308	2.57E+12	48889689496	2.25115E+11	1.3719E+11	1.65692E+11	7820.051389	14783831679	8.094E+11	54052159488	45684000000	1.67977E+11	44342951331	44381497307	2.42984E+12	46494666331	2.15804E+11	1.29709E+11	1540	1615.135322	7496.601973	4510	NaN	NaN	1.55701E+11	-2559999900	-1.40157E+11	-12276846592	3819247750	2.091E+11	10646324224	879999956.1	48179118080	NaN	-57137321611	54.74900055	54.74893333	18.73310111	0.342163344	36.32974458	121.1436857	2
5614691715	5408000000	3853867358	3774000128	4190273024	3820999936	4897999872	3323456044	3321862912	1455559040	3029118982	3027666944	2209350146	2208291072	5636752081	5634050048	5933321253	5930477056	12317992561	8186201789	8181963904	642558920.9	132792271.1	NaN	2246458563	48880.29589	1542188206	25190509.01	1902631788	16466114240	11932103443	845285253.8	870475762.8	5364476563	136.6135712	NaN	NaN	NaN	NaN	NaN	NaN	21278200686	21268000768	15575792575	15568000000	53741290909	64906106323	1343.914067	4681055559	4678811648	NaN	15532000000	15524476563	20086014079	20254809890	20245100544	14834204712	14826766728	51156563783	1730	1280.568884	1279.926797	4420	4149404762	4147415704	14783224083	-1023390540	-1022899968	-741252480	633203500.4	632899968	1515270016	491935814.4	491700000	356314272	-43523436.99	0.99952064	3189.474167	0.395747858	0.395937655	NaN	96.24333333	2
14033019034	45570000000	11704009572	31400000000	41600000000	32300000000	50200000000	10898585034	36968000000	24470000000	11183962396	37936000000	12999399545	26970000000	19963443632	67716000000	25149705169	51891000000	32282134815	37190672665	77008000000	3006990098	567123891.1	204809219	4935436379	8593050.394	4828439779	547821355.5	7848173156	58191039352	70142245939	4698375959	5246197315	39759068220	140.3058104	NaN	1703000000	63144163481	2.14185E+11	75760270936	1.53369E+11	67629717780	2.294E+11	81367430436	1.635E+11	1.89048E+11	2.28323E+11	2590.283746	8579009535	29100000000	NaN	82118000000	1.57689E+11	64970045588	68168317780	2.31227E+11	82019556281	1.6477E+11	1.90554E+11	1030	1299.412376	2610.400649	3020	12783609535	43362003032	3.22491E+11	538600000	1826931178	1.64802E+11	4485554298	15215000000	10131000000	3521100032	11943571168	8301251014	-5810931780	3.39199996	3.391483333	1.213448472	0.357738351	1.708434629	NaN	1
202746708.2	1728430748	191341419.3	1287607034	1216300000	1287607034	5322259469	112542671.5	715400000	1037346307	59779445.31	380000000	60660861.55	583860792.4	131121493.9	833500000	125515017.7	1208082045	381754684	344751892	3318236961	9322179.735	1936341.635	6029203.986	55758551.6	NaN	NaN	5075741.587	75700143.83	624048198.6	601263416.4	71990432.98	77066174.57	1780533694	68.98402087	NaN	NaN	625418849.4	3975600000	579576823.8	5578426929	693535954.2	4408600000	663974581.1	6390755343	1834196967	2215253511	1958.542448	-211949596.5	-1347300000	-2224412927	665633000	6442858289	653043073.8	685835954.2	4359653410	656692058.5	6320661063	1813832751	200	201.2530918	1937.061008	560	131468092.1	835703220.8	6374002069	-7700000	-48946590	-68856220.61	68117104.79	433000000	627681591.3	270800000	1721394360	2652205618	52102946.22	6.3567	6.357705892	2.403558657	0.378114219	NaN	NaN	0
1.47045E+11	1.34802E+11	1.33276E+11	1.50381E+11	1.02849E+11	1.522E+11	1.26207E+11	29159332720	22199000000	25243165211	1.06206E+11	80855000000	78972037910	98456272088	1.66728E+11	1.2693E+11	1.25534E+11	1.70114E+11	3.76706E+11	2.98098E+11	3.94234E+11	28345466438	1413651689	NaN	81906031566	5239414.599	78437611.47	2589314873	52965632474	5.34552E+11	4.22704E+11	77224455324	79813770197	1.29127E+11	73.05317709	NaN	7351315457	5.72593E+11	4.35915E+11	4.43144E+11	5.8959E+11	6.22429E+11	4.73855E+11	4.86055E+11	6.48644E+11	6.60115E+11	8.48E+11	16430.43912	1.38422E+11	1.05381E+11	1.5512E+11	4.8839E+11	6.42969E+11	6.04204E+11	6.16541E+11	4.69373E+11	4.81413E+11	6.42557E+11	6.53871E+11	15300	12194.40932	16276.26585	16560	1.34872E+11	1.02678E+11	6.36834E+11	-5887298043	-4482000000	-6135256779	49835807172	37940000000	59053631913	1057401813	805000000	-6135256779	-5674571001	0.7613	126.6615833	0.717837542	0.942910209	0.766659362	95.50159169	3
