Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
738833422	3843437692	254440357.7	1287874146	487700000	1343137063	2764177544	66001051.07	125600000	310250006	56200735.76	106950000	80520561.34	215696139	632553863.3	1203750000	1075867795	3427591977	334944824.5	496319067	1563473359	48335560.28	4773298.889	NaN	146295323.4	2332236.888	5255149.945	NaN	180168377.7	829246981.2	1225701859	NaN	216143252.3	3576692092	37.10440264	NaN	746656.8505	1033499739	1966750000	1673752801	5301315342	1114529692	2120950000	1850201316	5716168026	3389293509	5503795396	4832.730409	424119811.5	807100000	2017072696	1734000000	5449422426	1146102441	1018102997	1937450000	1705561919	5243867731	3096059176	970	1441.966176	4433.424443	2620	361437006.5	687814622.3	4807447708	-96426694.84	-183500000	-641974718.6	81029952.83	154200000	414852683.9	33800000.05	64321400	165135049.4	-266745599.5	1.902999997	1.902566666	0.625779383	0.328838352	0.954839877	NaN	2
177669555.4	NaN	107240560.5	NaN	59774000000	NaN	NaN	378165487.7	1.69895E+11	2.30788E+11	78114951.15	35094000000	61597910.65	43856480425	126492176.6	56828000000	128277290.1	91330864988	289867146.2	319251408.8	2.27301E+11	24714061.04	664636.5542	NaN	66767608.07	441059.6238	NaN	NaN	12260668.29	790344973.6	NaN	NaN	35868944.13	NaN	66.94843985	NaN	NaN	794524810.4	3.56949E+11	771678150.6	5.49419E+11	864853641.5	3.88545E+11	815141622.8	5.80365E+11	1483048434	2408288075	220953.3756	29613073.88	13303998779	NaN	NaN	NaN	741086330.2	857553641.3	3.85265E+11	NaN	NaN	1470530415	280	NaN	NaN	560	79028187.33	35504281388	NaN	-7300000.222	-3279605300	NaN	70328831.04	31596000000	31739946607	NaN	NaN	NaN	NaN	449.2609863	449.2629627	261.9907693	0.583159405	372.9902978	193.5067208	0
1.00607E+11	1.83959E+11	71835225192	1.31657E+11	1.01567E+11	1.27948E+11	1.50343E+11	11640424753	15895000000	17598920301	60153057488	82139000000	78472821730	1.17612E+11	1.17854E+11	1.6093E+11	1.52275E+11	2.6715E+11	2.06256E+11	2.74389E+11	5.03718E+11	22427649724	1655352865	NaN	42742585134	903357182.2	9558094041	NaN	28173772921	2.91459E+11	3.9032E+11	NaN	38484618556	1.63821E+11	61.60234169	97000000	12276668421	3.3575E+11	4.58467E+11	NaN	NaN	3.55704E+11	4.85714E+11	4.71722E+11	7.88467E+11	4.0065E+11	6.49669E+11	30393.44615	82657634566	1.12869E+11	1.41425E+11	4.6903E+11	7.68328E+11	3.50554E+11	3.44663E+11	4.70638E+11	4.57012E+11	7.64479E+11	3.88215E+11	13510	17616.69404	29468.77288	14960	70916358054	96836286923	7.43855E+11	-11040644453	-15076000000	-24473095644	19953863054	27247000000	NaN	-699377517.4	-955000000	-24473095644	-20138340979	1.3655	1.365483333	1.212313749	0.887816733	1.271656832	112.975	3
38473116156	1.08025E+11	26213676108	66388169271	65685597680	73034101634	85578976426	3145316441	7728357028	6707192058	21258942697	52235348102	34841138931	59914010230	31513123791	77430896467	54079128381	92917959232	61000449081	1.26835E+11	2.23659E+11	4440694696	164059491.2	NaN	16569573085	NaN	948042.2615	NaN	16591795225	88019523935	1.65382E+11	NaN	20867482388	90569419204	72.27691456	NaN	1810468426	95658889314	2.35043E+11	1.84923E+11	3.23284E+11	99475324412	2.44421E+11	1.94457E+11	3.38173E+11	1.22594E+11	1.94045E+11	52264.86237	28852874449	70894397809	78024544412	1.8606E+11	3.20717E+11	1.084E+11	1.0459E+11	2.56988E+11	2.041E+11	3.5476E+11	1.28897E+11	16750	31543.85069	54828.42762	19920	33161368310	81480798075	3.38105E+11	5114720651	12567380111	17387820422	3816435098	9377362679	14888480211	NaN	NaN	17387820422	-17455526198	2.4571	2.457125	1.993741593	0.811420615	2.17358403	91.45673786	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1004300032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
4640401433	6.08332E+12	2777104296	2.8384E+12	4.55958E+11	2.7266E+12	3.06383E+12	1218307864	1.95977E+11	1.0373E+12	2584184988	4.15692E+11	6177492433	3.75758E+12	5997009670	9.64679E+11	11734381373	1.18368E+13	8740022087	14577052130	1.35238E+13	628452585.7	88577926.22	NaN	2891128573	798100286.2	255640360.9	NaN	-1591968238	10457946455	18019413322	NaN	-2105834226	3.35392E+12	10.13778065	NaN	NaN	15955303463	2.56657E+12	28384049527	2.62971E+13	16486012247	2.65194E+12	29213486581	2.6159E+13	35235939851	66059880385	2160608.991	3235856908	5.2052E+11	NaN	28111000000	2.34296E+13	17084085647	14402815675	2.31684E+12	25757975400	2.31621E+13	30783475058	1410	2127.487959	1913079.055	2540	1299160335	2.08983E+11	2.34296E+13	-2083196572	-3.35103E+11	NaN	530678839.6	85364998144	7.20252E+11	126501305.5	20349000000	-7.1501E+11	-2.7294E+12	160.86	160.86	75.2623583	0.467874912	NaN	123.595	2
28253000000	4.83944E+11	90884351973	7.93029E+11	3.4575E+11	1.02326E+12	5.26973E+11	87224488098	2.5644E+11	8.38814E+11	1.06511E+11	3.13142E+11	74757303512	6.18871E+11	1.31517E+11	3.8666E+11	1.00558E+11	8.32456E+11	87925165657	1.02578E+11	8.49181E+11	6301358936	8100771587	2396896686	28503400806	696277544	24595908732	NaN	77681637722	2.51315E+11	2.43828E+11	NaN	48193142110	3.65328E+11	35.77138554	-6027059285	-3.74426E+11	NaN	NaN	NaN	NaN	3.06667E+11	9.016E+11	3.04461E+11	2.52045E+12	5.26903E+11	8.55625E+11	2398.053658	1.05101E+11	3.08997E+11	9.80227E+11	NaN	2.40183E+12	2.98794E+11	3.07508E+11	9.04073E+11	3.05277E+11	2.52721E+12	5.28348E+11	280	290.4522891	2404.480353	500	1.06185E+11	3.12184E+11	2.40669E+12	841000000	2472540048	4851117328	NaN	NaN	NaN	243000000	714420013.9	1997182952	-1.18616E+11	2.940000057	2.936658333	1.711132108	0.582017713	NaN	201.6908192	2
2725480641	1.39428E+12	1400677059	2.14538E+12	9.553E+11	2.2806E+12	9.87438E+11	1677762336	7.90443E+11	8.62266E+11	896666803.8	4.22446E+11	1583086079	1.039E+12	2796310761	1.31742E+12	4111678714	2.69855E+12	3303976323	5066105302	3.32495E+12	191139932.8	26676094.42	NaN	365717010	12864.23903	1193004430	NaN	1541707951	6335206622	7355986988	NaN	513154495.5	1.04601E+12	59.05936224	-3333365760	NaN	7778049176	3.66447E+12	9433766737	6.19151E+12	8148223552	3.83887E+12	9903824534	6.50001E+12	17588696053	28561877007	617939.3209	2180293584	1.0272E+12	2.09307E+12	9373200000	6.15174E+12	8089885563	7893940926	3.71907E+12	9608569809	6.30623E+12	17039803427	770	913.4615706	599517.1948	1620	1907424961	8.98644E+11	5.96572E+12	-254282626.1	-1.198E+11	-1.86016E+11	370174376.3	1.744E+11	3.45817E+11	-5943166.732	-2800000000	-4712004306	-3.48275E+11	471.129303	449.2629627	218.2576168	0.463264788	237.4319822	132.0613995	1
4820405780	1.66288E+13	5832269585	NaN	9.45E+11	3.26209E+13	1.52157E+13	5928804151	8.43738E+11	2.27335E+13	7462810498	1.06205E+12	13833165431	3.70438E+13	12074765480	1.71838E+12	19734046072	6.08368E+13	15969238877	30962048405	8.28046E+13	959865102.8	199285228.6	NaN	3400845028	58751877.53	1278521731	NaN	2435488243	28442575418	50195902246	NaN	1858986034	1.67812E+13	2.885606593	NaN	-8.05731E+12	33972808507	4.83473E+12	59623467743	1.66852E+14	34894419525	4.96588E+12	60653293472	1.72091E+14	97948959221	1.59057E+11	5737618.25	7089250268	1.00888E+12	4.14554E+13	59318000000	1.72244E+14	36331902077	33180694054	4.722E+12	57644772520	1.63596E+14	93138515930	1210	1921.906332	5454363.317	3110	5836524796	8.30606E+11	1.64025E+14	-1714546696	-2.44E+11	-8.21875E+12	921611018.1	1.31156E+11	NaN	463770824.4	65999998976	NaN	1.52423E+11	142.3116667	142.3116667	50.69868061	0.35625105	83.61079996	147.8083333	2
19460843.51	9065000960	32415456.32	17404000256	16867000320	19854000128	29244000256	41350129.32	18577000448	23399999488	4200231.189	1887000064	5884489.507	2214000128	16108678.95	7237001216	22272813.31	8379998208	57031435.21	82786413.83	31147999232	4450574.565	226580.6435	1168604.058	8648065.412	NaN	NaN	NaN	21215007.81	103501043.5	NaN	NaN	24270333.25	9930100536	81.73785925	NaN	-1900	103413832	46459801600	147924816.7	56839999488	114490238.9	51435999232	167253101.6	62927998976	301137526.3	489010268.9	163135.7883	-307176.5232	-138002432	540098359.6	169553000	63793098552	112710721.1	113317713	50909229056	NaN	62288350163	298053494.3	290	NaN	161477.5501	770	29863008.8	13416285198	63153449720	-1172523.731	-526769184	-639648832	11076412.58	4976200192	6087998976	NaN	NaN	NaN	865099575.6	449.261	449.2591557	170.8056776	0.380192533	NaN	NaN	0
31179559.04	1691393000	65015353.86	3295524575	5695367400	3126824575	5315089000	17890347.99	1639323000	981375000	NaN	NaN	NaN	NaN	24768753.61	2269603000	39256418.67	1475554000	95069053.61	154139478.7	5412696351	NaN	347423.6533	384398.819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1519591619	160.3667829	NaN	-14756.41056	NaN	NaN	NaN	NaN	137728155.2	12620265000	231351490.4	7869625351	252657607.7	410284849.7	23957.62723	-15722469.41	-1440676600	-668672805.9	NaN	7697823970	140582014.5	133652053.4	12246764864	225628137.9	7652339972	245180137.9	430	686.8833749	23296.14185	750	39738706.68	3641325249	7480538591	-4076101.784	-373500135.9	-217285378.9	NaN	NaN	NaN	55892249.77	5121501863	2979456675	-171801381	91.6317	91.63166667	49.95006924	0.545117784	59.55537629	NaN	1
1300856760	1.59202E+11	908537237	1.12857E+11	33309993820	75279555780	1.72023E+11	506536076.3	25580071854	78057740940	1073230774	54198154075	1475302672	1.37693E+11	1413968524	71405410485	1961844250	1.83222E+11	2351088794	4239233942	3.52352E+11	191365568.6	9335122.511	22866529.88	308151243.9	529172.476	NaN	NaN	211200770.9	4182881611	6539711946	NaN	369835514.6	1.62439E+11	36.30595417	NaN	NaN	4271593395	2.15715E+11	6893564228	6.13632E+11	4796628462	2.4223E+11	7474782131	6.6719E+11	9205599108	14948759629	247862.2363	582851918.8	29434021902	NaN	7489900000	6.70427E+11	4272654996	4514428558	2.27979E+11	7033560141	6.27813E+11	8664006361	1590	2612.97928	233233.6201	3220	519352014.8	26227276750	6.3105E+11	-282199904	-14251095152	-39376987264	525035066.9	26514270878	53557897789	42600000	2151300000	NaN	3236815824	50.5	50.45335	26.31330503	0.521055545	31.15944048	119.18	2
7725703856	4527078775	5799156819	10963262638	6038223785	13132893907	11188725223	2565607563	2349737343	3575863524	1850267978	1694586430	5049959627	4527753103	3934390186	3603350596	9021524398	8779849865	13952822983	17544434548	19135587552	1323391051	134196162.4	NaN	2480874789	12541934.97	110254721.3	NaN	NaN	19863974262	33136470368	NaN	NaN	8385598481	53.9222199	-41010710	-2646534530	20452820732	18731920396	29921322724	31491300942	22921491787	20992877468	35651318221	38931775261	NaN	NaN	3866.426878	4010416979	3672980494	NaN	NaN	42790294967	23321073471	22467645707	20577217997	34894829481	38120436980	NaN	2320	3465.506151	3785.850534	NaN	NaN	NaN	NaN	-453846080.2	-415659471	NaN	2468671055	2260957072	7440474319	NaN	NaN	NaN	3858519706	0.91586	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	800584.9402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.833333	NaN	NaN	NaN	NaN	3
1184542880	1965169131	660812265.7	1235274771	768358068.2	1662667933	2296412862	182010326.3	189654760	259301815.1	380254006	396224674.3	673789524.9	714890685.9	692459106.2	721542388.7	1198278496	1271373484	1555942277	2438663306	2587421768	86612488.92	12779148.29	NaN	276072299.8	308738.2967	NaN	NaN	245922673.7	2162229493	3831297114	NaN	319447276.1	1902441114	53.89283399	47499120.07	NaN	2430411710	2532489002	3881335596	4118097067	2430411867	2532489166	4428954211	4699120418	4361867128	7501159688	8677.953351	492083879	512751401.9	2014989590	NaN	4636392401	2427090012	2438610531	2541032173	4443481584	4714533961	4376581292	4480	8205.860348	8706.417829	8080	521994973.5	543918762.4	4651758703	8198663.346	8543007.207	15366301.61	NaN	NaN	NaN	40993316.73	42715036.03	76831508.05	-62728016.19	1.042	0.612552316	0.580597504	0.557195301	0.73218021	101.6716527	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1746821.444	325510599.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.18000031	NaN	NaN	NaN	NaN	NaN	3
1.76598E+11	2.8747E+11	1.49916E+11	2.70776E+11	2.30059E+11	2.79498E+11	2.62113E+11	12441359067	18726733668	14851747739	1.88197E+11	2.83274E+11	3.29054E+11	3.62597E+11	2.52446E+11	3.79982E+11	4.45595E+11	5.00228E+11	3.81601E+11	7.17837E+11	8.19996E+11	NaN	NaN	NaN	98895140709	5512245.587	3644414527	NaN	35953855824	6.13069E+11	1.10769E+12	NaN	NaN	2.42132E+11	70.42901367	-4269908976	-9957890221	6.46488E+11	9.73094E+11	1.17965E+12	1.33508E+12	7.08884E+11	1.06701E+12	1.32359E+12	1.51502E+12	1.06768E+12	1.74768E+12	19502.09359	1.3827E+11	2.08123E+11	2.59516E+11	1.2771E+12	1.46968E+12	7.40133E+11	7.15614E+11	1.07714E+12	1.33564E+12	1.52888E+12	1.07782E+12	9530	17192.99578	19680.47719	13870	1.34849E+11	2.02975E+11	1.48406E+12	6730030110	10130041321	14383335494	62395670561	93917963328	1.79943E+11	-2453953902	-3693691413	14383335494	-45338600021	1.5052	2.943966667	0.999373531	0.663947337	1.080086257	95.61916667	3
36025925.29	181178730	28081480.99	142406070.8	75820000	142406070.8	299732757.3	23111110.7	62400000	113176408.5	5333333.239	14400000	16532909.25	31343367.64	13740740.5	37100000	32535278.98	74695229.75	45844443.63	115215560.1	339219917.5	NaN	196369.891	104827.9024	9830419.555	NaN	NaN	NaN	10771348.39	83449936.08	175455825.6	NaN	NaN	182698366.3	43.27925182	NaN	NaN	82696294.84	223280000	190846523.4	544509193	98585183.44	266180000	215563245.1	615029116.3	237574824.6	385792266.8	8352.175079	5003703.615	13510000	23474036.25	171870000	616548752.7	86172701.03	93385183.54	252140000	204716919.9	583675019.3	225043640.7	1170	2780.082295	7926.382379	3060	20602370.37	55626400.99	590581916.1	-5199999.908	-14040000	-25966836.58	15888888.61	42900000	79347158.83	20799999.63	56160000	105487639.3	1519636.386	2.700000048	2.7	1.12040491	0.414964774	2.043660078	138.4583333	2
22920708920	2.87146E+11	12478011400	1.60296E+11	1.39804E+11	1.70566E+11	2.42543E+11	2631365369	27883000000	12182537982	9875335019	1.04643E+11	19145377392	1.6547E+11	13973047450	1.48064E+11	28722072891	2.66021E+11	35841606583	66456045334	6.09792E+11	3698534719	246202527.2	4690883.562	8296968782	NaN	380670316.5	NaN	3102940773	51010584593	93507505118	NaN	6169911765	2.4099E+11	61.99632575	NaN	9706575406	52446019403	5.55739E+11	97518385731	8.87996E+11	61203805066	6.4854E+11	1.15345E+11	1.04609E+12	75351573632	1.21779E+11	204567.3569	13045751387	1.38238E+11	1.69012E+11	1.1167E+11	9.99938E+11	60013203054	59692914575	6.3253E+11	1.12581E+11	1.02143E+12	73491428238	11740	22015.6983	199744.3266	14370	11399909555	1.20798E+11	9.74114E+11	-1510890491	-16010000000	-25824111038	8757785663	92801000000	1.58098E+11	-1087633536	-11525000000	-25824111038	-46156479709	10.5964	10.59639167	8.606854094	0.812243224	9.34833772	86.9925	3
1420172429	50260166990	870877422.4	12264854865	2762900032	14176112380	36248083459	660860582.5	2056999936	15540093173	618452415.5	1924999936	2413329776	25874108233	910811707.7	2834999808	3310817391	33990202885	3472907668	6053213869	48944818694	65417545.68	30044593.32	NaN	251173629.7	48541433.39	NaN	NaN	222183541.7	4425764997	7825693177	NaN	209015060.7	27504161227	14.76116131	64	NaN	4569704880	14223699968	10761045464	98462780190	5044579959	15701799936	11583741531	1.06372E+11	14775641951	23993823466	16410.04238	436157069.6	1357585984	27905793990	4955700000	83616383293	6764523494	4725480060	14708567040	11017251197	1.0101E+11	13840994095	1040	1699.628641	15582.78503	2140	473357171.3	1473375318	79190569110	-319100001	-993233216	-4425814183	474875078.4	1478099968	7829581172	681508435.4	2121268608	9452301807	-22756005763	3.112608	3.112608333	1.062681404	0.341411898	1.599697567	106.5759429	2
13664027829	71033561088	18795497489	64875880448	1.007E+11	78785101824	64849035264	4793348849	24099999744	14614971392	7299415181	36700000256	4415331341	23737790464	28541310097	1.435E+11	24229563730	1.06661E+11	19949082208	13878994075	68381810688	2788073702	299826612.8	23617575.52	5607820425	16687769.29	5763272668	NaN	11398926095	44955902024	38501035247	NaN	8083595171	57190358155	141.7179996	NaN	NaN	53283740340	2.679E+11	40806804738	1.89658E+11	57937867717	2.913E+11	44640489378	2.05549E+11	93166434895	1.51291E+11	9301.578796	18198818210	91500019712	71126425600	52137000000	1.91706E+11	53914568343	56367300462	2.83404E+11	43156630781	2.0031E+11	90640899219	2440	1952.939126	9064.508157	4100	17006746520	85506521567	1.86134E+11	-1570562367	-7896473600	-5571962880	4654122897	23399999488	36600000512	NaN	NaN	NaN	-13843202933	5.027800083	5.0278	3.126662692	0.621874904	8.179076662	448.5449757	2
3373617177	2327000064	1904913139	3315000064	1866000000	3372000000	3580999936	1588041115	1587279872	1716073088	2256400924	2255319296	2038716415	2037739136	4848173108	4845849088	4343012939	4340931072	5404461531	5589889906	5586996096	373460536.9	80043388.65	NaN	1955252044	9657888.144	1880171051	NaN	-446566421.5	6936087590	7977752228	NaN	-2042978212	4389360779	101.6403259	NaN	NaN	NaN	NaN	NaN	NaN	11840675754	11834999808	11649828670	11644000256	29895225909	48546166408	1280.884705	2488192804	2487000064	NaN	13713000000	13706360971	10739526345	10781168573	10776000512	10431201087	10425970803	27220192220	1180	1147.472143	1146.896792	2990	1508685623	1507962419	12488331531	-1059507886	-1059000000	-1218029440	1377928364	1377267840	1346994944	80038367.19	80000000	92013552	2062360715	0.99952064	69.55625	0.395882602	0.396072463	NaN	154.7975	2
6908177289	22804440958	8729975786	43755202277	8837999616	47352694698	55836362798	6686210735	6385999872	18166380531	4518898813	4316000256	NaN	NaN	9553973608	9125000192	16144021396	33309711134	17213904238	24554229863	50842644076	1388000297	263377340	102148182.2	3085759339	8415433.578	6207507149	NaN	3034059043	22001781375	40548630445	NaN	-2159279815	34703118983	30.9138796	1000000	2429271990	33454087508	31951998976	50542776842	1.02319E+11	34689560502	33131999232	53336802407	1.07175E+11	92166439568	1.49667E+11	2115.593192	5046590640	4819998720	NaN	62009000000	1.19074E+11	29777659419	31405611478	29995499520	47457488594	95337755197	83441339427	590	936.7911546	1881.927772	1650	6119927331	5845142593	2.16103E+11	-3283949292	-3136499968	97029230583	1235472994	1180000256	4856428544	NaN	NaN	NaN	11898678025	0.9551	0.7000007	0.359480082	0.376379522	0.492687386	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.071965457	NaN	NaN	NaN	NaN	0
37561118677	65584103567	35406066536	89657031724	36319647301	89863567941	38287131768	10058390765	10279675362	17971308008	NaN	NaN	NaN	NaN	55870926595	57100086980	93561062830	1.26787E+11	96731640035	2.1161E+11	2.79853E+11	4101218848	831520750.8	NaN	25997144674	8331889.487	506970520.9	NaN	11936051681	1.47045E+11	2.9018E+11	NaN	14690447367	41994909734	38.03563769	19849048.47	13477326218	1.62661E+11	1.66239E+11	3.19144E+11	4.24611E+11	1.7554E+11	1.79402E+11	3.5344E+11	4.71669E+11	3.54324E+11	6.16632E+11	12277.02002	38854128913	39708919749	93571345906	3.3583E+11	4.48079E+11	1.70529E+11	1.73557E+11	1.77376E+11	3.49548E+11	4.66552E+11	3.50321E+11	4440	9098.346319	12143.85212	9120	37933196355	38767726674	4.42752E+11	-1982854246	-2026477040	-5327837687	12879310990	13162655831	47057318068	447493407.1	457338262	-5327837687	-23589193833	1.022	170.0440833	0.506322947	0.495423627	0.572916496	82.4622077	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.5036	NaN	NaN	NaN	NaN	NaN	3
549130434.8	3857525401	1075396928	7370998918	2226071642	7370998918	9203074884	5163606927	10688666340	17165738245	387717883.1	802576018	378550042.6	3084479375	983516003.9	2035878128	813982429.3	6632444148	2783612940	1638208795	13348545124	240606085.8	7477161.234	342885824.5	671558436.5	1687053.061	NaN	NaN	449018838.2	8359623881	4632575777	NaN	337558790.1	4670775202	49.25080413	NaN	-4003117840	8930735871	18486623253	4558895963	37146727516	9408755195	19476123253	4853203035	39544782259	12634726987	20517241138	962.6867724	542546686.8	1123071642	2838699237	4953000000	40358032061	7783228174	9375755195	19407813253	4834915720	39395774038	12590412306	190	117.7022389	959.0592839	310	1120561180	2319561642	40219333818	-33000000	-68310000	-138698243	478019323.7	989500000	2398052497	193300000	400131000	812435466	813249801.7	2.07	2.07	1.541475591	0.744674199	1.8533329	NaN	0
15638910207	19513626898	13812356101	22106419015	14570000000	21040737776	19801272208	3841135840	4004000000	3966401853	12111473523	12625000000	14143173024	13273074696	17028971604	17751000000	23782246073	24239266112	27458749041	44792022845	54879086688	2923565635	203363680.2	NaN	8954336147	11965100.35	NaN	NaN	4216019034	45003384094	67705964964	NaN	6924255889	20286597507	59.99198587	237000000	-820276084	48328856485	50378000000	72435084986	83084754653	54979854183	57311000000	84154228856	95531093307	63386819399	97756807794	19487.3682	14351496546	14960000000	21526063075	84871000000	96304063917	52929281348	53969685342	56258000000	82610205375	93758511452	62222185719	10800	16851.63891	19125.77959	12690	13170355182	13728778241	94548829472	-1010168841	-1053000000	-1755234445	6650997698	6933000000	12446338654	-182271680.7	-190000000	-1755234445	772970609.5	1.0424	6.197895833	0.904146959	0.867370452	1.058371294	120.6991667	3
