Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
727711939.8	3275942261	319188695.6	1015504171	377900000	1217864921	2324915113	93436645.15	102500000	324669498.5	69462169.37	76200000	81373490.36	217980940.5	559480399.6	613750000	959512656.4	3056897789	383910664.4	339603231.6	1069796912	55300140.16	3970740.408	NaN	195350956.6	3888641.643	4866637.055	NaN	135938505.9	920845083.5	935451958.9	NaN	178512626.9	2306997806	26.1570411	NaN	-15577199.79	1036827709	1137400000	1405402776	4451364199	1172151319	1285850000	1591166745	4915884770	2726021421	4733245041	4441.521402	338833180.5	371700000	1083222397	1255900000	3946940315	1163616014	1132497718	1242350000	1555469492	4782398213	2633800764	1050	1405.37286	4320.915767	2380	338835861.8	371702941.3	3788439925	-39653600.63	-43500000	-158500389.9	135323609.5	148450000	464520570.9	38599999.9	42344200	129621081.6	-968944454.9	1.097000003	1.096925833	0.471694753	0.4299861	0.878900812	NaN	2
159064899	NaN	69017102.42	NaN	29700002304	NaN	NaN	251399654.6	95799610000	2.03582E+11	54059018.46	20600000000	59229814.48	42170443312	91401728.78	34830000000	120561487	85837367542	279925995.1	272780673.4	1.94214E+11	23261070.57	565229.9513	NaN	43857175.96	295485.5726	NaN	NaN	4772213.305	603839957.8	NaN	NaN	27172825.04	NaN	49.20893079	NaN	NaN	622727378.5	2.373E+11	679279483.7	4.83633E+11	658681119.2	2.51E+11	716411512.4	5.10071E+11	1219012607	2116595759	205249.9149	-4180034.78	-1592864964	NaN	NaN	NaN	658223099.9	647992619.3	2.46927E+11	NaN	NaN	1199231539	260	NaN	NaN	480	48629645.95	18531056153	NaN	-10688499.93	-4073013253	NaN	35953740.74	13700712304	27297616516	NaN	NaN	NaN	NaN	381.0650024	381.066036	205.9046156	0.540339874	355.8647322	192.360897	0
84984582928	1.48221E+11	68122362869	1.18301E+11	81343000000	1.05798E+11	1.18529E+11	10959104187	13506000000	17202867877	52836741318	65116000000	66174936624	99180114491	1.08883E+11	1.34187E+11	1.33445E+11	2.34115E+11	1.95775E+11	2.50482E+11	4.5983E+11	22793400750	1530473139	NaN	40285621551	960289424.9	10101720104	NaN	26321418030	2.72533E+11	3.54471E+11	NaN	36522336113	1.35913E+11	57.84820257	-870000000	7717992878	3.15617E+11	3.88966E+11	NaN	NaN	3.33809E+11	4.11386E+11	4.25464E+11	7.11147E+11	3.3796E+11	5.8596E+11	27936.33799	76873580006	94739000000	1.23182E+11	4.2611E+11	6.9884E+11	3.02713E+11	3.2388E+11	3.9915E+11	4.12606E+11	6.90196E+11	3.27908E+11	11890	16208.57703	27113.30936	12880	66607039582	82086515580	6.77688E+11	-9928594612	-12236000000	-21151910444	18192145407	22420000000	NaN	-337552742.6	-416000000	-21151910444	-12307642796	1.2324	1.232416666	1.217262666	0.987717191	1.253066045	119.3341667	3
36536496866	92362639204	27114855388	61575688042	54538888519	66836815395	75239519670	3321193816	6971517940	6740547325	22474898583	47177059615	33297607755	57259701401	32826104834	68905276658	50502897280	86773331802	62933529757	1.19075E+11	2.09975E+11	4766314124	154406691.9	NaN	16887697797	NaN	NaN	NaN	14752463042	90680445351	1.5582E+11	NaN	19364370474	79035335329	68.11139865	NaN	1562151551	99080828408	2.07981E+11	1.73599E+11	3.03488E+11	1.02751E+11	2.15684E+11	1.82089E+11	3.16663E+11	1.07362E+11	1.81703E+11	49333.90949	27736766135	58222245794	70632631055	1.7583E+11	3.03336E+11	1.05551E+11	1.07568E+11	2.25796E+11	1.90403E+11	3.30951E+11	1.12396E+11	16440	29663.4181	51559.92488	17510	31640160840	66415861619	3.18183E+11	4817577883	10112577735	14847115071	3669736857	7703144637	13174717422	NaN	NaN	14847115071	-13327303875	2.0991	2.099141666	2.008934083	0.95704544	2.201042929	96.25253123	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	878600192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
4746795188	5.32988E+12	2379743665	2.17165E+12	1.535E+11	1.63533E+12	3.01921E+12	1127046606	88800002048	9.1333E+11	4071709509	3.2081E+11	5563404184	3.38405E+12	7668663557	6.04214E+11	10583746774	1.06761E+13	10427224266	13286085713	1.23261E+13	891672553.9	80305045.33	NaN	3257499867	898598368.9	312765041.9	NaN	-2474880725	13506767982	17147636720	NaN	-2874876627	3.40045E+12	6.887312486	-20000	NaN	19222870798	1.51457E+12	NaN	NaN	19770402077	1.55771E+12	25258026490	2.26171E+13	28492152372	57115476581	1930701.829	2480389959	1.9543E+11	NaN	24956000000	2.06877E+13	20919807310	17975631260	1.4163E+12	23045167867	2.07227E+13	25905615011	1790	1967.244182	1768984.696	2210	782619141.5	61662562160	2.06877E+13	-1794770817	-1.4141E+11	NaN	547467960.1	43135000576	NaN	91382155.1	7200000000	NaN	-1.92943E+12	78.79	78.78833333	54.67154462	0.693889385	NaN	150.0825	2
23282000000	4.30019E+11	66026822577	5.59168E+11	2.039E+11	6.60025E+11	2.76241E+11	75800769330	1.9784E+11	7.29833E+11	83100493224	2.16892E+11	55328855597	4.58034E+11	1.01387E+11	2.6462E+11	74049928406	6.13015E+11	51268201589	70642722601	5.84809E+11	4929934850	6423880789	2784996784	23908046938	801781547.1	23291504998	NaN	58454561566	1.78828E+11	1.69639E+11	NaN	30082332299	3.10533E+11	30.93236734	-26980309730	-3.05752E+11	NaN	NaN	NaN	NaN	2.28456E+11	5.9627E+11	2.32854E+11	1.92766E+12	3.76882E+11	6.54388E+11	1883.747037	80693608504	2.1061E+11	8.13803E+11	NaN	1.80817E+12	2.27659E+11	2.29614E+11	5.99292E+11	2.33952E+11	1.93675E+12	3.78792E+11	220	228.6231145	1892.633687	370	82362608504	2.14966E+11	1.81532E+12	1158000000	3022379879	7149112175	NaN	NaN	NaN	511000000	1333709946	4311696974	-1.19486E+11	2.609999895	1.975674999	1.582113226	0.606173674	NaN	266.6927776	2
2243906652	8.87331E+11	1558422823	1.73204E+12	6.801E+11	1.88056E+12	7.2853E+11	1712093965	6.072E+11	7.29295E+11	820237306.7	2.909E+11	1547486011	1.01564E+12	2445203978	8.672E+11	3607201218	2.36745E+12	2885069986	4598519736	3.01807E+12	186965794.2	25392955.56	NaN	465806842	30306.21257	892460535.8	NaN	1104463439	5592995030	6347095303	NaN	373545436	7.55729E+11	46.77768441	2128594944	NaN	7042367514	2.4976E+12	8319116995	5.45995E+12	7381853865	2.618E+12	8527457057	5.59669E+12	14163599048	24592537844	563623.4401	1998405149	7.08741E+11	1.6926E+12	8326900000	5.46508E+12	7393805581	6951292714	2.4653E+12	8038843597	5.276E+12	13337479267	740	809.5649963	531328.4667	1340	1570270281	5.56902E+11	5.15374E+12	-430561150.3	-1.527E+11	-3.1134E+11	339486351.1	1.204E+11	1.99875E+11	NaN	NaN	NaN	-1.31602E+11	354.6534424	381.066036	184.8400167	0.521184894	212.2500103	124.1389655	1
4045271359	1.31796E+13	7621342106	NaN	6.08E+11	3.49318E+13	1.69588E+13	7247858479	5.71548E+11	2.19728E+13	8125974067	6.40794E+11	12678551534	3.39519E+13	12200133152	9.62072E+11	17435610475	5.37511E+13	18340398821	29884524199	7.99229E+13	1096923241	190553147.3	NaN	3468485955	61109450.88	1404994618	NaN	1945247948	32411253843	47933017599	NaN	1385754073	1.33907E+13	1.890907558	NaN	-1.71615E+13	37788390451	2.9799E+12	55950272639	1.56573E+14	38729822782	3.05414E+12	56926337503	1.61517E+14	85976954473	1.49283E+11	5622017.064	6633952917	5.23137E+11	4.70283E+13	55471000000	1.61728E+14	36673895808	37345843867	2.945E+12	54889930403	1.55777E+14	82904637494	1280	1910.58614	5422236.653	2890	5413974002	4.26932E+11	1.56471E+14	-1382240110	-1.09E+11	-5.25679E+12	941432330.5	74239000000	NaN	177535427.8	14000000000	NaN	2.11099E+11	78.8575	78.8543	35.52274	0.450467489	62.68943925	182.4183333	2
22111770.92	7935001088	29827009.68	17709000704	12860999680	19587000320	29137999872	38998697.54	14860999680	21202999296	3978334.348	1516000000	5281156.437	1987000064	15845107.72	6038000128	21712013.39	8169000960	56675518.23	79001651.68	29724000256	4360187.829	183699.7342	1155535.13	7654567.233	NaN	NaN	NaN	5787565.521	102206240.8	NaN	NaN	8808619.919	10762143806	71.91011423	NaN	2300	NaN	NaN	NaN	NaN	111519324.8	42496000000	157068223.9	59095998464	264485828.9	459231988.5	162459.2064	-4004581.026	-1526001664	1211131454	164583000	61923141182	114595540.8	111016343.1	42304331776	NaN	58825428785	263292927.7	320	NaN	161715.3906	720	13442234.19	5122351528	61652570558	-502983.3099	-191668832	-270570624	NaN	NaN	NaN	NaN	NaN	NaN	2827142718	381.064	381.0628069	160.6740149	0.421645747	NaN	NaN	0
34103853.2	1565946000	67512701.26	3103032000	4849902000	3117232000	4873126293	16695830.97	1196854000	751263000	NaN	NaN	NaN	NaN	23924877.73	1715074000	34342509.02	1290852000	97855530.66	140605815.7	4937454000	NaN	141307.4878	441318.0016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1542435530	142.2262607	NaN	-27401.27389	NaN	NaN	NaN	NaN	138476239.4	9926780000	205185586.2	6979569000	209570574.3	363881543.3	22128.55965	-5987887.42	-429246500	-213458763.4	NaN	6956058530	140218604.5	131601795.6	9433980000	195962004.1	6646191788	199166759.7	440	621.2929333	21071.59503	630	60671026.19	4349251049	6622681317	-6874443.753	-492800000	-333377212.2	NaN	NaN	NaN	54917405.81	3936798169	2663228081	-23510470.44	71.6858	71.68583333	47.36724147	0.660761845	54.87329693	NaN	1
1189859710	1.50378E+11	735602490	85475876698	25953213414	67530987625	1.43681E+11	488136428.5	20059576085	75064780335	870839747.1	35786462852	1331522702	1.24274E+11	1142265055	46940468790	1757772777	1.64163E+11	1886397971	4001649605	3.32605E+11	184443128.4	8111049.801	23806942.74	290497744.5	2787177.05	NaN	NaN	39307848.31	3325762187	5710447108	NaN	189045807.2	1.39331E+11	26.28196167	NaN	NaN	3516799454	1.4452E+11	6423992119	5.71833E+11	3976453955	1.63409E+11	6965746215	6.21754E+11	8023143191	13930742594	244059.1774	594405496.8	24426618448	NaN	6822700000	6.10708E+11	2645527225	3642854051	1.497E+11	6392947060	5.70632E+11	7350051077	1040	2509.444177	223992.1129	2890	329805592.8	13553097038	5.59586E+11	-333599904	-13709021220	-51121950567	459654500.5	18889134036	49921030756	22899889.46	941052640.5	NaN	-11046528495	41.09420013	41.09416667	20.367229	0.495622957	26.13500941	113.085	2
7224390494	4143754738	5605302652	8898187124	4832662171	10659139649	9520713964	2726399763	2341895604	3374766801	1737301246	1492289651	4391500537	3937383990	3739167352	3211832580	7893014609	7681571339	13794921675	16511503031	18008976637	1195743619	118853728	NaN	2146750102	5544451.126	106610982.8	NaN	NaN	19525825453	30099773159	NaN	NaN	7043299420	53.72285686	-120209059	-2251892302	20260488789	17403152055	27616282513	29065314777	22205716020	19074043890	32512851711	35504522668	NaN	NaN	3568.635894	3085001236	2649923512	NaN	NaN	38404067349	21755920012	21784730989	18712430378	31863648829	34809060116	NaN	2190	3202.683838	3498.733458	NaN	NaN	NaN	NaN	-420985030.9	-361613512	NaN	1945227231	1670891835	6439207891	NaN	NaN	NaN	2899544681	0.85897	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	664145.1928	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.833332999	NaN	NaN	NaN	NaN	3
1089019606	1726051703	600576257.5	1101325621	584854273.4	1371306312	2067298276	170670088.4	153432409.4	237810133.1	357114806.3	321046210.8	619165794.5	656934908	649990759.7	584341693	1123368355	1191893825	1339703116	2065503065	2191498752	80195657.81	11940482.72	NaN	237544128	443526.3544	NaN	NaN	173117502.7	1921806264	3293332236	NaN	240929151.4	1628935523	47.14482772	18623755.71	NaN	2160363964	1942167204	3413009152	3621202710	2160364086	1942167313	3882730110	4119576647	3576282533	6576039669	7801.179476	357494978.6	321387985.8	1723266141	NaN	4022460467	2227452789	2159793918	1941654733	3881753035	4118539970	3575338673	4220	7350.816528	7799.216336	6770	410661630.7	369184806	4021433852	-570167.3331	-512580.4324	-1026614.854	NaN	NaN	NaN	49660540.81	44644826.18	89416292.16	-97116180.32	0.899	0.526640771	0.543068758	0.604080932	0.710503549	102.435813	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2869756.506	337517641.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.14999962	NaN	NaN	NaN	NaN	NaN	3
1.64351E+11	2.45755E+11	1.64472E+11	2.68547E+11	2.17411E+11	2.75595E+11	2.39338E+11	14851526880	19388668342	14996749122	1.92436E+11	2.51226E+11	3.0414E+11	3.35144E+11	2.66033E+11	3.47307E+11	4.24828E+11	4.76914E+11	3.97029E+11	6.72984E+11	7.6876E+11	NaN	NaN	NaN	1.03292E+11	30403054.67	3894172004	NaN	34160637765	6.42674E+11	1.05129E+12	NaN	NaN	2.09788E+11	67.61868904	-12106412447	-22227171173	6.77914E+11	8.85017E+11	1.11391E+12	1.26067E+12	7.45802E+11	9.73644E+11	1.25797E+12	1.4399E+12	9.49031E+11	1.66103E+12	18429.99258	1.43384E+11	1.87188E+11	2.46044E+11	1.2198E+12	1.40394E+12	7.58346E+11	7.49891E+11	9.78983E+11	1.26457E+12	1.44753E+12	9.54235E+11	9710	16185.80967	18527.57146	12210	1.37453E+11	1.79445E+11	1.41183E+12	4089494423	5338834969	7895502035	67887718326	88627416275	1.79233E+11	-2387965445	-3117488888	7895502035	-35967521198	1.3055	2.553258332	1.025934435	0.785855561	1.11241654	102.7858333	3
32888888.31	191061249.6	22433332.94	131411587.8	60570000	131411587.8	283571583.9	19444444.1	52500000	110902009	5222222.13	14100000	15618570.38	29609948.61	12296296.08	33200000	28245582.75	64846848.07	35081480.86	107146436.3	315462644.6	NaN	155438.2366	114324.9788	6896288.037	NaN	NaN	NaN	12012208.43	72515311.51	177101114.1	NaN	NaN	192663784.6	37.46695228	NaN	NaN	66822221.04	180420000	178134512.7	508240223.7	79925924.51	215800000	201874800.1	575974257	208080407.8	361294137.7	7705.650487	6914814.693	18670000	37472107.78	160956000	577576792	73375646.84	79525924.52	214720000	201033356.2	573172691.8	207039041.6	980	2689.517388	7668.16985	2770	18908925.81	51054100.59	575269476.4	-399999.9929	-1080000	-2307315.646	13103703.47	35380000	75592016.77	12399999.78	33480000	72642581.35	1602535.055	2.700000048	2.7	1.037099082	0.384110764	2.082035256	124.4825	2
21839693822	2.61614E+11	10424494259	1.24952E+11	96616000000	1.2798E+11	2.0786E+11	2446801531	22376000000	10132671810	9330453800	85327000000	17859979463	1.54361E+11	13295462001	1.21587E+11	25776607468	2.38741E+11	35297758338	62365788297	5.72261E+11	3599462729	192531452.2	16614475.41	8254674686	NaN	275218277.8	NaN	1829249587	49547423671	86876442469	NaN	4944348111	2.15949E+11	56.08277358	NaN	8377363556	51040021870	4.66761E+11	90175682422	8.21134E+11	59204811372	5.41428E+11	1.06448E+11	9.65409E+11	65036343336	1.12386E+11	188766.6563	11382941498	1.04097E+11	1.36068E+11	1.0266E+11	9.19744E+11	59333727240	58093931110	5.31269E+11	1.04495E+11	9.48063E+11	63816044031	11600	20431.93213	185375.1114	12480	10083924273	92217487475	9.0163E+11	-1110880262	-10159000000	-18114296694	8164789502	74667000000	1.44275E+11	-1241990159	-11358000000	-18114296694	-45664615916	9.145	9.144991666	8.325006792	0.910334258	9.026353079	87.43333333	3
1242000000	47814880331	1753999872	14119308094	1815999872	16849011988	36875576138	1484999936	1484999936	16110452324	1527000064	1527000064	2579766312	27658529490	2503000064	2503000064	3499612260	35928448082	4634000128	5906037683	47754787764	146811231.3	30494155.87	NaN	482492387.1	62928863.13	NaN	NaN	915407708.9	7779479102	8808371278	NaN	968795921.2	29023742436	8.032842982	512	NaN	8048000000	8048000000	11188738051	1.02376E+11	8622000128	8622000128	11688497606	1.07334E+11	13943749388	24210808520	17304.46236	1479999872	1479999872	28527096075	5214900000	88543216169	7827006424	8324900352	8324900352	11358353669	1.04137E+11	13463270989	1260	1831.195662	16789.03712	2170	1397900096	1397900096	85918334001	-297100000	-297100000	-2624882168	574000000	574000000	5587246910	477720000	477720000	4220661716	-18791137895	1	0.999999999	0.618341587	0.618341587	0.989662806	132.6072101	2
13635984799	65499992064	16768293353	61213593600	87799996416	72688599040	59855585280	3466421929	16600000512	11616700416	5283161130	25300000768	3942130090	21193756672	24974942126	1.196E+11	22654316323	99726688256	16308887517	12523985536	61705682944	2353256420	202790375.8	19076638.09	4490478004	19072235.07	5743051916	NaN	13901226898	37304793674	36512561721	NaN	10270492153	64818734358	124.5047342	NaN	NaN	44750252855	2.143E+11	37233252841	1.73049E+11	48801372228	2.337E+11	40764892197	1.87704E+11	79568322946	1.38156E+11	9040.399365	19378549199	92799991808	77651746816	50863000000	1.87022E+11	46873878282	47576472468	2.27834E+11	39434526309	1.83034E+11	77571181980	2260	1899.290509	8815.499718	3740	18391704902	88074192072	1.82311E+11	-1224899974	-5865800704	-4711307264	4051119372	19399999488	34500001792	NaN	NaN	NaN	-681257706	4.788799763	4.788799999	2.937098472	0.613326641	7.397295839	382.1905365	2
2662276125	1867000064	1884903547	3288000000	1900999936	3392000000	3496000000	1473073108	1472366976	1436407552	2091237079	2090234624	2108430217	2107419520	4589801575	4587601408	4134786147	4132804096	5125488122	5329547386	5326788352	481764900.9	75359283.26	NaN	1428085415	59153.40741	1850483911	NaN	-159789749.8	7219103361	8109429169	NaN	-1603927196	3539899458	102.63399	NaN	NaN	NaN	NaN	NaN	NaN	11188362806	11182999552	10901454002	10896000000	26163154397	45427603706	1262.597001	1934926630	1933999104	NaN	12575000000	12568899394	11537553415	10497731841	10492699648	10125650339	10120573260	24548165244	1340	1173.331108	1172.74279	2840	1268295666	1267687695	11793472706	-690631092.9	-690300032	-775426688	942298740.3	941847040	908234944	22410742.81	22400000	25162332	1672899394	0.99952064	44.11500833	0.427433152	0.427638145	NaN	179.3466667	2
7169964923	20643891232	8316647001	40242046437	6944000000	39936613641	47235586011	5313154365	4563999744	17241401331	3571594765	3068000000	NaN	NaN	8114085741	6969999872	13693212394	28252994601	13628637296	21722172831	44978511156	1160547104	220001627.8	104151391.1	2186630042	8148562.25	5262714733	NaN	5444256297	18697493346	37162475486	NaN	1009877246	33040768986	25.50520004	NaN	2270780358	27055879190	23241000960	44691247601	90472907088	28137368590	24170000384	47160756999	94764990464	76216671559	1.32337E+11	1962.961238	5003492722	4298000384	NaN	55806000000	1.07162E+11	25560703899	26259138075	22556600320	43537818227	87463495834	71129043060	530	901.8420109	1811.718138	1470	7630976498	6555009019	1.95601E+11	-1878230516	-1613400064	88439221360	1081489400	928999424	4292077056	NaN	NaN	NaN	12396877754	0.859000027	0.7000007	0.317122224	0.369176035	0.405668943	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.071965457	NaN	NaN	NaN	NaN	0
32470331293	58149213381	35570765661	88248359593	30230641500	86972016523	36081030490	9705411898	8366065056	16736054553	NaN	NaN	NaN	NaN	54439872649	46927170223	92681841204	1.25595E+11	91819619381	2.0133E+11	2.66258E+11	3847877298	789456673	NaN	24164059831	25674871.6	648939840	NaN	7626478025	1.37998E+11	2.72258E+11	NaN	10010283938	34972341836	31.59261221	-9972666.107	12432523689	1.55965E+11	1.34442E+11	3.07101E+11	4.08589E+11	1.65984E+11	1.43078E+11	3.39365E+11	4.52885E+11	3.18181E+11	5.92076E+11	11879.75035	34040979528	29343324354	85863327869	3.2173E+11	4.29708E+11	1.80384E+11	1.62836E+11	1.40365E+11	3.33225E+11	4.44766E+11	3.12147E+11	4730	8740.909824	11666.77026	8190	31790537856	27403443632	4.2112E+11	-3147589824	-2713222428	-8588154756	10019066603	8636435412	44295914621	441341670.9	380436520.3	-8588154756	-23176871544	0.862	143.4299167	0.449675337	0.521665124	0.513380006	78.59714329	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.3054	NaN	NaN	NaN	NaN	NaN	3
551787439.6	3876190299	1107551408	8245321832	2292631414	8245321832	8179917476	4826012835	9989846569	24746580208	357071662.9	739138342.2	371226092.9	3024802796	824678598	1707084698	711705865.8	5799080219	2391287864	1606223731	13087922625	208144202.7	7107766.638	323620256.4	544230001.8	1647900.309	NaN	NaN	390496580.4	7619646840	5257953668	NaN	266262632.1	4693375065	38.42177602	NaN	-1310100812	8041979298	16646897146	5355006455	43633583053	8502744998	17600682146	5622006404	45809132138	13688381916	23767408915	1189.821968	697648026	1444131414	4758779421	5722300000	46626316904	8114865136	8489144998	17572530146	5612621678	45732663859	13666487575	210	145.7792423	1187.835822	350	934724354.6	1934879414	46553045955	-13600000	-28152000	-73270949.23	460765700.5	953785000	2175547553	117300000	242811000	631961937.1	817184766	2.07	2.069999999	1.285811738	0.621165091	1.551046857	NaN	0
14631725021	18201882846	13285653288	21478218504	12725000000	20772559988	18447519990	3846071734	3603000000	3910430145	11412254483	10691000000	13067072047	12263176237	16474167378	15433000000	22876648217	23316265511	24408625107	41441648812	50774215880	2629656812	160299214.2	NaN	8178906917	20425067.39	NaN	NaN	4129461759	40954169296	62793427017	NaN	6578394289	18440793210	52.52208346	5000000	-1354895623	44728864219	41902000000	68002880670	78000911537	50285012810	47107000000	79008660402	89689892137	55657166186	91779516419	18470.72208	13578138343	12720000000	20765833208	79310000000	89928802501	51090396292	49153501281	46047000000	77242456381	87666380907	54404770657	10520	15907.29914	18054.0005	11200	12308368676	11530479776	87910603812	-1131511529	-1060000000	-2018198689	5556148591	5205000000	11688980600	-159052092.2	-149000000	-2018198689	238910364.7	0.9368	5.570083333	0.846377982	0.903477778	1.007011076	115.245	3
