Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
2026936366	NaN	749589020.4	NaN	1499178041	NaN	NaN	78150000	156300000	NaN	NaN	NaN	NaN	NaN	645950000	1291900000	NaN	NaN	2062550000	NaN	NaN	225702804.1	9595880.123	NaN	417079621.7	NaN	NaN	904377.6614	-168097565.7	NaN	NaN	NaN	NaN	NaN	553.0047258	853375295.8	NaN	2786650000	5573300000	NaN	NaN	3409200000	6818400000	2657506213	1232973188	5363729664	5049707645	4539.3648	598362352.1	1196724704	NaN	NaN	NaN	3004240737	3058017667	6116035334	NaN	NaN	4811210863	11060	NaN	NaN	17710	303252832.2	606505664.5	NaN	-351182333	-702364666	NaN	622550000	1245100000	NaN	NaN	NaN	NaN	NaN	2	2	1.271205006	0.635602503	1.504232612	NaN	3
8310397452	7012500000	1591467056	2204800000	2396800000	2203700000	5010300000	84466856.88	127300000	128200000	1271448477	1916200000	962315273.9	1659000000	8733196205	13161800000	3952048137	6813300000	3429964833	2926206121	5044800000	348863728.5	67979509.46	NaN	1657523830	NaN	4980704080	12812538.07	4516376910	5671799985	4466447795	-257484370.1	-241319542	12186038136	153.9958119	789100000	340700000	NaN	NaN	NaN	NaN	12247627895	18458400000	6952621062	11986300000	19509956519	18367737145	31750.69468	6483909495	9771900000	NaN	NaN	17159838136	11595930653	12310027895	18552443040	7001760469	12071016205	19609357097	30720	18547.07114	31975.10074	51940	6116024148	9217459994	NaN	62400000	94043040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5173538136	1.5071	1.507101667	0.946101545	0.627762952	1.028197285	NaN	3
657472793.2	20599490000	472498186.2	19537800000	18248780000	18248780000	21465220000	223315598.5	9234100000	6246470000	410960096.7	16993200000	283540682.4	12820150000	526885127	21786700000	354613344.7	16262930000	411818621.5	288484941.5	12820150000	42312840.07	4119970.27	63254994.14	93924704.66	NaN	NaN	674886.5975	NaN	936158390.7	NaN	NaN	NaN	20599497813	135.9113244	4031540000	5792180000	1161160822	48014000000	777924606.2	35329550000	1196045949	49456500000	800957405.1	36388800000	3070865255	2891080037	52846.0704	413693591.3	17106230000	NaN	839435000	36388807813	1031019099	1093338089	45209530000	NaN	33261886130	2807161341	1500	NaN	48304.9723	4080	NaN	NaN	35912967464	-102707859.7	-4246970000	-475840349.4	34885126.96	1442500000	1059250000	163104957.7	6744390000	5354517133	7813.375317	41.35	41.34853333	16.10507003	0.389481742	19.20232188	NaN	1
5963997110	11008794437	2958461214	6017900000	20477858521	6927400000	9153599302	243010448.7	1491797209	432781745	442424986.9	2715967006	355678358.6	952780847.4	6279157892	38546615060	3874367288	12343291896	5427748719	3528071948	11113912128	747898715	32985837.92	NaN	1400608150	709432035.2	20958985.99	35557165.69	3717988244	9507346513	6039884028	3718849916	3761701786	12299817310	306.7148875	5328369344	1921364960	11949917060	73358380348	7542643292	23889985768	12379018582	75992557018	8019553719	24776285768	25339272476	23855773119	12853.83741	4861351593	29842958521	10073618008	7633500000	26067308641	11474370094	11640885508	71461291525	7551447395	23217445739	23828348572	5950	3917.660539	12045.11748	12360	5354320568	32869205937	24508468612	-738133074.3	-4531265492	-1558840029	429101522.8	2634176669	886300000	1231344294	7559000000	2600437295	1291022873	6.138819205	6.138819205	2.999003112	0.488530939	3.807899491	NaN	2
254224150.6	NaN	152037541.8	NaN	72866576527	NaN	NaN	871572630.7	4.17716E+11	NaN	NaN	NaN	NaN	NaN	230122249.2	1.1029E+11	NaN	NaN	516355485.9	NaN	NaN	21979326.2	1799227.523	NaN	127977701.4	69162.3752	NaN	4550154.1	NaN	1557652339	NaN	NaN	NaN	NaN	116.078908	-7558144644	NaN	1618050366	7.75478E+11	NaN	NaN	1696340453	8.13E+11	983715326.2	7.00386E+11	3087062690	2906329186	168323.8975	24853750.68	11911582527	NaN	945147000	NaN	1596623448	1685699203	8.079E+11	NaN	NaN	3067697352	380	NaN	NaN	740	NaN	NaN	NaN	-10641250.08	-5100000000	NaN	78290087.48	37521855356	NaN	61849808.05	29642571956	NaN	NaN	479.267	479.2667826	263.3571396	0.54949984	311.8534402	105.2249565	0
4.97829E+11	5.28888E+11	3.23253E+11	3.24407E+11	3.55472E+11	3.3275E+11	5.20391E+11	22464388791	24129000000	23142960182	1.78226E+11	1.91433E+11	1.23272E+11	1.84755E+11	4.20207E+11	4.51344E+11	2.37429E+11	4.16543E+11	8.89396E+11	5.46919E+11	1.00402E+12	65692129228	3869564735	NaN	1.828E+11	10945201128	49942281662	1376852169	1.55783E+11	1.16217E+12	7.36216E+11	1.55529E+11	1.56718E+11	5.50954E+11	105.9486967	-757000000	765087131	1.33207E+12	1.43077E+12	NaN	NaN	1.42407E+12	1.52959E+12	8.63738E+11	1.44371E+12	1.26285E+12	1.18956E+12	43842.05714	3.58565E+11	3.85135E+11	3.63313E+11	NaN	1.46577E+12	1.32786E+12	1.40586E+12	1.51003E+12	8.51875E+11	1.425E+12	1.2467E+12	40320	25869.46763	43273.80975	37860	3.38583E+11	3.63672E+11	1.44732E+12	-18206870869	-19556000000	-18457990154	91998882786	98816000000	NaN	-1868541104	-2007000000	-18457990154	22066489883	1.0741	1.074099167	1.211220831	1.12766114	1.27606417	109.1875	3
2.44147E+11	2.74944E+11	93488524766	1.08119E+11	1.14393E+11	1.01394E+11	2.21601E+11	4947728811	5939105233	5707222124	82048803143	98488921829	55027323087	94626860647	1.12892E+11	1.35512E+11	75370675961	1.29501E+11	2.91318E+11	1.8917E+11	3.3358E+11	20944215932	270353492.2	10536732.79	74921237102	NaN	NaN	488721426	59750913374	3.63455E+11	2.4047E+11	79845545276	80414239081	2.71133E+11	104.6063147	-1	-138653180	4.09157E+11	4.9114E+11	2.68153E+11	4.68788E+11	4.34117E+11	5.21101E+11	2.8645E+11	4.98154E+11	3.25668E+11	2.85843E+11	65970.90712	1.399E+11	1.67932E+11	1.50926E+11	NaN	4.94343E+11	4.30565E+11	4.38386E+11	5.26226E+11	2.89403E+11	5.0303E+11	3.28871E+11	57020	38325.82744	66616.62446	43550	1.34692E+11	1.61681E+11	4.99243E+11	4269743280	5125271741	4899581592	24959654714	29960820729	29365882091	-11765035759	-14122395974	4899581592	-3810927470	1.20037	1.200365833	1.600097207	1.33300333	1.764047679	93.55338706	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1693301604	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	11514605842	5755000000	6815065491	5755000000	NaN	NaN	38191.24156	NaN	NaN	NaN	NaN	NaN	10240936484	10888355342	5442000000	NaN	NaN	NaN	67960	NaN	NaN	NaN	NaN	NaN	NaN	-626250500.2	-313000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4998	NaN	NaN	NaN	NaN	NaN	3
75855419791	3.77772E+13	34331423168	1.95458E+13	1.91948E+13	2.05229E+13	3.30696E+13	6244071625	3.26234E+12	3.00686E+12	20470991745	1.06955E+13	17035293418	1.0362E+13	65523854855	3.42342E+13	32828390127	3.3115E+13	87793193292	51016517256	4.73305E+13	5230429658	498464251.2	NaN	17387941002	22421719241	232940888.5	855185849.1	23736153179	1.05598E+11	82470535881	4779203316	5813458457	4.53473E+13	99.52920213	1.11191E+11	3.24179E+11	1.59561E+11	8.33659E+13	90075177564	8.34523E+13	1.73079E+11	9.04288E+13	1.01466E+11	9.08565E+13	2.42805E+11	2.29442E+11	5462341.981	57276219429	2.99251E+13	NaN	1.2994E+11	9.84266E+13	1.43815E+11	1.54216E+11	8.05735E+13	89192427025	8.02036E+13	2.16343E+11	8650	5362.295737	4821881.892	13010	41542720554	2.17048E+13	8.95666E+13	-18862872050	-9.85528E+12	-8.86001E+12	13518236057	7.06287E+12	7.40418E+12	4147348919	2.16687E+12	1.5055E+12	7.57009E+12	522.47	522.4641667	372.4341303	0.712833522	347.7444828	102.8266667	2
1.34221E+12	9.73128E+12	1.3664E+12	7.70408E+12	1.10943E+13	8.22785E+12	6.91326E+12	3.763E+11	2.8627E+12	1.97304E+12	1.14972E+12	8.7465E+12	8.32095E+11	6.88841E+12	1.65404E+12	1.25831E+13	1.19995E+12	9.93366E+12	1.46371E+12	1.01839E+12	8.43062E+12	63264879684	48296012506	NaN	3.53122E+11	39806402037	1.35307E+11	42662351901	1.42431E+12	2.97362E+12	1.97484E+12	1.24283E+12	1.29902E+12	8.96758E+12	130.7007366	-3440677500	-1.09596E+12	3.12323E+12	2.37599E+13	2.19594E+12	1.81789E+13	3.49406E+12	2.6581E+13	2.45667E+12	2.03373E+13	7.3333E+12	6.90397E+12	15431.7886	1.76582E+12	1.34335E+13	9.94991E+12	2.2067E+12	1.95736E+13	3.26237E+12	3.50186E+12	2.66404E+13	2.46185E+12	2.03802E+13	7.34968E+12	2480	1868.033338	15464.32797	5580	1.81072E+12	1.3775E+13	1.97076E+13	7800000000	59338500000	1.33975E+11	3.70829E+11	2.82108E+12	2.15843E+12	38668000000	2.94167E+11	2.25069E+11	-7.63696E+11	7.6075	7.6075325	3.624699996	0.476464015	4.091179724	105.5757869	2
4563011833	1.48488E+12	3532896628	1.5508E+12	1.7566E+12	NaN	1.76335E+12	3923240342	1.88028E+12	1.72792E+12	3327264941	1.59465E+12	NaN	NaN	6176338258	2.96011E+12	3461574028	2.27188E+12	10055550461	5814682132	3.81625E+12	555645416.4	43859430.34	NaN	1848517452	10374356.28	1673275944	122221791.8	2040930135	17075379440	11100380432	1046247452	1179228206	1.83091E+12	116.9740144	50698568750	NaN	20155129061	9.65968E+12	11909018096	7.81605E+12	20684301372	9.9133E+12	12912710945	8.47479E+12	39555044953	37239276661	461840.6997	3833564242	1.8373E+12	NaN	13440000000	8.82082E+12	19486188342	20605932826	9.87574E+12	12861765039	8.44135E+12	39405179058	1060	700.9127858	460018.55	2150	4199609972	2.01273E+12	8.78739E+12	-78368545.82	-37559440813	-33436487665	529172311.7	2.53615E+11	6.58737E+11	389416704.6	1.86634E+11	1.66147E+11	3.46037E+11	479.2667826	479.2667826	250.6203338	0.522924481	294.2624632	102.4908126	1
34638715438	6.6542E+13	45854020877	9.0382E+13	9.7674E+13	9.18847E+13	8.7422E+13	14982312110	3.11069E+13	2.7821E+13	30171791045	6.26439E+13	20696078364	5.5422E+13	63810272769	1.32485E+14	37426593154	1.1538E+14	1.09963E+11	78156148786	2.0902E+14	7427173383	451110668.8	NaN	22572370301	2602144477	12630203770	209692970.2	13522226863	1.61604E+11	1.09884E+11	6415743936	6643836135	7.31528E+13	111.105899	1.00028E+11	8.78334E+11	1.88756E+11	3.91903E+14	1.25864E+11	3.52221E+14	2.07621E+11	4.31072E+14	1.36744E+11	3.87983E+14	3.80896E+11	3.58597E+11	8747748.455	40287096836	8.36457E+13	7.76155E+13	1.3872E+11	3.94594E+14	1.80371E+11	1.99659E+11	4.14541E+14	1.31359E+11	3.72798E+14	3.66289E+11	4070	2961.726645	8405369.657	8260	37553397354	7.79699E+13	3.79409E+14	-7962068454	-1.65312E+13	-1.51853E+13	18865502857	3.91693E+13	3.5762E+13	5231231488	1.08613E+13	9.97703E+12	6.61083E+12	2076.239753	2078.291837	1131.730205	0.545086473	1235.604411	109.2783333	2
68490749.76	NaN	51939629.99	NaN	18669700000	NaN	NaN	210825284.4	75781148464	41036209915	19537846.53	7022878937	10107701.16	3802955486	55129290.3	19816223400	28520563.43	10730672728	198994653.3	NaN	NaN	19555482.9	860500.1197	5282417.641	38380414.14	NaN	NaN	257846.9176	NaN	423216396.2	NaN	NaN	NaN	NaN	188.5829704	-7954500000	NaN	418550285.2	1.50448E+11	NaN	NaN	464949228	1.67126E+11	235543869.4	88622000000	731503232.9	688677039.8	130594.9585	-71713172.9	-25777300000	-10325968642	232049000	NaN	435151454.4	466879228	1.6782E+11	NaN	NaN	734539696.1	640	NaN	NaN	1080	NaN	NaN	NaN	1930000	693738500	NaN	46398942.83	16678100000	NaN	87262756.6	31366597860	NaN	NaN	359.45	359.4502696	228.4692569	0.635607892	299.4593471	NaN	0
570094733.7	5450977448	618267460.3	15929910132	50385000000	15899790662	26935474637	95846462.41	7722100000	1489684067	NaN	NaN	NaN	NaN	208558307.7	16803000000	130245520.4	4895614655	1026803682	630377323.6	22136061891	69579286.97	2216439.702	1048013.575	135243419.4	NaN	NaN	NaN	198911793.7	1163527117	873719258.4	NaN	278201731.9	14832086491	376.0409661	NaN	-3.8147E-06	NaN	NaN	NaN	NaN	1331208452	1.07252E+11	838471844.9	28521360614	1579437003	1486968138	59047.62426	160164144.4	12904008229	3796402516	597299000	37902469657	1240139950	1299812143	1.04722E+11	815179627.2	27647401187	1542186269	2570	1687.662135	57238.27061	3190	430088383.5	34651101592	37028510230	-31396309.1	-2529518904	-873959427.4	NaN	NaN	NaN	300665508.5	24223837423	8369437782	9381109043	80.56739713	80.56739713	67.90520912	0.842837321	81.00665397	NaN	1
12821726146	1.18034E+12	5731790284	4.62529E+11	3.35404E+12	4.89028E+11	1.08547E+12	1994874983	1.03059E+12	1.99945E+11	5027779995	2.59744E+12	5120352570	4.77892E+11	6882973956	3.55586E+12	6702585972	6.25974E+11	14639305230	12459280654	1.03558E+12	1162363631	57731735.3	44403580.65	1534984074	11790404.54	NaN	20951917.25	3414639998	23983154197	18965087676	4439395736	4463077908	9.88007E+11	665.9962648	NaN	NaN	23517154169	1.21494E+13	20912114055	1.8615E+12	26321999643	1.35984E+13	22875207933	2.04181E+12	48592843819	45747953437	458565.7903	5227539021	2.70064E+12	NaN	20686000000	1.84948E+12	24737358582	25574332256	1.32121E+13	22283831673	1.98905E+12	47212580729	5560	5004.669549	446715.0602	10600	4949624071	2.55706E+12	1.79671E+12	-747667387	-3.86258E+11	-52766655629	2804845474	1.44903E+12	1.80317E+11	469518125.2	2.42561E+11	33136260391	-1.92336E+11	516.6174	516.6173902	279.8437373	0.541684692	320.2931437	102.2816667	2
11917900000	10334474647	5678000000	5926211824	5968000000	6223670051	9317294021	2389400000	2389400000	2212428112	4837000000	4837000000	4357544334	3906939133	9852000000	9852000000	8295677630	8073447558	35831000000	28737453673	31343732355	6742474738	190848496.2	NaN	6463007034	1409722698	999100886.6	798604.8862	NaN	48772269382	40103394928	NaN	NaN	10746818653	114.3257393	-300000	-269667449.2	48072400000	48072400000	39554191137	41629608025	58603500000	58603500000	46940846885	51260110221	NaN	NaN	4548.898219	7553300000	7553300000	NaN	NaN	51672454226	56233414128	57644100000	57644100000	46148809643	50414712319	NaN	4990	4095.313823	4473.876355	NaN	NaN	NaN	NaN	-959400000	-959400000	NaN	10531100000	10531100000	9630502196	NaN	NaN	NaN	412344005.5	1	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3833136.897	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
10471801926	6678000000	4814305365	2790000000	3562000000	2838000000	7809000000	421063320.8	306113034.2	274367219.5	1418515230	1031260572	848857673.7	900637991.8	3605219548	2620994611	2016681123	2139698671	14980556797	8706282513	9237365747	1367575319	58279326.29	NaN	2181568088	1051883.165	NaN	69979079.45	-278776261.6	18041322072	10122236051	951526142.2	1029467848	6908109722	125.1892148	-1184604.134	97000000	19006839666	13817972437	10981556680	11651431637	21841815681	15879000000	11954759661	12684000000	22372100959	20247344401	16179.04607	3533954063	2569184604	932022285.9	NaN	12914109722	19006142501	20223942043	14702805865	11265195588	11952372519	20714947868	24240	14369.29347	15245.82037	26420	1902791826	1383329658	12192362301	-1229041436	-893513123.8	-721747420.9	2446143813	1778346552	946838574.8	-9614195.323	-6989520	-5654652.948	230109721.8	0.727	0.426125	0.70976794	0.976297028	0.753481911	99.30500579	3
1.23137E+11	2.54135E+12	48773188763	9.63948E+11	1.09154E+12	1.05104E+12	2.40222E+12	3858452440	78288000000	60432845363	41580926565	8.43677E+11	22695495589	8.82064E+11	60216067028	1.22178E+12	28297791109	1.21681E+12	98781468704	44130216001	1.91288E+12	6513048265	881360728.7	120981225.8	30119298303	NaN	529852467.4	126171234.1	13017173905	1.31259E+11	60738008936	17855052087	17998027748	2.49971E+12	103.871221	NaN	-2877000000	1.62856E+11	3.30435E+12	74514257724	3.19012E+12	1.80511E+11	3.66257E+12	81312346952	3.52607E+12	2.62785E+11	2.46299E+11	341205.381	58599605717	1.18899E+12	1.14853E+12	NaN	3.48443E+12	1.54035E+11	1.67631E+11	3.40123E+12	75567722055	3.27779E+12	2.44033E+11	14910	7312.420367	317179.6697	23610	45315754886	9.19457E+11	3.23283E+12	-12880630853	-2.61348E+11	-2.51608E+11	17655248891	3.58225E+11	3.35953E+11	-1168063085	-23700000000	-2.51608E+11	-41638095572	20.29	20.29366667	13.93754879	0.686917141	14.87801358	108.8275	3
1.56768E+12	1.12228E+12	6.12999E+11	4.35813E+11	4.6775E+11	4.55732E+11	9.46751E+11	28659883554	20940000000	16644421320	7.09558E+11	5.1843E+11	4.62961E+11	5.10155E+11	9.08234E+11	6.6359E+11	5.6954E+11	6.39369E+11	2.04268E+12	1.31876E+12	1.50644E+12	1.46465E+11	5597970491	619191918.4	4.91406E+11	11602325.02	5617792153	963983783.6	3.94021E+11	2.8834E+12	1.8061E+12	5.27357E+11	5.2864E+11	1.11173E+12	101.9474349	NaN	-326010000	2.97957E+12	2.17699E+12	1.91071E+12	2.16246E+12	3.32381E+12	2.4285E+12	2.08112E+12	2.38211E+12	2.92517E+12	2.74793E+12	28956.05947	8.7284E+11	6.3773E+11	6.20714E+11	2.0653E+12	2.37157E+12	3.24466E+12	3.38106E+12	2.47033E+12	2.11673E+12	2.42298E+12	2.97555E+12	39440	25730.19453	29452.83725	36170	8.85634E+11	6.47078E+11	2.4126E+12	57251333766	41830000000	41030948992	3.44233E+11	2.5151E+11	2.19654E+11	-40115624974	-29310000000	41030948992	-10543016905	0.730638	NaN	0.830208922	1.136279419	0.873255601	100.9875	3
145174058.9	NaN	99496296.3	NaN	268640000	NaN	NaN	44021501.85	118858055	101313838	14642993.7	39536083	22082286.8	41863971	55992979.26	151181044	65708121.36	150854192	243206517.4	217187243.6	639446953	11965284.63	1069106.209	131531.4406	47793060.58	NaN	NaN	NaN	-40032954.15	356596354.6	NaN	NaN	-27151788.78	NaN	103.5492632	NaN	NaN	343220998.5	926696696	312504585.6	891614983	424135813.3	1145166696	387615140.6	1105914866	736851858.9	693712528.1	16160.31309	8338587.778	22514187	NaN	NaN	NaN	404949238.1	404520946.7	1092206556	NaN	NaN	702774918.2	5920	NaN	NaN	10270	9876624.815	26666887	NaN	-19614866.67	-52960140	NaN	80914814.81	218470000	214299883.2	21152903.7	57112840	NaN	NaN	2.7	2.7	1.554134229	0.57560527	1.786271936	94.96583333	2
1.62618E+11	8.47735E+11	67729301762	3.46166E+11	3.96152E+11	3.67028E+11	8.05729E+11	3103771332	16896000000	17217625927	37150467513	2.02236E+11	23142235034	2.00014E+11	67608060694	3.68038E+11	36656460790	3.39509E+11	1.93016E+11	1.1063E+11	1.01513E+12	23250623221	353378715.8	6903848.042	50065396697	14034624.43	7268625964	78242809.13	27842795334	2.57413E+11	1.50183E+11	43379838465	43450291705	8.42586E+11	104.4518518	2000000	-151000000	2.63728E+11	1.43566E+12	1.50655E+11	1.37185E+12	3.11418E+11	1.69526E+12	1.78957E+11	1.62301E+12	2.05966E+11	1.8894E+11	297176.3114	79885923177	4.34875E+11	4.03885E+11	1.8374E+11	1.61786E+12	2.98718E+11	3.14768E+11	1.71351E+12	1.80806E+11	1.64042E+12	2.08182E+11	54700	33105.93475	300363.9745	38120	77908008333	4.24108E+11	1.63532E+12	3350845932	18241000000	17463548692	47689622867	2.59608E+11	2.51158E+11	-6230137590	-33915000000	17463548692	-5148846263	5.4437	5.443700833	8.230797216	1.511985821	8.783818762	100.6875	3
11889079346	1.14335E+11	7762901272	65209300000	2.58144E+11	65738500000	1.47638E+11	2457955784	81161700000	24250200000	7927831617	2.61777E+11	6739293611	72254200000	11803806784	3.89762E+11	9150707625	93944900000	23142453059	19639656819	1.58802E+11	736474777.6	151917384.8	NaN	4453300389	1123592523	NaN	14492072.32	633484427.3	33656773956	27334266722	374061390.1	387337527.2	1.12177E+11	433.643067	NaN	-100000	37404215627	1.23509E+12	30273094059	2.76997E+11	41314666869	1.36421E+12	34258540899	3.14593E+11	75373747518	70960956816	33004.03044	4059473047	1.34044E+11	32435000000	17083000000	3.12435E+11	39560226686	39233666869	1.2955E+12	32561014698	2.98531E+11	71577207924	4150	3415.985295	31318.93828	7510	5379673047	1.77637E+11	2.96373E+11	-2081000000	-68714620000	-16062220980	3910451242	1.29123E+11	37596300000	3401045492	1.12303E+11	26251013913	-2157506462	33.02	33.31186194	18.09927654	0.548130725	21.93504011	96.02660044	2
63297350511	1.34288E+11	35284015564	77951773847	3.2204E+12	94690474122	54416034527	10162789382	7.042E+11	37381169653	6681868054	4.63E+11	4497569399	24179920316	77604918522	5.3774E+12	38036883783	1.67442E+11	38865958655	23690687436	1.16724E+11	5986201015	801699278.2	90861085.55	14491492382	99175795.05	34244592426	357581695.4	63042156751	85077434636	53833087658	34341959533	34817713915	1.08887E+11	2796.265033	-16000000000	-9777102840	1.26634E+11	8.7747E+12	69184203084	3.21548E+11	1.35804E+11	9.4101E+12	73085186314	3.36524E+11	2.63096E+11	2.47693E+11	9925.024781	78140333867	5.4145E+12	3.31975E+11	84523000000	3.11122E+11	1.22784E+11	1.34004E+11	9.28537E+12	71547975986	3.32088E+11	2.59608E+11	3620	2110.148627	9794.191323	7660	78559333867	5.44353E+12	3.06573E+11	-1800000000	-1.24726E+11	-4549256847	9169889766	6.354E+11	14976324901	2120000006	1.46899E+11	5213202441	-25401599632	69.29199982	69.2924	35.76684261	0.516175644	38.70395215	98.42080701	2
15960760000	8903764000	10129075000	5922251000	11053371000	7095935000	10694900000	3039811000	3039811000	2345879000	4081430000	4081430000	3092263307	3090781000	16932653000	16932653000	8452909987	8448858000	23714893000	9670527300	9665521000	599319201.4	219714363.9	NaN	4732316284	18193050.01	8132288349	26425451.75	7455101041	30675858997	16428166143	53226835.68	80801610.89	10894206015	203.0534029	NaN	NaN	43687357000	43687357000	NaN	20460258000	45503563000	45503563000	22420870170	22409653000	99240401245	93430326328	1618.058082	11345368000	11345368000	NaN	23494000000	24400095015	41934314400	43558656681	43558656681	21379305791	21368586043	94998683217	3030	1543.663283	1542.889279	6860	12831409613	12831409613	23359028058	-1944906319	-1944906319	-1041066957	1816206000	1816206000	1949395000	3025268821	3025268821	1619362010	1990442015	1	NaN	0.458518531	0.458518531	0.497118184	92.2375	2
39469189331	1.37898E+11	27206236587	71302385589	1.553E+11	72987589167	1.36713E+11	17510287741	99953100000	35439572162	19520448474	1.11428E+11	24131467585	50065826390	45230499715	2.58187E+11	42161229629	86990616865	61708509613	65287691603	1.35186E+11	5807459309	1416643955	229213073.7	7978452240	131564590.2	16778562155	922857672.5	22753074511	1.06537E+11	1.08512E+11	8819401212	10004550046	1.18741E+11	272.8053415	12300000	-6067985328	1.24449E+11	7.10388E+11	1.27256E+11	2.57617E+11	1.30478E+11	7.448E+11	1.35869E+11	2.73015E+11	4.04967E+11	3.81258E+11	3548.344218	21232426751	1.212E+11	88750149801	1.3228E+11	2.53859E+11	1.20047E+11	1.31655E+11	7.51519E+11	1.37069E+11	2.7536E+11	4.0862E+11	1560	1781.474112	3578.818598	5310	30731526751	1.75423E+11	5.29337E+11	1177000000	6718610250	2.75478E+11	6028520124	34412300000	15398555340	7061300000	40307665725	14067085684	-19156629347	5.70825	5.635433333	1.839163942	0.322194007	2.241549573	NaN	1
86061788.62	744176592.8	145134713.3	1358722529	2231446217	1358722529	4026453694	319819434.2	4917223801	1631738169	72005496.12	1107084503	41885376.75	403146751.2	252987949.4	3889689721	138805768.3	1336005520	687160096.1	437532957.2	4211254713	22581133.64	4119970.27	269837.9923	92310300.1	226243.2741	NaN	5161560.587	NaN	1217977358	791157253.1	NaN	NaN	731442678.5	261.4709677	NaN	NaN	1259967480	19372000000	748689162.2	7206133186	1317983740	20264000000	805194805.2	7750000000	2853471834	2686414014	1615.067517	-242557377.7	-3729319682	-1706523346	722114000	7737266086	1244772928	1310783740	20153300000	800356420.2	7703430544	2837883632	260	166.7909234	1605.362638	590	NaN	NaN	7707782438	-7200000	-110700000	-29483647.66	58016260.16	892000000	125914012.2	353000000	5427375000	1810672914	-12733914.3	15.375	15.375	7.101524451	0.461887769	NaN	NaN	0
