Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
2567551622	6228000000	983480826	1893000000	1667000000	1893000000	3952000000	56809097.35	96291420	99461380	623151168.1	1056241230	894130416.5	1541451540	2538491204	4302742590	3710353871	6396620980	2004699699	2066845833	3563256800	219159180	26691759.11	NaN	596196766.1	NaN	939851602.1	5382605.661	NaN	3063951632	3247912516	NaN	NaN	4557261261	77.5100618	631000000	648000000	NaN	NaN	NaN	NaN	4600000000	7797000000	5834892612	10059339160	13385528833	15414873442	31469.46123	1324483776	2245000000	NaN	4865800000	8388600421	4579468511	4600000000	7797000000	5834892612	10059339160	13385528833	14330	18253.77631	31469.46123	41880	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1670738739	1.695	1.694956667	0.58249473	0.343654708	1.238685989	NaN	3
130380863.9	NaN	181783557.8	NaN	7004200000	NaN	NaN	113212724.6	4874939920	5283620414	34712928.86	1494738717	34055885.63	1539819819	129447300.8	5574000774	132045274	6055731067	140483856	137513495.6	6111042160	13741512.66	2234955.907	19129429.5	29949149.06	NaN	364655.755	1533921.406	NaN	325445949.4	NaN	NaN	NaN	NaN	94.49311343	NaN	NaN	383143881.4	16498175532	384241820.2	17450393641	396694740.6	17081675532	397898220	18077164474	1247148764	1436225689	32549.35742	79604633.82	3427775532	NaN	NaN	NaN	360098841.6	374889183.7	16142728250	NaN	NaN	1178595364	650	NaN	NaN	2120	NaN	NaN	NaN	-71597770.55	-3083000000	NaN	13550859.27	583500000	626770833.3	57332707.21	2468746372	NaN	NaN	43.06	43.05542833	13.69658217	0.318081332	16.78081444	NaN	1
3027428152	7882450680	1463324830	4597978646	6499150590	4712475424	7096907382	158260986.3	731798812.2	472811916.2	258064609	1193290771	253739209.1	679709217.2	3068616877	14189284662	2594971553	8267283135	2392219725	2214819693	6976986810	387114328.9	20582879.64	NaN	572534593.1	NaN	1299325.082	7801311.727	1451376793	5030869523	4535429020	1808807605	1816608917	8957553723	165.0780396	2681704738	1537966991	5619097589	25982707657	4962260892	15717081862	5866964491	27128844232	5319318420	16433951051	13740256932	15823380929	9509.40328	2034377350	9406961013	6573121765	5687600000	17509054094	5418419205	5604703441	25916149117	5090296924	15650468901	13126049326	3140	2945.468568	9056.046221	7600	2023911386	9358566394	16725571945	-262261050.1	-1212695115	-783482149.6	247866902.5	1146136575	716869189.1	252092600	1165676201	753104786.5	1075103043	4.624000072	4.62439525	1.974405891	0.426990887	2.502437838	NaN	2
117200000	NaN	152671755.7	NaN	93211200000	NaN	NaN	530777976.3	3.268E+11	3.21304E+11	88697019.11	54610754669	56368223.06	40133047456	186292025.3	1.147E+11	130770848.3	93106228565	268150073.1	299752726.9	2.13418E+11	16590740.5	1532541.193	NaN	88313831.1	NaN	NaN	4096060.326	NaN	954866587.7	NaN	NaN	NaN	NaN	96.94107324	NaN	NaN	985220074.7	6.066E+11	881805461.5	6.27828E+11	1051323697	6.473E+11	937842672	6.67725E+11	2406029375	2770801122	183830.5249	115490612.3	71107570000	NaN	NaN	NaN	1048084598	1043180419	6.42286E+11	NaN	NaN	2387392902	290	NaN	NaN	660	NaN	NaN	NaN	-8143277.816	-5013816151	NaN	66103621.89	40700000000	39897370512	23900000	14715230000	NaN	NaN	615.7	615.699132	269.0324594	0.436953808	313.2920617	96.27086441	0
2.85561E+11	4.64497E+11	1.30895E+11	2.1158E+11	1.99457E+11	2.13107E+11	3.72399E+11	15206300061	22592000000	22363571921	1.17827E+11	1.75056E+11	1.16806E+11	1.75064E+11	1.91042E+11	2.83831E+11	2.07177E+11	3.63469E+11	4.06052E+11	4.17036E+11	7.65586E+11	34791094188	2773814418	NaN	86827084876	573851075.3	4902362813	1443898979	49805856280	5.46594E+11	5.60214E+11	74903023182	76346922161	4.06881E+11	85.32441808	91000000	118851446.2	6.123E+11	9.09694E+11	NaN	NaN	6.61265E+11	9.82441E+11	6.88868E+11	1.15142E+12	8.25019E+11	9.48728E+11	37752.41128	1.58452E+11	2.35412E+11	2.47589E+11	6.7723E+11	1.0938E+12	6.36666E+11	6.38897E+11	9.49209E+11	6.66093E+11	1.11422E+12	7.97112E+11	20870	21839.69972	36532.91301	26140	1.36633E+11	2.02996E+11	1.05485E+12	-22367907384	-33232000000	-38947819099	48964797738	72747000000	NaN	544524466.6	809000000	-38947819099	-57615538865	1.4857	1.485731667	1.19081	0.801514438	1.26584	82.89416667	3
1.12774E+11	1.73829E+11	59658211287	91551030955	90865119233	94730328146	1.51574E+11	3991099553	5995429748	5543801927	49502635620	74362859229	44174907868	75964677480	70630995786	1.06102E+11	63578958335	1.0924E+11	1.7819E+11	1.59808E+11	2.81804E+11	12781201071	236245482	NaN	46602832287	NaN	NaN	460847011.3	40676538377	2.38869E+11	2.17046E+11	52760646955	53221493966	1.74573E+11	96.02334407	1	-378958082.5	2.52813E+11	3.79775E+11	2.26854E+11	3.96588E+11	2.68212E+11	4.02907E+11	2.41276E+11	4.19593E+11	2.15205E+11	2.40764E+11	58733.72237	75345451042	1.13184E+11	1.1773E+11	2.4413E+11	4.20338E+11	2.85744E+11	2.85472E+11	4.28836E+11	2.56974E+11	4.46663E+11	2.29054E+11	40000	35970.59993	62522.84966	32060	87279370665	1.31111E+11	4.4734E+11	17260251315	25928349525	27002131385	15399037285	23132433809	23004982574	-5010999437	-7527523355	27002131385	744846675	1.5022	1.502155	1.87220502	1.24630876	1.987208922	98.74667711	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	892257956.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.33157075	NaN	NaN	NaN	NaN	NaN	NaN	6262740657	3871000000	6085143916	5138615804	NaN	NaN	35535.0419	NaN	NaN	NaN	NaN	NaN	NaN	6206115515	3836000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-56625141.56	-35000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6181	NaN	NaN	NaN	NaN	NaN	3
21605155470	2.31982E+13	15213086206	1.03388E+13	7.76291E+12	1.0546E+13	1.46402E+13	4104430206	2.08825E+12	1.91181E+12	12678456307	6.45055E+12	12631503289	7.68336E+12	24689390306	1.25615E+13	25245396720	2.54658E+13	37328147726	36194332314	3.35792E+13	2454714177	361190159.8	NaN	9841546444	2626640394	59504674.22	480113089.2	5491383604	58241495563	56860753965	4418649464	4898762553	1.58576E+13	57.62086756	NaN	NaN	66121968238	3.36415E+13	65328914974	6.05256E+13	72995286764	3.71385E+13	71979306357	6.44533E+13	1.33887E+11	1.62765E+11	4231562.474	16916529738	8.60679E+12	NaN	71353000000	5.71126E+13	74938692629	70769187075	3.60059E+13	69737178633	6.2709E+13	1.29804E+11	4920	4578.466839	4117047.516	8520	15332930048	7.80109E+12	5.71126E+13	-2226099689	-1.1326E+12	NaN	6873318527	3.49701E+12	4.26873E+12	647399661.9	3.29384E+11	-2.00302E+12	-7.34068E+12	508.78	508.7766667	277.3873315	0.545200935	324.049565	109.43	2
2.18496E+11	1.75272E+12	3.68763E+11	3.07577E+12	3.29515E+12	3.31297E+12	1.66236E+12	1.78418E+11	1.477E+12	1.45944E+12	3.42232E+11	2.8331E+12	3.47528E+11	2.87698E+12	4.95681E+11	4.1034E+12	5.03016E+11	4.16417E+12	4.09178E+11	4.26293E+11	3.52902E+12	19245905402	19259828309	1178630297	1.0484E+11	1586972912	13860896159	11191527605	3.08859E+11	9.43839E+11	9.79735E+11	2.81043E+11	2.92235E+11	1.91371E+12	97.97944362	-1.28702E+11	90256621790	9.89375E+11	8.19034E+12	NaN	NaN	1.08328E+12	8.9677E+12	1.1056E+12	9.15263E+12	2.69803E+12	3.10707E+12	7306.121512	4.26744E+11	3.53271E+12	3.40333E+12	NaN	9.31362E+12	1.05842E+12	1.0653E+12	8.81891E+12	1.08695E+12	8.99819E+12	2.65327E+12	840	867.6596656	7182.834141	2120	4.13715E+11	3.42485E+12	9.18497E+12	-17973000000	-1.48786E+11	-1.28649E+11	93903092810	7.77358E+11	NaN	4943465000	40923487720	41767422030	1.60983E+11	8.278300285	8.27825	3.323793823	0.401506796	4.468749406	108.4882626	2
2254841046	1.6185E+12	1537770902	1.04869E+12	9.169E+11	1.09579E+12	1.11981E+12	2366747833	1.39268E+12	1.29516E+12	2040272314	1.20057E+12	1739633410	1.14174E+12	3117381516	1.83438E+12	3195655725	2.09735E+12	4231928935	3766922771	2.47228E+12	199625361.8	17879647.25	NaN	986232277.4	NaN	446858947	88014532.55	688573658	8585664994	7625013621	335594950.7	423609483.3	1.40283E+12	97.23836472	NaN	NaN	9716058284	5.71728E+12	8931068860	5.86158E+12	10486456218	6.17061E+12	9668944996	6.34586E+12	24213550024	27884502275	414111.0921	2013115587	1.18459E+12	1.43257E+12	9340300000	6.13019E+12	9800503668	10018756218	5.8954E+12	9253576020	6.07325E+12	23133616335	640	603.8596465	396321.2608	1510	1674954993	9.85604E+11	5.86185E+12	-467700000	-2.75212E+11	-2.68345E+11	770397934.3	4.5333E+11	4.76652E+11	116920082.6	68800004096	67523679116	-2.15667E+11	588.4361572	615.699132	254.841194	0.433082146	308.7214616	98.80750994	1
15812211089	4.62701E+13	11417816433	NaN	1.95218E+13	3.58903E+13	3.90953E+13	11204865297	1.97046E+13	2.39436E+13	11861158940	2.08588E+13	13955316625	3.73709E+13	22954534104	4.03673E+13	28981831571	8.93462E+13	46100787406	51794345139	1.38518E+14	3023163816	328027671.2	NaN	9282549619	59448095.27	3480759871	132741149.5	2226286451	71849248192	79271026658	1249755927	1382497077	4.02897E+13	55.57789431	NaN	-1.82614E+11	80260186807	1.41144E+14	89820679357	2.51357E+14	86186156584	1.51565E+14	96115156245	2.72707E+14	2.1887E+11	2.52052E+11	6974139.428	11569640310	2.03461E+13	4.23156E+13	93236000000	2.66727E+14	90799993718	84672005777	1.48902E+14	94438761098	2.68017E+14	2.15025E+11	2320	2415.149711	6854186.268	5500	11510118517	2.02414E+13	2.62054E+14	-1514150807	-2.66275E+12	-4.67328E+12	5925969778	1.04213E+13	2.13208E+13	109986645	1.9342E+11	NaN	-5.9804E+12	1758.577143	1756.230848	692.489118	0.393778073	934.7495285	103.9875	2
28293061.11	NaN	26541121.85	NaN	15376000000	NaN	NaN	91146318.33	42089000000	33982102541	9266437.695	4279000000	8175559.475	3076000000	26582267.52	12275000000	23490115.29	8838000000	104852157.1	85268566.36	32081897459	9331347.608	468276.4757	3750473.641	19578442.55	NaN	NaN	191129.7529	NaN	199453225.7	NaN	NaN	NaN	NaN	137.22197	366000000	NaN	199822857.1	92273000000	178974877.5	68770961983	222580743	1.02782E+11	199078184.9	74902000000	505432357.5	582059619.9	136716.4114	-13894242.64	-6416000000	-2266723936	194853000	NaN	216723987.1	222782141.9	1.02875E+11	NaN	NaN	505889690.7	400	NaN	NaN	920	NaN	NaN	NaN	201398.9649	93000805.6	NaN	22757885.89	10509000000	6519534437	31550410	14569159027	NaN	NaN	461.774	461.7745836	203.3546101	0.440376916	NaN	NaN	0
124265005.8	3568637000	205050557.5	7037965278	23143086749	7632745732	13072427180	81029676.22	8386733548	1529445975	51883054.16	5369999872	NaN	NaN	98275124.68	10171671955	83527244.57	3139587461	413111901.8	353991846.7	12430627077	27082019.18	1000408.834	643601.7125	59545639.11	NaN	NaN	NaN	-12189589.17	514870178.3	366871470.1	NaN	13256940.54	4570636290	358.582052	-8882850762	-3.8147E-06	NaN	NaN	NaN	NaN	592416702.7	61316313562	502696350.7	17099660513	774131040.2	891494998.9	39833.53564	-7543604.718	-780778175.5	-869045158.3	498486000	18101659803	571537104.2	583542586.4	60397824775	495728882.2	16813000260	762534930.8	1330	1154.79685	39165.76265	1780	141670724.9	14663203366	17814999550	-8874116.314	-918488786.7	-286660253.2	NaN	NaN	NaN	158117462.9	16365473646	5107662595	1001999290	103.502	103.5024297	79.20663348	0.765266695	89.52847547	NaN	1
8173918415	7.62866E+11	2839978297	2.93787E+11	7.6858E+11	2.59342E+11	7.38806E+11	1526602796	4.3612E+11	1.50831E+11	4200426301	1.19998E+12	3787869683	3.53529E+11	5083324107	1.4522E+12	4718548143	4.40679E+11	7871530975	8134644361	6.76127E+11	765943058.5	32055653.29	28509940.51	896448821.1	NaN	NaN	8949819.317	993398190.6	13048126611	13503275689	1689825836	1698775655	8.32394E+11	322.7594612	NaN	NaN	14481457878	4.13706E+12	14240669255	1.26764E+12	15796567138	4.51276E+12	15664354699	1.39818E+12	27202868304	31327023190	364917.1629	3609361608	1.03112E+12	NaN	16397000000	1.46771E+12	13349333653	13973085372	3.99183E+12	13777345522	1.22976E+12	24062696525	3480	3595.806118	320960.4012	6280	1889847012	5.39891E+11	1.29929E+12	-1823481766	-5.20932E+11	-1.68421E+11	1315109260	3.757E+11	1.30545E+11	103967970.8	29701569904	9602694601	69527739602	285.68	285.6846948	165.8929216	0.580694909	173.4814094	106.1575	2
4123500000	4561278432	3291000000	3364731713	3363000000	3471386143	5515383358	1874200000	1874200000	2014451417	3645600000	3645600000	4193574739	3759925315	5979200000	5979200000	6436033889	6263621177	15568900000	15688758905	17111615584	2001416822	146719533.9	NaN	3104916237	14100458.25	135948101.7	27046694.08	NaN	24595435203	25556123885	NaN	NaN	4626257786	90.01036951	900000	-327407794.6	23422300000	23422300000	24123901875	25389688178	28365300000	28365300000	28857999502	31513369131	NaN	NaN	2847.152288	2570500000	2570500000	NaN	NaN	31578348485	26571214525	27850400000	27850400000	28321995327	30940023323	NaN	2400	2558.819828	2795.35196	NaN	NaN	NaN	NaN	-514900000	-514900000	NaN	4943000000	4943000000	6123680953	NaN	NaN	NaN	64979354.18	1	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1638967.665	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.83333	NaN	NaN	NaN	NaN	3
5059266555	4944863431	1724083914	1620437607	1543379682	1563370319	4768176956	362953393.6	336457795.8	353372950.1	937942935.8	869473101.5	848406770.4	900159583.4	1793644452	1662708407	1631094384	1730591142	6975996664	6249793531	6631030936	431665379.7	39207512.19	NaN	1002265372	965150.2571	NaN	57369993.22	596574319.1	8433336532	7639198027	930697043.1	988067036.3	4934425516	96.32118199	NaN	NaN	9132594509	8465915110	8213944418	8714995028	9776223013	9062558733	8867754207	9408687213	12349277117	15018994826	13701.70562	1835354970	1701374057	1984542214	NaN	9398249298	9358714128	9436567055	8747697660	8560082490	9082247522	11920225370	13630	12465.89749	13226.31724	17360	1598839691	1482124394	9071359670	-339655958.6	-314861073.6	-326889627.8	643628504.1	596643623.3	693692185.2	103216484.1	95681680.72	99200063.19	-10437915.27	0.927	0.54294775	0.733853378	0.791643342	0.767924444	91.9284006	3
33153250360	1.09792E+12	17174859160	6.34198E+11	5.90945E+11	6.31014E+11	1.12447E+12	2093941870	72386000000	62323236745	14441620805	4.99236E+11	12575429778	4.88746E+11	21092010964	7.29135E+11	18341187436	7.88673E+11	33180731430	30929741751	1.34069E+12	2171555984	649712324.7	NaN	12203417777	NaN	19108948.07	98420251.85	2569725323	46549503330	43015586224	3974039783	4072460035	1.11287E+12	87.79779025	NaN	-7144000000	56366684264	1.94855E+12	51192975279	2.19168E+12	62165739783	2.14902E+12	56444667843	2.4477E+12	1.51998E+11	1.70973E+11	238013.353	16749047202	5.79002E+11	6.19417E+11	55604000000	2.46264E+12	NaN	61162015375	2.11433E+12	55514507506	2.40797E+12	1.49544E+11	NaN	5398.216964	234150.1976	14540	16332997596	5.64619E+11	2.42312E+12	-1003724408	-34698000000	-39520356836	5799055519	2.00469E+11	2.56013E+11	-42205138.96	-1459000000	-39520356836	14947102019	34.56925	34.56925	14.13850554	0.408990809	15.21485534	79.17583333	3
6.26603E+11	5.98958E+11	4.54912E+11	4.15398E+11	4.3598E+11	4.34528E+11	5.99419E+11	23684210526	22230000000	17038096840	4.31217E+11	4.0474E+11	3.67551E+11	4.05019E+11	5.83699E+11	5.4786E+11	4.9523E+11	5.55948E+11	1.309E+12	1.12227E+12	1.28198E+12	90199745043	4785657870	NaN	3.16482E+11	1144141.66	812050044.4	2559729927	1.14548E+11	1.78814E+12	1.55665E+12	1.9659E+11	1.99149E+11	6.17888E+11	95.46754171	NaN	-4903850000	1.91639E+12	1.79872E+12	1.63902E+12	1.85497E+12	2.13105E+12	2.0002E+12	1.83043E+12	2.09516E+12	2.0517E+12	2.41691E+12	25519.56344	4.8323E+11	4.5356E+11	4.52997E+11	1.8694E+12	2.11409E+12	2.13206E+12	2.10543E+12	1.97616E+12	1.80815E+12	2.06975E+12	2.02704E+12	25970	22023.67718	25210.06123	24690	4.31441E+11	4.0495E+11	2.08891E+12	-25612614532	-24040000000	-25181333434	2.1466E+11	2.0148E+11	2.40193E+11	-20722352440	-19450000000	-25181333434	18930509653	0.9386	NaN	0.97489884	1.038673386	0.953490636	101.31	3
156814812	447759666.1	74166665.36	195952103.5	200250000	195952103.5	532253616.2	42266665.92	114120000	118583471.5	18259258.94	49300000	24238292.3	45951362.51	50611110.22	136650000	58747830.33	134874598.4	132918516.2	202362096.8	595798464.3	9590670.419	468276.4757	123260.2777	30559413.65	NaN	NaN	NaN	7840221.661	211513618.1	264148705.7	NaN	16843423.28	462174284.5	75.33613498	-10000	NaN	225796286.4	609649984	299497095.4	854502973.5	267740736	722900000	336320953.6	959566083.6	522670876	601911624.5	13707.49944	50388888	136050000	106585885.7	271816000	973980701.9	233346440.8	242196292	653930000	304468455.4	868079842.3	472804213.5	3330	4349.362962	12400.60915	6750	38403703.26	103690000.6	902056104.3	-25544443.99	-68970000	-71924597.67	41968517.78	113315000	120033815.1	13559999.76	36612000	39525613.16	14414618.34	2.700000048	2.7	1.383088351	0.512254936	1.941847295	109.16	2
70726756687	5.67975E+11	34423755053	2.6165E+11	2.40706E+11	2.66289E+11	4.67104E+11	3491729022	24359000000	18589758568	24443966629	1.70526E+11	21476661182	1.85619E+11	38480834838	2.6845E+11	35675799048	3.30426E+11	1.0601E+11	92649611686	8.50141E+11	13739930509	295631453.2	NaN	27961067630	NaN	1325274200	159543136.2	11123186412	1.43192E+11	1.26709E+11	23082811476	23242354612	5.33327E+11	86.53157885	-1000000	5140000000	1.47982E+11	1.03235E+12	1.3169E+11	1.19916E+12	1.73945E+11	1.21347E+12	1.54626E+11	1.40235E+12	1.43272E+11	1.63252E+11	263509.9522	43286029644	3.01972E+11	3.32512E+11	1.5403E+11	1.3677E+12	1.72364E+11	1.72478E+11	1.20324E+12	1.53292E+11	1.39079E+12	1.42064E+11	32390	28804.58579	261338.6372	26690	39084397386	2.72661E+11	1.35588E+12	-1466414380	-10230000000	-11822273598	25962415068	1.81119E+11	2.0319E+11	-3987844385	-27820000000	-11822273598	-34647724880	6.9762	6.97624	8.46970946	1.214086388	8.687295601	96.6325	3
7938613886	93395300000	4224482449	47043300000	77161900000	55814300000	1.19248E+11	1586104761	25114700000	17937300000	5280601483	83614100000	5432543589	58244100000	7372383827	1.16736E+11	7535274102	77360200000	10805616956	11634531636	94074000000	430927620.7	109534124.7	NaN	2376733301	50249600.39	NaN	37867707.21	1902382696	18307218288	19483855828	2135983795	2173851503	1.00653E+11	164.8172362	-100000	NaN	19764105544	3.12949E+11	20696503970	1.89372E+11	21709041189	3.43745E+11	22711932398	2.08562E+11	40850771033	47044048340	24658.01089	3406480908	53938900000	29961800000	11518000000	2.15819E+11	20859148316	20734201189	3.28309E+11	21672535980	1.98701E+11	39016375617	2470	2562.321561	23492.253	4610	4279440908	67761523232	2.05959E+11	-974840000	-15435811528	-9860171365	1944935646	30796500000	19190000000	1847800000	29258434760	18689856472	7257239987	15.8342	16.03308333	8.414658801	0.531423046	9.633162097	91.70319505	2
13040000840	1.07542E+11	11863491090	47834685440	9.22707E+11	53347753984	33004210176	5403010460	3.597E+11	25401888768	4061645779	2.704E+11	3820583053	20540293120	21256046307	1.4151E+12	29101656752	1.28109E+11	17623998799	16639662881	81983627264	2070572510	534707879.3	78896171.18	3987713071	9749664.317	5374841699	124688741.9	NaN	36899411295	34644471305	NaN	NaN	37358933155	1311.795879	NaN	NaN	44283055074	2.9481E+12	50668926820	2.35494E+11	48640613515	3.2382E+12	53610624834	2.46852E+11	1.57772E+11	1.81691E+11	8201.347352	15379880458	1.0239E+12	57702473728	48047000000	1.76669E+11	47002868220	46350611900	3.08575E+12	51379885081	2.38478E+11	1.50344E+11	1560	1707.029071	7923.124041	4990	NaN	NaN	1.65047E+11	-2290000138	-1.52454E+11	-11621813248	4357556964	2.901E+11	11358353408	790000017.7	52593459200	NaN	-70183480157	66.5739975	66.573875	20.52454836	0.308296769	38.96483316	126.7671128	2
5259521140	5965140992	2827833630	2913275904	2455674880	2483983104	4265326080	1954118678	1953181952	1694765056	2358646673	2357516032	2330406063	2329288960	4801282663	4798981120	5493830451	5491196928	9926595213	8317583339	8313277440	281851527.2	123475992.5	NaN	1704556837	4060.497747	1148626278	15877819.66	1630198486	12521482923	11091982857	624309598.2	640187417.9	5388805401	107.5794716	NaN	NaN	NaN	NaN	NaN	NaN	16681996554	16673999872	15506997581	15499239424	56112380230	64619429726	1275.84784	3552825514	3551122432	NaN	14930000000	14922903833	18147813756	15374670098	15367300096	14348922940	14341728280	51714992966	1490	1181.157465	1180.565223	4260	3334999058	3333400393	13765433753	-1307326712	-1306700032	-1157470080	591083341.7	590800000	1558018944	1090022545	1089500032	965075072	-576335590.8	0.99952064	11786.80167	0.297153673	0.297296185	NaN	74.9775	2
13653789312	47440518962	18873488466	45376939203	66500000000	48237044968	58813293051	14430846220	48935000000	27139871544	16285756258	55225000000	16661225783	34567231957	25762606654	87361000000	29160533565	60166480563	43138218402	43395740357	89856378868	4045668404	727850640.2	180836126.7	6584488289	19268247.13	3515364514	696861877.9	11048630086	81415146763	85526355087	9954117084	10650978962	37978458414	161.5584624	NaN	4118240835	83331671276	2.82578E+11	87513751139	1.77163E+11	90710703939	3.076E+11	94752235333	1.90395E+11	2.30879E+11	2.65882E+11	2864.936489	12120318374	41100000000	NaN	94223000000	1.80933E+11	88467462846	91715103939	3.11006E+11	95802845858	1.92459E+11	2.33435E+11	1330	1441.573496	2895.989339	3510	17633118374	59793904979	3.73437E+11	1004400000	3405920433	1.92504E+11	7379032663	25022300000	13232742915	4869100032	16511118366	10004262537	-9462060548	3.391000032	3.39525	1.332301021	0.392893249	1.802122264	NaN	1
65684566.89	649039473.7	313556886	1805060543	2556303869	1805060543	5844140056	156539018.2	1276200000	1514942061	63182297.67	515100000	77331658.26	744317210.8	143806883.7	1172400000	144546743.4	1391262406	328778549.2	345086189.4	3321454573	25213704.57	3597214.745	7385619.009	54678821.85	111925.9766	NaN	4861666.513	64611024.74	632843013.5	649857216.1	73877602.62	78739269.13	642496663.8	80.0143416	NaN	NaN	629124451.1	5129000000	653481188	6289756434	688921325.7	5616500000	729284845.5	7019366638	2112830898	2433151600	1982.936349	-218224386.2	-1779096131	-3461071314	729683000	7012823828	704158095.9	695019380.3	5666215000	735624348.7	7080384357	2131532828	200	207.8102392	2000.173553	600	119299146.1	972598218.9	7069959841	6098054.608	49715000	57136012.85	59796874.62	487500000	609265776.9	321029002.2	2617221043	3113415049	-6542809.88	8.1526	8.152633333	2.658281836	0.32606553	NaN	NaN	0
1.64795E+11	1.79961E+11	1.51781E+11	1.94195E+11	1.45695E+11	1.9836E+11	1.866E+11	25005327083	23470000000	27590394314	1.04868E+11	98429000000	93815494951	1.16962E+11	1.63352E+11	1.53322E+11	1.46673E+11	1.9876E+11	3.71066E+11	3.31399E+11	4.38275E+11	24624345296	1639116662	NaN	81830949796	NaN	27682834.5	2919709843	59050769204	5.30206E+11	4.79393E+11	79088605160	82008315003	1.7449E+11	78.66334238	NaN	2258892947	5.59424E+11	5.25075E+11	4.99541E+11	6.64625E+11	6.1788E+11	5.79942E+11	5.52448E+11	7.37246E+11	7.91533E+11	9.63832E+11	18465.17589	1.43789E+11	1.3496E+11	1.8625E+11	5.5741E+11	7.31775E+11	6.08085E+11	6.12065E+11	5.74484E+11	5.47205E+11	7.30372E+11	7.84084E+11	15230	13705.38762	18293.01663	19640	1.40882E+11	1.32232E+11	7.24836E+11	-5815043682	-5458000000	-6938428797	58456211379	54867000000	72620900931	687193692.7	645000000	-6938428797	-5470905497	0.9386	NaN	0.732681857	0.780611397	0.764507656	90.89651494	3
