Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
1.8754E+11	2.10734E+11	1.80421E+11	2.24455E+11	1.9424E+11	2.2732E+11	2.2421E+11	25019762846	26586000000	29155256111	1.078E+11	1.14548E+11	1.00418E+11	1.25194E+11	1.8021E+11	1.91491E+11	1.65041E+11	2.2365E+11	4.17487E+11	3.70887E+11	4.90497E+11	26662577427	1938251418	NaN	96559382646	2622416.398	71722172.61	3166663886	63775136873	5.79244E+11	5.29757E+11	85258454407	88425118293	2.08057E+11	88.43201657	332000000	1060562078	6.22717E+11	6.61699E+11	5.58676E+11	7.43302E+11	6.86296E+11	7.29258E+11	6.17946E+11	8.24654E+11	9.94354E+11	1.0781E+12	19960.65149	1.68236E+11	1.78768E+11	2.11166E+11	6.2694E+11	8.21977E+11	6.24565E+11	6.75927E+11	7.1824E+11	6.08552E+11	8.12254E+11	9.79331E+11	15120	14729.93704	19660.51531	23700	1.60383E+11	1.70423E+11	8.09517E+11	-10368906456	-11018000000	-12459288420	63578957275	67559000000	81352133163	-831921701.5	-884000000	-12459288420	-2677221130	1.0626	NaN	0.733398551	0.6901925	0.74759235	92.50987516	3
5190851650	5938201689	2171770687	2516185256	2510860178	2679331814	6212498037	271540989	288539454.9	382974715.9	1176356441	1249996354	1094782647	1253078062	1844883538	1960373248	1631464424	2140747632	4392800308	3820094000	5449423235	344935578.2	95339769.78	79231466.31	886567904.6	NaN	23399966.64	6216744.79	678663394.5	6010077841	5644100478	819411025.2	825627770	5628648479	86.75486389	-272	33064298	6509224835	6916702310	5703247622	7973145583	7318186727	7776305216	6427372284	8963538028	16289037150	17856277131	6597.414796	1824502444	1938716297	2095482256	6538200000	8653984818	6420477807	7017237804	7456516891	6157890585	8609681695	15619176109	4730	4532.379774	6336.966634	11500	1587918410	1687322103	8285373411	-300948922.5	-319788325	-368611407.7	808961891.6	859602906	990392445	80127139.09	85143098	-368611407.7	-309553209.8	1.0626	16.61179167	0.47739502	0.449270676	0.537477893	NaN	3
981818836.6	9540156652	1863770464	16843857954	15924700000	16843857954	17570295068	3145953068	26880112000	33424732000	410518363.5	3507611000	442321224.6	3604096000	1004518760	8582956000	1075709206	8765031000	3079876626	3169317712	25824413000	182280492.6	27614410.68	678682552.6	584600281.3	3860779.697	NaN	20644856.24	1004563537	6482712579	7284398053	456094711.2	476739567.4	8324233655	90.83195127	-2613100000	-6809992403	7230348454	61778600000	8347156618	68014176000	7789548644	66556600000	8992734183	73274436000	35051472354	38017386537	1061.322798	773224759.5	6606700000	7597796541	8843500000	72058513003	8195447855	7749856192	66217453950	8948133147	72911018924	34872863946	120	129.6066982	1056.058986	510	1589217099	13578821008	71685135524	-39692452.04	-339146049.9	-373377479.1	559200190.9	4778000000	5260260000	783139077.3	6691411363	7366803498	-1215922997	8.544346154	8.56775	1.898824658	0.22223171	2.200975718	NaN	0
54786373047	57895525566	25231507623	28215238712	27502000000	28874520814	48008307445	3753058536	3988000000	3768129194	29689440994	31548000000	30417357656	28546059611	39117259552	41566000000	38674516031	39417718703	75191981931	67978212433	83286754561	7772579414	376387581.3	NaN	20710521363	13179857.16	NaN	97910660.4	17147381255	1.14685E+11	1.07481E+11	24432482570	24530393230	62174132991	99.74692924	NaN	-904071198.7	1.18062E+11	1.25453E+11	1.10262E+11	1.26473E+11	1.35184E+11	1.43646E+11	1.2686E+11	1.4401E+11	1.4318E+11	1.47366E+11	27691.13251	38364389234	40766000000	43040346360	1.2827E+11	1.48289E+11	1.28232E+11	1.35408E+11	1.43885E+11	1.27104E+11	1.44256E+11	1.43418E+11	24660	24440.18682	27738.40745	27580	37857902617	40227807321	1.48529E+11	224920007.5	239000000	239606373.7	17121212121	18193000000	17537845882	-1181065312	-1255000000	239606373.7	4278607426	1.0626	NaN	1.003258144	0.944154097	1.094893502	97.66083333	3
3.99374E+11	4.2597E+11	2.64529E+11	3.01255E+11	2.86851E+11	3.06208E+11	4.11472E+11	35445134576	37664000000	36572402071	1.92279E+11	2.04316E+11	1.92769E+11	1.94947E+11	2.85763E+11	3.03652E+11	2.79218E+11	3.07308E+11	9.84134E+11	9.04749E+11	1.11983E+12	74377079363	2344490584	NaN	1.85345E+11	2039657.199	250699734.1	244766609.5	1.01406E+11	1.27557E+12	1.20326E+12	1.72941E+11	1.73185E+11	4.35635E+11	94.61796715	-900000	342422506	1.30534E+12	1.38706E+12	1.21844E+12	1.46371E+12	1.45203E+12	1.54293E+12	1.36323E+12	1.63069E+12	1.70495E+12	1.76609E+12	26385.29811	2.92103E+11	3.10389E+11	3.3037E+11	1.3794E+12	1.64036E+12	1.38012E+12	1.46178E+12	1.55329E+12	1.37241E+12	1.64172E+12	1.7164E+12	22330	22206.2314	26563.67974	27770	2.87368E+11	3.05357E+11	1.65131E+12	9753623188	10364200000	10953733537	1.46688E+11	1.5587E+11	1.66982E+11	-17840203275	-18957000000	10953733537	9664090872	1.0626	NaN	0.904970377	0.851656669	0.914250804	93.8325514	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4112784.57	NaN	168301224.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1268445919	10014000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1308472773	10330000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40026853.46	316000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.8947	7.894714167	NaN	NaN	NaN	NaN	3
2641511004	6.45628E+11	1208803034	3.86738E+11	8.42521E+11	3.86738E+11	4.63945E+11	300148553.4	2.092E+11	1.413E+11	238741488	1.664E+11	223950347.8	1.29433E+11	2549541011	1.777E+12	2912678011	7.30079E+11	2081814298	1944853896	8.536E+11	136397030.2	10959892.95	NaN	552850797	50991.42996	1250238762	NaN	993743485.8	2649607717	2437499912	-130871700	-130871700	7.23622E+11	199.2603621	NaN	NaN	NaN	NaN	NaN	NaN	4931503862	3.4372E+12	5162041537	1.72498E+12	15372394858	16673144894	1336642.021	2156728695	1.50321E+12	6.46415E+11	4958800000	1.80297E+12	4395227384	4452748267	3.10351E+12	4835461390	1.5395E+12	13880026557	3410	3746.874459	1192920.749	10760	1546831713	1.07812E+12	1.63551E+12	-478755594.4	-3.33687E+11	-1.67463E+11	NaN	NaN	NaN	-82350031.18	-57397000000	-31903603230	77993971952	696.9882	696.9882036	223.5956096	0.320802575	452.5500555	94.44509258	2
4.20345E+11	2.86804E+11	2.70582E+11	1.92715E+11	1.83774E+11	1.92113E+11	3.20067E+11	13501199041	9008000000	7118865312	2.19285E+11	1.46307E+11	NaN	NaN	3.58155E+11	2.38961E+11	3.53745E+11	2.57579E+11	1.06254E+12	1.01018E+12	7.61034E+11	84095092012	3278070084	NaN	1.82725E+11	NaN	19853523801	753714027.3	61084710726	1.43336E+12	1.39946E+12	1.21831E+11	1.22585E+11	2.9098E+11	93.28592745	1000000	-395270028.1	1.4342E+12	9.56899E+11	1.37795E+12	1.02573E+12	1.61176E+12	1.07537E+12	1.56424E+12	1.15277E+12	1.71339E+12	1.81203E+12	19431.09639	2.33423E+11	1.5574E+11	1.63027E+11	1.5238E+12	1.15694E+12	1.56571E+12	1.63594E+12	1.0915E+12	1.58775E+12	1.1701E+12	1.73909E+12	26390	26763.27395	19723.34465	29310	2.4434E+11	1.63024E+11	1.17423E+12	24175659472	16130000000	17290925267	1.77561E+11	1.18469E+11	1.27033E+11	-9742206235	-6500000000	17290925267	4176451199	0.6672	0.667223333	0.627627428	0.940688591	0.650385417	97.35664464	3
992558059.1	NaN	831445669.8	NaN	2125048208	NaN	NaN	653382563.6	1434615693	1248222995	284721006	625154765.2	305217500	459731940.6	772096032	1695271875	731397429.4	1161040149	1744688467	1758580548	2374364976	120400592.4	20880290.89	NaN	359849523.5	2431336.03	8772549.368	45829600.03	388832335.1	3036384128	NaN	431319151.2	477148751.2	NaN	146.0580833	-218862082.9	NaN	3170167063	6960656237	3158362316	4783628119	3395778661	7456025960	3379780412	5104836234	11267690365	12221116866	1171.640173	520591754.7	1143050247	NaN	3982700000	NaN	3362800305	3407437537	7481625060	NaN	NaN	11306376219	770	NaN	NaN	2590	748681858.6	1643861962	NaN	11658875.45	25599100.13	NaN	225611598.4	495369722.9	327098784.3	216642354.1	475676178.3	NaN	NaN	2.195674896	2.195675	0.661717328	0.30137309	0.710849942	95.80916667	1
2624976776	NaN	1156455431	NaN	962581400	NaN	NaN	2164987961	1717420000	NaN	556040188.1	441090000	NaN	NaN	1556872187	1235020000	NaN	NaN	1799462982	NaN	NaN	306512244.2	45692584.62	228296990.7	526971605.2	53815670.45	NaN	6921849.955	690088511.3	5221184787	NaN	661987910.4	668909760.4	NaN	32.69854792	NaN	NaN	5521323131	4379900000	NaN	NaN	6159567360	4886200000	5409534817	14943171214	20486786572	22220295802	742.9105609	458472674.1	363692618.2	NaN	5.564E+13	NaN	5501585985	6030269053	4783631532	NaN	NaN	20056739027	270	NaN	NaN	1000	1156074367	917079113.2	NaN	-129298307	-102568468	NaN	638244229.6	506300000	23056.10766	837739790.8	664553843.8	NaN	NaN	0.79327	0.792417084	0.23850495	0.300660493	0.295881541	92.55422871	1
785034054.9	8.46515E+11	421764783.3	5.33856E+11	8.474E+11	5.42726E+11	9.76862E+11	637479632.8	1.2598E+12	9.169E+11	102974365.2	2.035E+11	130197982.3	2.0088E+11	954347246.5	1.886E+12	1048888344	1.5339E+12	1242675352	1382502305	2.19388E+12	70032653.49	8157775.987	57622287.19	265957176.2	102993695.6	NaN	10392045.51	106666641.1	2594198051	2876035037	-2404599.581	7987445.932	8.97438E+11	124.3629798	-3.062E+11	-71340861907	2834502232	5.6016E+12	3100328167	4.64468E+12	3053354384	6.0341E+12	3322809564	4.85201E+12	5445804174	5906606154	563863.184	359322342.7	7.101E+11	6.08993E+11	3379400000	4.90293E+12	3051546431	3020771210	5.96971E+12	3285993757	4.80002E+12	5387690519	350	381.8731199	557821.8632	630	372685727.4	7.36509E+11	4.84676E+12	-32583173.94	-64391520000	-56172708191	218852152.1	4.325E+11	2.0733E+11	23088077.24	45627120000	66526629511	50923286947	1976.22	1975.84375	1108.027356	0.560680165	NaN	NaN	0
158616908.8	5249814239	42510198.38	3938359322	838258780	NaN	7718793898	140905399	2778514153	3409021754	41006650.19	808610307	57128535.79	887936648.9	48907135	964400000	56728343.49	2149837096	410681354.1	662944523.1	8859954616	8917250.894	1943403.698	2648838.598	31123220.64	NaN	NaN	2464981.481	NaN	313601419.8	375985564.4	NaN	NaN	6452781246	75.80794888	-45027739.48	NaN	600493888.1	11841141496	836816239.9	14332955763	584065483.1	11517189709	805242361.2	15192588480	1932470778	2095988659	11040.84451	11390126.92	224601960.5	1987454490	444762000	16395555486	628359525.2	550785384.5	10860939304	757669304.2	14237138980	1822358436	460	550.6177562	10346.49481	1320	NaN	NaN	15756786960	-33280098.67	-656250405	-638768525.7	NaN	NaN	931906328	31423040.83	619631073.8	NaN	1202967006	19.71900419	19.917825	5.959826062	0.302237679	8.014842496	131.7191667	0
60715763.39	NaN	19639937.19	NaN	13688839819	NaN	NaN	114836962.3	80040214329	NaN	21259702.43	14817800000	NaN	NaN	26348154.21	18364400000	NaN	NaN	59290807.62	NaN	NaN	4460242.768	1288069.893	NaN	16001013.95	NaN	NaN	2132903.568	-16093530.47	178872380.6	NaN	-15052065.94	-12919162.37	NaN	49.35849141	NaN	NaN	200475924.1	1.3973E+11	NaN	NaN	203613702.2	1.41917E+11	200558466.8	2.87522E+11	1219930972	1323156609	222967.5015	-23940235.22	-16686104546	NaN	189230000	NaN	185409341.1	194873394.6	1.35825E+11	NaN	NaN	1167564299	140	NaN	NaN	910	-90321.29955	-62953042.57	NaN	-8740307.667	-6091907041	NaN	3137778.16	2187000000	NaN	30573409.21	21309360483	NaN	NaN	696.99	696.9882036	116.3317578	0.166905921	306.8278725	NaN	0
2138578434	NaN	695105681	NaN	4.73947E+11	NaN	NaN	134571876.5	93795010000	84903242132	135897969.3	94719281021	166073850.5	1.18241E+11	1874483793	1.30649E+12	2190433146	1.55954E+12	103962333.9	79504659.02	56605727127	11714324.92	30687700.25	NaN	240962362	NaN	1302413296	NaN	NaN	-381977644.7	NaN	NaN	NaN	NaN	86.63507844	0.000427246	NaN	2113018003	1.47275E+12	2389187281	1.70105E+12	2146760325	1.49627E+12	2425757701	1.72709E+12	8055983946	8737648807	3115080.502	1694906067	1.18133E+12	NaN	2368400000	NaN	1179838922	1161398013	8.09481E+11	NaN	NaN	4358289857	2130	NaN	NaN	7860	NaN	NaN	NaN	-985362311.7	-6.86786E+11	NaN	33742321.61	23518000000	26037407286	-11102339.98	-7738199960	NaN	NaN	696.9882	696.9882036	185.7335646	0.266480214	400.9078782	77.96	3
31848316095	36204706432	34115138946	38068633526	37526335169	39398246302	58531626797	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4141152796	577236093.7	NaN	16890364785	3109887.405	44865462.7	1406596773	2144100884	1.29679E+11	1.20108E+11	4253445463	5660042236	35708937728	90.91486541	-53954955.24	-93545160.34	1.2937E+11	1.37468E+11	1.18187E+11	1.50634E+11	1.4605E+11	1.55193E+11	1.34099E+11	1.70701E+11	2.35151E+11	2.39065E+11	15535.90822	14960333765	15896850658	16575557233	1.3721E+11	1.70206E+11	1.36829E+11	1.46618E+11	1.55796E+11	1.34624E+11	1.71359E+11	2.36064E+11	12450	12252.42059	15595.79443	21480	19034465669	20226023220	1.70869E+11	567249284.2	602759089.4	662992885.4	16680377148	17724568758	20067820048	918642637.9	976149667	662992885.4	-495768704.1	1.0626	NaN	0.659972072	0.62109173	0.708540228	91.8875	3
170266663.7	NaN	133914812.4	NaN	361570000	NaN	NaN	33707067.55	91009084	105352154.7	23590757.73	63695047	23101716.19	68583067.76	89600312.49	241920848	86672969.76	281981460.5	342415079.1	319881649.5	1078059389	22541051.58	1333265.328	NaN	62408573.54	NaN	NaN	362226.5667	-56426151.26	NaN	NaN	NaN	NaN	NaN	85.86617873	NaN	NaN	465722459.2	1257450662	438745627.3	1471540989	540133569	1458360662	510116469	1698411043	836151028.1	906902754.8	16658.60136	32073421.66	86598240	NaN	NaN	NaN	474580882	492536940.2	1329849762	NaN	NaN	762469308.7	4650	NaN	NaN	7480	6010496.57	16228341.03	NaN	-47596628.79	-128510900	NaN	74411109.8	200910000	232721124.8	21533703.32	58141000	NaN	NaN	2.700000048	2.7	1.744135465	0.645976087	2.050163692	107.4999375	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3321864.46	NaN	151821230.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	122.4291092	NaN	NaN	NaN	NaN	NaN	NaN	1169136691	9230000000	1071074558	7539056732	NaN	NaN	133177.7055	NaN	NaN	NaN	NaN	NaN	1061811291	1138483270	8988000000	NaN	NaN	NaN	18760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.894714167	7.894714167	NaN	NaN	NaN	NaN	3
5464040709	41753200000	4011155844	29402900000	33401500000	31374900000	61963200000	2897037513	22659500000	21596200000	3845192588	30075600000	2597900425	29242800000	5557346297	43467400000	4022805310	41133100000	10636581361	11823146192	78506600000	447799610.8	68855244.97	177296272.8	2159817272	5462832.55	118344153.1	55911960.13	1019516151	18040319049	17652171936	1042256814	1098168774	41013036600	106.4495231	NaN	NaN	19090965171	1.49322E+11	NaN	1.41236E+11	20776640958	1.62507E+11	20503822394	1.52661E+11	43605828696	47295578001	12936.97959	1479286076	11570400000	NaN	20920000000	1.51921E+11	19718698135	20501239579	1.60353E+11	20234141402	1.50641E+11	43027818738	1670	1714.706741	12765.79106	3650	3180144939	24873856104	1.49901E+11	-275401379.1	-2154082410	-2020084665	1685675787	13184700000	11425000000	2101910525	16440326135	15417632376	-740163399.9	7.821610833	7.821645	3.726721974	0.476464766	3.976831901	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
670242468.4	NaN	151474646.1	NaN	28880912384	NaN	NaN	190375788	36297998336	75320345277	54598383.29	10410000384	54876551.2	11723579413	176545254.1	33660999680	177116127.7	75646821852	250717229	239318300.6	1.01684E+11	51268069.92	9536236.75	NaN	70641461.57	10405868.08	NaN	1562271.041	-26134616.92	586137322.6	NaN	3652322.934	5214593.975	NaN	49.7261651	NaN	NaN	617638281.8	1.17762E+11	612904565.8	2.52771E+11	722460911.6	1.37748E+11	736361622	2.77013E+11	1740644989	1887931346	375350.9459	59806349.78	11402977280	NaN	737579000	NaN	657783042.5	667184652.3	1.27209E+11	NaN	NaN	1607466374	890	NaN	NaN	2180	44530090.44	8490329395	NaN	-55276259.34	-10539247616	NaN	104822597.6	19985999872	25311484625	40017831.72	7629999616	NaN	NaN	190.6649933	190.665	79.13618558	0.415053567	96.27011836	106.0191667	1
2.449E+11	2.01561E+12	36674965540	2.78808E+11	2.91685E+11	2.8602E+11	2.006E+12	153611078.5	1198000000	1194000000	4526013228	35298000000	5325281368	69562000000	17673608514	1.37835E+11	17677467526	1.36646E+11	1.41175E+11	1.49522E+11	1.04152E+12	5729502127	227717198.4	NaN	21547056456	NaN	NaN	NaN	28254450716	1.42959E+11	1.54436E+11	NaN	33767672547	2.1238E+12	106.8045447	NaN	-19606000000	1.59002E+11	1.24005E+12	1.67173E+11	1.17936E+12	1.63781E+11	1.27731E+12	1.73091E+11	1.19594E+12	1.87326E+11	2.03177E+11	177330.7039	50984132412	3.97621E+11	NaN	1.7718E+11	1.30412E+12	1.67583E+11	1.64506E+11	1.28297E+12	1.73853E+11	1.20166E+12	1.88156E+11	24850	25778.51144	178179.6145	27900	49813072298	3.88488E+11	1.30985E+12	724844262.6	5653000000	5725138152	5555258743	43325000000	16577000000	-1895904346	-14786000000	-14974684718	1.08187E+11	7.798916667	7.798916667	6.818652589	0.874307661	8.021905338	NaN	3
4100559487	65834228697	1673303277	24718299692	31333752108	27670533471	77709961610	947437585.5	15736938295	16358860749	1546904014	25694075669	1632961636	24510754159	2120045332	35213952958	2147538260	32234549277	3975587054	3621377572	54356877358	262255205.6	37534808.63	NaN	396622921.2	4676114.462	NaN	23406972.07	980089184.1	6994020570	6684689632	1176726495	1200133467	62783660826	113.6311927	2	2	7043069971	1.16985E+11	6858779972	1.0295E+11	7776438041	1.29167E+11	7573072090	1.13672E+11	17645730128	19138840623	17548.64892	911563274.6	15141065992	12744232688	7369800000	1.10621E+11	7267383916	7395319606	1.22836E+11	7208809728	1.08204E+11	16780923772	1120	1112.895701	16704.56448	2590	1376712105	22867188070	1.05154E+11	-381118434.8	-6330377201	-5467577212	733368069.4	12181243632	10721524685	765298970	12711615892	10979083737	-3050567871	16.61	16.43338333	7.319993841	0.440698004	8.281841928	NaN	1
10855524681	81631276655	5677874676	41207840584	52740252219	48711961097	1.00736E+11	1406594349	11072288737	10259088763	4142619808	32609460339	3851353331	31880347465	6123902767	48205525409	5453944902	45146119718	14556610347	12759034498	1.05615E+11	923980879.1	134817982.1	55845787.81	4244765937	NaN	203451079	118234428.6	898977234.5	21596502129	19307627187	1310608836	1428843265	83617658925	107.8288706	144.1314697	167533391.9	22087107463	1.73863E+11	19452344051	1.61021E+11	26524896398	2.08796E+11	23392545951	1.93636E+11	55821438998	59522396974	43611.81928	4477666557	35246847834	31593962500	20429000000	1.95623E+11	23944196557	26100564932	2.05456E+11	23013186660	1.90496E+11	54928436715	5390	5183.150149	42904.56198	12370	5143743171	40490003122	1.92483E+11	-424331465.9	-3340210000	-3140222407	4437788935	34932943160	32615809271	1090408064	8583365157	8020507520	1986382270	7.8717	7.8716825	3.740427168	0.475173999	4.295654992	96.16503196	3
389846153.8	2821000000	NaN	NaN	23570000000	4390000000	14757000000	NaN	NaN	3326000000	NaN	NaN	NaN	999000000	NaN	NaN	NaN	2031000000	NaN	NaN	6691000000	NaN	11253663.27	29195219.66	280471844.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4971022156	725.0771129	-7705461120	NaN	NaN	NaN	NaN	12048000000	3214632479	94028000000	3617086761	12968000000	8945875712	9702839624	1451.33008	38358974.36	1122000000	NaN	NaN	15118022156	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	920000000	NaN	NaN	NaN	2150022156	29.25	29.25048333	10.5107653	0.359342403	10.62099566	NaN	0
41991390788	1.06807E+13	15509735131	4.40915E+12	4.22337E+12	4.7239E+12	1.12255E+13	2666804121	6.87671E+11	5.34408E+11	12415285875	3.20145E+12	9871575683	3.5518E+12	17220699595	4.44059E+12	13459029250	5.0532E+12	37602841298	26997069047	1.11175E+13	3143691793	345293122.1	NaN	10542258819	1495714.591	273248897.8	110200818.7	1644030020	52119517206	40183482808	4057483260	4167684079	1.0906E+13	87.97274801	NaN	-424940920	57490345015	1.48247E+13	42818503836	1.67051E+13	66389489264	1.71194E+13	50275293599	1.94599E+13	1.4902E+11	1.51328E+11	1915607.636	15148245194	3.90618E+12	4.40443E+12	52851000000	1.96852E+13	52887136902	62936520638	1.6229E+13	47614633047	1.84384E+13	1.4127E+11	5210	4687.121803	1815049.502	13910	12186288840	3.1424E+12	1.86731E+13	-3452968627	-8.90394E+11	-1.01212E+12	8899144250	2.29476E+12	2.75483E+12	171943794.5	44338000000	-1.01212E+12	2.25276E+11	257.8633333	257.8866667	114.8796873	0.445506097	123.2985007	89.65491379	3
63956799299	5.66188E+14	38015221099	3.07585E+14	3.89947E+14	3.2067E+14	4.22271E+14	30242187891	2.81591E+14	2.31614E+14	56190403266	5.232E+14	49798027203	4.19388E+14	86996428777	8.1004E+14	81177396486	6.83658E+14	78421994366	70049968402	5.89945E+14	3840005644	1870345277	NaN	18943117467	1623568051	8846010354	1197189826	13705675318	1.42965E+11	1.26043E+11	4014653033	5211842859	5.23004E+14	121.0346499	-4.6995E+13	9.5466E+12	NaN	NaN	NaN	NaN	1.95661E+11	1.82183E+15	1.78729E+11	1.50522E+15	5.58946E+11	6.06241E+11	6872306.902	54197693720	5.04645E+14	4.64587E+14	1.736E+11	1.46203E+15	1.5666E+11	1.72378E+11	1.60504E+15	1.69332E+11	1.46175E+15	4.92433E+11	720	773.1104461	6673838.981	2250	32654878365	3.04056E+14	1.40568E+15	-5854578391	-5.45131E+13	-5.6357E+13	NaN	NaN	NaN	NaN	NaN	NaN	-4.31841E+13	9311.191406	9311.191667	3259.410024	0.35005295	3639.525747	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	249622183.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.41844435	NaN	NaN	NaN	NaN	NaN	NaN	1897606791	1229412000	1744438228	1261991000	NaN	NaN	16128.50497	NaN	NaN	NaN	NaN	NaN	1828277314	1972290951	1277798000	NaN	NaN	NaN	23370	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.647875	0.667223333	NaN	NaN	NaN	NaN	3
