Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
80220293.21	NaN	101222993.8	NaN	2963200000	NaN	NaN	81215446.46	2105104372	4718591381	20343274.5	527297675	18013543.85	814473367	61244624.55	1587460668	84866669.72	3892072111	89393555.38	83267555.82	3700375313	NaN	1107696.599	15961811.84	15885531.95	NaN	715601.7031	1150805.681	NaN	206456375.1	NaN	NaN	NaN	NaN	48.87126898	NaN	NaN	231853626.4	6009645996	271077894.1	12311038805	238315817.7	6177145996	278212050.4	12639626768	765713502.5	1004214830	23134.4156	47528780.71	1231945996	NaN	NaN	NaN	272894612.9	239019320.6	6195380789	NaN	NaN	767973871.2	500	NaN	NaN	1410	NaN	NaN	NaN	-28317901.23	-734000000	NaN	6462191.358	167500000	328587963	NaN	NaN	NaN	NaN	25.92	25.91808333	8.067176529	0.311233662	11.17621831	NaN	1
1997488251	5422496871	1225142241	3067143405	2661050000	3172031251	4418651425	192071773.1	405271421	502783585.7	202156408.2	426550000	206591594.1	553411556.6	2058933752	4344350000	1719889272	5479370886	1439184232	1218611246	3838793117	238844280.9	16878292.25	NaN	524644575.8	6924164.487	5796465.261	6867853.278	1191745525	3720959177	2908286601	1394123030	1400990884	5121001515	79.29354139	NaN	-741313.5701	3690189757	7786300000	3100709443	9820947589	4145924377	8747900000	3570918962	11032298276	8099588667	10622415608	7530.969713	1535118560	3239100000	3822280127	3414500000	10730802920	4454945172	4258294051	8985000000	3682902410	11323337422	8319117065	3040	2514.056982	7729.641552	5680	1716359769	3621518932	11021911416	112369673.8	237100000	291108496.1	455734619.8	961600000	1211350687	68862562.67	145300000	178349431.1	-301495355.8	2.109999895	2.109725	1.080042501	0.511868509	1.546348947	NaN	2
164976290.8	NaN	171350738.7	NaN	46165000000	NaN	NaN	620281740.2	1.64183E+11	2.45007E+11	148656352.4	39348000000	54336731.88	38686666363	278819443.6	73801000000	119682746.1	85211721558	446554645.8	248956581.1	1.77252E+11	31429682.92	1107696.599	NaN	111077054.5	NaN	NaN	7020792.63	-19861868.44	1307584596	NaN	3726480.585	10747273.21	NaN	70.33408257	NaN	NaN	1345655830	3.56183E+11	712760089.6	5.07471E+11	1434151468	3.79607E+11	758054781	5.3972E+11	1707715936	2239628352	174952.0878	-6422763.133	-1700047658	NaN	NaN	NaN	1429924046	1418661651	3.75507E+11	NaN	NaN	1689271435	460	NaN	NaN	550	91502341.39	24219847115	NaN	-15489817.72	-4100015490	NaN	88495638.9	23424000000	32248909196	NaN	NaN	NaN	NaN	264.6910095	264.6918008	222.2893117	0.839806807	253.0874671	151.364572	0
1.57015E+11	2.48061E+11	1.08572E+11	1.55344E+11	1.24669E+11	1.41729E+11	2.23227E+11	14662860925	17723000000	18473496113	82659055183	99910000000	81066511490	1.21499E+11	1.53687E+11	1.85761E+11	1.58272E+11	2.77671E+11	3.68675E+11	3.27552E+11	6.01312E+11	43239978305	2394295586	NaN	74106891702	1415059855	6215890675	1427966222	4920035770	4.76782E+11	4.40859E+11	36706801737	38134767959	2.202E+11	78.05168306	-1534000000	3965010478	5.37025E+11	6.49102E+11	NaN	NaN	5.79532E+11	7.0048E+11	5.36929E+11	8.97457E+11	5.6734E+11	7.39473E+11	31468.06783	1.00985E+11	1.2206E+11	1.38702E+11	5.328E+11	8.69596E+11	5.92911E+11	5.5852E+11	6.75083E+11	5.17664E+11	8.65936E+11	5.4677E+11	20790	18151.17007	30362.83125	19170	79026927472	95519847235	8.37057E+11	-21011830893	-25397000000	-32538696160	42506825515	51378000000	NaN	-939852734.3	-1136000000	-32538696160	-27861009129	1.2087	1.208725	1.234673985	1.021489191	1.294089841	107.7633333	3
90592370804	1.30518E+11	61895799873	78096889224	83928724453	83208627358	1.07783E+11	6045531511	8501226411	6133427162	50148314588	70518559973	41262844767	70956994500	74359691399	1.04565E+11	62386037184	1.07191E+11	1.61293E+11	1.46231E+11	2.57862E+11	12142764461	221820937.6	NaN	46646689340	NaN	92150.47231	682782992.7	26661605260	2.10176E+11	1.8499E+11	37899673641	38582456633	1.22403E+11	91.05973215	-1	-780352914.3	2.41699E+11	3.39876E+11	2.12323E+11	3.71186E+11	2.50982E+11	3.52931E+11	2.22869E+11	3.87582E+11	1.748E+11	2.22396E+11	56372.58217	70504728376	99143749042	97827867182	2.1974E+11	3.79466E+11	2.60967E+11	2.56823E+11	3.61145E+11	2.28089E+11	3.96456E+11	1.78868E+11	37960	33174.75957	57663.21689	26020	73308294601	1.03086E+11	3.88487E+11	5841074625	8213719138	9020144189	9283652100	13054671583	16395970153	-4159403374	-5848953024	9020144189	-8115603087	1.4062	1.406218333	2.019053604	1.435822503	2.091903161	97.84668461	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
13256751613	1.28832E+13	10321964808	6.66414E+12	3.89084E+12	6.74941E+12	7.62322E+12	3855535406	1.39794E+12	1.81333E+12	7952093197	2.88327E+12	10014556354	6.09155E+12	14768933260	5.35492E+12	18161079043	1.83196E+13	20187820926	24033857007	2.22974E+13	1152215005	174678121.3	NaN	6221244487	1890470045	93869957.44	317975687.7	3697536871	34341803730	37076508536	2372758065	2690733752	8.06783E+12	36.71445874	19635000000	NaN	38812289591	1.40726E+13	45986371284	4.26052E+13	44467946384	1.61232E+13	49042927669	4.39151E+13	78135869982	1.109E+11	3210549.317	11461539522	4.15573E+12	NaN	47824000000	3.90997E+13	41339557490	42547388220	1.54268E+13	46949261574	4.22177E+13	74761203616	3020	3432.371787	3086456.282	5470	9918781358	3.59635E+12	3.90997E+13	-1920558164	-6.96356E+11	NaN	5655656793	2.05063E+12	2.10838E+12	400319935.7	1.45148E+11	-1.55038E+12	-4.81535E+12	362.58	362.5758333	206.348096	0.56911053	NaN	95.12833333	2
78817000448	6.55342E+11	1.33653E+11	1.34565E+12	1.00863E+12	1.59025E+12	6.19115E+11	92097332895	5.8666E+11	1.10291E+12	1.38364E+11	8.81382E+11	1.54492E+11	1.27895E+12	1.83666E+11	1.16995E+12	2.13337E+11	1.76609E+12	1.46898E+11	2.07878E+11	1.7209E+12	7204544111	13803044870	2465855063	39340660047	1240952016	19026872426	4212160734	1.25402E+11	3.60836E+11	4.75224E+11	91857662036	96069822769	6.61033E+11	58.65814113	-68447262282	-2.33844E+11	3.95676E+11	2.52046E+12	NaN	NaN	4.22661E+11	2.69235E+12	5.54443E+11	4.5899E+12	1.18809E+12	1.55815E+12	3939.929755	1.63339E+11	1.04047E+12	1.62647E+12	NaN	4.59559E+12	4.551E+11	4.2291E+11	2.69394E+12	5.54771E+11	4.59261E+12	1.18879E+12	390	476.2103673	3942.260105	1020	1.64743E+11	1.04941E+12	4.59706E+12	249000448	1586132825	1465238219	26984459285	1.71891E+11	NaN	1155000000	7357349868	12542760010	5690117565	6.369999886	5.514591667	2.266122064	0.355749153	2.928230886	99.09584087	2
2341602655	1.23962E+12	1630286379	8.41104E+11	4.571E+11	8.8056E+11	6.89563E+11	3029101434	8.493E+11	8.66599E+11	1587487341	4.451E+11	1590822391	1.04408E+12	2861471687	8.023E+11	3104351164	2.03743E+12	5216488200	3497469966	2.29544E+12	264004304.2	19431626.78	NaN	995354262.1	NaN	569163305.2	111095322.4	265183581.3	9186118135	6065942127	-168595271.3	-57499948.85	7.73575E+11	59.40457159	NaN	NaN	11107061379	3.1142E+12	7468210140	4.90149E+12	11396311478	3.1953E+12	8195593373	5.37888E+12	18022037314	23635468208	417533.5823	1884583909	5.284E+11	1.3011E+12	7485500000	4.91283E+12	11145408179	10750635702	3.01427E+12	7769229175	5.09905E+12	17000970721	870	603.0836838	395811.986	1320	1262444941	3.53965E+11	4.65495E+12	-645675776	-1.81035E+11	-2.57887E+11	289250099.2	81099997184	4.54829E+11	175832683.2	49300000768	70893103629	-4.66046E+11	280.380188	264.6918008	177.2995971	0.632354227	224.5169296	144.5337956	1
8726657740	3.26949E+13	7425378932	NaN	5.602E+12	4.0114E+13	2.7222E+13	7628869284	5.18839E+12	2.89786E+13	9548310543	6.49381E+12	18396110866	4.92629E+13	16877151889	1.14782E+13	26664177980	8.22013E+13	23783267167	41154355427	1.10063E+14	1527668934	317683629.7	NaN	4667039666	45893063	1781063791	137498295.9	4191024238	40718177195	68973978353	3443594038	3581092334	3.05932E+13	14.24479403	9.27E+11	9.4168E+12	48289288340	3.28415E+13	79166491515	2.21542E+14	49279585355	3.3515E+13	82923700136	2.35279E+14	1.65812E+11	2.17459E+11	6820218.7	9198715189	6.25605E+12	4.90821E+13	81060000000	2.33178E+14	45482777459	47212173716	3.2109E+13	79438687914	2.25447E+14	1.58856E+11	1320	2302.749611	6535195.185	4600	8865103550	6.02916E+12	2.23424E+14	-2067343093	-1.406E+12	-9.75355E+12	990297015.1	6.73501E+11	1.26895E+13	1935009518	1.316E+12	NaN	-2.1017E+12	680.1	759.282	202.1263504	0.297200927	324.0784358	79.63	2
48022033.24	14033300956	48962752.79	16618300000	14460000000	18103300000	29688436741	105171690.8	27838000000	28312000000	11840221.24	3134000000	8231374.413	3097000000	30454378.88	8061000000	21169808.59	7965000000	130563562.8	89351281.91	33618000000	10688232.96	394264.8912	2572461.282	21516847.41	NaN	NaN	291815.6181	18630908.63	245968985.7	NaN	26110904.95	26402720.57	12797833602	100.805494	NaN	NaN	236075272.7	62487000000	161321572.9	61987692992	266189632.4	70458000000	185770336.4	69895000000	414152074.4	543150478.4	152106.0248	-8749825.268	-2316000000	1212696861	182487000	68659532646	280845479	270058294.4	71482000000	NaN	70899233889	420171145.7	610	NaN	154291.4462	910	40198061.19	10640065015	69544967913	3868661.949	1024000000	885435267	30114359.76	7971000000	7907307008	4960501	1312999970	1287655338	-1235467354	264.691	264.6895578	170.1259135	0.642734031	NaN	NaN	0
61728160.19	1691942000	132634773.9	3945966675	9274752054	4222866675	7457994000	42207373.4	2870861124	1112728189	38819724.19	2640440000	NaN	NaN	78521051.99	5340844914	55022492.01	2068162632	236432560.5	192886065.9	6773305022	15388756.72	525686.5216	518616.5709	35605348.09	NaN	NaN	NaN	81224138.35	358796497.6	247344411.4	NaN	95630485.73	1933732306	244.0516173	-720781262.8	-49273.84479	NaN	NaN	NaN	NaN	357160985.9	24293375941	292633758.5	9954195844	395710230.6	518964444.1	27292.18249	-39986899.73	-2719828946	-1301395019	316828000	10195986150	353724174.1	358442264.7	24380525963	294611200.3	9991949965	397129800.9	970	807.7581322	27395.69586	1090	91010102.09	6190325124	10233740271	1281278.799	87150021.35	37754121.5	NaN	NaN	NaN	97696502.5	6645120707	2878722124	241790306.2	68.018	68.01758333	61.39183185	0.902582138	71.52254219	NaN	1
3019304014	3.44293E+11	1691128108	1.95344E+11	2.33359E+11	2.01068E+11	4.01788E+11	1040764199	1.39989E+11	1.12346E+11	1820348094	2.44848E+11	2189730084	2.04372E+11	2409572915	3.24103E+11	2881309319	2.69094E+11	4348726497	5936872643	4.93455E+11	366220799.7	19412852.26	32285675.82	497686725.5	NaN	NaN	7210808.903	800113677.2	7829931566	9923559781	1107425140	1114635949	3.55126E+11	120.4812113	NaN	NaN	7799063611	1.04902E+12	9828592482	8.74894E+11	8573610781	1.1532E+12	10723486281	9.57166E+11	16352429864	21445818220	296809.4204	1338207216	1.79997E+11	NaN	10814000000	9.67998E+11	8416464558	8359903967	1.12446E+12	10452567881	9.32993E+11	15944827306	2610	3241.258081	289313.5669	4940	1297800403	1.74562E+11	9.43825E+11	-213706813.8	-28744912815	-24172995453	774547170.5	1.04181E+11	82271125455	163093224.4	21937066175	18447946053	10832891036	134.5063	134.5063333	70.52191469	0.524301945	82.02413196	100.8141667	2
3736544426	3774621941	3447294159	4727116248	1069677715	5662613240	3465377317	2744525477	2030948853	2397595063	1970892457	1458460418	3431056662	3076257752	3713363632	2747889088	5559348614	5410421125	14439562762	15852198442	17289877901	1326531179	160447036.2	NaN	2215700688	19403980.55	62119722.12	41999974.37	NaN	19463757151	24451738245	NaN	NaN	3216274226	53.7039135	-177639970	-2615879305	20897451872	15464114385	23846654989	25097894089	22085858204	16343535071	27868362412	30432670556	NaN	NaN	2836.992719	1156111978	855522864	NaN	NaN	29874322841	22815768053	21760981542	16103126341	27457206032	29995294654	NaN	2130	2559.614131	2796.219687	NaN	NaN	NaN	NaN	-324876662.2	-240408730	NaN	1188406332	879420686	5334776468	NaN	NaN	NaN	-558347715.2	0.74	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1426863.416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.83333	NaN	NaN	NaN	NaN	3
3418539468	3406674093	1772980367	1778121228	1521509638	2482816592	4055328257	395629225.5	303447616	317469519.5	928703964.7	712315940.9	861485960	914036603.6	1766742899	1355091803	1625039386	1724166789	4749778349	4104109763	4354460459	249495790.1	27016532.31	NaN	772103650.2	115694.4459	NaN	53750420.93	642948742.3	6226586403	6026410248	811561884.7	865312305.6	3307454689	73.19500231	NaN	NaN	6912150473	5301619412	6028366416	6396096767	6912150473	5301619412	6826714413	7243143992	8324837251	11562159489	11851.66324	1210723518	928624938.1	2336272501	NaN	7143924588	6866268008	6998805748	5368084009	6910583840	7332129455	8429202899	11230	11307.50853	11997.26655	13790	1415052392	1085345185	7234977165	86655275.19	66464596.07	91052576.8	NaN	NaN	NaN	35642272.57	27337623.06	37450931.33	-99219404.19	0.767	0.449548583	0.636843611	0.830304577	0.732969445	89.53842051	3
16240739341	5.80233E+11	9073934073	4.89674E+11	2.32014E+11	4.40417E+11	4.87034E+11	1419984308	40142957042	55633014841	NaN	NaN	NaN	NaN	12354633769	3.49266E+11	17870750027	7.68444E+11	16247947477	26334751295	1.14151E+12	1273435031	714239012.2	NaN	7485894239	578472.2293	11794584.93	108143242.1	NaN	22461347075	34485332232	NaN	NaN	5.01354E+11	43.55336144	1680731915	58380793915	30022565553	8.48738E+11	45911897443	1.96559E+12	33100268156	9.35745E+11	49545143638	2.1485E+12	1.20072E+11	1.50074E+11	208205.8171	8670938922	2.45127E+11	4.54737E+11	45808000000	2.06962E+12	NaN	33507908282	9.47269E+11	50124480297	2.17417E+12	1.2155E+11	NaN	4857.436072	210693.5723	11780	NaN	NaN	2.09608E+12	407640125.7	11523986540	26459465259	3077702603	87006653996	1.82913E+11	742383.5046	20987182.02	26459465259	-78879576600	28.27000046	NaN	7.793223867	0.275671162	9.410644659	54.24	3
4.95755E+11	4.09721E+11	4.85673E+11	3.82182E+11	3.8718E+11	4.06294E+11	4.0941E+11	24045084534	19200000000	15953803880	4.84709E+11	3.8704E+11	3.74458E+11	4.12631E+11	6.63569E+11	5.2986E+11	5.10594E+11	5.73195E+11	1.18487E+12	9.57271E+11	1.09351E+12	NaN	4752900812	NaN	2.92812E+11	NaN	1037714720	3496587898	1.57358E+11	1.77693E+12	1.43581E+12	NaN	NaN	4.02626E+11	86.3497748	NaN	-5853170000	1.87249E+12	1.49518E+12	1.48677E+12	1.68265E+12	2.06437E+12	1.6484E+12	1.66778E+12	1.90898E+12	1.67368E+12	2.20214E+12	23677.39037	4.76531E+11	3.8051E+11	3.9951E+11	1.663E+12	1.90188E+12	2.01458E+12	2.07078E+12	1.65352E+12	1.67286E+12	1.91488E+12	1.67888E+12	24990	20748.704	23750.62502	20820	4.5017E+11	3.59461E+11	1.90781E+12	6412022542	5120000000	5929372731	1.91885E+11	1.5322E+11	2.26326E+11	-20425798372	-16310000000	5929372731	-7095235914	0.7985	1.56165	0.984894386	1.233430665	0.974262052	105.495	3
99681479.72	347240102.8	54392591.63	191060800.6	152980000	199022738.7	439882915.2	36155554.92	97620000	134017918.5	13166666.43	35550000	24604027.85	46644730.12	32799999.42	88560000	50263312.68	115395650.7	92477776.14	158702373.6	467254648.7	9191197.339	300392.2981	139953.2711	20039424	NaN	NaN	NaN	11180170.97	164220619.5	242774094.9	NaN	19952168.09	350152560.4	62.48221811	NaN	NaN	161433336.4	435870016	258056693	736268280.6	191759261.8	517750016	290430832	828635780.9	396333879.8	519782344.9	11677.17625	31114820.19	84010016	101108291.1	231563000	831548238.6	183886507.8	184399996.7	497880000	279690816.5	797435516.1	381123526.7	2590	3941.416765	11237.50058	5370	31240740.32	84350000.36	806093238.5	-7359265.055	-19870016	-25455000.03	30325925.39	81880000	104899389.8	7496296.164	20240000	26333480.86	2912457.649	2.700000048	2.7	1.306348113	0.483832626	2.104343104	117.3975	2
56849787114	3.96931E+11	26482993986	1.77364E+11	1.62033E+11	1.83126E+11	3.07616E+11	4407150312	26602000000	13389403635	22418946008	1.35323E+11	18169885316	1.57039E+11	33103825318	1.99818E+11	29977076331	2.77645E+11	92865095012	76939764308	7.0599E+11	10431663084	279177092	7645281.405	23191133348	NaN	752811326.2	226333679.6	8757797286	1.22857E+11	1.04958E+11	17923492991	18149826671	3.6834E+11	78.1110396	NaN	8042000000	1.30376E+11	7.86963E+11	1.09492E+11	9.97024E+11	1.50195E+11	9.06595E+11	1.27976E+11	1.16065E+12	1.04009E+11	1.35115E+11	224437.4315	36216099800	2.18604E+11	2.4385E+11	1.2703E+11	1.13206E+12	1.47077E+11	1.46809E+11	8.86151E+11	1.25086E+11	1.13488E+12	1.01663E+11	28440	24188.18077	219454.8551	19660	31948930634	1.92847E+11	1.10588E+12	-3386955153	-20444000000	-26172996935	19819419824	1.19632E+11	1.63625E+11	-2820861152	-17027000000	-26172996935	-28591485672	6.0361	6.036133333	8.716523193	1.444065405	8.846079907	95.75333333	3
4180965040	54538300000	1770446322	21605700000	26047500000	25207700000	64464100000	1294995060	16542500000	16680500000	2833817905	36199700000	3382182562	36261500000	3702061502	47290800000	4545796250	46669000000	5333461717	7745928684	62631700000	99972419.59	57374928.93	NaN	410882733.8	48976091.88	NaN	23078866.08	847501144	10386170527	13261410655	818043676.7	841122542.8	54319538399	105.6167065	-100000	100000	10330518280	1.31964E+11	13768547041	1.25981E+11	11277694537	1.44063E+11	14853906416	1.36402E+11	23460159408	30767434458	18221.87317	1258249062	16073100000	15281900000	7329900000	1.36183E+11	9875183439	10846029353	1.38549E+11	14306158749	1.31164E+11	22562198038	1320	1911.152404	17522.10827	3010	1258383878	16074822164	1.30945E+11	-431665184	-5514168760	-5238173405	947176257.1	12099400000	10420800000	897573696	11465767956	10891868449	-218761600.9	12.77418	12.77418333	6.140763901	0.480716876	7.00017929	80.51050851	2
12154240105	86662619136	12996886106	43131310080	3.224E+11	49178025984	33739016192	5376442580	1.174E+11	20552165376	5458875047	1.192E+11	4245304378	22823688192	22041581733	4.813E+11	25181325912	1.10851E+11	16917016887	14593096313	71900192768	2393690821	421168776.4	82979732.04	2593506084	13853112.41	4581205665	145671984.6	NaN	38571750847	33872789549	NaN	NaN	35788707807	488.1403962	NaN	NaN	44335043076	9.681E+11	43742735660	2.03303E+11	48003297249	1.0482E+12	46635095028	2.14733E+11	1.20514E+11	1.58051E+11	8085.456682	15460706213	3.376E+11	51227717632	44564000000	1.63859E+11	51382063705	45843295440	1.00103E+12	44672321822	2.07345E+11	1.15091E+11	1930	1682.068453	7807.270082	4330	NaN	NaN	1.54197E+11	-2159999933	-47165759488	-9662334976	3668254173	80099999744	30337232896	NaN	NaN	NaN	-50873911329	21.83600044	21.836075	8.697771462	0.398322554	16.95018528	136.7264454	2
4322071828	4552000000	2299101970	3574000128	2187000064	3401999872	4252999936	1537035161	1536298368	1260043136	2667923632	2666644736	1976372290	1975424896	4752782230	4750503936	5243493489	5240979968	5706933436	7730978862	7726976640	249035548.2	114186622.3	NaN	1960283666	NaN	1136733725	16016596.82	-15408894.4	7955280702	9711670351	-1033310290	-1017293693	4913869861	84.27748299	NaN	NaN	NaN	NaN	NaN	NaN	11996750826	11991000064	14235121581	14227999744	45231007052	59319377193	1326.585266	2769327505	2768000000	NaN	14597000000	14589869605	11150536947	11052298094	11047000064	13082151211	13075591720	41670163884	1040	1219.749041	1219.137449	3890	1944874772	1943942477	13437461541	-944452732.9	-944000000	-1152408064	845661696.4	845256320	1391090688	120057550.8	120000000	146492544	361869860.7	0.99952064	1533.961667	0.26510575	0.265232892	NaN	79.48	2
11885633346	39500000000	8334988448	27700000000	27100000000	27100000000	43000000000	6523557745	21680000000	21680000000	6538602851	21730000000	10473746834	21730000000	13147315893	43693000000	21176428821	43693000000	19764454195	31721797000	65684000000	1468926328	416062107.3	180646088.7	3513612106	11781033.19	4366938839	339115635.9	10788901093	33457205438	56848996170	6950760315	7289875951	39500000000	100	NaN	NaN	39435327833	1.31057E+11	64738727044	1.31057E+11	41855483504	1.391E+11	69224523386	1.391E+11	1.48115E+11	1.94249E+11	2357.452427	7101289797	23600000000	NaN	72438000000	1.391E+11	43515180850	41530183504	1.38019E+11	68703434335	1.38019E+11	1.46964E+11	740	1164.378706	2339.130353	2490	14309989797	47556960619	2.77119E+11	-325300000	-1081082482	1.38019E+11	2420155671	8043000000	8043000000	4380299776	14557225191	14557225191	NaN	3.323339939	3.321748333	0.939136122	0.282588041	1.269783464	NaN	1
54502214.56	797491689.8	37265725.57	361181280.1	170800000	361181280.1	3238690763	130495494.5	598100000	1132183989	35214801.56	161400000	33633332.37	323720824.1	51338555.19	235300000	46262035.81	445272094.7	245194510.5	202398723.1	1948087710	7112007.568	NaN	NaN	28649833.94	NaN	NaN	3459260.404	298320682.3	448451817.7	487701322	NaN	NaN	823016228.4	52.8853443	NaN	NaN	427028560.2	1957200000	369113588.7	3552718291	477101651.6	2186700000	429588978.5	4134793918	1092860641	1433260429	1298.608431	-122706347	-562400000	-2684129859	430786000	4160318457	NaN	477101651.6	2186700000	429588978.5	4134793918	1092860641	NaN	134.9203565	1298.608431	340	327093653	1499168340	4887337595	NaN	NaN	727019137.9	50073091.44	229500000	433957655	170700000	782369310	2953303716	25524538.61	4.5833	2.805160963	2.000895556	0.436562205	NaN	NaN	0
1.01694E+11	88779084012	1.38671E+11	1.46631E+11	88206432004	1.51235E+11	98854956581	25708080379	15818181857	22771824395	NaN	NaN	NaN	NaN	1.7463E+11	1.0745E+11	1.22402E+11	1.6587E+11	3.59933E+11	2.74924E+11	3.63586E+11	25168919982	1254870051	NaN	77653033069	8175046.231	147363621.4	2788764847	45268492339	5.28822E+11	3.97557E+11	66238238756	69027003603	85021558583	61.96656925	95869816.74	5257667552	5.60271E+11	3.44735E+11	4.15062E+11	5.52227E+11	6.12584E+11	3.76923E+11	4.558E+11	6.08268E+11	5.68468E+11	7.95215E+11	15569.57308	1.26809E+11	78025625939	1.37402E+11	4.574E+11	6.04511E+11	5.9479E+11	6.0663E+11	3.7326E+11	4.51339E+11	6.02416E+11	5.62943E+11	15220	11552.7266	15419.79152	14410	1.22922E+11	75633614584	5.98599E+11	-5953699864	-3663311526	-5911754629	52312755593	32188038517	56040639008	954142718.1	587084014.5	-5911754629	-3757525429	0.6153	102.3790833	0.663050454	1.077605158	0.695602717	108.179303	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	224060777.3	117903977	NaN	414258054.1	NaN	46755163.6	20750880.09	1250762386	3512501976	NaN	1013891811	1034642691	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7986	NaN	NaN	NaN	0.104083708	NaN	3
