Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	9.64004	NaN	NaN	NaN	2561	57.67278	96.29139	97.23175	95.42132	1260	452	808	12	7	26836	51.08809	25115	51.80569	11.93772	1721	40.61592	72.93977	76.82824	69.27746	63.22027	67.27375	59.40254	NaN	NaN	NaN	72.12211	NaN	NaN	9.6516	2248	1032	45.90747	6.43785	7.515	5.41542	16.80672	5.56618	13.57515	NaN	NaN	3.74769	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.4	6.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91	74	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	127	41.6	NaN	99	NaN	NaN	NaN	NaN	NaN	86	86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.3	308	NaN	NaN	NaN	1
2.99803	3.65366	3.31861	NaN	NaN	NaN	10463	77.00468	86.9823	89.93266	84.05564	37617	14487	23130	14	5	80358	53.53667	75873	53.67786	17.98925	4485	51.14827	47.58234	51.07078	44.11063	38.70572	41.95256	35.47446	NaN	81.58209	75.6964	78.87759	0.32656	0.24469	0.28864	4467	1791	40.09402	NaN	NaN	NaN	NaN	9.23443	64.48881	265.24187	NaN	6.84061	NaN	NaN	NaN	NaN	NaN	7.3	NaN	NaN	54.8	19.4	88	100	94	1400	NaN	NaN	NaN	94	88	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	24	63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	683	NaN	NaN	NaN	2
36.51271	37.66626	37.20414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	7	43740	29.38043	42263	29.03959	NaN	1477	39.13338	9.61693	5.60503	13.69515	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.39652	0.4089	2.40509	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.3	NaN	NaN	171.1	46.3	47	78	58	3000	NaN	NaN	NaN	45	32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	5	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	172	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	156432	68.77493	97.47118	97.2817	97.65097	58753	30749	28004	12	6	2337513	48.67134	2337513	48.67134	14.04705	0	NaN	102.11792	102.10556	102.12965	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	166406	89315	53.67294	97.14191	107.70696	87.02492	NaN	NaN	NaN	30.80278	NaN	6.90812	34.34589891	NaN	NaN	NaN	NaN	0.2	NaN	NaN	7.7	4.3	99	100	100	NaN	NaN	NaN	NaN	89	94	5.5	NaN	NaN	2.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	99	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90	8.2	NaN	6.900000095	NaN	3
1.5385	1.9573	1.75163	NaN	NaN	NaN	NaN	NaN	84.215	84.7769	83.68047	71796	33756	38040	13	7	562465	47.33183	343735	50.03273	NaN	218730	43.08737	98.22005	95.2358	101.06613	78.74281	75.88171	81.47144	NaN	47.21142013	46.8344775	47.0199317	2.51192	3.21504	2.86325	NaN	NaN	NaN	28.05851	19.89147	36.09167	NaN	NaN	NaN	NaN	NaN	NaN	22.72727273	NaN	NaN	NaN	NaN	0.3	NaN	NaN	7.4	3.6	100	100	100	NaN	NaN	NaN	NaN	89	83	NaN	NaN	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	17	NaN	11	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	1390586	49.99266	1126409	50.64786	NaN	264177	47.19904	98.75585	100.14391	97.40613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.85539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	16.3	8.4	52	99	91	NaN	NaN	NaN	NaN	90	89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85	52	92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75	52	NaN	NaN	NaN	2
NaN	NaN	5.10434	NaN	NaN	NaN	5532300	43.79191	96.24709	93.70193	98.63524	3735637	3034780	700857	12	6	53690000	42.16223	46835000	42.65272	14.52494	6855000	38.81109	43.88414	38.0806	49.36886	NaN	NaN	NaN	NaN	NaN	NaN	72.49565	NaN	NaN	1.69745	3696400	1175600	31.80392	2.84068	NaN	NaN	NaN	5.45405	14.16231	132.08296	NaN	1.86803	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.5	22.7	59	97	70	NaN	NaN	NaN	NaN	91	87	2.619999886	NaN	NaN	1.549999952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28	19	50	69.7	NaN	NaN	84.1	NaN	14.2	NaN	NaN	NaN	7.2	38	3.9	NaN	19	143	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	40012	31.60802	NaN	NaN	NaN	NaN	NaN	NaN	12	7	534451	41.6156	443244	41.21748	NaN	91207	43.55039	27.14082	22.65013	31.60758	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.751	NaN	NaN	NaN	NaN	NaN	1.6	NaN	NaN	143.4	35.9	33	78	52	2800	NaN	NaN	NaN	37	37	NaN	NaN	NaN	0.083700001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48	37	63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55	95	NaN	NaN	NaN	1
8.19882	16.53263	12.33001	NaN	NaN	NaN	162445	79.75992	78.94793	NaN	NaN	858938	NaN	NaN	11	6	2686515	53.70002	2011662	NaN	20.58411	674853	NaN	58.49914	63.78415	53.37022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130514	NaN	NaN	15.72709	NaN	NaN	26.92873	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4	NaN	NaN	32	18.2	69	98	89	NaN	NaN	NaN	NaN	78	74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68	42	79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63	51	NaN	NaN	NaN	2
38.97875	39.23291	39.11772	NaN	NaN	NaN	1894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	7	15878	NaN	15647	39.17045	NaN	231	NaN	22.30589	NaN	NaN	NaN	NaN	NaN	NaN	15.25549	18.5654	17.04738	23.59276	20.91826	21.96587	NaN	NaN	NaN	0.55998	0.31876	0.79765	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	117.5	39.7	85	97	88	NaN	NaN	NaN	NaN	38	51	NaN	NaN	NaN	0.127499998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20	14	34	NaN	NaN	NaN	NaN	NaN	16.2	NaN	NaN	NaN	NaN	39.2	5.8	NaN	30	79	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	6	NaN	NaN	10309	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.2	20.1	79	82	80	NaN	NaN	NaN	NaN	88	82	1.583099961	NaN	NaN	0.233799994	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35	18	56	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	172	NaN	NaN	NaN	1
8.32765	10.71406	9.55442	NaN	NaN	NaN	14584	NaN	89.57449	NaN	NaN	47072	NaN	NaN	12	5	151513	50.39766	117975	51.02183	19.82895	33538	48.20204	47.00118	48.45914	45.60703	40.36729	NaN	NaN	NaN	63.26601	62.55626	62.90938	8.22022	11.10034	9.63085	7641	NaN	NaN	31.06642	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	16.2	9.4	87	99	93	NaN	NaN	NaN	NaN	90	92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94	92	95	95	NaN	NaN	98	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	8.7	NaN	NaN	NaN	2
NaN	NaN	2.66535	NaN	NaN	NaN	74354	77.83038	94.04795	94.49991	93.61742	54956	24775	30181	12	6	912165	52.66799	597997	53.92218	9.5319	314168	50.28074	88.20176	95.08973	81.62275	67.41882	72.90663	62.17717	NaN	NaN	NaN	98.90857	NaN	NaN	2.81724	95696	44582	46.58711	19.72388	23.39668	16.19053	45.57495	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	12.1	6.2	57	93	84	NaN	NaN	NaN	NaN	94	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	66	87	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17	22	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	NaN	96	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	11	NaN	NaN	NaN	3
0.28187	0.36427	0.32464	NaN	NaN	NaN	3286	62.14242	NaN	NaN	NaN	NaN	NaN	NaN	12	6	47908	49.30701	44736	51.57368	12.12247	3172	17.33922	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3952	1859	47.03947	NaN	NaN	NaN	37.52577	12.74841	24.54527	24.76202	NaN	3.7803	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.5	5.1	100	100	100	NaN	NaN	NaN	NaN	94	80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	5.3	NaN	1.88	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	24307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	1201149	49.87658	740737	51.52477	12.30383	460412	47.22488	86.73934	88.49858	85.05684	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97624	NaN	NaN	14.86108	13.43858	16.21782	NaN	59.1117	0	51.3493	NaN	4.35935	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	12.7	8.2	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	10.69999981	NaN	NaN	2.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	98	100	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88	22	NaN	13.2	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	9	7500078	48.09413	5228015	49.81862	NaN	2272063	44.12607	99.9335	98.76826	101.03797	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.62556	29.45432	39.52738	NaN	NaN	NaN	NaN	NaN	NaN	25.81762546	NaN	NaN	NaN	NaN	0.1	NaN	NaN	7.6	3.4	100	100	100	NaN	NaN	NaN	NaN	85	75	9.899999619	NaN	NaN	2.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	20	NaN	5.7	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	414	80.43478	NaN	NaN	NaN	NaN	NaN	NaN	12	5	6753	53.11713	5983	52.51546	13.18945	770	57.79221	81.16587	83.12862	79.05119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	512	294	57.42188	9.46899	11.31137	7.87992	32.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.5	11.9	NaN	96	NaN	NaN	NaN	NaN	NaN	99	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130	15	NaN	NaN	NaN	2
0	0	0	NaN	NaN	NaN	28501	NaN	97.2244	97.25176	97.19817	9336	4525	4811	13	6	455639	49.31316	310049	51.45187	NaN	145590	44.75857	110.05002	110.93337	109.20401	86.64997	87.72026	85.62492	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.64132	41.60962	35.81325	NaN	NaN	NaN	NaN	NaN	NaN	17.84511803	NaN	NaN	NaN	NaN	0.1	NaN	NaN	7.8	4.1	100	100	100	NaN	NaN	NaN	NaN	91	85	5.099999905	NaN	NaN	2.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85	8.1	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6	NaN	NaN	53.2	24.4	77	96	88	NaN	NaN	NaN	NaN	73	73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74	63	83	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34	137	NaN	NaN	NaN	2
6.64397	10.49997	8.7603	NaN	NaN	NaN	154685	40.26247	89.24913	83.75094	94.52043	482599	357021	125578	12	6	2232780	43.97733	2136755	44.52265	17.01399	96025	31.84275	60.0249	53.81945	65.99847	NaN	NaN	NaN	NaN	77.3285	74.73566	75.86126	12.10398	17.46865	15.08016	131232	52560	40.05121	11.44469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	61.9	27.9	88	100	94	NaN	NaN	NaN	NaN	88	86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89	77	99	58	NaN	NaN	77	NaN	9.2	NaN	NaN	NaN	8.7	22.9	7.1	NaN	70	61	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	63845	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	811666	NaN	NaN	NaN	NaN	NaN	NaN	56.15795	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4	NaN	NaN	47.5	17.9	65	83	75	NaN	NaN	NaN	NaN	87	69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72	52	87	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43	158	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	273055	53.64963	NaN	NaN	NaN	NaN	NaN	NaN	11	6	5284174	44.58165	4148655	44.87281	18.66078	1135519	43.5179	64.78453	58.80991	70.55035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283170	113894	40.22107	NaN	NaN	NaN	NaN	0	26.4211	NaN	NaN	4.09639	NaN	NaN	NaN	NaN	NaN	0.1	36.1	24.6	76	18.7	91	97	94	NaN	NaN	NaN	NaN	79	89	2.000400066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74	61	92	52.9	58.62870767	NaN	40.7	11.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45	34	NaN	NaN	NaN	1
35.93416	29.04373	32.20985	NaN	NaN	NaN	3647	38.68933	20.65889	19.57795	21.74508	361344	183577	177767	12	6	NaN	NaN	55544	48.80995	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6	NaN	NaN	128.5	31.2	39	62	43	500	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9	0	58	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	190	74	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	125828	74.99444	99.93101	NaN	NaN	1739	NaN	NaN	11	7	4773349	50.69799	3618326	50.52342	16.21173	1155023	51.24487	106.47066	110.60596	102.52881	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	294438	148597	50.46801	39.44745	41.33717	37.63859	30.72007	12.65816	16.22888	24.3931	NaN	3.95199	30.224755	NaN	NaN	NaN	NaN	0.4	NaN	NaN	9.9	6.1	100	100	100	NaN	NaN	NaN	NaN	84	83	4.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.5	NaN	NaN	NaN	NaN	NaN	87	29	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	132020	50.84002	97625	52.59718	NaN	34395	45.85259	100.49249	104.25443	96.87729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.20187	24.7203	23.71457	NaN	0	38.73819	63.23821	NaN	5.49268	38.9887649	NaN	NaN	NaN	NaN	0.1	NaN	NaN	18.5	10.8	97	99	98	NaN	NaN	NaN	NaN	NaN	NaN	9.681699753	NaN	NaN	3.263999939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	94	96	NaN	NaN	NaN	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80	33	NaN	5.4	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	68399	24.9682	NaN	NaN	NaN	NaN	NaN	NaN	13	6	782412	45.24368	775211	45.41512	33.0062	7201	26.78795	12.30524	11.16049	13.44471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23705	2429	10.24678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	188.4	50.8	5	79	15	NaN	NaN	NaN	NaN	13	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	1	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68	172	NaN	NaN	NaN	0
0.23277	0.52066	0.38019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	6	446207	53.68674	315866	53.05161	NaN	130341	55.22591	119.65156	131.39422	108.41951	NaN	NaN	NaN	NaN	99.92407	99.01566	99.46265	0.99957	1.89354	1.41927	NaN	NaN	NaN	52.99137	56.9997	49.13843	NaN	23.22751	29.75948	57.91641	NaN	6.66025	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	6	3.5	100	100	100	NaN	NaN	NaN	NaN	99	99	11	NaN	NaN	2.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	16	NaN	3.9	NaN	3
NaN	NaN	4.11135	NaN	NaN	NaN	NaN	NaN	99.04378	99.0475	99.04023	36991	17991	19000	11	7	5614894	50.06098	4289886	51.52016	12.49112	1325008	45.33671	103.58304	106.10904	101.16877	87.66652	89.82964	85.59908	NaN	NaN	NaN	92.76643	NaN	NaN	NaN	449511	258602	57.52963	42.77502	46.67166	38.98957	NaN	12.99376	23.70117	26.47448	NaN	4.83368	31.60740331	NaN	NaN	NaN	NaN	0.3	NaN	NaN	8	3.3	100	100	100	NaN	NaN	NaN	NaN	94	76	9.399999619	NaN	NaN	3.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79	19	NaN	6.1	NaN	3
