Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	111.6	38.8	NaN	99	NaN	NaN	NaN	NaN	NaN	87	85	NaN	NaN	NaN	0.16	NaN	NaN	NaN	120	30	3.329229965	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	670	NaN	NaN	NaN	NaN	NaN	97	81	308	NaN	NaN	0	1
2.85045	4.10514	3.47665	NaN	NaN	NaN	12306	77.58004	76.89312	78.70045	75.10478	70964	32534	38430	13	5	111134	52.22524	103159	53.26438	16.66177	7975	38.7837	56.88765	59.59911	54.19248	40.37582	44.26805	36.507	NaN	90.25859	85.96189	88.23768	3.42512	2.61968	3.04869	6670	2846	42.66867	5.08801	4.85223	5.32212	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.6	NaN	NaN	64.8	18.1	89	100	94	4200	NaN	NaN	NaN	95	89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98	120	0.801015612	NaN	NaN	46	27	65	NaN	NaN	NaN	NaN	NaN	NaN	210	NaN	NaN	NaN	NaN	NaN	67	42	855	NaN	NaN	1.322736364	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.7	63.6	62.8	172.6	46.3	48	81	60	7700	NaN	NaN	NaN	53	46	NaN	NaN	NaN	0.035	NaN	NaN	NaN	1300	19	5.240861649	NaN	NaN	15	9	25	66.9	41.24498045	NaN	45.9	NaN	23.3	1000	1100	NaN	4.2	40.2	9.2	37	48	209	NaN	NaN	9.150602325	0
NaN	NaN	NaN	NaN	NaN	NaN	148724	66.81437	94.22626	93.57843	94.84235	137625	74612	63013	12	6	2469552	48.63129	2469552	48.63129	18.51821	0	NaN	104.66124	104.72045	104.60524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	133358	89615	67.19882	90.03424	97.21303	83.15093	33.77474	NaN	NaN	37.28391	NaN	6.47733	34.42324474	NaN	NaN	NaN	NaN	0.2	NaN	NaN	7	4.1	99	100	100	NaN	NaN	NaN	NaN	87	96	5	NaN	NaN	2.1	NaN	NaN	NaN	27	8500	0.011822724	NaN	NaN	100	99	100	NaN	NaN	NaN	98	NaN	NaN	7	NaN	NaN	NaN	NaN	NaN	NaN	85	7.7	NaN	6.5	0	3
NaN	NaN	NaN	NaN	NaN	NaN	38488	69.3359	88.99211	88.74098	89.23004	53049	26397	26652	13	7	561716	47.19111	380175	50.68403	NaN	181541	39.87639	101.33333	97.9514	104.55938	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.27829	23.36707	39.13631	NaN	23.43633	31.94296	51.92411	NaN	5.48663	23.85786802	NaN	NaN	NaN	NaN	0.3	NaN	NaN	6.4	3.6	100	100	100	NaN	NaN	NaN	NaN	89	83	NaN	NaN	NaN	3.2	NaN	NaN	NaN	5	9700	0.010277523	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	87	14	NaN	NaN	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	13.3060029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.44518	26.28625	30.55634	NaN	NaN	NaN	20.04591	NaN	2.64011	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	13.6	7.1	57	99	92	NaN	NaN	NaN	NaN	94	97	NaN	NaN	NaN	1.08	NaN	NaN	NaN	110	960	0.103946193	NaN	NaN	88	59	93	NaN	NaN	NaN	99.5	NaN	0.8	40	NaN	NaN	10.9	3.9	0.5	79	75	38	NaN	NaN	1.111485914	2
NaN	NaN	2.83005	NaN	NaN	NaN	5611324	45.79716	94.04712	92.89408	95.11531	6630295	3806097	2824198	12	6	58941484	44.58275	49816643	44.3024	15.07365	9124841	46.11326	52.23669	48.03835	56.18716	NaN	NaN	NaN	NaN	78.51122	82.86974	80.84049	0.4193	0.62966	0.53647	3910232	1321680	33.80055	4.48271	NaN	NaN	NaN	5.42664	11.42712	97.15782	NaN	1.85847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.5	21.7	63	97	74	NaN	NaN	NaN	NaN	80	80	2.609999895	NaN	NaN	1.59	NaN	NaN	NaN	18000	540	0.18469441	NaN	NaN	34	25	54	78.7	NaN	NaN	89.3	NaN	10.7	84	NaN	NaN	13.6	31.2	5	93	33	129	NaN	NaN	0.163513286	2
NaN	NaN	NaN	NaN	NaN	NaN	40970	31.66463	NaN	NaN	NaN	NaN	NaN	NaN	12	7	550648	40.48358	459650	40.30197	NaN	90998	41.40091	25.27411	20.53973	29.97358	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2	NaN	NaN	141.4	35.5	37	81	57	10000	NaN	NaN	NaN	46	46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3900	25	3.986026186	NaN	NaN	48	37	62	NaN	NaN	NaN	NaN	NaN	NaN	720	NaN	NaN	NaN	NaN	NaN	53	20	116	NaN	NaN	4.563693337	1
8.90277	9.69414	9.30746	NaN	NaN	NaN	189123	NaN	83.05299	NaN	NaN	709503	NaN	NaN	11	6	3025350	52.77095	NaN	NaN	21.0487	NaN	NaN	63.63828	68.26433	59.15887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	143731	NaN	NaN	16.38058	16.75546	16.0119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6	6.5	7.1	29.2	17	70	98	90	NaN	NaN	NaN	NaN	85	82	NaN	NaN	NaN	0.99	NaN	NaN	NaN	1200	230	0.431643754	NaN	NaN	70	46	80	82.6	48.65898866	NaN	84.6	8.7	6.3	130	NaN	52.9	4.5	19.7	1.7	NaN	57	48	NaN	NaN	0.115609415	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	110.4	38.4	87	96	90	NaN	NaN	NaN	NaN	75	69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71	49	2.034340025	NaN	NaN	22	17	36	NaN	NaN	NaN	NaN	NaN	NaN	380	NaN	NaN	NaN	NaN	NaN	90	36	69	NaN	NaN	34.36657698	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.3	18.6	79	82	80	NaN	NaN	NaN	NaN	88	85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26	100	0.985186204	NaN	NaN	37	18	56	NaN	NaN	NaN	54	NaN	NaN	200	NaN	NaN	NaN	NaN	NaN	NaN	46	168	NaN	NaN	3.677087889	1
7.99221	10.63276	9.34922	NaN	NaN	NaN	16565	NaN	89.60336	NaN	NaN	50715	NaN	NaN	12	5	179440	50.94182	139268	51.55168	19.23877	40172	48.82754	50.29825	52.54173	48.16278	43.12015	NaN	NaN	NaN	68.13699	66.74688	67.43689	10.76398	13.82924	12.24905	9327	NaN	NaN	NaN	NaN	NaN	NaN	8.9832	15.98432	NaN	NaN	3.3116	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	15.2	8.9	88	99	94	NaN	NaN	NaN	NaN	85	91	1.779999971	NaN	NaN	0.854	NaN	NaN	NaN	36	710	0.140595851	NaN	NaN	94	92	95	NaN	NaN	NaN	NaN	NaN	NaN	45	NaN	NaN	NaN	NaN	NaN	NaN	85	20	NaN	0.751999974	0.000437544	2
NaN	NaN	2.7668	NaN	NaN	NaN	74225	81.22331	96.81801	97.39948	96.26537	31815	12670	19145	12	6	674152	51.86723	445178	53.6947	9.77599	228974	48.31422	75.77125	80.49856	71.2617	NaN	NaN	NaN	NaN	NaN	NaN	92.6602	NaN	NaN	2.8474	68960	35244	51.10789	13.73432	16.36694	11.20864	45.4156	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	10.6	5.4	63	94	86	NaN	NaN	NaN	NaN	99	99	NaN	NaN	NaN	5.18	NaN	NaN	NaN	96	910	0.109943477	NaN	NaN	83	69	88	NaN	NaN	NaN	NaN	NaN	NaN	61	NaN	NaN	NaN	NaN	NaN	90	76	19	NaN	NaN	0.044412842	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	93	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	NaN	96	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130	4.6	NaN	NaN	NaN	3
0.22635	0.36997	0.30054	NaN	NaN	NaN	3528	65.27778	96.213	96.13147	96.28955	2460	1217	1243	12	6	57804	49.11425	53738	51.35658	12.45507	4066	19.4786	94.84617	95.42536	94.29377	89.54795	90.55158	88.59075	NaN	98.25514	99.92902	99.11457	1.09066	2.90742	1.97439	4641	2323	50.05387	17.01657	19.05696	14.95261	38.52761	13.56361	23.61819	24.06503	NaN	4.01747	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9	4.4	100	100	100	NaN	NaN	NaN	NaN	96	83	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	2600	0.039149763	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	17	NaN	NaN	NaN	NaN	NaN	100	85	5	NaN	1.9	0	3
NaN	NaN	1.04113	NaN	NaN	NaN	26689	93.00836	92.50362	92.24429	92.75088	38929	19658	19271	10	8	1193245	49.56149	664284	50.54811	11.78502	528961	48.32247	93.39527	94.69998	92.14779	86.2154	87.34996	85.13062	NaN	NaN	NaN	99.07317	NaN	NaN	1.04007	101251	64750	63.94999	21.19395	20.80217	21.56802	NaN	16.53373	22.70683	42.49543	NaN	4.91735	26.79738562	NaN	NaN	NaN	NaN	0.1	NaN	NaN	10.1	6.2	100	100	100	NaN	NaN	NaN	NaN	96	96	NaN	NaN	NaN	3	NaN	NaN	NaN	9	8500	0.011771071	NaN	NaN	99	98	100	NaN	NaN	NaN	100	NaN	NaN	9	NaN	NaN	NaN	NaN	NaN	60	83	21	NaN	14.7	0	3
1.51905	2.00014	1.76644	NaN	NaN	NaN	213489	85.08167	82.48952	83.29005	81.73036	657523	305409	352114	10	9	8152297	47.96151	5891319	49.59983	15.05811	2260978	43.69264	104.03172	102.60549	105.38178	88.78398	88.80929	88.76003	NaN	98.35672	98.40437	98.38116	2.49031	3.52498	3.01179	541389	254418	46.99357	45.047	40.13872	49.70649	28.96628	0	32.62247	39.65564	NaN	4.54128	25.96122785	NaN	NaN	NaN	NaN	0.1	NaN	NaN	6.5	3.1	100	100	100	NaN	NaN	NaN	NaN	78	92	9.699999809	NaN	NaN	3.1	NaN	NaN	NaN	68	8400	0.011913174	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	9	7.5	NaN	NaN	NaN	NaN	NaN	87	17	NaN	6.4	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	5	NaN	NaN	6493	51.34761	NaN	850	57.64706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.7	11.4	92	96	95	NaN	NaN	NaN	NaN	99	99	3.6	NaN	NaN	0.47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81	84	80	NaN	NaN	NaN	100	NaN	NaN	NaN	67	NaN	NaN	NaN	NaN	NaN	78	14	NaN	NaN	0.050126416	2
NaN	NaN	NaN	NaN	NaN	NaN	33100	58.00604	98.07903	98.4027	97.76922	6305	2564	3741	13	6	444682	49.50054	321448	51.43102	8.87589	123234	44.465	117.66346	119.21448	116.1818	86.5646	87.86571	85.32168	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50100	25900	51.69661	45.42106	47.93915	42.99185	30.20833	25.58291	35.01049	56.76848	NaN	7.59515	19.21269174	NaN	NaN	NaN	NaN	0.1	NaN	NaN	6.6	3.8	100	100	100	NaN	NaN	NaN	NaN	90	88	4.900000095	NaN	NaN	2.6	NaN	NaN	NaN	13	2900	0.033978659	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	19	10	NaN	NaN	NaN	NaN	NaN	83	10	NaN	NaN	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	22795	57.46436	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.04848	NaN	NaN	NaN	NaN	NaN	0.9	NaN	NaN	47	22.4	78	95	88	NaN	NaN	NaN	NaN	72	78	NaN	NaN	NaN	1.5	NaN	NaN	NaN	370	160	0.6353167	NaN	NaN	76	65	84	NaN	NaN	NaN	NaN	NaN	NaN	170	NaN	NaN	NaN	NaN	NaN	64	42	121	NaN	NaN	0.927126804	2
6.44591	10.95326	8.88583	NaN	NaN	NaN	166771	43.06324	89.23776	85.30754	92.99993	497645	332268	165377	12	6	2472569	45.98217	2336114	46.65855	16.84403	136455	34.40255	60.29249	56.57219	63.86775	54.00122	50.50567	57.36051	NaN	78.8352	76.03001	77.2751	13.24169	18.72705	16.16766	146792	63284	43.11134	10.53986	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	54.8	25.7	86	98	93	NaN	NaN	NaN	NaN	88	89	NaN	NaN	NaN	0.846	NaN	NaN	NaN	1200	160	0.607173317	NaN	NaN	90	78	99	NaN	NaN	NaN	NaN	NaN	11.3	180	NaN	NaN	13.2	22.5	9.6	NaN	70	68	NaN	NaN	0.049790393	2
4.123	4.76946	4.45264	NaN	NaN	NaN	67446	67.93138	91.49764	91.79247	91.21202	139444	66236	73208	12	6	NaN	NaN	765073	49.4013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.97819	NaN	NaN	NaN	5.37707	NaN	NaN	NaN	2.41552	NaN	NaN	NaN	NaN	NaN	0.5	NaN	NaN	41.5	16.2	70	86	79	NaN	NaN	NaN	NaN	83	81	NaN	NaN	NaN	1.33	NaN	NaN	NaN	450	190	0.53419443	NaN	NaN	76	59	89	NaN	NaN	NaN	NaN	NaN	NaN	150	NaN	NaN	NaN	NaN	NaN	39	51	136	NaN	NaN	0.508006496	2
NaN	NaN	NaN	NaN	NaN	NaN	291400	53.56932	NaN	NaN	NaN	NaN	NaN	NaN	11	6	6147263	45.51593	4153435	45.74777	18.42119	NaN	NaN	70.02074	64.91845	74.94127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	333706	133914	40.12934	NaN	NaN	NaN	NaN	0	27.71424	NaN	NaN	4.604	NaN	NaN	NaN	NaN	NaN	0.1	28.1	21.7	62.4	16.5	92	97	94	NaN	NaN	NaN	NaN	88	89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2600	170	0.588103117	NaN	NaN	79	68	93	39.1	61.73389808	NaN	46.3	16.5	NaN	150	NaN	NaN	NaN	NaN	NaN	62	57	32	NaN	3.5	2.726345945	1
21.30375	17.00363	18.91594	NaN	NaN	NaN	5583	35.35733	26.47244	24.98492	27.9794	339090	174098	164992	12	6	72969	41.85065	71723	42.26817	33.75069	1246	17.81701	13.71046	11.53884	15.8585	10.25884	9.71041	10.80132	NaN	66.11365	70.86656	68.7705	21.21982	10.8315	15.22245	2162	251	11.60962	0.89243	0.2441	1.52574	8.08824	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36	NaN	1.1	77.7	88.8	116.4	29.6	42	64	46	1000	NaN	NaN	NaN	58	58	NaN	NaN	NaN	NaN	NaN	NaN	NaN	700	32	3.134795223	NaN	NaN	10	1	57	48.9	NaN	NaN	20.6	20.7	NaN	550	998	NaN	NaN	NaN	NaN	NaN	850	78	NaN	NaN	16.38632312	0
NaN	NaN	NaN	NaN	NaN	NaN	132566	71.36973	99.91764	NaN	NaN	1833	NaN	NaN	11	7	4744829	50.79795	3557852	50.44364	15.86602	1186977	51.85998	115.57664	120.36329	111.01842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	299056	153042	51.17503	46.19331	49.62765	42.90825	31.7083	16.69088	18.33444	22.1495	NaN	4.56734	31.29844961	NaN	NaN	NaN	NaN	0.5	NaN	NaN	8.3	5	100	100	100	NaN	NaN	NaN	NaN	90	90	4.300000191	NaN	NaN	2.5	NaN	NaN	NaN	17	17800	0.005633057	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	NaN	NaN	NaN	87	26	NaN	7.8	0	3
1.73204	4.69794	3.26348	NaN	NaN	NaN	NaN	NaN	86.84617	86.20445	87.46016	17445	8946	8499	13	6	125052	51.86322	97246	52.92557	8.81703	27806	48.14788	101.24028	106.6465	95.99719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.13142	5.78007	3.849	14183	11194	78.92547	25.18606	26.43184	23.97875	NaN	0	43.55815	60.81326	NaN	6.10304	36.55172414	NaN	NaN	NaN	NaN	0.1	NaN	NaN	15.4	8.3	97	99	98	NaN	NaN	NaN	NaN	82	81	8.350000382	NaN	NaN	3.191	NaN	NaN	NaN	7	1600	0.063760413	NaN	NaN	95	94	96	NaN	NaN	NaN	99.5	NaN	NaN	46	NaN	NaN	NaN	NaN	NaN	NaN	85	51	NaN	5.9	2.696645819	3
10.79625	7.46555	8.69858	NaN	NaN	NaN	83113	27.32064	23.18202	18.06125	28.30866	6774018	3614859	3159159	13	6	756249	44.19325	747146	44.34796	32.03766	9103	31.49511	10.87238	9.61193	12.13224	NaN	NaN	NaN	NaN	69.22741	73.1441	71.47959	22.87049	13.38546	17.59188	23605	2353	9.96823	0.66662	0.26799	1.06415	6.35003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	170.1	48.4	10	82	20	NaN	NaN	NaN	NaN	57	38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23000	17	5.729300135	NaN	NaN	4	1	21	NaN	NaN	NaN	NaN	NaN	NaN	880	NaN	NaN	NaN	NaN	NaN	61	25	182	NaN	NaN	9.137258021	0
0.22181	0.5151	0.37206	NaN	NaN	NaN	NaN	NaN	98.45314	98.49114	98.41685	6045	2880	3165	13	6	454707	52.4342	321699	52.72786	NaN	133008	51.72396	115.53983	123.84915	107.58307	92.32855	93.17594	91.51711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.48722	73.02232	62.192	NaN	22.7684	28.57352	49.45584	NaN	6.98607	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	5.2	3	100	100	100	NaN	NaN	NaN	NaN	99	98	9.300000191	NaN	NaN	2.2	NaN	NaN	NaN	3	11100	0.009045428	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	5	5.5	NaN	NaN	NaN	NaN	NaN	87	15	NaN	4.1	0	3
NaN	NaN	NaN	NaN	NaN	NaN	216962	77.87447	98.8596	98.77382	98.94149	44146	23183	20963	11	7	6003797	48.58247	4300032	51.34264	12.67498	1703765	41.61624	112.96668	112.38526	113.52159	95.37523	95.83382	94.93754	NaN	NaN	NaN	93.48564	NaN	NaN	11.47919	473673	278667	58.83109	50.1595	55.78269	44.67179	30.64923	16.9032	29.46939	29.6985	NaN	5.89767	36.41964403	NaN	NaN	NaN	NaN	0.3	NaN	NaN	6.6	3.1	100	100	100	NaN	NaN	NaN	NaN	96	83	8.899999619	NaN	NaN	3.2	NaN	NaN	NaN	93	4500	0.022044983	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	13	NaN	NaN	NaN	NaN	NaN	NaN	81	19	NaN	6.4	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
