Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.60205	94.9795	94.24419	102102	46216	55886	12	6	2589474	48.89024	1376306	50.15847	NaN	1213168	47.45147	161.73922	161.96031	161.52829	90.21797	91.32438	89.16244	23.8599	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.28384	72.10034	58.70132	NaN	15.88295	13.27759	25.64728	13.80005	4.68652	32.92588066	22	NaN	NaN	NaN	0.1	NaN	NaN	6.2	3.4	100	100	100	NaN	NaN	NaN	NaN	90	91	7.800000191	NaN	NaN	2.5	NaN	NaN	NaN	22	6300	0.015872714	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	6.6	NaN	9	NaN	NaN	NaN	NaN	NaN	72	89	6.1	NaN	6.400000095	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	748659	47.71117	486937	49.98819	NaN	261722	43.47476	97.66807	95.44058	99.79326	NaN	NaN	NaN	8.37324	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.15256	58.08901	54.27251	NaN	23.02931	27.82918	43.92248	10.98642	5.72641	30.09873948	27	NaN	NaN	NaN	0.1	NaN	NaN	5.6	3.1	100	100	100	NaN	NaN	NaN	NaN	81	75	8.699999809	NaN	NaN	3.2	NaN	NaN	NaN	4	13800	0.007245897	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	73	92	16	NaN	6.7	0	3
0.45048	0.44825	0.44934	99.9226	99.98452	99.93328	37469	82.75908	88.23962	88.01044	88.46296	84704	42620	42084	10	7	945393	48.89374	922697	49.22569	7.81556	22696	35.39831	74.82056	72.98141	76.669	71.91311	70.65558	73.177	0	96.61585	99.03795	97.84827	0.86437	0.86405	0.86421	120963	76385	63.14741	15.68001	12.92952	18.27695	37.3786	NaN	NaN	15.9116	23.8016	3.85399	NaN	12	NaN	NaN	NaN	0.1	NaN	NaN	68.6	25.6	59	88	74	NaN	NaN	NaN	NaN	75	67	8.680000305	NaN	NaN	3.607	NaN	1.4	0.8	94	710	0.140074865	NaN	NaN	62	50	73	66	35.6	7.3	84.1	10.9	14	65	NaN	40.3	6.2	24.1	9	90	58	110	NaN	5	4.002808951	2
26.0948	24.53331	25.22698	NaN	NaN	NaN	12731	55.16456	44.88722	40.81269	48.96426	618501	332216	286285	13	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.16627	0.61506	1.73557	NaN	11.09766	NaN	908.99967	13.0574	3.24774	NaN	6	NaN	NaN	NaN	5.2	NaN	NaN	164.6	47.1	70	89	72	25000	NaN	NaN	NaN	80	76	NaN	NaN	NaN	0.052	NaN	1.299999952	31	2500	19	5.145311691	NaN	NaN	45	45	46	78	39.9	61.5	25.2	15.8	38.9	1000	NaN	15.6	1.4	63.1	8.2	80	56	178	NaN	NaN	18.11170338	0
NaN	NaN	NaN	NaN	NaN	NaN	64571	78.29676	99.19071	99.37223	99.01798	5726	2166	3560	12	6	1057536	51.2323	476694	50.81793	10.05712	NaN	NaN	145.13396	152.23206	138.35679	NaN	NaN	NaN	59.3803	NaN	NaN	NaN	NaN	NaN	NaN	105153	60258	57.30507	56.99619	60.63377	53.48399	37.38355	NaN	NaN	NaN	NaN	NaN	32.06445566	23	NaN	NaN	NaN	0.2	NaN	NaN	5.8	3	100	100	100	NaN	NaN	NaN	NaN	95	82	7.099999905	NaN	NaN	3.9	NaN	NaN	NaN	11	6700	0.014833783	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	9	NaN	NaN	NaN	NaN	NaN	66	87	14	NaN	7.45	0	3
19.82238	19.96927	19.91026	69.9871	63.59957	64.99718	17710	21.88029	NaN	NaN	NaN	NaN	NaN	NaN	12	7	229228	31.16635	208885	30.58142	23.38345	20343	37.17249	23.08362	14.17753	32.25896	18.43876	11.53837	25.54777	16.26023	72.43091	70.24486	70.98234	21.27583	20.54136	20.76597	9803	1203	12.27175	3.89488	1.5131	6.3784	8.91219	11.81982	24.04488	208.22192	15.52291	3.29139	NaN	6	NaN	NaN	NaN	1.4	NaN	NaN	139.7	35.8	59	78	66	2700	NaN	NaN	NaN	78	70	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1500	31	3.206973578	NaN	NaN	9	3	19	NaN	NaN	NaN	NaN	NaN	NaN	530	NaN	NaN	NaN	NaN	NaN	78	49	85	NaN	NaN	17.15944164	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	10329065	49.6797	10223908	49.93603	38.4303	105157	24.75727	48.15569	48.96352	47.38388	44.94938	45.6559	44.27436	95.73172	NaN	NaN	NaN	5.0903	5.19573	5.14308	268774	36347	13.52326	5.53196	3.63193	7.37308	15.41075	NaN	10.60317	42.22325	14.99113	2.38442	NaN	9	NaN	NaN	NaN	0.1	37.7	28.4	84.4	39.3	77	86	79	NaN	NaN	NaN	NaN	83	72	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14000	69	1.450765686	NaN	NaN	47	43	58	33.3	27.1	46	12.1	NaN	48.2	400	NaN	NaN	0.8	57.2	15	81	26	225	NaN	NaN	6.859161693	0
2.47662	3.72814	3.12592	NaN	NaN	NaN	23344	90.90559	98.12719	97.32053	98.89599	7037	4913	2124	11	7	696073	48.14294	510321	52.0929	11.85532	185752	37.29112	93.01275	92.02147	93.95234	86.65768	85.83829	87.43434	0.6439	97.39646	97.22361	97.30702	1.38241	2.85954	2.09006	58714	44371	75.57141	44.30266	52.13927	36.87325	40.5199	NaN	NaN	NaN	NaN	NaN	29.803922	11	NaN	NaN	NaN	0.1	NaN	NaN	20.7	11.2	100	100	100	NaN	NaN	NaN	NaN	93	89	7.409999847	NaN	NaN	3.399	NaN	NaN	NaN	19	2900	0.034208987	NaN	NaN	100	100	100	NaN	NaN	NaN	99.8	NaN	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	91	46	NaN	NaN	1.99154413	2
3.6233	4.96274	4.30777	NaN	NaN	NaN	4245	72.24971	98.44403	99.81516	97.13769	1132	66	1066	12	6	61058	50.63874	50915	53.18472	14.02021	10143	37.85862	98.69714	102.96723	94.66956	89.16979	93.27628	85.29652	14.29788	97.21273	91.9626	94.50182	5.95295	10.2534	7.96622	4355	2266	52.03215	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.4	4.7	NaN	100	NaN	NaN	NaN	NaN	NaN	97	98	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	1500	0.067553044	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	22	NaN	NaN	NaN	NaN	NaN	73	94	34	NaN	NaN	0.006452433	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29	NaN	NaN	NaN	NaN	NaN	NaN	9.6	6.3	96	99	97	NaN	NaN	NaN	NaN	85	80	3.24000001	NaN	NaN	1.422	NaN	NaN	NaN	4	7100	0.014107165	NaN	NaN	95	93	98	99.2	80	NaN	99.6	3.5	4.2	10	NaN	22.6	16.3	12.1	7.4	94	110	63	NaN	NaN	9.152117486	2
0.56166	0.55828	0.55992	NaN	NaN	NaN	32940	99.09836	NaN	NaN	NaN	NaN	NaN	NaN	10	7	1001757	49.84662	996158	49.91879	9.48068	6146	37.08103	87.19369	88.78359	85.66895	NaN	NaN	NaN	0.21702	99.6346	99.86791	99.75449	0.43377	0.43437	0.43407	105663	81631	77.25599	53.7174	61.19257	46.45695	52.5118	NaN	NaN	NaN	NaN	6.19662	NaN	5	NaN	NaN	NaN	0.1	NaN	NaN	13.7	6.3	99	100	100	NaN	NaN	NaN	NaN	99	98	12.60999966	NaN	NaN	4.579	NaN	NaN	NaN	29	2700	0.036786482	NaN	NaN	93	96	91	NaN	NaN	NaN	99.9	NaN	NaN	31	21	NaN	NaN	NaN	NaN	NaN	91	74	NaN	12.2	0.083799403	2
8.35184	10.61011	9.52041	55.70033	51.22655	54.08641	1921	63.92504	89.95771	86.39619	93.70629	4156	2887	1269	11	6	23235	50.87153	23235	50.87153	23.32831	NaN	NaN	65.10409	66.80231	63.43429	56.10692	57.59014	54.64851	76.51388	88.28075	83.576	85.8104	7.6819	8.43627	8.05251	996	638	64.05622	NaN	NaN	NaN	NaN	16.52728	16.64032	NaN	16.29685	5.02928	NaN	7	NaN	NaN	NaN	2.2	NaN	NaN	26.3	11.9	80	93	86	NaN	NaN	NaN	NaN	91	96	1.9	NaN	1.26	1.05	NaN	NaN	NaN	8	240	0.417141297	NaN	NaN	83	82	85	100	NaN	NaN	100	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	78	110	40	NaN	NaN	3.55987055	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.45578	16.83114	14.10049	NaN	NaN	NaN	NaN	NaN	NaN	55.03876427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	3
2.97461	3.44602	3.2163	93.48923	86.01553	90.59555	59525	61.28181	96.20789	96.30847	96.11092	49332	23574	25758	12	6	876841	48.23816	813088	47.4004	21.97376	63753	58.92272	79.82392	78.06389	81.53711	NaN	NaN	NaN	29.18534	89.18642	87.49453	88.29509	3.48281	4.76103	4.15515	39904	20864	52.28549	35.49254	NaN	NaN	NaN	12.33657	9.57669	47.05885	15.82	5.47342	38.58810535	12	NaN	NaN	NaN	0.2	NaN	NaN	80.8	29.9	57	94	80	NaN	NaN	NaN	NaN	75	84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	740	80	1.246116415	NaN	NaN	22	8	31	82.6	53.5	NaN	68.8	5.1	NaN	280	NaN	59	NaN	NaN	NaN	79	66	184	NaN	NaN	6.022187005	1
25.01128	25.01127	25.01127	NaN	NaN	NaN	815079	92.61286	92.46002	NaN	NaN	1011000	NaN	NaN	11	7	26096870	51.63637	25094296	51.10692	22.1212	1002574	64.88858	104.44352	109.5164	99.52165	NaN	NaN	NaN	11.27413	NaN	NaN	83.97571	18.30346	18.30346	18.30346	1179722	932336	79.03014	16.08758	18.17935	14.02051	40.83594	10.69926	10.31504	55.57436	12.00743	4.01458	31.21918318	6	NaN	NaN	NaN	NaN	NaN	NaN	35.7	19	77	98	94	NaN	NaN	NaN	NaN	98	99	NaN	NaN	3.84	1.15	NaN	NaN	NaN	2900	480	0.206893596	NaN	NaN	74	38	82	NaN	NaN	NaN	NaN	NaN	NaN	81	NaN	NaN	NaN	NaN	NaN	71	74	60	NaN	NaN	0.53692314	2
NaN	NaN	NaN	NaN	NaN	NaN	1393	76.02297	94.72045	98.00991	91.7168	1272	229	1043	11	5	21016	50.25695	21016	50.25695	17.29712	NaN	NaN	104.75526	110.52742	99.50504	92.902	95.55253	90.49115	6.26665	98.35268	100	99.2037	0	0	0	1215	700	57.61317	40.63617	61.45263	21.56428	46.45551	16.99393	25.44346	51.12896	14.40802	5.63942	35.05154806	11	NaN	NaN	NaN	0.4	NaN	NaN	17.2	8.9	100	100	100	NaN	NaN	NaN	NaN	93	94	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	1400	0.0725791	NaN	NaN	100	100	100	98	NaN	NaN	98	NaN	NaN	49	NaN	NaN	NaN	NaN	NaN	NaN	47	2.4	NaN	NaN	3.97515528	3
