Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	8.86681	NaN	NaN	NaN	2772	60.10101	98.08712	99.69338	96.61347	678	52	626	12	7	28851	50.62216	26700	51.27715	11.95649	2151	42.49186	76.76813	80.13717	73.59612	66.86446	70.53498	63.40859	NaN	NaN	NaN	78.50139	NaN	NaN	12.14981	2413	1046	43.34853	6.33359	7.47616	5.24582	16.37011	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.8	5.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	98	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	65	NaN	NaN	NaN	3
18.35365	19.53168	19.02345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	4	NaN	NaN	7299	38.42992	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.65445	74.25497	70.4577	8.55615	6.05251	7.01466	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	116.3	39.7	NaN	99	NaN	NaN	NaN	NaN	NaN	86	81	1.614799976	NaN	NaN	0.170399994	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71	72	308	NaN	NaN	NaN	1
2.26111	3.15497	2.70437	NaN	NaN	NaN	11731	76.47259	85.99233	88.2057	83.79935	42067	17628	24439	14	5	91862	52.20113	86684	52.71446	16.77845	5178	43.60757	50.32983	52.67708	47.99427	40.74677	43.3463	38.1602	NaN	79.85028	79.59855	79.73384	0.76157	0.56357	0.66794	5475	2408	43.98174	5.3824	4.55175	6.20715	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.3	NaN	NaN	60.8	18.4	89	100	94	3000	NaN	NaN	NaN	94	88	NaN	NaN	NaN	0.238000006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44	26	64	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72	38	804	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9	NaN	NaN	172.3	46.3	48	80	60	6000	NaN	NaN	NaN	48	52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14	8	23	NaN	NaN	NaN	NaN	14.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	196	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	151436	66.10119	95.32183	94.35386	96.24162	110876	65201	45675	12	6	2455427	48.51783	2455427	48.51783	18.06949	0	NaN	105.24397	104.98746	105.48685	90.80842	88.91988	92.59668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	135888	90113	66.31417	89.57063	96.35658	83.06237	33.80962	NaN	NaN	38.37895	NaN	6.84008	35.16499324	NaN	NaN	NaN	NaN	0.2	NaN	NaN	7.2	4.1	99	100	100	NaN	NaN	NaN	NaN	93	97	NaN	NaN	NaN	2.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	99	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90	7.9	NaN	6.599999905	NaN	3
1.41375	1.82664	1.62597	NaN	NaN	NaN	37490	67.91144	82.55383	83.48924	81.6673	82713	38089	44624	13	7	564705	47.15418	380440	50.48917	NaN	184265	40.26863	101.45051	97.83557	104.90934	80.89488	78.26676	83.4095	NaN	46.52807544	46.48635787	46.5064063	2.4245	3.27725	2.8467	NaN	NaN	NaN	30.40021	22.43384	38.28498	NaN	23.88505	31.205	52.81295	NaN	5.47484	23.11111111	NaN	NaN	NaN	NaN	0.3	NaN	NaN	6.7	3.6	100	100	100	NaN	NaN	NaN	NaN	89	83	NaN	NaN	NaN	3.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	87	15	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	277226	46.55444	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.31735	25.27489	29.31645	NaN	12.05892	5.99551	21.74275	NaN	2.59627	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	14.4	7.5	55	99	92	NaN	NaN	NaN	NaN	94	96	NaN	NaN	NaN	1.103000045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	57	93	NaN	NaN	NaN	99.5	NaN	0.8	NaN	NaN	NaN	10.1	4.2	0.5	83	75	39	NaN	NaN	NaN	2
NaN	NaN	3.73956	NaN	NaN	NaN	5551600	45.15635	93.96686	92.15583	95.65464	6459915	4051600	2408315	12	6	55548100	43.92193	47391100	43.71454	14.48036	8157000	45.12688	48.7512	44.14792	53.08662	NaN	NaN	NaN	NaN	NaN	NaN	72.25378	NaN	NaN	0.91156	3836100	1272900	33.18214	3.66592	2.50593	4.76697	30.19426	7.63284	15.63964	138.028	NaN	2.00382	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.1	22.2	62	97	73	NaN	NaN	NaN	NaN	85	75	2.630000114	NaN	NaN	1.580000043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32	23	53	76.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91	23	133	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	7	550480	NaN	458141	40.39302	NaN	92339	NaN	26.1367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.4	NaN	NaN	142	35.6	36	80	56	7100	NaN	NaN	NaN	38	38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48	37	62	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44	49	109	NaN	NaN	NaN	1
8.83117	9.59353	9.22079	NaN	NaN	NaN	179776	NaN	80.15025	NaN	NaN	823922	NaN	NaN	11	6	2935830	NaN	NaN	NaN	20.94314	NaN	NaN	62.35284	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	140181	NaN	NaN	16.45343	NaN	NaN	27.78747	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6	NaN	NaN	30.1	17.4	70	98	90	NaN	NaN	NaN	NaN	85	84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69	44	80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	NaN	NaN	NaN	NaN	NaN	51	49	NaN	NaN	NaN	2
NaN	NaN	35.82486	NaN	NaN	NaN	1737	NaN	61.26907	54.92234	67.49614	33333	19213	14120	13	7	17637	NaN	17474	43.73927	NaN	163	NaN	22.84526	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	112.6	38.8	86	96	89	NaN	NaN	NaN	NaN	58	59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21	16	34	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94	33	72	NaN	NaN	NaN	0
15.61196	18.1841	16.92272	NaN	NaN	NaN	2657	58.71283	98.99248	NaN	NaN	641	NaN	NaN	13	6	14097	48.80471	11808	50.70291	NaN	2289	39.01267	28.32145	27.82609	28.81038	22.99548	23.35693	22.63872	NaN	37.37751	32.71111	34.98748	18.1059	18.313	18.20799	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.3	19.1	79	82	80	NaN	NaN	NaN	NaN	89	87	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36	18	56	NaN	NaN	NaN	NaN	NaN	11.8	NaN	NaN	NaN	NaN	21.4	6.9	NaN	NaN	169	NaN	NaN	NaN	1
7.52632	9.85691	8.72451	NaN	NaN	NaN	15806	NaN	88.69134	NaN	NaN	53898	NaN	NaN	12	5	169777	50.84022	132914	51.50699	19.19469	36863	48.4361	49.16897	51.21762	47.21583	43.08341	NaN	NaN	NaN	67.50114	65.51303	66.50147	9.18054	11.90306	10.50077	8845	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	15.5	9.1	87	99	94	NaN	NaN	NaN	NaN	88	87	1.793900013	NaN	NaN	0.845399976	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94	92	95	NaN	NaN	NaN	NaN	NaN	1.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63	15	NaN	0.740700007	NaN	2
NaN	NaN	2.95549	NaN	NaN	NaN	76193	78.28278	96.92068	97.42941	96.43667	29909	12173	17736	12	6	725800	51.61615	459140	54.06586	8.52939	266660	47.39818	78.99279	83.51185	74.68159	60.26678	64.51164	56.21716	NaN	NaN	NaN	81.5628	NaN	NaN	2.66411	85094	43302	50.88725	16.30257	18.92397	13.78583	NaN	17.50028	35.49833	65.7904	NaN	5.61948	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	11	5.6	61	94	85	NaN	NaN	NaN	NaN	99	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	68	87	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86	78	20	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	93	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	NaN	96	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	NaN	NaN	NaN	3
0.25821	0.38763	0.32508	NaN	NaN	NaN	3456	64.49653	96.91663	96.77906	97.04539	1986	1003	983	12	6	54687	49.24936	50870	51.55494	12.26441	3817	18.5224	93.74486	94.42886	93.09049	89.53134	90.5196	88.5859	NaN	90.07277	92.83964	91.50032	1.21635	2.79175	1.97956	4459	2169	48.64319	15.02813	16.13178	13.93008	38.06897	13.81595	25.78189	24.72004	NaN	4.15997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.6	4.7	100	100	100	NaN	NaN	NaN	NaN	95	82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	5.1	NaN	1.89	NaN	3
0.83882	1.25352	1.05122	NaN	NaN	NaN	27420	92.47265	93.68658	93.67738	93.69535	32648	15949	16699	10	8	1189988	49.12655	693555	50.38303	11.31522	496433	47.37115	89.89706	90.32882	89.48402	84.29581	84.47939	84.12019	NaN	NaN	NaN	99.11276	NaN	NaN	1.01246	105167	64273	61.11518	19.99168	19.67988	20.28914	34.68205	16.77383	25.59648	52.24011	NaN	5.41494	24.80314961	NaN	NaN	NaN	NaN	0.1	NaN	NaN	11	6.9	100	100	100	NaN	NaN	NaN	NaN	98	97	10.19999981	NaN	NaN	2.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99	98	100	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73	88	21	NaN	14.7	NaN	3
1.56838	2.11321	1.84861	NaN	NaN	NaN	224299	85.00127	82.51056	83.27569	81.78449	640969	298437	342532	10	9	8070103	47.92483	5783786	49.54417	15.33459	2286317	43.82831	104.79073	103.26643	106.23386	88.81038	88.7636	88.85466	NaN	98.79743	97.82984	98.29974	2.4853	3.58488	3.0401	526268	238104	45.24387	41.88959	36.45248	47.03781	27.86448	0	32.64002	37.75636	NaN	4.45185	25.1077483	NaN	NaN	NaN	NaN	0.1	NaN	NaN	6.8	3.2	100	100	100	NaN	NaN	NaN	NaN	73	90	9.699999809	NaN	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	18	NaN	6.1	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	5	NaN	NaN	6431	49.35469	NaN	800	57.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17	11.6	NaN	96	NaN	NaN	NaN	NaN	NaN	99	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120	14	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	32900	58.05471	98.4788	98.57491	98.38663	4963	2276	2687	13	6	445746	49.51475	325108	51.5198	8.4103	120638	44.11131	114.14896	115.6258	112.73671	86.94042	88.19486	85.74084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53000	27400	51.69811	44.64034	46.59694	42.75929	30	23.07703	34.82588	60.41312	NaN	7.59603	23.43373586	NaN	NaN	NaN	NaN	0.1	NaN	NaN	7	3.9	100	100	100	NaN	NaN	NaN	NaN	89	88	5	NaN	NaN	2.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	10	NaN	NaN	NaN	3
NaN	NaN	14.2769	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	6	425216	NaN	404174	NaN	NaN	21042	63.43979	43.30728	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.43773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.50981	NaN	NaN	NaN	0.90279	NaN	NaN	NaN	NaN	NaN	0.8	NaN	NaN	48.9	23	78	95	88	NaN	NaN	NaN	NaN	74	76	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75	64	84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71	44	126	NaN	NaN	NaN	2
6.68457	11.0787	9.07265	NaN	NaN	NaN	164982	42.72709	88.57677	84.28519	92.687	527002	354671	172331	12	6	2412079	45.32277	2290904	45.91279	16.7637	121175	34.16794	60.76554	56.18212	65.17279	NaN	NaN	NaN	NaN	81.14881	76.68445	78.63893	13.54274	18.47515	16.21054	143887	61892	43.01431	10.82887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	57.4	26.6	87	99	94	NaN	NaN	NaN	NaN	87	88	2.103199959	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90	78	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	70	69	NaN	NaN	NaN	2
4.35555	5.15048	4.76089	NaN	NaN	NaN	63500	66.97953	90.18039	90.46669	89.90291	160039	76470	83569	12	6	NaN	NaN	732196	49.69421	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.12173	65.38722	62.77796	5.78136	8.00517	6.90007	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5	NaN	NaN	43.2	16.7	69	85	78	NaN	NaN	NaN	NaN	84	83	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75	57	88	74.7	NaN	NaN	98.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61	143	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	288939	53.6705	87.52541	80.44139	94.34073	1008343	775197	233146	11	6	6133308	44.45552	4433060	44.06818	19.84048	1700248	45.46543	71.57327	64.7975	78.11051	61.64272	56.27606	66.82045	NaN	NaN	NaN	NaN	8.5331	10.67155	9.72917	309131	123371	39.90897	NaN	NaN	NaN	NaN	0	27.72484	NaN	NaN	4.58376	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	66.8	17.2	92	97	94	NaN	NaN	NaN	NaN	83	89	NaN	NaN	NaN	1.840000033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77	65	93	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52	20	32	NaN	4.5	NaN	1
22.78123	17.8784	20.05611	NaN	NaN	NaN	5272	35.37557	25.07781	23.65687	26.51903	339426	174157	165269	12	6	66524	42.22536	65537	42.68734	31.7537	987	11.55015	12.49695	10.64495	14.31749	9.23839	8.79222	9.67699	NaN	66.15203	75.71339	71.34958	34.07206	14.19558	22.68032	2095	248	11.83771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9	NaN	NaN	120.3	30.1	41	63	45	1000	NaN	NaN	NaN	49	51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9	0	57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	630	77	NaN	NaN	NaN	0
2.12623	3.2357	2.70128	NaN	NaN	NaN	128559	72.00585	99.89177	NaN	NaN	2496	NaN	NaN	11	7	4837802	50.83135	3609693	50.59954	16.22677	1228109	51.51269	113.77356	118.53529	109.23697	NaN	NaN	NaN	NaN	94.15539	91.73673	92.89361	11.3433	13.95908	12.63551	298137	151550	50.83234	44.37933	46.29065	42.55034	31.88909	14.96683	19.34434	23.06343	NaN	4.61888	32.17522659	NaN	NaN	NaN	NaN	0.5	NaN	NaN	8.8	5.4	100	100	100	NaN	NaN	NaN	NaN	88	90	4.400000095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27	NaN	NaN	NaN	3
1.38244	3.7938	2.62292	NaN	NaN	NaN	6580	95.74468	NaN	NaN	NaN	NaN	NaN	NaN	13	6	122894	52.07333	94780	52.67673	10.3307	28114	50.03913	97.71562	103.43629	92.17659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.94885	4.72209	3.26124	11896	9732	81.80901	24.08261	25.16178	23.04643	NaN	0	43.14402	54.87927	NaN	5.71407	37.45664916	NaN	NaN	NaN	NaN	0.1	NaN	NaN	16.4	9.1	97	99	98	NaN	NaN	NaN	NaN	77	76	8.561300278	NaN	NaN	3.200000048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	94	96	NaN	NaN	NaN	99.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91	47	NaN	5.9	NaN	3
10.37881	7.53176	8.62024	NaN	NaN	NaN	75736	26.62142	20.25455	16.27394	24.24473	6757452	3551635	3205817	13	6	723009	45.58242	714622	45.79722	32.17664	8387	27.28031	10.73244	9.79259	11.67067	NaN	NaN	NaN	NaN	71.65286	75.14067	73.60587	19.80463	12.03785	15.59482	22470	2154	9.58611	0.60832	0.26393	0.95205	5.86907	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	176.4	49.3	9	81	19	NaN	NaN	NaN	NaN	57	54	NaN	NaN	NaN	0.0285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	1	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74	100	177	NaN	NaN	NaN	0
0.24171	0.50758	0.37785	NaN	NaN	NaN	NaN	NaN	98.77715	98.83434	98.72253	4808	2239	2569	13	6	455300	52.78805	318747	52.67124	NaN	136553	53.06072	117.31966	126.60479	108.42837	94.76532	95.52619	94.03673	NaN	99.90476	97.65306	98.75215	1.05189	1.8978	1.45225	NaN	NaN	NaN	64.07333	69.49686	58.88027	NaN	23.4858	29.85649	46.69569	NaN	7.03896	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	5.4	3.2	100	100	100	NaN	NaN	NaN	NaN	99	99	10	NaN	NaN	2.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	13	NaN	4	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	218019	77.8501	97.79149	97.70682	97.87232	85956	43588	42368	11	7	5983059	48.76509	4316446	51.32007	12.78847	1666613	42.14782	112.68403	112.45804	112.89998	94.59049	95.12455	94.08016	NaN	NaN	NaN	98.30589	NaN	NaN	11.13346	467848	273316	58.41983	49.38579	54.67073	44.23463	32.38599	16.90782	30.89466	29.15512	NaN	5.73326	27.85900451	NaN	NaN	NaN	NaN	0.3	NaN	NaN	7	3.2	100	100	100	NaN	NaN	NaN	NaN	96	80	9.100000382	NaN	NaN	3.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	NaN	NaN	NaN	NaN	NaN	79	20	NaN	6.3	NaN	3
