Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.62693	NaN	NaN	NaN	NaN	NaN	NaN	12	7	NaN	50.93837	NaN	51.51182	10.61521	NaN	40.53896	84.68938	88.52354	81.04486	NaN	NaN	NaN	11.61559	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.48131	9.93123	12.80082	7.05224	27.81457	NaN	NaN	NaN	9.317756814	5.25395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.1	5.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85	NaN	80	NaN	NaN	0	3
12.06701	13.83598	13.03729	99.6483	99.7553	99.7114	NaN	41.02934	55.04182	51.02083	59.03175	48103	26101	22002	13	4	NaN	43.57085	NaN	43.57085	38.60889	NaN	NaN	33.1293	28.97053	37.25915	15.29279	15.20092	15.38403	0	87.4375	87.76068	87.6176	14.33289	10.13872	11.96616	NaN	149	33.11111	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	0.1	NaN	NaN	97.3	35.9	82	99	86	NaN	NaN	NaN	NaN	86	71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38	30	66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90	83	289	NaN	NaN	35.16073762	1
2.50455	3.68324	3.09832	92.89234	87.04492	91.83113	NaN	81.85172	80.07564	81.92247	78.24956	62320	28112	34208	13	5	NaN	51.84043	NaN	52.84349	18.11808	NaN	37.35788	72.30872	75.27111	69.36992	57.94848	61.64102	54.28534	5.46395	96.38981	95.049	95.73783	0.89672	0.14777	0.54354	NaN	NaN	45.69607	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.51925095	9	NaN	NaN	NaN	24.1	NaN	NaN	75.9	17	90	99	95	9000	NaN	NaN	NaN	98	90	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49	30	67	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47	50	941	NaN	NaN	0.97838383	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	10	NaN	NaN	172.5	46.3	49	83	62	13000	NaN	NaN	NaN	43	37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19	13	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54	256	NaN	NaN	6.152417477	0
0	0	0	NaN	NaN	NaN	152199	NaN	98.58924	98.60125	98.57782	34112	16491	17621	12	6	2646295	48.50569	2646295	NaN	18.7699	NaN	NaN	105.73801	105.35357	106.10271	NaN	NaN	NaN	5.88691	NaN	NaN	NaN	NaN	NaN	NaN	126098	NaN	NaN	59.3134	67.67408	51.35233	NaN	NaN	NaN	43.9968	NaN	5.64414	38.23721259	21	NaN	NaN	NaN	0.2	NaN	NaN	6.4	3.9	99	100	100	NaN	NaN	NaN	NaN	90	96	4.199999809	NaN	NaN	2.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	99	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39	85	6.9	NaN	6.400000095	0	3
NaN	NaN	NaN	NaN	NaN	NaN	39700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	7	538775	46.58438	366860	50.25132	NaN	NaN	38.75927	95.68577	91.55526	99.60475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56500	22500	NaN	35.23488	29.03036	41.40199	NaN	23.40498	28.18144	50.11627	NaN	5.28878	21.40724979	21	NaN	NaN	NaN	0.3	NaN	NaN	5.9	3.5	100	100	100	NaN	NaN	NaN	NaN	88	81	NaN	NaN	NaN	3.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98	11	NaN	NaN	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2.60517	3.83617	3.24027	NaN	NaN	NaN	53480	77.52805	NaN	NaN	NaN	NaN	NaN	NaN	14	6	NaN	50.1963	NaN	51.29311	NaN	NaN	47.47933	77.50757	79.09836	75.96771	NaN	NaN	NaN	45.91668	96.82979	94.23225	95.49643	NaN	NaN	NaN	NaN	NaN	NaN	34.71092	32.38914	36.97592	NaN	12.0657	13.79648	20.98445	16.11693	3.43289	NaN	8	NaN	NaN	NaN	0.2	NaN	NaN	11.8	6.2	62	99	94	NaN	NaN	NaN	NaN	90	98	NaN	NaN	NaN	1.153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91	66	95	NaN	NaN	NaN	99.7	NaN	0.7	NaN	NaN	NaN	11.2	3.3	0.6	83	75	32	NaN	NaN	0.056411939	2
NaN	NaN	NaN	NaN	NaN	NaN	5830292	48.28374	NaN	NaN	NaN	NaN	NaN	NaN	12	6	71883000	NaN	60179000	NaN	NaN	11704000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.89223	86.04922	84.54896	NaN	NaN	NaN	4437000	1650000	NaN	6.1885	NaN	NaN	NaN	5.9579	NaN	59.29631	NaN	1.86167	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.5	19.6	68	97	78	NaN	NaN	NaN	NaN	84	83	2.529999971	NaN	NaN	1.61	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40	31	58	87.1	NaN	67	NaN	NaN	6.9	NaN	NaN	NaN	5.5	19.8	2.4	95	31	116	NaN	NaN	0.052790075	2
NaN	NaN	NaN	NaN	NaN	NaN	39084	34.05997	NaN	NaN	NaN	NaN	NaN	NaN	12	7	587981	41.85984	475526	42.41514	22.80567	NaN	39.50395	24.55001	20.64701	28.41769	NaN	NaN	NaN	27.9714	NaN	NaN	NaN	NaN	NaN	NaN	25866	5584	21.55554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	16.4	27	NaN	5.3	75.3	69.3	140.2	35	40	84	61	22000	NaN	NaN	NaN	56	47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49	37	61	78.8	33.56174824	12	58.2	10.7	17.8	NaN	NaN	NaN	8.2	36.7	8.5	75	24	142	NaN	NaN	3.295692471	1
4.20876	5.03046	4.63326	NaN	NaN	NaN	NaN	77.00449	94.09005	94.40859	93.78359	254015	117838	136177	11	6	NaN	51.84565	NaN	NaN	NaN	NaN	NaN	72.73376	76.68957	68.90693	55.44248674	58.9140346	52.08846019	33.3516	94.06623	94.30162	94.18354	NaN	NaN	NaN	NaN	NaN	NaN	23.15378	23.20628	23.10217	NaN	13.20501	14.02798	33.60651	18.1	3.92644	NaN	12	NaN	NaN	NaN	0.8	NaN	NaN	26.7	15.8	70	98	90	NaN	NaN	NaN	NaN	73	78	NaN	NaN	NaN	1.27	NaN	NaN	NaN	NaN	NaN	NaN	11.3	26.8	71	49	80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	74	53	45	NaN	NaN	0.284997802	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.46088	3.78254	NaN	0	NaN	NaN	NaN	0.1	NaN	NaN	104.6	37.2	90	94	91	NaN	NaN	NaN	NaN	75	67	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26	21	40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40	61	NaN	NaN	31.55475148	0
7.70996	10.26866	9.01751	NaN	NaN	NaN	3219	62.25536	98.8556	NaN	NaN	832	NaN	NaN	13	6	31602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1372	519	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.375809322	NaN	11	NaN	NaN	NaN	NaN	NaN	NaN	43.1	16.9	80	83	82	NaN	NaN	NaN	NaN	88	84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41	22	58	99.3	NaN	57.3	88.5	12.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30	163	NaN	NaN	7.587573241	1
NaN	NaN	NaN	NaN	NaN	NaN	19235	81.19445	NaN	NaN	NaN	NaN	NaN	NaN	12	5	202415	50.81556	158092	51.05556	18.95822	44323	49.82655	57.31416	59.8201	54.93647	NaN	NaN	NaN	15.28364302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.85631	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.86789	29.8878009	16	NaN	NaN	NaN	0.1	NaN	NaN	13.9	8.2	88	99	94	NaN	NaN	NaN	NaN	85	83	1.679999948	NaN	NaN	0.901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94	93	95	70.6	NaN	NaN	98	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74	26	NaN	0.92839998	1.095601113	2
NaN	NaN	1.81651	NaN	NaN	NaN	91310	91.68766	98.55736	98.41192	98.69537	15299	8200	7099	12	6	779911	NaN	537229	53.59651	NaN	242682	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71502	39284	NaN	13.04667	16.15968	10.06003	47.63845	22.21427	NaN	107.61087	12.23347	6.20866	NaN	23	NaN	NaN	NaN	0.1	NaN	NaN	9.4	4.7	69	94	88	NaN	NaN	NaN	NaN	99	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85	71	89	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94	74	15	NaN	NaN	0.098456067	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	93	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	NaN	96	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	130	6.1	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	7.4	3.6	100	100	100	NaN	NaN	NaN	NaN	98	89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	110	4.6	NaN	1.97	0.001214025	3
NaN	NaN	NaN	NaN	NaN	NaN	37496	84.60985	NaN	NaN	NaN	NaN	NaN	NaN	11	8	NaN	49.99723	NaN	50.29706	NaN	NaN	49.47826	81.32243	83.21035	79.51847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.2462	23.85205	24.62388	NaN	10.3829	20.28351	35.01628	NaN	3.86729	25.23162447	15	NaN	NaN	NaN	0.1	NaN	NaN	7.7	4.5	100	100	100	NaN	NaN	NaN	NaN	98	95	NaN	NaN	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98	97	99	NaN	NaN	NaN	99.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65	90	20	NaN	14.5	0	3
NaN	NaN	NaN	NaN	NaN	NaN	221634	NaN	84.45267	85.24978	83.69768	590610	272563	318047	10	9	NaN	48.1509	NaN	49.53892	15.24356	NaN	42.90273	97.7932	96.70504	98.82592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.98261	20.70345	NaN	NaN	4.58646	26.44705217	26	NaN	NaN	NaN	0.1	NaN	NaN	5.7	2.9	100	100	100	NaN	NaN	NaN	NaN	89	92	9.300000191	NaN	NaN	3.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54	87	15	NaN	7.1	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.16059	NaN	9	NaN	NaN	NaN	NaN	NaN	NaN	15.7	10.8	92	96	95	NaN	NaN	NaN	NaN	99	98	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81	84	80	NaN	NaN	NaN	95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51	14	NaN	NaN	3.892944039	2
0	0	0	NaN	NaN	NaN	36400	62.91209	99.54875	99.93476	99.1823	1605	113	1492	13	6	NaN	50.03491	NaN	51.6457	9.58031	NaN	45.53748	123.21772	125.79891	120.73692	87.76443	89.14638	86.43622	NaN	100	92.10132	95.97047	NaN	NaN	NaN	NaN	NaN	44.80974	52.386	59.12677	45.8667	NaN	26.84361	37.8811	62.47606	NaN	8.26261	21.49890513	33	NaN	NaN	NaN	0.1	NaN	NaN	5.8	3.5	100	100	100	NaN	NaN	NaN	NaN	99	91	4.5	NaN	NaN	2.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83	12	NaN	3.23	0	3
NaN	NaN	NaN	NaN	NaN	NaN	41329	74.5554	NaN	79.14305	77.89351	NaN	124389	136109	14	6	359888	55.02315	329944	54.89712	NaN	29944	57.36041	54.7061	60.5494	48.92946	NaN	NaN	NaN	NaN	88.33248	83.60665	86.04703	NaN	NaN	NaN	13421	6272	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.12842483	12	NaN	NaN	NaN	1	NaN	NaN	41.7	20.6	79	93	87	NaN	NaN	NaN	NaN	75	80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	67	85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41	57	108	NaN	NaN	2.501708638	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	NaN	NaN	NaN	0.1	NaN	NaN	49.1	23.9	85	95	91	NaN	NaN	NaN	NaN	85	84	2.099999905	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91	81	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70	70	74	NaN	NaN	0.032192132	2
NaN	NaN	NaN	NaN	NaN	NaN	76770	67.47427	98.49607	99.05403	97.95639	24966	7721	17245	12	6	866606	50.28687	700766	48.48223	11.55459	165840	57.91245	54.90133	56.01898	53.81526	45.02284	46.11527	43.96126	24.24746655	65.47769	69.29165	67.40368	NaN	NaN	NaN	75001	34223	45.63006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.21296	2.64029	NaN	4	NaN	NaN	NaN	0.5	NaN	NaN	36.9	14.9	75	88	83	NaN	NaN	NaN	NaN	85	89	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81	66	91	68.8	NaN	NaN	NaN	NaN	12.5	NaN	NaN	NaN	NaN	32.5	3.2	NaN	51	118	NaN	NaN	2.405584506	2
NaN	NaN	NaN	NaN	NaN	NaN	357000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6	7233000	NaN	5300000	46.76474	NaN	1933000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	433300	167400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.16960795	2	NaN	NaN	NaN	0.1	15.2	15.2	51	14.4	94	98	96	NaN	NaN	NaN	NaN	93	98	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83	74	94	47.2	NaN	NaN	55.2	NaN	10.2	NaN	NaN	NaN	NaN	30.9	7.5	83	70	28	NaN	NaN	1.371905269	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.75819	0.2032	1.30029	12.62626	NaN	NaN	NaN	NaN	4.62058	NaN	21	NaN	NaN	NaN	1.2	NaN	NaN	105.1	28	47	67	50	1600	NaN	NaN	NaN	86	79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	2	55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73	280	82	NaN	NaN	21.36537584	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.97946	NaN	NaN	NaN	NaN	NaN	NaN	12	6	3706935	50.42472	NaN	50.37607	NaN	NaN	50.70089	107.17691	110.78346	103.74173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.74199	58.33746	49.34777	NaN	17.21006	24.21514	19.89852	NaN	4.419	31.6602641	25	NaN	NaN	NaN	0.4	NaN	NaN	7.1	4.3	100	100	100	NaN	NaN	NaN	NaN	95	93	4.199999809	NaN	NaN	2.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	26	NaN	NaN	0	3
1.40891	3.53994	2.5152	NaN	NaN	NaN	NaN	NaN	97.73114	97.97151	97.50226	2988	1303	1685	13	6	115608	50.19808	NaN	52.93415	NaN	NaN	36.5831	94.76532	96.93654	92.67307	84.10168	86.08248	82.19293	NaN	97.90429	92.91556	95.29517	NaN	NaN	NaN	NaN	NaN	NaN	47.79535	55.85638	39.90852	NaN	17.2709	22.35448	31.4145	NaN	6.32094	34.03508817	11	NaN	NaN	NaN	0.3	NaN	NaN	12.6	6.4	97	99	98	NaN	NaN	NaN	NaN	88	89	7.579999924	NaN	NaN	3.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	94	96	NaN	NaN	NaN	99.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65	90	65	NaN	6.4	1.490558274	3
12.27128	9.37342	10.43591	NaN	NaN	NaN	109487	27.27538	34.50815	27.21507	41.77142	6480557	3593734	2886823	13	6	477940	NaN	468169	NaN	NaN	9771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.59744	90.15104	90.68941	NaN	NaN	NaN	13109	1110	NaN	0.86546	0.3309	1.39922	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	150.9	45.6	15	85	25	NaN	NaN	NaN	NaN	51	50	NaN	NaN	NaN	0.021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	3	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74	54	208	NaN	NaN	10.07756922	0
0.23446	0.50124	0.37105	NaN	NaN	NaN	NaN	70.69181	99.63428	99.48476	99.77717	1393	959	434	13	6	NaN	51.21375	NaN	52.23823	NaN	NaN	48.71301	117.63608	123.26455	112.25526	97.30825	98.87627	95.80922	5.68206	99.93604	99.64517	99.78753	NaN	NaN	NaN	NaN	NaN	NaN	79.27003	86.71277	72.14254	NaN	NaN	NaN	NaN	NaN	NaN	20.78431287	34	NaN	NaN	NaN	0.1	NaN	NaN	4.5	2.6	100	100	100	NaN	NaN	NaN	NaN	99	96	7.800000191	NaN	NaN	2.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87	14	NaN	4.2	0	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	48.76299	NaN	50.43825	NaN	NaN	43.74456	110.02362	109.74634	110.28882	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.15547	58.9831	47.49078	NaN	NaN	NaN	NaN	NaN	5.82049	34.95449589	11	NaN	NaN	NaN	0.3	NaN	NaN	5.7	2.9	100	100	100	NaN	NaN	NaN	NaN	96	82	8.399999619	NaN	NaN	3.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	6.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	13	NaN	6.599999905	0	3
