Repeaters, primary, female (% of female enrollment)	Repeaters, primary, male (% of male enrollment)	Repeaters, primary, total (% of total enrollment)	Trained teachers in primary education, female (% of female teachers)	Trained teachers in primary education, male (% of male teachers)	Trained teachers in primary education (% of total teachers)	Primary education, teachers	Primary education, teachers (% female)	Total enrollment, primary (% net)	Total enrollment, primary, female (% net)	Total enrollment, primary, male (% net)	Children out of school, primary	Children out of school, primary, female	Children out of school, primary, male	Secondary school starting age (years)	Secondary education, duration (years)	Secondary education, pupils	Secondary education, pupils (% female)	Secondary education, general pupils	Secondary education, general pupils (% female)	Pupil-teacher ratio, secondary	Secondary education, vocational pupils	Secondary education, vocational pupils (% female)	School enrollment, secondary (% gross)	School enrollment, secondary, female (% gross)	School enrollment, secondary, male (% gross)	School enrollment, secondary (% net)	School enrollment, secondary, female (% net)	School enrollment, secondary, male (% net)	School enrollment, secondary, private (% of total secondary)	Progression to secondary school, female (%)	Progression to secondary school, male (%)	Progression to secondary school (%)	Repeaters, secondary, female (% of female enrollment)	Repeaters, secondary, male (% of male enrollment)	Repeaters, secondary, total (% of total enrollment)	Secondary education, teachers	Secondary education, teachers, female	Secondary education, teachers (% female)	School enrollment, tertiary (% gross)	School enrollment, tertiary, female (% gross)	School enrollment, tertiary, male (% gross)	Tertiary education, teachers (% female)	Expenditure per student, primary (% of GDP per capita)	Expenditure per student, secondary (% of GDP per capita)	Expenditure per student, tertiary (% of GDP per capita)	Public spending on education, total (% of government expenditure)	Public spending on education, total (% of GDP)	Female legislators, senior officials and managers (% of total)	Proportion of seats held by women in national parliaments (%)	Condom use, population ages 15-24, female (% of females ages 15-24)	Condom use, population ages 15-24, male (% of males ages 15-24)	Women's share of population ages 15+ living with HIV (%)	Prevalence of HIV, total (% of population ages 15-49)	Mortality rate, female child (per 1,000 female children age one)	Mortality rate, male child (per 1,000 male children age one)	Mortality rate, under-5 (per 1,000 live births)	Mortality rate, neonatal (per 1,000 live births)	Improved water source, rural (% of rural population with access)	Improved water source, urban (% of urban population with access)	Improved water source (% of population with access)	Children (0-14) living with HIV	Prevalence of HIV, female (% ages 15-24)	Prevalence of HIV, male (% ages 15-24)	Antiretroviral therapy coverage (% of people with advanced HIV infection)	Immunization, DPT (% of children ages 12-23 months)	Immunization, measles (% of children ages 12-23 months)	Hospital beds (per 1,000 people)	Community health workers (per 1,000 people)	Nurses and midwives (per 1,000 people)	Physicians (per 1,000 people)	Notified cases of malaria (per 100,000 people)	Use of insecticide-treated bed nets (% of under-5 population)	Children with fever receiving antimalarial drugs (% of children under age 5 with fever)	Number of maternal deaths	Lifetime risk of maternal death (1 in: rate varies by country)	Lifetime risk of maternal death (%)	Smoking prevalence, females (% of adults)	Smoking prevalence, males (% of adults)	Improved sanitation facilities (% of population with access)	Improved sanitation facilities, rural (% of rural population with access)	Improved sanitation facilities, urban (% of urban population with access)	Pregnant women receiving prenatal care (%)	ARI treatment (% of children under 5 taken to a health provider)	Exclusive breastfeeding (% of children under 6 months)	Births attended by skilled health staff (% of total)	Low-birthweight babies (% of births)	Malnutrition prevalence, weight for age (% of children under 5)	Maternal mortality ratio (modeled estimate, per 100,000 live births)	Maternal mortality ratio (national estimate, per 100,000 live births)	Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)	Prevalence of overweight (% of children under 5)	Malnutrition prevalence, height for age (% of children under 5)	Prevalence of wasting (% of children under 5)	Tuberculosis treatment success rate (% of registered cases)	Tuberculosis case detection rate (%, all forms)	Incidence of tuberculosis (per 100,000 people)	Newborns protected against tetanus (%)	Outpatient visits per capita	External resources for health (% of total expenditure on health)	Income
NaN	NaN	NaN	NaN	NaN	NaN	105469	NaN	94.51567	94.87771	94.17192	102758	46743	56015	12	6	2491404	48.79843	1370645	50.07168	NaN	1120759	47.24129	156.59999	156.51779	156.67841	NaN	NaN	NaN	23.9923	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.78183	72.42944	59.35497	NaN	16.4438	14.99995	26.56808	NaN	4.94938	31.30753159	22	NaN	NaN	NaN	0.1	NaN	NaN	6.4	3.5	100	100	100	NaN	NaN	NaN	NaN	88	88	7.900000095	NaN	NaN	2.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81	91	6.3	NaN	6.5	0	3
1.27406	1.76714	1.52813	NaN	NaN	NaN	28890	88.54275	90.11105	90.6031	89.64255	36883	17094	19789	10	8	747681	47.5949	486779	50.01243	10.30091	260902	43.08438	97.5064	95.03079	99.86924	NaN	NaN	NaN	8.47701	NaN	NaN	NaN	2.44978	1.694	2.07199	72584	41727	57.48788	54.24851	55.06003	53.45949	NaN	24.9147	29.9666	51.74777	12.35507	6.25296	27.92975186	26	NaN	NaN	NaN	0.1	NaN	NaN	5.7	3.2	100	100	100	NaN	NaN	NaN	NaN	74	65	8.899999619	NaN	NaN	3.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77	79	17	NaN	6.7	0	3
0.43217	0.43149	0.43182	99.97696	99.96886	99.97555	36810	82.55094	88.67527	89.2552	88.12546	81989	37858	44131	10	7	929065	48.86601	905538	49.22886	7.84081	23527	34.90033	78.45203	78.04645	78.84357	75.30175	75.50511	75.10543	0	98.62035	96.44496	97.49711	0.77661	0.77585	0.77622	118491	74492	62.86722	15.72308	12.10937	19.43577	36.21863	6.93542	16.99465	19.09592	24.4095	4.21217	NaN	12	NaN	NaN	NaN	0.1	NaN	NaN	71.6	26.3	58	88	73	NaN	NaN	NaN	NaN	75	68	8.899999619	NaN	NaN	3.521	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60	47	72	NaN	NaN	NaN	99.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83	53	110	NaN	5.1	0.151849987	2
25.22526	25.54652	25.40227	NaN	NaN	NaN	12107	53.67969	37.58916	34.23907	40.94225	686963	362081	324882	13	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.98187	0.57131	1.40528	NaN	14.43602	NaN	1036.12811	13.29041	3.41745	NaN	6	NaN	NaN	NaN	5.4	NaN	NaN	167.7	47.5	70	90	72	24000	NaN	NaN	NaN	79	75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45	45	46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57	177	NaN	NaN	20.44925502	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.13091	99.22609	99.04045	6150	2669	3481	12	6	1033484	50.6303	476616	50.81323	NaN	NaN	NaN	141.32631	146.41323	136.46401	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.89704	59.9558	51.9803	NaN	NaN	NaN	NaN	NaN	NaN	31.62393256	13	NaN	NaN	NaN	0.2	NaN	NaN	6.1	3.2	100	100	100	NaN	NaN	NaN	NaN	87	82	7.099999905	NaN	NaN	3.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	NaN	NaN	NaN	99.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60	87	13	NaN	7.5	0	3
NaN	NaN	NaN	77.21006	51.98639	57.69819	16335	22.64463	NaN	NaN	NaN	NaN	NaN	NaN	12	7	213474	31.35979	188035	30.49539	23.751	25439	37.74913	22.17601	13.70013	30.91394	18.47325	11.52923	25.63198	18.28232	NaN	NaN	NaN	23.64759	20.85422	21.70607	8988	1096	12.19404	3.41231	1.32655	5.58478	8.92308	NaN	NaN	NaN	16.0162	2.95938	NaN	7	NaN	NaN	NaN	1.4	NaN	NaN	143.2	36.3	58	78	66	2400	NaN	NaN	NaN	74	69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	2	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77	50	84	NaN	NaN	13.07615361	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	9912318	48.73194	9806527	49.00059	37.41274	105791	23.82906	46.79228	46.65215	46.92627	43.66482	43.47266	43.84855	95.61341	NaN	NaN	NaN	5.08229	5.21881	5.15192	264945	35424	13.37032	5.55451	3.63899	7.41381	14.93675	NaN	11.52322	46.63532	15.33	2.41787	NaN	9	NaN	NaN	NaN	0.1	NaN	NaN	89.3	40.6	77	86	79	NaN	NaN	NaN	NaN	77	71	0.300000012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46	42	58	NaN	NaN	NaN	NaN	NaN	52	NaN	NaN	NaN	0.5	62.4	14.2	79	28	225	NaN	NaN	6.083745529	0
2.65581	3.74982	3.22326	NaN	NaN	NaN	22983	NaN	98.40129	97.58973	99.17592	6317	4651	1666	11	7	699957	48.21539	510106	52.35304	12.50347	189851	37.09804	92.15429	91.36877	92.89791	85.41753	84.97975	85.83196	0.57918	NaN	NaN	NaN	1.47572	3.6042	2.48987	55981	NaN	NaN	45.03663	54.97317	35.59599	40.52119	NaN	NaN	NaN	NaN	NaN	NaN	11	NaN	NaN	NaN	0.1	NaN	NaN	21.4	11.6	100	100	100	NaN	NaN	NaN	NaN	96	96	7.489999771	NaN	NaN	3.463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	99	100	NaN	NaN	NaN	99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91	48	NaN	5.4	0.487636697	2
3.06927	4.5774	3.84263	NaN	NaN	NaN	NaN	NaN	99.07438	99.82186	98.36528	661	62	599	12	6	58804	50.85198	49874	53.74744	NaN	8930	34.68085	96.19657	100.90774	91.76377	86.13424	90.45016	82.07334	13.15727	96.94599	94.19507	95.51184	NaN	NaN	NaN	NaN	NaN	NaN	21.26824	27.87471	15.68836	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.8	4.9	NaN	100	NaN	NaN	NaN	NaN	NaN	97	94	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	8.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	87	27	NaN	NaN	0.006982493	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.1	6.6	96	99	97	NaN	NaN	NaN	NaN	90	83	3.799999952	NaN	NaN	1.401	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	93	98	NaN	NaN	5.5	99.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90	110	71	NaN	2.7	2.219255328	2
0.52409	0.52205	0.52303	NaN	NaN	NaN	32360	99.03276	NaN	NaN	NaN	NaN	NaN	NaN	10	7	978496	50.19254	971888	50.26413	9.15715	6608	39.66404	84.9397	86.97836	82.97973	NaN	NaN	NaN	0.05212	99.82577	99.53801	99.67748	0.43807	0.46258	0.45026	106856	82234	76.95777	51.46805	58.30945	44.8207	50.86381	NaN	NaN	NaN	NaN	6.00001	NaN	NaN	NaN	NaN	NaN	0.1	NaN	NaN	14.6	6.7	99	100	100	NaN	NaN	NaN	NaN	99	98	12.64000034	NaN	NaN	4.551	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	96	91	99.9	NaN	NaN	99.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	76	NaN	11.9	0.069907189	2
8.42828	10.80214	9.65143	NaN	NaN	NaN	1880	64.09574	89.10935	86.34764	91.96862	4380	2793	1587	11	6	21659	51.23505	21659	51.23505	23.87982	NaN	NaN	61.83692	63.84925	59.85492	53.2947	55.04028	51.57543	NaN	89.55665	83.05292	86.18942	7.52456	8.52111	8.01053	907	566	62.40353	NaN	NaN	NaN	NaN	17.4813	18.62526	NaN	17.12331	5.44439	31.21933005	7	NaN	NaN	NaN	2	NaN	NaN	27.5	12.4	78	93	85	NaN	NaN	NaN	NaN	87	82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	81	84	95.9	65.9	24	83.8	5.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88	110	40	NaN	NaN	4.166666667	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.53958	17.66938	11.44997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0.26	NaN	NaN	NaN	3
2.32133	2.56084	2.44422	NaN	NaN	NaN	58441	61.05645	95.91742	95.79867	96.03198	51915	26233	25682	12	6	829759	47.59273	780975	46.85438	21.39547	48784	59.41292	77.22345	74.45334	79.92391	NaN	NaN	NaN	NaN	89.34421	87.44844	88.34018	2.46365	3.17477	2.84158	38782	20149	51.95451	32.84737	NaN	NaN	NaN	14.18411	11.71331	44.08737	15.82	5.65932	28.20086257	NaN	NaN	NaN	NaN	0.2	NaN	NaN	84	30.6	55	94	79	NaN	NaN	NaN	NaN	77	79	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22	7	31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74	64	190	NaN	NaN	5.663538874	1
24.04412	24.04412	24.04412	NaN	NaN	NaN	807053	92.61424	92.32976	NaN	NaN	1039274	NaN	NaN	11	7	24982899	51.81034	23462345	51.23021	22.62184	1520554	60.7618	99.20473	104.35309	94.2077	NaN	NaN	NaN	12.42534	NaN	NaN	NaN	NaN	NaN	NaN	1104371	871731	78.93462	14.53305	16.20904	12.86923	40.76601	10.82836	9.5256	57.2242	10.49865	3.88167	NaN	6	NaN	NaN	NaN	NaN	NaN	NaN	37.9	19.9	76	98	94	NaN	NaN	NaN	NaN	94	98	NaN	NaN	NaN	1.396	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73	38	82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	74	62	NaN	NaN	0.469160122	2
NaN	NaN	NaN	NaN	NaN	NaN	1395	75.91398	95.33401	97.9781	92.90495	1127	234	893	11	5	21841	50.64329	21841	50.64329	17.75691	NaN	NaN	108.45665	114.87174	102.57874	96.18135	99.30419	93.32001	NaN	100	97.72223	98.81775	0	0	0	1230	710	57.72358	34.09931	49.09725	20.2165	41.4673	12.66566	20.92064	63.869	15.44242	5.17209	45.58823261	11	NaN	NaN	NaN	0.4	NaN	NaN	17	8.8	100	100	100	NaN	NaN	NaN	NaN	87	86	NaN	NaN	3.7	1.21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	100	100	89	NaN	NaN	91	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	2	NaN	NaN	4.210526316	3
