Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
315650	17669000	0.315231661	9373400	2.479595377	547670	46397390	549190	21737525115	1.25393E+11	6.390070084	99729571749	25662969803	911767138.5	1.4713E+11	0.311303883	3130459268	4114147949	-5165512057	-1521597954	170696031.8	-8412091742	358120426	12428342.43	5782364151	5769935809	-3605424304	-3814610135	NaN	NaN	NaN	20215927161	1.25563E+11	4.49620241	91317480007	34245757577	587718469.2	1.45779E+11	1725670869	0.313562169	NaN	376403553.5	1278938721	0.232388926	NaN	NaN	NaN	NaN	3
30	3000	0.067622397	NaN	NaN	1390	NaN	1390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
51520	290000	0.388519126	6900	0.628711142	257670	12800	267670	299816801.3	1756939577	6.047322224	725491053.7	1031448523	NaN	2056756378	0.168693235	105047409.7	92136260.99	97935781.39	-256569703.8	443991287.6	1274634720	-95720312.64	106123338.7	106123338.7	NaN	89264738.62	-89485802.4	NaN	NaN	NaN	43247097.46	2200930864	6.105593309	2000125773	200805090.9	NaN	2244177962	111844131.9	3.298030128	166375362.8	0	288663.8641	0.008512044	NaN	NaN	NaN	NaN	2
182160	6899000	0.122468511	3962000	0.293473319	241930	21305600	243610	60073262522	1.1761E+11	NaN	94339908423	23269713518	827232728.5	1.77683E+11	1.757456559	1805896601	NaN	5291692208	4290588889	3423207217	-2376939980	1524799796	-3005286142	-11506537375	-8501251233	853574900.3	-2422103897	NaN	NaN	NaN	64363851411	1.21033E+11	NaN	91962968443	29069860715	1062266137	1.85397E+11	5178781726	1.112097805	NaN	1454314019	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	69490	NaN	69700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
122000	2100000	0.174423487	835000	7.471213853	227540	432000	238540	89664695.08	634400000	2.902746845	499700000	134700000	300000	724064695.1	NaN	4900000	12500000	-172164695.1	-89364695.08	-157100000	-60600000	-125976131.8	2400000	2400000	NaN	255676131.8	74300000	-1900000	NaN	NaN	300000	477300000	4.188481675	439100000	38200000	NaN	477600000	2400000	0.059153002	1600000	0	500000	0.012323542	NaN	NaN	NaN	NaN	1
141590	3019000	0.645085608	548955	1.790656031	245720	799610	245860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
5830	179000	0.25393889	54500	0.4	10000	68200	11300	16611322.27	112526664.4	6.705264575	84378891.13	28147773.29	NaN	129137986.7	NaN	1493230.466	1292364.478	-31536047.08	-16406666.31	-35632875.24	-33063306.07	24508671.27	NaN	NaN	NaN	-1431817.689	20503494.48	511639.8807	NaN	NaN	204655.9523	76893789.17	0.616387613	51315585.07	25578204.11	NaN	77098445.13	-400000	-0.187398744	8372551.947	0	701136.1122	0.328480067	NaN	NaN	NaN	NaN	0
14130	280000	0.31455302	208300	1.884779516	28120	140750	36130	4800000	71600000	4.545454545	58400000	13200000	NaN	76400000	NaN	10900000	12600000.38	-72000000	-4800000	-56300000	-49800000	-5347610	NaN	NaN	NaN	13047610	-10900000	43000000	NaN	NaN	NaN	15300000	NaN	8600000	6700000	NaN	15300000	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
3340	130000	0.477560182	NaN	3.565062389	28050	NaN	28050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	520000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
91820	2900000	0.294517097	1571900	7.967416602	128900	4604903	131960	951000000	9860000000	4.677533664	8449000000	1411000000	14000000	10811000000	NaN	4000000	77000000	-1878000000	-821000000	-2824000000	-4270000000	-313441053.2	439000000	439000000	NaN	-99558946.77	1767000000	NaN	NaN	NaN	130000000	7036000000	0.140007	4179000000	2857000000	NaN	7166000000	439000000	0.931395143	NaN	0	964000000	2.045250383	NaN	NaN	NaN	NaN	3
160	3000	0.031281607	414	35.29411765	340	393	340	6100000	73700000	4.248595506	57877777.78	15822222.22	NaN	79800000	NaN	2600000	4300000.191	-14900000	-4400000	-35800000	-38577777.78	2760926.927	2500000	2500000	NaN	-146112.1121	25300000	NaN	NaN	NaN	1700000	37900000	NaN	19300000	18600000	NaN	39600000	2500000	2.470084431	700000	0	NaN	NaN	NaN	NaN	NaN	NaN	2
2350	NaN	NaN	NaN	NaN	341700	NaN	341700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
31190	1300000	0.171535074	663268	4.525942516	107160	1243186	108890	145700000	1313800000	6.594259116	1056000000	257800000	300000	1459500000	NaN	3600000	3200000.048	-223900000	-112700000	-141800000	35700000	-37136168.57	45000000	122200000	77200000	-50963831.43	30600000	NaN	NaN	NaN	33000000	1172000000	2.615193026	1091700000	80300000	100000	1205000000	45000000	0.497237548	40600000	0	3900000.095	0.043093922	NaN	NaN	NaN	NaN	1
200	2000	0.017536168	3	18.51851852	540	11	540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17250	480000	0.627095217	76616	0.076200152	196850	246816	214970	57820999.03	323866666.8	10.42798913	225733333.4	98133333.37	NaN	381687665.8	NaN	5433333.335	NaN	-157487665.7	-57487665.7	-99000000.03	-32400000.01	58065483.55	4733333.335	4733333.335	NaN	-321632.3981	-1000000	NaN	NaN	NaN	333333.3334	224866666.7	10.54968288	193333333.4	31533333.34	NaN	225200000.1	4733333.335	0.967302453	4733333.335	0	1166666.627	0.23841961	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	1042	NaN	1092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
32700	1467000	0.368770864	382421	2.708016802	111890	551581	112490	164050000	914600000	13.70382065	756250000	158350000	2250000	1078650000	NaN	8450000	NaN	-219200000	-150100000	-113600000	-49050000	12680625.62	21000000	21150000	150000	47569374.38	44500000	NaN	NaN	NaN	13950000	801000000	14.92537313	707200000	93800000	NaN	814950000	21000000	0.682482945	33100000	0	1799999.952	0.058498537	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	55910	NaN	56540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
16000	780000	0.127824449	410000	11.61103048	27560	428180	27750	18899988.51	497220000.1	2.906840999	325900000.1	171320000	NaN	516119988.6	NaN	43480000.01	43479999.54	-111179988.5	-14199988.51	-207380000	-139340000	-8671229.131	8420000.002	8420000.002	NaN	28452516.64	110400000	NaN	NaN	NaN	4700000.001	289840000.1	1.43493416	186560000	103280000	NaN	294540000.1	8420000.002	NaN	11900000	0	89879997.25	NaN	NaN	NaN	NaN	NaN	0
65710	5020000	0.469621346	2907485	3.026257232	89880	13764922	93030	892007832	9028957504	6.10340662	8543969403	484988100.9	NaN	9920965336	NaN	NaN	NaN	-180988794.5	-774996689.8	537998155.7	433993459.3	-590394704.7	NaN	NaN	NaN	125396690.8	56009739.6	NaN	NaN	NaN	117011142.2	9566955660	1.035690129	8977962863	588992797.3	NaN	9683966802	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
379000	18000000	0.111630895	12164700	4.416058999	1811570	40389880	1904570	4281000000	22037000000	4.745998608	17726000000	4311000000	NaN	26318000000	NaN	NaN	NaN	-6338000000	-3650000000	-2802000000	963000000	467472490.4	292000000	660000000	368000000	-183472490.4	114000000	NaN	NaN	NaN	631000000	19235000000	NaN	18689000000	546000000	NaN	19866000000	292000000	0.342043727	3624000000	0	10000000	0.011713826	NaN	NaN	NaN	NaN	1
360	21000	0.326051516	NaN	NaN	570	NaN	570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1804790	162720000	0.216950298	106613200	1.950766685	2973190	166781700	3287260	981646654.9	17572596377	4.378189329	13867570753	3705025624	24571485.05	18554243032	NaN	7715857.526	39727378.85	-1936941637	-501868995	-4512606727	-4097695768	-850415934.9	NaN	NaN	NaN	736130332.4	3077534085	NaN	NaN	NaN	479777659.9	13059989651	1.254914007	9769874985	3290114666	896690.4899	13539767310	5640000	0.002539508	0	0	2660081543	1.197747827	NaN	NaN	NaN	NaN	1
57040	1017000	0.289694069	395300	0.043547685	68890	1990700	70280	2179376225	10062394577	3.258437503	8690163151	1372231425	NaN	12241770802	NaN	3621914.77	NaN	-1218843814	-1595034276	-450052229.1	-251684441.7	-345179318.8	169650141.8	546851628	377201486.3	-188036392.3	826242690.7	NaN	NaN	NaN	584341948.9	9612342348	NaN	8438478710	1173863638	NaN	10196684297	169650141.8	0.842592312	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
592100	14400000	0.333870238	8529691	0.497374965	1628550	9321324	1745150	184000000	22300000000	11.79499181	18027000000	4273000000	NaN	22484000000	NaN	NaN	NaN	358000000	611000000	-253000000	3480000000	859640470.6	NaN	NaN	NaN	1256359529	NaN	NaN	NaN	NaN	795000000	22047000000	13.51851852	21507000000	540000000	NaN	22842000000	-78520000	-0.05333416	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
94800	5250000	0.352545354	2478685	0.525870544	437370	1821700	438320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1470000	0.003920521	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
22820	8000	0.03375855	NaN	NaN	100250	NaN	103000	152600000	1002300000	5.450659067	721600000	280700000	NaN	1154900000	NaN	1200000	3799999.952	-56200000	-137100000	82200000	20400000	1585014.597	-23400000	-23400000	NaN	-10885014.6	-1300000	-700000	NaN	NaN	15500000	1084500000	0.583941606	742000000	342500000	NaN	1100000000	-23400000	-0.858723767	NaN	0	2299999.952	0.084404471	NaN	NaN	NaN	NaN	3
5530	315000	0.076735688	134030	4.251386322	21640	437100	22070	3043300000	11769900000	0.811119846	8971300000	2798600000	33900000	14813200000	0.365220219	158900000	511500000	-2372600000	-1513900000	-3298100000	-3249700000	-166903016.5	-21700000	575700000	597400000	497803016.5	2439400000	258100000	NaN	NaN	1529400000	8471800000	-0.701767144	5721600000	2750200000	21800000	10001200000	78500000	0.286125621	NaN	756700000	242600006.1	0.884255763	NaN	NaN	NaN	NaN	3
172600	9128000	0.161374515	5127060	10.67627758	294110	18081100	301340	8578967418	88678063049	14.32393178	74588100229	14089962820	442969678.8	97257030467	0.473767645	654633438.5	502223754.9	698502532.5	-2509927438	1922196797	-1710652423	1059812115	-832766152.4	-592764349.3	240001803.1	-5875093405	1286233174	128143660.2	NaN	NaN	6069039980	90600259846	6.599185703	72877447805	17722812040	66512077.29	96669299825	1189582075	0.278678761	NaN	0	3380593018	0.791958364	NaN	NaN	NaN	NaN	3
4770	115000	0.051320957	3690	9.695290859	10830	7040	10990	261285883.8	1527500000	10.46367468	1124200000	403300000	1200000	1788785884	NaN	13800000	36500000	-335087537.6	-154885883.8	-301700000	-438500000	-939645.6521	-18700000	-18700000	NaN	133241299.4	121498346.2	-20000000	NaN	NaN	106400000	1225800000	2.242177375	685700000	540100000	NaN	1332200000	-18700000	-0.516679879	41600000	0	84199996.95	2.326440867	NaN	NaN	NaN	NaN	2
11380	304000	0.123783743	155807	0.487307344	88240	129200	88780	127930762	3859556507	0.549081099	2700090322	1159466185	NaN	3987487269	0.095042128	205743266.7	200530715.9	-390679533.4	45074691.6	-2155056602	-2120120877	-39991298.71	30077727.43	30077727.43	NaN	-52986006.24	1719302377	NaN	NaN	NaN	173005453.6	1704499904	NaN	579969445.3	1124530459	NaN	1877505358	34864661.93	0.69221997	0	0	1109606079	22.03065924	NaN	NaN	NaN	NaN	2
60110	4843000	0.040609094	2652555	1.551064992	366200	14059961	377800	12840000000	1.4787E+11	1.624335499	1.1401E+11	33860000000	1980000000	1.6071E+11	0.296361619	1050000000	320000000	20800000000	2940000000	19410000000	31460000000	2070069826	-3200000000	-5070000000	-1870000000	-1550069826	-1550000000	NaN	NaN	NaN	15780000000	1.6728E+11	NaN	1.4547E+11	21810000000	570000000	1.8306E+11	410000000	0.033658799	NaN	6130000000	180000000	0.014777034	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	2699700	NaN	2724900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
255800	3800000	0.208358122	1619035	0.843377728	569140	2713320	580370	213198846.6	1539418874	7.234931808	1197910080	341508793.8	NaN	1752617721	0.242485769	27344742.84	11418684.01	-47252316.61	-184501891.2	-43270801.85	-213950075.8	15007925.52	9240119.145	9240119.145	NaN	-100798300	180520376.5	2328810.516	NaN	NaN	28696955.39	1496148072	1.070695219	983960004.6	512188067.8	NaN	1524845028	23738842.68	0.397023332	69037963.37	0	58080001.83	0.971366471	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	191800	NaN	199950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
26900	2040000	0.282869153	1661000	0.396555631	176520	2082000	181040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
380	2000	0.032197056	NaN	44.44444444	810	NaN	810	117115.5346	26652793	4.957114808	17934892.79	8717900.215	NaN	26769908.53	NaN	1531510.837	1531510.83	4854889.352	7269271.141	-18089845.65	-13669184.66	127926.1993	-900888.7274	-900888.7274	NaN	552244.7899	15675463.86	NaN	NaN	NaN	7386386.676	8562947.354	1.006289308	4265708.124	4297239.23	NaN	15949334.03	-900888.7274	-3.060870791	NaN	0	2252221.823	7.652176993	NaN	NaN	NaN	NaN	1
22360	2032000	0.050914558	1626970	1.367365542	98730	8995642	99260	3427900000	29529000000	0.463880043	25540900000	3988100000	172900000	32956900000	0.153708524	98700000	21399999.62	-1427500000	-1078000000	-1073200000	-3516900000	-1409584945	-61400000	484200000	545600000	179584945.3	723700000	-79600000	75500000	1.173854908	2349900000	28455800000	-0.320283591	22024000000	6431800000	6900000	30805700000	68500000	0.081054918	NaN	0	920500000	1.089212443	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	10887	NaN	10887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1360	2000	0.001262379	256	NaN	17820	780	17820	682730466.8	10508559898	3.981042654	6889059182	3619500716	NaN	11191290365	1.15066603	864563204.1	864563232.4	5310888254	5029562132	1832050599	4583557304	-4432260778	-240156445.6	-452866440.3	-212709994.7	-1002136505	-1550724477	NaN	NaN	NaN	5712292599	12340610497	NaN	11472616487	867994010.5	NaN	18052903096	40000	0.000191653	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
16200	785000	0.227019023	724141	0.151646447	230800	1132453	236800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
5980	208000	0.072941276	24105	8.797653959	10230	27200	10450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
25850	380000	0.178701172	235710	2.128322259	96320	290000	111370	155356163.9	483499866.6	4.544618215	374799896.6	108699970	NaN	638856030.4	NaN	69999980.69	125999961.9	-102603708.7	-153556164.4	-24199993.32	45999987.31	-6988902.547	49099986.45	54099985.07	4999998.62	35936424.87	75152448.95	NaN	NaN	NaN	1799999.503	459299873.3	NaN	420799883.9	38499989.38	NaN	461099872.8	49099986.45	5.963259729	3000000	0	NaN	NaN	NaN	NaN	NaN	NaN	0
154050	1775000	0.500109883	551730	0.187549018	1759540	417587	1759540	1432851555	11293585980	4.304056026	8978459965	2315126015	NaN	12726437535	NaN	2044566351	2031730835	-1643286849	-756621282.9	1215660713	3369666928	-235691575.7	-326630705.6	-433368350.9	-106737645.3	1786427428	-2102326279	NaN	NaN	NaN	676230271.6	12509246693	NaN	12348126893	161119800	NaN	13185476965	-326630705.6	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
200	5000	0.041288192	0	19.67213115	610	0	620	1500000	127100000	3.237507711	97081481.48	30018518.52	NaN	128600000	NaN	6200000	1049999.952	-4911111.111	-811111.1111	-25400000	-49581481.48	-1985004.785	10000000	10000000	NaN	-800180.4	21300000	NaN	NaN	NaN	688888.8889	101700000	NaN	47500000	54200000	NaN	102388888.9	10000000	6.472336868	0	0	688888.9074	0.445872107	NaN	NaN	NaN	NaN	2
90	4000	0.151647268	NaN	NaN	160	NaN	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
23080	869000	0.056366349	824826	15.94642003	62710	2528620	65610	181769505	2132845174	6.647939006	1725591793	407253380.5	NaN	2314614678	NaN	19972633.2	NaN	-466000705.7	-137061905	-773726419.7	-664357667.6	14837613.24	37778897.5	37778897.5	NaN	2767639.825	444787619	NaN	NaN	NaN	44707599.99	1359118754	2.653338283	1061234125	297884628.4	NaN	1403826354	37778897.5	0.731028082	10755182.53	0	294477050.8	5.69818094	NaN	NaN	NaN	NaN	1
22870	283000	0.199616285	181070	0.131752306	30360	123097	30360	12449510.82	532761870.7	3.924932976	482541962.2	50219908.46	NaN	545211381.5	NaN	107710.2594	NaN	40714478.06	382568889.8	-473736648.5	-451449600.7	-12896790.68	4802082.399	4802082.399	NaN	-26130226.65	131882236.8	NaN	NaN	NaN	395018400.6	59025222.17	NaN	31092361.55	27932860.61	NaN	454043622.8	4802082.399	1.148705092	5681716.185	0	377883483.9	90.39342646	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	62680	NaN	65300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1289700000	28.75021655	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	62190	NaN	64550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	28	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8150000	0.801703201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	54.4	NaN	54.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
292730	7823000	0.36916964	4712100	1.232354918	446300	3581070	446550	630965544.7	4177703447	3.210213586	3302057705	875645742.6	12093389.09	4808668992	NaN	36561408.88	37967617.03	-885744515.1	-620418984.5	-1257290603	-1226916509	25806352.35	46123623.5	46123623.5	NaN	166255739.7	991965072.3	-3374899.281	NaN	NaN	10546560.25	2920412844	1.162868075	2075141195	845271649	1828070.444	2930959405	46123623.5	0.330835174	18702566.85	0	916988281.3	6.577366528	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	2	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	32870	NaN	33760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
361350	2600000	0.279874384	1318715	0.919971111	581540	2280960	587040	121013127.8	550494735.2	3.079309415	378256046.5	172238688.7	NaN	671507862.9	NaN	15193431.67	12196561.81	-247090732.7	-118132415.9	-195354077.8	-68323979.41	-1108517.537	NaN	NaN	NaN	19958594.69	66395761.02	NaN	NaN	NaN	2880711.815	355140657.3	0.544707091	309932067.1	45208590.25	NaN	358021369.2	3710000	0.105652971	2346386.236	0	116157.7329	0.003307927	NaN	NaN	NaN	NaN	0
90	4000	0.023006885	35	13.33333333	300	25	300	10100000	96500000	0.488431877	57600000	38900000	NaN	106600000	NaN	2000000	2000000	-24200000	-9500000	-19800000	-37800000	13700004.2	NaN	NaN	NaN	3799995.8	5100000	NaN	NaN	NaN	600000	76700000	5.46572935	19800000	56900000	NaN	77300000	240000	0.415011038	4600000	0	2500000	4.323031641	NaN	NaN	NaN	NaN	2
994370	23138000	0.315992159	10387620	0.925949742	1943950	22683290	1964380	10710000000	16325000000	9.861514407	11848000000	4477000000	110000000	27035000000	NaN	NaN	NaN	5866000000	-9024000000	13715000000	14105000000	-3115872554	2192000000	1539000000	-653000000	-2033127446	1175000000	NaN	NaN	NaN	1686000000	30040000000	8.979691705	25953000000	4087000000	14000000	31726000000	2192000000	1.47245615	525000000	0	1391000000	0.934391654	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
