Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
313530	18167000	0.316796886	9277452	2.35908485	547670	52939100	549190	29202522444	1.90889E+11	7.099193118	1.50779E+11	40109308964	1593555979	2.20091E+11	1.003421854	6005241364	5759801270	-4445832867	-1641856116	2606972923	-7775339313	850268290.2	-4070655496	1371198615	5441854111	2601498477	-5410949674	NaN	NaN	NaN	27560666327	1.93496E+11	5.300022696	1.43004E+11	50491621201	897504217.2	2.21056E+11	5139716802	0.559945244	NaN	3412419018	2472511475	0.269367184	NaN	NaN	NaN	NaN	3
30	3000	0.064099825	NaN	NaN	1390	NaN	1390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
51520	290000	0.343286674	15100	0.628711142	257670	23858	267670	258737237.8	1484145544	5.437859354	731824435.1	752321109.3	NaN	1742882782	0.234211337	165271072.5	146404815.7	-449096771.9	-242732529.5	-82984911.39	554541512.9	-50996730.14	82119792.02	82119792.02	NaN	135345868.2	-123379331	NaN	NaN	NaN	16004708.25	1401160633	6.776811594	1286365948	114794685	NaN	1417165341	89806044.84	2.736521211	31942868.86	0	299464.4046	0.009125117	NaN	NaN	NaN	NaN	2
181160	6935000	0.122090664	3940700	0.281073038	241930	21698000	243610	76401301762	1.82816E+11	2.06090091	1.49676E+11	33140709632	1938146289	2.59218E+11	4.535258016	13112057423	1580819824	-12589592392	1376338516	-8092381168	-19208575205	-5774765099	-15850160396	52470743859	68320904255	-20102650928	-5873549741	545271321.5	NaN	NaN	77777640279	1.74724E+11	16.66849804	1.30467E+11	44256903669	2018056605	2.52502E+11	15921475125	2.272718937	NaN	19223399682	1369103027	0.195433297	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	69490	NaN	69700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
124000	2500000	0.18330182	1126600	6.592247517	227540	1057400	238540	127000000	1200800000	6.032221806	933900000	266900000	100000	1327800000	NaN	3600000	3200000.048	-97900000	-126400000	-295300000	-107100000	20164292.3	4700000	4700000	NaN	-78164292.3	323800000	-600000	NaN	NaN	600000	905500000	2.033036849	826800000	78700000	NaN	906100000	4700000	0.092613938	5500000	NaN	699999.9881	0.013793565	NaN	NaN	NaN	NaN	1
140740	2924000	0.565557473	628645	1.831352759	245720	960925	245860	128760000	534270000	4.454545455	380270000	154000000	NaN	663030000	NaN	15630000	11720000.27	-38250000	-124150000	63970000	164370000	-9345756.2	12850000	12850000	NaN	-6164243.8	21930000	NaN	NaN	NaN	4610000	598240000	NaN	544640000	53600000	NaN	602850000	12850000	0.629427404	47120000	NaN	70000.0003	0.003428787	NaN	NaN	NaN	NaN	0
6340	179000	0.211673498	82700	0.5	10000	92430	11300	18172565.6	143808660.1	3.848529775	98043648.88	45765011.19	NaN	161981225.7	NaN	2787515.507	NaN	14242903.78	-17334331.98	-15881205.24	-21100022.3	-712866.0168	1525217.664	1525217.664	NaN	-11637297.77	47458441	3829299.954	NaN	NaN	838233.6186	127927454.8	0.346567595	76943626.58	50983828.26	NaN	128765688.5	1477026.691	0.669471716	807642.0275	0	NaN	NaN	NaN	NaN	NaN	NaN	0
14100	240000	0.250603537	100000	3.20056899	28120	153000	36130	17900000	60000000	3.653594771	44700000	15300000	NaN	77900000	NaN	2000000	11600000.38	-45100000	-17900000	-44600000	-29300000	-7703325.5	NaN	NaN	NaN	-736674.5	17400000	32200000	NaN	NaN	NaN	15400000	NaN	15400000	NaN	NaN	15400000	120000	0.069030395	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
3340	130000	0.381427419	NaN	3.565062389	28050	NaN	28050	6505032.148	88551621.76	1.604645457	47867719.94	40683901.83	NaN	95056653.91	NaN	2848239.14	NaN	-24203377.92	-6505032.148	-43958045.88	-9383217.727	816685.2095	NaN	NaN	NaN	2500714.817	26259700.11	NaN	NaN	NaN	NaN	44593575.88	NaN	38484502.21	6109073.669	NaN	44593575.88	1680000	1.403329954	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
91770	2870000	0.286982925	1475856	8.1613654	128900	5482023	131960	1614000000	12860000000	5.909617613	11134000000	1726000000	12000000	14474000000	NaN	9000000	77000000	-1223000000	-1429000000	-2829000000	-5435000000	222919896.3	683000000	683000000	NaN	-805919896.3	3035000000	NaN	NaN	NaN	185000000	10031000000	0.184672207	5699000000	4332000000	NaN	10216000000	683000000	1.090982857	NaN	0	1407000000	2.247456632	NaN	NaN	NaN	NaN	3
130	2000	0.020141798	250	29.41176471	340	250	340	8370370.37	115092592.6	8.797153025	89074074.07	26018518.52	314814.8148	123462963	NaN	NaN	7296296.12	-29192592.59	-6640740.741	-35314814.81	-56814814.81	1549605.5	14722222.22	14722222.22	NaN	-3812568.463	12762962.96	10222222.22	NaN	NaN	1729629.63	79777777.78	1.013250195	32259259.26	47518518.52	NaN	81507407.41	14722222.22	8.803596895	3407407.407	0	22333333.97	13.35489077	NaN	NaN	NaN	NaN	2
2350	NaN	NaN	NaN	NaN	341700	NaN	341700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
37850	1300000	0.156003919	856670	4.525942516	107160	1378226	108890	210400000	1592700000	3.737957611	1333200000	259500000	NaN	1803100000	NaN	2600000	7500000	-442500000	-179300000	-456500000	-355300000	-72682951.2	150200000	134200000	-16000000	53012951.2	193300000	NaN	NaN	NaN	31100000	1136200000	0.379027164	977900000	158300000	NaN	1167300000	150200000	2.120151372	48000000	0	100000.0015	0.001411552	NaN	NaN	NaN	NaN	1
200	2000	0.015963221	8	18.51851852	540	20	540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17300	480000	0.649887827	77242	0.101600203	196850	246344	214970	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4350000	1.226762591	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	1042	NaN	1092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
32850	1441000	0.321282383	392249	3.074448119	111890	613157	112490	247890736.7	1073830000	14.77053796	871400000	202430000	2000000	1321720737	NaN	10000000	NaN	-163970736.7	-232740736.7	-123680000	-40900000	-33400316.88	38650000	39250000	600000	-64833937.6	192450000	NaN	NaN	NaN	15150000	950150000	12.28583368	830500000	119650000	NaN	965300000	38650000	0.930764607	70000000	0	33700000.76	0.811559326	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	55910	NaN	56540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
16000	780000	0.116658506	476220	11.61103048	27560	461806	27750	26100622.4	501700000	5.595213101	311180000	190520000	NaN	527800622.4	NaN	56920000	56919998.17	-31140622.4	-20900622.4	-181300000	-101060000	-16404623.06	4680000	4680000	NaN	-5899472.149	171060000	NaN	NaN	NaN	5200000	320400000	1.597751179	210120000	110280000	NaN	325600000	4680000	NaN	6940000	0	113160003.7	NaN	NaN	NaN	NaN	NaN	0
65110	5048000	0.475654687	2844865	2.681352915	89880	14168181	93030	1274011282	10701090134	5.602081917	9887090579	813999554.7	NaN	11975101416	NaN	NaN	NaN	-675976875.6	-1027005401	246026543.2	80007593.41	160146658.5	NaN	NaN	NaN	280810572.7	105001982.6	NaN	NaN	NaN	247005880.5	10947116677	0.663234272	9967098172	980018504.5	NaN	11194122557	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
434850	21170000	0.121132445	12548620	5.229717869	1811570	45233880	1904570	4215000000	16972000000	3.04954955	12532000000	4440000000	NaN	21187000000	NaN	NaN	NaN	-2098000000	-3654000000	1299000000	4674000000	-753484747	385000000	297000000	-88000000	-629515253	257000000	NaN	NaN	NaN	561000000	18271000000	NaN	17206000000	1065000000	NaN	18832000000	385000000	0.507048516	1391000000	0	86000000	0.113262785	NaN	NaN	NaN	NaN	1
370	18000	0.270880361	NaN	NaN	570	NaN	570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1816500	163270000	0.199158318	98573600	2.186204043	2973190	156114500	3287260	1605468710	22290070407	4.450270039	17660894318	4629176088	40558650.91	23895539116	NaN	25486419.1	65468292.24	-5171168794	-1155748293	-7042634827	-5776859517	-408610342.7	NaN	NaN	NaN	-153772289.9	3027214325	NaN	NaN	NaN	449720417	15247435580	1.571592858	11884034801	3363400779	771836.3135	15697155997	212320000	0.074779791	0	0	2665414307	0.938767542	NaN	NaN	NaN	NaN	1
56690	980000	0.276831701	335300	0.043547685	68890	2107800	70280	4151629129	15966875169	2.17001808	12951895069	3014980100	170621705.9	20118504298	NaN	41959005.15	195164474.5	-75655468.97	-3066814992	1667526191	2613927081	346417318.8	89240462.65	-117726740.5	-206967203.1	-886240581.7	1323633333	-16224281.84	NaN	NaN	1084814137	17634401360	NaN	15565822150	2068579209	NaN	18719215497	89240462.65	0.271341642	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
610300	15400000	0.307675943	9359710	0.693868779	1628550	12193214	1745150	66000000	14377000000	11.0455312	12005000000	2372000000	NaN	14443000000	NaN	NaN	NaN	-2090000000	140000000	-2230000000	-89000000	154857051.1	NaN	NaN	NaN	224142948.9	NaN	NaN	NaN	NaN	206000000	12147000000	21.21212121	11916000000	231000000	NaN	12353000000	-307630000	-0.240614288	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
95200	5250000	0.315404595	1937925	0.617326291	437370	1728000	438320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13210000	0.030227266	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
22810	7000	0.028471604	NaN	NaN	100250	NaN	103000	197900000	1938100000	5.373602667	1428200000	509900000	NaN	2136000000	0.012871107	2900000	17299999.24	-188300000	-170100000	-20100000	-52100000	-58835778.5	1700000	1700000	NaN	18135778.5	1900000	-2700000	NaN	NaN	27800000	1918000000	0.590514855	1376100000	541900000	NaN	1945800000	2400000	0.044129511	NaN	0	14699999.81	0.270293252	NaN	NaN	NaN	NaN	3
5770	339000	0.077592126	115416	4.112754159	21640	411650	22070	3204300000	16407700000	3.929319449	13017800000	3389900000	46700000	19612000000	0.471581848	100200000	751299987.8	-1407000000	-2254500000	-3298400000	-3706800000	-292799747.5	56800000	74700000	17900000	-649800252.5	4145900000	670700000	NaN	NaN	949800000	13109300000	0.281704973	9311000000	3798300000	41500000	14059100000	224100000	0.631688537	NaN	-41400000	613599975.6	1.729603172	NaN	NaN	NaN	NaN	3
170120	9065000	0.160153547	4693752	10.21726565	294110	18399800	301340	14108254909	1.4288E+11	12.27932058	1.16628E+11	26252022272	508255885.2	1.56989E+11	0.269723906	1208175374	1287891724	-2635330372	-4915737352	3546083813	83399599.71	-1040166384	2080722225	-5240006374	-7320728599	-5470024148	-1265676834	127216461.9	NaN	NaN	9192517557	1.46426E+11	7.375337723	1.16712E+11	29714706486	100589779.3	1.55619E+11	4174570241	0.537756982	NaN	0	4462657715	0.574867641	NaN	NaN	NaN	NaN	3
4770	115000	0.048923679	4592	9.695290859	10830	6226	10990	414759484.3	1532300000	8.527472527	1077300000	455000000	6800000	1947059484	NaN	5500000	40200000.76	-124791566.7	-343259484.3	30400000	-352100000	84626925.29	53400000	53400000	NaN	-165794842.9	188067917.6	-16500000	NaN	NaN	71500000	1562700000	1.307462687	725200000	837500000	2600000	1634200000	53400000	1.624578111	93000000	0	120500000	3.665948733	NaN	NaN	NaN	NaN	2
11560	303000	0.106465214	125477	0.702629193	88240	115268	88780	278563166.6	3698382691	5.458730172	2400078786	1298303905	NaN	3976945858	0.017767852	205065713.2	184380325.3	-351817386.6	-220239517.4	-1473602454	-1466969595	27881559.21	38339154.3	38339154.3	NaN	-141298779.3	1342024585	NaN	NaN	NaN	58323649.13	2224780237	NaN	933109191.1	1291671046	NaN	2283103886	39498588.02	0.605299855	0	0	937952087.4	14.37373565	NaN	NaN	NaN	NaN	2
58400	4814000	0.039429606	2555938	1.442676906	364600	14526600	377800	33068638095	1.83264E+11	NaN	1.33932E+11	49332805956	NaN	2.16333E+11	0.816787601	NaN	NaN	84350605070	16337714065	71190350342	91583150757	-4171615078	-19137890147	-1.26257E+11	-1.07119E+11	-38049939607	-3177459338	-770326675.4	NaN	NaN	49406352160	2.54455E+11	NaN	2.25515E+11	28940005541	NaN	3.03861E+11	1161210977	0.046724371	NaN	-43549865335	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	2699700	NaN	2724900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
264350	4655000	0.22025698	1846910	0.843377728	569140	2896914	580370	319912648	2127321871	8.541842264	1622596464	504725406.8	1823210.38	2447234519	0.3858009	35917244.48	9116051.674	-502051364.9	-282536835.2	-426084265.7	-660062931.1	144273003.9	8629862.464	8629862.464	NaN	24373956.27	206569736	8022125.671	NaN	NaN	37375812.78	1701237605	0.516659811	962533533.1	738704072.2	8265220.388	1738613418	39381344.2	0.494069136	85690887.85	0	66000000	0.828020568	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	191800	NaN	199950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
37000	3000000	0.350012192	1410000	0.566508044	176520	1853000	181040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
390	2000	0.029451822	NaN	45.67901235	810	NaN	810	1219034.015	30974386.98	6.074415612	17914408.55	13059978.43	NaN	32193421	NaN	1190326.149	1190326.095	-3295803.05	13097088.6	-24050889.94	-15626881.77	-2517532.804	219160.0499	-7524261.648	-7743421.698	6565341.904	7657998.292	6772255.598	NaN	NaN	14316122.62	6923497.038	1.555656245	2287526.782	4635970.256	1502611.716	21239619.66	219160.0499	0.91604783	NaN	NaN	5100897.789	21.32079435	NaN	NaN	NaN	NaN	1
22190	2007000	0.048274203	1516041	1.377494176	98730	8467053	99260	3578300000	44042200000	0.958566536	39253800000	4788400000	574300000	47620500000	0.367771024	90700000	33900001.53	10778900000	-1738200000	10678100000	7312900000	910773979.8	101400000	-195200000	-296600000	-2101173980	1839000000	-209100000	260900000	3.199813579	1840100000	54720300000	0.522468603	46566700000	8153600000	10300000	56560400000	616300000	0.440196702	NaN	0	2070600098	1.478940994	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	10887	NaN	10887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1380	4000	0.002064712	615	NaN	17820	3415	17820	545461233.2	9014464591	1.056338028	4937859585	4076605006	NaN	9559925824	3.465239405	1101688149	1101688110	4561060707	5583800519	236845009.2	3283533082	-842184311.2	-775129120.9	-735654952.7	39474168.19	1846981320	-1259584821	NaN	NaN	NaN	6129261752	9251309600	NaN	8221392667	1029916934	NaN	15380571353	-6320000	-0.028253761	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
16400	793000	0.205781607	566782	0.203639515	230800	1242885	236800	1400000	254300000	4.98687664	216200000	38100000	NaN	255700000	NaN	NaN	NaN	-138100000	-1400000	-163700000	-151900000	15064669.4	NaN	NaN	NaN	8135330.6	27000000	3500000	NaN	NaN	NaN	90600000	NaN	64300000	26300000	NaN	90600000	NaN	NaN	0	0	3500000	0.321906251	NaN	NaN	NaN	NaN	1
6040	188000	0.06516966	38629	11.33919844	10230	70482	10450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
26030	390000	0.17625605	235830	2.211378738	96320	297700	111370	188299947.9	385899893.1	5.552560647	311699913.7	74199979.45	NaN	574199841	NaN	50999985.88	125899963.4	-145098690.5	-183099949.3	41499988.51	63199982.5	30289527.36	38499989.34	38499989.34	NaN	487084.5615	-3498729.761	27499992.38	NaN	NaN	5199998.56	427399881.6	NaN	374899896.2	52499985.46	NaN	432599880.2	38499989.34	3.95764693	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
154400	1800000	0.441823938	444559	0.193232322	1759540	275970	1759540	360571285	6771400799	4.133207369	5345949052	1425451747	NaN	7131972084	NaN	466284995.1	466285003.7	-1035927025	364611299.4	-878703131.6	433964879.9	170858917.4	-211090752.3	-3162321270	-2951230518	991318557.8	-521835193.1	NaN	NaN	NaN	725182584.4	5892697667	NaN	5779913932	112783735.3	NaN	6617880252	-97633681.29	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
200	5000	0.038910506	0	21.31147541	610	0	620	9148148.148	203225925.9	8.223867526	156703703.7	46522222.22	NaN	212374074.1	NaN	3025925.926	3285185.099	-14314814.81	-5037037.037	-23077777.78	-75000000	-729740.0296	15000000	15000000	NaN	-9111000.711	13800000	12025925.93	NaN	NaN	4111111.111	180148148.1	1.617757713	81703703.7	98444444.44	NaN	184259259.3	15000000	6.188497145	4600000	0	20444444.66	8.434692494	NaN	NaN	NaN	NaN	2
80	4000	0.143482316	NaN	NaN	160	NaN	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
23340	895000	0.054663165	726403	15.94642003	62710	2177292	65610	210819994.4	2399242347	7.357042314	1866020954	533221392.5	NaN	2610062341	0.019998487	37307001.24	NaN	-326054896.8	-141481637.1	-677220149.5	-472169392.7	-122463556.8	58167869.59	58167869.59	NaN	53231189.88	492646889.8	NaN	NaN	NaN	69338357.33	1722022197	3.052701555	1393851561	328170635.7	NaN	1791360554	59504201.9	0.890492573	16614603.66	0	350058441.2	5.238696293	NaN	NaN	NaN	NaN	1
23300	326000	0.210303043	242934	0.131752306	30360	146191	30360	15005234.65	512227531.5	2.990131549	451535090.6	60692440.88	NaN	527232766.2	NaN	39193.22881	NaN	23647930.85	349775984	-438198316.1	-405003439	-26012732.93	5673029.987	5673029.987	NaN	-944086.461	112070262.9	NaN	NaN	NaN	364781218.7	74029215.43	NaN	46531651.6	27497563.83	NaN	438810434.1	5673029.987	1.557605496	9235303.982	0	353087127.7	96.94474593	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	62680	NaN	65300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2354920000	28.54313788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	62190	NaN	64550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	28	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-90000	-0.005037122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	54.4	NaN	54.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
296660	8166000	0.350010015	5080200	1.344387184	446300	4336810	446550	782249550.6	5005368321	2.848904268	3864473082	1140895238	19977928.58	5787617871	NaN	19379787	24045291.9	181711298.3	-766697869.7	-828186823.5	-1066366798	38112774.64	59574900.78	59574900.78	NaN	-297582477.6	1776595992	-6101044.056	NaN	NaN	15551680.93	4177181497	0.958535739	2798106284	1379075213	3110336.185	4192733178	59574900.78	0.317800882	41989538.5	0	1588903320	8.475966716	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	2	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	32870	NaN	33760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
362400	2680000	0.259194163	1240524	0.962960415	581540	2337849	587040	184004439.4	541669264.6	2.575488455	315250464.5	226418800.1	130937.387	725673704	NaN	18752104.35	11905949.59	-140823159.7	-174698532.3	-119218490.9	11251262.61	-11428226.04	NaN	NaN	NaN	-48681387.26	153093863.4	1028793.755	NaN	NaN	9305907.147	422450773.8	0.539038893	326501727.1	95949046.65	NaN	431756680.9	3470000	0.13525183	907209.0384	0	4648277.283	0.181178101	NaN	NaN	NaN	NaN	0
90	4000	0.020010205	4	13.33333333	300	5	300	16905000	94890000	2.007749207	66500000	28390000	NaN	111795000	NaN	2360143.8	3665143.728	8055941.597	-15605000	16321085.4	-26700000	-1404623.459	5100000	5100000	NaN	-1244923.318	7339856.2	NaN	NaN	NaN	1300000	111211085.4	1.91846965	39800000	71411085.4	400000	112511085.4	5100000	3.610134357	12000000	0	1000000	0.707869482	NaN	NaN	NaN	NaN	2
1017000	23700000	0.298643704	10205182	1.028833046	1943950	23695663	1964380	8982000000	24123000000	8.43126177	18813000000	5310000000	233000000	33105000000	NaN	NaN	NaN	4247000000	-6585000000	8913000000	8786000000	2954342140	2634000000	1235000000	-1399000000	-5584342140	1919000000	NaN	NaN	NaN	2397000000	33036000000	5.094721354	27599000000	5437000000	21000000	35433000000	1184000000	0.844124474	794000000	0	1985000000	1.415191792	NaN	NaN	NaN	NaN	2
