Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
50080	1920000	0.638436469	103543	0.141256541	622980	91504	622980	18950262.59	315313086	8.888024278	178652129.5	136660956.5	NaN	334263348.6	0.249388334	36869001.34	35199420.93	-61770908.32	-13466525.92	-139202546.2	-53029541.4	-1896500.815	-8376257.108	-8376257.108	NaN	10460629.96	90898163.78	NaN	NaN	NaN	5483736.668	176110539.8	9.054974373	125622588.1	50487951.75	NaN	181594276.5	-4874038.732	-0.347073845	1488797.285	0	141790.2112	0.010096693	NaN	NaN	NaN	NaN	0
677530	45570000	1.617581799	20868958	0.684004306	9093510	53857200	9984670	30333761759	1.53114E+11	NaN	1.22788E+11	30325911518	NaN	1.83448E+11	0.975700809	1220339986	NaN	-22344721221	-17397712484	-3831907331	6126342748	-168034974.8	-2962333852	14385696609	17348030461	1848252508	-1115101406	5596034413	NaN	NaN	12936049275	1.49282E+11	NaN	1.28914E+11	20367661439	NaN	1.62218E+11	2874387248	0.480499567	NaN	-855705956.7	NaN	NaN	2.67E+11	1086	78160003072	30.71119917	3
15830	412000	0.060588431	208670	0.6	40000	1313100	41280	19641257794	89939016382	1.243330498	78835745838	11103270544	NaN	1.0958E+11	2.263635063	3058176768	8675015625	9534434765	7879264756	4234403966	-4580990754	2401731795	-2616612137	-13888644169	-11272032032	-992030436.9	-2579233956	-48117434.43	NaN	NaN	27520522551	94173420348	23.93079207	74254755083	19918665264	NaN	1.21694E+11	2838789161	1.177912005	NaN	2950505291	987244201.7	0.409641834	1.74E+11	182	68835999744	41.2191619	3
80	3000	0.021306213	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
157890	2685000	0.199935738	706970	0.341613654	743530	2863847	756090	2504100000	9549500000	2.436577325	7456400000	2093100000	33900000	12053600000	0.344002365	167100000	8333333.015	-97700000	-1927900000	1518700000	1485100000	389848937.5	697400000	886000000	188600000	-1245908938	311500000	NaN	NaN	NaN	576200000	11068200000	2.195890347	8941500000	2126700000	500000	11644400000	822700000	2.258665172	874800000	24000000	NaN	NaN	28000000000	221	1900000000	9.134615385	2
5318920	124170000	0.107900728	94139459	0.827774454	9327420	398464065	9599960	2879000000	54297000000	5.192914341	50176000000	4121000000	NaN	57176000000	0.240599582	40000000	18000000	13272000000	840000000	11601000000	8743000000	-6766934018	3453000000	3688000000	235000000	-14537065982	831000000	NaN	NaN	NaN	3719000000	65898000000	4.900415532	58919000000	6979000000	NaN	69617000000	4366000000	1.15055616	10000000	0	389820000	0.102727852	2030000000	14	820000000	NaN	2
91500	5950000	0.474863973	844045	2.538554293	472710	994864	475440	442669059.5	2229509382	3.701715044	1107204362	1122305020	389923.0985	2672178442	0.173041885	101521795.8	95353919.98	-335688340.3	-424342673.9	133920860.6	850245040.1	-39071130.15	-36014715.28	-38247911.21	-2233195.928	-32781062.64	-45266526.98	7904804.634	NaN	NaN	18326385.63	2363430243	4.07753427	1957449402	405980840.7	35447.55441	2381756628	-14498049.75	-0.116596592	87555459.4	0	7337643.623	0.059010988	NaN	NaN	NaN	NaN	1
448840	3038000	0.089748969	1610900	1.589004056	1109500	3947900	1141750	2479600000	6360000000	12.79249448	4548000000	1812000000	19000000	8839600000	0.058924016	31000000	105000000	2348800000	-2089200000	2740000000	2959000000	191459126.7	432600000	518600000	86000000	-1762959127	1698000000	NaN	NaN	NaN	390400000	9100000000	12.40426868	7507000000	1593000000	29000000	9490400000	456900000	1.107916999	883600000	0	881000000	2.1362987	4040000000	83	203000000	7.435897436	2
1330	78000	0.173883578	14985	21.50537634	1860	19570	1860	3743293.466	99319217.48	2.933924667	53600701.24	45718516.24	NaN	103062510.9	NaN	6366434.721	6366434.574	-10249392.74	-932278.5811	-50259386.44	-29244480.21	-15177471.72	2506163.334	2506163.334	NaN	2967103.659	40942272.29	NaN	NaN	NaN	2811014.885	49059831.04	NaN	24356221.03	24703610.01	NaN	51870845.92	2506163.334	1.015372273	755039.3071	0	10095548.63	4.090212325	NaN	NaN	NaN	NaN	0
680	41000	0.115280258	32655	0.496277916	4030	8258	4030	4651417.902	149357077.8	NaN	128817878.4	20539199.44	41311.70498	154008495.7	0.170327786	2082530.05	3049643.993	-6963192.905	1197199.206	-101217878.4	-114564640	-33937387.92	1199579.881	1199579.881	NaN	19313044.35	93057486.29	7784805.695	NaN	NaN	5848617.108	48139199.44	NaN	14253238.42	33885961.02	32489.20527	53987816.55	1744334.228	0.545399202	0	0	62366531.37	19.5000797	NaN	NaN	NaN	NaN	1
22380	260000	0.082606528	80415	4.994124559	51060	265288	51100	285300000	2232400000	2.299925206	1697600000	534800000	11000000	2517700000	0.078184484	1000000	NaN	-75200000	-173900000	-42900000	-199500000	99934022.7	172800000	159800000	-13000000	-348444022.7	141600000	NaN	NaN	NaN	111400000	2189500000	1.417413943	1498100000	691400000	2600000	2300900000	178400000	2.490734277	64700000	0	13399999.62	0.187084296	NaN	82	NaN	NaN	2
67550	3435000	0.322410455	221997	4.189944134	107400	483837	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9570000	0.039353754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8540000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1610	107000	0.136620918	48790	5.303030303	9240	65180	9250	230821321.3	3282528958	5.316007088	2553460866	729068091.2	1507228.777	3513350279	0.253746106	5382959.917	18302062.99	-420301510.4	-55552146.35	-473700472.7	-1601753553	76513495.39	67179339.77	192925283.4	125745943.7	65596646.43	108951108.7	NaN	NaN	NaN	175269174.9	2808828485	NaN	951707313.4	1857121172	NaN	2984097660	81820990.74	1.417992943	NaN	0	65672111.51	1.138125924	1290000000	40	65000000	NaN	3
NaN	NaN	NaN	NaN	NaN	77270	NaN	78870	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
171360	11559000	0.144462407	6559821	0.710337124	349130	39267927	356970	55618641459	4.74798E+11	1.05080779	3.84735E+11	90063543731	4240112508	5.30417E+11	1.270641203	9995435114	6895750000	-24373157126	17909511129	-6789721567	19439355364	14265372482	-18232576104	5703325579	23935901683	6184702769	-35492946688	-2783740817	1533114113	2.4017027	73528152589	4.68008E+11	0.945019239	4.04174E+11	63834466800	1887754849	5.41536E+11	4748284117	0.262538712	NaN	1637989121	4823001953	0.266669957	3.93E+11	428	3.79383E+11	101.4393038	3
180	4000	0.05646368	107	16	750	142	750	10266666.67	126955555.6	11.47023086	96474074.07	30481481.48	81481.48148	137222222.2	NaN	1940740.741	1759259.224	-34185185.19	-7662962.963	-33855555.56	-40000000	124312.3333	15222222.22	15222222.22	NaN	-4228197.081	7333333.333	13185185.19	NaN	NaN	2603703.704	93100000	3.660633027	56474074.07	36625925.93	NaN	95703703.7	15222222.22	8.436307058	6425925.926	NaN	4959259.033	2.748470714	NaN	NaN	NaN	NaN	2
27700	2548000	0.49434472	1561552	0.235904695	42390	9231240	43090	14598800312	42455084416	1.743672398	32034841675	10420242742	NaN	57053884728	1.354842392	420674362.3	NaN	1983274880	-5743688566	8591998597	4747887892	-2183122441	-299472545.8	1554376244	1853848789	2903317883	-865035151.4	NaN	NaN	NaN	8855111746	51047083013	2.274737177	36782729567	14264353446	NaN	59902194759	1552515351	1.135759912	NaN	0	NaN	NaN	44800000000	261	9288999936	22.14302773	3
25700	900000	0.122618711	127332	9.726821192	48320	525980	48670	279900000	2208100000	3.659503443	1728800000	479300000	NaN	2488000000	NaN	NaN	NaN	-157300000	-192700000	-351100000	-1070500000	548314168.3	145000000	145000000	NaN	-341514168.3	386500000	NaN	NaN	NaN	87200000	1857000000	0.15183115	658300000	1198700000	NaN	1944200000	145000000	1.491097783	120100000	0	329500000	3.38839117	NaN	NaN	NaN	NaN	2
386220	7260000	0.279978527	3418278	0.229244166	2381740	3809857	2381740	2617892450	8024901376	8.482309125	6862115399	1162785977	NaN	10642793826	0.110006666	30260584.78	22032304.76	2366713357	-2547627264	4698239987	5468233829	-298965627.4	-38651265.71	-38759532.56	-108266.8507	-1047278528	216100634	NaN	NaN	NaN	70265186.12	12723141363	5.431367144	12330349228	392792134.4	NaN	12793406549	11638686.45	0.025459024	331513096.9	0	1290000000	2.821808185	NaN	NaN	NaN	NaN	2
79140	1644000	0.156668444	862490	4.880075134	276840	1443748	283560	1148000000	3108000000	6.888888889	2208000000	900000000	38000000	4256000000	NaN	NaN	3000000	-708000000	-1117000000	299000000	643000000	133729468.2	160000000	160000000	NaN	-157729468.2	110000000	NaN	NaN	NaN	31000000	3407000000	8.992805755	2851000000	556000000	NaN	3438000000	160000000	1.409885469	128000000	0	56000000	0.493459914	NaN	NaN	NaN	NaN	2
26430	2267000	0.03911832	2470059	0.37771862	995450	13864361	1001450	2143000000	13195000000	3.626634958	9831000000	3364000000	NaN	15338000000	0.167701025	NaN	33000000	3369000000	-1283000000	-2248000000	-5667000000	729638403.5	191000000	212000000	21000000	-2775638404	6900000000	372000000	NaN	NaN	860000000	10947000000	0.619195046	4164000000	6783000000	NaN	11807000000	253000000	0.684328377	7000000	0	4054000000	10.96548317	2649999872	627	139000000	6.303855058	1
NaN	NaN	NaN	NaN	NaN	101000	NaN	117600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
303710	15258000	0.39184316	7811950	9.672833574	499440	19457404	505990	15192567848	1.07764E+11	5.5795942	90501341104	17262512989	1020687943	1.22956E+11	0.792665846	1542220792	386393798.8	-19797681591	-4269242156	-18426164799	-30334526351	-1075080327	8050716405	28208400904	20157684499	-14357812353	2897725365	3119970570	292703236.1	1.003409191	10923325691	89337689295	4.791877898	60166814753	29170874542	84285827.84	1.00261E+11	12492782829	2.229278297	NaN	2771685273	2136283691	0.38120977	1.48E+11	433	40590999552	31.34440114	3
NaN	NaN	NaN	NaN	NaN	42390	NaN	45230	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	1101000	NaN	1221900	96714975.85	755169082.1	2.140672783	470821256	284347826.1	NaN	851884058	NaN	1256038.647	386473.4173	103101449.3	-82270531.4	-319275362.3	-303188405.8	-254935000.2	NaN	NaN	NaN	-43673695.49	504647343	70821256.04	NaN	NaN	14444444.44	435893719.8	1.026472177	167632850.2	268260869.6	NaN	450338164.3	NaN	NaN	0	0	9758454.323	0.073034414	NaN	NaN	NaN	NaN	0
