Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
80	1000	0.001379678	NaN	4.054054054	740	NaN	740	5428112692	10286968085	16.53333333	8870744681	1416223404	NaN	15715080777	8.435034284	1223404255	1223404297	1474202077	-412351368.1	3109957701	1477925532	149926974.6	-86771034.28	-4701109300	-4614338266	-294172008.6	-1223404255	50000000	NaN	NaN	5015761324	13396925786	21.48944456	10348670213	3048255573	NaN	18412687109	1048601306	7.790385279	NaN	1801075383	NaN	NaN	17364300000	47	711090000	4.60588105	3
21570	1025000	0.271092232	317350	1.862745098	51000	1349773	51210	212800167.6	7889800369	7.899320483	7454235179	435565190.7	NaN	8102600537	0.003988705	140253761.7	39993450.16	-1844398186	469502248.2	-4345529639	-4898915485	226630100.1	607373915.4	609940290.9	2566375.554	-500728553.7	2031629205	281294221.2	NaN	NaN	682302415.8	3544270730	2.908270583	2555319693	988951036.7	NaN	4226573146	607810600.8	5.551769845	96859581.75	NaN	2042588867	18.65710019	NaN	NaN	NaN	NaN	2
89490	5542000	0.566922245	2132959	0.581767983	202830	6089185	207600	239400000	17839700000	2.167749017	16746400000	1093300000	19500000	18079100000	0.00827538	87100000	94500000	435500000	-71000000	341800000	-637600000	108883912.8	302500000	261000000	-41500000	-546483912.8	164700000	40700000	120400000	5.808848362	168400000	18181500000	0.192984995	16108800000	2072700000	3100000	18349900000	305000000	1.009596401	134900000	600000	254600006.1	0.842764754	NaN	NaN	NaN	NaN	2
1520	70000	0.239890336	19450	1.402893468	22810	59162	22970	121207187.1	715012633.1	21.96487953	556220157.6	158792475.5	390409.2766	836219820.3	0.087991071	14769318.11	20310186.39	-151221160.5	-114426240.2	-88005496.07	-230987597.9	-7552057.615	125927475.8	143772564	17845088.19	11734891.07	51210575.68	2970373.24	NaN	NaN	6780946.982	627007137	0.258012328	325232559.7	301774577.4	NaN	633788084	126908465.9	11.38320534	34857659.24	0	46051929.47	4.130682424	NaN	NaN	NaN	NaN	1
10	1000	0.01572327	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43700000	0.897674182	NaN	NaN	NaN	NaN	2124780000	22	74040000	3.723615588	3
369620	3806000	0.416108402	861350	0.18369796	1083300	1659795	1098580	497638010.9	2865114535	17.95758735	2182590109	682524426.2	11200000	3362752546	0.031416256	62464367.35	66719818.12	622439173.9	-376409992.2	414848470.9	608549358.5	-374472573.2	-241620000	-395048732	-153428732	-502531315.6	584000695.2	8680000	37080000	7.585559424	121228018.7	3279963006	8.672045565	2791139468	488823538.6	1920000	3401191025	-238620000	-2.498849039	270729835.7	0	345720062.3	3.620410047	2200000000	36	1698148.494	0.081094256	1
2645000	61000000	0.327979976	19311989	0.886585605	8459420	55668651	8514880	29161701041	97961585191	5.906543501	73605508858	24356076333	1404494000	1.27123E+11	0.285280317	353085000	497768005.4	13984655478	-25967387038	36394274085	44702878255	-224718587.4	12549590735	17434127069	4884536334	-27058774296	3557768431	662967000	326920000	2.03720559	3194314003	1.34356E+11	3.996386431	1.18308E+11	16047472163	101660000	1.3755E+11	15066291735	1.707837557	11035332130	6451252310	3540243896	0.40130389	4.74647E+11	381	1.54232E+11	38.31884796	2
190	16000	0.059149067	95	2.325581395	430	260	430	294891181.1	2171324537	30.50001638	1515598092	655726444.8	19056795.12	2466215718	0.303814022	58261647.39	43459148.41	-465820592.5	-175001940.1	-356257905.8	-1154117802	70614412.81	229131784.5	261613900.7	32482116.17	-21063805.41	65439253.44	NaN	55150000	3.79406427	119889241	1815066631	6.461667247	361480290	1453586341	1701685.19	1934955872	238261395.9	7.928831809	NaN	-4800000	134805419.9	4.486037268	5512884422	21	91015075.38	1.694460959	3
110	2000	0.005507776	975	0.948766603	5270	851	5770	190126932.5	2521930493	1.17412114	1411802452	1110128041	3657500.952	2712057425	NaN	375574678.9	375574676.5	4032630649	73064399.94	4335140928	4829155803	-4005660918	175068516.6	196707363.8	21638847.2	63397329.44	-375574678.9	-8172264.486	NaN	NaN	263191332.4	6857071421	1.17851891	6240958255	616113165.8	NaN	7120262753	175068516.6	1.836754984	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
5620	128000	0.194147367	82484	0.703308153	38390	192785	38390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9103703.534	1.111741842	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
258410	240000	0.127954073	41716	0.001764509	566730	22369	581730	1297925630	3552633339	4.345846265	2688877203	863756136	12325955.24	4850558969	0.545154689	16527346.8	129248092.7	1562275883	-835963543.2	1725779494	1755777413	72597809.58	436472661.2	243883279.7	-192589381.5	-1363539245	672459932.9	67377166.18	22926002.78	2.749718363	461962087	5278412833	7.084585054	4444654616	833758216.7	461807.4989	5740374920	492380720.8	4.801162139	1065689292	27199678.96	131036590.6	1.277726546	2436730000	18	45070000	1.808224674	2
52150	1930000	0.480352823	246548	0.136440977	622980	237057	622980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32419028.26	2.401325392	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
675690	45266000	1.400903689	15846800	0.755813762	9093510	50962400	9984670	60017695817	3.85958E+11	11.77184856	3.20209E+11	65749103063	6901993133	4.45976E+11	2.436657649	4663203941	NaN	21713541986	-18874940557	41816006644	51735932584	-2286580871	-1725069777	-35062774535	-33337704758	-1335473310	-1227524101	4856305898	5557765100	9.954947191	41142755260	4.27774E+11	9.253558739	3.71945E+11	55829177123	2765030864	4.68917E+11	25900779626	2.284502889	NaN	7564712945	NaN	NaN	1.48089E+12	3721	8.45017E+11	63.57310325	3
15240	408000	0.054859983	167689	0.575	40000	1056500	41280	67958417193	1.71194E+11	6.177030564	1.45442E+11	25752698400	NaN	2.39153E+11	13.65024505	20766617772	13323581050	53148930717	34115272395	29935685460	5867383266	16989395921	-51368902312	-98995902476	-47627000164	18214561525	-10902027138	-4068649005	NaN	NaN	1.02074E+11	2.0113E+11	34.91751973	1.51309E+11	49821000593	NaN	3.03204E+11	-525048934.9	-0.140961909	NaN	3950905712	1827896484	0.490742406	9.38624E+11	263	8.8327E+11	100.1171402	3
70	3000	0.020166305	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
158850	1450000	0.088947637	686445	0.585047006	743530	3989074	756090	12939216177	38247965740	9.270498654	30492341940	7755623800	347500000	51187181917	1.773764888	380900000	16200000.76	1448786756	-10487109400	10153017979	10774575679	-1328828290	4801086424	1968183228	-2832903197	-466359966.5	1782878177	71242880.48	221963000	3.111311234	2452106777	48400983719	2.762099443	41266917619	7134066100	54000000	50853090496	6983801371	5.675327268	11416321700	1570649910	13000000	0.01056434	1.36446E+11	245	18869280000	14.88638286	2
5308790	118347000	0.090776394	82167825	1.343449678	9327480	429370167	9599990	55386636660	7.12261E+11	8.764261901	6.28295E+11	83966396016	5321253863	7.67648E+11	0.60833668	2697438247	2549628906	1.32378E+11	-16113803103	1.24627E+11	1.34189E+11	23246997446	90379127564	85669290392	-4709837172	-2.50975E+11	23865499352	4101792454	2325415190	3.125385883	39272833557	8.36888E+11	0.9336165	7.62484E+11	74404098479	157401785.8	8.76161E+11	1.17208E+11	5.193324989	47775951080	20346000000	23478017115	1.04027605	7.80763E+11	1387	5.86301E+11	82.5469278	2
91630	5963000	0.33970261	1122152	2.538554293	472710	1938111	475440	665281884.3	4344677553	7.866016313	2889846564	1454830989	8212818.269	5009959437	-0.139675441	87882084.69	56333259.58	-493468664.5	-620363531.8	-109523202.1	375378120.3	-29363780.53	257175721.1	244266884.6	-12908836.47	-279634975.5	236418069.4	203794298.2	56200550.5	5.794291321	44918352.55	4235154351	5.238591341	3265224684	969929666.7	346940.384	4280072703	234006549.4	1.410709378	288574773.8	-4206889.137	77248268.13	0.46569148	NaN	NaN	NaN	NaN	1
425570	2026000	0.04707188	1080922	1.430374042	1109500	4267987	1141750	6530839164	24903967234	9.110167606	20134178073	4769789161	118088950	31434806398	3.181672366	226545804.6	56161403.66	-1885753501	-5460706957	-506940721.2	1595318878	377648790.7	5590035871	3848314449	-1741721422	-1723576704	4081894177	NaN	238270594	8.932256925	1070132207	24397026513	1.153403631	21729496951	2667529562	9937480	25467158719	10251967315	6.996756922	3564532814	85770739.09	3345610352	2.283310283	46016190000	114	6363390000	17.8648879	2
1480	80000	0.124421827	17194	28.49462366	1860	22087	1860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	558643.6839	0.144338785	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
770	50000	0.105734399	15000	0.496277916	4030	3648	4030	52698410.06	646287956.5	5.449131789	437674127.5	208613829	67926.61055	698986366.5	NaN	29176833.56	5168676.376	-40673189.8	-33471691.37	-288018660	-348825556.8	1732987.268	80440643.36	80440643.36	NaN	-52354198.77	280817161.6	20709261.2	18791482.17	6.974772306	19226718.7	358269296.5	1.448133876	88848570.69	269420725.8	NaN	377496015.2	80440643.36	8.275982592	10850224.09	0	136648788.5	14.05885069	NaN	NaN	NaN	NaN	1
17950	200000	0.046410033	61608	5.483744614	51060	196477	51100	1015379544	10763895542	6.402751139	9258291868	1505603675	56875640	11779275086	-0.215188943	196182050	209029052.7	-981006063.9	-208522108.6	-1042912433	-2158868721	144475584.9	904004270	559489577.1	-344514692.9	-393470428.4	270428477.8	15872960.31	289672606.7	11.04962735	806857435.1	9720983109	0.344832853	7099423147	2621559963	102560	10527840545	861042026	4.312780398	742823680	0	420346405	2.105427704	1478219294	19	24880816.54	1.72349094	2
66370	3672000	0.326276972	285839	3.992859827	106440	732197	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15600000	0.036581763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
20	0	0	NaN	0	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10221237309	NaN	NaN	NaN	NaN	NaN	110079000	1	0	0	3
1670	123000	0.119121176	58286	4.653679654	9240	70015	9250	2246588347	8497858858	5.834132242	5791828787	2706030071	44655062.13	10744447205	3.221713545	328240420.6	273321319.6	-970855828.8	-611811184	-451175390.1	-4247146649	165187229.5	614353041.3	560616144.1	-53736897.21	-719211170.1	92130745.29	86899031.14	264789695.2	4.072433729	1634777163	8046683468	4.934964843	1544682139	6502001329	15104740.49	9681460631	1161973511	6.836022402	NaN	13211550.82	189480453.5	1.114735071	6583190757	144	408578852.4	7.128421441	3
42600	3209000	0.313506636	1615523	0.99663474	77260	7667766	78870	9765696845	79906549895	11.93590872	69662780855	10243769040	503643398.5	89672246740	-0.020600544	1056223096	1676523193	-1209572308	-5343161274	3660554412	2071639603	-1729170832	11628770497	8240620332	-3388150165	-3526100276	473034553	217013948.9	1044249194	8.825125454	4422535572	83567104307	4.125538529	71734420458	11832683850	39806511.44	87989639879	11601978991	8.921001953	NaN	-1540400130	1026149780	0.78902782	38345150000	36	41040170000	118.5991373	3
170310	11904000	0.144344409	6839000	0.567725657	348760	45980200	357090	1.69829E+11	1.00056E+12	4.407582985	7.88238E+11	2.12327E+11	8496563502	1.17039E+12	2.781934536	18410927003	12498934570	1.40216E+11	30192942242	1.46025E+11	1.94906E+11	23419972800	-30482513950	-66145320588	-35662806638	2601268533	-36001521921	-1816042876	11824115911	7.23425835	2.00022E+11	1.14659E+12	5.346983006	9.83144E+11	1.63446E+11	7137586558	1.34661E+12	46472855678	1.679992479	NaN	22063962639	6933040527	0.250629228	1.22125E+12	648	1.76315E+12	145.9705999	3
230	5000	0.072542619	140	21.33333333	750	190	750	34905355.56	196125121.1	11.4390948	145931881.9	50193239.26	113200	231030476.7	NaN	4360392.593	151855.5582	-76081115.56	-28979511.11	-66767578.52	-103022853	11687139.25	19235559.26	23018744.44	3783185.185	-11228072.86	19665974.07	18283307.41	NaN	NaN	5925844.444	129357542.6	2.036210918	42909028.89	86448513.7	NaN	135283387	19235559.26	5.225082167	22684762.96	NaN	24975547.79	6.78427321	NaN	NaN	NaN	NaN	2
27070	2332000	0.430303397	1508600	0.16497761	42430	9283000	43090	23331074295	1.12155E+11	NaN	75152574718	37002163255	NaN	1.35486E+11	6.289478201	NaN	1487555908	11103861630	1597815524	13702275997	7332954847	-2548606371	-3372185289	-15328081597	-11955896308	3667000856	-4196229890	517977944.3	NaN	NaN	24928889819	1.25857E+11	NaN	82485529565	43371484404	NaN	1.50786E+11	12834261392	4.98078381	NaN	-3005074193	866760803.2	0.336376831	1.78038E+11	179	1.52048E+11	92.32368795	3
24670	820000	0.088512129	137114	9.312913907	48320	633925	48670	2320350000	11347600000	8.117981329	9869400000	1478200000	30800000	13667950000	NaN	207900000	24700000.76	-473010000	-1902210000	-1267900000	-3724700000	-456306394.3	1122700000	1366850000	244150000	-891323605.7	2697100000	NaN	133300000	3.387547649	418140000	10079700000	1.021601017	6144700000	3935000000	NaN	10497840000	1122700000	3.301667109	1764950000	0	2719199951	7.996698176	NaN	NaN	NaN	NaN	2
412110	7511000	0.228378055	2350511	0.357721666	2381740	3527775	2381740	6515000000	24640000000	3.491532511	19857000000	4783000000	2000000	31155000000	-0.019542873	145000000	27000000	21180000000	-5088000000	24201000000	26477000000	-189154970.5	1101000000	1101000000	NaN	-16903845030	2067000000	-3000000	111000000	4.427602712	1427000000	48841000000	21.02114081	46334000000	2507000000	NaN	50268000000	1081000000	1.056292266	5485000000	0	2060000000	2.012915882	NaN	NaN	NaN	NaN	2
75000	1296000	0.096526232	810795	4.888065711	248360	2303974	256370	2028680123	11851305061	6.782189984	9709350172	2141954890	42857302.3	13879985185	NaN	87952099.98	54020038.6	473925450.5	-1815521161	-371492821.7	758340709	527511387.8	493413835.5	859268351.7	365854516.2	-909614191	2660939433	62982000	NaN	NaN	213158962.4	11479812240	0.073508971	10467690881	1012121359	NaN	11692971202	493413835.5	1.335630737	1003938945	1564516.15	2460000000	6.659017999	3214480000	32	143580000	4.955212239	2
35230	2563000	0.034540282	2969160	0.964387965	995450	22411470	1001450	1460200000	34326300000	9.316622415	23818200000	10508100000	182000000	35786500000	0.102580428	57300000	57200000.76	2102800000	-34800000	-3610500000	-7745000000	-2427185338	5283600000	8751800000	3468200000	-6319214662	5748100000	-40000000	386900000	2.642290304	1425400000	30715800000	1.333096581	16073200000	14642600000	136000000	32141200000	5375600000	5.993818979	646900000	729400000	5017299805	5.594312597	79672160000	744	25392320000	42.96934175	1
