Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
30	3000	0.070127866	NaN	NaN	1390	NaN	1390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
51520	290000	0.42482066	6400	0.628711142	257670	10830	267670	450540516.4	1475438546	5.731502578	686057861.7	789380684.1	NaN	1925979062	0.186923638	165941280.6	143553878.8	383851621.8	-425644591.2	933549862.9	1398336907	-22001119.34	23523336.13	23523336.13	NaN	-95994206.57	-124053649.9	NaN	NaN	NaN	24895925.16	2408988409	5.557013707	2084394769	324593640.2	NaN	2433884334	31522217.03	0.736633981	273097886.3	0	47330.6552	0.001106057	NaN	NaN	NaN	NaN	2
184690	6918000	0.122846423	3938555	0.322407308	241930	19472785	243610	55483226573	1.342E+11	NaN	1.06267E+11	27932791346	924694770.4	1.89683E+11	2.072108237	2649629601	NaN	6861992455	-418166392.6	11871974874	3352967864	1930811906	-1106123546	-5891043279	-4784919733	-550555344.5	-4591816026	NaN	NaN	NaN	55065060180	1.46072E+11	NaN	1.0962E+11	36451798356	1135126607	2.01137E+11	10122844316	1.867992619	NaN	456532617	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	69490	NaN	69700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
120000	1900000	0.173949537	939000	7.471213853	227540	674000	238540	85300000	1178200000	2.345313079	908300000	269900000	3500000	1263500000	NaN	5800000	9399999.619	30200000	-82500000	32100000	195300000	-100361325.9	15600000	15600000	NaN	124570313.9	80600000	-1000000	NaN	NaN	2800000	1210300000	1.199625117	1103600000	106700000	NaN	1213100000	15600000	0.350938127	15000000	0	899999.9762	0.02024643	NaN	NaN	NaN	NaN	1
142210	3091000	0.701411059	506155	1.749959303	245720	725055	245860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
5590	155000	0.246115347	52900	0.4	10000	70100	11300	2295200.113	186771182.8	7.406413525	143464533.6	43306649.21	NaN	189066382.9	NaN	NaN	2328187.704	-90576150.26	-2295200.113	-117746671.1	-93150260.77	58238070.15	NaN	NaN	NaN	8758530.604	29465720.94	13550396.61	NaN	NaN	NaN	69024511.74	NaN	50314272.85	18710238.89	NaN	69024511.74	280000	0.116142509	1767785.141	0	390921.8907	0.162152318	NaN	NaN	NaN	NaN	0
13830	255000	0.305531559	133000	1.706970128	28120	93000	36130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
3340	130000	0.589349992	NaN	3.565062389	28050	NaN	28050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
91800	2903000	0.301062846	1606400	7.928626843	128900	5336321	131960	525000000	11145000000	5.81232493	9717000000	1428000000	20000000	11670000000	NaN	4000000	59000000	-2209000000	-273000000	-3023000000	-5542000000	-395144051.5	672000000	672000000	NaN	137144051.5	1087000000	NaN	NaN	NaN	252000000	8122000000	0.12667849	4175000000	3947000000	NaN	8374000000	672000000	1.240064696	NaN	0	1119000000	2.064929159	NaN	NaN	NaN	NaN	3
160	3000	0.033732122	500	35.29411765	340	447	340	3200000	59859259.26	4.795850067	48792592.59	11066666.67	NaN	63059259.26	NaN	1900000	2599999.905	270740.7407	-2100000	-21859259.26	-31392592.59	-960025.0631	NaN	NaN	NaN	-936641.6035	24230000	NaN	NaN	NaN	1100000	38000000	NaN	17400000	20600000	NaN	39100000	NaN	NaN	200000	0	NaN	NaN	NaN	NaN	NaN	NaN	2
2350	NaN	NaN	NaN	NaN	341700	NaN	341700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
30500	1270000	0.180487869	746640	4.479283315	107160	1081719	108890	147100000	1960000000	3.344275749	1472600000	487400000	1300000	2107100000	NaN	15500000	11399999.62	-163300000	-44100000	-229000000	47200000	-18064027.5	110700000	114600000	3900000	257864027.5	109800000	NaN	NaN	NaN	103000000	1731000000	5.397727273	1519800000	211200000	400000	1834000000	110700000	1.405054128	43700000	-300000	26200000.76	0.332542179	NaN	NaN	NaN	NaN	1
180	2000	0.018766655	10	14.81481481	540	30	540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17150	480000	0.617875127	95974	0.076200152	196850	283440	214970	44470588.25	493764706.1	11.83777859	386431372.7	107333333.4	NaN	538235294.3	NaN	2941176.472	NaN	-128509804	-42588235.31	-85137254.94	2431372.55	118035.6388	588235.2943	3137254.903	2549019.609	43293729.08	-784313.7258	NaN	NaN	NaN	1882352.942	408627451.1	12.36111111	388862745.3	19764705.89	NaN	410509804.1	588235.2943	0.097519114	0	0	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	1042	NaN	1092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
32570	1484000	0.409081386	420711	2.439896327	111890	476098	112490	177750000	1128000000	12.33112963	954050000	173950000	1400000	1305750000	NaN	8200000	NaN	-316800000	-151900000	-186400000	-93950000	-38915931.88	5800000	5750000	-50000	86115931.88	21500000	NaN	NaN	NaN	25850000	941600000	14.47852761	860100000	81500000	NaN	967450000	5800000	0.226032733	77700000	0	1600000.024	0.062353858	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	55910	NaN	56540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
16000	780000	0.137135334	413000	11.61103048	27560	419670	27750	17400000	480960000.1	2.729068906	319000000.1	161960000	NaN	498360000.1	NaN	54340000.01	54340000.15	-100840000	-14300000	-175280000	-103200000	-12447867.95	13000000	13000000	NaN	37187924.69	88740000.02	NaN	NaN	NaN	3100000.001	305680000.1	1.228304406	215800000	89880000.02	NaN	308780000.1	13000000	NaN	10960000	0	106440002.4	NaN	NaN	NaN	NaN	NaN	0
66270	5027000	0.469325249	2914872	3.403403403	89910	14009187	93030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
380000	18000000	0.119347532	11740010	4.416058999	1811570	33642840	1904570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
340	21000	0.322521194	NaN	NaN	570	NaN	570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1803550	162955000	0.232773374	104067000	1.782597143	2973190	140490600	3287260	523170061.9	16927945724	5.260857723	13946695585	2981250140	12455736.62	17451115786	NaN	12467070.86	29241802.22	-1785125731	534720867.3	-5653548461	-5643555549	-360940379.4	NaN	NaN	NaN	1662961254	3333701862	NaN	NaN	NaN	1057890929	11274397263	1.244803614	8303140035	2971257228	NaN	12332288193	79160000	0.041752349	0	0	2756975586	1.454146134	NaN	NaN	NaN	NaN	1
57270	1108000	0.324660103	444000	0.02903179	68890	2064800	70280	1709869672	12044296491	3.354405883	10451555254	1592741237	NaN	13754166163	NaN	4931723.607	NaN	-2132148506	-901888954.6	-2434422066	-2222357950	120237894.5	286450946.2	466664346.3	180213400.1	-712250215.8	1204162514	NaN	NaN	NaN	807980717.6	9609874425	NaN	8229197304	1380677121	NaN	10417855143	286450946.2	1.35847274	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
577130	12981000	0.336499843	8044580	0.449479598	1628550	8582850	1745150	398000000	16111000000	6.433084434	10888000000	5223000000	NaN	16509000000	NaN	NaN	NaN	-2438000000	606000000	-3042000000	1450000000	828168928.4	NaN	NaN	NaN	9847831072	-2000000	NaN	NaN	NaN	1004000000	13069000000	NaN	12338000000	731000000	NaN	14073000000	80910000	0.089858836	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
94390	5250000	0.381147833	2290630	0.432128404	437370	1891900	438320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1530000	0.003216844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
22820	8000	0.035066495	NaN	NaN	100250	NaN	103000	125700000	1162700000	4.071537291	899900000	262800000	NaN	1288400000	NaN	1200000	5500000	-76300000	-111800000	36900000	19900000	-43650347.12	22300000	22300000	NaN	-34249652.88	-1400000	-2800000	NaN	NaN	13900000	1199600000	0.786275911	919800000	279800000	NaN	1213500000	22300000	0.669403307	NaN	0	1500000	0.045027128	NaN	NaN	NaN	NaN	3
5330	325000	0.083806086	130970	4.066543438	21640	303400	22070	1947000000	11511000000	1.774891775	9201000000	2310000000	3000000	13458000000	-0.013773492	75000000	31000000	-871000000	-757000000	-2843000000	-3255000000	34388030.39	54000000	29000000	-25000000	-541388030.4	2729000000	296000000	NaN	NaN	1190000000	8668000000	0.991917708	5946000000	2722000000	12000000	9858000000	51000000	0.234149366	NaN	0	421000000	1.932880061	NaN	NaN	NaN	NaN	3
175620	9483000	0.168037347	5110637	10.04046105	294110	17995200	301340	6402226998	1.10265E+11	13.11054047	94016215130	16249132593	450272972.4	1.16668E+11	0.16093321	821090429.4	427576019.3	-10587453110	1278370581	-12967118983	-15909919554	-850989234.4	-163444106.9	-1098693012	-935248905.1	-797104883	1101295292	113024665.1	NaN	NaN	7680597579	97298228741	6.458670679	78106295576	19191933165	95675756.48	1.04979E+11	576575201.6	0.125388752	NaN	0	4013217285	0.872760929	NaN	NaN	NaN	NaN	3
4970	135000	0.063291139	3799	9.695290859	10830	6782	10990	270200000	1408100000	11.81400378	1038200000	369900000	900000	1678300000	NaN	9000000	35200000.76	-136100000	-212000000	-44700000	-75500000	-28433323.12	27700000	27700000	NaN	-72566676.88	120600000	-29900000	NaN	NaN	58200000	1363400000	4.15522835	962700000	400700000	NaN	1421600000	27700000	1.033821488	113800000	0	95500000	3.5642582	NaN	NaN	NaN	NaN	2
11270	299000	0.137093077	184623	0.430643699	88240	172193	88780	78865070.89	3230460863	6.001354983	2136118228	1094342635	NaN	3309325934	0.077222648	161799247	154422592.2	373904639	47230004.28	-1652370331	-1560920196	-257346546.3	30771286.54	30771286.54	NaN	-444769017.4	1979044965	NaN	NaN	NaN	126095075.2	1578090533	NaN	575198032.5	1002892500	NaN	1704185608	33830643.46	0.85393497	0	0	793860229.5	20.03819443	NaN	NaN	NaN	NaN	2
60610	4874000	0.041735884	2723782	1.602511603	366300	13191708	377800	10480000000	1.5697E+11	2.348578492	1.2461E+11	32360000000	1330000000	1.6745E+11	0.219873615	1140000000	220000000	-10750000000	770000000	-9990000000	2130000000	-3104479867	-2110000000	7250000000	9360000000	-5025520133	-1530000000	NaN	NaN	NaN	11250000000	1.4698E+11	1.581027668	1.2674E+11	20240000000	350000000	1.5823E+11	280000000	0.025759252	NaN	6550000000	140000000	0.012879626	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	2699700	NaN	2724900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
255800	3800000	0.233593758	1796750	0.843377728	569140	2231089	580370	248241705.5	2846424029	11.15529285	2344819454	501604575.4	NaN	3094665735	0.014839552	4582094.456	13476748.47	-876258180.9	-194334711.9	-839062355.3	-914127843.9	9373909.717	77895605.75	78704210.65	808604.904	217439765.8	157138886.3	-9703258.848	NaN	NaN	53906993.6	2007361674	0.796915167	1430691610	576670064	NaN	2061268668	78973745.62	1.086997173	149861442.2	269534.968	27719999.31	0.381538961	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	191800	NaN	199950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
26500	2000000	0.307423052	1541000	0.396555631	176520	1818000	181040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
380	2000	0.034423408	NaN	44.44444444	810	NaN	810	NaN	29823135.81	5.530465498	20797173.78	9025962.034	NaN	29823135.81	NaN	2732724.723	2732724.667	2420738.651	9247995.918	-22084970.3	-16925813.75	-1737557.47	NaN	NaN	NaN	NaN	15257713.04	NaN	NaN	NaN	9247995.918	7738165.508	0.588928151	3871360.025	3866805.483	NaN	16986161.43	NaN	NaN	NaN	0	1594089.389	5.706311097	NaN	NaN	NaN	NaN	1
22470	2060000	0.054034204	1646127	1.377494176	98730	6676483	99260	2660400000	25986700000	0.414638061	22248500000	3738200000	122200000	28647100000	0.040887076	184900000	57700000.76	-5070600000	-775800000	-4830300000	-6007200000	-880721903.4	-20100000	113400000	133500000	-220578096.6	535500000	4000000	31300000	0.636813086	1884600000	21156400000	0.996927835	16241300000	4915100000	23200000	23041000000	6000000	0.009399328	NaN	0	562599975.6	0.881343609	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	10887	NaN	10887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1350	1000	0.000726236	69	NaN	17820	220	17820	640035716.1	9822513447	0.603136309	6755521489	3066991958	NaN	10462549163	1.42100277	691830513.9	691830505.4	15301663132	4846513226	12034891240	13877306192	-2950294469	-406959125.9	-736226055	-329266929.1	-1045304221	-1579741334	NaN	NaN	NaN	5486548942	21857404687	NaN	20632827681	1224577006	NaN	27343953629	830000	0.002898159	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
16060	780000	0.241146	760360	0.112651646	230800	1081498	236800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
6010	210000	0.075143901	26050	8.89540567	10230	30450	10450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
25760	371000	0.19297428	197000	2.128322259	96320	243000	111370	23988701.58	550699848	10	477999868.1	72699979.94	NaN	574688549.6	NaN	31999991.17	31999990.46	46011279.1	-23988701.58	62799982.67	122399966.2	-174983432.2	NaN	NaN	NaN	50283466.58	7199998.013	NaN	NaN	NaN	NaN	613499830.7	NaN	600399834.3	13099996.39	NaN	613499830.7	71920000	8.414535158	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
150800	1753000	0.572314724	555230	0.185844027	1759540	214831	1759540	1346728564	12670800573	5.001466706	10367817039	2302983533	NaN	14017529137	NaN	1088664701	1052184448	8213794453	-64853745.73	9412913189	11551397899	-103714105.6	-1135953890	-1249447945	-113494055	-6406656182	-1134264990	NaN	NaN	NaN	1281874818	22083713762	NaN	21919214938	164498823.8	NaN	23365588580	-1089340260	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
200	5000	0.043290043	0	19.67213115	610	0	620	700000	134700000	5.079418157	112548148.1	22151851.85	NaN	135400000	NaN	NaN	NaN	-33300000	300000	-48200000	-66548148.15	2113661.039	30900000	30900000	NaN	1949301.924	14600000	NaN	NaN	NaN	1000000	86500000	NaN	46000000	40500000	NaN	87500000	30900000	23.16084656	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
90	4000	0.158648316	NaN	NaN	160	NaN	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
23490	900000	0.061029362	867782	16.10588423	62710	2170391	65610	72824388.84	2196562169	6.494792756	1845133672	351428497	NaN	2269386558	NaN	15538646.08	NaN	-655303058.9	-25597623.59	-903830667.2	-783502176	16227367.32	43010507.24	43010507.24	NaN	293658624	274125232	NaN	NaN	NaN	47226765.25	1292731502	0.952696282	1061631496	231100005.8	NaN	1339958267	43010507.24	1.068684421	14476807.85	0	151700653.1	3.769314407	NaN	NaN	NaN	NaN	1
22960	292000	0.222903996	202642	0.131752306	30360	194497	30360	7575429.411	474812507.9	2.831632653	424480841.3	50331666.6	NaN	482387937.3	NaN	256794.2173	NaN	56327811.57	265525220.7	-384420943.4	-366316951	-11160446.1	4493898.803	4493898.803	NaN	-41443849.32	175223534.2	NaN	NaN	NaN	273100650.1	90391564.5	NaN	58163890.23	32227674.28	NaN	363492214.6	4493898.803	1.041579023	6034664.107	0	263214080.8	61.00677322	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	62680	NaN	65300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1544780000	25.88094289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	62190	NaN	64550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	28	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	54.4	NaN	54.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
289300	7530000	0.384833178	4428550	1.120322653	446300	4514720	446550	599749152.1	5207309523	3.302481872	3770976774	1436332750	36833387.15	5807058676	NaN	66554120.22	77477127.08	-1406658306	-562153694.9	-1974523574	-1320921470	45145884.58	89416222.59	89416222.59	NaN	273022325.7	1130018963	-12193121.26	NaN	NaN	37595457.23	3232785949	1.062310688	2450055304	782730645.5	1270116.798	3270381406	89416222.59	0.475092323	48518461.69	0	1053942871	5.599880559	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	2	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	32870	NaN	33760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
360400	2540000	0.295041308	1330635	0.859786085	581540	2237803	587040	46336889.07	1075072623	4.755447204	764440342.6	310632280.9	NaN	1121409513	NaN	31238352.18	31238351.82	-556326653.9	-43875685.57	-559166504.1	-328002697.9	-73075895.07	NaN	NaN	NaN	-37015630.96	46715535.77	-378646.6931	NaN	NaN	2461203.505	515906119.4	0.428826683	436437644.7	79468474.72	NaN	518367322.9	-790000	-0.019544567	899285.8962	0	378646.7016	0.009367704	NaN	NaN	NaN	NaN	0
80	4000	0.025538544	20	10	300	17	300	2700000	87100000	0.069605568	44000000	43100000	NaN	89800000	NaN	200000	200000.003	-22200000	-2700000	-21900000	-31200000	6300000	NaN	NaN	NaN	NaN	2400000	NaN	NaN	NaN	NaN	65200000	8.072519084	12800000	52400000	NaN	65200000	-130000	-0.306144729	1500000	0	NaN	NaN	NaN	NaN	NaN	NaN	2
991990	23000000	0.334416985	9535718	0.874508089	1943950	20893796	1964380	7642000000	27601000000	8.536997237	21087000000	6514000000	177000000	35243000000	NaN	11000000	11000000	-10422000000	-6277000000	-4979000000	-3056000000	-268742956.3	2090000000	2133000000	43000000	-817257043.7	834000000	NaN	NaN	NaN	1365000000	22622000000	10.15029405	18031000000	4591000000	21000000	23987000000	2090000000	1.075341703	1366000000	0	1039000000	0.534583746	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	25430	NaN	25710	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
320800	2010000	0.277409815	1332975	0.057368115	1220190	967911	1240190	16874980.7	520163911.7	6.234636872	308359225.2	211804686.5	NaN	537038892.4	NaN	18932262.48	18932262.42	-124320878.1	-16874980.7	-257478769.7	-103417483.8	-30757714.88	2366532.81	2366532.81	NaN	15262232.77	150032872.4	NaN	NaN	NaN	NaN	262685141.9	1.024590164	204941741.4	57743400.57	NaN	262685141.9	2366532.81	0.132405092	0	0	59399974.82	3.323367887	NaN	NaN	NaN	NaN	0
