Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
305000	9927000	0.168900129	7738319	0.573	1000000	9394534	1104300	75183301.11	1352556698	5.50411336	1002801348	349755350	31518.39887	1427739999	NaN	3142564.783	1084585.071	79569127.23	-33938380.51	-557902907.4	-585322041.4	-45774141.74	NaN	NaN	NaN	41267998.6	671410415.1	2626927.74	25691184.67	6.811485334	41244920.6	794653790.7	1.727264218	417479306.7	377174484.1	NaN	835898711.3	21930000	0.258520591	1905783.226	NaN	16012210.85	0.188759061	NaN	NaN	NaN	NaN	0
22370	2118000	0.413302728	1079400	0.026264815	304590	3711000	338150	6502960147	38227182198	1.923530404	29410627388	8816554810	465429923.8	44730142346	2.792414025	561471752.9	54874347.69	5002580419	-3635264019	9626845551	11314402476	-375494798.5	-2464656102	-5497086627	-3032430525	3073812163	-989001111.9	-5175212.447	1043259588	14.63402858	2867696128	47854027749	-0.515572655	40725029864	7128997885	65948470.84	50721723877	1118243130	0.871528223	NaN	1914809434	145460571.3	0.113368005	63078000000	71	22422000000	41.82584689	3
299980	18288000	0.305826512	8840425	2.141800719	547670	62599234	549190	50254318072	3.34186E+11	4.888743545	2.66911E+11	67275168444	2652879848	3.8444E+11	1.930414501	8024407295	4462989258	20560612392	-2705128603	31189392322	14935559845	1086803444	-8389214530	-70375339102	-61986124572	-6710838661	-7923651327	1215638774	1091525832	1.306762705	47549189469	3.65375E+11	4.037040347	2.81846E+11	83529000921	1884478266	4.12925E+11	21971888803	1.397012891	NaN	12203295825	4534391602	0.288304914	5.91123E+11	686	2.771E+11	49.78547867	3
30	3000	0.06909895	NaN	NaN	1390	NaN	1390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
51600	325000	0.290641782	16347	0.659758606	257670	29210	267670	805805965.5	1879484767	8.679447013	961645319	917839447.6	NaN	2685290732	0.040373332	95081162.99	113292396.5	888616636.5	-763043975.4	1688585468	2372519273	-126390421.7	-491384626.7	-507811095.5	-16426468.73	-86379557.57	-36924856.34	3440507.553	NaN	NaN	42761990.18	3568070235	4.299862104	3334164592	233905642.7	NaN	3610832225	-489085742.1	-8.589392042	385981941.1	NaN	5727663.04	0.100590017	NaN	NaN	NaN	NaN	2
174940	6098000	0.104836166	3357200	0.231471913	241930	24576000	243610	1.43415E+11	3.55493E+11	4.706024693	2.82475E+11	73017971833	6320330299	4.98909E+11	3.008670881	30371036560	2003548828	-10328612316	763295213	-3662771032	-21228440868	3722204048	-9301532237	-34673286458	-25371754221	652576055.7	-7429136497	1988434302	3358008373	3.707080341	1.44179E+11	3.51831E+11	18.76003929	2.61247E+11	90583641669	6655053056	4.96009E+11	27390452985	2.245963466	NaN	9399178278	2519045410	0.206556787	1.74025E+12	2171	5.78471E+11	36.75185031	3
30350	781000	0.169190442	252754	4.101309541	69490	630103	69700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
133000	3200000	0.183599841	1274130	7.471213853	227540	1770069	238540	163400000	2375450000	5.273399247	1950650000	424800000	NaN	2538850000	NaN	6200000	5000000	-306850000	-139900000	-648650000	-380650000	-3672298.521	120000000	120000000	NaN	25022298.52	481700000	NaN	NaN	NaN	23500000	1726800000	2.778061224	1570000000	156800000	NaN	1750300000	120000000	1.73271933	34000000	0	27500000	0.397081513	1492000000	21	17000000	1.082457816	1
139170	2617000	0.335266314	973486	2.441803679	245720	1420176	245860	105720000	947510000	6.368126207	525345000	422165000	NaN	1053230000	0.012923128	35237000	11260999.68	-177268000	-92912000	-186842000	111187000	69875624.85	23274000	23274000	NaN	-14974624.85	102486000	793000	NaN	NaN	12808000	760668000	2.447315847	636532000	124136000	NaN	773476000	23774000	0.614468899	35751000	NaN	1072000.027	0.027707188	NaN	NaN	NaN	NaN	0
6490	185000	0.159715723	94651	0.5	10000	103717	11300	9162846.843	290306179.5	4.702770916	214276087.5	76030091.98	NaN	299469026.4	NaN	2398651.006	NaN	-47078884.68	-3230523.589	-73205808	-97069833.76	-4522996.413	10655113.98	10655113.98	NaN	-14633549.15	29357446.91	8406506.25	NaN	NaN	5932323.254	217100371.5	0.108309151	117206253.8	99894117.73	NaN	223032694.8	10664064.19	1.256144665	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
14920	270000	0.235210487	127759	5.049786629	28120	174588	36130	18650000	86050000	4.102564103	56800000	29250000	NaN	104700000	NaN	NaN	3696594.477	-44470000	-18650000	-57480000	-35190000	-11471354.54	NaN	NaN	NaN	-6960645.46	31660000	40702000	NaN	NaN	NaN	28570000	NaN	21610000	6960000	NaN	28570000	1030000	0.380890237	0	NaN	2000000	0.739592693	NaN	NaN	NaN	NaN	0
3340	130000	0.284264226	NaN	3.565062389	28050	NaN	28050	45184029.3	476617811.9	NaN	292040446.2	184577365.7	NaN	521801841.2	NaN	6621022.205	NaN	-344039026.3	-45019823.26	-296425138.5	-116727038.1	24824283.79	376180404.2	376180404.2	NaN	-4705133.944	-2594064.501	NaN	NaN	NaN	164206.0423	180192673.4	NaN	175313408.2	4879265.257	NaN	180356879.5	376180404.2	145.2018887	NaN	0	164206.0429	0.063381897	NaN	NaN	NaN	NaN	3
91720	2810000	0.262391877	1321363	8.44840962	128900	4894200	131960	3337000000	25633000000	4.742803209	21395000000	4238000000	57000000	28970000000	NaN	31000000	319000000	-4554000000	-2181000000	-10395000000	-15505000000	110584389.3	1058000000	1058000000	NaN	-4214584389	8022000000	NaN	NaN	NaN	1156000000	15238000000	0.299529311	5890000000	9348000000	NaN	16394000000	1058000000	0.766507827	NaN	0	3079000000	2.230697165	24178000000	224	8283000000	40.17168631	3
120	2000	0.019859593	330	26.47058824	340	330	340	20081481.48	194092592.6	7.522018567	147414814.8	46677777.78	507407.4074	214174074.1	NaN	2377777.778	1964814.782	-56507407.41	-15400000	-62477777.78	-122488888.9	-1846479.123	16962962.96	16962962.96	NaN	-446113.4698	21370370.37	31407407.41	NaN	NaN	4681481.481	131614814.8	0.86093175	24925925.93	106688888.9	NaN	136296296.3	16962962.96	5.75695118	14133333.33	NaN	41277778.63	14.00900049	NaN	NaN	NaN	NaN	2
2350	NaN	NaN	NaN	NaN	341700	NaN	341700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
45120	1361000	0.132826763	638694	5.123180291	107160	1139531	108890	270100000	3540000000	7.564044263	2880300000	659700000	NaN	3810100000	NaN	14600000	12699999.81	-451500000	-229900000	-744100000	-643400000	-71650730.62	76900000	60900000	-16000000	-199049269.4	522500000	65000000	72400000	12.95169946	40200000	2795900000	6.082289803	2236900000	559000000	NaN	2836100000	76900000	0.487276941	129500000	NaN	375399993.9	2.378722505	168000000	9	4000000	2.739726027	1
200	2000	0.013561069	12	18.51851852	540	29	540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17340	480000	0.658445246	138082	0.121920244	196850	546600	214970	94100000	703600000	6.631989597	549800000	153800000	10000000	797700000	NaN	28100000	23299999.24	-32700000	-82500000	8800000	22500000	-24872449.76	59000000	63400000	4400000	-11927550.24	41000000	618000000	NaN	NaN	11600000	712400000	3.211991435	572300000	140100000	14000000	724000000	59000000	8.363977242	15100000	NaN	14600000.38	2.069730015	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	1042	NaN	1092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.49381E+11	561	1.66419E+11	44.19654595	3
34800	1600000	0.280376862	496617	3.128072214	111890	784457	112490	292000000	2253600000	1.891397193	1925800000	327800000	4000000	2545600000	NaN	43700000	8100000.381	-335400000	-230800000	-331900000	-287400000	157910637.5	90900000	106900000	16000000	-25310637.48	227300000	31000000	76200000	26.89728203	61200000	1921700000	2.506177197	1638400000	283300000	NaN	1982900000	90900000	2.253325796	66500000	0	157300003.1	3.899319634	NaN	111	NaN	NaN	1
19350	986000	0.219403649	612087	2.232940336	55980	2761929	56610	339727058.6	9882422558	4.125290573	8165466134	1716956424	33302142.85	10222149617	0.11371441	111864654.7	16435602.19	-986317134.3	-103302185	-1905401698	-3485133221	-908280764.7	465985640.6	1094528617	628542976.1	-568548708.5	1022386749	16240188.74	84476940.95	2.562479139	236424873.5	7977020860	1.430925015	4680332912	3296687948	2541883.073	8213445733	492528182.7	2.110105047	NaN	-6397564.756	667913696.3	2.861497293	2975000000	66	227000000	12.76715411	3
15900	800000	0.099602796	423200	10.88534107	27560	412198	27750	9930000	781910000	NaN	498640000	283270000	NaN	791840000	NaN	NaN	NaN	-137720000	-9930000	-590310000	-416120000	19450968.45	4100000	4100000	NaN	45949031.55	462520000	NaN	NaN	NaN	NaN	191600000	NaN	82520000	109080000	NaN	191600000	4100000	0.138006935	400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
61840	4811000	0.46657831	2836291	2.503894948	89860	11343967	93030	3297491621	21618882343	5.942657033	17639538915	3979343428	131802698.8	24916373964	-0.008325476	234839053	94154037.48	-1766085563	-1976860012	213256834	-1673239776	801689577.8	3292760397	2861691784	-431068613.7	1254898491	-2482384.944	154987665.4	135395668.3	2.308205942	1320631609	21832139177	3.892938253	15966299139	5865840037	44955893.12	23152770786	3288936449	7.160650798	NaN	358544725.7	168633285.5	0.36714728	5273000000	45	1641000000	42.77893639	3
421630	17941000	0.088703959	15313270	7.200936205	1811570	60408920	1904570	7218000000	59379000000	3.210251668	44240000000	15139000000	NaN	66597000000	0.263887438	NaN	NaN	-7663000000	-6008000000	-2592000000	5948000000	1318720307	5594000000	10599000000	5005000000	-4502720307	937000000	NaN	NaN	NaN	1210000000	56787000000	NaN	50188000000	6599000000	NaN	57997000000	6194000000	2.724197983	964000000	1819000000	796000000	0.350090667	91016000000	253	32142000000	40.78908129	1
400	12000	0.164590991	NaN	NaN	570	NaN	570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1808810	161501000	0.164368699	100300000	2.858882211	2973190	218750900	3287260	4666612445	54959987568	5.257601592	43788952391	11171035176	118039538.7	59626600012	0.05986307	54618484.51	537989257.8	-5956139582	-3255604409	-13984314681	-10051664889	-1934103026	2186732315	6145054649	3958322334	-3957572747	11283779509	NaN	NaN	NaN	1411008035	40975672886	2.900327001	33737287503	7238385384	6899307.428	42386680922	2426057022	0.606837566	0	3958322334	8765693359	2.192591506	1.22605E+11	5999	96153000000	76.98275448	1
43410	1059000	0.29113322	288193	0.043547685	68890	2142437	70280	13771880594	46878007884	1.273358308	33429745761	13448262123	3417746056	60649888478	0.982089665	803573180.5	179248428.3	2048616976	-8195665803	8055092705	15754129922	-105972200.6	1891358996	2690699288	799340292.1	52276723.79	2189190073	784814866.1	NaN	NaN	5576214792	54933100589	NaN	49183875683	5749224906	100717346.5	60509315381	2617948456	3.538532092	NaN	0	362407043.5	0.489844997	34738000000	76	12269696221	40.51142808	3
644270	17097000	0.281128129	8712630	0.816677412	1628550	16082867	1745150	898000000	18072000000	9.763217645	14989000000	3083000000	NaN	18970000000	NaN	NaN	NaN	5232000000	-410000000	5179000000	7402000000	2717251521	26000000	26000000	NaN	-2441251521	463000000	NaN	NaN	NaN	488000000	23251000000	11.51162791	22391000000	860000000	NaN	23739000000	26000000	0.023513784	0	0	658000000	0.595079619	17024000000	220	2617000000	22.20054293	2
95450	5200000	0.241348156	3339580	0.788805817	437370	3004520	438320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3899260.352	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
22800	6000	0.0223118	NaN	NaN	100250	NaN	103000	274428942.3	2611715221	2.869743433	1871156812	740558408.8	1237685.433	2886144164	0.867997661	7517789.747	14865000.72	-131443570.4	-170358825	45908324.82	18623530.65	-33062428.1	19729867.97	143400064.3	123670196.3	-152929890.4	-6993070.255	-471832.9994	40251766.59	5.2421857	104070117.3	2657623546	0.716681411	1889780343	767843203	195918.7333	2761693663	83362474.78	1.137128224	NaN	690087.0281	73554176.33	1.003335495	1210000000	32	92000000	9.533678756	3
5640	336000	0.059030218	94445	3.835489834	21640	264207	22070	5093600000	37551900000	2.98163591	28654100000	8897800000	183300000	42645500000	0.775546331	271800000	2025099976	-5171500000	-3392300000	-7915600000	-7365000000	1071521087	582000000	4631500000	4049500000	-3653821087	6136400000	772700000	NaN	NaN	1701300000	29636300000	0.152146828	21289100000	8347200000	158200000	31337600000	1397100000	1.329304108	NaN	1440200000	639200012.2	0.608182093	35934500000	655	8045000000	22.24418838	3
153490	8332000	0.146534626	4223333	9.091836388	294110	20899981	301340	55101251596	2.55525E+11	9.911829154	1.97921E+11	57604665745	1027135425	3.10627E+11	0.686803559	6768704581	2079608643	39999035650	-14959411510	62172884662	54118029231	-20176152294	-5151484176	43905672417	49057156593	-12915505667	-7214437503	-352078756.2	744800175.2	1.134336897	40141840086	3.17698E+11	7.803888658	2.52039E+11	65659521176	381449490.4	3.5784E+11	3545881094	0.280007069	NaN	9331263724	2584664063	0.204102786	2.5816E+11	244	1.02351E+11	43.76948439	3
4940	155000	0.061754872	2959	10.15697138	10830	4067	10990	366500000	3864400000	7.570483815	2715200000	1149200000	27900000	4230900000	1.429380621	78300000	96000000	-142600000	-224700000	-541500000	-994200000	8786134.197	90400000	90400000	NaN	-273586134.2	623600000	16600000	222400000	13.88351333	141800000	3322900000	0.805293714	1721000000	1601900000	4300000	3464700000	183700000	2.814332477	107500000	0	714099975.6	10.94020007	1887000000	46	39000000	2.470700032	2
10510	180000	0.041618064	81268	0.906618314	88240	97202	88780	412693935.1	5415796897	6.011652542	3818053597	1597743300	NaN	5828490832	-0.62496183	138504936.5	99858955.38	-221861777.2	-300987306.1	-1752609309	-2001128350	-357905309.5	58815232.72	58815232.72	NaN	-183138414.1	1831734838	157686882.9	NaN	NaN	111706629.1	3663187588	NaN	1816925247	1846262341	NaN	3774894217	15514809.59	0.223927691	0	0	1701833618	24.56283276	4551000000	98	297000000	6.44181759	2
53990	4602000	0.03659322	2220758	1.075445816	364500	13668175	377800	58948299161	4.4669E+11	3.766947459	3.16702E+11	1.29988E+11	9828996182	5.05638E+11	0.498216841	12896280855	3554047852	65792247620	53489812204	21309212662	83584896344	652709076.7	-23239375347	-57059379816	-33820004469	63559692691	-9006777246	-2980340828	2597975143	3.836789448	1.12438E+11	4.67999E+11	4.909915982	4.00287E+11	67712215601	6680507661	5.80437E+11	207641498.4	0.004412096	NaN	49450062880	1227739136	0.026087767	3.08885E+12	2334	1.252E+12	37.0625129	3
2114660	29000000	1.861612328	15508695	0.051857614	2699700	11209980	2724900	277100000	7555000000	NaN	6626700000	928300000	NaN	7832100000	NaN	12000000	422600006.1	-751000000	-220400000	-589000000	-335100000	-779963765.1	1137000000	1360500000	223500000	-158636234.9	58400000	-315500000	NaN	NaN	56700000	6966000000	NaN	6291600000	674400000	NaN	7022700000	1137000000	5.40518497	118600000	NaN	89099998.47	0.423572535	NaN	NaN	NaN	NaN	2
264510	4671000	0.165687669	1903317	0.843377728	569140	2669157	580370	197043968.7	5662701480	10.5158782	4744516197	918185282.8	52106048.28	5859745449	0.022905644	8754288.142	8754287.72	-961189672.7	-117799277	-2000541132	-2674658262	815581849.5	105913755.1	55811038.11	-50102716.98	-572385098.6	1157150736	216778410.3	20266702.31	1.272792288	79244691.69	3662160348	1.150420467	2069857935	1592302413	15480382.81	3741405040	108672931.6	0.902161732	43156364.43	853893.2654	288420013.4	2.394354279	1846000000	56	67000000	3.59056806	0
106410	1357000	0.293189871	614138	0.354535975	191800	1325419	199950	43850000	1031908000	4.338642187	782890000	249018000	NaN	1075758000	NaN	600000	32750000	-424755000	-39470000	-469238000	-251710000	58375090.8	47238000	45554000	-1684000	1046909.198	83953000	-15940000	NaN	NaN	4380000	562670000	NaN	531180000	31490000	NaN	567050000	47238000	2.584742847	2080000	NaN	2440000.057	0.133510578	NaN	NaN	NaN	NaN	0
45800	3700000	0.322894306	1925988	0.736460458	176520	3468563	181040	98300000	1286600000	4.096834264	1071800000	214800000	NaN	1384900000	NaN	NaN	77199996.95	-184900000	-85700000	-480200000	-428200000	-78017170.02	293600000	293600000	NaN	-68882829.98	381000000	75800000	NaN	NaN	12600000	806400000	NaN	643600000	162800000	NaN	819000000	293600000	8.3725542	4400000	NaN	11600000.38	0.330795749	NaN	NaN	NaN	NaN	0
370	2000	0.025500121	NaN	43.20987654	810	NaN	810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	538400.1377	0.793320049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
20080	1745000	0.038330588	1174346	2.025726729	98730	7617351	99260	5479900000	1.74909E+11	1.029980202	1.45209E+11	29699600000	2430500000	1.80389E+11	0.837470373	3922700000	2899000000	-22953100000	-1878500000	-21025400000	-15305700000	1092203915	-2344700000	12757100000	15101800000	-1001503915	-49200000	-597600000	649000000	2.706433305	3601400000	1.53884E+11	0.908260668	1.29904E+11	23979900000	184900000	1.57485E+11	2325400000	0.417004691	NaN	5953600000	3633500000	0.651581037	1.38817E+11	760	1.77266E+11	110.5249087	3
NaN	NaN	NaN	NaN	NaN	10887	NaN	10887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1430	6000	0.003685232	547	0.056116723	17820	3416	17820	1229089763	13021337655	1.316915783	7949004442	5072333213	NaN	14250427418	5.525356939	1406105408	1376046143	7107345148	5180212559	3416735943	6997127860	704535915.1	-1392745736	-2154247002	-761501265.9	23566172.52	-1489603353	-203734987.8	NaN	NaN	6409302321	16438073598	4.701141706	14946132302	1491941296	NaN	22847375920	347351454.6	1.102950329	NaN	0	NaN	NaN	21840000000	60	19203000000	106.1144407	3
17000	824000	0.167890529	591121	0.329289428	230800	1491595	236800	13500000	769700000	4.603174603	643700000	126000000	NaN	783200000	NaN	NaN	10300000.19	-265100000	-4300000	-342500000	-320900000	17744824.37	159800000	159800000	NaN	-65244824.37	81700000	35000000	NaN	NaN	9200000	427200000	0.383141762	322800000	104400000	NaN	436400000	159800000	8.528709494	6200000	0	45400001.53	2.423050213	NaN	NaN	NaN	NaN	1
6180	183000	0.051707521	38289	13.19648094	10230	93796	10450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
25000	350000	0.158815941	75600	1.55730897	96320	94450	111370	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-132130000	-82.89209536	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
156660	2028000	0.417055257	235680	0.192095661	1759540	159800	1759540	294643012.8	6617219614	NaN	5844783308	772436305.6	NaN	6911862627	0.187192217	271520290	271520294.2	1237638017	179716212.2	1338599608	2085394875	-202652929.5	-163919500.5	-163919500.5	NaN	-1220653683	-280677804	NaN	NaN	NaN	474359225	7955819222	NaN	7930178183	25641039.19	NaN	8430178447	-111721670.8	-0.400657026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
180	2000	0.013599706	0	22.95081967	610	0	620	37659259.26	389840740.7	6.098372557	267403703.7	122437037	1462962.963	427500000	NaN	13633333.33	6551851.749	-57844444.44	-34300000	-36722222.22	-181077777.8	-8039788.175	18414814.81	20085185.19	1670370.37	6284232.619	13177777.78	10396296.3	NaN	NaN	3359259.259	353118518.5	1.381292168	86325925.93	266792592.6	NaN	356477777.8	18414814.81	3.251373324	26700000	NaN	27392593.38	4.83651605	NaN	NaN	NaN	NaN	2
70	4000	0.127681307	NaN	NaN	160	NaN	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
23270	887000	0.048374782	697613	15.94642003	62710	2098777	65610	378191877.6	6099297543	6.010189172	4894950499	1204347043	NaN	6477489420	NaN	122382363.6	16148530.96	-682656885	-203067155.3	-1238558367	-799710264.2	143550665.6	119874349.7	126525348.2	6650998.525	-8976939.42	758968637.1	95882129.17	NaN	NaN	175124722.3	4860739176	3.59609352	4095240235	765498940.4	NaN	5035863898	119874349.7	0.862545736	64260097.73	NaN	851579711.9	6.127469729	1848000000	235	134000000	6.968278731	1
23260	322000	0.176031121	217491	0.131752306	30360	257418	30360	119496991.3	1054562972	0.12376272	998630603.7	55932368.53	328700.2254	1174059963	NaN	36105.26089	60481624.6	-302521885.5	333467641	-825086538.1	-811768242.6	23262874.32	287495126.7	287495126.7	NaN	-116854050.9	189097011.6	45478200.84	NaN	NaN	452964632.3	229476434.1	NaN	186862361	42614073.05	NaN	682441066.4	287495126.7	36.11379097	45016783.53	NaN	387653259.3	48.69518637	NaN	NaN	NaN	NaN	1
34110	2866000	0.795754569	1078900	0.701978302	62680	2615100	65300	142975000	4986037500	0.938325422	4309300000	676737500	4275000	5129012500	0.001483398	950000	33075000.76	-722610000	-91000000	-775360000	-896150000	66706084.6	152275000	214950000	62675000	4803915.401	143750000	5500000	26450000	3.316500058	51975000	4210677500	1.053255217	3413150000	797527500	NaN	4262652500	152400000	1.808558612	27425000	15925000	2575000.048	0.030557995	900000000	460	47000000	8.893093661	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39220098570	NaN	47.34543027	9871893203	8483128032	61301321.3	NaN	NaN	1923657868	2304241455	2219484918	1255412202	1518923582	-1927510760	NaN	NaN	NaN	NaN	NaN	-554850865.5	NaN	647490287.3	5.4276114	40475510772	NaN	56.68424788	7944382443	11929562373	61275891.54	NaN	14063900000	68.33143366	NaN	NaN	710613403.3	3.452615038	32692000000	54	534000000	1.69161321	3
18740	1060000	0.431381454	444200	0.257276089	62190	960800	64550	99313000	3027554000	4.237564651	2285878000	741676000	767000	3126867000	0.053515547	NaN	2167999.983	-279783000	41175000	-414448000	-798292000	-46250774.71	378705000	237678000	-141027000	-211055225.3	93490000	NaN	30440000	2.704527685	140488000	2613106000	3.201364703	1487586000	1125520000	97000	2753594000	381694000	6.833912113	49649000	-2491000	40770999.91	0.729970684	151000000	34	12000000	14.9068323	2
NaN	NaN	NaN	NaN	NaN	28	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5940000	0.089612687	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	54.4	NaN	54.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
309660	9096000	0.332898253	5986059	1.949361416	446300	10104402	446550	1497611973	10861903245	2.375434531	9079638296	1782264949	132975735.6	12359515218	0.082670789	39009275.32	18930971.15	34993614.62	-1308646454	-1232693100	-2193468604	208671284.7	327104246.8	468914435.9	141810189.1	-321453983.7	2576333168	73314490.96	NaN	NaN	188965519	9629210145	1.576878032	6886169692	2743040454	5048259.159	9818175664	76412286.35	0.208555854	115765761.2	141810189.1	2165473633	5.910334897	8705000000	47	432000000	5.895196507	1
NaN	NaN	NaN	NaN	NaN	2	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
