Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
23860	2257000	0.454639671	1193800	0.019698611	304590	3808500	338150	5192114028	29677010501	2.55368659	23478657615	6198352886	269655817.2	34869124529	2.541234938	429637387.4	5593505.383	-5797060598	-2679291495	-2370745703	-229415284.6	1258179877	-2477861223	1213761604	3691622828	1067623656	-747023400.8	NaN	403030602.8	9.934147664	2512822533	27306264799	-0.579901103	23249242330	4057022469	45067697.26	29819087332	490175830.8	0.419688813	NaN	303950921.9	70851074.22	0.060662728	30699999232	78	7362999808	24.18062344	3
306700	17908000	0.308862068	9444445	2.185622729	547670	57603030	549190	41565928770	2.28833E+11	14.94603976	1.82491E+11	46342355878	1416909594	2.70399E+11	1.936189999	6479544397	5568719727	-4671010644	-279391753	3292588065	-10305069420	-6336040970	-9193689820	16198230771	25391920591	857233548.1	-7684206956	-341777129.1	177853967.2	0.296719933	41286537017	2.32126E+11	11.13711319	1.72186E+11	59940013363	998191639.6	2.73412E+11	10303924629	1.023220347	NaN	6999043728	3223879883	0.320143985	3.65E+11	668	1.07286E+11	35.17573922	3
30	3000	0.062947187	NaN	NaN	1390	NaN	1390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
51520	290000	0.322315694	14380	0.628711142	257670	20695	267670	347796593.9	1652433497	4.843222551	751673233.5	900760263.8	NaN	2000230091	0.191687725	147613714.4	128585998.5	-192189357.1	-328768875.8	262532354.6	874334619	34986455.36	-38556990.59	-38556990.59	NaN	34792293.46	-125952835.9	NaN	NaN	NaN	19027718.12	1914965852	3.469299197	1626007853	288957999.4	NaN	1933993570	-30532121	-0.729311892	51660097.95	0	156735.7332	0.003743901	NaN	NaN	NaN	NaN	2
183060	6702000	0.117420921	3874255	0.281073038	241930	22728937	243610	1.20744E+11	2.33451E+11	2.209757896	1.92056E+11	41395146523	2600777859	3.54195E+11	4.179603423	15605445965	1737755127	-43108544486	-1216481718	-34627367841	-40615609561	12515582448	-4270004426	-37985965585	-33715961159	8412843566	-7264694928	453435719.8	NaN	NaN	1.19528E+11	1.98824E+11	13.99526616	1.5144E+11	47383388242	2603690903	3.18351E+11	31650103696	3.682752883	NaN	11129169033	1684590454	0.196016115	8.27E+11	2015	3.20268E+11	40.08360556	3
NaN	NaN	NaN	NaN	NaN	69490	NaN	69700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
125000	2600000	0.18064815	1168600	6.592247517	227540	1183700	238540	122700000	1287500000	7.393983327	1011600000	275900000	200000	1410200000	NaN	3900000	3500000	-93900000	-117800000	-398400000	-203400000	69992159.4	15000000	15000000	NaN	-61192159.4	422300000	-800000	NaN	NaN	4900000	889100000	2.348578492	808200000	80900000	NaN	894000000	15000000	0.285771937	6600000	NaN	6000000	0.114308775	NaN	NaN	NaN	NaN	1
140570	2877000	0.522479513	688490	1.953442943	245720	1027770	245860	178450000	791320000	3.514647573	531550000	259770000	NaN	969770000	NaN	58870000	18329999.92	-179710000	-169850000	-92090000	64020000	-44920252.8	12330000	12330000	NaN	570252.8	82230000	235440000	NaN	NaN	8600000	699230000	0.038587691	595570000	103660000	NaN	707830000	12330000	0.506984007	71100000	NaN	22340000.15	0.918574435	NaN	NaN	NaN	NaN	0
6310	176000	0.189668049	86962	0.5	10000	96781	11300	14664572.26	163198584.3	4.450313264	116264305	46934279.33	NaN	177863156.6	NaN	4784018.357	NaN	15511137.8	-12802655.52	-9305627.77	-23331979.28	-17633246.01	13713834.32	13713834.32	NaN	5195853.195	37619421.09	NaN	NaN	NaN	1861916.737	153892956.6	0.131516331	92932325.73	60960630.83	NaN	155754873.3	14785696.26	5.204735454	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
14370	240000	0.240838117	97276	4.160739687	28120	147931	36130	28050000	96291000	3.14336826	68900000	27391000	NaN	124341000	NaN	NaN	15750000	-80201000	-28050000	-75651000	-54700000	-11599318.82	NaN	NaN	NaN	8673269.3	23500000	41600000	NaN	NaN	NaN	20640000	NaN	14200000	6440000	NaN	20640000	470000	0.220508608	0	0	1200000.048	0.563000725	NaN	NaN	NaN	NaN	0
3340	130000	0.358793901	NaN	3.565062389	28050	NaN	28050	8551501.652	74838178.31	NaN	43613285.37	31224892.94	NaN	83389679.96	NaN	12990257.64	NaN	-20996318.94	-8551501.652	-36290591.87	-10905672.38	771816.1805	890258.9696	890258.9696	NaN	-4270157.765	23845774.58	NaN	NaN	NaN	NaN	38547586.44	NaN	32707612.99	5839973.452	NaN	38547586.44	890258.9696	0.794826537	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
92150	2893000	0.28673379	1448664	8.277734678	128900	5826480	131960	1913000000	15816000000	4.761904762	13401000000	2415000000	15000000	17729000000	NaN	13000000	118000000	-2561000000	-1630000000	-4914000000	-7327000000	-538053548.4	752000000	752000000	NaN	341053548.4	3983000000	NaN	NaN	NaN	283000000	10902000000	0.144987572	6074000000	4828000000	NaN	11185000000	752000000	0.996122143	NaN	0	1387000000	1.837262517	6380000256	119	549000000	10.30018737	3
130	2000	0.020664359	255	29.41176471	340	256	340	11962962.96	128629629.6	8.448060075	99037037.04	29592592.59	370370.3704	140592592.6	NaN	NaN	111111.1119	-36322222.22	-9533333.333	-43296296.3	-67925925.93	-7547193.663	10481481.48	10481481.48	NaN	839786.2556	16507407.41	9870370.37	NaN	NaN	2429629.63	85333333.33	0.887978142	31111111.11	54222222.22	NaN	87762962.96	10481481.48	4.919343711	5888888.889	0	16851852.42	7.909192452	NaN	NaN	NaN	NaN	2
2350	NaN	NaN	NaN	NaN	341700	NaN	341700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
42850	1300000	0.149058142	696056	4.525942516	107160	1421351	108890	210400000	1861300000	4.85539931	1484400000	376900000	NaN	2071700000	NaN	5000000	9300000.191	-367100000	-179400000	-437500000	-358300000	54706060.7	76200000	51400000	-24800000	-71696060.7	249800000	NaN	NaN	NaN	31000000	1423800000	2.284178703	1126100000	297700000	NaN	1454800000	76200000	0.905986171	44400000	0	85000000	1.010614495	NaN	NaN	NaN	NaN	1
200	2000	0.0152489	10	18.51851852	540	20	540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17320	480000	0.65920755	72330	0.111760224	196850	240183	214970	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2060000	-0.542420184	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	1042	NaN	1092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77499998208	284	34583998464	45.53521967	3
33710	1446000	0.304221931	434230	3.253195102	111890	618597	112490	261866491.1	1186200000	15.27114967	955700000	230500000	2500000	1448066491	NaN	9000000	NaN	-170266491.1	-237566491.1	-125300000	-44500000	-138882300.2	51000000	51100000	100000	28533652.2	192600000	NaN	NaN	NaN	24300000	1060900000	13.82765531	911200000	149700000	NaN	1085200000	51000000	1.431197969	74700000	0	48599998.47	1.363847434	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	55910	NaN	56540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
15980	780000	0.11178954	466000	11.61103048	27560	453100	27750	30218170.46	448100000	5.104850667	259260000	188840000	NaN	478318170.5	NaN	63460000	63459999.08	-62658170.46	-25578170.46	-211360000	-111000000	-10651962.36	9360000	9360000	NaN	-1762739.837	174280000	NaN	NaN	NaN	4640000	236740000	1.263562387	148260000	88480000	NaN	241380000	9360000	NaN	7620000	0	122800003.1	NaN	NaN	NaN	NaN	NaN	0
64840	5052000	0.481982011	2816956	2.614888172	89870	15416587	93030	1624986368	11107967439	2.756374256	9449950416	1658017024	NaN	12732953807	NaN	NaN	NaN	-588084499.9	-1393991869	675901010.2	1042996709	-140993517.8	NaN	NaN	NaN	-171925811.2	130006358.7	NaN	NaN	NaN	230994499	11783868450	0.533901639	10492947125	1290921324	NaN	12014862949	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
444350	20860000	0.11512276	13475400	5.675739828	1811570	50918110	1904570	5109000000	21749000000	3.257951829	16310000000	5439000000	NaN	26858000000	NaN	NaN	NaN	-1108000000	-4547000000	3100000000	6664000000	-1315447175	682000000	509000000	-173000000	-494552825.2	339000000	NaN	NaN	NaN	562000000	24849000000	NaN	22974000000	1875000000	NaN	25411000000	682000000	0.6722179	1794000000	0	167000000	0.164604676	2249999872	57	541000000	43.22812846	1
380	17000	0.245434202	NaN	NaN	570	NaN	570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1812840	162985000	0.190468153	104055700	2.186204043	2973190	199413600	3287260	2497781426	28127927456	5.650411354	22254274861	5873652595	127039845.2	30625708882	NaN	16868428.37	98650077.82	-6812769371	-2051541632	-7844247653	-6110394115	-149703769.7	NaN	NaN	NaN	-249976736.2	3083019915	NaN	NaN	NaN	446239793.5	20283679803	2.645462798	16143880746	4139799057	1292412.288	20729919596	252100000	0.083689168	0	0	2613844482	0.867713085	27299999744	2407	17361999872	68.22003776	1
56550	1052000	0.299628967	320000	0.043547685	68890	1918800	70280	6075127705	20694433178	1.925592073	16352355978	4342077201	421873848.1	26769560884	NaN	39154676.6	127232048	-580810362.1	-4279754883	2193928947	4003271512	1114526536	85091294.29	734594352.2	649503058	936847470.2	1505015574	103281409.9	NaN	NaN	1795372822	22888362126	NaN	20355627490	2532734636	NaN	24683734948	85091294.29	0.223661401	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
617000	15400000	0.288185678	9459555	0.798256117	1628550	10786647	1745150	104000000	16466000000	8.714380384	13448000000	3018000000	NaN	16570000000	NaN	NaN	NaN	-191000000	248000000	-2939000000	-367000000	-635265306.5	NaN	NaN	NaN	-2434734694	2500000000	NaN	NaN	NaN	352000000	13527000000	29.59641256	13081000000	446000000	NaN	13879000000	-19420000	-0.017034627	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
97900	5500000	0.311393897	1625275	0.663054165	437370	1496700	438320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2670000	0.005513973	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
22810	7000	0.027684179	NaN	NaN	100250	NaN	103000	269700000	1762100000	5.800323363	1267300000	494800000	NaN	2031800000	0.146729025	27700000	16799999.24	-102000000	-237200000	156300000	134200000	13470484.8	-35600000	-35000000	600000	-54570484.8	-21100000	18100000	NaN	NaN	32500000	1918400000	0.77384407	1401500000	516900000	NaN	1950900000	-27400000	-0.490289669	NaN	0	30200000.76	0.540392277	NaN	NaN	NaN	NaN	3
5750	338000	0.074811864	114820	4.112754159	21640	318800	22070	3403400000	17323200000	2.97474275	13047200000	4276000000	64300000	20726600000	0.245292729	98300000	731000000	208400000	-2033200000	-1832900000	-1904800000	578029704	51000000	647800000	596800000	-1402729704	4074500000	357300000	NaN	NaN	1370200000	15490300000	-0.542790773	11142400000	4347900000	55100000	16860500000	160400000	0.359643088	NaN	-16900000	783700012.2	1.757183867	8230000128	262	3908999936	57.10737725	3
168500	8993000	0.158685678	4627085	10.11186291	294110	17132670	301340	21906210474	1.7434E+11	10.92923847	1.42219E+11	32120691292	615796618.1	1.96246E+11	0.241368204	3048671671	2700931641	-12811916029	-7320907664	-1994580848	-1663688781	-1480332206	6080306.942	3206129990	3200049683	-11364278698	-3496427517	956768621.4	NaN	NaN	14585302810	1.72345E+11	8.017939438	1.40556E+11	31789799225	110039690.2	1.86931E+11	2165726941	0.242047756	NaN	4241547302	5080443848	0.567804746	1.69E+11	217	38926000128	25.6092113	3
4770	120000	0.050528443	2648	9.233610342	10830	3431	10990	454099894.3	2339500000	5.979467259	1618700000	720800000	11500000	2793599894	NaN	13100000	24100000.38	-282414243.6	-350099894.3	-434500000	-589800000	10019179.52	57100000	57100000	NaN	-46104830.2	502185650.7	-15000000	NaN	NaN	104000000	1905000000	1.148270745	1028900000	876100000	2700000	2009000000	57100000	1.296272493	108500000	0	208500000	4.733324252	957000000	45	90000000	10.26811181	2
11490	292000	0.095549738	87014	0.747960109	88240	79576	88780	235608166	2945776867	4.560483475	1882506504	1063270363	NaN	3181385033	0.404634296	105812702.3	91060104.37	384911700.5	-196648613.7	-597098146.5	-773076176	285942.9872	-18054871.53	-18054871.53	NaN	-464740379	1178658461	NaN	NaN	NaN	38959552.35	2348678720	NaN	1109430328	1239248393	NaN	2387638273	-1349805.313	-0.032695322	0	0	627070861.8	15.18906739	2160000000	106	652000000	29.70387157	2
57290	4792000	0.038922642	2523524	1.335710368	364600	14317700	377800	79269403491	2.67831E+11	NaN	1.90872E+11	76959633006	NaN	3.47101E+11	1.525457639	NaN	NaN	63214903315	22964829153	43422814074	80122237082	-21596212620	-47061930630	-64262054628	-17200123998	13057757822	-3172739911	-1388043734	NaN	NaN	1.02234E+11	3.11254E+11	NaN	2.70994E+11	40260209998	NaN	4.13489E+11	-1038079730	-0.034407087	NaN	6946386727	NaN	NaN	4.39E+12	2019	2.8007E+12	67.48662995	3
NaN	NaN	NaN	NaN	NaN	2699700	NaN	2724900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
270530	5273000	0.232644871	1834500	0.843377728	569140	3160756	580370	330120841.1	2566537152	8.5896196	1963400921	603136230.6	4228953.261	2896657993	0.016454145	43990835.65	2916519.403	-590420205.6	-318357545.8	-643675851.5	-961916736.6	67657142.9	60828874.84	60828874.84	NaN	-122098840.1	371613191.7	10985556.75	NaN	NaN	11763295.28	1922861300	0.551833289	1001484184	921377115.7	12103555.89	1934624595	62189917.27	0.751836887	99472758.09	0	89099998.47	1.077162802	499000000	57	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	191800	NaN	199950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
44350	3685000	0.400374059	1910000	0.566508044	176520	2726000	181040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
390	2000	0.028228096	NaN	45.67901235	810	NaN	810	1030368.049	39203804.11	3.212912366	23575105.63	15628698.48	NaN	40234172.16	NaN	1423378.732	1423378.706	-1537249.031	15857229.84	-27284588.76	-18068211.47	-4724826.625	180294.6394	-6220955.825	-6401250.465	5119418.84	9890109.89	6558612.891	NaN	NaN	16887597.89	11919215.35	1.93612036	5506894.161	6412321.188	2328014.993	28806813.24	180294.6394	0.609953454	NaN	NaN	4190268.993	14.17606787	NaN	NaN	NaN	NaN	1
21970	1978000	0.046672959	1470588	1.509166413	98730	8950055	99260	2965100000	66114600000	0.410505201	57539800000	8574800000	1123400000	69079700000	0.259379457	956600000	821400024.4	5267200000	-613500000	4748300000	4045400000	885206691.5	520000000	-190800000	-710800000	-3409506692	1132400000	-318400000	225500000	2.430559298	2351600000	70862900000	0.297487524	61585200000	9277700000	23200000	73214500000	1117800000	0.48500227	NaN	0	2187100098	0.948960916	1.41E+11	626	1.21264E+11	NaN	3
NaN	NaN	NaN	NaN	NaN	10887	NaN	10887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1410	4000	0.0019198	691	0.056116723	17820	2472	17820	793112065.7	10528307378	1.239669421	6409570900	4118736478	NaN	11321419444	4.087969348	1283275746	1283275757	9136106370	8417880422	2212544389	4986734662	461805863.3	-993943017.9	-1593031960	-599088942.3	-1275341416	-1494318441	NaN	NaN	NaN	9210992488	12740851767	NaN	11396305561	1344546206	NaN	21951844255	3660000	0.015053144	NaN	0	NaN	NaN	9930000384	52	1708999936	15.72940511	3
16520	795000	0.195055311	626533	0.246967071	230800	1447954	236800	3100000	219600000	6.589147287	193800000	25800000	NaN	222700000	NaN	NaN	NaN	-81300000	-2300000	-133800000	-130500000	-31207598.6	4000000	4000000	NaN	4407598.6	54800000	8300000	NaN	NaN	800000	85800000	0.444444444	63300000	22500000	NaN	86600000	4000000	0.560187369	0	0	8300000.191	1.162388817	NaN	NaN	NaN	NaN	1
6040	184000	0.063385044	40474	11.73020528	10230	79361	10450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
26000	400000	0.185248307	252200	2.07641196	96320	294090	111370	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	656040000	83.43380389	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
154450	1805000	0.424804037	483517	0.193232322	1759540	321878	1759540	387514546.9	7989608706	2.16362407	6508642260	1480966447	NaN	8377123253	NaN	471626231.4	471626220.7	-1026362818	59745998.18	-598461311.4	765015797.9	130212651.3	90119662.06	37716747.45	-52402914.6	-291760490	-487647504.7	NaN	NaN	NaN	447260545	7391147395	NaN	7273658058	117489337.2	NaN	7838407940	125166197.3	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
200	5000	0.037821483	0	21.31147541	610	0	620	16444444.44	312207407.4	8.049439136	240888888.9	71318518.52	NaN	328651851.9	NaN	3377777.778	3377777.815	-63259259.26	-10592592.59	-59737037.04	-124851851.9	8178548.078	26629629.63	26629629.63	NaN	-5593362.893	7070370.37	8477777.778	NaN	NaN	5851851.852	252470370.4	0.841545186	116037037	136433333.3	NaN	258322222.2	26629629.63	8.54853299	13500000	0	15370369.91	4.934132245	NaN	NaN	NaN	NaN	2
80	4000	0.139806368	NaN	NaN	160	NaN	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
23400	901000	0.053551263	729393	15.94642003	62710	2101240	65610	221261171.8	2620960068	6.672260937	2055147363	565812705.3	NaN	2842221240	0.029194528	27332137.01	NaN	-413707865.3	-162644462.2	-770314416.1	-550091097.4	-115024986.9	17701413.24	17701413.24	NaN	-51540755.97	519251013	NaN	NaN	NaN	58616709.61	1850645652	3.358254399	1505056266	345589386.5	NaN	1909262362	19741313.06	0.282532657	21087207.03	0	358011932.4	5.123775825	427000000	176	7000000	1.559020045	1
23050	301000	0.187027848	216845	0.131752306	30360	199365	30360	20327680.21	663456532.6	3.360237243	592569731.7	70886800.94	1406811.799	683784212.8	NaN	279279.5175	NaN	10357223.09	359690508.3	-564205736.3	-526194538.6	1932737.826	13370284.18	13370284.18	NaN	7883332.091	214872451.2	NaN	NaN	NaN	380018188.5	99250796.29	NaN	66375193.08	32875603.2	NaN	479268984.8	13370284.18	2.980036631	12582875.3	0	364958618.2	81.34382457	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	62680	NaN	65300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7020270000	70.53694836	NaN	NaN	NaN	NaN	10300000256	54	106000000	0.384754989	3
NaN	NaN	NaN	NaN	NaN	62190	NaN	64550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	28	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-600000	-0.024205184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	54.4	NaN	54.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
300640	8457000	0.347873159	5531900	1.584136231	446300	7428590	446550	1191305075	6231692658	3.652698516	5027467640	1204225017	49480630.1	7422997733	NaN	16729165.41	14255133.63	-787331073.7	-1159378288	-1251153075	-1696832179	-11376709.46	167056032.1	167056032.1	NaN	-20785700.11	1623200289	-2827464.577	NaN	NaN	31926787.52	4980539582	0.824487076	3330635461	1649904121	8953637.828	5012466370	167056032.1	0.731188274	55842425.4	0	1336566040	5.850021716	621000000	71	16000000	2.999062793	1
NaN	NaN	NaN	NaN	NaN	2	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	32870	NaN	33760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
362950	2710000	0.247405822	1301190	1.00594972	581540	2544675	587040	207647632	549363476.9	1.66485458	319918924.2	229444552.7	130968.6221	757011108.9	NaN	27559540.05	13458584.79	-83851101.15	-189318261.5	-95887741.18	1415708.439	-42306158.1	12816215.16	12816215.16	NaN	-46228630.44	201354901.6	1665172.481	NaN	NaN	18329370.49	453475735.7	0.213328299	321334632.6	132141103.1	NaN	471805106.2	12816215.16	0.513059307	642369.9084	0	9741570.473	0.389974991	NaN	NaN	NaN	NaN	0
90	4000	0.018773437	8	13.33333333	300	11	300	16304800	140188000	3.115480476	111300000	28888000	NaN	156492800	NaN	5094655.8	5999455.929	10619618.8	-12504800	9919074.595	-47600000	-20146484.51	4400000	4400000	NaN	-2264685.754	13205344.2	NaN	NaN	NaN	3800000	150107074.6	0.937423242	63700000	86407074.6	1000000	153907074.6	4400000	2.321466091	12100000	0	1399999.976	0.738648289	NaN	NaN	NaN	NaN	2
