Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
30	3000	0.069276065	NaN	NaN	1390	NaN	1390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
51520	290000	0.412562969	6400	0.628711142	257670	10487	267670	355166835.1	1709408299	4.910986775	841198167.7	868210130.9	NaN	2064575134	0.183896111	100834849	83575164.79	403302595.2	-329958122.8	798398558.4	1359025599	-7811804.127	47473341.34	47473341.34	NaN	-117863746.8	-65137840.44	NaN	NaN	NaN	25208712.26	2507806857	5.216558985	2200223766	307583090.6	NaN	2533015569	54575942.02	1.413046282	213777240.2	0	184005.2009	0.004764148	NaN	NaN	NaN	NaN	2
183200	6907000	0.122608389	3979000	0.310007027	241930	19629000	243610	72343867460	1.21504E+11	NaN	95198256335	26305792415	900259104.2	1.93848E+11	2.359753261	2140135961	NaN	14126907664	2539393187	14663476802	6959577032	1786820747	-6274064939	-15204229380	-8930164442	4729705968	-3075962325	NaN	NaN	NaN	74883260647	1.36168E+11	NaN	1.02158E+11	34009692184	1161183254	2.11051E+11	5879375698	1.14155953	NaN	557879435.9	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	69490	NaN	69700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
120000	1900000	0.168948854	843000	7.471213853	227540	725000	238540	86000000	1249600000	2.255333559	954300000	295300000	3700000	1335600000	NaN	5800000	9899999.619	-419181804	-83981804	-419800000	-243600000	23971232.8	16263752	16263752	NaN	36328475.2	84600000	-1600000	NaN	NaN	2018196	829800000	1.141897565	710700000	119100000	NaN	831818196	16263752	0.385174086	14100000	0	1399999.976	0.033156169	NaN	NaN	NaN	NaN	1
141970	3067000	0.685027733	518535	1.749959303	245720	752290	245860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
5810	177000	0.271132645	67700	0.4	10000	90000	11300	2396779.928	150057517.3	6.854949273	113407385.7	36650131.64	NaN	152454297.3	NaN	NaN	2024539.948	-43629434.2	-2396779.928	-92529774.37	-73641942.61	808300.1701	2009878.346	2009878.346	NaN	-7144441.657	51297120.09	NaN	NaN	NaN	NaN	57527742.97	NaN	39765443.08	17762299.89	NaN	57527742.97	2280797.212	1.042565791	1978591.581	0	289367.497	0.132271581	NaN	NaN	NaN	NaN	0
13900	257000	0.300183497	166000	1.884779516	28120	132000	36130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
3340	130000	0.558716842	NaN	3.565062389	28050	NaN	28050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-180000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
92060	2925000	0.300636733	1618400	7.95965865	128900	5360985	131960	887000000	11941000000	4.88372093	10221000000	1720000000	19000000	12828000000	NaN	4000000	65000000	-2408000000	-541000000	-3104000000	-5337000000	445513673.9	520000000	520000000	NaN	158486326.1	1237000000	NaN	NaN	NaN	346000000	8837000000	0.278269669	4884000000	3953000000	NaN	9183000000	520000000	1.041755461	NaN	0	1169000000	2.341946411	NaN	NaN	NaN	NaN	3
160	3000	0.033147706	450	35.29411765	340	470	340	6300000	69459259.26	4.727524205	56070370.37	13388888.89	NaN	75759259.26	NaN	1900000	5199999.809	-13871851.85	-5000000	-31759259.26	-37070370.37	2844907.645	NaN	NaN	NaN	3767684.947	22887407.41	NaN	NaN	NaN	1300000	37700000	NaN	19000000	18700000	NaN	39000000	NaN	NaN	400000	0	NaN	NaN	NaN	NaN	NaN	NaN	2
2350	NaN	NaN	NaN	NaN	341700	NaN	341700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
30670	1275000	0.176790205	769250	4.497946995	107160	1172390	108890	165200000	2024300000	3.88189139	1540000000	484300000	600000	2189500000	NaN	6000000	7099999.905	-572700000	-85700000	-577900000	-248700000	4310521.73	127100000	127400000	300000	301289478.3	90900000	NaN	NaN	NaN	79500000	1446400000	9.993552547	1291300000	155100000	300000	1525900000	127100000	1.476619178	48800000	700000	24500000	0.284635483	NaN	NaN	NaN	NaN	1
200	2000	0.018348456	10	18.51851852	540	30	540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17150	480000	0.618884486	88770	0.076200152	196850	276636	214970	57600000.02	498524444.6	13.48435814	399644444.6	98880000.04	NaN	556124444.6	NaN	1528888.889	426666.677	-183497945.8	-54542222.24	-129137777.8	-53226666.69	-10827257.07	-1777777.778	-1777777.778	NaN	31622980.55	182054.3135	NaN	NaN	NaN	3057777.779	369386666.8	10.3869969	346417777.9	22968888.9	NaN	372444444.6	-1777777.778	-0.311695548	462222.2224	0	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	1042	NaN	1092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
32640	1481000	0.395784851	418308	2.529269819	111890	575997	112490	171150000	1062250000	13.96272533	898600000	163650000	1650000	1233400000	NaN	8600000	NaN	-302700000	-151500000	-178700000	-105650000	-18430710.39	-3600000	-3850000	-250000	70980710.39	27500000	NaN	NaN	NaN	19650000	883550000	16.33554084	792950000	90600000	NaN	903200000	-3600000	-0.127682213	43650000	0	1750000	0.062067743	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	55910	NaN	56540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
16000	780000	0.134041715	391000	11.61103048	27560	409250	27750	17200000	516600000.1	3.157356513	360140000.1	156460000	NaN	533800000.1	NaN	61840000.01	61840000.15	-148800000	-13060000	-275080000.1	-209020000	438042.1763	8340000.002	8340000.002	NaN	38541957.83	139340000	NaN	NaN	NaN	4140000.001	241520000	1.433628319	151120000	90400000.02	NaN	245660000	8340000.002	NaN	10820000	0	126620002.7	NaN	NaN	NaN	NaN	NaN	0
66010	5031000	0.469666859	2790159	3.18131257	89900	12889431	93030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
379500	18000000	0.116674445	12336880	4.416058999	1811570	37283500	1904570	4154000000	21540000000	3.807523009	16542000000	4998000000	NaN	25694000000	NaN	NaN	NaN	-566000000	-3073000000	2257000000	6806000000	-1668978875	133000000	180000000	47000000	373978875.3	250000000	NaN	NaN	NaN	1081000000	23797000000	NaN	23348000000	449000000	NaN	24878000000	133000000	0.143824399	4025000000	0	NaN	NaN	NaN	NaN	NaN	NaN	1
350	22000	0.337775594	NaN	NaN	570	NaN	570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1804590	162891000	0.227344761	105508300	1.84986496	2973190	147583800	3287260	512792919.5	17397435385	4.927540324	14148500784	3248934601	15153361.08	17910228304	NaN	18880009.08	15402512.55	-2698332267	458835324.6	-6162724659	-5711148537	-324901555.5	NaN	NaN	NaN	2177882663	3005557067	NaN	NaN	NaN	971628244.1	11234710726	1.346075755	8437352247	2797358479	111305.3895	12206338970	91920000	0.046687514	0	0	2301415527	1.16892265	NaN	NaN	NaN	NaN	1
57320	1083000	0.313640313	429000	0.02903179	68890	2046800	70280	1734030259	11385595615	3.478153161	9950370100	1435225515	NaN	13119625874	NaN	4689068.007	NaN	-2601264165	-958245740.8	-2480771777	-2254793226	201308594.9	203451746.2	691949937.7	488498191.5	7730888.029	837753352.2	NaN	NaN	NaN	775784518.4	8904823838	NaN	7695576874	1209246964	NaN	9680608357	203451746.2	1.015159017	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
582800	13550000	0.338647314	9100005	0.448251512	1628550	9289874	1745150	275000000	16453000000	7.933634992	13138000000	3315000000	NaN	16728000000	NaN	NaN	NaN	-3446000000	620000000	-4066000000	-1307000000	1633123940	NaN	NaN	NaN	371876060.1	NaN	NaN	NaN	NaN	895000000	12387000000	NaN	11831000000	556000000	NaN	13282000000	28220000	0.029067097	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
94390	5250000	0.371364711	2256525	0.432128404	437370	2035800	438320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4120000	0.012645856	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
22820	8000	0.034668805	NaN	NaN	100250	NaN	103000	158700000	1207500000	4.397163121	925500000	282000000	NaN	1366200000	NaN	2300000	4599999.905	-147500000	-136300000	-8300000	-29100000	-14482349.81	53000000	53000000	NaN	-71917650.19	-2900000	-400000	NaN	NaN	22400000	1199200000	0.627476882	896400000	302800000	NaN	1221600000	53000000	1.540138086	NaN	0	3099999.905	0.090083546	NaN	NaN	NaN	NaN	3
5380	325000	0.082153691	133470	4.297597043	21640	260900	22070	2253300000	12357000000	-0.090117152	9693800000	2663200000	31000000	14610300000	0.489732575	123900000	38099998.47	-1361200000	-517900000	-3538300000	-3599200000	-767666917.7	800000	-61300000	-62100000	-550333082.3	2695000000	402500000	NaN	NaN	1735400000	8818700000	0.539627767	6094600000	2724100000	13900000	10554100000	114400000	0.493181396	NaN	0	531799987.8	2.292603676	NaN	NaN	NaN	NaN	3
175510	9466000	0.167534856	5006435	10.05746149	294110	18457268	301340	9470245561	1.02874E+11	14.73691563	88386375897	14487623229	411412403.8	1.12344E+11	0.335380267	688126093.7	446069335.9	-10466924747	-1628233933	-9443984151	-11315017930	1083244336	-264720622.4	-666786392.7	-402065770.3	957963353	605293336.2	90118251.21	NaN	NaN	7842011629	93430014975	7.322606571	77071357967	16358657008	74459700.37	1.01272E+11	1127027127	0.271588482	NaN	0	3531829834	0.851092472	NaN	NaN	NaN	NaN	3
4970	135000	0.06243352	3851	9.695290859	10830	6374	10990	257100000	1703800000	11.47138295	1296700000	407100000	1000000	1960900000	NaN	9400000	35000000	-306800000	-162200000	-298900000	-322700000	3933268.565	-11500000	-11500000	NaN	215457901.8	154300000	-30000000	NaN	NaN	94900000	1404900000	4.216755628	974000000	430900000	NaN	1499800000	-11500000	-0.386031959	38800000	0	107000000	3.591775619	NaN	NaN	NaN	NaN	2
11170	290000	0.127908462	146944	0.41931097	88240	70217	88780	113011770	4201393084	3.593685573	2815271994	1386121090	NaN	4314404854	-0.157060772	162291099.5	157463592.5	-38922616.67	87343762.1	-2308152627	-2082049555	-99622619.35	147797619.9	147797619.9	NaN	-160953696.7	2181886248	NaN	NaN	NaN	200355532.1	1893240457	NaN	733222438.6	1160018018	NaN	2093595989	140813771.7	3.166781258	0	0	1032941284	23.22996579	NaN	NaN	NaN	NaN	2
60420	4861000	0.041318169	2654960	1.58569869	366400	13824230	377800	16760000000	1.6615E+11	1.967750752	1.2956E+11	36590000000	1710000000	1.8291E+11	0.407835141	1220000000	240000000	4770000000	-810000000	7200000000	19960000000	426324220.9	-4710000000	-260000000	4450000000	-3636324221	-1620000000	NaN	NaN	NaN	15950000000	1.7335E+11	1.258917331	1.4952E+11	23830000000	480000000	1.893E+11	190000000	0.015814016	NaN	5920000000	190000000	0.015814016	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	2699700	NaN	2724900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
255800	3800000	0.22485263	1427630	0.843377728	569140	2229399	580370	238076860.7	2336999602	7.345638321	1833987627	503011974.4	NaN	2575076462	0.085461832	23321363.79	13484390.26	-561591703.4	-201050050.9	-575407677.2	-641282240.3	68422190.25	8289584.285	8289584.285	NaN	189328617.1	214866024.7	3205305.924	NaN	NaN	37026809.81	1761591925	0.749951428	1192705387	568886537.6	NaN	1798618734	14147557.18	0.206398387	88201176.8	0	78540000.92	1.14581827	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	191800	NaN	199950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
26500	2000000	0.301346915	1402000	0.396555631	176520	1575000	181040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
380	2000	0.033697582	NaN	44.44444444	810	NaN	810	NaN	37755055.67	5.693765586	26234908.57	11520147.1	NaN	37755055.67	NaN	1723712.784	1723712.802	-3580726.022	8443894.356	-26963464.5	-20659272.28	-7226953.13	NaN	NaN	NaN	5972090.224	14938844.12	NaN	NaN	NaN	8443894.356	10791591.17	0.660938533	5575636.284	5215954.883	NaN	19235485.52	NaN	NaN	NaN	0	1953541.16	6.665770762	NaN	NaN	NaN	NaN	1
22450	2051000	0.052965938	1648830	1.38762281	98730	8530052	99260	3658500000	29187500000	0.503992988	25080300000	4107200000	90600000	32846000000	0.066462154	153300000	33299999.24	-3927400000	-1215000000	-3327500000	-5199600000	-980928186.6	54500000	78800000	24300000	301028186.6	615100000	-35400000	36300000	0.607094476	2443500000	25860000000	-0.643888081	19880700000	5979300000	3800000	28303500000	102000000	0.142718731	NaN	0	690599975.6	0.96628973	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	10887	NaN	10887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1360	2000	0.001383414	135	NaN	17820	413	17820	738919792.8	9641827199	4.814814815	6736365878	2905461321	NaN	10380746992	-0.601218863	688701942.8	688701965.3	13698712081	7586482339	7773005781	9286715260	-5115692413	150653550	25108925	-125544625	-282726461.1	-1660776039	NaN	NaN	NaN	8325402131	17414832981	NaN	16023081138	1391751843	NaN	25740235112	1210000	0.004828793	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
16090	780000	0.236580287	775990	0.125649913	230800	1187450	236800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
5980	210000	0.074803854	23445	8.602150538	10230	29575	10450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
25760	371000	0.186532363	210000	2.128322259	96320	269000	111370	21112687.45	482599866.8	10	423899883	58699983.8	NaN	503712554.3	NaN	32999990.89	32999992.37	75436449.91	-21112687.45	58099983.97	105299970.9	-182662653.5	NaN	NaN	NaN	54413524.85	38449153.39	NaN	NaN	NaN	NaN	540699850.8	NaN	529199854	11499996.83	NaN	540699850.8	287950000	34.01595618	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
151850	1758000	0.546568711	450280	0.185844027	1759540	247730	1759540	1517302301	17320620524	5.867940708	14563332304	2757288220	NaN	18837922825	NaN	1570333570	1530813477	-3963496260	109440326.3	-2426602790	167538277.2	329097572.6	-769460071.7	-1199452465	-429992393	4145120210	-1646333797	NaN	NaN	NaN	1626742627	14894017735	NaN	14730870582	163147153	NaN	16520760362	-744126662.8	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
200	5000	0.042589438	0	19.67213115	610	0	620	900000	140800000	4.96316037	117174074.1	23625925.93	NaN	141700000	NaN	NaN	NaN	-39800000	600000	-60700000	-75574074.07	-8724238.608	38200000	38200000	NaN	4768683.053	20300000	NaN	NaN	NaN	1500000	80100000	NaN	41600000	38500000	NaN	81600000	38200000	25.091228	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
90	4000	0.15625	NaN	NaN	160	NaN	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
23490	900000	0.060618307	889293	16.10588423	62710	2265870	65610	128828628.4	2053698966	5.941785761	1694474784	359224181.9	NaN	2182527594	NaN	26629814.73	NaN	-444426399	-95823371.95	-711812306.4	-632003889.4	23976265.17	49264554.42	49264554.42	NaN	48533707.47	363209279.4	NaN	NaN	NaN	33005256.47	1341886660	0.955359048	1062470895	279415765	NaN	1374891916	49264554.42	1.115631636	6912690.756	0	229559402.5	5.198539495	NaN	NaN	NaN	NaN	1
23020	298000	0.221495795	206760	0.131752306	30360	171796	30360	9116514.758	503801396.8	3.429752066	448646482.5	55154914.29	NaN	512917911.6	NaN	227912.869	NaN	4273366.293	292754080.2	-424259805.6	-403405778	-10917184.67	4786170.248	4786170.248	NaN	-569623.9242	135779091.7	NaN	NaN	NaN	301870594.9	79541591.26	NaN	45240704.49	34300886.78	NaN	381412186.2	4786170.248	1.102954745	5583865.289	0	290588897.7	66.96510716	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	62680	NaN	65300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1386450000	27.66901195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	62190	NaN	64550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	28	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	54.4	NaN	54.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
290900	7690000	0.382811628	4391000	1.120322653	446300	2130300	446550	738356838.8	5275606981	3.408325475	3840460918	1435146063	25327244.27	6013963820	NaN	48914448.86	59161350.25	-1827685478	-702202680.9	-2228024145	-1519827994	64307140.06	58581335.99	58581335.99	NaN	283957932.2	1102541348	-11986940.04	NaN	NaN	36154157.86	3047582836	0.984042553	2320632924	726949912	2320052.911	3083736994	58581335.99	0.383378159	32867416.23	0	1013863098	6.635099067	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	2	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	32870	NaN	33760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
360750	2560000	0.28979355	1315757	0.885579668	581540	2133725	587040	92338898.17	734845964.2	3.48390276	510800379.7	224045584.4	NaN	827184862.3	NaN	28042499.23	23331947.33	-362827571.9	-88327569.54	-341404547.8	-178890536.4	2625796.491	NaN	NaN	NaN	31930511.62	66904545.41	-220807.0806	NaN	NaN	4011328.63	393441416.4	0.418660287	331909843.3	61531573.12	NaN	397452745	-800000	-0.022254413	3790521.55	0	220807.0755	0.006142415	NaN	NaN	NaN	NaN	0
80	4000	0.024701879	133	10	300	102	300	3500000	93600000	0.770712909	41700000	51900000	NaN	97100000	NaN	300000	300000.0119	-20200000	-3500000	-19100000	-25900000	-2887636	NaN	NaN	NaN	-212364	2400000	NaN	NaN	NaN	NaN	74500000	7.410562181	15800000	58700000	NaN	74500000	-30000	-0.066992014	1800000	0	NaN	NaN	NaN	NaN	NaN	NaN	2
992490	23050000	0.327794782	10742110	0.874508089	1943950	24626717	1964380	11621000000	35673000000	8.740723289	27184000000	8489000000	272000000	47294000000	NaN	19000000	19000000	-16240000000	-9875000000	-7383000000	-3877000000	-9086776307	3078000000	4239000000	1161000000	-1274223693	1018000000	NaN	NaN	NaN	1746000000	28290000000	12.12121212	23307000000	4983000000	32000000	30036000000	3078000000	1.230791243	1925000000	0	1220000000	0.487837985	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	25430	NaN	25710	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
