Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
313950	17998000	0.315647708	9501600	2.380995855	547670	50373720	549190	25924013343	1.54908E+11	6.994170087	1.2188E+11	33027837201	1234368095	1.80832E+11	0.712335272	4915723496	5141358398	2429990544	-1684081646	8703260368	-1347274196	806623726.8	-2147334762	-273444742.6	1873890020	-1181233349	-4589188179	NaN	NaN	NaN	24239931698	1.63611E+11	5.582387414	1.20533E+11	43078371766	688839182.7	1.87851E+11	3255870956	0.429239944	NaN	4186457607	2020921875	0.266429599	NaN	NaN	NaN	NaN	3
30	3000	0.065029372	NaN	NaN	1390	NaN	1390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
51520	290000	0.354149595	14290	0.628711142	257670	21060	267670	264679288	1861793268	4.656176394	979105457.1	882687811.2	NaN	2126472556	0.193430146	185962755.3	165114135.7	-1057446599	-246573908	-664037192.7	95089340.56	-48870741.55	103665573.2	103665573.2	NaN	132438476.6	-146835498.6	NaN	NaN	NaN	18105380.06	1197756076	5.064267352	1074194798	123561277.9	NaN	1215861456	110249347.8	3.23910657	119518609.3	0	231009.6323	0.006787023	NaN	NaN	NaN	NaN	2
181300	6940000	0.122438763	4029000	0.281073038	241930	24509000	243610	62594638878	1.4846E+11	1.341719113	1.20488E+11	27972076398	1035088153	2.11055E+11	2.98341064	2428426760	NaN	-1323753957	6806725541	-4959748574	-14058473623	6155467477	-8448719924	-5055182186	3393537737	-3649525877	-3170730924	NaN	NaN	NaN	69401364419	1.435E+11	19.64904703	1.06429E+11	37070801448	1239093432	2.12902E+11	8569621722	1.502302701	NaN	7812301123	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	69490	NaN	69700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
124000	2400000	0.180969149	880100	7.031730685	227540	866700	238540	105300000	975850000	5.295950156	735100000	240750000	100000	1081150000	NaN	3700000	3599999.905	-85320000	-104700000	-171720000	14200000	-36888444.09	4300000	4300000	NaN	18908444.09	191100000	-500000	NaN	NaN	600000	804130000	2.60806128	749300000	54830000	NaN	804730000	4300000	0.07507504	4200000	0	600000.0238	0.010475587	NaN	NaN	NaN	NaN	1
140980	2948000	0.584250486	623110	1.831352759	245720	945395	245860	156550000	560060000	5.947874199	422700000	137360000	NaN	716610000	NaN	12250000	11750000	-123880000	-151700000	2150000	83940000	22565872.31	8400000	8400000	NaN	-19295872.31	25670000	NaN	NaN	NaN	4850000	562210000	NaN	506640000	55570000	NaN	567060000	8400000	0.436908149	63370000	NaN	70000.0003	0.003640901	NaN	NaN	NaN	NaN	0
6270	172000	0.213534354	79970	0.5	10000	102060	11300	621289.0494	76380102.28	8.738679862	60912889.69	15467212.59	NaN	77001391.33	NaN	NaN	NaN	3091361.83	-621289.0494	-8993539.353	-14189228.91	-13348375.38	NaN	NaN	NaN	-8000450.213	12706190.23	NaN	NaN	NaN	NaN	67386562.93	0.833042141	46723660.77	20662902.15	NaN	67386562.93	-1990000	-1.073950134	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
14150	250000	0.266135531	118000	3.022759602	28120	162273	36130	16500000	65600000	5.069444444	51200000	14400000	NaN	82100000	NaN	1500000	11500000	-49900000	-16500000	-55900000	-41500000	-3714643.6	NaN	NaN	NaN	-4185356.4	22500000	26900000	NaN	NaN	NaN	9700000	NaN	9700000	NaN	NaN	9700000	820000	0.629679288	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
3340	130000	0.396197721	NaN	3.565062389	28050	NaN	28050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5630000	5.695556362	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
91800	2879000	0.288847043	1467152	8.114817688	128900	5285924	131960	1413000000	10535000000	4.955527319	8961000000	1574000000	10000000	11948000000	NaN	8000000	60000000	-1676000000	-1307000000	-2736000000	-4375000000	-81888021	471000000	471000000	NaN	-270111979	2367000000	NaN	NaN	NaN	106000000	7799000000	0.342359166	4586000000	3213000000	NaN	7905000000	471000000	0.876090796	NaN	0	967000000	1.798683226	NaN	NaN	NaN	NaN	3
140	3000	0.029981412	250	29.41176471	340	245	340	7370370.37	105807407.4	8.769322235	80888888.89	24918518.52	296296.2963	113177777.8	NaN	NaN	6888888.836	-19085185.19	-5551851.852	-30659259.26	-51925925.93	-4248774.305	4481481.481	4481481.481	NaN	-1954929.399	17125925.93	15844444.44	NaN	NaN	1818518.519	75148148.15	0.962309543	28962962.96	46185185.19	NaN	76966666.67	4481481.481	3.111899729	3296296.296	0	16777778.63	11.65033594	NaN	NaN	NaN	NaN	2
2350	NaN	NaN	NaN	NaN	341700	NaN	341700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
37850	1300000	0.159639166	785970	4.525942516	107160	1398526	108890	250100000	1045800000	5.643738977	875700000	170100000	100000	1295900000	NaN	1000000	6000000	-17600000	-214400000	121700000	168100000	67298781.59	68800000	85300000	16500000	-112898781.6	75100000	NaN	NaN	NaN	35700000	1167500000	0.323362975	1043800000	123700000	400000	1203200000	68800000	0.951332256	40700000	-1200000	699999.9881	0.009679252	NaN	NaN	NaN	NaN	1
200	2000	0.016348818	7	18.51851852	540	20	540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17300	480000	0.64428233	85292	0.101600203	196850	276948	214970	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-9000000	-1.783410323	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	1042	NaN	1092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
32850	1451000	0.333238024	403842	2.985074627	111890	550439	112490	222199316.1	1078100000	12.99093656	879500000	198600000	2000000	1300299316	NaN	9500000	NaN	-117149316.1	-209099316.1	-66400000	22600000	3167403.391	30000000	29050000	-950000	-59867403.39	158350000	NaN	NaN	NaN	13100000	1011700000	13.04744526	902100000	109600000	NaN	1024800000	30000000	0.787711691	67500000	0	2099999.905	0.055139816	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	55910	NaN	56540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
16000	780000	0.119249134	480140	11.61103048	27560	475915	27750	19896982.48	473480000	5.180921053	303240000	170240000	NaN	493376982.5	NaN	53400000	53400001.53	-44896982.48	-15336982.48	-181420000	-112460000	14822155	4820000	4820000	NaN	-24531090.02	151860000	NaN	NaN	NaN	4560000	292060000	1.70221169	190780000	101280000	NaN	296620000	4820000	NaN	5000000	0	105419998.2	NaN	NaN	NaN	NaN	NaN	0
65230	5043000	0.474386872	2882849	2.736982644	89880	14301243	93030	1252003234	10375969707	5.46973499	9662976753	712992953.6	NaN	11627972940	NaN	NaN	NaN	-1365024333	-991007404.2	-449007956.2	-465001096.4	108582594.6	NaN	NaN	NaN	-131535914.5	74991027.04	NaN	NaN	NaN	260995829.3	9926961751	1.056238963	9197975657	728986093.8	NaN	10187957580	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
412920	20178000	0.117674952	13131210	4.908449577	1811570	45647170	1904570	3948000000	16194000000	3.031015038	11938000000	4256000000	NaN	20142000000	NaN	NaN	NaN	-3911000000	-3216000000	-954000000	2458000000	-1269408058	258000000	526000000	268000000	1003408058	259000000	NaN	NaN	NaN	732000000	15240000000	NaN	14396000000	844000000	NaN	15972000000	258000000	0.322255659	1449000000	0	71000000	0.088682759	NaN	NaN	NaN	NaN	1
370	19000	0.291294882	NaN	NaN	570	NaN	570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1812270	163250000	0.203540468	104049200	2.018034502	2973190	164955200	3287260	1581115593	19631790604	4.656927331	15686464961	3945325643	24934650.13	21212906196	NaN	13837233.8	42055763.24	-4567699251	-1063485271	-6155516301	-5438418173	196951804.8	NaN	NaN	NaN	378951265.9	2651302321	NaN	NaN	NaN	517630321.9	13476274302	1.414386367	10248046788	3228227514	397330.0379	13993904624	117730000	0.046468863	0	0	2239903076	0.88410557	NaN	NaN	NaN	NaN	1
56940	1007000	0.28448819	364500	0.043547685	68890	1954800	70280	3594831078	13412764402	2.542654466	11221051220	2191713182	135094356.4	17007595480	NaN	35893713.79	92841346.74	-846856412.3	-2660367123	548428528.9	1145134859	-1078637207	-40395180.71	1706337210	1746732391	93784688.99	1265082182	41643771.79	NaN	NaN	934463954.6	13961192931	NaN	12366186079	1595006852	NaN	14895656886	-40395180.71	-0.14509229	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
607000	15150000	0.313942068	8768504	0.644745326	1628550	11898533	1745150	66000000	12867000000	10.42944785	10585000000	2282000000	NaN	12933000000	NaN	NaN	NaN	-5155000000	299000000	-5454000000	-3414000000	814496978.2	NaN	NaN	NaN	1213503022	NaN	NaN	NaN	NaN	365000000	7413000000	15.2892562	7171000000	242000000	NaN	7778000000	-112440000	-0.056566363	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
95200	5250000	0.324899218	2777350	0.617326291	437370	2280630	438320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1950000	0.004876028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
22810	7000	0.028785262	NaN	NaN	100250	NaN	103000	182900000	1373600000	6.156316916	1000000000	373600000	NaN	1556500000	0.053428067	1600000	6699999.809	16100000	-163200000	176400000	96800000	-18451941.8	6400000	6400000	NaN	-98948058.2	2900000	1100000	NaN	NaN	19700000	1550000000	0.639894086	1096800000	453200000	NaN	1569700000	8500000	0.216256463	NaN	0	7599999.905	0.193358718	NaN	NaN	NaN	NaN	3
5790	338000	0.078622936	116199	4.15896488	21640	285850	22070	3065600000	12475600000	3.914486885	9734500000	2741100000	31000000	15541200000	0.427588634	80800000	552799987.8	1276800000	-2164000000	-1459900000	-1840600000	-877190998.7	16400000	178800000	162400000	-993809001.3	4900700000	534400000	NaN	NaN	901600000	11015700000	0.256262413	7893900000	3121800000	34600000	11917300000	143400000	0.482804805	NaN	25600000	448700012.2	1.510700988	NaN	NaN	NaN	NaN	3
170420	9086000	0.160540941	4849747	10.24106627	294110	18697900	301340	12398259127	1.12348E+11	12.9347852	92158921456	20189434378	492249585.1	1.24747E+11	0.398019518	1227455135	795286804.2	2462347812	-4239484670	8503458403	5047670389	-2029826787	-2627547493	-3725854272	-1098306779	-2347519905	-1801625922	-143241064.2	NaN	NaN	8158774457	1.20852E+11	7.169199113	97206591846	23645222392	79851817.92	1.29011E+11	-171754750.6	-0.027836935	NaN	0	4401150879	0.713310989	NaN	NaN	NaN	NaN	3
4770	115000	0.049233667	5173	9.695290859	10830	7030	10990	348676002.8	1248800000	9.528439475	837400000	411400000	2000000	1597476003	NaN	7400000	41500000	-16053945.69	-280676002.8	94200000	-247900000	80005642.83	-4600000	-4600000	NaN	-102727700	170422057.1	-22300000	NaN	NaN	68000000	1343000000	1.502322495	589500000	753500000	4100000	1411000000	-4600000	-0.166996444	34100000	0	111500000	4.047848579	NaN	NaN	NaN	NaN	2
11250	276000	0.10058309	66454	0.657298277	88240	41046	88780	240385293.3	3308898025	2.998856741	2158400238	1150497788	NaN	3549283319	0.063859981	254111464.6	246961517.3	-39758700.7	-140293118	-1518076284	-1426410252	-17188257.74	18806183.31	18806183.31	NaN	-42545039.19	1618610701	NaN	NaN	NaN	100092175.3	1790821741	NaN	731989985.3	1058831756	NaN	1890913917	22754208.38	0.368053212	0	0	1183819458	19.14848218	NaN	NaN	NaN	NaN	2
58580	4820000	0.039673394	2679339	1.475185084	364700	15805100	377800	19933516793	1.51443E+11	NaN	1.15227E+11	36215875362	NaN	1.71376E+11	0.715397966	NaN	NaN	85876588529	9326779864	78223322700	91188233272	2628110853	-14447015492	-1.18363E+11	-1.03916E+11	-15124879874	-1673514036	-487355025.5	NaN	NaN	29260296657	2.29666E+11	NaN	2.06415E+11	23250964790	NaN	2.58926E+11	226234806.6	0.011030134	NaN	-15707444297	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	2699700	NaN	2724900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
263730	4593000	0.22528288	1794808	0.843377728	569140	3385292	580370	277768504.7	1869806670	8.570580377	1454602229	415204441.1	NaN	2147575175	0.068108001	29520992.62	6656090.26	-44990239.28	-240851856.3	-4437393.463	-235243484	43211219.62	27795339.61	27795339.61	NaN	-139169853.3	200299010.5	8381743.208	NaN	NaN	36916648.39	1865369277	0.572409845	1219358745	646010531.6	NaN	1902285925	32725776.79	0.452066859	87268738.1	0	52139999.39	0.720250764	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	191800	NaN	199950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
32900	2600000	0.315133218	1563000	0.50985724	176520	2144000	181040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
390	2000	0.030098349	NaN	45.67901235	810	NaN	810	1219272.392	25594693.32	4.073708862	14748249.33	10846443.99	NaN	26813965.71	NaN	1336921.482	1336921.453	-2627050.713	10696708.78	-18536416.35	-12973486.06	-4333041.401	106285.2578	-3683218.684	-3789503.941	1698637.621	5212656.859	8944673.177	NaN	NaN	11915981.17	7058276.966	1.328441296	1774763.268	5283513.698	2513412.387	18974258.14	106285.2578	0.516628475	NaN	NaN	4113039.017	19.99254758	NaN	NaN	NaN	NaN	1
22170	2004000	0.048659674	1469921	1.38762281	98730	8637578	99260	4035200000	34061400000	2.305228934	29970700000	4090700000	472900000	38096600000	1.102190963	106000000	36500000	4491900000	-2406000000	5529300000	3487800000	-739432218.2	-767200000	-1099900000	-332700000	-55567781.85	1368600000	-96200000	209400000	3.414761423	1629200000	39590700000	0.001630736	33458500000	6132200000	15600000	41219900000	459600000	0.412917319	NaN	0	1736599976	1.560209324	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	10887	NaN	10887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1380	4000	0.002178864	555	NaN	17820	3148	17820	612537050.6	9126113811	1.158645276	5265065660	3861048151	NaN	9738650861	1.383869166	1083984106	1083984131	5616070037	7739302398	-856863627	1951171392	1805923055	-247767795.8	-732979729.1	-485211933.4	83306387.23	-1266368734	NaN	NaN	NaN	8351839449	8269250184	NaN	7216237052	1053013132	NaN	16621089632	-14530000	-0.081155095	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
16380	793000	0.211549876	671262	0.194974003	230800	1490980	236800	1500000	219500000	4.733727811	185700000	33800000	NaN	221000000	NaN	NaN	NaN	-111100000	-1500000	-140100000	-130700000	14979101.5	NaN	NaN	NaN	-11679101.5	30500000	3700000	NaN	NaN	NaN	79400000	NaN	55000000	24400000	NaN	79400000	NaN	NaN	0	0	3700000.048	0.208234607	NaN	NaN	NaN	NaN	1
6000	200000	0.069241169	30990	9.775171065	10230	46530	10450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
25970	390000	0.175568911	233104	2.149086379	96320	288000	111370	183299949.2	339299906	4.285714286	258799928.3	80499977.71	NaN	522599855.3	NaN	56899984.24	136199966.4	-17699995.1	-181199949.8	125499965.2	149099958.7	-73368836.93	-16499995.43	-10899996.98	5599998.449	2599999.28	37999989.48	32999990.86	NaN	NaN	2099999.418	464799871.3	NaN	407899887	56899984.24	NaN	466899870.7	-16499995.43	-1.962032533	700000	0	NaN	NaN	NaN	NaN	NaN	NaN	0
154350	1795000	0.452040174	423800	0.193232322	1759540	284850	1759540	590369302.7	5474391182	5.184960582	4428720956	1045670226	NaN	6064760485	NaN	489860672.8	489860687.3	-155360342.8	-44071607.45	414716996.7	1378268184	796890519.2	-176920553.7	-244137681.6	-67217127.91	-211594207.3	-526005732.1	NaN	NaN	NaN	546297695.3	5889108179	NaN	5806989140	82119038.35	NaN	6435405874	-176920553.7	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	2
200	5000	0.039463299	0	19.67213115	610	0	620	8111111.111	179559259.3	7.802751902	136222222.2	43337037.04	NaN	187670370.4	NaN	3766666.667	3951851.845	-6681481.481	-4814814.815	-13077777.78	-51814814.81	1423137.681	14518518.52	14518518.52	NaN	-11452767.31	11211111.11	10503703.7	NaN	NaN	3296296.296	166481481.5	1.66967509	84407407.41	82074074.07	NaN	169777777.8	14518518.52	6.430446308	4000000	0	17962963.1	7.956036947	NaN	NaN	NaN	NaN	2
80	4000	0.145396387	NaN	NaN	160	NaN	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
23260	887000	0.05500093	882311	15.94642003	62710	2638564	65610	205953846.2	2263971171	9.408834262	1764263629	499707541.6	NaN	2469925017	0.008356431	31829152.04	NaN	-417074091.5	-137926041.6	-750171751.8	-555729374.6	-34367050.43	29187872.88	29187872.88	NaN	91996150.27	471023702	NaN	NaN	NaN	68027804.54	1513799419	11.24612353	1208534254	305265164.4	NaN	1581827223	29723119.86	0.464045945	15472057.88	0	325967742.9	5.089102687	NaN	NaN	NaN	NaN	1
22910	287000	0.188894205	194965	0.131752306	30360	132455	30360	10303637.86	387752298.2	2.961646768	341547451.3	46204846.85	NaN	398055936	NaN	17553.80653	NaN	-2800101.252	258337386.6	-342147931.8	-316160624.2	-1384543.032	2061133.757	2061133.757	NaN	-12631598.16	81010443.99	NaN	NaN	NaN	268641024.4	45604366.36	NaN	25386827.15	20217539.21	NaN	314245390.8	2061133.757	0.637737443	6164643.668	0	255449417.1	79.03885786	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	62680	NaN	65300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	729860000	11.01020571	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	62190	NaN	64550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	28	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50000	0.003633522	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	54.4	NaN	54.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
294970	7957000	0.348706741	5182870	1.434012996	446300	7824550	446550	703502777.5	4637113936	2.503324679	3480828497	1156285439	16255801.88	5340616714	NaN	18123022.37	18782041.55	-208627743.1	-688565013.6	-1076178019	-1052782845	-37649411.19	549182.4961	549182.4961	NaN	-329925120.6	1556115290	-1977056.986	NaN	NaN	14937763.89	3560935917	1.066800246	2428045652	1132890265	2306566.484	3575873681	549182.4961	0.003231519	26800105.81	0	1399646484	8.235848597	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	2	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	32870	NaN	33760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
362200	2670000	0.265551602	1338280	0.945764694	581540	2385063	587040	160383760.2	536282865.3	2.681749406	331075678.1	205207187.2	NaN	696666625.5	NaN	24632550.9	16308345.79	-142656012	-155090571	-138214337.2	-8087638.259	3794847.799	NaN	NaN	NaN	-60467457.39	150648896.2	1522900.806	NaN	NaN	5293189.208	398068528.1	0.734541158	322988039.8	75080488.26	NaN	403361717.3	14040000	0.430910845	1404617.248	0	5869821.548	0.180154542	NaN	NaN	NaN	NaN	0
90	4000	0.0206959	5	13.33333333	300	5	300	19887000	86249000	1.161340273	63000000	23249000	NaN	106136000	NaN	1456138.8	3043138.742	-295173.4679	-18487000	10347965.33	-31800000	8103991.817	5400000	5400000	NaN	-2328358.884	7843861.2	NaN	NaN	NaN	1400000	96596965.33	1.957277365	31200000	65396965.33	300000	97996965.33	5400000	3.805440568	15200000	0	1000000	0.704711216	NaN	NaN	NaN	NaN	2
1010000	23500000	0.302285367	9735461	1.028833046	1943950	22707563	1964380	9310000000	21978000000	7.500962649	16784000000	5194000000	172000000	31288000000	NaN	NaN	NaN	-1377000000	-7367000000	4416000000	5019000000	-738223799.7	2400000000	1174000000	-1226000000	117223799.7	1574000000	NaN	NaN	NaN	1943000000	26394000000	6.817686778	21803000000	4591000000	18000000	28337000000	2036000000	1.572927218	934000000	0	1771000000	1.368199461	NaN	NaN	NaN	NaN	2
