Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
305000	9940000	0.174256963	6532410	0.56	1000000	6751322	1104300	87146165.64	1445626516	7.050627954	1092783282	352843234.2	NaN	1532772682	NaN	243419.6061	243603.5722	39377829.19	-18786579.49	-678068226.8	-669765712.7	-122385493.7	NaN	NaN	NaN	-204792738.1	736232635.4	11418742.8	25722189.86	7.465645816	68359586.15	767558289.2	1.349704311	423017569	344540720.2	NaN	835917875.4	14140000	0.185913829	0	NaN	27359668.73	0.359727071	NaN	NaN	NaN	NaN	0
22590	2138000	0.418576331	977700	0.026264815	304590	3333000	338150	7318288230	37704819813	4.888516549	28120675237	9584144576	389212320.2	45023108043	1.142288215	480798004.3	54089790.34	5231356798	-4439527377	10267857857	12437310639	-1384463957	-450056527.3	-2025207260	-1575150732	410203843.5	-596973681.8	65694173.82	916476152.9	12.36027307	2878760853	47972677670	1.941197969	40557985876	7414691794	58274058.93	50851438523	1044126141	0.798224348	NaN	2027427142	74258865.36	0.056770185	44138000000	73	19006000000	46.12211185	3
300590	18310000	0.307444632	8291655	2.16005989	547670	53545493	549190	54146070932	3.33746E+11	5.92493499	2.67629E+11	66116967827	2320297933	3.87892E+11	1.006382863	7930788139	4935120605	10840336631	-8963955125	28971201036	10998152111	-3118166163	7915340633	13575290125	5659949492	-712366261	-9166909281	419620901.1	832296163.4	0.989768103	45182115807	3.62717E+11	5.217981955	2.78627E+11	84090016752	1850021381	4.07899E+11	23736300874	1.509883475	NaN	6822826145	4639997559	0.295153642	5.22053E+11	450	3.6455E+11	74.90886788	3
30	3000	0.06899248	NaN	NaN	1390	NaN	1390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
51600	325000	0.298898124	15427	0.659758606	257670	29393	267670	700460988.9	1722541076	8.489728427	880892290.1	841648785.9	NaN	2423002065	0.706530993	90059384.48	99226997.38	514659207.6	-665415300.9	1222368541	1846923585	-232152571.4	-349559351.4	-299121448.2	50437903.22	47254996.77	-42294033.01	4006824.215	NaN	NaN	35045688	2944909618	2.901386095	2727815875	217093742.8	NaN	2979955306	-314523680.4	-6.342699382	236420659.4	NaN	4471615.791	0.090174815	NaN	NaN	NaN	NaN	2
173790	5936000	0.102311259	3182136	0.23560534	241930	21870000	243610	1.35586E+11	3.27E+11	4.164517224	2.61324E+11	65676593106	5198358488	4.62586E+11	4.24425728	23829324329	2581019531	-13436363557	3393032577	-4886522252	-19005967488	8073142329	-27379619676	-30285297705	-2905678029	896013989.6	-11942873882	841007998.5	2845973646	3.566560076	1.38979E+11	3.22114E+11	17.03318957	2.42318E+11	79796038341	6080093957	4.61092E+11	21731466933	1.878067522	NaN	8069985247	2469017578	0.213376379	1.40774E+12	2078	5.10131E+11	38.97131374	3
30480	771000	0.162864385	233152	4.417901856	69490	501476	69700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
131000	3000000	0.176502764	1327000	7.471213853	227540	1796920	238540	142900000	2119500000	4.971507992	1687800000	431700000	NaN	2262400000	NaN	5700000	4799399.853	-143700000	-129200000	-537700000	-256600000	-132620527.8	106500000	106500000	NaN	-182779472.2	523200000	NaN	NaN	NaN	13700000	1581800000	2.768260292	1431200000	150600000	NaN	1595500000	106500000	1.649259952	17300000	0	17209600.45	0.266508026	1649000000	19	22000000	1.250355215	1
140240	2734000	0.361389963	928700	2.401106951	245720	1351036	245860	97510000	1011063000	4.651545078	621730000	389333000	NaN	1108573000	NaN	78030000	10430000.31	-216482000	-84630000	-310842000	-38980000	34809022.3	769000	769000	NaN	-21717022.3	178990000	44800000	NaN	NaN	12880000	700221000	0.204305744	582750000	117471000	NaN	713101000	769000	0.020818932	23260000	NaN	740000.0095	0.020033823	NaN	NaN	NaN	NaN	0
6440	180000	0.159831928	96035	0.5	10000	98755	11300	9512518.954	230189547.5	3.9153552	161416309.1	68773238.42	NaN	239702066.5	NaN	2409824.165	NaN	-8138919.18	-5174835.457	-54730250.04	-39300041.13	-14322873.62	7729249.072	7729249.072	NaN	-2141464.179	51766166.32	NaN	NaN	NaN	4337683.497	175459297.5	0.198381521	122116267.9	53343029.52	NaN	179796981	7727641.744	0.983365169	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
14860	280000	0.248802195	143009	4.480796586	28120	200531	36130	21090000	89250000	4.212637914	59340000	29910000	NaN	110340000	NaN	1320000	3410000.086	-35180000	-21090000	-59660000	-35440000	-10898262.28	NaN	NaN	NaN	-2451737.718	45570000	49200000	NaN	NaN	NaN	29590000	NaN	23900000	5690000	NaN	29590000	40000	0.015750482	0	NaN	1833333.373	0.721897115	NaN	NaN	NaN	NaN	0
3340	130000	0.293767386	NaN	3.565062389	28050	NaN	28050	25032634.29	196110004.4	NaN	120571350.9	75538653.52	NaN	221142638.7	NaN	3295612.917	NaN	-123404175.6	-24932463.68	-102001724.1	-30644191.6	10325366.66	126924170.7	126924170.7	NaN	-10096977.68	3530012.134	53459048.68	NaN	NaN	100170.6054	94108280.35	NaN	89927159.28	4181121.069	NaN	94208450.95	126924170.7	77.40219945	NaN	0	100170.6049	0.061087066	NaN	NaN	NaN	NaN	3
91640	2821000	0.26527157	1307144	8.401861908	128900	4902746	131960	2996000000	24711000000	4.166666667	20343000000	4368000000	58000000	27707000000	NaN	31000000	300000000	-2864000000	-1684000000	-9188000000	-14425000000	-321278047.3	1053000000	1053000000	NaN	23278047.27	8008000000	NaN	NaN	NaN	1312000000	15523000000	0.249869859	5918000000	9605000000	NaN	16835000000	1053000000	0.8067588	NaN	0	3286000000	2.517577793	17060000000	212	6091000000	38.09136683	3
120	2000	0.019967453	360	26.47058824	340	354	340	18359259.26	169207407.4	7.843321435	129777777.8	39429629.63	225925.9259	187566666.7	NaN	2614814.815	1470370.412	-41807407.41	-13444444.44	-45444444.44	-105207407.4	14894466.16	19977777.78	19107777.78	-870000	-6028169.864	17081481.48	25837037.04	NaN	NaN	4914814.815	123762963	1.138824584	24570370.37	99192592.59	NaN	128677777.8	19977777.78	7.23056313	12588888.89	NaN	37755554.2	13.66487911	NaN	NaN	NaN	NaN	2
2350	NaN	NaN	NaN	NaN	341700	NaN	341700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
45120	1355000	0.135287936	608885	5.179171333	107160	1163634	108890	205700000	3727500000	8.375305799	3032600000	694900000	NaN	3933200000	NaN	17000000	7800000.191	-572000000	-159100000	-904100000	-875100000	-136180782.3	75200000	58900000	-16300000	157280782.3	491200000	61600000	67800000	10.18170897	46600000	2823400000	3.784352005	2157500000	665900000	NaN	2870000000	75200000	0.513068303	95300000	NaN	357500000	2.439121256	124000000	7	5000000	NaN	1
200	2000	0.013740133	11	18.51851852	540	22	540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17340	480000	0.659359679	136569	0.121920244	196850	531777	214970	129870000	708330000	3.125181866	536500000	171830000	NaN	838200000	NaN	2120000	12010000.23	-134765000	-117690000	-79155000	-40800000	11177480.68	74420000	77620000	3200000	-8942480.677	62080000	10150000	NaN	NaN	12180000	629175000	NaN	495700000	133475000	NaN	641355000	74420000	11.97181358	0	NaN	1700000.048	0.273475996	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	1042	NaN	1092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.03705E+11	518	1.06888E+11	37.29433899	3
34800	1600000	0.286990419	499472	3.128072214	111890	769613	112490	258200000	1852300000	2.397362901	1518600000	333700000	8900000	2110500000	NaN	500000	NaN	-200900000	-225900000	-217500000	-141400000	44977544.76	50000000	50000000	NaN	-103977544.8	242500000	17400000	NaN	NaN	32300000	1634800000	1.74689441	1377200000	257600000	NaN	1667100000	50000000	1.278428027	40000000	0	124000000	3.170501506	338000000	99	NaN	NaN	1
23320	1117000	0.239237524	631755	2.074763012	55910	2759724	56540	247541802.9	9152312732	3.225156742	7744877261	1407435471	45820000	9399854535	0.033165964	139494750	NaN	-1431077258	-52794122.85	-2180537358	-3227618261	328668413.5	100741501.4	105453681.4	4712179.945	-346031461.2	802254223.4	NaN	NaN	NaN	194747680	6971775374	1.2094847	4517259000	2454516374	2239000	7166523054	108053139.7	0.490134555	NaN	4446282.965	544168029.8	2.468373948	581000000	61	47000000	8.584474886	3
15900	800000	0.101554172	461150	10.88534107	27560	423420	27750	30640000	801660000	1.405925978	517150000	284510000	NaN	832300000	NaN	NaN	NaN	-87070000	-30640000	-609300000	-428850000	125922123	7400000	7400000	NaN	-182192123	552870000	50000000	NaN	NaN	NaN	192360000	0.528541226	88300000	104060000	NaN	192360000	7400000	0.274531654	3780000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
61790	4806000	0.465293473	2779969	2.503894948	89860	11298996	93030	2683850996	19916424374	4.796276765	16077554938	3838869435	69995137.09	22600275370	0.129945155	203269801.6	145939361.6	-1649557543	-1700793004	-151682266	-1458922268	1266969840	4744946483	6957293455	2212346972	-5226840642	202917727.3	60030380.34	128004904.2	2.487411232	983057992.1	19764742108	3.146052113	14618632670	5146109437	31697809.09	20747800100	4804151332	10.54434222	NaN	-62321034.96	151577392.6	0.332688084	2399000000	42	355000000	17.75443861	3
421870	17342000	0.086970765	15090640	7.200936205	1811570	57990000	1904570	7180000000	54461000000	3.330871492	40921000000	13540000000	NaN	61641000000	0.298319861	NaN	NaN	-6431000000	-5874000000	-1538000000	6533000000	-2254641470	3743000000	7843000000	4100000000	-1573358530	981000000	NaN	NaN	NaN	1306000000	52923000000	NaN	47454000000	5469000000	NaN	54229000000	4346000000	2.150079796	718000000	1493000000	651000000	0.322066716	66585000000	238	14403000000	25.316166	1
390	12000	0.16624413	NaN	NaN	570	NaN	570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1807800	161750000	0.167705881	99450800	2.690712669	2973190	210012500	3287260	5219212827	48225107457	5.442047992	37957312941	10267794516	90293739.53	53444320283	0.031966501	22389026.54	419173553.5	-5563227578	-3733620331	-10211864221	-6718787335	969716970.1	2026439031	3616914656	1590475624	732637922.9	8382256974	NaN	NaN	NaN	1485592496	38013243235	2.512091298	31238525606	6774717629	1395550.263	39498835731	2143628110	0.584732728	0	1590475624	6222996094	1.697491028	1.27199E+11	5398	21962000000	17.21166619	1
43890	1030000	0.285410191	269380	0.043547685	68890	1796366	70280	12434696565	42169282502	1.404335	30865894279	11303388223	2723824779	54603979067	1.223081702	898425263.8	173176376.3	1720965567	-7324841311	7269951025	13556642236	-166646432.6	626618447.8	342008278.3	-284610169.5	-2338747802	1775855853	817395679.6	NaN	NaN	5109855254	49439233527	NaN	44422536515	5016697012	131575602.5	54549088781	1446529264	2.157824288	NaN	0	346958831.8	0.517567264	25836000000	80	12987258141	NaN	3
642080	17388000	0.290977908	9010015	0.810536981	1628550	17031670	1745150	794000000	15113000000	9.277469004	12774000000	2339000000	NaN	15907000000	NaN	NaN	NaN	3358000000	-478000000	3840000000	5586000000	201806514.6	17000000	17000000	NaN	-2785806515	-4000000	NaN	NaN	NaN	316000000	18953000000	7.925801012	18360000000	593000000	NaN	19269000000	17000000	0.018716387	0	0	1600000000	1.761542324	6552000000	169	741000000	15.89787621	2
96900	5350000	0.255927582	3170300	0.777373848	437370	2540110	438320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
22800	6000	0.02243259	NaN	NaN	100250	NaN	103000	280023229.5	2239649611	3.318748474	1598129317	641520293.3	NaN	2519672840	0.354741176	11398022	19922155.38	51810417.28	-198438461.4	254926025	205594142.6	-45484561.18	-34207936.72	116387083	150595019.7	-20562969.38	-4677146.331	-4348800.487	NaN	NaN	81584768.06	2494575636	0.757092211	1803723460	690852175.7	NaN	2576160404	-9311845.697	-0.132683283	NaN	155086.8486	62606613.16	0.892073521	720000000	27	44000000	7.3089701	3
5730	345000	0.062218215	98728	3.835489834	21640	309380	22070	4293800000	35286700000	2.886047965	26963900000	8322800000	155500000	39580500000	0.854513362	237400000	1407199951	-4789800000	-2654000000	-7808400000	-7438200000	259809759.4	530100000	2406600000	1876500000	-1202309759	5672600000	808700000	NaN	NaN	1639800000	27478300000	0.220053819	19525700000	7952600000	134300000	29118100000	1350300000	1.406790286	NaN	990800000	701200012.2	0.730534967	36399000000	654	9155000000	26.49821261	3
153330	8283000	0.145713811	4217742	8.993233824	294110	19692924	301340	49811588527	2.50319E+11	9.660477454	1.95269E+11	55049742173	1166211951	3.00131E+11	0.620586719	7191490403	1824188843	25075755018	-15643889066	45298588282	38728837777	-21054214965	-2181833574	38463015456	40644849030	-3655749751	-4578944198	1644583356	453008715.7	0.735171122	34167699461	2.95618E+11	6.517879474	2.33998E+11	61619492679	462101588.7	3.29785E+11	4841781426	0.427806087	NaN	5357572341	2363702148	0.208850024	2.09522E+11	250	86904000000	44.60538347	3
4970	158000	0.063709677	2862	10.15697138	10830	3899	10990	517300000	3729100000	8.90559884	2625300000	1103800000	19400000	4246400000	1.140454451	57800000	74099998.47	-98900000	-370700000	-335200000	-829300000	7050512.196	81100000	81100000	NaN	-28850512.2	607000000	10500000	204100000	12.77301458	146600000	3393900000	1.05763815	1796000000	1597900000	3900000	3540500000	147400000	2.535489987	229800000	0	653099975.6	11.23424999	1270000000	51	341000000	22.58278146	2
11140	252000	0.060071514	125065	0.804623753	88240	124794	88780	394522764.2	4902769193	5.24852993	3287833949	1614935244	NaN	5297291957	-0.405755982	147580603.7	107062202.5	-258624042.1	-278789271.7	-1424008292	-1518244571	-339903899.5	40605137.5	40605137.5	NaN	-265022090.2	1444173521	197222776.5	NaN	NaN	115733492.6	3478760901	NaN	1769589378	1709171523	NaN	3594494393	13308089.21	0.197817608	0	0	1441217285	21.42292193	4670000000	97	517000000	11.16630654	2
54430	4630000	0.036910371	2352368	1.119034558	364600	14121728	377800	1.4816E+11	4.19556E+11	2.418148822	2.96931E+11	1.22626E+11	9417172606	5.67717E+11	0.421969162	6052167892	1820253784	1.11044E+11	44285491233	74434828208	1.31787E+11	13775580803	-22468188772	-48728742740	-26260553968	-59806992288	-7676104997	-2228944953	NaN	NaN	1.92446E+11	4.93991E+11	0.920866837	4.28717E+11	65274024791	6005033226	6.86437E+11	39332003.28	0.000737393	NaN	50597018419	1150964233	0.021578183	3.66729E+12	2263	1.23155E+12	33.34283597	3
2142120	31742000	2.007002393	16318300	0.05333926	2699700	9476300	2724900	190100000	6101700000	NaN	5325900000	775800000	NaN	6291800000	0.001472443	20900000	503299987.8	-213100000	-145500000	-126600000	114100000	-270105273.3	963900000	971100000	7200000	-298694726.7	59000000	-380600000	NaN	NaN	44600000	5975100000	NaN	5440000000	535100000	NaN	6019700000	964200000	4.732430888	73700000	NaN	116099998.5	0.569835324	NaN	NaN	NaN	NaN	2
272180	5438000	0.19828103	1842401	0.843377728	569140	3229874	580370	273400574.9	5921620417	8.654028159	4836990287	1084630130	64942812.05	6195020992	0.125522045	8749785.306	8749785.423	-1578240552	-219222643.1	-2395870744	-2924688018	1706021596	30934107.64	23637020.02	-7297087.618	-41633754.69	1036852835	122862540.9	24756778.73	1.534402589	54177931.75	3525749673	1.061866839	1912302269	1613447404	15225365.3	3579927605	42289248.46	0.467473986	115551686.9	4518603.016	298320007.3	3.297690266	1886000000	56	65000000	2.617801047	0
104390	1258000	0.275852995	559600	0.354535975	191800	912000	199950	39160000	726063000	4.25394515	530950000	195113000	NaN	765223000	NaN	398000	41085998.54	-234717000	-35420000	-277981000	-122020000	-77117690.41	96090000	97776000	1686000	46373690.41	78684000	-29043000	NaN	NaN	3740000	448082000	NaN	408930000	39152000	NaN	451822000	96090000	5.785004738	0	NaN	1243000.031	0.074833605	NaN	NaN	NaN	NaN	0
45700	3700000	0.331267151	1969035	0.679809653	176520	3502700	181040	66900000	1374700000	4.151144226	1186800000	187900000	NaN	1441600000	NaN	NaN	52000000	-185700000	-57200000	-405500000	-331600000	11502707.59	150800000	150800000	NaN	-30902707.59	277000000	91900000	NaN	NaN	9700000	969200000	NaN	855200000	114000000	NaN	978900000	150800000	4.382185096	3800000	NaN	11600000.38	0.337091172	NaN	NaN	NaN	NaN	0
370	2000	0.025890638	NaN	43.20987654	810	NaN	810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	387685.967	0.672944853	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
20480	1783000	0.039540505	1175576	2.045983997	98730	6877021	99260	4788400000	1.55359E+11	1.481767019	1.29417E+11	25942000000	2384800000	1.60148E+11	0.686883672	3537600000	2061699951	-8012100000	-1383300000	-6609900000	-4210700000	-1229437568	-1776200000	9935800000	11712000000	-6416062432	-18900000	-487600000	565600000	2.402433016	3405100000	1.48749E+11	0.361469324	1.25206E+11	23542800000	299200000	1.52154E+11	1775800000	0.34340316	NaN	4218900000	3490500000	0.674990838	1.81955E+11	721	1.85197E+11	99.04800845	3
NaN	NaN	NaN	NaN	NaN	10887	NaN	10887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1420	5000	0.003071421	327	0.056116723	17820	2101	17820	1244439056	12614604627	1.212651581	7254201821	5360402805	NaN	13859043683	-3.758334316	1373774941	1353670898	5015953869	4880586777	1600615339	5578866528	-5119318779	1028655870	-1085617270	-2114273140	140222286.2	-1465248248	-194338894.1	NaN	NaN	6125025833	14215219966	4.606060606	12833068349	1382151617	NaN	20340245799	6701341.174	0.024644815	NaN	0	NaN	NaN	14353000448	52	6389000192	50.70031433	3
17000	828000	0.172675842	589012	0.311958406	230800	1468205	236800	12900000	748400000	3.865131579	626800000	121600000	NaN	761300000	NaN	NaN	8899999.619	-236700000	-5500000	-340700000	-315900000	92359534.18	95100000	95100000	NaN	-57359534.18	109500000	13200000	NaN	NaN	7400000	407700000	0.41322314	310900000	96800000	NaN	415100000	95100000	5.392574003	5800000	0	22100000.38	1.253163907	NaN	NaN	NaN	NaN	1
6090	180000	0.051978444	39077	12.60997067	10230	100385	10450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	400000000	3	NaN	NaN	2
25000	350000	0.167097061	50000	1.55730897	96320	56200	111370	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4600000	3.412462908	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
155150	1870000	0.391622299	215387	0.196073974	1759540	145847	1759540	302048380	5755181523	NaN	5180500401	574681122	NaN	6057229903	0.268726634	221932618.1	221932617.2	1672147484	133446552.7	1758242035	2302311761	235941077.1	-157122554	-263066680.9	-105944126.9	-1700983338	-219541102.8	NaN	NaN	NaN	435494932.6	7513423558	NaN	7482812162	30611395.6	NaN	7948918491	-88486065.39	-0.346442002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
210	5000	0.034379147	0	22.95081967	610	0	620	44744444.44	395833333.3	5.843071786	269377777.8	126455555.6	1559259.259	440577777.8	NaN	7896296.296	2259259.224	-36218518.52	-38992592.59	-16151851.85	-154729629.6	-2136934.766	32751851.85	32988888.89	237037.037	-5714917.086	18925925.93	18307407.41	NaN	NaN	5751851.852	379681481.5	1.243728951	114648148.1	265033333.3	NaN	385433333.3	32751851.85	5.840086407	35300000	NaN	23055555.34	4.111109074	NaN	NaN	NaN	NaN	2
70	4000	0.129278304	NaN	NaN	160	NaN	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
23260	886000	0.04885311	933651	15.94642003	62710	2850089	65610	360597166	5981726449	5.289812406	4782616788	1199109661	NaN	6342323615	NaN	114740224.3	16186098.1	-769939154.8	-137266232.7	-1364588929	-984683884.2	157943483.6	55995587.57	53963198.12	-2032389.444	-238725345.5	731916006.4	120636773.2	NaN	NaN	223330933.3	4617137520	3.285921666	3797932904	819204616.5	NaN	4840468453	55995587.57	0.429753548	71646038.86	NaN	808948669.4	6.208499204	1998000000	226	221000000	9.061090611	1
23240	320000	0.178319572	104946	0.131752306	30360	81221	30360	157442859	1046321045	0.189772161	985247249.2	61073795.39	1371747.228	1203763904	NaN	82891.52706	75360115.05	-323040264.9	314170177.9	-847346147	-825224553.7	28090951.49	275342824.2	275342824.2	NaN	-97800202.24	210135704.1	43653653.12	NaN	NaN	471613036.9	198974897.6	1.075960641	160022695.5	38952202.12	NaN	670587934.5	275342824.2	33.81424995	71413898.92	NaN	410530365	50.41633614	NaN	NaN	NaN	NaN	1
34100	2866000	0.789727045	1026700	0.68602425	62680	1906500	65300	63717500	3902157500	0.987693975	3404027500	498130000	1432500	3965875000	0.012682014	640000	967499.9714	-614365000	-12865000	-710845000	-697932500	287226419.2	71555000	87742500	16187500	-168313919.2	109345000	-38997500	24222500	4.992091176	50852500	3191312500	0.939784736	2706095000	485217500	NaN	3242165000	72557500	0.917880538	8140000	6240000	1095000.029	0.013852175	157000000	351	37000000	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47209252195	NaN	45.89349332	10268525253	7518917505	50971610.2	NaN	NaN	1549356205	2214762939	2426252875	1588921015	1410167206	-1690053031	NaN	NaN	NaN	NaN	NaN	-572835345.7	NaN	483774249.1	4.555682965	48798173209	NaN	55.20564921	8578472222	10619137742	44208545.35	NaN	10688700000	51.69521426	NaN	NaN	729768310.5	3.529477782	30443000000	61	205000000	0.695457469	3
18320	1002000	0.403210229	401050	0.466312912	62190	689040	64550	52520000	2193168000	6.391014123	1947182000	245986000	NaN	2245688000	-1.241013705	NaN	1238000.035	-16164000	18587000	-105545000	-579626000	-652624964.4	244594000	207759000	-36835000	33207964.42	70794000	NaN	5482000	0.761318044	71107000	2087623000	2.390471998	1367556000	720067000	NaN	2158730000	179618000	3.430626687	243000	0	NaN	NaN	10000000	17	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	28	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2190000	0.033380726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	54.4	NaN	54.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
307490	8921000	0.331283468	3991544	1.855254313	446300	1783230	446550	1568926229	11242897957	2.515645331	9353137496	1889760460	125055094.6	12811824186	0.044371907	37352598.48	20491237.64	-1185915729	-1317762205	-2198534135	-2482132861	391095028.1	320131674.7	340505819.4	20374144.63	882640289.4	2330380611	-5737546.475	NaN	NaN	251164024.3	9044363822	1.260707936	6871004636	2173359186	2927319.63	9295527846	92386207.52	0.280075474	100465609.7	20374144.63	1969500610	5.970683634	5951000000	44	2426000000	46.96544265	1
NaN	NaN	NaN	NaN	NaN	2	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
