Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
9860	843000	0.61554638	329423	0.283085633	42390	696647	45230	321741331.3	4965423510	1.205853961	4079497035	885926475.2	7909800.996	5287164842	1.117594566	24959197.82	3038226.366	-299009347.5	-202733463.7	-181799741.4	-781461532.2	7804129.167	323884848	415042425.6	91157577.59	-132278649.3	85523857.49	25922082.11	41937800.16	2.822975997	119007867.7	4783623769	1.110008687	3298035503	1485588266	1557828.556	4902631637	387310291.6	6.824640909	NaN	-28479001.5	4052634.239	0.071409859	1846000000	23	326300000	17.95192224	3
306620	10000000	0.152490404	7184230	0.662	1000000	8019830	1104300	52023617.28	1620981413	3.496424194	1131380361	489601051.3	316615.0033	1673005030	NaN	16359059.28	12556900.98	13457193.37	-35835627.09	-628714042.6	-645314899.4	-231342044.6	NaN	NaN	NaN	-121531804.8	678006863.1	NaN	18150731.22	3.585670249	16187990.18	992267370.3	0.926738989	486065462.1	506201908.1	NaN	1008455360	134640000	1.646059588	9341521.438	NaN	53158882.14	0.649901126	NaN	NaN	NaN	NaN	0
22180	2183000	0.421737221	1172700	0.029547917	304590	4102900	338150	8988986963	40458593904	0.437604704	32018936212	8439657692	565064787.3	49447580867	19.62186592	620463295.9	99717315.67	10526442822	-1723606298	12972560087	13684223821	-1437497185	-14772767439	-16576668464	-1803901025	-351327864.6	-722510967.8	103410549.3	413642197.3	5.352517089	7265380666	53431153991	-0.43011298	45703160033	7727993958	886376137	60696534656	9125450413	7.492540473	NaN	10114109712	472733947.8	0.38814284	2.93635E+11	154	2.06643E+11	64.27031973	3
297060	18440000	0.302737168	9074813	2.08519729	547670	65698469	549190	54570142560	3.66239E+11	1.712204411	3.0073E+11	65509350417	2041363530	4.20809E+11	13.14220959	11561064376	3769033203	19674078611	19424724024	14020754100	-3172725959	8502577104	-1.3193E+11	-97041030743	34889226779	2437352254	-13771399512	1268149329	2128216612	2.573329837	73994866583	3.8026E+11	3.133352094	2.97557E+11	82702830476	2318741663	4.54255E+11	42379454824	3.195230318	NaN	49973219086	8610214844	0.649173512	1.44663E+12	808	1.08327E+12	74.14331217	3
30	3000	0.065583805	NaN	NaN	1390	NaN	1390	67230000	611760000	8.582895956	514590000	97170000	2640000	678990000	NaN	2030000	5739999.771	99190000	34270000	-81010000	-37810000	NaN	NaN	NaN	NaN	NaN	145930000	NaN	980000	1.815823606	101500000	530750000	14.4524736	476780000	53970000	10000	632250000	NaN	NaN	NaN	NaN	42970001.22	4.044844729	NaN	NaN	NaN	NaN	3
51600	325000	0.263099523	16500	0.659758606	257670	26900	267670	827096381.1	1655659103	8.15489936	798060301.2	857598802	NaN	2482755484	0.499836328	62826531.73	77579833.98	1000995434	-778739432.6	1842798766	2522567204	-152443450	-67957320.68	-78735769.73	-10778449.05	-164568518.1	-63063899.2	-542152.8973	NaN	NaN	48356948.45	3498457869	0.438350538	3320627505	177830363.9	NaN	3546814818	-42626420.42	-0.841116313	472567713.4	NaN	6050763.607	0.11939534	NaN	NaN	NaN	NaN	2
169640	5876000	0.09977499	3348200	0.214938205	241930	23989000	243610	1.96399E+11	4.33976E+11	5.57396434	3.34228E+11	99747292444	6636872857	6.30375E+11	16.67103917	18892374618	2044089966	-38800261343	5156496841	-29200580178	-49850348433	1825705149	-1.24108E+11	46803620831	1.70911E+11	-5300428161	-14756178007	2610689374	7131372296	5.923211293	2.01556E+11	4.04775E+11	21.74786979	2.84378E+11	1.20397E+11	8151394852	6.06331E+11	1.22157E+11	8.269481327	NaN	1.9174E+11	3613534424	0.244620397	2.57699E+12	1904	1.83528E+12	66.61297905	3
30000	793000	0.179480796	306616	3.871060584	69490	417752	69700	110424531.7	1323011863	6.922229721	1027835759	295176104.1	7144248.792	1433436395	0.103484257	5216537.076	38799999.24	-176883277.3	37152206.18	-463830775.1	-528628605.7	4953133.13	128067895.3	130815780.3	2747885	-9329365.224	249795291.6	12372531.55	NaN	NaN	147576737.9	859181088.2	2.590652258	499207153.6	359973934.6	3358785.701	1006757826	131231878.3	4.29219545	300000	0	273500000	8.94535284	24200000	269	3000000	NaN	1
144300	3950000	0.206099609	1306631	9.448888108	227540	1710619	238540	123200000	3350218269	5.223814555	2766555192	583663076.9	NaN	3473418269	NaN	7232200.602	6099999.905	-386417603.2	-107645000	-909624210.6	-830233759	-154633221.2	165900000	165900000	NaN	144760824.4	630851607.4	NaN	NaN	NaN	15555000	2440594059	1.019301658	1936321433	504272625.3	NaN	2456149059	165900000	3.333005999	17000000	0	32400001.53	0.650930678	502410000	22	10100000	1.42430486	1
134890	2149000	0.257535335	1206934	2.604590591	245720	1800811	245860	101124374.4	871970007.1	2.480946291	587060151.6	284909855.4	NaN	973094381.4	NaN	28425283.37	26910848.62	-140090196.4	-77655025.47	-137665627.5	79279917.33	83871521.32	9942000	18602000	8660000	42542515.78	75230456.49	NaN	NaN	NaN	23469348.91	734304379.6	0.181392937	666340069	67964310.62	NaN	757773728.5	9942000	0.319435791	8432000	0	1166455.03	0.037478122	NaN	NaN	NaN	NaN	0
6800	280000	0.215868826	135900	0.5	10000	176100	11300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
16280	300000	0.241807755	162150	8.819345661	28120	177884	36130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4842971.802	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	702270.8631	0.325947072	0	NaN	8021091.461	3.722853128	NaN	NaN	NaN	NaN	0
3340	130000	0.249817441	NaN	3.565062389	28050	NaN	28050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	154499589.9	12.31835051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
85290	2741000	0.251065218	1273978	8.634600465	128900	4968218	131960	3692100000	41726800000	2.61376524	30440400000	11286400000	202900000	45418900000	1.686650827	569900000	545099975.6	-9819700000	-884900000	-12286400000	-20238900000	-549772442.8	-1015100000	7062700000	8077800000	-2224527557	3351600000	2114200000	346000000	1.79843962	2807200000	29440400000	1.460582466	10201500000	19238900000	5400000	32247600000	1083400000	0.870773174	NaN	1636800000	2193800049	1.763247399	1.10839E+11	329	95105880000	60.37484601	3
120	1000	0.009850082	237	29.41176471	340	375	340	38829629.63	310138518.5	9.217967563	220940740.7	89197777.78	607407.4074	348968148.1	NaN	6596296.296	3296296.358	-88096284.81	-33748148.15	-74411099.63	-137977777.8	-1188846.608	37407407.41	56855555.56	19448148.15	-6600053.763	20062962.96	32133333.33	NaN	NaN	5081481.481	235727418.9	2.092303656	82962962.96	152764455.9	NaN	240808900.4	37407407.41	7.197150844	27788888.89	NaN	46374073.03	8.922329079	NaN	NaN	NaN	NaN	2
2350	NaN	NaN	NaN	NaN	410450	NaN	410450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
44650	1395000	0.124142339	654730	5.319148936	107160	1160727	108890	424000000	5567400000	7.802277684	4742000000	825400000	NaN	5991400000	NaN	42900000	55599998.47	-1049600000	-209600000	-1705300000	-1656900000	86099509.5	229900000	272500000	42600000	-642699509.5	865300000	85500000	4000000	0.514800515	214400000	3862100000	3.075933076	3085100000	777000000	NaN	4076500000	229900000	1.191774224	248400000	NaN	596200012.2	3.090629868	NaN	NaN	NaN	NaN	1
200	2000	0.012891	16	18.51851852	540	32	540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
17080	450000	0.613830836	119122	0.142240284	196850	453010	214970	69800000	743300000	9.316770186	550100000	193200000	10800000	813100000	NaN	53800000	27399999.62	-82200000	-58100000	-71100000	-47200000	-4396766.464	67100000	58100000	-9000000	-40203233.54	47000000	16300000	38200000	22.56349675	11700000	672200000	8.978145304	502900000	169300000	14800000	683900000	67100000	9.415324815	6000000	NaN	27299999.24	3.83067601	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	1042	NaN	1092	53358794758	2.35589E+11	5.473476299	2.10891E+11	24697761592	461122758.5	2.88948E+11	35.09450925	2042471489	225384933.5	6992872318	1124606037	7538394909	-8193476876	431195911.1	2571708313	27057009841	24485301528	-1598952746	-1670128629	-1545711515	422007912.5	1.043808408	54483400795	2.43127E+11	11.90849097	2.02698E+11	40429633378	106652667.4	2.97611E+11	61923897912	36.6151413	NaN	46975574540	135538208	0.080142737	6.23398E+11	779	3.77866E+11	61.31759802	3
29350	1068000	0.171755237	443377	3.208508356	111890	606329	112490	365936100	4681442627	1.650714739	3987803700	693638926.9	13800000	5047378727	0.091477902	115978057.1	9399999.619	-508263274.3	-214936100	-830947357.2	-644408430.3	-39882559.55	375159148.5	316191745.5	-58967403	-38219678.39	537620182.9	261875860	NaN	NaN	151000000	3850495270	3.135476237	3343395270	507100000	300000	4001495270	381659148.5	5.371288935	160450000	0	483959991.5	6.811022236	NaN	NaN	NaN	NaN	1
11690	842000	0.190239494	694977	1.234126274	55910	2769947	56540	811990976.8	9591960173	4.669457451	7770211679	1821748494	60783504.85	10403951149	0.023899092	121408911.9	43941513.06	-532788973.9	-465914952.5	-947342058.7	-3196494341	-804017039.8	1104793942	1831624481	726830538.3	-655648381.2	880468037.3	10950696.53	136368860.4	3.349844861	346076024.2	8644618114	1.093871537	4573717338	4070900776	66030616.43	8990694138	1109936498	5.158228485	NaN	-170491.649	641289794.9	2.980277966	2742430000	64	188190000	7.065662661	3
16900	900000	0.104101952	462000	10.88534107	27560	430500	27750	9190000	1368720000	NaN	1086720000	282000000	NaN	1377910000	NaN	11000000	11000000	-114210000	-9190000	-865020000	-755020000	73335316.8	13250000	13250000	NaN	51464683.2	760000000	NaN	NaN	NaN	NaN	503700000	NaN	331700000	172000000	NaN	503700000	13250000	0.361576916	0	0	578000000	15.77294019	NaN	NaN	NaN	NaN	0
58540	4602000	0.450691712	2762699	2.242802946	89620	10036048	93030	3739789892	36449100499	6.467578725	31674529517	4774570982	258734878.2	40188890392	1.269020603	217140794.7	86232536.32	-4003927530	-2574761120	-1786623630	-2912815127	-174135684.7	2181836566	1732132898	-449703668.3	-298337285.6	357457219.7	273055989.4	189533339.3	3.212014379	1165028772	34662476869	2.764537741	28761714390	5900762479	111789227	35827505642	2770479254	5.972715411	NaN	-369340506.4	280652252.2	0.6050419	12020680000	60	12150160000	85.75142492	3
456770	20500000	0.096065796	15293000	7.728103247	1811570	61575000	1904570	10900883886	56002459130	2.065355222	40365376000	15637083130	NaN	66903343017	NaN	NaN	NaN	7992091763	-8443383886	14619075649	25042017663	3829331351	-4550355286	-6461085479	-1910730193	-3925623425	1816400000	NaN	NaN	NaN	2457500000	70621534780	NaN	65407393663	5214141117	NaN	73079034780	-4550355286	-2.75743993	3573700000	-1021180193	1190199951	0.721241456	26834210000	290	14310690000	31.47924418	1
410	9000	0.117182923	NaN	NaN	570	NaN	570	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1825730	162717000	0.154395381	102402400	3.094319569	2973190	234931300	3287260	7413309782	73075192253	10.89363674	53887205924	19187986330	282463092.3	80488502035	0.107339785	113461572.3	486141906.7	-4601248781	-4892212951	-13143494266	-10640580424	329166532.2	3074684332	5419901322	2345216989	-6067106339	13434458436	NaN	5326188292	31.92187685	2521096831	59931697988	3.194385775	43246625500	16685072488	82548708.77	62452794818	3584217307	0.755062255	0	2481311864	12883465820	2.714070581	1.48064E+11	5937	5.09812E+11	306.4985616	1
44120	1077000	0.283035677	277286	0.02903179	68890	2174344	70280	41159669066	79792298197	8.962132147	48520003612	31272294585	8328830840	1.20952E+11	4.758332691	2806133113	180892623.9	-356012899	-13546633892	12275722426	25009990565	-8509198481	20860474849	15691588416	-5168886433	294596094.1	914898566.8	1586983809	8431105222	45.48005823	27613035174	92068020623	17.2143298	73529994177	18538026446	637915508	1.19681E+11	25501012792	26.14832683	NaN	69606149130	251908645.6	0.258303058	81882400000	76	14432114570	19.1591069	3
628840	14924000	0.228397159	7022138	0.835098707	1628550	12873970	1745150	604000000	17503000000	9.277003484	15207000000	2296000000	NaN	18107000000	NaN	82000000	NaN	12481000000	-200000000	12224000000	13138000000	-1208523735	39000000	39000000	NaN	-1083476265	457000000	NaN	NaN	NaN	404000000	29727000000	10.49204052	28345000000	1382000000	NaN	30131000000	39000000	0.038504632	0	0	536000000	0.529191867	7349830000	304	1078380000	7.384131797	2
93000	5000000	0.205645876	2490350	0.685918101	437370	904480	438320	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3140000	-0.012143663	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
22810	7000	0.024892872	NaN	NaN	100250	NaN	103000	390173606	3540087943	1.439958063	2375957885	1164130059	700253.0705	3930261549	4.3063536	5314057.18	30943159.1	-846933894.9	-242858016.6	-594549025	-474041736	-70429263.27	-219208336	255748178.1	474956514.2	89302934.1	-9526853.328	-3133590.569	39772043.62	3.810959742	147315589.4	2945538918	0.535311508	1901916148	1043622770	13255.56734	3092854508	155328079.5	1.785934843	NaN	-43573583.15	87594032.29	1.007140723	4439060000	65	2374914216	51.371378	3
5660	338000	0.053744633	74846	3.974121996	21640	182870	22070	11952600000	46794300000	2.736758224	34747200000	12047100000	360600000	58746900000	2.670479973	928200000	3255100098	-2056400000	-8323000000	-203100000	-3857000000	-3189549258	4712200000	6046000000	1333800000	-885350741.8	6469700000	465300000	4421600000	28.16126361	3629600000	46591200000	0.106999554	30890200000	15701000000	496100000	50220800000	8047500000	6.443404666	NaN	4027100000	400299987.8	0.32050883	64080660000	654	23394110000	36.58173829	3
156370	8479000	0.148905622	4137209	9.537247968	294110	20660957	301340	50680314669	2.86526E+11	2.965066025	2.30925E+11	55600793503	1198430010	3.37206E+11	1.093963879	7212192931	2582026611	-5781140956	-12009583223	10504051173	9548701730	-1355224710	1098938566	-22144458430	-23243396996	-2502836558	-4275608907	2806810160	1722014804	3.044788266	38670731446	2.9703E+11	2.209371324	2.40473E+11	56556142946	563285589.2	3.357E+11	13176403311	1.193504563	NaN	-2426446327	1936585083	0.175413812	7.68364E+11	291	7.78406E+11	104.020664	3
4790	140000	0.054066818	1553	10.15697138	10830	1781	10990	543000000	4426800000	7.423550088	3004300000	1422500000	41000000	4969800000	0.824764723	141400000	179399993.9	-367400000	-349900000	-838300000	-1441500000	29678993.87	394000000	329900000	-64100000	-518378993.9	820800000	2200000	249800000	12.33153971	193100000	3588500000	1.219331589	1562800000	2025700000	6400000	3781600000	468300000	5.198348851	289900000	0	891700012.2	9.898286854	3582230000	46	75620000	2.474342521	2
10690	190000	0.03960396	33096	0.997280145	88240	57133	88780	567602256.7	5795839210	5.315576523	4073779972	1722059238	NaN	6363441467	0.101651418	421156558.5	197461212.2	27348378	100338504.9	-2256882934	-2174485190	221653899.6	904654442.9	725387870.2	-179266572.6	-697239231.1	2183892807	64880112.83	NaN	NaN	667940761.6	3538956276	NaN	1899294781	1639661495	NaN	4206897038	913258110	10.79004803	33328631.88	-16784203.1	1845134033	21.80006355	4943150000	163	415630000	7.718527263	2
52580	4474000	0.035264444	2045099	0.976680384	364500	12796001	377800	36798676786	4.5966E+11	3.344645907	3.42797E+11	1.16864E+11	11006866167	4.96459E+11	0.666506861	14117072460	3167360840	1.1966E+11	60400546163	69090465980	1.16716E+11	16865896512	-23306564690	-59282286129	-35975721439	57784367026	-9830693251	-9989249851	2391216835	3.453615303	97199222949	5.28751E+11	4.389180965	4.59513E+11	69238077358	10227233589	6.2595E+11	8227199674	0.173892497	NaN	-1285950779	1373886963	0.029038876	3.15722E+12	2561	2.69386E+12	69.93252615	3
2067690	21535000	1.446892041	12240229	0.050375968	2699700	11539491	2724900	1392698143	8969761891	2.828285661	7119733772	1850028119	11762250	10362460034	0.023851259	97326420	439968353.3	366309483.6	-1254053644	1371354848	2168378928	-812710242.5	1278161529	1223136781	-55024748.34	-570077373.2	249008280	-290533215.1	35536780	3.374799971	138644498.8	10341116739	1.400459016	9288112700	1053004039	NaN	10479761238	1282524399	7.011398736	1045897770	19301390	121802436.8	0.665878522	1342300000	23	88800000	4.923042757	2
266710	4891000	0.156493466	1884669	0.843377728	569140	2591351	580370	178084730.4	3762643505	8.890744106	3043946706	718696799.5	77305180.52	3940728236	NaN	4206956.629	NaN	-199391622.2	-133109664.6	-987045307.1	-1261727036	-127134240.1	110904550.4	96511899.22	-14392651.18	-105781480.5	920763349.4	49556588.87	22350380.57	2.249935943	44975065.82	2775598198	0.370333691	1782219670	993378528.7	7066730.19	2820573264	110904550.4	0.873864259	28664042.98	-5988208.157	537900024.4	4.238343732	1283090000	57	47470000	3.526128972	0
107140	1356000	0.276825086	580709	0.349322211	191800	1550091	199950	98973651.97	654391688	8.822976692	506216118.7	148175569.3	9236500	753365339.9	0.328541026	1050522	45348644.26	-76084940.66	-82014991.04	-81431570.32	4705660.297	17973378.76	-6860124.961	-8147788.422	-1287663.461	11823344.79	87361620.71	-11378420	9755157.24	15.72440115	16958660.92	572960117.7	2.453115401	510921779	62038338.66	4834800	589918778.6	-2360124.961	-0.172310639	37278966.65	0	8844514.847	0.645730218	3875000	80	22695000	580.603226	0
47700	3700000	0.297261602	1960564	0.793111262	176520	4183062	181040	190216547.7	2263253546	4.355291245	1935729763	327523783.8	4435554.202	2453470094	0.180430837	7000000	103837898.3	-136092729	-123145227.9	-437693298.4	-538613571.4	8855359.662	141910547.8	134710547.8	-7200000	-104727355.7	424745797.3	35603100	NaN	NaN	67071319.76	1825560248	NaN	1397116191	428444056.8	NaN	1892631568	148503547.8	4.064101226	122990647.7	0	120527000.4	3.298466181	NaN	NaN	NaN	NaN	0
340	2000	0.02380669	NaN	39.50617284	810	NaN	810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	721810.2654	1.05776297	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
19730	1718000	0.036546971	1165475	2.025726729	98730	7500693	99260	8796700000	1.9297E+11	1.004980195	1.59417E+11	33552900000	3221100000	2.01767E+11	0.840201387	5374400000	3652899902	14802900000	-2382600000	16619200000	18734500000	-1401088764	4801900000	16978600000	12176700000	-23258411236	566300000	-626600000	398000000	1.265999949	6414100000	2.09589E+11	2.458839097	1.78152E+11	31437600000	688100000	2.16004E+11	9283400000	1.740472065	NaN	13093600000	4857899902	0.910769661	1.71587E+11	1308	1.068E+12	376.5524694	3
NaN	NaN	NaN	NaN	NaN	10887	NaN	10887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
1480	10000	0.005152552	1220	0.112233446	17820	2835	17820	616133739.1	11372394438	1.1725737	6451474442	4920919995	NaN	11988528177	-0.803798788	1815801548	1734302368	14672132907	6699231925	9928881106	13026827626	-841811461.4	319476753.6	-12348754516	-12668231270	-2268148036	-1955980124	2216777474	NaN	NaN	7315365664	21301275544	4.935622318	19478302068	1822973476	NaN	28616641207	16299834.37	0.043214989	NaN	0	NaN	NaN	20772000000	77	4210000000	21.27014601	3
18360	877000	0.164940776	768370	0.350953206	230800	2318700	236800	59670000	578330000	NaN	535280000	43050000	NaN	638000000	NaN	NaN	439999.9976	-8470000	-52370000	-72370000	-204970000	-74225976.85	33890000	33890000	NaN	-43364023.15	116270000	NaN	NaN	NaN	7300000	505960000	NaN	330310000	175650000	NaN	513260000	33890000	1.9576039	0	NaN	660000.0262	0.03812389	NaN	NaN	NaN	NaN	1
5950	129000	0.034470513	50850	13.7829912	10230	122800	10450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	1583020000	12	117850000	6.725883356	2
25900	380000	0.133460238	143500	2.180232558	96320	183400	111370	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20800000	3.931466623	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
154500	1815000	0.346957451	344493	0.19039067	1759540	221780	1759540	1152000000	5024000000	0.558659218	4129000000	895000000	NaN	6176000000	0.289114535	454000000	463000000	6270000000	-429000000	7186000000	7909000000	-764014594.3	43000000	-663000000	-706000000	-5356985406	-487000000	NaN	NaN	NaN	723000000	12210000000	11.62790698	12038000000	172000000	4000000	12933000000	141000000	0.415970913	NaN	0	9000000	0.026551335	NaN	NaN	NaN	NaN	2
160	2000	0.012820842	0	19.67213115	610	0	620	48281481.48	445948148.1	7.380278564	312459259.3	133488888.9	1570370.37	494229629.6	NaN	8318518.519	3333333.254	-94803703.7	-44600000	-69074074.07	-259600000	7785230.511	53748148.15	82133333.33	28385185.19	-13329674.96	18870370.37	12603703.7	13533333.33	4.176763751	3681481.481	376874074.1	1.260801975	52859259.26	324014814.8	NaN	380555555.6	53748148.15	7.454054661	31400000	NaN	26440740.59	3.666930535	NaN	NaN	NaN	NaN	2
70	4000	0.121754482	NaN	NaN	160	NaN	160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
23500	915000	0.047900743	867548	15.86668793	62710	2896040	65610	448884416.1	8105008924	5.789224313	6483560837	1621448087	NaN	8553893340	NaN	182725815	19692777.63	-1043587519	-299852035.1	-1726747411	-1044009394	186193311.3	172941409.8	128642797.9	-44298611.89	360827640.7	983011926.4	49368126.14	NaN	NaN	149032381	6378261513	4.3212607	5439551443	938710070.6	NaN	6527293894	172941409.8	1.058988541	108540349	NaN	1165826782	7.138817733	1074130000	239	144190000	10.84886928	1
23340	330000	0.168034878	208295	0.131752306	30360	149625	30360	88695615.4	1044062024	2.988725166	794972751.7	249089272.3	1076869.456	1132757639	NaN	47108.91459	10318299.29	-71484650.27	466951836.5	-775268878.6	-549938416.1	148861312.1	32358552.66	32358552.66	NaN	-17792891.62	236832391.9	50840385.14	NaN	NaN	555647451.9	268793145.3	0.120180081	245034335.6	23758809.76	NaN	824440597.2	32358552.66	4.33857889	14985430.84	0	478087554.9	64.10115418	NaN	NaN	NaN	NaN	1
34180	2878000	0.82239474	979400	0.68602425	62680	2656900	65300	379287500	5832810000	1.937988779	5154142500	678667500	12270000	6212097500	0.032359063	1402500	38125000	-674897500	-193782500	-723685000	-1103767500	128345534.4	375175000	639722500	264547500	-157993034.4	242570000	2147500	50845000	4.802361275	185505000	5109125000	0.541676505	4050375000	1058750000	25000	5294630000	378875000	3.313524339	123467500	121547500	49942501.07	0.436781769	1587650000	54	202210000	14.83518372	2
1280	62000	0.142104057	28680	0.386100386	2590	152830	2590	51677812249	NaN	59.13778178	11055578611	13580620813	121761843.8	NaN	NaN	2309436436	2719689209	2561549013	-1277822651	4300119914	-2420228842	NaN	NaN	NaN	NaN	NaN	-460748250.1	NaN	855275655.8	4.21297935	50399989598	NaN	69.71667124	8635349769	20300969569	134119674.5	NaN	88738713838	437.7926057	NaN	NaN	578533020	2.854193703	34016400000	54	1205294429	3.445835673	3
15880	970000	0.40876786	406360	0.192957067	62190	923676	64550	197700000	3812700000	9.659173314	3123200000	689500000	12000000	4010400000	0.154473309	201100000	6599999.905	-370600000	17400000	-583300000	-1043900000	-75327035.58	400400000	76200000	-324200000	-872964.4169	195300000	35500000	39800000	3.460568646	215100000	3229400000	3.695330841	2079300000	1150100000	2300000	3444500000	412500000	5.266135537	92000000	-7100000	72300003.05	0.923009977	563310000	64	228160000	47.82386831	2
NaN	NaN	NaN	NaN	NaN	28	NaN	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-790000	-0.01294701	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
