Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
NaN	NaN	NaN	NaN	NaN	25430	NaN	25710	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
321030	2033000	0.253817088	1591307	0.057368115	1220190	1724909	1240190	18697290.22	592169891.8	5.337609723	328449064.9	263720826.9	NaN	610867182	NaN	40065621.91	28713695.53	-209676754.6	-13800380.88	-358809902.8	-152382915.3	-18366648.8	2893628.249	2893628.249	NaN	8617347.473	162933529.1	80799004.18	NaN	NaN	4896909.344	233359988.9	1.126651127	176066149.6	57293839.32	NaN	238256898.3	2893628.249	0.220267073	0	0	66998626.71	5.100030189	NaN	NaN	NaN	NaN	0
130	12000	0.035666306	2518	3.125	320	9130	320	22806961.46	890537242.8	18.04878049	672059341	218477901.8	1492044.208	913344204.3	NaN	4689281.796	4689281.94	-25791049.88	103803647	-181389945.8	-236595581.5	-19580985.32	18970276.35	-13854696.21	-32824972.57	67113250.79	51795248.92	2984088.415	NaN	NaN	126610608.5	709147297	6.238317757	435463759.5	273683537.5	NaN	835757905.5	18970276.35	1.697112493	NaN	0	34743316.65	3.108194928	NaN	NaN	NaN	NaN	3
104290	9593000	0.265530026	5201393	0.725280779	653540	15066614	676590	71138838.87	594637184	10.01912839	512860894.6	81776289.45	598452.2972	665776022.9	NaN	NaN	NaN	-205473782.2	-68919476.1	-217104732.2	-202110108	41704094.19	NaN	NaN	NaN	15046781.32	80550426.1	NaN	NaN	NaN	2219362.763	377532451.8	NaN	310750786.5	66781665.3	1704141.434	379751814.6	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	13450	NaN	13810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
1245880	1354000	0.703010693	633410	0.000643683	1553560	884000	1564120	45100000	1405400000	NaN	1365700000	39700000	NaN	1450500000	NaN	100000	NaN	-813500000	-45000000	-768400000	-798800000	83600000	NaN	NaN	NaN	-24600000	-100000	NaN	NaN	NaN	100000	637000000	NaN	566900000	70100000	NaN	637100000	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
473800	3150000	0.236220968	1404000	0.292479463	786380	746000	799380	142300000	481500000	4.235764236	381400000	100100000	NaN	623800000	NaN	NaN	25000000	-301100000	-101500000	-338600000	-304800000	-12800000	NaN	NaN	NaN	20500000	139000000	NaN	NaN	NaN	40800000	142900000	NaN	76600000	66300000	NaN	183700000	330000	0.007402089	0	0	40799999.24	0.915167339	NaN	NaN	NaN	NaN	0
395550	300000	0.171640523	168860	0.004851072	1030700	107850	1030700	96088733.22	535681390.7	1.766748103	333904131.8	201777258.9	NaN	631770123.9	NaN	25076214.57	24220016.48	-116033336.7	-92132062.01	-137069468.8	37620808.2	-5617154.084	6979308.556	6979308.556	NaN	22980191.75	113168194.1	NaN	NaN	NaN	3956671.207	398611921.9	NaN	371524940	27086981.9	NaN	402568593.1	6979308.556	1.0215707	20600635.66	0	791334.2118	0.115828644	NaN	NaN	NaN	NaN	0
1140	100000	0.098425197	1060	3.448275862	2030	5025	2040	47272189.6	595759101.8	10.9528536	465274907.2	130484194.6	NaN	643031291.4	NaN	3367334.054	841833.5319	-29528929.39	-45329496.88	-21045837.84	-11785669.19	52292006.07	7965040.165	7965040.165	NaN	-18553909.11	36846405.32	-841833.5134	NaN	NaN	1942692.723	574713264	0.16025641	453489238	121224025.9	NaN	576655956.7	7965040.165	0.737064754	1200000	0	NaN	NaN	NaN	NaN	NaN	NaN	2
40050	2050000	0.282048365	1217171	1.219770895	94280	1422873	118480	118899654.7	319935470.1	8.221680877	176662549.6	143272920.5	NaN	438835124.8	NaN	10412445.3	116340.1678	-126394341.8	-114187877.8	-48513851.28	68815211.11	105141279.3	523530.7692	930721.3675	407190.5983	18111877.88	36307387.22	NaN	NaN	NaN	4711776.923	271421618.8	0.33632287	245477760.7	25943858.12	NaN	276133395.7	523530.7692	0.046274963	12855588.89	407190.5983	NaN	NaN	NaN	NaN	NaN	NaN	0
59630	1280000	0.081203559	669974	13.4378329	328550	1770370	330800	2779252597	15603846089	NaN	11677210411	3926635679	NaN	18383098686	NaN	71686271.88	12887419.7	-600070478.1	-2188444952	1581125300	3573439834	-168264720.7	694712466.2	2636282785	1941570319	-1147863012	7249173.561	-12887419.66	NaN	NaN	590807645.2	17184971389	0.083281283	15250650244	1934321145	NaN	17775779034	694712466.2	2.186538858	1198530029	0	NaN	NaN	NaN	NaN	NaN	NaN	2
386620	660000	0.57389408	195500	0.002429278	823290	62900	824290	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
307800	9770000	1.448802336	4349345	0.007894529	1266700	1848578	1267000	60663803.3	473097089.3	7.477254073	345637216.7	127459872.6	NaN	533760892.6	0.134888166	61709961.21	48911220.55	-63982572.31	-42262553.51	-175111252.3	-86212314.87	26599730.55	-11325215.79	-11325215.79	NaN	-4098432.112	153391233.5	NaN	NaN	NaN	18401249.79	297985837.1	9.092588317	259424901.8	38560935.22	NaN	316387086.8	-9382033.129	-0.65126417	6328142.393	0	8983602.524	0.62360667	NaN	NaN	NaN	NaN	0
710350	28500000	0.332056732	9527000	2.783359136	910770	11889000	923770	1544014338	9102971491	3.817567568	7447072056	1655899435	2237701.94	10646985829	NaN	268524232.8	297614349.4	2603566207	-1463457069	4326596701	5666980162	-134738713.4	485581320.9	1361641630	876060309.4	-506362892.3	-259573425	NaN	NaN	NaN	80557269.83	13429568192	5.460992908	13114052218	315515973.5	NaN	13510125461	485581320.9	1.709316045	417331411.8	0	10000000	0.035201437	NaN	NaN	NaN	NaN	1
38550	1220000	0.330027022	305020	1.537310952	120340	505722	130370	274800000	923700000	5.632716049	794100000	129600000	NaN	1198500000	NaN	NaN	NaN	-770900000	-273300000	-579300000	-489000000	-186830152.9	NaN	NaN	NaN	-16711617.2	81700000	45200000	NaN	NaN	1500000	344400000	0.508905852	305100000	39300000	NaN	345900000	-10000	-0.00037262	5200000	0	NaN	NaN	NaN	NaN	NaN	NaN	1
20190	826000	0.056998411	183399	0.859004739	33760	1132319	41530	9700984706	76537753021	2.519788817	61590018891	14947734130	733747259.9	86238737727	2.02975028	720159930.9	657619140.6	4247718696	-235627302.9	5552501780	6704306768	-1055945292	-1199916228	-1259579010	-59662782.45	-795629995.8	-1069155781	-47462587.42	NaN	NaN	9465357403	82090254800	1.265159071	68294325658	13795929142	303341513.5	91555612203	1504626364	1.129217115	NaN	1084482969	501530181.9	0.376396745	NaN	NaN	NaN	NaN	3
9570	854000	0.205658449	335080	0.013145787	304280	1302100	323800	3151738762	22845814979	2.678428423	15331095640	7514719339	77013909.83	25997553741	2.029507605	164796189.7	143537109.4	3037718052	-1052744803	4670012370	4728262274	-1058544180	-1730572267	45503591.31	1776075858	-3452156228	-579549514.6	13893947.24	NaN	NaN	2098993959	27515827349	0.444547142	20059357914	7456469435	28594400.69	29614821308	-426467505.7	-0.66368828	NaN	-31374865.43	105437133.8	0.1640861	NaN	NaN	NaN	NaN	3
43200	2287000	0.135037741	2636050	0.384615385	143000	4373360	147180	3897946.004	559742652.2	2.356622104	444034739.6	115707912.6	NaN	563640598.2	NaN	3449677.081	NaN	-121612074.9	767035.4558	-241093448.5	-282774654.9	2316468.666	NaN	NaN	NaN	93496263.92	118714338.2	NaN	NaN	NaN	4664981.46	318649203.6	NaN	161260084.7	157389119	NaN	323314185.1	650000	0.024809975	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
164460	2522000	0.776693049	256625	0.163305609	263310	1183506	267710	2586481401	7469818761	1.100247928	5655979085	1813839676	NaN	10056300162	1.279117968	43604581.75	126944213.9	-2657332329	-2334711627	-417213031.9	-61190489.28	895210802.1	956029623.6	956029623.6	NaN	388509702.9	94592329.67	-25361592.37	NaN	NaN	251769774.1	7052605729	0.152470584	5594788595	1457817134	NaN	7304375503	1265521830	5.230347247	NaN	0	256343048.1	1.059454783	NaN	NaN	NaN	NaN	3
10610	29000	0.01884861	1061	0.103392569	309500	1101	309500	687618523.7	3740644769	4.719740049	3027837693	712807076	NaN	4428263293	NaN	946742135.8	949637390.1	-10133325.61	-325714037.6	1244951432	1943282329	-323023511.2	161264639	161264639	NaN	-121684721.4	-929370720.5	-2895235.889	NaN	NaN	361904486.2	4985596201	NaN	4971120022	14476179.45	NaN	5347500688	161264639	1.61173649	NaN	0	43428539.28	0.434040357	NaN	NaN	NaN	NaN	3
256100	20202000	0.211604898	11048800	0.529265255	770880	17699400	796100	694966263.7	7090127077	1.976484479	5905892148	1184234929	NaN	7785093340	-0.025256205	NaN	2152493.477	-1067173406	-582663721.2	-3581025369	-3245323625	32396239.34	139255277.3	249607532	110352254.8	121471035.6	3096515684	7345825.91	NaN	NaN	112302542.4	3509101707	0.883788601	2660568522	848533184.8	NaN	3621404250	131389252.2	0.421864139	62219436.54	17622565.36	2537092529	8.146087575	NaN	NaN	NaN	NaN	1
19950	465000	0.213339548	185582	1.748722088	74340	301225	75420	3240900000	3227400000	12.69020085	2570200000	657200000	11200000	6468300000	NaN	33900000	30799999.24	75100000	-151500000	85600000	-437300000	-120882644.1	67300000	-126000000	-193300000	117882644.1	141000000	NaN	NaN	NaN	3089400000	3313000000	6.787560376	2132900000	1180100000	NaN	6402400000	67300000	1.245834876	380900000	0	99000000	1.832654572	NaN	NaN	NaN	NaN	2
188650	3376000	0.17348308	785823	0.28125	1280000	1829499	1285220	1195000000	2764000000	13.0620985	1830000000	934000000	4000000	3959000000	NaN	NaN	24000000	102000000	-974000000	980000000	1219000000	-1504122228	1000000	1000000	NaN	-470877771.9	96000000	8000000	NaN	NaN	221000000	3744000000	19.85611511	3049000000	695000000	NaN	3965000000	1000000	0.005308306	76000000	0	NaN	NaN	NaN	NaN	NaN	NaN	2
109100	5350000	0.098977207	6913710	14.75668243	298170	12727856	300000	2353000000	5978000000	0.692041522	5111000000	867000000	17000000	8331000000	NaN	9000000	1000000	-36000000	-1300000000	886000000	-482000000	544581743.4	12000000	17000000	5000000	262431394.8	378000000	1000000	NaN	NaN	1053000000	6864000000	0.178970917	4629000000	2235000000	NaN	7917000000	12000000	0.039044368	144000000	0	806000000	2.622480029	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
8080	183000	0.049759929	1091	1.14825774	452860	2278	462840	161790367.4	1163270941	3.554582409	874772890.7	288498050.7	NaN	1325061309	0.037879721	89819846.06	33511993.41	-121752923.9	-106253372.5	-172983675.6	51482172.05	24262335.59	82431095.35	82431095.35	NaN	1318564.75	157484124.3	-27904681.92	NaN	NaN	55536994.85	990287265.7	1.436700847	926255062.7	64032203.03	NaN	1045824261	83349062.31	3.439382192	121303475.6	0	5607313.156	0.231384643	NaN	NaN	NaN	NaN	1
189140	14511000	0.39006088	8204992	1.096916155	304490	23741474	312690	2730000000	12444000000	1.50595883	10598000000	1846000000	NaN	15174000000	0.001408356	381000000	NaN	-982000000	-2557000000	605000000	347000000	118000000	14000000	14000000	NaN	236000000	970000000	NaN	NaN	NaN	173000000	13049000000	4.196768061	10945000000	2104000000	NaN	13222000000	15000000	0.021125345	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
4610	63000	0.018655611	1840	7.328072153	8870	5286	8870	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
25150	2285000	0.122056176	1573000	1.494892451	120410	5841000	120540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
39940	2398000	0.239235094	959846	8.284153005	91500	1379569	92120	1373452614	8447508932	5.662583365	7178781813	1268727119	33225182.76	9820961546	0.081028404	82386174.89	14706827.16	379982443	-1096186282	-767700202	-1429708231	-253101544.3	252357703.3	376305963	123948259.7	-707033471	2243868927	NaN	NaN	NaN	277266331.7	7679808730	0.855537475	5749073582	1930735148	3543625.396	7957075062	274036105.2	1.024277909	NaN	-1127378.769	2163800537	8.087741173	NaN	NaN	NaN	NaN	3
154990	1900000	0.513726641	326530	0.261766927	397300	570883	406750	106800000	839600000	8.596783139	659300000	180300000	NaN	946400000	NaN	600000	500000	-251700000	-38300000	-221300000	-193700000	73706504.6	700000	700000	NaN	97793495.4	7900000	-400000	NaN	NaN	68500000	618300000	NaN	465600000	152700000	NaN	686800000	700000	0.022131589	0	0	9600000.381	0.303518942	NaN	NaN	NaN	NaN	1
440	2000	0.011492668	NaN	6.010928962	3660	NaN	4000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
590	8000	0.021738776	478	0.086281277	11590	1539	11590	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7970000	0.129524074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
150200	9985000	0.438796424	6285900	2.765477121	230340	19502800	238390	729000000	8926000000	8.606870229	8402000000	524000000	NaN	9655000000	NaN	NaN	NaN	1381000000	-613000000	1994000000	1772000000	-117889103.9	NaN	NaN	NaN	316889103.9	NaN	NaN	NaN	NaN	116000000	10920000000	5.348525469	10174000000	746000000	NaN	11036000000	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	16389950	NaN	17098240	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
18190	827000	0.135999449	274494	11.83623835	24670	336601	26340	17028056.78	333637314.3	0.700146944	219369571.3	114267742.9	19754.12619	350665371	NaN	18628141	16474941.25	-63716934.02	-7872019.286	-172611554.6	-93249352.68	-3581356.149	14618053.38	14608176.32	-9877.063095	-1702872.606	116766639.9	-345697.2083	NaN	NaN	9156037.489	161025759.6	0.877192982	126120218.7	34905540.98	9877.063095	170181797.1	14618053.38	0.852199298	8425134.82	0	2864348.412	0.166985004	NaN	NaN	NaN	NaN	0
976250	2550000	0.192882573	630297	0.034888751	2149690	2187821	2149690	1755870098	46185457339	1.261627285	20363675852	25821781487	NaN	47941327437	NaN	5198590243	5198590332	-12931596759	10662217481	-15145759995	7114586859	98717.90685	491422763.2	8906347383	8414924620	709427406.6	-8448054245	NaN	NaN	NaN	12418087579	31039697344	NaN	27478262711	3561434633	NaN	43457784923	491422763.2	0.472986472	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	3
1127000	12600000	0.535195974	7347340	0.042087542	2376000	4112900	2505810	113462382.5	925409647.5	1.087552773	579025315.6	346384331.9	NaN	1038872030	NaN	12182716.63	12182716.37	153813162.9	-101332499.6	-106995105.2	-134792613.5	-148578369.7	-3040000	-3040000	NaN	22718149.75	362140767.7	NaN	NaN	NaN	12129882.88	818414542.3	0.346448169	444232702.1	374181840.2	NaN	830544425.2	-3040000	-0.024399343	0	0	260808441.2	2.093274509	NaN	NaN	NaN	NaN	1
88360	3110000	0.499005599	1523172	0.135043889	192530	1248822	196720	133885953.2	1162526278	5.657056146	795814544.4	366711733.8	222586.7884	1296412231	0.105198652	48546178.54	46899036.41	-359566697.9	-103057683	-338153848.9	-247739095.4	2672239.419	-18919877.01	-18341151.36	578725.6497	8256771.889	81644833.97	87988557.44	NaN	NaN	30828270.19	824372429.4	0.499476355	548075449	276296980.4	912605.8323	855200699.6	-15803661.97	-0.533507449	17228217.42	-244845.4672	79418968.2	2.681062859	NaN	NaN	NaN	NaN	1
50	2000	0.000730994	NaN	4.47761194	670	NaN	680	1260368611	28258982346	3.235294118	24704679230	3554303116	NaN	29519350958	1.248230671	319523668.9	NaN	-3636115.72	594050405.7	-384519237.4	-1518078313	642694848.2	809035747.7	983569302.2	174533554.6	-1337192951	-213167284.1	NaN	NaN	NaN	1854419017	27874463109	1.018033741	23186600917	4687862192	NaN	29728882126	1046746813	5.496510965	NaN	530872895.1	NaN	NaN	NaN	NaN	NaN	NaN	3
28140	475000	0.134153202	389365	1.884948338	71620	488150	71740	-7633652.55	184073437	14.24644984	141220465.6	42852971.42	NaN	176439784.4	NaN	1727467.469	431866.8544	2804595.761	7869216.295	-24243435.5	-5378705.528	-9263600.776	-30957002.26	-30957002.26	NaN	-4791702.721	19178814.97	39260.62429	NaN	NaN	235563.7458	159830001.5	NaN	135841760.1	23988241.44	NaN	160065565.2	-30957002.26	-3.612713919	20356633.7	0	39260.6258	0.004581755	NaN	NaN	NaN	NaN	0
13670	500000	0.100082308	385140	12.4034749	20720	696878	21040	137920000	1185720000	12.807814	894960000	290760000	1400000	1323640000	NaN	320000	3440000.057	-28680000	-89440000	-282840000	-216000000	23107460.89	12400000	12400000	NaN	-27347460.89	343600000	NaN	NaN	NaN	48480000	902880000	9.30689532	678960000	223920000	NaN	951360000	12400000	0.326284141	33720000	0	157160003.7	4.135388453	NaN	NaN	NaN	NaN	1
10	1000	0.043905866	NaN	NaN	60	NaN	60	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
440250	1009000	0.15855329	687500	0.025504511	627340	513500	637660	26641643.65	427498656.2	5.107569095	330738044.1	96760612.16	NaN	454140299.9	NaN	18737745.22	NaN	-102777820.5	-25542551.69	-300994184.4	-240164256	15253178.08	-709091.5883	-709091.5883	NaN	-7243924.93	223758915.6	NaN	NaN	NaN	1099091.962	126504471.8	NaN	90573788.05	35930683.76	NaN	127603563.8	-709091.5883	-0.080909157	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	87460	NaN	88360	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
810	52000	0.138260366	75043	0.064102564	156000	299434	163820	5800000	693900000	2.821782178	552500000	141400000	NaN	699700000	NaN	9800000	9300000.191	-18300000	-900000	-15000000	47400000	-19927950	21300000	20900000	-400000	14727950	-2400000	-2400000	NaN	NaN	4900000	678900000	1.367088608	599900000	79000000	NaN	683800000	21300000	2.176953873	NaN	-400000	4500000	0.459919832	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	48100	NaN	49030	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	20140	NaN	20270	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
34940	2918000	0.349444924	1489500	0.009748014	410340	5629000	450300	4560916176	34469276906	5.417822426	27788093759	6681183148	285483698.3	39030193082	1.697898773	289515257	290195282	-1010297687	-1977037466	1824376961	2384780316	-526352084.4	-1412252758	-850398162.8	561854595.6	-1550561386	-857637181.7	-221445643.3	NaN	NaN	2583878709	36293653868	5.278910373	30172874075	6120779793	114000090.7	38877532577	392953911.9	0.369595336	NaN	557330984.3	23343118.67	0.021955521	NaN	NaN	NaN	NaN	3
12840	154000	0.21825335	87228	0.581395349	17200	178426	17360	32839749.9	335176883	8.473722102	272691386.3	62485496.73	584817.464	368016632.9	0.746940508	1574508.557	10436742.78	-38449498.96	38957840.29	-130580742.5	-95941554.26	13735614.97	8907219.836	10841616.06	1934396.227	4515188.507	53173403.26	-854733.2166	NaN	NaN	71797590.19	204596140.5	0.242326333	176749832	27846308.48	NaN	276393730.7	11651363.32	3.171435927	11876293.11	2024368.145	47550159.45	12.94288744	NaN	NaN	NaN	NaN	1
60	1000	0.014836795	NaN	10.86956522	460	NaN	460	8090381.505	143411048.3	2.513122197	84136480.26	59274568	280797.2568	151501429.8	6.253562103	2974521.774	NaN	-19201241	-5928421.495	-26785643.51	-79501415.9	2696632.376	1085136.341	1085136.341	NaN	57501.26567	13512824	NaN	NaN	NaN	2161960.01	116625404.7	0.033846011	4635064.359	111990340.4	183374.4538	118787364.8	11646628.42	6.896081876	4746001.366	0	NaN	NaN	NaN	NaN	NaN	NaN	2
139510	5038000	0.47633491	2719484	3.183153771	183780	2542962	185180	139000000	4920200000	4.009235505	3945700000	974500000	NaN	5059200000	NaN	NaN	NaN	-957500000	239600000	-2408700000	-2089800000	-16967695.2	NaN	NaN	NaN	185567695.2	1211600000	NaN	NaN	NaN	378600000	2511500000	NaN	1855900000	655600000	NaN	2890100000	15000000	0.091443651	0	0	349600006.1	2.13124673	NaN	NaN	NaN	NaN	1
10	1000	0.105252079	NaN	NaN	950	NaN	950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
481550	3130000	0.607609012	1129349	0.019853875	1259200	704919	1284000	7294169.055	320146577.7	4.9667255	166290137.8	153856439.9	NaN	327440746.8	0.025639811	11356377.94	10519452.1	-87240665.83	-2250352.43	-225705229.3	-104453302.2	-5536719.365	53385215.32	53385215.32	NaN	21146730.83	140714915.9	NaN	NaN	NaN	5043816.624	94441348.43	1.153741125	61836835.67	32604512.76	NaN	99485165.06	53650093.6	5.193246757	0	0	33388.0186	0.003231909	NaN	NaN	NaN	NaN	0
30900	2000000	0.632645721	441058	1.65471594	54390	370644	56790	61514084.83	435571182.7	4.047414011	303748609	131822573.7	NaN	497085267.5	NaN	9068185.758	7389881.611	-27422692.33	-37966628.49	-66604644.68	-21748955.09	-718864.5217	16275545.97	16685105.66	409559.6906	-28088317.63	77148580.85	NaN	NaN	NaN	23547456.34	368966538	4.365642036	281999653.9	86966884.08	NaN	392513994.3	16275545.97	2.134876378	9286320.81	687793.176	15405231.48	2.020716531	NaN	NaN	NaN	NaN	0
205770	17693000	0.338112976	12051536	4.216171779	510890	25614864	513120	1718810912	10205733599	5.337423106	8391152407	1814581192	45510139.95	11924544511	0.002210754	24200348.29	68969841	-1537321795	-597129746.8	-1105431816	-1332141584	103438399.8	162340659.1	1057316229	894975570.4	-104510831.4	165239767.2	153100.8904	NaN	NaN	1121681165	9100301783	0.477474841	7059010823	2041290960	37778.4267	10221982948	163200658	0.419531295	32003736.28	40890332.61	877258728	2.25512259	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	139960	NaN	142550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
