Agricultural land (sq. km)	Arable land (hectares)	Arable land (hectares per person)	Land under cereal production (hectares)	Permanent cropland (% of land area)	Land area (sq. km)	Cereal production (metric tons)	Surface area (sq. km)	Income payments (BoP, current US$)	Imports of goods and services (BoP, current US$)	Insurance and financial services (% of service imports, BoP)	Goods imports (BoP, current US$)	Service imports (BoP, current US$)	Royalty and license fees, payments (BoP, current US$)	Imports of goods, services and income (BoP, current US$)	Foreign direct investment, net outflows (% of GDP)	Private current transfers, payments (BoP, current US$)	Workers' remittances and compensation of employees, paid (current US$)	Current account balance (BoP, current US$)	Net income (BoP, current US$)	Net trade in goods and services (BoP, current US$)	Net trade in goods (BoP, current US$)	Net errors and omissions, adjusted (BoP, current US$)	Foreign direct investment, net (BoP, current US$)	Private capital flows, total (BoP, current US$)	Portfolio investment, excluding LCFAR (BoP, current US$)	Changes in net reserves (BoP, current US$)	Net current transfers (BoP, current US$)	Net capital account (BoP, current US$)	ICT service exports (BoP, current US$)	ICT service exports (% of service exports, BoP)	Income receipts (BoP, current US$)	Exports of goods and services (BoP, current US$)	Insurance and financial services (% of service exports, BoP)	Goods exports (BoP, current US$)	Service exports (BoP, current US$)	Royalty and license fees, receipts (BoP, current US$)	Exports of goods, services and income (BoP, current US$)	Foreign direct investment, net inflows (BoP, current US$)	Foreign direct investment, net inflows (% of GDP)	Profit remittances on FDI (current US$)	Portfolio equity, net inflows (BoP, current US$)	Workers' remittances and compensation of employees, received (current US$)	Workers' remittances and compensation of employees, received (% of GDP)	Market capitalization of listed companies (current US$)	Listed domestic companies, total	Stocks traded, total value (current US$)	Stocks traded, turnover ratio (%)	Income
NaN	NaN	NaN	19476377	NaN	7682300	33515000	7741220	84389963071	2.4614E+11	NaN	1.9467E+11	51469995125	NaN	3.3053E+11	2.167370691	5709558793	3776172607	-31990465673	-45802893446	15200116134	18179802177	-302942594.6	6049837309	73203937662	67154100353	27605475337	-1387688361	-149348534.3	NaN	NaN	38587069625	2.6134E+11	NaN	2.1285E+11	48490309082	NaN	2.99928E+11	30576304123	2.70198663	NaN	9974290066	4840000000	0.427704252	1.45455E+12	1913	1.2219E+12	90.07728317	3
NaN	NaN	NaN	994810	NaN	82430	5329911	83870	35876962394	1.89033E+11	3.857087944	1.51993E+11	37040519276	1403026479	2.2491E+11	-5.520747137	2967034941	3453392578	11671398293	947098797.1	13382550476	-4282795671	-8859678512	-4364003226	-14007677381	-9643674155	-1435059045	-2658250979	-119937841.4	3400770609	6.216464327	36824061192	2.02416E+11	4.153796515	1.4771E+11	54705865423	646339067.6	2.3924E+11	-25153777821	-6.679612915	NaN	-384740424.7	3219852295	0.855035261	67682829563	86	48117388870	79.36177116	3
NaN	NaN	NaN	954550	NaN	82620	1927378	86600	4142615000	10591587000	3.115301572	6745603000	3845984000	16531000	14734202000	0.438470126	879408000	961388977.1	15040436000	-3467078000	17998383000	19730423000	-989699068.5	331155000	192402000	-138753000	-1370028931	509131000	14290000	85141000	4.027590135	675537000	28589970000	0.552663647	26476026000	2113944000	149000	29265507000	563132000	1.064401036	3815032000	626000	1432385986	2.707416959	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	232700	NaN	25680	313188	27830	11996603.69	606743783.3	2.357431956	438394337.3	168349445.9	NaN	618740386.9	NaN	12661646.23	1200000.048	-300982329.2	-10867940.78	-426014633.4	-337158043.4	6498855.358	780582.0036	780582.0036	NaN	160670.2147	135900245	77918122.98	NaN	NaN	1128662.914	180729149.9	1.978725557	101236293.9	79492855.97	NaN	181857812.8	780825.7578	0.03852386	10088983.8	0	28203821.18	1.391501312	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	329542	NaN	30280	3041975	30530	58233211254	3.67231E+11	3.737809574	2.84737E+11	82493972595	2059137122	4.25464E+11	11.73354688	10528795057	4040387695	6131616167	10912875890	3514323681	-4696660862	1417430389	27702972540	26557270030	-1145702510	-819059914	-8295583404	-798119392.8	8136776408	8.970597269	69146087144	3.70745E+11	4.921217634	2.8004E+11	90704957139	2314324524	4.39891E+11	82462818286	17.66954109	NaN	-1836833340	10178155270	2.18090209	2.69342E+11	161	1.11463E+11	42.00060291	3
NaN	NaN	NaN	1109300	NaN	110620	1555300	112620	102879798.1	2289946738	4.727519474	1775176238	514770499.9	2881215.841	2392826536	-0.273135891	63491740.24	88000000	-530337545.6	-53483200	-631878698.9	-493566205.1	2634877.391	194717291.1	71358045.01	-123359246.1	-39176043.67	155024353.4	152550990.1	32937122.64	8.749215612	49396598.13	1658068039	2.071858022	1281610033	376458006.1	2019.072068	1707464637	110930000	1.691431562	0	NaN	248059921.3	3.782352657	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	12349094	NaN	130170	51168689	144000	1566663878	29477186706	1.630374458	25081635495	4395551210	17636698.54	31043850584	0.000257725	361320189.9	9418583.87	2108502537	-1454451741	-7816344793	-5838966330	-54198739.44	916648540.9	258102360.2	-658546180.7	-1019718688	11379299071	603386480.6	315426302.8	13.04399378	112212137.2	21660841913	1.971807959	19242669166	2418172747	516648.0673	21773054050	916907186.4	0.913645268	1164498760	-67397.17049	10851938480	10.81333246	15683336065	209	14692918139	129.163043	0
NaN	NaN	NaN	1917480	NaN	108560	7026750	111000	2292661222	28418606809	5.636986835	24255226047	4163380762	114531409.1	30711268031	0.476368303	101154395.4	25001211.17	-590616646.3	-1479078557	-1093415350	-3684345743	617540819.7	1363890425	520416060.8	-843474363.8	573874165.7	1981877261	435636459	600701111.1	8.893595473	813582664.7	27325191459	2.578729323	20570880304	6754311155	33707871.42	28138774123	1591245986	3.334069092	1963544035	8717457.688	1387347412	2.906849203	7275908438	390	198000000	2.753986252	2
NaN	NaN	NaN	NaN	NaN	760	NaN	760	3840570194	13095478723	22.66089627	11190425532	1905053191	NaN	16936048918	1.455811297	1641755319	1641755371	770071855.5	-2373013251	4784840426	2642819149	107111727.4	-178271544	4577517932	4755789476	-1279545396	-1641755319	50000000	NaN	NaN	1467556944	17880319149	22.38286127	13833244681	4047074468	NaN	19347876092	155771009.2	0.678875169	NaN	1652659574	NaN	NaN	20429312833	44	287552659	1.539258094	3
NaN	NaN	NaN	286216	NaN	51000	1104091	51210	267265859.5	9788688956	4.836958823	9253054886	535634069.3	5468247.411	10055954815	0.262285377	225314656.2	54304439.54	-945806401.5	277562690.2	-3522313927	-4272805651	62402281.31	187875298.3	101249425.8	-86625872.55	60314474.3	2298944835	257199677.7	NaN	NaN	544828549.6	6266375029	1.215349804	4980249235	1286125794	15124105.31	6811203579	231539217.4	1.390836007	26649975.37	0	1905236450	11.44459019	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	2380255	NaN	202820	6729529	207600	1654100000	37360700000	2.741487144	34482700000	2878000000	102700000	39014800000	0.091269737	238800000	105300003.1	-8277700000	-1162800000	-7454600000	-9077600000	554843118.8	1352400000	2538000000	1185600000	1477356881	339700000	146100000	396300000	8.804710064	491300000	29906100000	0.293268163	25405100000	4501000000	8500000	30397400000	1402800000	2.540341015	1039100000	700000	376100006.1	0.681082315	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	26200	NaN	22810	85200	22970	162115814.1	809614500.4	16.28840116	647223347.8	162391152.5	1382149.283	971730314.5	0.080019794	18566226.37	23071462.63	-45736663.04	-157520841.2	19961433.07	-171484391.5	18038307.59	95328799.77	87513907.25	-7814892.521	-4992112.533	91822745.04	5642061.903	NaN	NaN	4594972.988	829575933.4	1.998121331	475738956.3	353836977.1	NaN	834170906.4	96449877.08	6.884359535	102427041.3	0	79530120.85	5.676668155	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	50	NaN	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	187000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	404130000	7.010566591	NaN	241130000	1345457031	23.34005422	1534950000	14	105160000	7.264588241	3
NaN	NaN	NaN	931550	NaN	1083300	2173090	1098580	970607913	6158688585	12.91259069	5006774120	1151914465	19805000	7129296498	-0.146594222	103534071.7	103500000	873744670.1	-888938310.1	681406338.8	1283698304	-802348547.3	650803350.5	740950960.1	90147609.52	-924309284.2	1081276641	-7167545	64823000	11.79409504	81669602.89	6840094924	12.22020569	6290472424	549622500	2804000	6921764527	621997989.5	3.165428526	863321039.2	0	1087993286	5.536939092	3388000000	38	11000000	0.355961711	1
NaN	NaN	NaN	18674314	NaN	8459420	75731026	8514880	46891868560	2.4436E+11	5.124658961	1.81768E+11	62592049223	2850248166	2.91252E+11	0.5407081	1556562180	1197731323	-47322968848	-39486409327	-10624104071	20146857897	-3312621120	36918923577	99929860898	63010937321	-48946775535	2787544551	1139756681	644836901.3	2.026445219	7405459233	2.33736E+11	7.820760535	2.01915E+11	31821087255	397212729.8	2.41142E+11	48506489215	2.263447945	26584284655	37684266081	3999748291	0.1866394	1.54557E+12	373	9.01105E+11	66.43110196	2
NaN	NaN	NaN	90	NaN	430	240	430	348111948.2	2240403436	16.22942653	1507359128	733044308.5	19147648.53	2588515384	8.268754337	61325309.65	40000000	-218412771.3	-113090358.2	-171536150.9	-1076642144	-65488936.52	329023165.8	427511329.2	98488163.37	32263556.32	66213737.83	NaN	38060500	2.323382657	235021590	2068867285	4.372982069	430716983.8	1638150301	3431865.74	2303888875	668827625.3	16.27515818	NaN	-4138902.5	122980773.9	2.992597005	4365595687	22	18000000	0.41118543	3
NaN	NaN	NaN	1100	NaN	5270	1400	5770	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	445000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	495720000	4.007537847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	61500	NaN	38390	133900	38390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18990259.63	1.252558492	0	0	4800000.191	0.316598147	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	111300	NaN	566730	60500	581730	655604065	5718328514	4.529586967	4841725336	876603177.4	11409612.24	6373932579	0.001807268	38025202.25	102000000	45903487.49	-242583538.4	-690594727.7	-208467001.5	609524524	264685056.6	679309433.5	414624376.9	957567958.9	979081753.6	18958961.21	21667602.76	5.492763286	413020526.7	5027733786	1.318820977	4633258335	394475451.2	128767.8864	5440754313	264954426.9	1.777640834	0	17972741.96	99511459.35	0.66764551	4075950000	21	139949168.2	3.350490923	2
NaN	NaN	NaN	163087	NaN	622980	239000	622980	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72035752.62	3.629466226	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	13013600	NaN	9093510	45412200	9984670	75988385673	4.9312E+11	10.84713304	4.01865E+11	91254754223	8664825362	5.69108E+11	2.481261292	7112998208	NaN	-49307263790	-15967610209	-30770486921	-8681687121	1144591471	-15543551240	84552143790	1.00096E+11	-3814765052	-2569166660	4620237522	7852827926	11.35360307	60020775465	4.62349E+11	11.13896134	3.93183E+11	69165954423	3813333300	5.2237E+11	23586933885	1.495645808	NaN	17774940368	NaN	NaN	2.16023E+12	3805	1.36565E+12	71.10583165	3
NaN	NaN	NaN	151812	NaN	40000	923585	41280	86746618876	2.87534E+11	7.121350606	2.46037E+11	41496281240	NaN	3.7428E+11	13.04909304	28605927688	21668474610	73445571217	31023203688	54573157656	12289377598	26496695289	-47085503883	-17010577562	30074926321	-1.03175E+11	-12150790126	-8742584587	NaN	NaN	1.1777E+11	3.42107E+11	24.81607448	2.58327E+11	83780061298	NaN	4.59876E+11	21706578420	4.100262222	NaN	-7210459925	2619164307	0.494746811	1.22936E+12	246	8.69438E+11	75.6016868	3
NaN	NaN	NaN	NaN	NaN	190	NaN	190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	523116	NaN	743530	3568910	756090	21418622650	66990275309	8.202433533	55173875954	11816399355	496497936.4	88408897959	4.042233056	1032476463	4900000.095	3801689228	-15424028993	14835588128	15854544335	-535640351.8	6351126066	-719857017.6	-7070983084	5813277938	4390130094	5640612190	236550589.2	2.190801896	5994593657	81825863437	3.06735298	71028420289	10797443148	64090032.21	87820457093	15094834931	6.978370585	18955518489	1747929161	3200000.048	0.001479366	3.41584E+11	227	54313635992	19.71243702	2
NaN	NaN	NaN	90129526	NaN	9327480	497566462	9600000	1.68324E+11	1.52056E+12	8.867060678	1.32724E+12	1.93321E+11	13039546459	1.68888E+12	0.977207847	6169642549	1754275757	2.3781E+11	-25899339086	2.23024E+11	2.5418E+11	-53016431945	1.8575E+11	2.09788E+11	24038442273	-4.71659E+11	40685856981	5207643300	10476412987	6.460338724	1.42424E+11	1.74358E+12	1.88575084	1.58142E+12	1.62165E+11	830483814	1.88601E+12	1.85081E+11	3.120813164	1.03476E+11	31357093656	53038459056	0.894329239	4.76284E+12	2063	8.02997E+12	164.372008	2
NaN	NaN	NaN	1639850	NaN	472710	2805400	475440	331656816	6408193520	6.980184678	4662639088	1745554432	11597549.96	6739850335	-0.159259925	139544127.8	54179779.05	-856304616.5	-238603841.6	-763683723.5	-177438072.4	188787621.2	35250979.23	109577060.2	74326080.95	-226116225.6	145982948.6	145637687.3	41958336.64	3.619254623	93052974.38	5644509796	4.252506622	4485201015	1159308781	316994.3146	5737562770	-551206.6745	-0.002451949	165509394.6	36343.29722	195428192.1	0.869329018	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	1047657	NaN	1109500	4080234	1141750	13293052634	46697061150	8.675122459	38627551887	8069509263	362407787.4	59990113784	2.272326682	770554949.4	112354301.5	-8757657809	-11848764302	-1383580838	2239504157	66857057.57	184018776.4	1157186306	973167529.7	-3117222738	4474687331	NaN	276960191.1	6.228829603	1444288331	45313480312	1.016483522	40867056044	4446424268	56490714.53	46757768643	6899263970	2.389233073	9983086714	1350683544	4057982666	1.405289961	2.08502E+11	84	22969067302	13.43994149	2
NaN	NaN	NaN	22300	NaN	1860	25800	1860	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9391765.968	1.735688042	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	34300	NaN	4030	7600	4030	90354654.96	1119598186	6.081947594	818003519.3	301594666.9	343570.5367	1209952841	0.00251854	65918096.91	11800000.19	-212886193.5	-76442382.08	-476851201.2	-682257925.1	-69247335.05	111717919.5	111723317.4	5397.906038	-29455010.57	340407389.8	39848418.31	23256288.86	4.587026639	13912272.87	642746984.9	1.275298082	135745594.2	507001390.8	NaN	656659257.8	111703556.8	6.732969864	0	0	138636505.1	8.356362482	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	76015	NaN	51060	283521	51100	944495092.9	14738690928	8.377931553	12955944844	1782746084	63590038.83	15683186021	0.068407466	227340536.2	271331787.1	-1281188376	-745159882.3	-902457914.1	-3439693367	-197337638.5	1440854971	1813919659	373064687.5	-561140937.1	366429420.6	53505054	1257990298	29.12027024	199335210.6	13836233014	0.594655319	9516251477	4319981537	7511000	14035568225	1465630464	4.046743595	606039005	0	551821838.4	1.52363201	1444918138	9	40367538.91	2.787309422	2
NaN	NaN	NaN	401553	NaN	106440	779123	109890	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85537090.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	240	NaN	260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12894472303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1000000	NaN	3
NaN	NaN	NaN	35717	NaN	9240	56953	9250	3707982288	10961022963	8.085842464	7694190268	3266832695	30879280.67	14669005251	3.048415643	833704867.4	403786132.8	-2309200668	-709537773.6	-1443666584	-6185378176	55313243.77	114390836.6	-2309487961	-2423878798	868091069.3	-155996311	49032787.95	154858238.2	1.933662757	2998444515	9517356379	14.16230262	1508812092	8008544287	8198130.68	12515800894	819564071.1	3.542919403	NaN	439887903	145741470.3	0.630030404	6834124010	123	632000000	10.68746157	3
NaN	NaN	NaN	1467160	NaN	77250	6883050	78870	19622949985	1.28289E+11	2.735689207	1.11276E+11	17013105927	770793428.6	1.47912E+11	0.607464229	1907115984	1811859375	-7601886297	-14807788428	6733261380	2804123192	-1061357963	4918363261	12648894484	7730531223	1420826070	472640751.6	2097166048	1796567186	8.578675598	4815161557	1.35022E+11	1.623930907	1.1408E+11	20942244115	105154705.5	1.39837E+11	6119055112	3.095804386	NaN	287338870.9	1122078491	0.56769149	43055621650	16	14082539230	29.41719537	3
NaN	NaN	NaN	6612900	NaN	348610	44412770	357120	1.75865E+11	1.37391E+12	4.141134312	1.10641E+12	2.67501E+11	13353479022	1.54978E+12	3.391696901	25198605493	15907719730	2.00708E+11	66817719190	1.84848E+11	2.08587E+11	-3508959282	-63576513457	-2.37268E+11	-1.73692E+11	-2130175320	-50957449933	-752944770.5	21964223360	9.010535985	2.42682E+11	1.55876E+12	7.592995362	1.315E+12	2.43762E+11	14901962199	1.80144E+12	46957103440	1.440867192	NaN	-1991275019	11337656250	0.347893199	1.42971E+12	571	1.40504E+12	103.0359822	3
NaN	NaN	NaN	120	NaN	750	170	750	15329834.18	262304458.9	11.8851291	195541117.8	66763341.17	1234605.204	277634293.1	NaN	4853634.98	174553.3347	-82114744.91	-9238995.986	-92517996.28	-156620944.9	-5776995.671	24341705.03	18834562.58	-5507142.452	-1239401.704	19642247.35	33462434.19	NaN	NaN	6090838.195	169786462.7	2.026747785	38920172.87	130866289.8	10948.22222	175877300.9	24341705.03	5.158768337	11445245.19	NaN	26212841.03	5.555320556	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	1489400	NaN	42430	8771800	43090	21446335493	1.39022E+11	NaN	87127331475	51894494726	NaN	1.60468E+11	1.06015434	NaN	3183899902	17133604950	5771324973	17153931481	8643472050	-15667428993	-11006990632	-14075838721	-3068848089	-267210869.2	-5791651504	104624318.3	NaN	NaN	27217660465	1.56176E+11	NaN	95770803525	60404954157	NaN	1.83393E+11	-7697030326	-2.465298478	NaN	7261760422	633061462.4	0.202764624	2.31746E+11	206	1.44597E+11	69.086141	3
NaN	NaN	NaN	225410	NaN	48320	954340	48670	2183000000	17674100000	8.077803204	15489100000	2185000000	65500000	19857100000	NaN	304500000	28799999.24	-4329500000	-1686400000	-5766700000	-8735600000	-953641670.1	2297800000	3057300000	759500000	-68558329.93	3123600000	86700000	230200000	4.466520499	496600000	11907400000	0.942975223	6753500000	5153900000	NaN	12404000000	1625800000	3.152228392	0	0	3368619629	6.531343606	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	2988830	NaN	2381740	4686480	2381740	4965000000	50792000000	2.402150176	38886000000	11906000000	86000000	55757000000	0.135819706	272000000	46000000	12146000000	-368000000	9864000000	18204000000	-1267063088	2044000000	3479000000	1435000000	-15323936912	2650000000	4000000	179000000	5.019629837	4597000000	60656000000	8.328659563	57090000000	3566000000	3000000	65253000000	2264000000	1.397708244	0	NaN	2044433960	1.262156448	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	875710	NaN	248360	2729954	256370	1123575661	22650617393	7.732781252	19641073726	3009543667	54051146.24	23774193053	NaN	410324776.7	81300003.05	-1612774564	-1047550336	-3040155715	-1503981688	140382784.3	158067320.4	-573036279.3	-731103599.7	1168829148	2474931487	31515672.19	NaN	NaN	76025324.76	19610461678	NaN	18137092038	1473369640	NaN	19686487002	167296320.4	0.288550805	0	406400.32	2568698486	4.430462152	5262945652	40	102449000	2.154421366	2
NaN	NaN	NaN	2967083	NaN	995450	19407742	1001450	6445500000	59862200000	10.14356863	45144500000	14717700000	226000000	66307700000	0.537017228	318100000	255000000	-4503800000	-5911800000	-11031000000	-20120300000	-2145055353	5210100000	15652000000	10441900000	-1276444647	12439000000	-39200000	995700000	4.182383333	533700000	48831200000	1.163943378	25024200000	23807000000	NaN	49364900000	6385600000	2.917207326	0	1724400000	7725175781	3.529181187	82494762437	213	37111160556	43.04058957	1
NaN	NaN	NaN	461700	NaN	101000	247400	117600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55600000	2.626347968	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
