Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)	HFC gas emissions (thousand metric tons of CO2 equivalent)	Agricultural methane emissions (thousand metric tons of CO2 equivalent)	Agricultural methane emissions (% of total)	Methane emissions in energy sector (thousand metric tons of CO2 equivalent)	Energy related methane emissions (% of total)	Methane emissions (kt of CO2 equivalent)	Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent)	Agricultural nitrous oxide emissions (% of total)	Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)	Nitrous oxide emissions in industrial and energy processes (% of total nitrous oxide emissions)	Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent)	Nitrous oxide emissions (thousand metric tons of CO2 equivalent)	PFC gas emissions (thousand metric tons of CO2 equivalent)	PM10, country level (micrograms per cubic meter)	SF6 gas emissions (thousand metric tons of CO2 equivalent)	Bird species, threatened	Disaster risk reduction progress score (1-5 scale; 5=best)	GHG net emissions/removals by LUCF (Mt of CO2 equivalent)	Droughts, floods, extreme temperatures (% of population, average 1990-2009)	CO2 emissions from residential buildings and commercial and public services (million metric tons)	CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)	CO2 emissions from electricity and heat production, total (million metric tons)	CO2 emissions from electricity and heat production, total (% of total fuel combustion)	CO2 emissions from manufacturing industries and construction (million metric tons)	CO2 emissions from manufacturing industries and construction (% of total fuel combustion)	CO2 emissions from other sectors, excluding residential buildings and commercial and public services (million metric tons)	CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)	CO2 emissions from transport (million metric tons)	CO2 emissions from transport (% of total fuel combustion)	Fish species, threatened	Plant species (higher), threatened	Mammal species, threatened	Population density (people per sq. km of land area)	Population living in areas where elevation is below 5 meters (% of total population)	Population in largest city	Population in the largest city (% of urban population)	Population in urban agglomerations of more than 1 million	Population in urban agglomerations of more than 1 million (% of total population)	Pump price for diesel fuel (US$ per liter)	Pump price for gasoline (US$ per liter)	GEF benefits index for biodiversity (0 = no biodiversity potential to 100 = maximum)	Water productivity, total (constant 2000 US$ GDP per cubic meter of total freshwater withdrawal)	Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)	Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)	Annual freshwater withdrawals, industry (% of total freshwater withdrawal)	Annual freshwater withdrawals, total (billion cubic meters)	Annual freshwater withdrawals, total (% of internal resources)	Renewable internal freshwater resources, total (billion cubic meters)	Renewable internal freshwater resources per capita (cubic meters)	Terrestrial protected areas (% of total land area)	Marine protected areas (% of territorial waters)	Terrestrial and marine protected areas (% of total territorial area)	Income
326	0	3718.9	9.131513038	33928.2	83.3084516	40726	2469.5	64.26303737	278.4	17.48204434	393.4	3842.8	0	112.4638476	326	NaN	NaN	NaN	NaN	10.49	20.30191601	22.17	42.90690923	7.31	14.14747436	0	0	11.7	22.64370041	NaN	NaN	NaN	10.62214264	3.404253	1814859	13.76888228	1814859	7.173587668	NaN	NaN	NaN	10.4524139	60	24.89	15.11	4.436	NaN	NaN	NaN	6.305600434	0.188844948	6.23239044	2
0	0	7277.6	55.74654533	4491	34.40113981	13054.8	2720.3	84.64961414	152.6	4.748568584	0	3213.6	0	36.38152061	0	NaN	NaN	46.9474	NaN	1.91	14.48066717	2	15.16300227	2.23	16.90674754	0.24	1.819560273	6.82	51.70583776	NaN	NaN	NaN	37.06323869	7.094317	1571615	27.79856382	2659260	25.91723066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.61919536	0.166987861	16.12077191	2
2059.4	0	10581.2	38.00909528	11217.6	40.29512978	27838.6	8449.9	71.49843886	459.1	15.61730537	1386.6	11818.3	1280.8	214.0150659	778.6	NaN	NaN	-9.9	NaN	9.39	11.85456382	25.78	32.54639566	28.32	35.75306148	0	0	15.71	19.83335437	NaN	NaN	NaN	57.10309408	25.64932	9061306	36.64565158	12124652	21.32996735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.940993496	4.395793579	2.08241707	1
0	0	1483.3	78.73142251	128.6	6.825902335	1884	956.5	93.03569692	27.7	2.694290439	0	1028.1	0	196.0936647	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.27024752	1.228486	358100	71.76200121	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.874016416	0	3.686383177	0
6146	1950.3	17682.6	54.46145601	5424.5	16.70716796	32468.1	15523	62.33185297	1884	19.54079297	2982.4	24903.8	3787.4	41.05467776	408.3	NaN	NaN	-19.05814475	NaN	16.16	7.85190224	77.03	37.4277246	45.47	22.09319275	4.22	2.050434867	62.94	30.58160439	NaN	NaN	NaN	77.78799255	6.553566	4413870	15.06788532	8514678	21.91655769	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.714215197	0.612983375	6.378758402	3
2.1	0	1685	50.55960633	1192.2	35.77279683	3332.7	1199.7	63.48626766	466.1	24.66529079	0	1889.7	0.5	44.34976456	1.6	NaN	NaN	-10.41630744	NaN	1.46	4.054429325	26.36	73.20188836	4.45	12.35767842	1.38	3.832268814	2.36	6.553735074	NaN	NaN	NaN	37.01755131	7.237	476411	42.70129796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.71341956	25.32708751	20.39258582	3
0	0	32082.5	81.58316995	3083.6	7.841342254	39324.9	23485	91.93759909	655.4	2.565718648	0	25544.5	0	108.3709639	0	NaN	NaN	NaN	NaN	0.12	5.429864253	0.3	13.57466063	0.6	27.14932127	0.27	12.21719457	0.92	41.62895928	NaN	NaN	NaN	43.89941962	0.3948163	1790860	29.40661215	1790860	3.705233131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.71079467	NaN	17.71079467	0
100.2	0.1	2564	25.58218426	657.9	6.564164987	10022.6	3817.9	51.38907583	1405.4	39.52270708	1530.9	7429.4	1.7	21.57000621	98.4	NaN	NaN	-15.03818185	NaN	6.46	11.875	19.71	36.23161765	14.54	26.72794118	2.09	3.841911765	11.6	21.32352941	NaN	NaN	NaN	16.37096096	4.337044	871274	28.45748852	871274	17.47289795	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.200318756	3.516344342	4.109554874	3
9891.8	4653.5	40718.3	52.56103763	23385.7	30.18732751	77468.6	35519.9	50.27629392	3635.5	42.96965013	26722.3	70649.4	1581.1	18.27566775	3657.2	NaN	NaN	-39.69863028	NaN	84.77	24.06051317	63.6	18.05177112	80.07	22.72649864	11.36	3.224341508	112.51	31.93403724	NaN	NaN	NaN	106.4063889	4.010109	9330327	21.60687702	12861215	22.0696447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.1829989	0.301159614	9.024646586	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.86014217	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.21438849	11.03939	14492	99.58256681	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
0	0	70.6	0.871239233	7624.1	94.08519881	8103.4	78.2	25.60576293	26.4	8.644400786	0	305.4	0	8.638702276	0	NaN	NaN	NaN	NaN	0.12	13.33333333	0.31	34.44444444	0.14	15.55555556	0.02	2.222222222	0.32	35.55555556	NaN	NaN	NaN	3.605557496	5.923736	397674	61.94594283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.632908456	0.242078069	4.321146052	2
5288.8	2617.8	29122.3	24.76093387	32962	28.02559902	117613.9	22813.9	41.2581494	3456.2	47.10907759	22593	55295.5	1552.5	24.15634441	1118.5	NaN	NaN	3.921699275	NaN	94.57	17.21802458	242.99	44.24032772	83.53	15.20801092	13.82	2.516158398	114.34	20.81747838	NaN	NaN	NaN	236.6287191	8.674301	7653723	15.07273079	14902742	26.03208806	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.01941744	4.890028661	15.14169017	3
0	0	2583.7	51.3107201	1735.3	34.46200898	5035.4	1613.4	58.44805101	94.9	31.16215041	765.3	2760.4	0	223.97001	0	NaN	NaN	NaN	NaN	4.72	16.45172534	13.28	46.28790519	6.44	22.44684559	0.49	1.707912165	3.75	13.07075636	NaN	NaN	NaN	84.01273662	3.306834	1223833	46.2539051	1223833	25.48590171	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.762734258	0.162012255	2.548807738	1
596.2	0	3542.6	48.94716481	1288.3	17.80009948	7237.6	3917	75.52299238	243.6	4.696809023	0	5186.5	596.2	37.72931006	0	NaN	NaN	NaN	NaN	0.43	15.86715867	0.08	2.95202952	0.48	17.71217712	0.12	4.42804428	1.6	59.04059041	NaN	NaN	NaN	65.01456887	2.322335	1197161	22.23221512	1892729	12.7944021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.62329494	0.013081089	13.91165216	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.2911457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.4387677	4.880878	894559	55.47223659	894559	15.53222625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.775118187	0	6.420639409	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	135.7129173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.6151	32.05582	227648	61.52052847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.475241285	0.055904115	1.223878727	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.6890997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.15558321	18.80467	153648	53.78112763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.648933041	2.677927978	5.833037327	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.92565338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.32930481	2.427399	52982	40.83743991	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.263620402	0.001576805	5.012391643	3
2327.4	507.2	3728.5	52.20087923	1803.1	25.2443088	7142.6	4492.8	62.29703684	829.2	21.16363233	697.1	7211.9	1675.9	64.13990575	144.3	NaN	NaN	-2.496106769	NaN	5.1	7.272208755	36.67	52.28860687	10.39	14.81534293	2.89	4.120918295	15.09	21.51718238	NaN	NaN	NaN	78.79675718	9.97527	3069647	51.39842932	3069647	30.22227644	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.747842814	0.53203806	3.324228995	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.68188992	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.9411765	21.74677	32151	103.791919	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.655220306	0	0.124091891	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.162715833	52.1651	11789	26.60381105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.3500463	36.14312262	39.87669614	3
0.1	0.1	2849.1	59.92554266	737.7	15.51615346	4754.4	1899.4	78.13566992	178.2	7.33061829	0	2430.9	0	68.98567029	0	NaN	NaN	-39.5458	NaN	0.47	14.24242424	0.24	7.272727273	0.75	22.72727273	0.1	3.03030303	1.73	52.42424242	NaN	NaN	NaN	83.26923292	0.3474334	802623	21.88530029	802623	8.994858419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.91574542	0.256973091	24.32937385	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	247.9888889	26.57025	111560	91.74801449	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.53796607	0.574225174	3.295993166	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.28793928	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.682656845	31.19556	152166	71.15393729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.935195989	0	2.794435374	1
379	0	0	0	92.4	6.030544315	1532.2	0	0	147.8	34.70298192	0	425.9	0	NaN	379	NaN	NaN	NaN	NaN	1.48	4.472650348	23.96	72.40858265	3.15	9.519492294	0	0	4.5	13.59927471	NaN	NaN	NaN	5474.568138	25.8055	5676932	100.0168165	5676932	99.5167324	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.10177483	NaN	41.10177483	3
0	0	2931.7	74.26913918	340.6	8.628464306	3947.4	1967.4	86.57044795	86.9	3.823814134	0	2272.6	0	43.00481708	0	NaN	NaN	NaN	NaN	0.33	15.49295775	0.02	0.938967136	0.75	35.21126761	2.77556E-17	1.30308E-15	1.03	48.35680751	NaN	NaN	NaN	43.69747967	2.158211	577800	29.32410923	577800	11.81761602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.55976089	0.023861056	9.975303813	1
890.4	0	1759.1	18.00235378	7561.6	77.38422965	9771.5	2179.7	57.75875775	378.3	34.6070274	927.7	3773.8	890.4	44.95700274	0	NaN	NaN	-6.933577783	NaN	2.26	10.47751507	8.04	37.27399166	6.08	28.18729717	1.28	5.934167826	3.92	18.17338897	NaN	NaN	NaN	85.4945448	3.384269	702668	27.22253216	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.803853783	1.250806171	5.479169525	3
0	0	1663.9	56.01036793	397.8	13.39078332	2970.7	753.5	83.62001998	48.9	5.426700699	0	901.1	0	67.76954845	0	NaN	NaN	NaN	NaN	0.08	8.510638298	0.24	25.53191489	0.2	21.27659574	0	0	0.42	44.68085106	NaN	NaN	NaN	258.5223875	5.365527	1134271	55.8591853	1134271	15.91986781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.268117487	0	0.109043695	0
702	0.1	5327.6	52.8899037	2151	21.35411496	10073	5423.5	53.5971934	681.1	38.22512106	3186.9	10119	683.3	33.50171464	18.6	NaN	NaN	-1.949679039	NaN	16.81	25.18729398	23.2	34.76176206	15.47	23.17950255	2.95	4.420137848	8.32	12.46628708	NaN	NaN	NaN	115.4332703	0	2005208	29.37567087	2005208	19.32919144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.557940301	NaN	4.557940301	3
1727.4	0	84280.5	47.75661948	47532.9	26.93399562	176479.2	58359.1	67.9422133	3644.5	4.405368402	139.5	85895.2	657.9	132.1286323	1069.5	NaN	NaN	NaN	NaN	19.27	13.71139889	52.38	37.27052796	33.24	23.65162943	3.79	2.696741141	31.87	22.67681799	NaN	NaN	NaN	101.7603178	11.24608	8175422	14.49289608	18180459	9.862142393	NaN	NaN	NaN	1.468655894	93.14	6.361	0.5058	74.32	3.681030213	NaN	NaN	10.03147111	0.481977928	3.9642447	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	123.3561404	28.17473	21914	60.28308733	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9568.1	1702.1	366900.8	69.43077111	82085.7	15.53355416	528441.2	121182.6	75.87009575	18400.4	12.23806346	1146.7	159723.8	2104	109.6271182	5762	NaN	NaN	NaN	NaN	57.88	9.793901655	262.94	44.4921994	169.13	28.61856577	19.3	3.265761955	81.73	13.82957122	NaN	NaN	NaN	293.8881972	3.884644	9725885	4.364998929	85369386	9.770062674	NaN	NaN	NaN	0.552981374	92	5	3	500	39.18495298	NaN	NaN	4.684621639	1.550298835	4.494977565	1
36.4	1.2	10806.5	80.54574184	1193.5	8.895696376	13416.6	6644.8	81.42039676	246.4	14.60219823	945.3	8161.1	1.4	23.30376352	33.8	NaN	NaN	-0.565011826	NaN	8.79	29.48674941	10.75	36.06172425	4.71	15.80006709	0.65	2.18047635	4.91	16.47098289	NaN	NaN	NaN	51.00847728	6.875201	916371	45.83112592	916371	26.07791065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.641918023	0.137387876	0.4611253	3
2646.6	0	17655.9	20.42100637	60870.4	70.40336805	86459.5	14465.7	76.61511572	1965.6	12.19850644	337.6	18881	203.5	92.44308832	2443.1	NaN	NaN	NaN	NaN	40.27	22.34367197	40.95	22.72096765	48.39	26.84902624	11.87	6.586028963	38.75	21.50030517	NaN	NaN	NaN	33.69290657	5.116283	6364827	20.60338767	13145538	23.9573507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.238489567	0.962329066	5.073906517	2
252.9	0	3295.9	11.20966727	23192.4	78.87954344	29402.3	3048.6	79.86482238	218.3	5.718851514	0	3817.2	0	167.585691	252.9	NaN	NaN	NaN	NaN	4.88	9.233680227	14.97	28.32544939	14.44	27.32261116	0	0	18.55	35.09933775	NaN	NaN	NaN	41.59913346	6.486346	4091650	32.26505608	4827335	26.53225506	NaN	NaN	NaN	NaN	92.01	2.991	5	42.8	121.5909091	NaN	NaN	0.051162265	0	0.051096076	1
1036.9	0	245.3	72.5739645	7	2.071005917	338	336.3	82.42647059	24.6	9.460784314	14	408	1033.4	23.42240859	3.5	NaN	NaN	1.10473484	NaN	0.05	2.659574468	0	0	0.54	28.72340426	0.67	35.63829787	0.62	32.9787234	NaN	NaN	NaN	2.541905237	13.45787	145098	62.70928377	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.608638098	0.069256179	5.671519639	3
1049.4	4.6	737.7	38.56045162	120.9	6.319586012	1913.1	733.2	57.88725722	135.8	10.72161693	0	1266.6	43.8	66.27756374	1001	NaN	NaN	NaN	NaN	1.4	4.224502112	19.08	57.57392879	4.29	12.94508147	1.89	5.703077852	6.48	19.55340978	NaN	NaN	NaN	215.3419593	8.29226	2026123	48.09627692	2607784	55.96103004	NaN	NaN	NaN	40.05473866	67.41	26.72	5.876	1.778	237.0666667	NaN	NaN	16.2906192	0.381483848	13.76916554	3
4489.4	1972.2	20975.4	44.54141795	8529.2	18.11181965	47091.9	15588.6	51.52234268	2348.5	31.41294289	7155.8	30256	871	40.90880657	1646.2	NaN	NaN	-61.79507661	NaN	66.54	16.74552043	142.51	35.86420374	83.93	21.12190457	8.89	2.237265955	95.48	24.02858869	NaN	NaN	NaN	192.8504301	7.627314	3449708	9.118556617	10495022	18.5034602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.950566269	0.516513204	3.44402768	3
0	0	593.6	52.1433591	135.9	11.93780745	1138.4	321.7	69.49665154	60.9	13.15618924	0	462.9	0	55.6344352	0	NaN	NaN	NaN	NaN	0.29	4.033379694	2	27.81641168	0.6	8.344923505	3.23	44.92350487	1.08	15.02086231	NaN	NaN	NaN	220.6832872	5.921655	582022	49.29632578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.24794574	0.173729065	2.348369383	2
0	0	303.3	35.72438163	100.3	11.8138987	849	285.6	59.81151832	30.7	6.429319372	0	477.5	0	106.7741436	0	NaN	NaN	NaN	NaN	1.04	11.30434783	3.55	38.58695652	1.31	14.23913043	0.65	7.065217391	2.66	28.91304348	NaN	NaN	NaN	35.92475068	4.194579	851491	37.20348314	851491	26.86091483	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.726819342	0	0.726039614	2
29697.4	9154.3	40509.4	60.1366046	6842.3	10.15746196	67362.3	9708.8	27.04777824	6327.5	46.44908762	10345.4	35895	6088.3	42.18173942	14454.8	NaN	NaN	-69.57666107	NaN	137.21	12.89119385	409.02	38.42836608	287.74	27.03383222	20.75	1.949510039	209.66	19.69803734	NaN	NaN	NaN	338.8288535	16.33642	32530003	41.73089446	57085436	46.20918106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.37170428	1.985509304	7.574608902	3
0	0	25566.4	39.44020042	30897.4	47.66410791	64823.2	18292.5	55.88499468	3563	10.88523909	0	32732.4	0	43.41112453	0	NaN	NaN	NaN	NaN	0.42	0.177657459	113.27	47.91252485	82.42	34.86316146	26.02	11.00630261	14.28	6.040353623	NaN	NaN	NaN	6.055487647	3.883971	1080109	11.73530985	1080109	6.606979447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.401188033	NaN	2.401188033	2
0	0	13345.9	74.34130636	2487.3	13.85512639	17952.2	8474.8	91.89564312	359.4	3.897117824	0	9222.2	0	63.54483471	0	NaN	NaN	NaN	NaN	0.6	10.8892922	0.44	7.985480944	1.42	25.77132486	0.38	6.896551724	2.66	48.27586207	NaN	NaN	NaN	41.19755596	1.318036	1380012	32.33857755	1380012	5.885621113	NaN	NaN	NaN	5.145714188	76.43	19.67	3.904	2.049	9.898550725	NaN	NaN	11.64219155	5.216924865	11.49938792	0
0	0	4254.6	73.28189052	712.1	12.26532089	5805.8	2188.3	61.3226846	768.8	21.54406613	0	3568.5	0	NaN	0	NaN	NaN	NaN	NaN	0	0	3.88	17.28285078	8.28	36.88195991	7.31	32.56124722	2.99	13.31848552	NaN	NaN	NaN	22.89468196	0	635190	38.26737168	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.356532299	NaN	6.356532299	0
0	0	13143.3	87.75831792	1017.1	6.791215688	14976.7	3387.8	85.87796902	209.4	5.308119344	0	3944.9	0	107.2614561	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.99913891	10.62831	615000	51.20634966	615000	6.452000057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.032909547	0	0.029771699	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.69753086	94.16601	25136	99.96122605	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.028258215	0.278959985	0.341414709	1
6157.2	1901.7	14968.7	47.81690636	8753.1	27.96142371	31304.2	4927.4	48.98937175	1582.5	26.79233652	1112.3	10058.1	782.6	50.60299061	3472.9	NaN	NaN	NaN	NaN	61.78	26.9428696	62.81	27.3920628	53.66	23.40165722	7.83	3.414740515	43.21	18.84430877	NaN	NaN	NaN	434.2043958	5.415502	10543984	33.32767546	21780181	50.80636591	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.168111387	3.471674584	2.67166619	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	171.0296684	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
263.1	0.1	60.5	0.923184912	5937.8	90.60640278	6553.4	36.7	14.52314998	64.8	25.64305501	0	252.7	0	113.4073291	263	NaN	NaN	NaN	NaN	0.16	0.657084189	15.26	62.66940452	5.28	21.68377823	0	0	3.65	14.98973306	NaN	NaN	NaN	117.1541526	21.31244	1391862	68.03066489	1391862	66.67005159	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.586465084	0.008911974	1.112376457	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.99784894	NaN	NaN	NaN	-104.3038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.16470537	0	451482	69.92871646	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.487981003	NaN	1.487981003	1
0	0	167.6	24.5065068	66.6	9.738265828	683.9	233.2	62.17008798	32.5	8.664356172	0	375.1	0	39.10759932	0	NaN	NaN	NaN	NaN	1.45	22.69170579	2.77	43.34898279	0.32	5.007824726	0	0	1.84	28.79499218	NaN	NaN	NaN	288.2084066	9.113449	1292529	52.75419424	1292529	43.83873541	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.477305855	0.000341803	0.327568052	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.04879009	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.08365864	3.354808	1041858	108.1241807	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.632279558	0	1.440720193	0
282.3	0	1097.1	4.881814784	20584.5	91.5957674	22473.2	790.8	67.22774802	105.8	8.994304174	0	1176.3	0	100.9244002	282.3	NaN	NaN	NaN	NaN	1.3	4.753199269	16.33	59.70749543	3.6	13.16270567	0	0	6.12	22.37659963	NaN	NaN	NaN	2.46340464	4.712442	862291	26.27986165	862291	19.89385527	NaN	NaN	NaN	NaN	89.92	8.613	1.471	4.76	793.3333333	NaN	NaN	0.110808325	0.04842982	0.109345351	2
