Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
NaN	NaN	NaN	NaN	NaN	NaN	12224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.09999847	64	51.20000076	34.59999847	58.94377858	58.70000076	46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.42566994	1192049.52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	11257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.19999695	77.19999695	72.59999847	54.90000153	79.33526582	69.19999695	61.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.35786365	4922899.347	NaN	NaN	NaN	NaN	NaN	NaN	9.5	7.900000095	8.899999619	22.20000076	13.60000038	19.10000038	68.40000153	78.5	72.09999847	NaN	NaN	NaN	2
75.09999847	61.70000076	65.59999847	4.099999905	4	4	NaN	10.30000019	19.70000076	17	NaN	NaN	NaN	NaN	NaN	NaN	83.69999695	40.29999924	53	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.90000153	89	63.79999924	36.90000153	42.60970228	86.59999847	61.5	27.60000038	12.80000019	46.90000153	17.10000038	39.20000076	43.5	42.20000076	26.89999962	14.89999962	18.60000038	16.5	8.600000381	11	30.26526401	77203.89714	33.2	21.9	25.6	58	37.20000076	46	50.09999847	53.20000076	51.90000153	25.60000038	18	21.20000076	5.5	4.199999809	4.699999809	18.60000038	11.60000038	13.80000019	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
39.90000153	57.29999924	49.40000153	14.89999962	6.5	10.30000019	7341	15.69999981	38.70000076	28.29999924	NaN	NaN	NaN	NaN	NaN	NaN	80.19999695	54.90000153	66.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.5	83.19999695	70.69999695	57.40000153	69.74483523	82.30000305	69.59999847	NaN	NaN	NaN	NaN	40.5	34.40000153	37.20000076	27.70000076	36.29999924	32.29999924	19.70000076	25	22.5	42.13944419	3163094.145	NaN	NaN	NaN	NaN	NaN	NaN	44.90000153	43.29999924	44.09999847	40.09999847	44.20000076	42.20000076	11.30000019	11.5	11.39999962	5.599999905	4.900000095	5.199999809	1
63.29999924	60.5	61.59999847	10.30000019	5.099999905	7.199999809	12198	9.600000381	26.60000038	19.89999962	NaN	NaN	NaN	NaN	NaN	NaN	70.69999695	46.09999847	55.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.5	86.09999847	70.59999847	52.09999847	62.92270115	82.80000305	67.09999847	NaN	NaN	NaN	NaN	16.60000038	16.29999924	16.39999962	20.60000038	14.60000038	17.10000038	8.399999619	5.900000095	6.900000095	39.67288486	75214718.92	16.1	10.3	12.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.600000381	5.5	6.800000191	2
89.19999695	83.59999847	86.19999695	0.400000006	0.200000003	0.300000012	18349	11.39999962	24.89999962	18.60000038	NaN	NaN	NaN	NaN	NaN	NaN	69	57.20000076	62.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.30000305	83.59999847	79.40000153	63.59999847	85.82995922	74.09999847	68.69999695	17	9.7	61.5	13.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.81925388	140240.5825	31.3	24.6	27.9	63.5	44.20000076	55.90000153	19.5	21.29999924	20.20000076	70.30000305	63.79999924	67.69999695	4.199999809	5	4.5	17.60000038	11.69999981	14.69999981	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.90000153	82.40000153	68.30000305	50.5	63.36261221	79.69999695	65.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.61725783	131481.7817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.70000076	79.69999695	64	47.5	59.89911497	79.30000305	63.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.60032119	188624.8949	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.79999924	30.39999962	25.60000038	NaN	NaN	NaN	NaN	NaN	NaN	69.40000153	49.79999924	58.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.90000153	81.30000305	76.09999847	68.5	85.19900336	80.40000153	74.40000153	NaN	NaN	NaN	NaN	NaN	NaN	63.40000153	NaN	NaN	13.80000019	NaN	NaN	0	46.8229178	714580.7667	42.4	33.5	37.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.89999962	19.39999962	21.5	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.19999695	86.80000305	78.80000305	70.90000153	82.0601855	86.40000153	78.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.46322051	1538442.778	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
87.5	80.09999847	83.40000153	0.699999988	0.200000003	0.400000006	43041	10.89999962	31	21.79999924	NaN	NaN	NaN	NaN	NaN	NaN	86.80000305	63.59999847	74.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.80000305	81.30000305	74.59999847	56.70000076	78.75000106	72	64.19999695	29	10.80000019	69.09999847	19.10000038	17.5	23.5	20.79999924	33.09999847	29.60000038	31.20000076	49.5	46.90000153	48.09999847	45.00556669	15201315.53	13.8	16.9	15.4	15.39999962	17.79999924	16.79999924	28.29999924	37.20000076	33.29999924	33.79999924	30.10000038	31.70000076	38	32.70000076	35	9.300000191	9.899999619	9.600000381	3
84.40000153	80.40000153	82.19999695	4.599999905	2	3.099999905	37542	15.60000038	36.29999924	27.5	NaN	NaN	NaN	NaN	NaN	NaN	80.80000305	58.29999924	67.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.19999695	90	80.09999847	56.90000153	72.11660383	78.90000153	67.5	44.90000153	7.300000191	82.40000153	23.70000076	22.89999962	16.10000038	19.10000038	65.80000305	54.59999847	59.5	11.19999981	29.29999924	21.39999962	43.57702215	3929372.075	4.1	5.1	4.6	30.10000038	21.29999924	25.60000038	35.70000076	29.29999924	31.70000076	58.59999847	45.29999924	51.70000076	5.699999809	25.29999924	15.89999962	4	3.400000095	3.700000048	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
75.19999695	67.69999695	70.09999847	3.900000095	2	2.599999905	27002	14.89999962	32.09999847	26.60000038	NaN	NaN	NaN	NaN	NaN	NaN	79.80000305	47.79999924	58	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.70000076	81	59.20000076	34.29999924	44.71968788	76.69999695	55	9.399999619	2.700000048	57.59999847	4.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.89552661	5680213	18.5	13.5	15.2	NaN	NaN	NaN	NaN	NaN	25.20000076	NaN	NaN	57.29999924	NaN	NaN	16.5	7.900000095	5.599999905	6.300000191	2
NaN	NaN	NaN	NaN	NaN	NaN	3978	NaN	NaN	23.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.19999695	88.5	84	72.30000305	86.0714322	84	78.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.91726264	695301755.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	2
5.699999809	22.29999924	14.19999981	21.60000038	8.899999619	15.10000038	2596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.59999847	77.09999847	69.80000305	61	79.1180301	77.09999847	69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.85644647	5506910.619	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.5	9.5	8.100000381	1
71.5	63	66.5	1.700000048	0.400000006	0.899999976	15200	24.10000038	33.79999924	29.79999924	NaN	NaN	NaN	NaN	NaN	NaN	75.09999847	64.5	68.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.79999924	82.09999847	61	38.5	48.18523062	79.90000153	58.59999847	NaN	NaN	NaN	NaN	24.70000076	27.79999924	26.5	50.90000153	51.29999924	51.09999847	22	18.70000076	20.10000038	33.79650435	14260741.89	27	20.2	23.3	NaN	NaN	NaN	20.5	26.89999962	23.39999962	61.40000153	57.09999847	59.40000153	16.79999924	13	15.10000038	15	9.5	11.89999962	2
