Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
87.80000305	82.59999847	84.90000153	1.299999952	0.600000024	0.899999976	43776	11	30.70000076	22.10000038	NaN	NaN	NaN	NaN	NaN	NaN	85.40000153	63.09999847	72.69999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.09999847	83.09999847	73.69999695	53.5	73.18741603	73.09999847	63.20000076	NaN	NaN	NaN	NaN	43.79999924	38.09999847	40.5	26.5	38.90000153	33.59999847	29.79999924	22.89999962	25.79999924	42.96894486	9221917.565	14.7	17.3	16.1	27.39999962	33.90000153	31.20000076	58.40000153	58.09999847	58.20000076	27	33.09999847	30.5	14.60000038	8.800000191	11.30000019	8.199999809	8.699999809	8.5	3
86.69999695	85.69999695	86.09999847	4.900000095	1.700000048	3.099999905	41224	14.30000019	41.79999924	30.10000038	NaN	NaN	NaN	NaN	NaN	NaN	78.09999847	52.09999847	63.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.29999924	80.09999847	70.69999695	48.09999847	69.30835363	69.40000153	58.20000076	21.29999924	2.599999905	86.30000305	10.80000019	28	19.10000038	23	63.70000076	71.59999847	68.09999847	8.300000191	9.300000191	8.899999619	43.24431202	3825717.994	7.1	5.6	6.3	27.39999962	27.5	27.5	40.90000153	33.90000153	37.20000076	53.70000076	61.29999924	57.79999924	5.300000191	4.699999809	5	4.699999809	3.900000095	4.199999809	3
NaN	NaN	NaN	NaN	NaN	NaN	4056	NaN	NaN	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.59999847	75.19999695	67.59999847	56.40000153	78.77095353	71.59999847	63.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.4211479	3329813.911	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.09999847	86.59999847	87.40000153	86.90000153	101.1641443	85.90000153	86.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.01113097	2858065.735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
84.90000153	81.30000305	82.80000305	5	0.5	2.299999952	49998	13.19999981	37.40000153	27.5	NaN	NaN	NaN	NaN	NaN	NaN	84.69999695	59.59999847	69.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.70000076	72.09999847	62.5	40.79999924	67.43801527	60.5	50.29999924	30.5	4.400000095	82.5	15	27.5	34.09999847	31.29999924	36.59999847	38.90000153	37.90000153	35.90000153	27	30.70000076	41.83005702	4229533.428	25.7	17.6	21.3	61.5	59.40000153	60.5	50.20000076	58.79999924	54.20000076	36	30.39999962	33.40000153	13.80000019	10.80000019	12.39999962	11.5	7.099999905	9	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.90000153	84.90000153	73.40000153	61.59999847	72.81323828	84.59999847	72.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.66422282	2363187.92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	2627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.70000076	88.59999847	74.09999847	56.70000076	65.39792706	86.69999695	72.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.16590355	53717203.77	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	10654	NaN	NaN	32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.20000076	69.59999847	66.40000153	50.20000076	85.81196712	58.5	54.20000076	0.800000012	0.5	57	0.600000024	NaN	NaN	27.29999924	NaN	NaN	53.40000153	NaN	NaN	19.29999924	47.81515396	3740460.577	NaN	NaN	NaN	58.79999924	58.09999847	58.40000153	36.70000076	42.79999924	40	53.29999924	52.20000076	52.70000076	10	5.099999905	7.300000191	13.5	13.89999962	13.69999981	2
NaN	NaN	NaN	NaN	NaN	NaN	9945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.20000076	88.80000305	67.30000305	32.90000153	37.72936087	87.19999695	65.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.91512552	276144.2302	NaN	NaN	NaN	NaN	NaN	NaN	23.29999924	52.09999847	42.5	55.90000153	36.90000153	43.20000076	19.60000038	10	13.10000038	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	16257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.79999924	64.69999695	51.29999924	34.09999847	57.99319544	58.79999924	45.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.0949555	1215682.036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	12528	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.5	76.09999847	71.69999695	54.20000076	79.70588347	68	60.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.52359505	4856129.166	NaN	NaN	NaN	NaN	NaN	NaN	8.800000191	8.100000381	8.600000381	21.5	11.89999962	18.29999924	69.69999695	80	73.09999847	NaN	NaN	NaN	2
70.59999847	61.79999924	64.5	4.199999809	4.400000095	4.400000095	NaN	15.19999981	19.60000038	18.20000076	NaN	NaN	NaN	NaN	NaN	NaN	78.19999695	39.70000076	51.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.79999924	88.40000153	64	37.70000076	43.88824225	85.90000153	61.59999847	28.70000076	12.19999981	50.59999847	17.20000076	53.70000076	55.90000153	55.20000076	22.10000038	11.60000038	15.10000038	3.299999952	2.900000095	3.099999905	30.82375663	80674.30702	36	17.2	23.6	64.59999847	39.90000153	53	52.79999924	58.79999924	55.59999847	21.79999924	12	17.20000076	4.300000191	5	4.599999905	20.29999924	8.899999619	12.69999981	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
39.09999847	53.09999847	47.09999847	14.19999981	5.699999809	9.300000191	7357	16.60000038	39.59999847	29.70000076	NaN	NaN	NaN	NaN	NaN	NaN	79.19999695	53.40000153	64.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.70000076	83.30000305	71.80000305	59.59999847	72.41797845	82.30000305	70.69999695	NaN	NaN	NaN	NaN	45.70000076	50.29999924	48.29999924	16.89999962	25.10000038	21.5	12.39999962	14.89999962	13.80000019	43.05211869	3292475.949	NaN	NaN	NaN	NaN	NaN	NaN	33.40000153	45.29999924	40.20000076	54.90000153	43.29999924	48.29999924	4.900000095	9.399999619	7.5	3.599999905	3.700000048	3.700000048	1
NaN	NaN	NaN	NaN	NaN	NaN	12534	9.600000381	26.79999924	20	NaN	NaN	NaN	NaN	NaN	NaN	70.30000305	46.40000153	55.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.70000076	86.5	71.40000153	53.20000076	63.94231095	83.19999695	67.80000305	NaN	NaN	NaN	NaN	16.60000038	16.10000038	16.29999924	21	15.19999981	17.60000038	8.699999809	6.099999905	7.199999809	40.10756763	77855410.4	18.4	11.8	14.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.800000191	6.199999809	7.699999809	2
91.09999847	83.59999847	87.09999847	0	0	0	18878	10.69999981	26.60000038	19.20000076	NaN	NaN	NaN	NaN	NaN	NaN	73	57	64.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.40000153	84.80000305	79.59999847	62.59999847	83.2446822	75.19999695	68.69999695	14.8	8	62	11.2	18	22	20.10000038	64.80000305	61.40000153	63	16.5	15.60000038	16.10000038	46.90222268	140985.6019	34.8	25.9	30	65.30000305	49.40000153	58.90000153	17.60000038	21	18.89999962	74.80000305	69.09999847	72.09999847	3.400000095	3.700000048	3	18	11.39999962	14.60000038	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.20000076	82.40000153	68.80000305	51.79999924	64.99372801	79.69999695	66.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.69264293	137086.9772	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.5	79.59999847	64.30000305	48.40000153	60.95717959	79.40000153	64.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.23531774	194415.0224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.19999695	81.30000305	76.19999695	68.80000305	85.57214148	80.40000153	74.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.88662406	740967.315	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.09999847	86.69999695	78.69999695	70.80000305	81.94444653	86.40000153	78.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.38650466	1576502.421	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
86.69999695	79.59999847	82.90000153	0.699999988	0.300000012	0.5	43942	11.10000038	31.20000076	22.10000038	NaN	NaN	NaN	NaN	NaN	NaN	86.59999847	63.59999847	74.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.19999695	81.5	74.90000153	57.09999847	79.30555344	72	64.40000153	29.29999924	10.60000038	69.80000305	19.10000038	17.10000038	22	19.79999924	31.70000076	28.79999924	30.10000038	51.09999847	49.29999924	50.09999847	45.17430005	15456423.07	15.3	17.1	16.3	14	17.79999924	16.10000038	30.20000076	37.29999924	34.09999847	32.20000076	28.89999962	30.39999962	37.59999847	33.79999924	35.5	8.899999619	9.199999809	9.100000381	3
83.80000305	79.90000153	81.59999847	4.5	1.700000048	2.900000095	38301	14.39999962	35.09999847	26.10000038	NaN	NaN	NaN	NaN	NaN	NaN	82	59.5	69.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.59999847	89.69999695	80.19999695	57	72.70408022	78.40000153	67.30000305	45.70000076	7.099999905	83.40000153	24	22.60000038	16.29999924	19.10000038	64.5	54.90000153	59.09999847	12.60000038	28.60000038	21.60000038	43.78675151	3926862.841	3.8	7.9	5.9	32.40000153	25.20000076	28.20000076	35.79999924	25.29999924	29.60000038	44.79999924	48.40000153	46.90000153	19.39999962	26.29999924	23.5	3.900000095	4.300000191	4.099999905	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
74.30000305	68.5	70.40000153	4.199999809	1.5	2.400000095	28300	14.30000019	33.5	27.29999924	NaN	NaN	NaN	NaN	NaN	NaN	81.19999695	47.20000076	58.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.79999924	80.69999695	59.59999847	35.09999847	46.00261739	76.30000305	55.29999924	9.600000381	2.799999952	58	4.699999809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.45388775	5819073.249	18.3	12.8	14.8	NaN	NaN	NaN	NaN	NaN	25.70000076	NaN	NaN	57.90000153	NaN	NaN	14.89999962	7.699999809	5.400000095	6.099999905	2
NaN	NaN	NaN	NaN	NaN	NaN	4135	NaN	NaN	23.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.39999962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.09999847	88.30000305	83.80000305	72	86.02150851	83.69999695	78	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.9269478	702371612.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.099999905	2
NaN	NaN	NaN	NaN	NaN	NaN	2646	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.70000076	77	69.80000305	61.20000076	79.48052047	77	69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.98324566	5672532.392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
70	61.09999847	64.90000153	1.799999952	0.800000012	1.200000048	15995	21.29999924	32.20000076	27.60000038	NaN	NaN	NaN	NaN	NaN	NaN	77.90000153	66	71.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.5	82.59999847	62.59999847	40.90000153	50.8706477	80.40000153	60.09999847	NaN	NaN	NaN	NaN	21.89999962	26.39999962	24.39999962	50.90000153	49.09999847	49.90000153	25.20000076	22.60000038	23.79999924	35.02101558	14975870.49	28.3	20.7	24.2	NaN	NaN	NaN	16.70000076	26.29999924	21	62.59999847	53.59999847	58.5	18.89999962	18.5	18.70000076	15	9.699999809	12.10000038	2
