Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
98.30000305	95.30000305	95.90000153	0.699999988	0.5	0.600000024	12840	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.29999924	86.40000153	67.90000153	36.79999924	43.49881785	84.59999847	66.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.54758749	399449.2382	NaN	NaN	NaN	NaN	NaN	NaN	12.69999981	30	16.60000038	45.29999924	40.09999847	44.20000076	39.40000153	21.60000038	35.40000153	NaN	NaN	NaN	3
73.09999847	72.19999695	72.5	11	3	5.800000191	27363	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.5	11.7	NaN	NaN	99.9	NaN	NaN	0.1	10.6	38.09999847	65.30000305	51.20000076	32	56.33802893	56.79999924	43.79999924	NaN	NaN	NaN	NaN	87.30000305	90	89	12.89999962	10	11	0	0	0	38.435703	1388046.208	65.6	60.4	62.4	NaN	NaN	NaN	94.69999695	96.30000305	95.59999847	NaN	NaN	NaN	5.300000191	3.700000048	4.400000095	35.70000076	29.5	31.79999924	2
NaN	NaN	NaN	NaN	NaN	NaN	23296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.70000076	70.40000153	66.90000153	50.70000076	81.12000122	62.5	56.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.00035672	4623700.787	NaN	NaN	NaN	NaN	NaN	NaN	10.19999981	10.19999981	10.19999981	43.40000153	33.29999924	40	46.40000153	56.5	49.79999924	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.09999847	83.40000153	65.69999695	45.5	56.31187906	80.80000305	63.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.22297002	117963.8293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.10000038	6.199999809	9.399999619	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
28.89999962	39.20000076	34.59999847	38.70000076	16.79999924	26.60000038	7398	10.10000038	23.5	17.5	NaN	NaN	NaN	NaN	NaN	NaN	50.5	37	43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63	82.59999847	72.69999695	61.5	75.55282414	81.40000153	71.30000305	31.20000076	19	56.20000076	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.93826761	4122216.634	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.099999905	4.599999905	5.300000191	1
66	61.90000153	63.59999847	8.100000381	4.599999905	6	12239	13	27.5	21.39999962	NaN	NaN	NaN	NaN	NaN	NaN	71.90000153	49.59999847	59.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.29999924	85.5	74.19999695	58.70000076	71.93627679	81.59999847	69.80000305	30.60000038	10.69999981	68	19.20000076	39.5	44.70000076	42.40000153	33.09999847	26.60000038	29.5	11.10000038	7	8.800000191	43.15087125	95610276.47	23	13.8	17.7	NaN	NaN	NaN	49.20000076	54.90000153	51.59999847	37	28.89999962	33.59999847	4.400000095	2.599999905	3.599999905	11	6.300000191	8.399999619	2
NaN	NaN	NaN	NaN	NaN	NaN	19877	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.09999847	84.69999695	80.5	64.59999847	84.88830456	76.09999847	70.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.81424598	153846.6689	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.699999809	7.599999905	8.699999809	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.59999847	80.69999695	69.69999695	56	71.97943162	77.80000305	66.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.70086559	179027.4512	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
21.10000038	40.90000153	32.20000076	64.69999695	46	53.90000153	NaN	5.599999905	9.100000381	7.599999905	NaN	NaN	NaN	NaN	NaN	NaN	22.39999962	35.40000153	29.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.19999695	78.30000305	72.69999695	64.30000305	83.29016269	77.19999695	71.19999695	5	2.700000048	58.5	3.700000048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.71600079	323603.9861	10.2	9.2	9.7	NaN	NaN	NaN	57.90000153	55.90000153	56.90000153	10.5	17.60000038	13.89999962	5.300000191	8.800000191	6.900000095	3.799999952	2.599999905	3.099999905	1
58.59999847	62.20000076	60.5	4.400000095	2.099999905	3.200000048	NaN	10.80000019	19.20000076	15.19999981	NaN	NaN	NaN	NaN	NaN	NaN	64.90000153	45.70000076	54.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.90000153	82	78	70.80000305	87.5154533	80.90000153	75.90000153	15.39999962	11.69999981	54.70000076	13.5	60.70000076	51.5	55.90000153	26.29999924	26.20000076	26.39999962	0	0	0	46.57148782	946852.7799	NaN	NaN	NaN	60.29999924	59.20000076	59.79999924	62.59999847	60.09999847	61.5	NaN	NaN	NaN	29.79999924	26.20000076	28.20000076	19.89999962	15.30000019	17.60000038	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72	85.69999695	78.80000305	71.69999695	83.95784036	85.40000153	78.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.81498712	1878192.773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
88.69999695	81.40000153	84.80000305	0.200000003	0.100000001	0.200000003	49280	10.80000019	31.89999962	22	NaN	NaN	NaN	NaN	NaN	NaN	87.90000153	64.80000305	75.69999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.30000305	82.19999695	77.80000305	61.20000076	84.76454758	72.19999695	66.59999847	26.29999924	10.89999962	68.09999847	18.20000076	12.60000038	16.20000076	14.5	37.09999847	43	40.29999924	50.29999924	40.79999924	45.29999924	46.70982571	17932526.55	10.4	12.9	11.7	8.300000191	9.100000381	8.699999809	26.70000076	29.70000076	28.39999962	37.70000076	42.79999924	40.5	35.70000076	27.39999962	31.10000038	6.099999905	6.5	6.300000191	3
86.5	82.09999847	84.09999847	3.200000048	1.399999976	2.200000048	42094	11.89999962	33.29999924	23.79999924	NaN	NaN	NaN	NaN	NaN	NaN	85.40000153	62.09999847	72.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.80000305	87.80000305	81.30000305	59.79999924	79.31034221	75.40000153	67.40000153	45.70000076	8.800000191	81.19999695	25.5	20.20000076	15.10000038	17.39999962	58.90000153	49.90000153	54	20.79999924	35	28.5	45.68263069	4236071.581	7.5	7.9	7.7	42.59999847	35	39.09999847	30.79999924	26.89999962	28.39999962	54.90000153	52.59999847	53.79999924	14.30000019	20.5	17.20000076	4.699999809	3.400000095	4	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
73.69999695	69.59999847	71.09999847	3	1.299999952	1.899999976	29356	11.30000019	29.89999962	23.29999924	NaN	NaN	NaN	NaN	NaN	NaN	82.90000153	53.40000153	63.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.5	78.30000305	60.79999924	39	53.13351388	73.40000153	55.90000153	13.30000019	5	55.59999847	7.699999809	19.70000076	27.70000076	24.79999924	47.79999924	48.90000153	48.5	31.39999962	21.70000076	25.20000076	35.58282819	6972248.57	21.6	16.4	18.3	NaN	NaN	NaN	11.5	20.89999962	17	59.09999847	56.5	57.59999847	29.20000076	21.5	24.70000076	9.399999619	6.699999809	7.699999809	2
NaN	NaN	NaN	NaN	NaN	NaN	8620	NaN	NaN	25.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76	85.90000153	81.09999847	68.90000153	85.06173028	81	75.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.76562118	775312477.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.099999905	2
NaN	NaN	NaN	NaN	NaN	NaN	2872	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.5	77	70.69999695	62.79999924	81.66449674	76.90000153	69.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.41274888	7345963.526	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
