Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
NaN	NaN	NaN	NaN	NaN	NaN	10022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.70000076	58.20000076	48.40000153	35.09999847	64.16818644	54.70000076	44.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.45226893	1339411.098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	13127	NaN	NaN	36.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71	80.40000153	75.5	58.40000153	79.56403312	73.40000153	65.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.54026486	5153686.722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.20000076	83.59999847	60.70000076	36.29999924	44.64944388	81.30000305	58.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.42357047	65162.38406	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
45.5	62.40000153	55.40000153	8	3.5	5.300000191	6648	16.5	42.09999847	31.39999962	NaN	NaN	NaN	NaN	NaN	NaN	82.5	55.09999847	66.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.20000076	83.30000305	68	52.20000076	63.2727282	82.5	67	NaN	NaN	NaN	NaN	41.20000076	49.29999924	46.20000076	12.69999981	19.89999962	17.20000076	12	11.80000019	11.89999962	39.8711275	2765240.476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.599999905	5.5	5.5	1
60	60.90000153	60.59999847	11.89999962	5.5	8	10406	10.10000038	26.89999962	20.39999962	NaN	NaN	NaN	NaN	NaN	NaN	65.19999695	42.59999847	51.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56	88.90000153	72.30000305	53.09999847	61.74418427	86	69.19999695	NaN	NaN	NaN	NaN	14.19999981	13.80000019	13.89999962	16.60000038	12.39999962	14.10000038	7.400000095	5.300000191	6.099999905	39.10752207	70430282.48	15	9.9	11.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.900000095	5.400000095	6.400000095	2
90.59999847	83.80000305	87	0.200000003	0.200000003	0.100000001	19843	12.5	25.89999962	19.70000076	NaN	NaN	NaN	NaN	NaN	NaN	72.5	56.90000153	64.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.30000305	83.80000305	77.40000153	61	80.26315789	76	68.09999847	6.4	4.2	56.6	5.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.94702719	136223.5133	48.3	37.1	42.2	61.29999924	55.29999924	58.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.79999924	20.60000038	22.89999962	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.40000153	83.5	67.19999695	46.29999924	57.01970564	81.19999695	65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.17144482	113566.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.5	79.5	65	48.29999924	61.4503819	78.59999847	63.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.58539335	198433.2351	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.69999695	81.40000153	75.40000153	67.40000153	83.62283226	80.59999847	73.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.74538684	609318.2393	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.5	87.30000305	78.69999695	70.19999695	80.7825037	86.90000153	78.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.09769998	1376290.562	NaN	NaN	NaN	NaN	NaN	NaN	54.29999924	61	60.40000153	6	3	3.299999952	1.899999976	1.399999976	1.5	NaN	NaN	NaN	0
89.5	81.19999695	84.90000153	0.800000012	0.200000003	0.5	40447	11.10000038	30.79999924	21.89999962	NaN	NaN	NaN	NaN	NaN	NaN	86.5	63.70000076	74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68	82.69999695	75.40000153	57.20000076	77.61194455	73.69999695	65.30000305	28.29999924	10.5	69	18.60000038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.5932345	14783329.66	14.5	19.7	17.2	11.89999962	14.5	13.5	35.09999847	40.70000076	38.40000153	35.5	29.79999924	32.09999847	29.39999962	29.5	29.5	10.19999981	12	11.19999981	3
85.40000153	84.30000305	84.80000305	6.099999905	1.600000024	3.5	36275	15.19999981	38.70000076	28.89999962	NaN	NaN	NaN	NaN	NaN	NaN	80.90000153	56.70000076	66.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.80000305	91	80.40000153	57.29999924	71.35740605	80.30000305	68.5	44	6.699999809	83.19999695	22.70000076	18.79999924	12.69999981	15.30000019	67.80000305	59.59999847	63.20000076	11.10000038	26.5	19.89999962	43.21376479	3898372.94	4.3	5.1	4.7	23.60000038	15.60000038	20	30.5	20	25.70000076	57.59999847	56	56.90000153	11.89999962	22	16.5	3.5	2.299999952	2.799999952	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
77.30000305	71.5	73.40000153	NaN	NaN	NaN	21570	15.10000038	31.70000076	26.5	NaN	NaN	NaN	NaN	NaN	NaN	78.80000305	44.70000076	55.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.20000076	81.19999695	59	34	43.87096774	77.5	55.20000076	6.400000095	6.800000191	88.19999695	6.400000095	29.79999924	39.79999924	36.59999847	56.90000153	49.70000076	52	11.19999981	7.400000095	8.600000381	31.53602501	5295320.065	13.2	9.7	10.9	70.30000305	49.5	57.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.300000191	3.900000095	4.400000095	2
NaN	NaN	NaN	NaN	NaN	NaN	2921	NaN	NaN	21.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.69999695	89	84.59999847	73	86.08490256	84.80000305	79.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.80740056	666602655.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.299999952	2
NaN	NaN	NaN	NaN	NaN	NaN	2885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.70000076	79	68.80000305	57.29999924	72.5316446	79	68	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.82306715	4819003.226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
71.69999695	64.90000153	67.69999695	2.400000095	0.800000012	1.5	14144	25	35.09999847	30.89999962	NaN	NaN	NaN	NaN	NaN	NaN	73.90000153	62.70000076	67.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.29999924	80	56.20000076	31.39999962	40.25640977	78	54.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.75771467	11965386.82	21.9	14.8	18.1	NaN	NaN	NaN	21.70000076	27.39999962	24	61.90000153	55.5	59.29999924	14.5	14.19999981	14.39999962	13	6.800000191	9.5	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.29999924	80.09999847	54.20000076	27.79999924	34.79349025	79.90000153	53.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.05787437	134884.7359	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
