Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
NaN	NaN	NaN	NaN	NaN	NaN	26799	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.70000076	67.69999695	53.79999924	34	58.11965812	58.5	45.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.20337746	1454556.294	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.70000076	23	24.10000038	2
NaN	NaN	NaN	NaN	NaN	NaN	26598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.70000076	68.69999695	65.09999847	49.59999847	80.51948004	61.59999847	55.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.90536399	4454425.224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.83936899	NaN	NaN	38.57773589	NaN	NaN	50.58289513	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50	84.09999847	67	47.40000153	58.08823825	81.59999847	64.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.12829803	137883.9255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	7842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65	82.30000305	73.59999847	63.20000076	77.92848576	81.09999847	72	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.58872341	4467268.994	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
69.19999695	64.30000305	66.40000153	6.300000191	3.400000095	4.599999905	12891	13.19999981	28.79999924	22.10000038	9.85	5.53	6.91	53.95	32.05	39.08	74.59999847	50.40000153	60.70000076	3.3	6.6	NaN	NaN	94.8	NaN	NaN	5.2	5	64	85.59999847	74.59999847	58.90000153	72.53695042	81.19999695	69.80000305	28.10000038	10.10000038	67.5	17.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.35027045	99958636.59	23.1	13.9	17.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	6.099999905	8.300000191	2
NaN	NaN	NaN	NaN	NaN	NaN	19463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.30000305	84.59999847	80.5	64.80000305	84.92791672	76.30000305	70.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.67882363	158052.6655	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.40000153	80.09999847	69.30000305	55.70000076	72.33766333	77	66.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.87093616	191134.3964	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
14.30000019	36	25.5	62.20000076	42.09999847	51.79999924	NaN	9.100000381	4	6.400000095	NaN	NaN	NaN	NaN	NaN	NaN	18.79999924	36.90000153	28.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.90000153	77.30000305	73	65.19999695	86.35761185	75.5	70.69999695	11.69999981	4.199999809	72	7.800000191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.51618083	352699.448	14.7	10.7	12.9	NaN	NaN	NaN	47.09999847	45.5	46.5	12.89999962	18.20000076	14.69999981	2.400000095	6.800000191	3.900000095	5.300000191	2.599999905	4	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.59999847	82.59999847	78.59999847	71.40000153	87.82287681	81.30000305	76.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.41018583	1015140.572	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.59999847	85.59999847	79	72.30000305	84.85916155	85.19999695	78.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.01899994	2014106.883	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	48302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.19999695	81.69999695	78	61.90000153	86.21169763	71.80000305	66.80000305	27.10000038	12	67.40000153	19.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.04720199	18793899.71	12.3	18	15.2	7.300000191	8.100000381	7.800000191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7	9.399999619	8.300000191	3
87.19999695	82.80000305	84.80000305	2.700000048	1.700000048	2.200000048	40663	10	30.20000076	20.89999962	NaN	NaN	NaN	NaN	NaN	NaN	81.40000153	61.40000153	70.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77	87.69999695	82.40000153	61.59999847	81.69760906	75.40000153	68.30000305	46.70000076	9.199999809	81.19999695	26.5	19.20000076	14.30000019	16.60000038	54.70000076	46.79999924	50.5	26	38.79999924	32.90000153	46.28049289	4473946.804	9	7.9	8.4	33.79999924	26.39999962	30.10000038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.5	3.799999952	4.099999905	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
73.69999695	70.30000305	71.59999847	2.5	1.100000024	1.700000048	29259	NaN	NaN	23.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.79999924	78.40000153	63.09999847	42.5	57.980898	73.30000305	57.59999847	17	7.099999905	56	10.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.61267786	7560947.951	24.4	21.5	22.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.69999981	9.100000381	9.699999809	2
NaN	NaN	NaN	NaN	NaN	NaN	11540	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.19999695	85.40000153	80.5	68.09999847	84.70148903	80.40000153	74.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.6371205	793880406.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.3	2
NaN	NaN	NaN	NaN	NaN	NaN	2871	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.30000305	77.30000305	71.19999695	63.59999847	82.49027203	77.09999847	70.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.59504839	7987438.543	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
48.70000076	47	47.59999847	7	3.5	4.900000095	17501	15.60000038	21.5	19.20000076	NaN	NaN	NaN	NaN	NaN	NaN	78	49.70000076	61.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.79999924	82.09999847	69.69999695	54.40000153	68.17042537	79.80000305	66.69999695	26.79999924	11.80000019	60.20000076	17.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.03429745	21581574.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.69999981	9.300000191	12	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.90000153	80.69999695	57.90000153	34.29999924	42.66168978	80.40000153	57.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.97106663	235799.4814	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
