Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34	80.40000153	57.29999924	33.40000153	41.69788035	80.09999847	56.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.51176972	222644.8773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.40000153	85.90000153	69.5	48.79999924	58.7951798	83	65.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.29567595	205870.0488	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
76.09999847	71.30000305	73	2.799999952	1.299999952	1.799999952	17858	12.89999962	27.5	22.20000076	NaN	NaN	NaN	NaN	NaN	NaN	80.90000153	49	60.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49	85.19999695	67.40000153	45.09999847	55.7478339	80.90000153	63.20000076	24	8.399999619	62.09999847	14.10000038	48.29999924	61.29999924	56.5	27.70000076	21.79999924	24	22.20000076	13.69999981	16.89999962	35.25153269	2065408.593	14.8	8.2	10.7	NaN	NaN	NaN	63.09999847	67.80000305	65.19999695	27.60000038	26.89999962	27.29999924	8.699999809	3.400000095	6.400000095	6.800000191	3.299999952	4.599999905	2
93.5	76.69999695	83.09999847	NaN	NaN	NaN	NaN	12.39999962	21.5	18	NaN	NaN	NaN	NaN	NaN	NaN	79.09999847	53.5	63.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.20000076	76.30000305	62.5	41.20000076	60.8567247	67.69999695	54.5	NaN	NaN	NaN	NaN	23.29999924	39.5	33.29999924	56.70000076	45.79999924	50	19.20000076	12	14.69999981	37.76031094	5000498.917	3.2	3.8	3.5	NaN	NaN	NaN	37.09999847	46.20000076	43	56.70000076	49	52.40000153	5.099999905	4.300000191	4.599999905	1.899999976	1.700000048	1.799999952	2
94.69999695	89.30000305	91.90000153	NaN	NaN	NaN	NaN	4.199999809	33.59999847	19.5	NaN	NaN	NaN	NaN	NaN	NaN	93.09999847	61.09999847	76.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.29999924	20.79999924	20.29999924	38.20000076	41.20000076	39.70000076	36	33.70000076	34.79999924	NaN	NaN	10.9	10.9	11.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.199999809	3.5	3.799999952	3
86.80000305	73.90000153	79.69999695	2.700000048	0.899999976	1.700000048	26782	9.600000381	32.70000076	22.5	NaN	NaN	NaN	NaN	NaN	NaN	87.90000153	61.09999847	73.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.30000305	80	72.40000153	55.29999924	76.27586102	72.5	64	10.80000019	4.099999905	67.80000305	7.099999905	20.70000076	27.10000038	24.29999924	38.09999847	41.90000153	40.20000076	41.20000076	31	35.59999847	42.68986845	550999.2833	9.5	10.9	10.3	14.60000038	23	18.60000038	23.5	28.79999924	26	35.79999924	49.29999924	42.20000076	38.29999924	21.89999962	31.20000076	4.599999905	3.400000095	3.900000095	3
89.19999695	79.19999695	83.5	1.100000024	0.200000003	0.600000024	24524	26.79999924	50.29999924	40.20000076	NaN	NaN	NaN	NaN	NaN	NaN	70.69999695	45.29999924	56.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.40000153	78.09999847	69.80000305	50	72.99270073	68.5	59	5.900000095	1.700000048	72.30000305	3.5	9.199999809	5.400000095	7.099999905	76.90000153	79.80000305	78.5	13.80000019	14.80000019	14.39999962	43.70139185	5219470.161	11	10.6	10.7	54.70000076	51.70000076	53.40000153	26.10000038	26.60000038	26.39999962	69.90000153	66.90000153	68.80000305	3.900000095	5.599999905	4.300000191	6.699999809	4.199999809	5.300000191	3
90.90000153	85.69999695	88.09999847	1.799999952	0.400000006	1	43998	16	41.40000153	29.79999924	NaN	NaN	NaN	NaN	NaN	NaN	82.30000305	55.70000076	67.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.40000153	82.09999847	75.80000305	52.09999847	77.76119175	67	59.29999924	38.90000153	7.800000191	80.80000305	22	17.70000076	16.10000038	16.79999924	60.79999924	57.70000076	59.09999847	21.5	26.20000076	24.10000038	45.17193365	42037397.74	11.1	12.2	11.7	56.5	56.70000076	56.59999847	32.20000076	33.79999924	33.09999847	56.90000153	55.79999924	56.29999924	10.89999962	10.30000019	10.60000038	8.800000191	8.5	8.600000381	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
94.69999695	87.59999847	90.90000153	0.800000012	0.400000006	0.600000024	47204	12	31.89999962	22.60000038	NaN	NaN	NaN	NaN	NaN	NaN	86.40000153	63.79999924	74.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.5	83.90000153	80.19999695	60.90000153	85.41374322	71.30000305	66	23.39999962	12	63.09999847	17.29999924	25	26.29999924	25.70000076	40.59999847	44.40000153	42.59999847	32.40000153	27	29.5	46.94193611	2936495.5	7.5	8.2	7.9	16.89999962	15.5	16.20000076	33.5	38.5	35.90000153	37.5	32.59999847	35.09999847	25.79999924	20.10000038	23	4.199999809	3.5	3.799999952	3
67.30000305	46.5	53.59999847	3.400000095	2.900000095	3.099999905	12682	13.69999981	26.20000076	21.89999962	NaN	NaN	NaN	NaN	NaN	NaN	83.40000153	47.5	59.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.20000076	83.90000153	69	50.09999847	62.70337612	79.90000153	65	23.5	13	48.5	16.60000038	NaN	NaN	41.90000153	NaN	NaN	32.79999924	NaN	NaN	18.5	38.61674622	4204553.182	44.5	21.2	30.3	NaN	NaN	NaN	34	36.70000076	35	43.90000153	45.5	44.5	18.20000076	13.19999981	16.39999962	25.39999962	9.300000191	15.60000038	2
NaN	NaN	NaN	NaN	NaN	NaN	8245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.69999981	76	45.70000076	13.69999981	18.97506979	72.19999695	43.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.83001948	10463383.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.39999962	12.89999962	13.80000019	2
45.09999847	58.29999924	53.09999847	20.5	8	13	12494	11.19999981	23	18.29999924	NaN	NaN	NaN	NaN	NaN	NaN	64.80000305	43.70000076	52.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.90000153	86.69999695	71.80000305	54.09999847	64.32818009	84.09999847	69	27.10000038	16.5	54.90000153	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.41053322	6550287.773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.599999905	5	6.099999905	2
47.90000153	61.40000153	58.5	33.90000153	8.699999809	14.10000038	11664	6.199999809	26.5	22.10000038	NaN	NaN	NaN	NaN	NaN	NaN	47.20000076	45.70000076	46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.5	77.30000305	51	22.79999924	30.9362282	73.69999695	48.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.72734709	25099054.66	47.9	17.2	24.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.70000076	5.900000095	8.899999619	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.09999847	90.59999847	85.69999695	78.69999695	87.63919184	89.80000305	84.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.45670947	2355017.776	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
86.5	79.40000153	82.30000305	1.600000024	0.699999988	1.100000024	39163	11.60000038	41.59999847	29.29999924	NaN	NaN	NaN	NaN	NaN	NaN	85.40000153	52.79999924	66.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.59999847	81.80000305	71.80000305	48.20000076	70.36496462	68.5	58.09999847	20.70000076	3.599999905	80.40000153	10.69999981	38.59999847	48.90000153	44.59999847	24.89999962	22.70000076	23.60000038	36.5	28.39999962	31.79999924	42.35841174	22260568.97	21.9	15.2	18.2	30.5	23.89999962	27.60000038	52	58.40000153	54.79999924	25	21.89999962	23.60000038	22	18.39999962	20.39999962	10.89999962	6.400000095	8.300000191	3
94.59999847	87.5	91.09999847	0.300000012	0.100000001	0.200000003	45299	21.5	48.40000153	35	NaN	NaN	NaN	NaN	NaN	NaN	75.59999847	45.40000153	60.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.69999695	77.59999847	73	54.40000153	79.06976615	68.80000305	60.90000153	10.1	3.6	73.7	6.8	7.199999809	13.80000019	10.5	50.79999924	60.59999847	55.79999924	42	25.60000038	33.70000076	49.02644959	695395.6252	7.317074	12.14751	10	44.70000076	52.79999924	49.5	22	17.60000038	27	57.29999924	58.20000076	57.79999924	23.70000076	11.60000038	16.60000038	3.900000095	5.400000095	4.699999809	3
NaN	NaN	NaN	NaN	NaN	NaN	1810	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.90000153	91.40000153	86.09999847	78.40000153	86.53421948	90.59999847	84.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.03820334	37123311.24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
91.80000305	83.40000153	87.40000153	0.400000006	0.699999988	0.600000024	51909	11.5	38.20000076	25.5	NaN	NaN	NaN	NaN	NaN	NaN	85.69999695	55.20000076	69.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.80000305	77.5	75.69999695	57.59999847	87.27272496	66	61.70000076	15.5	8.199999809	63.70000076	11.69999981	15.80000019	20.5	18.20000076	43.79999924	49.40000153	46.70000076	40.40000153	30.10000038	35.09999847	48.00708628	2708360.444	16.8	14.8	15.7	19.5	26.5	23	32.29999924	38.90000153	35.5	46.20000076	46.70000076	45.90000153	21.5	14.39999962	18.60000038	7.300000191	6.400000095	6.800000191	3
92.59999847	85.90000153	89.09999847	1	0.300000012	0.699999988	55149	11.5	33.70000076	23.29999924	NaN	NaN	NaN	NaN	NaN	NaN	86.19999695	61.59999847	73.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.30000305	74.80000305	70	50.59999847	81.35047886	62.20000076	56.20000076	22.79999924	4.900000095	80.5	13.30000019	25.89999962	26.89999962	26.39999962	41.90000153	46.5	44.29999924	32.20000076	26.60000038	29.29999924	46.78828546	29366331.8	19.8	18.2	18.9	40	40.5	40.20000076	37.29999924	42.59999847	39.90000153	41.29999924	37.70000076	39.59999847	20.70000076	18.89999962	19.79999924	8.600000381	7.5	8	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.40000153	66.30000305	61.40000153	55.40000153	85.36209588	64.90000153	60.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.16362104	537486.6054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
91.59999847	82.09999847	86.40000153	0.5	0.200000003	0.300000012	52958	9.399999619	33.20000076	22.29999924	NaN	NaN	NaN	NaN	NaN	NaN	89.5	64.59999847	76	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.09999847	82.09999847	75.5	55.09999847	79.28057334	69.5	62.09999847	38.29999924	9.800000191	77	22.89999962	23.5	21.79999924	22.60000038	42.09999847	47	44.70000076	33.70000076	30.20000076	31.79999924	45.61654801	31195731.27	12.7	16	14.4	17.60000038	28.39999962	23.70000076	33.70000076	38.90000153	36.70000076	48.29999924	45.79999924	46.90000153	15.30000019	13.10000038	14	4.900000095	5.5	5.199999809	3
NaN	NaN	36.70000076	NaN	NaN	28.39999962	15926	3.700000048	16.5	10.39999962	NaN	NaN	NaN	NaN	NaN	NaN	39.59999847	33	36.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.59999847	76.40000153	67	55.20000076	75.51299852	73.09999847	63.40000153	NaN	NaN	NaN	NaN	10.39999962	8.600000381	9.5	58.70000076	61.90000153	60.40000153	30.60000038	29.29999924	29.89999962	46.97065501	2299204.213	36.8	28.1	31.5	NaN	NaN	NaN	4.300000191	5.800000191	5.099999905	51.20000076	53.5	52.5	44.40000153	40.59999847	42.29999924	12.60000038	13.89999962	13.30000019	1
NaN	NaN	NaN	NaN	NaN	NaN	3423	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.09999847	71.69999695	69.90000153	66.69999695	93.81153077	71.09999847	68.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.8026468	9513438.408	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.80000305	79.5	72.69999695	64.19999695	81.99233007	78.30000305	71.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.84549097	3785778.473	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.30000305	83.19999695	77.59999847	71.90000153	86.21103143	83.40000153	77.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.61379735	682221.3037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.59999847	79.40000153	73.90000153	67	85.6777527	78.19999695	72.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.99264142	599273.8208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	94.19999695	88.40000153	80.40000153	87.01298723	92.40000153	86.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.56450064	335061.1104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
69	61.29999924	64.30000305	10.60000038	3.700000048	6.400000095	35503	9.899999619	30.5	22.5	NaN	NaN	NaN	NaN	NaN	NaN	77.69999695	58.40000153	65.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.5	79	67.40000153	42.79999924	65.64417368	65.19999695	53.79999924	13.30000019	4.099999905	67.59999847	7.699999809	28.70000076	39.90000153	35.29999924	42.40000153	37.5	39.5	28.89999962	22.5	25.10000038	40.51956117	5156495.628	32.1	15.7	22.9	54.79999924	41.79999924	50	26.89999962	33.59999847	29.29999924	50.20000076	45.29999924	48.40000153	22.5	20.60000038	21.79999924	12.80000019	5.199999809	8.300000191	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	13735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.59999847	90	68.69999695	47.70000076	54.08163539	88.19999695	66.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.54089945	5136048.355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.29999924	78.69999695	65.80000305	48.09999847	64.47721107	74.59999847	61.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.64252083	76069.52614	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.90000153	83.80000305	62.79999924	39.79999924	49.13580153	81	60.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.58921554	288126.4374	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
93.90000153	84.19999695	88.69999695	1.100000024	0.100000001	0.600000024	58707	5.900000095	21.29999924	14.10000038	NaN	NaN	NaN	NaN	NaN	NaN	94	78.5	85.69999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.79999924	80.19999695	69.90000153	52.29999924	74.39544376	70.30000305	60.70000076	NaN	NaN	NaN	NaN	25.89999962	31.39999962	28.89999962	46.79999924	42.29999924	44.40000153	26.10000038	25.5	25.79999924	45.62683607	3657898.097	7.2	11	9	NaN	NaN	NaN	35.59999847	44.29999924	40.90000153	44.79999924	39.59999847	41.5	18.79999924	15.10000038	16.5	3.400000095	4.5	4	3
46	48.40000153	47.59999847	11.10000038	12.10000038	11.69999981	NaN	21.89999962	22.39999962	22.20000076	22.93	6.72	10.44	57.99	15.24	25.06	68.09999847	29.79999924	43.20000076	4.1	13.3	NaN	NaN	54.9	NaN	NaN	45.1	8.7	42.40000153	84.80000305	63.40000153	40.70000076	49.0361455	83	61.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.5096199	2708513.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.900000095	2.900000095	2.900000095	1
79.80000305	77.30000305	78.40000153	3.700000048	1.100000024	2.299999952	23987	18.5	40.29999924	30.60000038	NaN	NaN	NaN	NaN	NaN	NaN	67.09999847	47.70000076	56.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.70000076	72.19999695	65.40000153	45.90000153	74.75570095	61.40000153	53.20000076	10.80000019	6	59	8.100000381	20.29999924	15.89999962	17.89999962	58.90000153	67.5	63.59999847	20.79999924	16.60000038	18.5	45.24596121	1993826.787	28.5	20.9	24	65.30000305	57.29999924	61.5	20.70000076	20.10000038	20.39999962	66.59999847	69	67.80000305	12.80000019	10.89999962	11.80000019	11.10000038	8.300000191	9.600000381	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.5	70.30000305	65.30000305	58.79999924	84.2406829	69.80000305	64.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.90924958	3871623.004	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
90.80000305	84.90000153	87.59999847	0.699999988	0.300000012	0.5	21588	21.29999924	42.09999847	32.59999847	NaN	NaN	NaN	NaN	NaN	NaN	76.30000305	51.40000153	62.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.90000153	68.5	61.59999847	42.79999924	72.66553163	58.90000153	50.29999924	4.199999809	1.600000024	68.59999847	2.799999952	14.89999962	13.5	14.10000038	61.09999847	68.69999695	65.19999695	24	17.79999924	20.60000038	45.2845494	4293969.04	18.6	17.6	18	47.90000153	47.29999924	47.5	31.10000038	34.90000153	33.09999847	58.40000153	59.09999847	58.70000076	10.5	6	8.100000381	7.699999809	7.099999905	7.400000095	3
