Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
98.19999695	95.30000305	95.90000153	0.800000012	0.5	0.600000024	11189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.90000153	85.59999847	65.59999847	35.40000153	42.29391018	83.69999695	63.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.95861275	293103.5499	NaN	NaN	NaN	NaN	NaN	NaN	23.10000038	47.09999847	35.40000153	43.40000153	35.20000076	39.20000076	22.39999962	9.100000381	15.60000038	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	23259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.70000076	65	51.40000153	32.79999924	57.54385831	57	44.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.9473719	1377236.838	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	17618	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65	71.80000305	68.30000305	51.70000076	81.16169567	63.70000076	57.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.95899399	4704263.884	NaN	NaN	NaN	NaN	NaN	NaN	9.199999809	8.899999619	9.100000381	21.29999924	11.69999981	18.10000038	69.40000153	79.40000153	72.80000305	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.40000153	84.5	65	43	52.50305152	81.90000153	62.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.5458465	102575.0855	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.200000048	19.70000076	11.69999981	NaN	NaN	NaN	NaN	NaN	NaN	96.5	77.30000305	86.59999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
26.39999962	44	36	33.90000153	15	23.60000038	7015	11.10000038	28.39999962	20.5	NaN	NaN	NaN	NaN	NaN	NaN	54.29999924	36.09999847	44.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.90000153	82.69999695	72.19999695	60.5	74.14215825	81.59999847	70.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.52146106	3816530.342	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
64.80000305	60.09999847	62.09999847	9.300000191	5.5	7.099999905	11962	12.80000019	26.60000038	20.89999962	NaN	NaN	NaN	NaN	NaN	NaN	71.09999847	49.09999847	58.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.70000076	85	72.69999695	56.5	69.41031811	81.40000153	68.59999847	29.70000076	9.699999809	68.69999695	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.20065213	89379564.14	24.5	15.1	19	NaN	NaN	NaN	52	57.20000076	54.40000153	32.09999847	23.70000076	28.20000076	3.599999905	2.400000095	3	12.30000019	7.800000191	9.699999809	2
91.09999847	80.09999847	85.30000305	0	0	0	18343	9	25.5	17.60000038	NaN	NaN	NaN	NaN	NaN	NaN	74.69999695	59.5	66.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.19999695	84.30000305	79.80000305	63.40000153	84.08488096	75.40000153	69.30000305	NaN	NaN	NaN	NaN	13	16.20000076	14.80000019	63.79999924	67.40000153	65.19999695	22.79999924	14.19999981	18.39999962	46.58452098	148218.2963	28.7	24.1	26.2	NaN	NaN	NaN	11.19999981	15.5	13.10000038	73	70.40000153	71.90000153	11.19999981	5.599999905	8.699999809	12.60000038	9.5	11	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.79999924	81.40000153	70.19999695	56.29999924	71.62849915	78.59999847	67.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.61959079	166988.5054	NaN	NaN	NaN	NaN	NaN	NaN	82.19999695	86.90000153	84.19999695	3.599999905	5.099999905	4.199999809	7.599999905	5.800000191	6.800000191	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.299999952	4.099999905	2.700000048	NaN	NaN	NaN	NaN	NaN	NaN	10	24.89999962	17.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.20000076	79	70.59999847	60.20000076	76.78571376	78.40000153	69.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.86903376	278571.3084	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	1.600000024	1.799999952	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.5	28	22.60000038	NaN	NaN	NaN	NaN	NaN	NaN	70.59999847	43.40000153	56.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73	81.5	77.30000305	70.19999695	87.09677206	80.59999847	75.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.81294798	881169.6717	NaN	NaN	NaN	NaN	NaN	NaN	66.30000305	64.40000153	65.5	NaN	NaN	NaN	30.20000076	23.89999962	27.29999924	26.29999924	21.39999962	23.79999924	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.80000305	86	78.69999695	71.5	83.52803887	85.59999847	78.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.74944085	1774456.371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
88.69999695	81.19999695	84.69999695	0.300000012	0.100000001	0.200000003	47460	11.10000038	32	22.20000076	NaN	NaN	NaN	NaN	NaN	NaN	87.40000153	64.09999847	75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.30000305	83.09999847	78.30000305	61.20000076	83.49249415	73.30000305	67.09999847	27.89999962	11.10000038	68.69999695	19	13.69999981	17.89999962	15.89999962	39.29999924	43.5	41.5	47	38.70000076	42.5	46.39948129	17383327.52	11.9	15.4	13.7	8.199999809	11.39999962	10	26.20000076	31.20000076	29	39.59999847	41.90000153	40.90000153	34.20000076	26.89999962	30.10000038	7.199999809	7.900000095	7.599999905	3
85.30000305	80.19999695	82.5	3.099999905	1.700000048	2.299999952	39750	12.10000038	33.09999847	23.79999924	NaN	NaN	NaN	NaN	NaN	NaN	84.80000305	62	72.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.19999695	88.40000153	81.30000305	59.5	77.67624176	76.59999847	67.80000305	45.79999924	8.100000381	82.19999695	25.10000038	23.79999924	18	20.60000038	58.5	49.5	53.59999847	17.60000038	32.40000153	25.70000076	45.29934998	4141657.681	8.7	8.3	8.5	30.79999924	21.5	26.10000038	27.39999962	25.60000038	26.5	59.5	50	54.70000076	13.10000038	24.39999962	18.79999924	4.5	3.799999952	4.099999905	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
73.19999695	65.69999695	68.19999695	3.299999952	1.399999976	2	28764	11.80000019	29.39999962	23.39999962	4.5	8.2	6.85	81.5	57.8	66.9	83.40000153	52.59999847	63	3.1	5.1	94.5741481	96.80575332	96.8	5.425851899	3.194246676	3.2	4.1	39.79999924	77.90000153	58.79999924	35.79999924	49.04109485	73	54	9.899999619	3.799999952	52.59999847	5.699999809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.83890733	6371195.118	24.9	19.1	21.1	NaN	NaN	NaN	NaN	NaN	18.5	NaN	NaN	59	NaN	NaN	21.79999924	9.699999809	7.900000095	8.5	2
NaN	NaN	NaN	NaN	NaN	NaN	6465	NaN	NaN	21.60000038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77	86.5	81.90000153	69.90000153	85.55692061	81.69999695	75.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.9294252	749937753.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.300000191	2
NaN	NaN	NaN	NaN	NaN	NaN	2855	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.79999924	76.80000305	70.30000305	62.20000076	80.98958111	76.80000305	69.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.31294806	6751047.947	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
