Wage and salaried workers, female (% of females employed)	Wage and salary workers, male (% of males employed)	Wage and salaried workers, total (% of total employed)	Contributing family workers, female (% of females employed)	Contributing family workers, male (% of males employed)	Contributing family workers, total (% of total employed)	GDP per person employed (constant 1990 PPP $)	Employees, industry, female (% of female employment)	Employees, industry, male (% of male employment)	Employment in industry (% of total employment)	Child employment in manufacturing, female (% of female economically active children ages 7-14)	Child employment in manufacturing, male (% of male economically active children ages 7-14)	Child employment in manufacturing (% of economically active children ages 7-14)	Child employment in services, female (% of female economically active children ages 7-14)	Child employment in services, male (% of male economically active children ages 7-14)	Child employment in services (% of economically active children ages 7-14)	Employees, services, female (% of female employment)	Employees, services, male (% of male employment)	Employment in services (% of total employment)	Economically active children, female (% of female children ages 7-14)	Economically active children, male (% of male children ages 7-14)	Economically active children, study and work, female (% of female economically active children, ages 7-14)	Economically active children, study and work, male (% of male economically active children, ages 7-14)	Economically active children, study and work (% of economically active children, ages 7-14)	Economically active children, work only, female (% of female economically active children, ages 7-14)	Economically active children, work only, male (% of male economically active children, ages 7-14)	Economically active children, work only (% of economically active children, ages 7-14)	Economically active children, total (% of children ages 7-14)	Labor force participation rate, female (% of female population ages 15-64)	Labor force participation rate, male (% of male population ages 15-64)	Labor force participation rate, total (% of total population ages 15-64)	Labor participation rate, female (% of female population ages 15+)	Ratio of female to male labor participation rate (%)	Labor participation rate, male (% of male population ages 15+)	Labor participation rate, total (% of total population ages 15+)	Part time employment, female (% of total female employment)	Part time employment, male (% of total male employment)	Part time employment, female (% of total part time employment)	Part time employment, total (% of total employment)	Labor force with primary education, female (% of female labor force)	Labor force with primary education, male (% of male labor force)	Labor force with primary education (% of total)	Labor force with secondary education, female (% of female labor force)	Labor force with secondary education, male (% of male labor force)	Labor force with secondary education (% of total)	Labor force with tertiary education, female (% of female labor force)	Labor force with tertiary education, male (% of male labor force)	Labor force with tertiary education (% of total)	Labor force, female (% of total labor force)	Labor force, total	Unemployment, youth female (% of female labor force ages 15-24)	Unemployment, youth male (% of male labor force ages 15-24)	Unemployment, youth total (% of total labor force ages 15-24)	Long-term unemployment, female (% of female unemployment)	Long-term unemployment, male (% of male unemployment)	Long-term unemployment (% of total unemployment)	Unemployment with primary education, female (% of female unemployment)	Unemployment with primary education, male (% of male unemployment)	Unemployment with primary education (% of total unemployment)	Unemployment with secondary education, female (% of female unemployment)	Unemployment with secondary education, male (% of male unemployment)	Unemployment with secondary education (% of total unemployment)	Unemployment with tertiary education, female (% of female unemployment)	Unemployment with tertiary education, male (% of male unemployment)	Unemployment with tertiary education (% of total unemployment)	Unemployment, female (% of female labor force)	Unemployment, male (% of male labor force)	Unemployment, total (% of total labor force)	Income
NaN	NaN	NaN	NaN	NaN	NaN	8425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.29999924	60.40000153	49.59999847	34.90000153	62.54480646	55.79999924	44.90000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.60465437	1165016.748	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	10842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.90000153	78.19999695	73.40000153	55.70000076	79.23186109	70.30000305	62.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.36831478	4980642.659	NaN	NaN	NaN	NaN	NaN	NaN	10.60000038	7.900000095	9.600000381	23.10000038	13.69999981	19.79999924	66.30000305	78.40000153	70.59999847	NaN	NaN	NaN	2
74.69999695	65.5	68.30000305	4.300000191	3.700000048	3.900000095	NaN	9.300000191	21.5	17.79999924	NaN	NaN	NaN	NaN	NaN	NaN	84	41.90000153	54.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.5	86.69999695	62.40000153	36.59999847	43.41636672	84.30000305	60.20000076	36.5	23.70000076	38.59999847	27.39999962	50.90000153	56.40000153	54.59999847	23.10000038	12.30000019	15.69999981	3.400000095	2.700000048	3	30.70922039	73311.75882	31.7	19.1	23.4	60.29999924	33.40000153	45.59999847	55.40000153	63	59.59999847	16.70000076	11.80000019	14.10000038	2.200000048	1.700000048	1.899999976	17.89999962	10	12.5	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
42	59	51.59999847	15.10000038	6.800000191	10.39999962	7178	16.10000038	38.59999847	28.70000076	NaN	NaN	NaN	NaN	NaN	NaN	82.69999695	58.29999924	69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.20000076	83.09999847	69.40000153	55.09999847	67.0316308	82.19999695	68.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.23981404	3029480.785	7	5.2	6.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	3.299999952	3.599999905	1
60.20000076	60	60.09999847	11.39999962	5.199999809	7.699999809	11656	9.300000191	26.39999962	19.60000038	NaN	NaN	NaN	NaN	NaN	NaN	68.19999695	45.09999847	54.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.59999847	87.90000153	72.5	54.20000076	63.91509294	84.80000305	69.19999695	NaN	NaN	NaN	NaN	15.19999981	14.80000019	15	18.5	13.30000019	15.39999962	8	5.900000095	6.699999809	40.00047588	75713097.89	14.1	9.7	11.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.199999809	5.099999905	6	2
90.19999695	83.90000153	86.80000305	0	0	0	18735	12.89999962	25.5	19.60000038	NaN	NaN	NaN	NaN	NaN	NaN	70.80000305	59.59999847	65.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.09999847	85.5	79.69999695	62.79999924	82.09150227	76.5	69.40000153	6.9	4.7	57.1	5.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.91052851	140940.2991	42.4	33.3	37.8	62	61.70000076	61.90000153	18.10000038	21.89999962	19.70000076	77.40000153	70.19999695	74.30000305	3.200000048	4.400000095	3.700000048	22.70000076	16.60000038	19.70000076	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.59999847	82.5	67.90000153	49.29999924	61.70212553	79.90000153	65.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.57127263	126494.255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.40000153	79.69999695	64	46.90000153	59.21717593	79.19999695	63.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.08886938	186256.93	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.59999847	81.30000305	75.90000153	68.19999695	84.7204931	80.5	74.19999695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.82028475	687362.0597	NaN	NaN	NaN	47.70000076	42.79999924	45.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.69999695	87	78.69999695	70.40000153	81.29330573	86.59999847	78.30000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.20455254	1497655.12	NaN	NaN	NaN	NaN	NaN	NaN	57.70000076	57.40000153	57.40000153	4.400000095	3.799999952	3.900000095	1	2.200000048	2.099999905	NaN	NaN	NaN	0
88.30000305	80.80000305	84.19999695	0.699999988	0.200000003	0.400000006	42736	11	31.10000038	22	NaN	NaN	NaN	NaN	NaN	NaN	86.59999847	63.40000153	74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.80000305	81.59999847	74.69999695	56.79999924	78.56154473	72.30000305	64.40000153	28.5	10.80000019	68.80000305	18.79999924	18.79999924	24.20000076	21.79999924	32.79999924	29.39999962	30.89999962	48.40000153	46.40000153	47.29999924	44.94553318	15050466.3	13.2	16.3	14.8	14.80000019	18.29999924	16.79999924	30.39999962	37.90000153	34.59999847	33.5	29.60000038	31.29999924	36	32.5	34	9.100000381	9.800000191	9.5	3
85.80000305	82.09999847	83.69999695	5.199999809	1.799999952	3.200000048	37310	15.89999962	38	28.60000038	NaN	NaN	NaN	NaN	NaN	NaN	80.69999695	57	67	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.09999847	90.30000305	79.69999695	56.09999847	70.65490856	79.40000153	67.30000305	44.90000153	6.5	83.80000305	22.89999962	21.60000038	12.60000038	16.5	64.40000153	57	60.20000076	10.69999981	28.29999924	20.70000076	43.0866619	3902974.774	5.3	5.7	5.5	36	31.10000038	33.59999847	40	25	32.59999847	52.29999924	56.29999924	54.29999924	7.699999809	18.79999924	13.19999981	3.799999952	2.900000095	3.299999952	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	69.40000153	NaN	NaN	NaN	25690	14.5	31.5	26.10000038	NaN	NaN	NaN	NaN	NaN	NaN	80.09999847	47.79999924	58.20000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38	81.59999847	59.59999847	34.59999847	44.70283952	77.40000153	55.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.89313624	5626163.76	12.7	10.8	11.5	72.5	53.20000076	59.70000076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.300000191	4.400000095	4.699999809	2
NaN	NaN	NaN	NaN	NaN	NaN	3941	NaN	NaN	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.79999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.40000153	88.69999695	84.19999695	72.5	86.10451618	84.19999695	78.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.90327229	687745024.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.900000095	2
NaN	NaN	NaN	NaN	NaN	NaN	2553	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.70000076	77.59999847	69.59999847	60.20000076	77.4774815	77.69999695	68.80000305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.41591913	5330144.012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
71	62.79999924	66.19999695	1.700000048	0.400000006	0.899999976	15461	24.29999924	36.70000076	31.5	NaN	NaN	NaN	NaN	NaN	NaN	75.09999847	61.90000153	67.40000153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.20000076	81.5	59.40000153	36	45.34004951	79.40000153	57.09999847	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.41388163	13569583.95	21.8	15.6	18.5	NaN	NaN	NaN	18.70000076	25.79999924	21.79999924	62.29999924	55.79999924	59.5	18.20000076	16.60000038	17.5	11.30000019	6.800000191	8.699999809	2
