PPG, bilateral (NTR, current US$)	PPG, bilateral concessional (NTR, current US$)	Net transfers on external debt, total (NTR, current US$)	Net transfers on external debt, long-term (NTR, current US$)	Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)	Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)	PPG, IBRD (NTR, current US$)	PPG, IDA (NTR, current US$)	PPG, multilateral (NTR, current US$)	PPG, multilateral concessional (NTR, current US$)	PPG, official creditors (NTR, current US$)	PPG, bonds (NTR, current US$)	PPG, commercial banks (NTR, current US$)	PNG, bonds (NTR, current US$)	PNG, commercial banks and other creditors (NTR, current US$)	PPG, other private creditors (NTR, current US$)	PPG, private creditors (NTR, current US$)	Net official development assistance and official aid received (current US$)	Net official development assistance and official aid received (constant 2010 US$)	Net official aid received (current US$)	Net official aid received (constant 2010 US$)	Net official development assistance received (current US$)	Net ODA received (% of gross capital formation)	Net ODA received (% of GNI)	Net official development assistance received (constant 2010 US$)	Net ODA received (% of imports of goods and services)	Net ODA received per capita (current US$)	Net ODA received (% of central government expense)	PPG, bilateral (TDS, current US$)	PPG, bilateral concessional (TDS, current US$)	Debt service on external debt, total (TDS, current US$)	Total debt service (% of exports of goods, services and income)	Total debt service (% of GNI)	IMF repurchases and charges (TDS, current US$)	Debt service on external debt, long-term (TDS, current US$)	Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)	Debt service (PPG and IMF only, % of exports, excluding workers' remittances)	Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)	Public and publicly guaranteed debt service (% of GNI)	Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)	PPG, IBRD (TDS, current US$)	PPG, IDA (TDS, current US$)	Multilateral debt service (TDS, current US$)	Multilateral debt service (% of public and publicly guaranteed debt service)	PPG, multilateral concessional (TDS, current US$)	PPG, official creditors (TDS, current US$)	PPG, bonds (TDS, current US$)	PPG, commercial banks (TDS, current US$)	PNG, bonds (TDS, current US$)	PNG, commercial banks and other creditors (TDS, current US$)	PPG, other private creditors (TDS, current US$)	PPG, private creditors (TDS, current US$)	Total amount of debt rescheduled (current US$)	Undisbursed external debt, total (UND, current US$)	Undisbursed external debt, official creditors (UND, current US$)	Undisbursed external debt, private creditors (UND, current US$)	Agriculture value added per worker (constant 2000 US$)	Income
-1125917000	-100139000	-2655223000	-2216825000	12382000	-2229207000	-233438000	0	-561765000	-46917000	-1687682000	0	-147390000	0	12382000	-394135000	-541525000	189960000	306980000	NaN	NaN	189960000	1.067588731	0.346498101	306980000	NaN	6.041629614	NaN	1521083000	326578000	4167832000	NaN	7.602368246	340361000	3820586000	64627000	NaN	3755959000	6.851087912	NaN	303767000	0	947921000	25.2377888	81183000	2469004000	0	397962000	0	64627000	888993000	1286955000	0	3207676000	2352683000	854993000	1802.521109	2
-66377000	-82127000	741040000	-97513000	733257000	-830770000	-114396000	-1272000	-360588000	-36033000	-426965000	-285000000	-100781000	0	733257000	-18024000	-403805000	219970000	327050000	NaN	NaN	219970000	3.320337471	0.939517398	327050000	2.418576164	17.22901621	NaN	196790000	115642000	2147387000	34.79496115	9.17173909	8007000	1955758000	703436000	20.42160942	1252322000	5.348812599	20.29186883	139632000	1272000	589176000	47.04668608	38552000	785966000	285000000	154874000	0	703436000	26482000	466356000	0	875149000	809160000	65989000	1508.688131	2
-1068855000	-848758000	-1521949000	-1421871000	23515000	-1445386000	-75013000	10891000	-170468000	-11212000	-1239323000	-126850000	-33915000	-12000000	35515000	-45298000	-206063000	1312480000	1741660000	NaN	NaN	1312480000	8.180240615	1.492362163	1741660000	6.410597062	18.70305497	5.482862448	1120125000	900028000	2074634000	12.10680377	2.358973306	0	2031556000	151485000	10.9714054	1880071000	2.137744442	10.9714054	100228000	43391000	505767000	26.90148404	128095000	1625892000	126850000	82031000	12000000	139485000	45298000	254179000	1035000	2900529000	2279962000	620567000	2584.50832	1
12980000	12980000	67025000	67025000	0	67025000	0	44890000	54045000	54679000	67025000	0	0	0	0	0	0	225790000	335610000	NaN	NaN	225790000	112.0032222	33.73134783	335610000	NaN	56.81719529	NaN	3689000	3689000	8922000	NaN	1.332880488	0	8922000	0	NaN	8922000	1.332880488	NaN	0	1326000	5233000	58.65276844	4599000	8922000	0	0	0	0	0	0	0	310613000	310613000	0	89.09636235	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18015.04654	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54410000	90820000	54410000	90820000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3574.306395	3
21717000	24246000	592118000	554312000	0	554312000	0	447408000	537756000	529164000	559473000	0	-4885000	0	0	-276000	-5161000	1324380000	1937770000	NaN	NaN	1324380000	71.05917951	17.0890913	1937770000	63.91001817	19.1826067	97.83731041	22235000	19706000	85491000	7.916332714	1.103130147	11974000	72976000	0	10.30833418	72976000	0.941643279	6.757463314	0	17097000	45580000	62.45889059	30858000	67815000	0	4885000	0	0	276000	5161000	16900000	1454535000	1453551000	984000	160.3020501	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27514.89004	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42451.52056	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-293430000	-74290000	-444526000	-339927000	0	-339927000	-10039000	0	-28591000	-1365000	-322021000	0	-17180000	0	0	-726000	-17906000	71660000	113090000	NaN	NaN	71660000	5.92817837	1.609343167	113090000	3.272028575	55.52748789	NaN	307492000	88352000	406208000	15.27526692	9.122635631	15275000	381609000	0	14.92464214	381609000	8.570190298	14.35023272	12036000	0	44978000	11.78640965	1365000	352470000	0	18581000	0	0	10558000	29139000	9902000	252658000	219723000	32935000	1513.616411	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25531.89295	3
-33402000	3294000	-27434000	4524000	-18342000	22866000	0	58228000	56467000	55895000	23065000	0	0	0	-18342000	-199000	-199000	314440000	431980000	NaN	NaN	314440000	32.48905186	9.228048837	431980000	19.57463994	72.16892357	82.22079485	52566000	15870000	128853000	10.99152101	3.781521997	32327000	94670000	24894000	8.709671248	69776000	2.047755806	5.955115586	0	3105000	17011000	24.37944279	6624000	69577000	0	0	0	24894000	199000	199000	48038000	313590000	313590000	0	1516.489264	1
46409000	16514000	172510000	93626000	-16040000	109666000	-1629000	68852000	93586000	112797000	139995000	0	12576000	-13750000	-2290000	-42905000	-30329000	686200000	995430000	NaN	NaN	686200000	56.55021736	11.37926009	995430000	19.51134809	34.11492913	55.6212392	22884000	19778000	178034000	6.887728258	2.952339248	6392000	154466000	16040000	16.67780637	138426000	2.295519466	5.355405808	1629000	30182000	64222000	46.39446347	42599000	87106000	0	8415000	13750000	2290000	42905000	51320000	74295000	1086246000	908877000	177369000	NaN	1
-32775000	-30000000	-37402000	-42192000	0	-42192000	0	21618000	-9219000	12830000	-41994000	0	0	0	0	-198000	-198000	253860000	370540000	NaN	NaN	253860000	59.20264447	8.403814204	370540000	24.16008938	29.50167206	NaN	33187000	30412000	106068000	13.17339984	3.511288762	11008000	91746000	0	11.26420564	91746000	3.037171425	11.39464062	0	10838000	58361000	63.6114926	34633000	91548000	0	0	0	0	198000	198000	4991000	332047000	332047000	0	199.9305637	0
16887000	16934000	52239000	38966000	0	38966000	0	13015000	22083000	23351000	38970000	0	0	0	0	-4000	-4000	65550000	95230000	NaN	NaN	65550000	154.1982924	11.90118726	95230000	NaN	47.6368697	NaN	6996000	6949000	14904000	NaN	2.705954156	141000	14195000	0	20.11266498	14195000	2.577228881	NaN	0	1982000	7195000	50.68686157	5927000	14191000	0	0	0	0	4000	4000	0	246172000	246172000	0	310.4874312	0
0	0	-2209000	3926000	0	3926000	0	3400000	3926000	5034000	3926000	0	0	0	0	0	0	60040000	93770000	NaN	NaN	60040000	305.7036254	30.80974708	93770000	62.52378865	46.55974366	NaN	0	0	3660000	5.887186599	1.878142477	1763000	1575000	0	4.111909072	1575000	0.80821705	2.533420463	0	404000	1575000	100	467000	1575000	0	0	0	0	0	0	0	124223000	124223000	0	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20150000	33330000	NaN	NaN	20150000	2.963267256	1.734977998	33330000	NaN	36.34369775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	794.9965086	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-7268000	-5485000	103654000	88606000	0	88606000	548000	5928000	6472000	6156000	-796000	95866000	-4301000	0	0	-2163000	89402000	10120000	14560000	NaN	NaN	10120000	7.55704303	2.054668224	14560000	3.125382823	99.26045079	NaN	7403000	5620000	28393000	16.06679381	5.764643762	0	27341000	0	15.47149684	27341000	5.551055722	15.47149684	247000	145000	5496000	20.1016788	4061000	12899000	7134000	5145000	0	0	2163000	14442000	0	58849000	50409000	8440000	3103.529826	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-74857000	-64584000	-112785000	-58585000	-23707000	-34878000	47398000	0	123173000	-12340000	48316000	-81177000	0	0	-23707000	-2017000	-83194000	249550000	369330000	NaN	NaN	249550000	5.843698587	1.21724347	369330000	3.401469463	21.14767603	9.402727164	81905000	71630000	420134000	10.18407736	2.04931023	0	385934000	23707000	8.780407659	362227000	1.766854139	8.780407659	35500000	0	197128000	54.42112267	22970000	279033000	81177000	0	0	23707000	2017000	83194000	0	1082870000	1081566000	1304000	2792.919877	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-25604000	-24843000	-7812000	-12455000	-629000	-11826000	-3146000	4459000	16675000	25769000	-8929000	-2048000	-564000	0	-629000	-285000	-2897000	71830000	101430000	NaN	NaN	71830000	47.42047718	10.76613495	101430000	9.298381877	97.3291726	NaN	27426000	26665000	64296000	9.593554163	9.636912327	9493000	53472000	629000	6.764441276	52843000	7.920296101	7.884661295	3146000	1386000	22520000	42.61680828	11228000	49946000	2048000	564000	0	629000	285000	2897000	0	272267000	272267000	0	3651.219042	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3960000	5740000	3960000	5740000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9401000	21346000	62012000	-49432000	-61214000	11782000	-20019000	38883000	2376000	83999000	11777000	0	5000	0	-61214000	0	5000	421120000	600340000	NaN	NaN	421120000	22.32354164	5.694412445	600340000	7.657239304	65.01248548	NaN	36671000	24409000	394211000	9.017145522	5.33054717	37286000	346285000	184629000	5.239620255	161656000	2.185923106	3.697704216	20019000	12535000	124195000	76.82671846	33951000	160866000	0	790000	0	184629000	0	790000	20552000	864647000	844589000	20058000	1535.019916	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	142720000	203650000	NaN	NaN	142720000	2.130154819	0.546808088	203650000	1.020028221	32.14414414	1.489035541	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8431.05204	3
-8879000	-8639000	-59409000	-11624000	0	-11624000	0	-210000	-2745000	-2745000	-11624000	0	0	0	0	0	0	155770000	220460000	NaN	NaN	155770000	19.33081247	NaN	220460000	12.326404	17.43319606	NaN	8882000	8642000	28635000	6.800047495	NaN	9880000	15830000	0	9.298083699	15830000	NaN	3.75920209	0	210000	6948000	43.89134555	6948000	15830000	0	0	0	0	0	0	0	230781000	230781000	0	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	161520000	255040000	161520000	255040000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5478.780117	3
-481103000	-223730000	-14670889000	-9679031000	-5474848000	-4204183000	-1573443000	54091000	-1586842000	24028000	-2067945000	32696000	-2012029000	-932690000	-4542158000	-156905000	-2136238000	1304650000	1856830000	NaN	NaN	1304650000	3.115259624	0.756855185	1856830000	2.136590774	5.956588833	4.331887047	1202440000	938443000	16875401000	25.13250534	9.789778672	2638194000	13636946000	7124848000	13.62751395	6512098000	3.777806413	9.698456216	1905377000	32737000	2784476000	42.75850886	86958000	3986916000	267304000	2081628000	1082690000	6042158000	176250000	2525182000	5073575000	15118003000	12129032000	2988971000	566.7891413	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
-1007161000	-709904000	-5975395000	-7180395000	-761639000	-6418756000	-2723316000	281888000	-4057019000	282176000	-5064180000	-478344000	-714991000	-517440000	-244199000	-161241000	-1354576000	1757870000	2443040000	NaN	NaN	1757870000	1.355516041	0.338474662	2443040000	2.122035553	1.614659281	2.126556381	1935100000	1512999000	15425336000	20.89940319	2.970120312	0	15279336000	3419695000	16.06833193	11859641000	2.283552244	16.06833193	3370635000	603749000	6003959000	50.62513275	618590000	7939059000	478344000	3280174000	617440000	2802255000	162064000	3920582000	0	17727922000	17265194000	462728000	405.9616077	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16852.4203	3
81813000	75533000	463949000	508299000	0	508299000	-92250000	0	-92250000	0	-10437000	0	549052000	0	0	-30316000	518736000	114520000	172470000	NaN	NaN	114520000	0.280266234	0.100088425	172470000	NaN	1.703840858	0.509168302	241902000	136339000	1398874000	NaN	1.222590772	0	1295524000	0	NaN	1295524000	1.132264727	NaN	104666000	0	104666000	8.079047551	0	346568000	0	363781000	0	0	585175000	948956000	0	5376043000	1314284000	4061759000	2505.069004	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113380000	179260000	NaN	NaN	113380000	NaN	NaN	179260000	NaN	4.432744037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3225.636896	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52749.24067	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	756870000	903860000	756870000	903860000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22420.34786	3
-96864000	-71014000	-396703000	-194907000	-18090000	-176817000	19270000	0	61074000	3234000	-35790000	-127351000	-14928000	0	-18090000	1252000	-141027000	24020000	42670000	NaN	NaN	24020000	NaN	0.26479425	42670000	0.428676341	9.176712063	NaN	127776000	90697000	848775000	24.65677617	9.356816795	19796000	809979000	18090000	23.57931768	791889000	8.729710812	23.00424709	65012000	0	175249000	22.13050061	11908000	303025000	427351000	47113000	0	18090000	14400000	488864000	0	822892000	667337000	155555000	2350.377062	2
-98475000	-74722000	-71377000	-143468000	0	-143468000	72082000	-2962000	24500000	-16900000	-73975000	-38236000	-64000	0	0	-31193000	-69493000	563150000	766150000	NaN	NaN	563150000	29.25371024	5.828909207	766150000	8.283420001	111.7804684	20.73986553	183515000	131408000	589330000	11.70274724	6.099886465	92557000	483773000	0	11.44459694	483773000	5.007314026	9.606626405	94160000	2962000	230765000	47.70109121	70655000	414280000	38236000	64000	0	0	31193000	69493000	213061000	1035147000	1022167000	12980000	1885.638748	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30858.54221	3
-67743000	29788000	1307066000	859702000	1471800000	-612098000	-14625000	0	-23031000	14460000	-90774000	-459137000	-33515000	273375000	1198425000	-28672000	-521324000	187420000	258280000	NaN	NaN	187420000	2.24791244	0.797218737	258280000	1.448468437	12.61327518	5.994265698	119490000	21959000	4106856000	34.80061112	17.46912045	0	4054220000	3181514000	7.395122236	872706000	3.712184267	7.395122236	106610000	0	160130000	18.34867642	1460000	279620000	459137000	105277000	26625000	3154889000	28672000	593086000	0	1140359000	1111583000	28776000	1398.531867	2
30739000	60967000	-13713000	-105993000	-68010000	-37983000	-13094000	6189000	-39138000	-444000	-8399000	0	-28148000	0	-68010000	-1436000	-29584000	392810000	556850000	NaN	NaN	392810000	19.73360432	3.01519918	556850000	9.70890977	11.9294103	15.73531047	147803000	117575000	529551000	16.28861489	4.064819483	18647000	491451000	68010000	13.59831476	423441000	3.250321927	13.0247462	13094000	59542000	110754000	26.15571	70171000	258557000	0	159103000	0	68010000	5781000	164884000	9189000	935661000	693778000	241883000	348.3645823	0
10454000	12454000	-8047000	38106000	3880000	34226000	0	30350000	47946000	59649000	58400000	0	-23431000	0	3880000	-743000	-24174000	185610000	264000000	NaN	NaN	185610000	65.65602661	11.99157264	264000000	23.72345963	37.19117559	NaN	2968000	968000	128893000	19.94035511	8.327297952	24679000	103014000	57100000	10.9210701	45914000	2.966332991	7.103112384	0	3048000	18772000	40.88513307	6955000	21740000	0	23431000	0	57100000	743000	24174000	24580000	385923000	385923000	0	973.3379894	0
20457000	21384000	93145000	140139000	0	140139000	0	45207000	119682000	119682000	140139000	0	0	0	0	0	0	485240000	713050000	NaN	NaN	485240000	62.49393063	11.84540156	713050000	16.33534345	37.77591388	120.7464126	2862000	1935000	21477000	0.885796569	0.52428425	12733000	7295000	0	0.826034068	7295000	0.178081371	0.300874702	0	2039000	4433000	60.76764907	4433000	7295000	0	0	0	0	0	0	0	473194000	473194000	0	307.1528527	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20880000	35660000	NaN	NaN	20880000	NaN	17.75865056	35660000	NaN	239.5951668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1356.061901	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-81910000	-98620000	-81910000	-98620000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10945.85276	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5710000	8640000	5710000	8640000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16939.52636	3
-10155000	-9562000	161713000	159301000	106590000	52711000	0	23953000	62866000	62866000	52711000	0	0	0	106590000	0	0	278480000	411340000	NaN	NaN	278480000	86.78313362	16.4403322	411340000	53.42010908	50.66312515	NaN	13155000	12562000	93973000	19.52077275	5.547785615	9319000	84654000	49410000	9.25695887	35244000	2.080663129	7.319526392	0	8754000	22089000	62.67449779	22089000	35244000	0	0	0	49410000	0	0	0	396425000	396425000	0	428.8665714	1
-22346000	-14170000	3382055000	3602565000	-205900000	3808465000	21917000	0	-695000	1303000	-23041000	3954998000	-121764000	-205900000	0	-1728000	3831506000	203270000	300160000	NaN	NaN	203270000	5.660992518	1.111698197	300160000	1.871225152	52.54485972	3.743427948	49544000	40196000	2222851000	35.59727768	12.15693142	0	2112851000	345900000	28.29638397	1766951000	9.663581648	28.29638397	42961000	0	119083000	6.739462498	33569000	168627000	1465002000	131594000	345900000	0	1728000	1598324000	0	1353118000	1300828000	52290000	24992.23455	2
0	0	-931000	-19000	0	-19000	-19000	0	-19000	0	-19000	0	0	0	0	0	0	55160000	79660000	NaN	NaN	55160000	115.3155543	14.5464135	79660000	NaN	18.41071106	NaN	0	0	931000	NaN	0.245516878	912000	19000	0	0	19000	0.005010549	NaN	19000	0	19000	100	0	19000	0	0	0	0	0	0	0	0	0	0	900.7667097	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6880000	10320000	6880000	10320000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
-740000	11000	19166000	33131000	0	33131000	3000	7054000	7367000	7428000	6627000	0	26504000	0	0	0	26504000	33260000	48760000	NaN	NaN	33260000	20.72302059	5.045603396	48760000	7.544038159	209.0075597	NaN	3684000	2933000	20309000	6.291808358	3.080912789	0	17044000	0	5.280298471	17044000	2.585606262	5.280298471	1016000	221000	9864000	57.87373856	5394000	13548000	0	3496000	0	0	0	3496000	0	110897000	95897000	15000000	2132.492458	2
