Customs and other import duties (current LCU)	Customs and other import duties (% of tax revenue)	Taxes on international trade (current LCU)	Taxes on international trade (% of revenue)	Other taxes (current LCU)	Other taxes (% of revenue)	Tax revenue (current LCU)	Tax revenue (% of GDP)	Taxes on income, profits and capital gains (current LCU)	Taxes on income, profits and capital gains (% of revenue)	Taxes on income, profits and capital gains (% of total taxes)	Compensation of employees (current LCU)	Compensation of employees (% of expense)	Goods and services expense (current LCU)	Goods and services expense (% of expense)	Interest payments (current LCU)	Interest payments (% of revenue)	Interest payments (% of expense)	Other expense (current LCU)	Other expense (% of expense)	Expense (current LCU)	Expense (% of GDP)	Subsidies and other transfers (current LCU)	Subsidies and other transfers (% of expense)	Business extent of disclosure index (0=less disclosure to 10=more disclosure)	Ease of doing business index (1=most business-friendly regulations)	New business density (new registrations per 1,000 people ages 15-64)	New businesses registered (number)	Credit depth of information index (0=low to 6=high)	Private credit bureau coverage (% of adults)	Public credit registry coverage (% of adults)	Average time to clear exports through customs (days)	Delay in obtaining an electrical connection (days)	Power outages in firms in a typical month (number)	Time required to get electricity (days)	Firing cost (weeks of wages)	Cost to export (US$ per container)	Documents to export (number)	Time to export (days)	Firms using banks to finance investment (% of firms)	Informal payments to public officials (% of firms)	Losses due to theft, robbery, vandalism, and arson (% sales)	Time required to obtain an operating license (days)	Firms with female participation in ownership (% of firms)	Firms formally registered when operations started (% of firms)	Firms that do not report all sales for tax purposes (% of firms)	ISO certification ownership (% of firms)	Value lost due to electrical outages (% of sales)	Firms offering formal training (% of firms)	Management time dealing with officials (% of management time)	Cost to import (US$ per container)	Documents to import (number)	Time to import (days)	Time to resolve insolvency (years)	Strength of legal rights index (0=weak to 10=strong)	Time required to enforce a contract (days)	Procedures to enforce a contract (number)	Time required to register property (days)	Procedures to register property (number)	Cost of business start-up procedures (% of GNI per capita)	Time required to start a business (days)	Start-up procedures to register a business (number)	Time to prepare and pay taxes (hours)	Firms expected to give gifts in meetings with tax officials (% of firms)	Labor tax and contributions (% of commercial profits)	Average number of times firms spent in meetings with tax officials	Other taxes payable by businesses (% of commercial profits)	Tax payments (number)	Profit tax (% of commercial profits)	Total tax rate (% of commercial profits)	Income
76716204.72	1.113922794	76716204.72	NaN	483534207.9	NaN	6887030690	47.70996206	2480889293	NaN	36.02262578	3448641149	33.4199851	1262656465	12.23611226	1102047930	NaN	10.67969203	129341129.1	1.253415018	10319098405	71.48563955	3297771642	31.95794354	NaN	NaN	27.30269	20280	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
6000000	0.001270462	6000000	0.000583734	8536000000	0.830458445	4.72269E+11	14.08665337	1.87061E+11	18.19896757	39.60899403	96295000000	8.394391244	71085000000	6.196742319	31398000000	3.054678334	2.737079768	1.52357E+11	13.2815231	1.14714E+12	34.21629011	7.96E+11	69.39026357	2	NaN	2.250497	16395	5	51	3.5	NaN	NaN	NaN	NaN	22	775	4	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	860	7	18	9.2	7	653	27	123	4	8.9	24	10	930	NaN	NaN	NaN	NaN	12	NaN	49.1	3
NaN	NaN	NaN	NaN	NaN	NaN	2.5505E+11	11.0225161	1.0647E+11	16.02546735	41.74475593	38150000000	5.495059488	28890000000	4.161265232	40030000000	6.02516632	5.76585141	26220000000	3.776683087	6.9426E+11	30.00388954	5.6898E+11	81.95488722	5	NaN	1.190455	65195	6	93.9	0.5	NaN	NaN	NaN	NaN	69	740	4	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	765	5	7	1.2	8	394	30	40	5	5.1	24	9	196	NaN	NaN	NaN	NaN	12	NaN	48.9	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	4.051493	186	0	0	0	NaN	NaN	NaN	NaN	58	1478	7	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1512	8	18	4	9	681	47	42	5	30	14	5	147	NaN	NaN	NaN	NaN	37	NaN	37.3	2
NaN	NaN	NaN	NaN	37408000000	6.131554361	5.15208E+11	31.57571527	2.21431E+11	36.29480896	42.97895219	72838000000	13.92906385	51380000000	9.825575947	26301000000	4.311003295	5.029631627	13596000000	2.600010327	5.22921E+11	32.04842433	3.70594E+11	70.86997845	7	NaN	7.349598	26478	4	11.5	0	NaN	NaN	NaN	NaN	NaN	603	4	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	603	3	5	3	9	380	35	42	6	0	6	4	135	NaN	NaN	NaN	NaN	10	NaN	32.7	3
17460567512	9.89099976	26839246288	13.65936049	7188588918	3.6585054	1.7653E+11	14.83691149	38981923846	19.83916183	22.08234063	57343170186	33.03829173	30893126946	17.79908814	16454250716	8.374100365	9.480123501	13265897499	7.643152449	1.73566E+11	14.58778847	55595813837	32.03155163	5	NaN	NaN	NaN	6	57.1	11.9	NaN	NaN	NaN	NaN	88	770	7	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	990	10	17	3.5	3	460	34	107	7	30.2	72	9	286	NaN	NaN	NaN	NaN	75	NaN	36.5	2
1.0986E+11	3.171066114	1.14E+11	3.122150011	38070000000	1.04263378	3.46445E+12	40.70077538	2.2574E+12	61.82404768	65.15897184	4.5404E+11	27.8301164	1.3346E+11	8.180352688	97440000000	2.668616641	5.972527843	1.2256E+11	7.512243559	1.63147E+12	19.16670583	8.2397E+11	50.50475951	6	NaN	0.3998971	8839	2	0	0.2	NaN	NaN	NaN	NaN	17	1606	9	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1776	9	22	2.5	3	630	47	51	14	13.4	25	14	451	NaN	NaN	NaN	NaN	41	NaN	76.9	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	5	43.7	15.2	6.97	23.32	2.52	NaN	135	1200	9	22	23.97	21.45	0.91	19.88	32.72	91.06	37.57	18.16	2.73	61.61	17.29	1160	8	44	5.3	3	588	39	19	9	31.8	65	14	600	11.29	NaN	0.56	NaN	8	NaN	35.3	2
9553700000	9.770717404	9653600000	5.487169926	5157800000	2.931727547	97778900000	15.82951274	48268600000	27.43619068	49.36504706	47257100000	23.35053849	14494500000	7.161979472	34811700000	19.78719994	17.20105425	19762000000	9.764740994	2.02381E+11	32.76367175	86055900000	42.5216868	7	NaN	0.1310724	6055	2	0	1.5	NaN	NaN	NaN	NaN	132	1014	8	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1106	9	25	4.2	3	1010	42	193	7	68.8	19	10	596	NaN	NaN	NaN	NaN	41	NaN	46.4	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	69	1331	10	59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1581	12	69	NaN	2	405	39	78	11	115.9	76	13	216	NaN	NaN	NaN	NaN	18	NaN	84.5	0
NaN	NaN	NaN	NaN	153000000	0.055940272	1.32736E+11	13.46825671	83957000000	30.69658435	63.251115	22470000000	9.142657189	10457000000	4.254773753	13057000000	4.77393549	5.312669111	14108000000	5.740302965	2.45771E+11	24.93752201	1.91269E+11	77.824072	5	NaN	5.424043	148648	5	7.4	44.9	NaN	NaN	NaN	NaN	56	1000	6	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1000	8	10	1.5	6	515	40	14	4	16.2	47	10	298	NaN	NaN	NaN	NaN	7	NaN	61.8	3
NaN	NaN	NaN	NaN	NaN	NaN	2167000000	16.18278934	445500000	10.80681157	20.55837563	735500000	20.66069272	511500000	14.36838113	13200000	0.320201824	0.370796932	132800000	3.730441866	3559900000	26.58473086	2297200000	64.52990253	8	NaN	8.717068	7808	5	18.2	0	NaN	NaN	NaN	NaN	35	675	3	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	675	4	5	3	6	425	34	51	3	5.1	35	6	81	NaN	NaN	NaN	NaN	7	NaN	49.9	3
6568400000	59.92628275	6568400000	48.13248818	NaN	NaN	10960800000	8.326271647	2066000000	15.13941304	18.84898912	2699100000	21.38256661	4313200000	34.16964406	2427800000	17.79064229	19.23329821	6200000	0.049117081	12622900000	9.588870737	3176600000	25.16537404	4	NaN	0.0259527	1037	2	0	0.1	4.3	44.22	5.01	NaN	40	1617	7	45	10.95	12.42	1.44	11.35	30.91	NaN	51.6	4.16	0.91	38.2	3.77	2790	9	41	3	4	690	38	43	12	45.9	16	7	212	4.35	NaN	1.11	NaN	19	NaN	31.1	0
NaN	NaN	NaN	NaN	1055000000	1.589238371	36636000000	22.10116732	13222000000	19.91744999	36.09018452	5956000000	10.03538332	6005000000	10.1179444	2362000000	3.558086286	3.97978096	4292000000	7.231676495	59350000000	35.80369801	42221000000	71.1390059	6	NaN	2.987227	10430	4	14.9	0	NaN	NaN	NaN	NaN	26	420	4	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	420	5	8	0.9	8	235	33	14	3	1.1	14	3	269	NaN	NaN	NaN	NaN	20	NaN	47.7	3
-253000000	-0.062442617	-253000000	-0.032591333	27174000000	3.500541042	4.05172E+11	22.53314876	1.94129E+11	25.00760035	47.91273829	1.77539E+11	21.78280731	51387000000	6.304829468	43056000000	5.546452311	5.282673392	15800000000	1.938550715	8.15042E+11	45.32756386	4.32241E+11	53.0329405	10	NaN	3.038859	125429	4	0	NaN	NaN	NaN	NaN	NaN	32	1028	4	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1148	5	12	1.9	6	331	29	183	9	1.1	7	5	132	NaN	NaN	NaN	NaN	19	NaN	65.8	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	3.21364	2471	2	0	2.6	NaN	NaN	NaN	NaN	43	1510	6	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1600	7	22	5	3	1070	38	39	7	24.2	58	9	488	NaN	NaN	NaN	NaN	26	NaN	44.7	2
NaN	NaN	NaN	NaN	37760000000	7.524580429	3.71465E+11	27.95919304	1.926E+11	38.38014276	51.84876099	81403000000	15.24863348	95068000000	17.8083988	26836000000	5.347712934	5.026993208	53483000000	10.01858242	5.33838E+11	40.18058147	2.82974E+11	53.00746668	10	NaN	9.193009	372000	6	86.1	0	NaN	NaN	NaN	NaN	22	940	4	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1267	4	8	1	10	404	30	42	6	0.7	13	6	105	NaN	NaN	NaN	NaN	8	NaN	35.8	3
132400000	6.215087077	132400000	4.020283606	4700000	0.142713995	2130300000	15.44824805	324900000	9.865484468	15.25137305	451500000	16.12442413	678500000	24.23127745	100500000	3.05165032	3.58915753	200000000	7.14260205	2800100000	20.30542148	1369600000	48.91253884	4	NaN	1.858688	5734	3	0	0	NaN	NaN	NaN	NaN	4	1305	8	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1305	7	14	3.3	5	285	36	9	6	10.9	16	7	387	NaN	NaN	NaN	NaN	33	NaN	38.6	1
416979432	17.40589555	541835102	16.56808312	NaN	NaN	2395621821	12.80737594	658187375	20.12587058	27.47459425	1234702406	42.25660807	457183424	15.64670213	393372580	12.0284374	13.4628319	NaN	NaN	2921915559	15.62102611	836657149	28.6338579	7	NaN	0.5859094	7636	0	0	0	NaN	NaN	NaN	NaN	178	822	6	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	842	7	42	1.9	6	552	37	169	6	47.2	18	11	304	NaN	NaN	NaN	NaN	37	NaN	36.1	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	0	0	0	4.32	16.14	33.91	NaN	26	670	7	33	0.87	84.75	2.02	13.04	25.43	NaN	95.37	5.18	13.95	21.09	2.65	1195	9	32	3.8	3	276	49	59	6	181.2	40	12	416	57.34	NaN	2.83	NaN	56	NaN	49.9	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	0	0	0	4.95	63.93	23.67	NaN	9	889	6	23	7.59	52.42	2.66	8.35	21.34	NaN	88.05	22.16	11.8	25.57	7.31	859	7	23	3	5	434	33	66	5	292.1	27	8	376	13.56	NaN	2.53	NaN	50	NaN	292.4	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	1	0	1	5.58	20.54	9.19	NaN	87	1445	6	25	0.74	63.06	1.11	30.41	19.93	NaN	68.19	8.36	5.25	12.43	2.87	1749	6	24	NaN	3	1715	41	210	8	472.1	259	17	208	22.7	NaN	3.37	NaN	46	NaN	45.9	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	2	0	2.4	NaN	NaN	NaN	NaN	133	1403	7	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1403	7	46	NaN	3	553	40	23	6	100.7	137	21	492	NaN	NaN	NaN	NaN	46	NaN	46	3
4000000	0.009360009	4000000	0.005008389	3013000000	3.772569053	42735000000	20.45785629	15724000000	19.68797736	36.79419679	21020000000	23.46689293	10869000000	12.13423688	9727000000	12.17915008	10.85929912	6914000000	7.718843848	89573000000	42.87987741	44252000000	49.40328001	1	NaN	1.064903	7591	4	37.5	0	NaN	NaN	NaN	NaN	24	998	5	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1245	6	25	2	4	819	39	22	11	21.7	38	15	264	NaN	NaN	NaN	NaN	21	NaN	50.1	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	29	915	5	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2078	5	23	3	8	723	47	77	8	37.3	20	6	140	NaN	NaN	NaN	NaN	30	NaN	45.3	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2603500000	9.553567497	2805700000	9.640752513	400800000	1.377201271	27251600000	11.85697112	7646800000	26.27540589	28.06000382	7608700000	25.44247714	2876600000	9.618966411	3128200000	10.74890473	10.46028323	5235000000	17.50514119	29905500000	13.01166353	11057000000	36.97313203	3	NaN	0.7051435	4825	5	9.2	16.1	4.5	35.28	3	NaN	101	1783	9	18	12.81	15.67	1.5	75.35	28.43	91.31	44.17	7.96	4.51	28.11	9.21	1985	6	32	3	3	1459	31	37	5	52.1	30	13	344	3.75	NaN	2.07	NaN	38	NaN	38.7	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	56	530	7	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	530	8	26	3	4	581	36	34	6	100.2	46	8	288	NaN	NaN	NaN	NaN	35	NaN	39.3	1
1161000000	0.618543519	1161000000	0.38021693	43282000000	14.17446095	1.87699E+11	12.72227671	1.14065E+11	37.35524902	60.77016926	63919000000	26.00585059	70698000000	28.76392974	1038000000	0.33993555	0.422316884	75972000000	30.9096901	2.45787E+11	16.65949326	43556000000	17.72103488	10	NaN	14.64499	74924	5	64.5	0	NaN	NaN	NaN	NaN	10	525	4	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	525	4	5	1.1	10	211	26	36	5	3.3	11	5	80	NaN	NaN	NaN	NaN	4	NaN	24.4	3
2352900000	7.484992795	2352900000	5.05032293	385000000	0.826373551	31434900000	15.23835326	9256000000	19.86730802	29.44497994	20397200000	49.66659159	7043780000	17.15140041	1803140000	3.870304427	4.390593707	6990310000	17.02120251	41068250000	19.90820716	4833820000	11.77021178	0	NaN	NaN	NaN	5	18.7	8.3	6.03	27.64	2.86	NaN	74	1065	6	19	8.51	16.67	2.16	31.59	39.89	89.44	36.02	16.47	3.83	33.29	4.55	975	9	22	3.8	6	900	45	36	7	60.6	44	13	424	6.12	NaN	1.51	NaN	47	NaN	44.5	1
1589000000	2.717679454	1589000000	1.582779676	818000000	0.814797844	58469000000	20.0894037	8516000000	8.482663134	14.56498315	25513000000	25.83568774	9194000000	9.310285465	5397000000	5.37587282	5.465261111	5932000000	6.007027777	98751000000	33.92992362	52717000000	53.3837632	1	NaN	3.291439	9918	0	0	0	NaN	NaN	NaN	NaN	39	1200	7	26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1200	8	18	3.1	5	561	38	399	5	11.5	25	9	196	NaN	NaN	NaN	NaN	28	NaN	32.5	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	2	0	0.7	NaN	NaN	NaN	NaN	17	1650	8	44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1860	10	49	5.7	2	530	35	683	5	252.4	202	13	184	NaN	NaN	NaN	NaN	46	NaN	40.8	0
-195000000	-0.00408978	-195000000	-0.002250859	1.1507E+11	1.32823785	4.76798E+12	20.1385927	1.69384E+12	19.55172579	35.52521056	1.4055E+12	13.41788538	9.26496E+11	8.844990983	9.17056E+11	10.58545659	8.754870017	1.01295E+12	9.670332923	1.04748E+13	44.24259319	6.56473E+12	62.67157113	2	NaN	3.299457	22796	5	5.9	0	NaN	NaN	NaN	NaN	35	975	6	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	975	7	18	2	7	335	35	78	4	20.9	38	6	340	NaN	NaN	NaN	NaN	13	NaN	55.7	3
3.44712E+11	0.084239772	1.28484E+12	0.205178991	3.82134E+13	6.102375408	4.09203E+14	12.25446097	1.95348E+14	31.1955296	47.73868588	7.28363E+13	12.25186371	4.70655E+13	7.916922474	7.66851E+13	12.24599406	12.89926993	6.38759E+13	10.74462293	5.94492E+14	17.80332924	3.34029E+14	56.18732096	9	NaN	0.1556818	23599	2	0.2	8.4	NaN	NaN	NaN	NaN	108	486	4	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	675	7	27	5.5	3	570	40	39	6	86.7	97	12	576	NaN	NaN	NaN	NaN	51	NaN	37.3	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
8.6067E+11	18.1763081	8.6327E+11	15.16877229	3530000000	0.062026673	4.73512E+12	11.02548114	2.24789E+12	39.49833951	47.47271452	4.9343E+11	7.635209576	7.2266E+11	11.18225595	1.45914E+12	25.63898016	22.57835904	4.5757E+11	7.080321111	6.46256E+12	15.04773551	3.32976E+12	51.52385432	7	NaN	0.0284418	20000	3	6.1	0	15.13	29.46	NaN	NaN	56	864	8	27	46.58	47.49	0.1	NaN	9.11	NaN	59.24	22.51	6.62	15.93	6.66	1244	9	41	10	7	1420	46	61	5	78.4	35	11	264	52.32	NaN	2.64	NaN	58	NaN	72.8	1
34360000	0.073339759	34360000	0.056444376	3884750000	6.381614904	46850440000	26.27661333	22554970000	37.0518393	48.14249343	14507710000	26.32711128	6402540000	11.61867607	1816610000	2.984208881	3.296598403	916090000	1.662426625	55105590000	30.90661007	20406170000	37.03103442	10	NaN	6.992872	19190	5	100	0	NaN	NaN	NaN	NaN	24	1090	4	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1139	4	12	0.4	9	515	21	38	5	0.3	13	4	76	NaN	NaN	NaN	NaN	8	NaN	26.4	3
3.9806E+13	26.21420506	3.9806E+13	5.441122717	5.42779E+12	0.741930174	1.51849E+14	7.428922975	9.20384E+13	12.58082536	60.61181728	1.92991E+14	38.14249113	5.2197E+13	10.31613267	5.4524E+12	0.745294114	1.077603377	NaN	NaN	5.05975E+14	24.75385112	1.50235E+14	29.69223726	5	NaN	NaN	NaN	3	0	13.7	NaN	NaN	NaN	NaN	87	860	7	26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1330	8	39	4.5	4	520	39	36	9	5.4	28	8	344	NaN	NaN	NaN	NaN	22	NaN	44.2	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	NaN	3400	10	102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3400	10	101	NaN	3	520	51	51	5	65.9	77	11	312	NaN	NaN	NaN	NaN	13	NaN	28.4	1
4617903473	1.407976764	4620978103	1.115860723	9701890739	2.342785136	3.27982E+11	28.06614894	1.28105E+11	30.93433265	39.05847726	1.10688E+11	32.2145625	83943574206	24.43091937	20250478051	4.890028166	5.893694677	33491056489	9.747229712	3.43596E+11	29.40228678	1.10365E+11	32.1205181	4	NaN	16.0104	3189	5	100	0	NaN	NaN	NaN	NaN	13	1269	5	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1343	5	14	1	7	393	27	4	3	3	5	5	140	NaN	NaN	NaN	NaN	30	NaN	27.5	3
1894000000	1.056824416	1894000000	0.694892482	14078000000	5.165098395	1.79216E+11	27.64708515	87882800000	32.24345143	49.03732249	67680670873	23.67481227	74021496831	25.89284383	39752516640	14.58486006	13.90549704	23466137863	8.20849441	2.85876E+11	44.10119166	84976934119	29.72507418	7	NaN	4.408637	18789	5	100	0	NaN	NaN	NaN	NaN	91	560	5	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	560	4	12	4	9	890	35	144	7	5.1	34	5	230	NaN	NaN	NaN	NaN	34	NaN	39.1	3
NaN	NaN	NaN	NaN	27303000000	4.964353314	3.37704E+11	22.61868181	1.87507E+11	34.09335959	55.52406841	93124000000	15.81613849	23778000000	4.038444881	65942000000	11.98986874	11.19955978	46824000000	7.95256721	5.88791E+11	39.43594473	3.68996E+11	62.67011554	7	NaN	1.935612	74785	5	67.8	9.9	NaN	NaN	NaN	NaN	2	1217	4	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1217	4	18	1.8	3	1210	41	27	7	20	13	9	340	NaN	NaN	NaN	NaN	15	NaN	76.2	3
16881895000	8.234949598	18901637000	7.406746547	25142872900	9.852421091	2.05003E+11	25.15374423	85530349000	33.51570116	41.72150775	42425801000	16.65744691	19205255000	7.540470844	98353591000	38.54058358	38.61611759	77924734000	30.59522952	2.54696E+11	31.25100613	16657109000	6.540004013	4	NaN	1.135275	1867	0	0	0	NaN	NaN	NaN	NaN	62	1410	6	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1350	6	22	1.1	8	565	34	55	6	9.4	8	6	414	NaN	NaN	NaN	NaN	72	NaN	51.3	2
315640000	12.04121572	361610000	10.42407156	526280000	15.17098637	2621330000	24.55493728	411440000	11.86051271	15.69584905	1382820000	39.54778669	228290000	6.528951147	265980000	7.667361393	7.606861562	542250000	15.50801068	3496580000	32.75371762	1077240000	30.80838991	5	NaN	0.6669264	2194	2	0	0.7	3.77	47.11	2.61	NaN	4	680	6	19	8.55	18.08	0.14	6.37	13.13	NaN	12.95	15.53	1.69	23.93	6.67	1065	7	22	4.3	4	689	39	21	7	73	16	10	101	0.93	NaN	1.72	NaN	26	NaN	31.1	2
