Customs and other import duties (current LCU)	Customs and other import duties (% of tax revenue)	Taxes on international trade (current LCU)	Taxes on international trade (% of revenue)	Other taxes (current LCU)	Other taxes (% of revenue)	Tax revenue (current LCU)	Tax revenue (% of GDP)	Taxes on income, profits and capital gains (current LCU)	Taxes on income, profits and capital gains (% of revenue)	Taxes on income, profits and capital gains (% of total taxes)	Compensation of employees (current LCU)	Compensation of employees (% of expense)	Goods and services expense (current LCU)	Goods and services expense (% of expense)	Interest payments (current LCU)	Interest payments (% of revenue)	Interest payments (% of expense)	Other expense (current LCU)	Other expense (% of expense)	Expense (current LCU)	Expense (% of GDP)	Subsidies and other transfers (current LCU)	Subsidies and other transfers (% of expense)	Business extent of disclosure index (0=less disclosure to 10=more disclosure)	Ease of doing business index (1=most business-friendly regulations)	New business density (new registrations per 1,000 people ages 15-64)	New businesses registered (number)	Credit depth of information index (0=low to 6=high)	Private credit bureau coverage (% of adults)	Public credit registry coverage (% of adults)	Average time to clear exports through customs (days)	Delay in obtaining an electrical connection (days)	Power outages in firms in a typical month (number)	Time required to get electricity (days)	Firing cost (weeks of wages)	Cost to export (US$ per container)	Documents to export (number)	Time to export (days)	Firms using banks to finance investment (% of firms)	Informal payments to public officials (% of firms)	Losses due to theft, robbery, vandalism, and arson (% sales)	Time required to obtain an operating license (days)	Firms with female participation in ownership (% of firms)	Firms formally registered when operations started (% of firms)	Firms that do not report all sales for tax purposes (% of firms)	ISO certification ownership (% of firms)	Value lost due to electrical outages (% of sales)	Firms offering formal training (% of firms)	Management time dealing with officials (% of management time)	Cost to import (US$ per container)	Documents to import (number)	Time to import (days)	Time to resolve insolvency (years)	Strength of legal rights index (0=weak to 10=strong)	Time required to enforce a contract (days)	Procedures to enforce a contract (number)	Time required to register property (days)	Procedures to register property (number)	Cost of business start-up procedures (% of GNI per capita)	Time required to start a business (days)	Start-up procedures to register a business (number)	Time to prepare and pay taxes (hours)	Firms expected to give gifts in meetings with tax officials (% of firms)	Labor tax and contributions (% of commercial profits)	Average number of times firms spent in meetings with tax officials	Other taxes payable by businesses (% of commercial profits)	Tax payments (number)	Profit tax (% of commercial profits)	Total tax rate (% of commercial profits)	Income
24000000	0.004470872	24000000	0.002076836	10600000000	0.917269238	5.36808E+11	14.65658159	2.1689E+11	18.76854009	40.40364525	1.02534E+11	8.590315013	69616000000	5.832439678	33963000000	2.938982558	2.845425603	1.3908E+11	11.65214477	1.1936E+12	32.58911153	8.48407E+11	71.07967493	2	NaN	2.873979	20938	5	53	4.2	NaN	NaN	NaN	NaN	22	775	4	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	860	7	18	6.5	7	653	27	123	4	10.6	17	10	808	NaN	NaN	NaN	NaN	12	NaN	48.6	3
NaN	NaN	NaN	NaN	NaN	NaN	2.79E+11	11.48857319	1.16E+11	16.85115779	41.57706093	38380000000	5.507088332	29290000000	4.202777937	41800000000	6.072227549	5.997818975	27600000000	3.960282385	6.9692E+11	28.69754993	5.6827E+11	81.54020548	5	NaN	1.189196	64932	6	98.1	0.7	NaN	NaN	NaN	NaN	69	740	4	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	765	5	7	1.2	8	394	30	40	5	5.7	18	9	196	NaN	NaN	NaN	NaN	12	NaN	50.1	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	4.087516	190	0	0	0	NaN	NaN	NaN	NaN	58	1197	7	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1107	8	18	4	9	681	47	42	5	27.1	14	5	147	NaN	NaN	NaN	NaN	37	NaN	37.3	2
NaN	NaN	NaN	NaN	30894000000	4.474661113	6.06592E+11	35.78156559	3.11746E+11	45.15302982	51.39302859	81644000000	13.45757298	55661000000	9.174733837	23943000000	3.467884088	3.94658113	15992000000	2.635999057	6.06677E+11	35.78657955	4.43743E+11	73.1432047	7	NaN	7.97927	28811	4	11.5	0	NaN	NaN	NaN	NaN	NaN	603	4	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	603	3	5	1.1	9	380	35	42	6	0	6	4	135	NaN	NaN	NaN	NaN	10	NaN	33.3	3
19425202324	8.947426352	23303760529	9.454657615	10361431644	4.203775973	2.17104E+11	15.914247	55231966338	22.40837184	25.44035027	68281794415	34.46071379	38760575339	19.56183349	16835180389	6.830265281	8.496442395	15731009527	7.939185276	1.98144E+11	14.52443785	58519888300	29.53403815	5	NaN	NaN	NaN	6	35.4	13.3	NaN	NaN	NaN	NaN	88	815	6	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1015	7	13	3.5	3	460	34	60	7	31.1	22	9	286	NaN	NaN	NaN	NaN	74	NaN	40.2	2
1.2151E+11	3.470841617	1.2609E+11	3.393411254	43880000000	1.180925417	3.50088E+12	37.20343036	9.6004E+11	25.83718408	27.42281941	6.2039E+11	31.5667089	2.04E+11	10.37993619	77700000000	2.091109957	3.953534521	1.6344E+11	8.316160645	1.96533E+12	20.88532534	8.998E+11	45.78365974	6	NaN	0.3501595	7932	2	0	0.2	14.14	49.1	4.78	NaN	17	1198	8	17	8.88	66.56	0.92	19.3	15.03	98.32	NaN	4.98	4	17.3	25.06	1268	9	23	2.5	3	630	47	51	14	13.2	25	14	451	15.01	NaN	2.27	NaN	29	NaN	74.2	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	5	44.1	37.9	NaN	NaN	NaN	NaN	135	1200	9	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1160	8	44	5.3	3	588	39	16	9	29.2	65	14	600	NaN	NaN	NaN	NaN	8	NaN	35.3	2
10232500000	8.950306012	10369500000	5.042192103	5985600000	2.910511119	1.14326E+11	15.34985231	58534900000	28.46272342	51.20012386	52745700000	24.14114591	17120600000	7.835916532	38367300000	18.65618372	17.56030515	24131600000	11.04477667	2.18489E+11	29.33523093	86123600000	39.41785574	7	NaN	0.1679104	7941	4	NaN	1.7	5.76	133.89	8.66	NaN	132	714	8	15	8.67	6.5	NaN	80.07	20.89	17.94	31.82	19.98	4.76	21.41	NaN	786	9	18	4.2	3	1010	42	193	7	28.6	9	7	711	23.8	NaN	3.34	NaN	36	NaN	45.1	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	69	1331	10	59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1581	12	69	NaN	2	405	39	78	11	125.8	84	13	216	NaN	NaN	NaN	NaN	18	NaN	84.5	0
NaN	NaN	NaN	NaN	191000000	0.064162644	1.46139E+11	13.87622595	1.00399E+11	33.72704338	68.70103121	24024000000	9.061454495	11339000000	4.276882805	13177000000	4.426550569	4.970145932	15248000000	5.751292796	2.65123E+11	25.17402372	2.07214E+11	78.1576853	5	NaN	5.309706	145593	5	8.3	44.9	NaN	NaN	NaN	NaN	56	1000	6	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1000	8	10	1.5	6	515	40	13	4	15.1	47	10	298	NaN	NaN	NaN	NaN	8	NaN	62	3
NaN	NaN	NaN	NaN	NaN	NaN	2631600000	16.37646402	566900000	11.32441071	21.54202766	916200000	21.55054805	578000000	13.59552148	11900000	0.237714742	0.279907795	159600000	3.754057487	4251400000	26.45649002	2742000000	64.49640119	8	NaN	8.10263	7199	5	19.7	0	NaN	NaN	NaN	NaN	35	675	3	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	675	4	5	3	6	425	34	51	3	2	7	5	81	NaN	NaN	NaN	NaN	7	NaN	49.2	3
7753400000	57.26377051	8246500000	48.8580144	NaN	NaN	13539800000	7.872492087	2636000000	15.61750148	19.46852982	3662400000	27.46872792	4706000000	35.29593534	2427800000	14.38397955	18.20898254	1389500000	10.42152617	13332980000	7.752240029	1147280000	8.604828028	4	NaN	0.029001	1194	2	0	0.1	NaN	NaN	NaN	NaN	40	1617	7	45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2790	9	41	3	4	690	38	43	12	41.3	16	7	198	NaN	NaN	NaN	NaN	19	NaN	31.1	0
NaN	NaN	NaN	NaN	1158000000	1.629792265	38959000000	21.66434966	14818000000	20.85514834	38.03485716	6127000000	10.02946472	6227000000	10.19315764	2339000000	3.291955188	3.828777214	4498000000	7.362907186	61090000000	33.97097259	43442000000	71.11147487	6	NaN	3.927189	13730	4	14.9	0	NaN	NaN	NaN	NaN	26	420	4	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	420	5	8	0.9	8	235	33	14	3	1	14	3	269	NaN	NaN	NaN	NaN	20	NaN	47.8	3
-97000000	-0.023489063	-97000000	-0.012132659	28830850000	3.606132847	4.12958E+11	21.88678639	1.9782E+11	24.74312064	47.90315919	1.80973E+11	21.4611026	53118650000	6.299190552	46298910000	5.791019693	5.490456863	16263000000	1.928583199	8.43262E+11	44.69286963	4.4941E+11	53.29428289	10	NaN	3.531336	146686	4	0	24.8	NaN	NaN	NaN	NaN	32	1028	4	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1148	5	12	1.9	7	331	29	123	9	1.1	7	5	132	NaN	NaN	NaN	NaN	19	NaN	65.9	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	3.716104	2918	2	0	2.4	NaN	NaN	NaN	NaN	43	1510	6	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1600	7	22	5	3	1070	38	39	7	25.6	58	9	488	NaN	NaN	NaN	NaN	26	NaN	44.7	2
NaN	NaN	NaN	NaN	40400000000	7.661585493	3.88529E+11	27.63765155	2.00039E+11	37.93603714	51.48624684	83339000000	14.8672298	99297000000	17.71405125	30568000000	5.797013499	5.453166951	54836000000	9.782447753	5.60555E+11	39.87456217	2.98591E+11	53.26703	10	NaN	11.0466	449700	6	84.6	0	NaN	NaN	NaN	NaN	22	940	4	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1267	4	8	1	10	404	30	42	6	0.8	13	6	105	NaN	NaN	NaN	NaN	8	NaN	35.7	3
52000000	1.727287826	52000000	1.2111049	23100000	0.538010061	3010500000	17.71530651	533100000	12.41615428	17.70802192	603500000	15.51413882	1483800000	38.14395887	97400000	2.26849264	2.503856041	348200000	8.951156812	3890000000	22.89072988	1357100000	34.88688946	8	NaN	2.224555	6883	4	0.2	0	NaN	NaN	NaN	NaN	4	1305	8	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1305	7	14	3.3	5	285	36	5	5	9.5	11	5	387	NaN	NaN	NaN	NaN	30	NaN	38.6	1
773830906	24.08159431	807355906	17.64102574	NaN	NaN	3213370743	13.87793457	857441806	18.73542122	26.68356298	1551830350	37.51485576	615831711	14.88747646	440007400	9.614324753	10.63699659	NaN	NaN	4136575547	17.86507981	1528906086	36.96067118	7	NaN	0.7163936	9606	0	0	0	7.76	24.39	9.65	NaN	178	895	6	19	16.02	38.77	0.88	6.36	44.01	66.44	59.2	6.75	5.6	32.99	3.22	895	7	29	1.9	7	487	36	34	5	38.9	15	10	304	18.08	NaN	4.33	NaN	33	NaN	32.9	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	26	670	7	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1195	9	32	3.8	3	276	49	59	6	138.2	40	12	416	NaN	NaN	NaN	NaN	56	NaN	49.9	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	9	809	6	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	779	7	23	3	5	434	33	66	5	279	32	9	376	NaN	NaN	NaN	NaN	50	NaN	292.4	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	1	0	0.9	NaN	NaN	NaN	NaN	87	1445	6	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1749	6	24	NaN	3	1715	41	210	8	461.9	259	17	208	NaN	NaN	NaN	NaN	46	NaN	45.9	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	2	0	1.9	NaN	NaN	NaN	NaN	133	1403	7	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1403	7	46	NaN	3	553	40	23	6	105.1	137	21	492	NaN	NaN	NaN	NaN	46	NaN	46	3
7000000	0.015088808	7000000	0.007890525	3294000000	3.713055437	46392000000	20.82496182	16890000000	19.03870866	36.40713916	23030000000	22.83974492	13469000000	13.35773011	10614000000	11.96428974	10.52631579	7332000000	7.271428996	1.00833E+11	45.26304914	49845000000	49.43322127	1	NaN	1.180796	8426	4	38.7	0	NaN	NaN	NaN	NaN	24	998	5	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1245	6	25	2	4	819	39	22	11	21.1	38	15	264	NaN	NaN	NaN	NaN	21	NaN	49.6	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	29	915	5	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2078	5	23	3	8	723	47	77	8	31.7	20	6	140	NaN	NaN	NaN	NaN	30	NaN	45.3	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2653900000	8.407303923	2882900000	8.600152141	406400000	1.212356249	31566600000	12.05936275	8653900000	25.81596886	27.41473583	8180000000	25.08563771	3447100000	10.57123493	3831300000	11.42938114	11.74946256	5297100000	16.2446371	32608300000	12.45732256	11852800000	36.3490277	3	NaN	0.6998624	4947	5	13.1	20.7	NaN	NaN	NaN	NaN	101	1052	11	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1177	10	17	3	3	1459	31	30	5	49.9	34	12	344	NaN	NaN	NaN	NaN	38	NaN	36.5	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	56	530	7	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	530	8	26	3	4	581	36	34	6	87.2	44	8	288	NaN	NaN	NaN	NaN	35	NaN	39.3	1
1279000000	0.555755919	1279000000	0.347325943	64395000000	17.48714161	2.30137E+11	14.24490614	1.32489E+11	35.97878569	57.56962157	67090000000	25.50233014	78831000000	29.96533295	1015000000	0.275633958	0.385823	79783000000	30.32720831	2.63074E+11	16.28362427	45691000000	17.36811696	10	NaN	15.66026	80935	5	64.7	0	NaN	NaN	NaN	NaN	10	525	4	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	525	4	5	1.1	10	211	26	36	5	3.1	11	5	80	NaN	NaN	NaN	NaN	4	NaN	24.4	3
2878862000	7.522505822	2878862000	5.211740313	477800000	0.864983984	38269987000	16.38500099	11845559000	21.44457684	30.95260785	25523664000	48.73274577	8739080000	16.68566723	1433500000	2.595132986	2.737004807	8545600000	16.31625272	52374771000	22.42385593	8132927000	15.52832947	0	NaN	NaN	NaN	6	58	12.7	NaN	NaN	NaN	NaN	74	1065	6	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	975	9	22	3.8	6	900	45	23	7	59.9	21	13	424	NaN	NaN	NaN	NaN	47	NaN	44.5	1
1642000000	2.556238811	1642000000	1.448150565	904000000	0.79727656	64235000000	20.18014961	10589000000	9.338895454	16.48478244	28155000000	25.81251433	10517000000	9.641989457	5461000000	4.816291253	5.006646803	6715000000	6.156314463	1.09075E+11	34.26714125	58228000000	53.38345175	1	NaN	3.511773	10589	3	72.4	0	1.31	42.61	1.83	NaN	39	1200	7	22	60	14.48	0.23	26.46	33.54	98.07	NaN	16.48	0.79	28.02	10.92	1200	8	16	3.1	6	561	38	174	5	10.4	22	7	196	6.04	NaN	0.68	NaN	28	NaN	32.5	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	2	0	0.7	NaN	NaN	NaN	NaN	17	1020	8	44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1560	10	49	5.7	2	530	35	301	5	262.8	202	13	184	NaN	NaN	NaN	NaN	46	NaN	40.8	0
-202000000	-0.003701004	-202000000	-0.002054621	1.3832E+11	1.406906659	5.45798E+12	21.83903815	2.02474E+12	20.59440993	37.09686314	1.46631E+12	13.42557401	9.86596E+11	9.033281175	1.00162E+12	10.18790829	9.170877667	1.14527E+12	10.48608333	1.09218E+13	43.7014119	6.70426E+12	61.38427858	2	NaN	4.081133	28153	5	6.9	0	NaN	NaN	NaN	NaN	35	975	6	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	975	7	18	2	7	335	35	63	4	17.7	16	6	340	NaN	NaN	NaN	NaN	14	NaN	56.2	3
1.69759E+13	3.457487657	2.09368E+13	2.999816497	3.22972E+13	4.627529238	4.90989E+14	12.42728189	2.38515E+14	34.17434657	48.57857756	9.03052E+13	13.32291691	5.58679E+13	8.242306707	7.77246E+13	11.13633352	11.46686519	5.039E+13	7.434136311	6.77819E+14	17.15608725	4.03531E+14	59.53377488	9	NaN	0.162078	24938	3	0.2	20.5	NaN	NaN	NaN	NaN	108	607	4	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	623	7	27	5.5	3	570	40	39	6	80	105	12	266	NaN	NaN	NaN	NaN	51	NaN	37.3	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1.02799E+12	17.33018195	1.04119E+12	14.66258273	4400000000	0.061963104	5.93179E+12	11.89429106	3.1187E+12	43.91916631	52.57603523	5.2837E+11	7.069156978	7.8559E+11	10.51054948	1.65945E+12	23.36924377	22.20207912	6.354E+11	8.501130541	7.4743E+12	14.9872972	3.8655E+12	51.71721767	7	NaN	0.0721417	51700	4	10.8	0	NaN	NaN	NaN	NaN	56	820	8	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	910	9	21	10	8	1420	46	61	5	74.6	33	13	271	NaN	NaN	NaN	NaN	59	NaN	71.5	1
29500000	0.061054584	29500000	0.046402355	3547680000	5.580362901	48317420000	25.43920585	23469320000	36.91632916	48.5732061	15935390000	25.8886065	7319180000	11.89072692	1994060000	3.13657896	3.23954636	975320000	1.584503152	61553680000	32.40811981	23242810000	37.76022815	10	NaN	6.744657	18704	5	100	0	NaN	NaN	NaN	NaN	18	1090	4	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1139	4	12	0.4	9	515	21	38	5	0.3	13	4	76	NaN	NaN	NaN	NaN	8	NaN	26.4	3
4.88189E+13	25.31906928	4.88189E+13	5.282358565	7.81671E+12	0.845792093	1.92815E+14	7.262471657	1.18805E+14	12.85510746	61.61629362	1.98169E+14	36.26911652	5.37271E+13	9.833221784	7.7365E+12	0.837113485	1.41594572	7.40714E+13	13.55665196	5.46384E+14	20.57984231	2.1268E+14	38.92506402	5	NaN	NaN	NaN	3	0	22.2	NaN	NaN	NaN	NaN	87	860	7	26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1330	8	39	4.5	4	520	39	36	9	5.3	28	8	344	NaN	NaN	NaN	NaN	22	NaN	44.2	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	NaN	3400	10	102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3400	10	101	NaN	3	520	51	51	5	93.5	77	11	312	NaN	NaN	NaN	NaN	13	NaN	28.4	1
5446497826	1.52409214	5446497826	1.192716334	13524112712	2.961615087	3.5736E+11	27.31003644	1.43376E+11	31.39750095	40.12075887	1.19454E+11	30.77769461	93758076871	24.15707897	27874085320	6.104083379	7.181850383	37571227869	9.680351271	3.88118E+11	29.6606347	1.26117E+11	32.49449832	5	NaN	18.22178	3673	5	100	0	NaN	NaN	NaN	NaN	13	1269	5	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1343	5	14	1	7	393	27	4	3	2.7	5	5	140	NaN	NaN	NaN	NaN	30	NaN	27.2	3
2215000000	1.156486137	2215000000	0.775120463	14501000000	5.074501959	1.91528E+11	27.89877707	92883000000	32.50361806	48.49566674	70067107948	24.00465512	76741120651	26.29113987	38637903239	13.52100653	13.23716033	24222248150	8.298426041	2.9189E+11	42.51778078	86435281725	29.61231296	7	NaN	4.568085	19850	5	91.6	0	NaN	NaN	NaN	NaN	91	560	5	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	560	4	12	4	9	890	35	144	7	4.4	34	5	230	NaN	NaN	NaN	NaN	33	NaN	36	3
NaN	NaN	NaN	NaN	27783000000	4.776485313	3.55925E+11	22.90086547	2.02635E+11	34.83724225	56.93193791	96601000000	15.9574802	24352000000	4.022697051	72121000000	12.39912527	11.91363888	35096000000	5.797494074	6.05365E+11	38.95029128	3.87599E+11	64.02732236	7	NaN	2.010698	77587	5	71.5	11	NaN	NaN	NaN	NaN	2	1217	4	20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1217	4	18	1.8	3	1210	41	27	7	18.7	13	9	340	NaN	NaN	NaN	NaN	15	NaN	76.2	3
19207493321	8.034270519	21455121321	7.322043227	28954319742	9.881313537	2.3907E+11	25.90135827	1.02887E+11	35.11240381	43.03630814	47606683000	15.69440255	23715290000	7.81817351	1.05023E+11	35.84157193	34.62283289	1.06396E+11	35.07522779	3.03335E+11	32.8640766	20177154000	6.651763099	4	NaN	1.161244	1942	0	0	0	NaN	NaN	NaN	NaN	62	1410	6	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1350	6	22	1.1	8	565	34	55	6	8.7	8	6	414	NaN	NaN	NaN	NaN	72	NaN	51.3	2
312100000	10.42000534	367500000	9.253430694	562200000	14.15586051	2995200000	24.68960288	494900000	12.46128667	16.52310363	1067700000	25.97431032	201200000	4.89466258	320900000	8.080070502	7.806646232	1438500000	34.99489126	4110600000	33.88390812	1082300000	26.32948961	5	NaN	0.5612321	1979	2	0	0.8	NaN	NaN	NaN	NaN	4	680	6	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1065	7	22	4.3	4	689	39	21	7	23.8	13	8	101	NaN	NaN	NaN	NaN	26	NaN	31.1	2
9.41E+11	1.751238522	9.41E+11	1.481462823	2.7046E+12	4.257985494	5.37334E+13	10.47485337	3.14348E+13	49.48935976	58.50141625	6.2259E+12	8.200281865	6.0552E+12	7.97544881	8.6843E+12	13.67212284	11.43829933	7.3921E+12	9.73631179	7.5923E+13	14.80052057	5.18024E+13	68.23018058	7	NaN	1.479414	122933	6	68.3	0	NaN	NaN	NaN	NaN	4	859	3	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	957	5	11	0.6	7	360	30	14	6	7.5	23	8	350	NaN	NaN	NaN	NaN	14	NaN	53.3	3
