Customs and other import duties (current LCU)	Customs and other import duties (% of tax revenue)	Taxes on international trade (current LCU)	Taxes on international trade (% of revenue)	Other taxes (current LCU)	Other taxes (% of revenue)	Tax revenue (current LCU)	Tax revenue (% of GDP)	Taxes on income, profits and capital gains (current LCU)	Taxes on income, profits and capital gains (% of revenue)	Taxes on income, profits and capital gains (% of total taxes)	Compensation of employees (current LCU)	Compensation of employees (% of expense)	Goods and services expense (current LCU)	Goods and services expense (% of expense)	Interest payments (current LCU)	Interest payments (% of revenue)	Interest payments (% of expense)	Other expense (current LCU)	Other expense (% of expense)	Expense (current LCU)	Expense (% of GDP)	Subsidies and other transfers (current LCU)	Subsidies and other transfers (% of expense)	Business extent of disclosure index (0=less disclosure to 10=more disclosure)	Ease of doing business index (1=most business-friendly regulations)	New business density (new registrations per 1,000 people ages 15-64)	New businesses registered (number)	Credit depth of information index (0=low to 6=high)	Private credit bureau coverage (% of adults)	Public credit registry coverage (% of adults)	Average time to clear exports through customs (days)	Delay in obtaining an electrical connection (days)	Power outages in firms in a typical month (number)	Time required to get electricity (days)	Firing cost (weeks of wages)	Cost to export (US$ per container)	Documents to export (number)	Time to export (days)	Firms using banks to finance investment (% of firms)	Informal payments to public officials (% of firms)	Losses due to theft, robbery, vandalism, and arson (% sales)	Time required to obtain an operating license (days)	Firms with female participation in ownership (% of firms)	Firms formally registered when operations started (% of firms)	Firms that do not report all sales for tax purposes (% of firms)	ISO certification ownership (% of firms)	Value lost due to electrical outages (% of sales)	Firms offering formal training (% of firms)	Management time dealing with officials (% of management time)	Cost to import (US$ per container)	Documents to import (number)	Time to import (days)	Time to resolve insolvency (years)	Strength of legal rights index (0=weak to 10=strong)	Time required to enforce a contract (days)	Procedures to enforce a contract (number)	Time required to register property (days)	Procedures to register property (number)	Cost of business start-up procedures (% of GNI per capita)	Time required to start a business (days)	Start-up procedures to register a business (number)	Time to prepare and pay taxes (hours)	Firms expected to give gifts in meetings with tax officials (% of firms)	Labor tax and contributions (% of commercial profits)	Average number of times firms spent in meetings with tax officials	Other taxes payable by businesses (% of commercial profits)	Tax payments (number)	Profit tax (% of commercial profits)	Total tax rate (% of commercial profits)	Income
56347077252	4.328607764	63188591852	3.687209522	28676233.2	0.001673329	1.30174E+12	17.14934059	8.78588E+11	51.26778836	67.49355187	97314578122	7.038173962	2.55358E+11	18.46848332	29644802476	1.72984703	2.144028993	3.89242E+11	28.1514884	1.38267E+12	18.21554514	6.11109E+11	44.19782532	7	NaN	2.952508	30670	0	0	0	6.98	6.73	NaN	NaN	9	2730	10	89	33.88	47.76	0.33	NaN	29.45	NaN	25.81	11.11	2.3	32.01	3.16	2780	13	76	1.5	4	390	36	51	7	8.6	25	8	271	58.66	NaN	2.87	NaN	8	NaN	43	2
23531715000	8.902657767	30831715000	10.23292646	1132335922	0.375817895	2.64322E+11	18.67045922	99312475001	32.96142474	37.57248364	1.54062E+11	59.83146207	60197689009	23.37836231	26874842586	8.919655876	10.43710842	NaN	NaN	2.57493E+11	18.18807904	NaN	NaN	3	NaN	0.3790897	7334	2	0.1	0	NaN	NaN	NaN	NaN	47	1980	7	45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2325	12	62	4.5	10	465	40	73	8	48.2	54	13	372	NaN	NaN	NaN	NaN	42	NaN	50.2	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	NaN	0.746571	2392	2	0.2	0	4.23	14.06	NaN	NaN	17	2500	14	64	13.59	68.28	0.75	NaN	26.32	NaN	45.21	14.67	4.42	45.71	5.06	2450	15	75	4	6	260	38	8	7	10.4	21	9	202	83.8	NaN	3.52	NaN	75	NaN	68.2	0
5.5128E+11	27.11859605	6.47971E+11	20.67238255	5768287117	0.184027108	2.03285E+12	7.893242768	2.22384E+11	7.094770715	10.93952252	7.1104E+11	36.37079458	7.82943E+11	40.04871059	55233907575	1.762141182	2.8252978	41276415214	2.111350984	1.95498E+12	7.59087661	3.64483E+11	18.64384605	5	NaN	0.1843365	1509	0	0	0	NaN	NaN	NaN	NaN	39	736	7	43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	816	12	54	6	0	401	44	56	7	276.1	86	10	137	NaN	NaN	NaN	NaN	27	NaN	22.6	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	4	1550	6	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1550	7	21	NaN	5	660	32	513	5	40.3	31	7	120	NaN	NaN	NaN	NaN	7	NaN	31.8	1
6.3177E+12	4.95639219	6.3177E+12	3.35078995	1.32913E+13	7.049456996	1.27466E+14	14.7318129	5.4456E+13	28.88244417	42.72208131	1.95385E+13	11.45200135	1.6626E+13	9.744912582	1.00941E+13	5.353721898	5.91640335	3.60206E+13	21.11257056	1.70612E+14	19.71844611	8.8333E+13	51.77417077	7	NaN	0.9284517	31879	5	80.7	0	7.18	3.9	NaN	NaN	91	780	5	12	39.88	14.05	0.01	NaN	19.12	NaN	43.65	17.56	NaN	39.45	0.06	1040	8	12	1.5	8	230	35	11	7	15.7	17	10	290	21.33	NaN	2.22	NaN	14	NaN	36.4	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1582186	181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
175000000	72.01646091	175000000	1.290846057	10000000	0.073762632	243000000	1.029966515	58000000	0.427823265	23.86831276	1792000000	29.11927202	1351000000	21.95320117	13000000	0.095891421	0.211244719	1320000000	21.44946376	6154000000	26.08400797	1678000000	27.26681833	7	NaN	NaN	NaN	3	16.1	0	NaN	NaN	NaN	NaN	78	935	7	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	935	10	20	4.2	4	566	50	75	8	2.2	35	13	118	NaN	NaN	NaN	NaN	14	NaN	14.4	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	162	1420	11	66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1690	15	78	NaN	3	443	42	135	9	17.4	153	7	672	NaN	NaN	NaN	NaN	34	NaN	35.5	1
4.80966E+11	9.784555706	4.80966E+11	7.019124599	6.5552E+11	9.566531849	4.91556E+12	14.91598543	1.04728E+12	15.28381597	21.30541303	2.00093E+12	23.00083531	2.32184E+11	2.668970816	3.4087E+12	49.74595102	39.18323184	2.02334E+11	2.3258399	8.69939E+12	26.39779142	2.85524E+12	32.82112213	9	NaN	NaN	NaN	4	0	3.5	NaN	NaN	NaN	NaN	17	969	6	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	752	11	34	4	3	721	37	25	8	108.4	46	6	180	NaN	NaN	NaN	NaN	19	NaN	35.4	2
30120621.87	41.52863114	30167590.77	36.6358495	332958.03	0.404347844	72529772.93	0.234375626	28378027.36	34.46258428	39.12603916	31874491.35	48.40395451	23995123.88	36.43850727	846232.52	1.027673953	1.2850715	NaN	NaN	65851006.75	0.212793592	9135159	13.87246673	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	56	1550	5	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2595	8	21	2	8	635	47	17	8	27.9	20	6	71	NaN	NaN	NaN	NaN	32	NaN	35.7	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
45390000000	13.47568054	56359000000	13.6691834	NaN	NaN	3.36829E+11	13.73252902	52535000000	12.74171916	15.59693494	1.38603E+11	27.98008733	56257000000	11.35672224	1.20159E+11	29.14308998	24.25675717	40669000000	8.209938974	4.95363E+11	20.19596523	1.39675E+11	28.19649429	4	NaN	0.3421313	4754	4	2.2	0	NaN	NaN	NaN	NaN	217	647	5	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	639	9	26	1.7	3	1318	40	83	8	10.4	50	8	256	NaN	NaN	NaN	NaN	58	NaN	56.8	1
2306022456	57.37568181	2333962005	49.45430488	6735461.14	0.14271764	4019163491	46.18592824	920117628.5	19.4963661	22.89326201	1358316996	37.221173	1010148420	27.68051141	225100000	4.769642352	6.168284773	3662.6	0.000100364	3649312707	41.93581455	1055743628	28.92993046	2	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	44	1188	8	44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1210	8	49	2.6	6	785	41	101	6	41.8	93	9	564	NaN	NaN	NaN	NaN	21	NaN	26.2	1
NaN	NaN	NaN	NaN	25400000	0.119453524	12437600000	17.25996525	4767600000	22.42152045	38.33215411	3973100000	19.59499115	2819000000	13.90306814	586800000	2.75965857	2.894047672	1754300000	8.652058335	20276100000	28.13764564	11700100000	57.70389769	5	NaN	1.823892	4507	6	12.1	2.5	1.8	37.53	NaN	NaN	30	820	6	10	21.77	43.44	0.34	NaN	26.13	NaN	41.53	17.48	1.21	55.47	4.55	980	6	11	1.7	5	210	30	3	3	3.3	26	8	166	35.43	NaN	2.23	NaN	11	NaN	52.3	2
NaN	NaN	NaN	NaN	460913435.2	3.902885453	7645744960	25.24806393	3454033809	29.24778772	45.17589623	1820771192	16.25317399	715343668.5	6.385538808	31454688.53	0.266349464	0.280781313	807110811.7	7.204701234	11202557685	36.99350346	8129312078	72.56657191	NaN	NaN	6.268867	1952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
19200000	1.40783106	19200000	0.729344729	8100000	0.307692308	1363800000	15.05447561	318100000	12.08357075	23.32453439	413300000	15.72260052	329500000	12.53471298	49900000	1.895536562	1.898276715	805700000	30.65013124	2628700000	29.01723129	1030300000	39.19427854	5	NaN	5.551055	8827	3	0	1.1	1.9	23.5	NaN	NaN	17	665	5	13	27.85	29.82	0.61	NaN	36.27	NaN	25.21	9.52	1.56	52.54	3.24	916	5	12	3	10	279	27	55	10	4.2	16	5	320	30	NaN	1.42	NaN	29	NaN	37.3	2
NaN	NaN	NaN	NaN	1179000000	4.950245623	20438000000	21.63730016	1053000000	4.42121174	5.152167531	5545000000	49.23637009	2493000000	22.13638785	NaN	NaN	NaN	2022000000	17.95418221	11262000000	11.92285323	1203000000	10.68193926	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
12409000000	10.70559597	13813391000	8.439207872	10062323000	6.147515514	1.15911E+11	21.96626023	42684848485	26.07805059	36.82542849	74682787560	47.20356085	23971481360	15.15127268	12264241950	7.492764608	7.751664206	8255699520	5.218048594	1.58214E+11	29.98305956	39040098485	24.67545367	6	NaN	0.5909677	11292	1	0	2	NaN	NaN	NaN	NaN	85	577	7	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1500	9	30	1.8	3	510	40	76	5	13.4	12	6	358	NaN	NaN	NaN	NaN	28	NaN	51.7	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
685000000	9.841812618	685000000	5.502715208	90700000	0.728607693	6960100000	18.48540374	301900000	2.425211272	4.337581357	1545400000	13.99958329	1936000000	17.53797933	470500000	3.779602198	4.262200038	1207200000	10.93587223	11038900000	29.31833211	5879800000	53.26436511	7	NaN	1.476991	4598	0	0	0	2.61	30.38	NaN	NaN	29	1415	6	32	26.96	37.89	0.17	NaN	24.53	NaN	41.42	7.24	2.76	32.38	3.72	1610	7	35	2.8	8	365	30	48	6	14.6	30	10	234	45.2	NaN	2.09	NaN	52	NaN	48.2	1
4.91E+11	48.1419747	4.91E+11	29.13773663	84300000000	5.002670465	1.0199E+12	10.1056231	1.556E+11	9.233873361	15.25639769	4.564E+11	40.94375168	NaN	NaN	2.666E+11	15.82101952	23.9167489	96100000000	8.621153674	1.1147E+12	11.04494369	NaN	NaN	5	NaN	NaN	NaN	1	0	0.3	3.32	NaN	NaN	NaN	30	1182	8	48	18.45	24.46	1.85	NaN	NaN	NaN	NaN	6.57	6.62	48.46	20.79	1282	11	48	2	2	871	38	134	6	51.2	38	11	400	NaN	NaN	2.48	NaN	27	NaN	46.9	0
NaN	NaN	1245700000	27.21116669	20200000	0.441250355	1722800000	13.56140337	65700000	1.435155857	3.813559322	974300000	20.98292163	3286600000	70.78155622	154900000	3.383647524	3.33598949	NaN	NaN	4643300000	36.55076867	227500000	4.89953266	0	NaN	3.154786	705	0	0	0	NaN	NaN	NaN	NaN	NaN	1200	8	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1200	9	20	1.5	4	665	41	NaN	NaN	11.5	9	5	0	NaN	NaN	NaN	NaN	3	NaN	9.3	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	0.555566	37348	6	49.4	0	NaN	NaN	NaN	NaN	52	1302	5	13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1761	4	17	1.8	5	415	38	74	7	15.6	58	9	552	NaN	NaN	NaN	NaN	27	NaN	55.7	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	NaN	765	5	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	790	5	25	2	5	476	36	NaN	NaN	22.4	17	5	128	NaN	NaN	NaN	NaN	21	NaN	64.9	1
5152835903	9.066839746	5428164836	5.333615826	5642940.5	0.00554465	56831664037	19.2615756	10925488563	10.73518592	19.22429819	23448256335	26.30966493	25675172729	28.80833363	2619750253	2.574118848	2.939440373	2386160812	2.677345834	89124116170	30.20624031	34994776042	39.26521524	5	NaN	NaN	NaN	3	NaN	1.9	2.47	8.47	NaN	NaN	35	1130	7	17	17.72	27.74	0.28	NaN	18.64	NaN	55.73	14.08	1.7	44.44	9.71	1130	7	15	2	7	509	38	74	6	11.3	48	13	192	32.8	NaN	2.3	NaN	43	NaN	21.6	2
76323406843	17.42074894	76331931743	12.35241483	37460462228	6.062039288	4.38118E+11	15.65608991	89648083933	14.50730115	20.46209449	1.378E+11	32.59677945	1.409E+11	33.33008871	18661149054	3.01984044	4.414320464	NaN	NaN	4.22741E+11	15.10660607	NaN	NaN	6	NaN	NaN	NaN	1	0	2.3	NaN	NaN	NaN	NaN	31	1752	7	44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2680	10	65	3.6	3	710	39	44	5	190.7	41	12	270	NaN	NaN	NaN	NaN	59	NaN	52.2	0
0.007764573	6.17826E-10	14478963.6	0.732747352	79450005.96	4.020783743	1256757262	26.08895753	502414954.6	25.42607589	39.97708784	664077757.9	32.56983706	220435817.8	10.81132229	181155938.7	9.167889221	8.884832141	188229973	9.231779677	2038934848	42.32614067	884256824.4	43.36856693	NaN	NaN	8.778168	2407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
18448000000	3.867951231	18448000000	2.251035344	NaN	NaN	4.76945E+11	NaN	2.06676E+11	25.21872186	43.33329839	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.44775E+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	3	0	4.7	NaN	NaN	NaN	NaN	9	1807	8	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2274	8	33	4	6	314	32	11	5	9.6	13	7	204	NaN	NaN	NaN	NaN	41	NaN	39.8	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	3	0	0.8	NaN	NaN	NaN	NaN	143	1055	7	27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1185	10	36	5	2	1010	32	42	8	94.7	153	14	230	NaN	NaN	NaN	NaN	37	NaN	34.3	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	1	0	0.2	NaN	NaN	NaN	NaN	31	1360	8	40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1363	8	40	8	3	400	47	49	4	143.6	82	11	696	NaN	NaN	NaN	NaN	37	NaN	94.8	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6	NaN	7.296394	6260	0	0	0	4.44	NaN	NaN	NaN	35	683	5	16	48.43	17.54	0.1	NaN	NaN	NaN	NaN	28.42	2.85	62.05	9.56	683	7	16	1.7	6	750	37	210	6	8.8	46	6	161	NaN	NaN	1.85	NaN	7	NaN	23.4	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	NaN	0.0598085	416	0	0	0	NaN	NaN	NaN	NaN	84	1623	11	45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2500	9	54	2.6	7	432	43	88	6	139.6	39	10	370	NaN	NaN	NaN	NaN	19	NaN	32.6	0
3385000000	4.200116635	5470000000	5.145668514	3947000000	3.712971412	80593000000	15.42612141	49596000000	46.65531547	61.53884332	25587000000	26.61403564	17984000000	18.7058591	11604000000	10.91596662	12.06977252	343000000	0.356767664	96141000000	18.40212845	40623000000	42.25356508	10	NaN	2.521415	37672	6	NaN	33.7	NaN	NaN	NaN	NaN	75	432	6	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	385	7	14	2.3	10	600	30	144	5	26.6	37	10	190	NaN	NaN	NaN	NaN	35	NaN	36	2
3893461000	32.73053951	3893461000	29.78922772	223467000	1.709766542	11895499000	25.7606579	4575653000	35.00874137	38.46541452	5888759000	49.75247784	1928293000	16.29160826	1160233000	8.877049249	9.802484127	1630255000	13.77356855	11836112000	25.63205059	1228572000	10.37986122	5	NaN	NaN	NaN	5	35.2	0	NaN	NaN	NaN	NaN	24	1539	9	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1550	7	24	1.5	8	270	33	39	7	18.8	95	10	375	NaN	NaN	NaN	NaN	37	NaN	13.1	2
84674343797	46.71959961	96685069688	29.93466783	11657810926	3.609375251	1.81239E+11	10.09072138	28646193375	8.869148939	15.80571664	63041780000	38.51459066	47913533252	29.27217665	10410000000	3.223040466	6.359859903	35557712657	21.72354188	1.63683E+11	9.113237062	6759824963	4.129830906	6	NaN	0.0076676	49	1	0	0.9	NaN	NaN	NaN	NaN	35	2945	8	59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2946	10	64	5	3	545	39	35	4	465.4	35	13	270	NaN	NaN	NaN	NaN	41	NaN	42.3	0
NaN	NaN	NaN	NaN	NaN	NaN	25796312762	0.175064443	1305170510	0.094361587	5.059523513	2.25333E+11	30.84591841	1.35148E+11	18.50044304	65417889120	4.729601065	8.955088495	NaN	NaN	7.30511E+11	4.957548332	3.04612E+11	41.69855006	5	NaN	0.384857	28988	0	0	0	NaN	NaN	NaN	NaN	50	798	11	41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1460	13	53	2	9	730	41	274	18	73.8	43	9	1120	NaN	NaN	NaN	NaN	35	NaN	31.5	1
898000000	6.581165262	898000000	5.151741151	19000000	0.109001205	13645000000	16.73732656	3902000000	22.38540531	28.59655551	4999000000	34.452102	1796000000	12.37767057	1561000000	8.955309506	10.75809786	765000000	5.272226051	14510000000	17.79835899	5389000000	37.13990351	4	NaN	NaN	NaN	4	0	8.1	NaN	NaN	NaN	NaN	22	1020	6	38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1020	7	37	2.2	3	540	37	124	8	139.7	39	8	240	NaN	NaN	NaN	NaN	64	NaN	63.5	1
NaN	NaN	NaN	NaN	6852000000	3.391625872	1.16221E+11	22.63720596	52640000000	26.05592322	45.29301933	17029000000	8.446673214	14113000000	7.00028769	10316000000	5.106248175	5.116911203	6686000000	3.316369552	2.01606E+11	39.26826085	1.57947E+11	78.34439451	4	NaN	2.617187	29100	5	68.9	0	NaN	NaN	NaN	NaN	17	880	4	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1005	5	6	1.1	6	514	26	7	5	13	9	7	250	NaN	NaN	NaN	NaN	20	NaN	48.5	3
1643000000	0.291982477	1643000000	0.172825117	11402000000	1.199362135	5.62705E+11	28.72545761	3.16364E+11	33.27793392	56.22199909	1.04866E+11	16.20738579	71411000000	11.03680532	16700000000	1.756652137	2.58104002	32635000000	5.04384677	6.47026E+11	33.02994986	4.38083E+11	67.70717096	7	NaN	4.650345	14025	4	100	0	NaN	NaN	NaN	NaN	13	568	4	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	488	4	7	0.9	7	310	34	1	1	2.7	8	5	87	NaN	NaN	NaN	NaN	4	NaN	42	3
