IDA grants (current US$)	PPG, IBRD (DIS, current US$)	PPG, IDA (DIS, current US$)	PPG, multilateral (DIS, current US$)	PPG, multilateral concessional (DIS, current US$)	PPG, official creditors (DIS, current US$)	PPG, bonds (DIS, current US$)	PPG, commercial banks (DIS, current US$)	PNG, bonds (DIS, current US$)	PNG, commercial banks and other creditors (DIS, current US$)	PPG, other private creditors (DIS, current US$)	PPG, private creditors (DIS, current US$)	External debt stocks, concessional (DOD, current US$)	Concessional debt (% of total external debt)	PPG, bilateral (DOD, current US$)	PPG, bilateral concessional (DOD, current US$)	External debt stocks, total (DOD, current US$)	Total change in external debt stocks (current US$)	External debt stocks (% of exports of goods, services and income)	External debt stocks (% of GNI)	Use of IMF credit (DOD, current US$)	External debt stocks, long-term (DOD, current US$)	External debt stocks, private nonguaranteed (PNG) (DOD, current US$)	External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)	External debt stocks, short-term (DOD, current US$)	Short-term debt (% of total reserves)	Short-term debt (% of exports of goods, services and income)	Short-term debt (% of total external debt)	Debt forgiveness grants (current US$)	PPG, IBRD (DOD, current US$)	PPG, IDA (DOD, current US$)	PPG, multilateral (DOD, current US$)	Multilateral debt (% of total external debt)	PPG, multilateral concessional (DOD, current US$)	IBRD loans and IDA credits (DOD, current US$)	PPG, official creditors (DOD, current US$)	PPG, bonds (DOD, current US$)	PPG, commercial banks (DOD, current US$)	PNG, bonds (DOD, current US$)	PNG, commercial banks and other creditors (DOD, current US$)	PPG, other private creditors (DOD, current US$)	External debt stocks, long-term private sector (DOD, current US$)	PPG, private creditors (DOD, current US$)	External debt stocks, long-term public sector (DOD, current US$)	Present value of external debt (current US$)	Present value of external debt (% of exports of goods, services and income)	Present value of external debt (% of GNI)	Residual, debt stock-flow reconciliation (current US$)	External debt stocks, variable rate (DOD, current US$)	Debt buyback (current US$)	Debt stock reduction (current US$)	Debt stock rescheduled (current US$)	Average grace period on new external debt commitments (years)	Average grace period on new external debt commitments, official (years)	Average grace period on new external debt commitments, private (years)	Average grant element on new external debt commitments (%)	Average grant element on new external debt commitments, official (%)	Average grant element on new external debt commitments, private (%)	Average interest on new external debt commitments (%)	Average interest on new external debt commitments, official (%)	Average interest on new external debt commitments, private (%)	Income
NaN	0	87984000	250729000	193647000	308539000	0	4460000	0	130612000	2457000	6917000	3213628000	57.2433	1567844000	1421633000	5613984000	379000000	378.6580332	67.35180568	264183000	4936746000	642612000	4294134000	413055000	33.88843561	27.86017807	7.3576	NaN	26024000	1044946000	2688807000	47.8948	1791995000	1070970000	4256651000	9324000	4460000	0	642612000	23699000	642612000	37483000	4294134000	NaN	NaN	NaN	286368217.9	1079304000	0	93745000	0	9.4833	9.7165	5.2345	69.0473	69.993	51.8118	1.6548	1.6852	1.1021	1
NaN	1239930000	0	6978301000	0	9511578000	2934493000	7158566000	3488535000	38889993000	17242000	10110301000	4285923000	1.7749	11512527000	4285923000	2.41472E+11	43014814000	379.1892919	29.25072616	4825009000	2.06753E+11	1.08116E+11	98636600000	29893548000	68.09123977	46.94264851	12.3797	NaN	6298359000	0	16319620000	6.7584	0	6298359000	27832147000	51689760000	17251647000	16778705000	91337671000	1863046000	1.10227E+11	70804453000	96526240000	NaN	NaN	NaN	15198580681	1.66688E+11	0	0	0	2.4258	1.1525	4.9222	6.5513	8.1687	3.3804	7.2357	5.9543	9.7477	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	0	736000	5609000	5609000	60278000	0	0	0	0	0	0	118875000	69.5009	89835000	37669000	171041000	51421000	NaN	47.8176194	0	171041000	0	171041000	0	0	NaN	0	NaN	0	23862000	81206000	47.4775	81206000	23862000	171041000	0	0	0	0	0	0	0	171041000	NaN	NaN	NaN	180088.9	0	0	0	0	10.0455	10.0455	0	68.7719	68.7719	0	2.0573	2.0573	0	1
NaN	0	0	17174000	6660000	22506000	0	0	0	0	0	0	310993000	58.4385	113335000	105069000	532171000	-42557000	18.11215314	10.02184374	0	524741000	0	524741000	7430000	0.125070032	0.252876045	1.3962	NaN	36162000	10083000	387191000	72.7569	205924000	46245000	500526000	0	14948000	0	0	9267000	13449000	24215000	511292000	NaN	NaN	NaN	14606683.1	66394000	0	0	0	3.3623	3.3623	0	33.7793	33.7793	0	4.2774	4.2774	0	2
NaN	0	186000	3383000	3383000	3383000	0	0	0	0	0	0	745329000	81.1179	185457000	137484000	918822000	35859000	NaN	89.33837536	17563000	841129000	0	841129000	60130000	40.38176142	NaN	6.5442	NaN	0	413273000	622498000	67.7496	607845000	413273000	807955000	0	0	0	0	33174000	1298000	33174000	839831000	NaN	NaN	NaN	79432394.8	5322000	0	0	0	0	0	0	0	0	0	0	0	0	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	70478000	0	94260000	0	149027000	0	880045000	863000000	4891900000	0	880045000	400489000	1.1886	619039000	383563000	33695371000	6651129000	156.9349466	43.48670086	0	28565371000	23560250000	5005121000	5130000000	31.6256133	23.89278563	15.2246	NaN	945094000	8603000	1532608000	4.5484	16926000	953697000	2151647000	0	2783974000	4465850000	19094400000	69500000	23700250000	2853474000	4865121000	NaN	NaN	NaN	2221828691	27470893000	0	0	0	2.6052	0	2.6052	11.5876	0	11.5876	6.0316	0	6.0316	2
NaN	1474168000	591764000	2829858000	602404000	5011855000	1325000000	1536833000	469000000	0	2805298000	5667131000	29694676000	20.6239	22840554000	20749470000	1.43982E+11	-2714995000	67.59462696	14.35778223	0	1.26642E+11	27242623000	99399340000	17340000000	11.34497694	8.140539322	12.0432	NaN	9644393000	8693204000	22283407000	15.4765	8945206000	18337597000	45123961000	13941000000	24397480000	1197623000	26045000000	15936899000	27242623000	54275379000	99399340000	NaN	NaN	NaN	9217539750	62139258000	0	0	0	5.1886	5.5886	4.9012	26.2371	27.8277	25.0939	5.7471	5.9308	5.615	2
NaN	3357000	78985000	106808000	92525000	175922000	0	0	0	10000000	0	0	5199598000	46.7994	7511214000	4357828000	11110397000	452632000	450.8072404	121.2879192	156201000	9649337000	178747000	9470590000	1304859000	13164.83015	52.94499241	11.7445	NaN	349556000	700868000	1493867000	13.4457	841770000	1050424000	9005081000	0	223221000	0	178747000	242288000	237858000	465509000	9411479000	NaN	NaN	NaN	124239488.7	1551834000	0	0	0	9.7742	9.7742	0	75.2197	75.2197	0	1.1359	1.1359	0	1
NaN	184192000	0	810643000	0	851262000	1716694000	328704000	0	0	39317000	2084715000	882797000	2.6683	1393803000	754978000	33084910000	1147545000	230.0059173	34.21938282	0	26852500000	10101170000	16751330000	6232410000	71.19540395	43.32764329	18.8376	NaN	1739934000	8829000	4619802000	13.9635	127819000	1748763000	6013605000	5789222000	4363027000	820736000	9280434000	585476000	10102715000	10737725000	16749785000	NaN	NaN	NaN	19560448.6	17145560000	0	0	0	5.4664	3.8311	6.2786	8.7859	11.1005	7.6363	7.9	7.7645	7.9672	2
NaN	0	3076000	4168000	4168000	4168000	0	0	0	0	0	0	210921000	92.0152	42990000	42990000	229224000	4857000	NaN	106.6033586	2661000	219765000	0	219765000	6798000	17.29369448	NaN	2.9657	NaN	0	74763000	176775000	77.1189	167931000	74763000	219765000	0	0	0	0	0	0	0	219765000	NaN	NaN	NaN	7708245.5	0	0	0	0	10.4	10.4	0	80.761	80.761	0	0.75	0.75	0	0
NaN	0	22698000	29785000	29785000	54901000	0	0	0	0	0	0	193515000	78.4239	48434000	26135000	246755000	40224000	202.854542	46.20992288	0	241246000	0	241246000	5509000	66.23803319	4.52888765	2.2326	NaN	0	70204000	182960000	74.1464	167380000	70204000	231394000	0	0	0	0	9852000	0	9852000	241246000	NaN	NaN	NaN	666875.8	0	0	0	0	5.432	5.432	0	47.4967	47.4967	0	1.1934	1.1934	0	1
NaN	19730000	0	218723000	8571000	310535000	200000000	13000	0	86700000	2451000	202464000	669832000	17.1768	730147000	485913000	3899629000	477306000	55.20074457	28.61609909	0	3214441000	237141000	2977300000	685188000	64.40100952	9.69909901	17.5706	NaN	172187000	2060000	1395972000	35.7976	183919000	174247000	2126119000	788705000	32287000	0	237141000	30189000	238549000	851181000	2975892000	NaN	NaN	NaN	65302479.7	972616000	0	0	0	3.9924	1.0833	5.0833	6.8294	4.5617	7.6798	7.2773	5.35	8	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	376000	1588000	3657000	3281000	8609000	0	0	0	0	0	0	90217000	79.6815	31986000	31986000	113222000	9252000	72.4612212	46.444407	37000	95314000	0	95314000	17871000	64.59718374	11.43730445	15.784	NaN	376000	14318000	63328000	55.9326	58231000	14694000	95314000	0	0	0	0	0	0	0	95314000	NaN	NaN	NaN	1199737.5	376000	0	0	0	7.5977	7.5977	0	49.3791	49.3791	0	3.3393	3.3393	0	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
