Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
NaN	NaN	518000000	49900000	27000000	NaN	798	1418	219	NaN	NaN	6520	19344	25864	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68800	652.5	2961700	1562	110.1948587	NaN	3609	254.6051504	21.72645032	NaN	13.80000019	NaN	1857	131.0063076	79800	1104.588	815	NaN	NaN	NaN	NaN	NaN	NaN	115691	0.816168591	1587000	11.19585408	NaN	NaN	NaN	NaN	19998.57364	0.141084507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	1048100000	NaN	2086100000	30800000	7821	7876	11191	NaN	5193	20238	117186	142617	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	325900	1717.199951	37601000	3971	3.331837041	NaN	30536	25.62099619	3.115042989	NaN	NaN	NaN	25359	21.27727412	NaN	1246140	363281	53992	NaN	NaN	NaN	NaN	NaN	1568000	0.130501086	27295300	2.271725949	NaN	NaN	NaN	NaN	14035.15972	0.001177609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	30800000	NaN	84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4200	25	295000	308	22.66422531	NaN	585	43.04731106	10.82967531	NaN	12.10000038	NaN	249	18.32270163	34200	757	334	1006	NaN	NaN	NaN	NaN	NaN	1600	0.011773624	58200	0.428265556	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	258000000	1354700000	518900000	0	145	867	124	NaN	NaN	5837	8147	13984	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	181500	565.7999878	7686500	1023	28.57704342	NaN	5612	156.7686878	20.06776769	NaN	11.89999962	NaN	4381	122.3812583	NaN	2216	NaN	1915	NaN	NaN	NaN	NaN	NaN	86805	0.242485851	3513000	9.813406991	NaN	NaN	NaN	NaN	38366.09143	0.107173945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1000	NaN	26000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	4272	0.885570304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6800	0.800000012	118300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	NaN	NaN	NaN	1100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	18450	4.790950945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	15000000	NaN	NaN	NaN	66	NaN	NaN	NaN	NaN	4305	4183	8488	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18300	43.40000153	773200	389	114.9358044	NaN	844	249.372285	36.51101755	2730	16.29999924	NaN	413	122.0269594	35583	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6985	0.206382158	430000	12.70498609	NaN	NaN	NaN	NaN	9473.632245	0.279912479	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	366000000	NaN	NaN	141	31	121	NaN	1552	770	574	2896	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12500	29.79999924	730900	197	18.160294	NaN	632	58.26043558	5.177502311	NaN	54.70000076	NaN	323	29.77550742	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1152	0.010619624	349471	3.221571627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1813	5.767089735	17610	56.0167955	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11500	35.40000153	1233900	261	311.7516021	NaN	455	543.4750151	23.09436	NaN	57.20000076	NaN	180	215.0011049	9704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22938	2.739830746	330364	39.46034723	NaN	NaN	NaN	NaN	929.5873953	0.111034621	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2179	2593	756	NaN	8186	2052	7238	17476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23500	21.79999924	1071600	1185	114.6746043	NaN	2863	277.0577148	6.998052351	NaN	100	NaN	1568	151.7382106	NaN	22823	8481	9413	NaN	NaN	NaN	NaN	NaN	30429	0.294781499	2177951	21.09894047	NaN	NaN	NaN	NaN	129983.5294	1.257874245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	36901	7261	36715	NaN	10640	9838	36779	57257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	521000	5373.299805	32465300	21741	266.9626845	NaN	53250	653.8688629	15.97012925	272500	99	NaN	29581	363.2318278	611604	70554	64539	41401	NaN	NaN	NaN	NaN	NaN	2490500	3.056008432	38800000	47.6101695	NaN	NaN	NaN	NaN	751826.6128	0.923185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	70	156	226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.29999924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	16700	23.40574632	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	4458	176	1274	NaN	NaN	6179	3098	9277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97200	130.8000031	5381000	1489	286.0062464	NaN	3451	662.8660553	17.63167157	14500	100	NaN	1839	353.2340411	71255	2008	4836	2349	NaN	NaN	NaN	NaN	NaN	503500	9.660267483	3123026	59.91909934	NaN	NaN	NaN	NaN	70066.27437	1.345828887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	87500000	5000000	NaN	NaN	7	NaN	NaN	6194	NaN	NaN	NaN	6194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3000	2.5	300200	407	52.34772471	NaN	1120	144.0527068	19.89627998	NaN	48.29999924	NaN	653	83.98787282	12000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20990	0.269970207	555449	7.144101067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	125	118	27	NaN	3956	733	518	5207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45500	24.20000076	3241000	1241	44.71897064	NaN	3688	132.8957	15.85893051	NaN	68	NaN	2210	79.63652305	99974	2279	2234	3945	NaN	NaN	NaN	NaN	NaN	1348	0.004857468	1122409	4.044558833	NaN	NaN	NaN	NaN	100.090832	0.000360674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	27600000	12500000	NaN	27	335	4	NaN	NaN	7717	6482	14199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43400	38	2118700	855	76.5193316	NaN	2236	200.113714	35.90073927	3229	NaN	NaN	1263	113.0338197	43200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18920	0.169326989	658115	5.88988537	NaN	NaN	NaN	NaN	3892.18195	0.034833586	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	1380	528	308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38000	185.1999969	3537500	3782	61.96741022	NaN	6021	98.65303462	18.10602825	31362	75	NaN	1972	32.31087598	NaN	4129.540922	26127	4114	NaN	NaN	NaN	NaN	NaN	7371	0.012077255	2456161	4.02437695	NaN	NaN	NaN	NaN	3895.842275	0.00638327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94	29.50349695	9.893841189	NaN	21	NaN	NaN	NaN	3850	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	15192	0.476826729	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	10534	537	2136	NaN	NaN	7547	52512	60059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282300	580.9000244	22361300	10400	264.6649379	NaN	20280	516.0966289	21.04753652	92200	99	NaN	9160	233.1087337	NaN	8582	14853	12646	NaN	NaN	NaN	NaN	NaN	411930	1.047672707	14685406	37.34979015	NaN	NaN	NaN	NaN	110119.4357	0.280238016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	202	452	16	NaN	NaN	2190	543	2733	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5700	0.400000006	157300	120	82.05049661	NaN	426	291.279263	7.94297022	1415	50.29999924	NaN	285	194.8699295	NaN	3377	537	1024	NaN	NaN	NaN	NaN	NaN	13774	0.938912732	377884	25.75868293	NaN	NaN	NaN	NaN	17013.73145	1.163320929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	86	NaN	NaN	NaN	NaN	72	345	417	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25600	110.3000031	716400	240	4.341451232	NaN	368	6.656891889	2.317047387	NaN	15	NaN	112	2.026010575	28300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	137731	0.249146842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	3974	1842	2306	NaN	NaN	4869	1733	6602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91000	190.8999939	4492000	1533	301.2774518	NaN	3521	691.9751518	11.58591651	25700	63	NaN	1865	366.5247538	77644	9949	3037	5880	NaN	NaN	NaN	NaN	NaN	675565	13.28187422	2801000	55.06876419	NaN	NaN	NaN	NaN	250000	4.913200453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	28266	3520	12519	NaN	13116	11777	53984	78877	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	479000	4385.899902	38170400	21239	358.0975942	NaN	38748	653.3059739	17.03209038	210700	NaN	NaN	16195	273.0538414	892500	48750	58675	32275	NaN	NaN	NaN	NaN	NaN	883000	1.532217236	31700000	55.00711934	NaN	NaN	NaN	NaN	518583.7347	0.874351842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1960	4.452319295	22637	51.42201626	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12000	32.20000076	505200	66	62.5173462	NaN	104	98.51218188	8.309729175	NaN	8.199999809	NaN	33	31.2586731	7610	347	69	683	NaN	NaN	NaN	NaN	NaN	2581	0.244480713	31398	2.97412066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	45436	8081	18384	NaN	NaN	21168	19876	41044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	684900	6405.200195	55475500	12915	223.1890387	NaN	37147	641.9514689	17.21455944	140700	100	NaN	22843	394.7585916	385557	12292	28700	16536	NaN	NaN	NaN	NaN	NaN	3940000	6.812060237	28358000	49.02954422	NaN	NaN	NaN	NaN	599560.1875	1.036122818	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	0	NaN	NaN	136	159	386	NaN	NaN	1493	117	1610	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1300	1.799999952	169600	201	41.34441336	NaN	434	89.27102189	9.200088355	438	93.5	NaN	217	44.63551094	21094	954.8	1165	NaN	NaN	NaN	NaN	NaN	NaN	0	0	525596	10.19028604	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	0	NaN	NaN	NaN	67	39	NaN	NaN	NaN	358	171	529	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3400	23.79999924	182500	229	13.83280011	NaN	593	35.8203077	9.591326982	NaN	24.39999962	NaN	333	20.11494513	37400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3336	0.020151188	50007	0.302068487	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1400	1.399999976	45000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.10000038	NaN	NaN	NaN	30200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	812	0.011200683	9308	0.128394035	NaN	NaN	NaN	NaN	10.02747696	0.000138318	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	812	0.074157012	18306	1.671820518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1200	0.100000002	20500	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.800000191	NaN	NaN	NaN	4300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	6935	0.62873809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	400	0.100000002	14000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	2515	0.587609958	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	1974	139	267	NaN	NaN	5695	4703	10398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86600	135	5812900	1601	151.7099109	NaN	4453	421.9639184	19.80935685	12800	91.69999695	NaN	2645	250.6387973	117000	324	1599	2497	NaN	NaN	NaN	NaN	NaN	153000	1.446927001	4976205	47.06016587	NaN	NaN	NaN	NaN	39988.65855	0.378930408	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	5600000	NaN	NaN	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60	NaN	NaN	NaN	1000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	350	0.352421133	21000	21.14526799	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	964	1.732846794	18475	33.20990095	NaN	NaN	NaN	NaN	36	0.064864865	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	100000000	NaN	NaN	NaN	22	99	21	NaN	NaN	3026	5774	8800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4600	21	252000	338	34.53107817	NaN	767	78.35898509	15.1391519	NaN	26.89999962	NaN	390	39.84355174	12600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10462	0.106882882	245094	2.503952685	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4098	2.855908343	63584	44.31187801	NaN	NaN	NaN	NaN	500.0034845	0.34845391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
