Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
107	14	NaN	334000000	NaN	NaN	7.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	4	3.7	3.5	4	3	3.5	4	4	3.7	3.5	3	4	3	3.5	3.4	4	3.8	3.8	4.5	3	3.950597768	4.939160756	NaN	NaN	NaN	537	73.53402325	NaN	985.519	134.9519126	21.42253777	NaN	NaN	NaN	402	55.04781629	NaN	NaN	NaN	NaN	9.25925783	669802	95	29	NaN	6210711	85.04628809	825769	11.30765677	0	0	46	6.299003854	701063.232	9.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
411	18	NaN	NaN	NaN	NaN	1188.3	71	330	NaN	7492	1029	1792	10313	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.97500917	3.350394924	24728	2.326	1752603	1178	265.6743347	52	1915.43	431.9869193	21.08532808	11042	86.88	4093	678	152.9093369	29248	3312	1810	2722	15.36379706	168761	388	346	59	4554777	103.0868731	1878080	42.50600955	524683	11.87498967	408	92.01623816	2235703.822	50.42182729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1179	9	NaN	0	NaN	NaN	5.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	2.5	3.2	2.5	3	3	3.5	3	2.5	2.9	3.5	2.5	3	2	2.5	2.4	2.5	2.7	3.2	4	2	NaN	NaN	NaN	NaN	NaN	201	20.64432478	NaN	242.897	24.94748536	8.75834108	NaN	NaN	NaN	227	23.31473495	NaN	NaN	NaN	NaN	3.443675881	NaN	NaN	NaN	NaN	3200000	32.86658672	108000	1.109247302	0	0	8	0.821664668	739961.232	7.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
144	29	NaN	NaN	NaN	NaN	2554.1	89	683	NaN	4060	552	3291	7903	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.294858979	3.860426926	49795	11.755	3111575	2615	260.5051828	212	4362.471	434.5874973	16.48847156	35743	37.65	20449	1492	148.6324026	197533.8	7786	5927	7942	NaN	NaN	351	304	18	12224163	121.9746762	3093996	30.87239268	1681121	16.77449734	838	83.48120199	5612256.16	55.9090561	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
158	13	2863200000	2876000000	NaN	0	218.9	NaN	NaN	NaN	NaN	14051	33555	47606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.261298483	3.044887344	345240	394.583	29766093	8293	35.29669831	23	23744.719	101.0623638	12.37974128	NaN	59.10649467	NaN	15344	65.30719147	437759	4390	14344	3370	24.8467706	7404831	77	43	40	140578243	59.83296554	30378071	12.92952619	981562	0.417772794	234	0.995951695	18602209.18	7.917479385	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17	207.8290423	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
227	34	12889380000	9933800000	5423650000	75900000	18987.4	30387	6425	NaN	NaN	10801	119371	130172	3.5	4.5	4.2	3.5	4	4	3.5	3.5	4	3.8	4.5	3.5	4	3.5	3.5	3.7	4	3.7	3.7	3.5	3.5	3.655599787	3.331384975	592292	1233.937	49877935	28490	23.92381303	125	40830.399	34.28637528	6.595928941	NaN	49.544	NaN	11257	9.452803204	4109592	521371	769956	63327	42.17600245	7672457	17	11	5	346890000	29.1292787	37900000	3.182564106	5280000	0.443375685	1462	1.227680402	52159829.14	4.38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
104	9	NaN	NaN	NaN	NaN	2661.9	76	931	NaN	2493	941	1749	5183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.029392329	3.995053448	483741	122.241	69447262	2564	579.3456061	137	4410.383	996.5429065	29.59665014	NaN	100	NaN	1706	385.4772246	96424	103	1976	1919	7.639000389	1043744	523	441	24	5048127	115.972488	2222651	51.0617832	769667	17.68184456	3001	678.0874274	2844162.644	64.26494271	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
669	18	NaN	802000000	NaN	NaN	5228.3	NaN	NaN	NaN	3468	NaN	NaN	3468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	122226	97.324	12029236	16077	222.3980866	10	37598.446	520.1108695	18.16825179	NaN	NaN	NaN	17976	248.6675378	180958	21829	13900	7335	22.91340591	2000230	128	113	51	43000000	59.48322276	24800000	34.3066029	300000	0.414999229	20	0.276666152	7402423.398	10.24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
187	13	NaN	284000000	NaN	NaN	68.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5680	188.2147605	9	10126.57	335.5580892	29.46323801	NaN	NaN	NaN	3974	131.6840595	40987.5	640	61	2032	1.204847926	NaN	NaN	NaN	NaN	17529000	58.78045692	1082300	3.629305067	54	0.00018108	4	0.132545606	298211.36	0.988165135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
74	17	NaN	NaN	NaN	NaN	232.8	31	50	NaN	3392	655	550	4597	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.419670961	5.964436917	12431	127.4	1423422	124	390.6569969	13	281.131	885.6918724	5.354273452	NaN	37.343	NaN	152	478.8698671	12870	NaN	NaN	NaN	4.719106122	267151	767	661	19	336922	108.4515203	199503	64.21784167	103697	33.37893429	495	1559.477528	282706.06	89.06540354	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
212	19	NaN	NaN	NaN	NaN	6606.4	6214	1528	NaN	NaN	7544	3198	10742	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.581918722	4.352714012	45309	901.863	4563041	2627	359.4297285	82	5631.612	770.5248468	25.23959548	NaN	100	NaN	2724	372.7014011	18105	1055	1968	1005	19.82550791	2089900	313	260	126	8982000	126.6439604	3224000	45.45759613	1684000	23.74398011	1993	272.6849825	4212131.224	57.63095479	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
258	11	NaN	NaN	NaN	NaN	26853.7	861	8588	NaN	6181	4731	49432	60344	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.875689835	3.262980467	382590	1279.021	30672048	24045	401.8740484	NaN	37473.488	626.3099327	21.28407777	NaN	NaN	NaN	10834	181.0731312	NaN	19918	46998	16862	55.87298078	10530214	669	592	NaN	90341000	150.8411572	22039000	36.798223	11276262	18.82782357	5552	92.79287656	26669675.6	44.57413393	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
145	8	NaN	7500000	NaN	NaN	41.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.931463768	5.052641177	22894	16.25	1644056	214	79.63679667	201	523.244	194.7171777	12.23779936	NaN	NaN	NaN	489	181.9738017	22121	NaN	NaN	NaN	18.23371639	1915943	120	84	15	2723323	100.1117899	316591	11.6381684	97323	3.577680549	85	31.63143793	641986.552	23.89053855	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
92	20	104000000	90300000	NaN	NaN	411.9	535	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.556098346	4.438254552	30804	140.846	2355285	612	105.7542768	9	1532.587	264.8327285	21.70282371	NaN	100	NaN	874	151.0281666	7816	789	NaN	251	16.36706171	582515	144	103	107	5313564	90.84642856	518990	8.873213526	137148	2.344830322	52	8.985657508	1345258.96	23.2462236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
172	14	NaN	NaN	NaN	NaN	51842	60892	330110	NaN	12849	10941	95658	119448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.341152862	5.220750713	655495	8172.807	97022471	23538	184.3168	319	69079.042	540.9307489	13.93989375	346420	79.86	905907	42270	330.9997084	1203776.7	23032	255865	20048	66.63448609	18943606	592	451	63	110394996	87.23798653	48426826	38.26857147	30117679	23.80004321	60235	471.6765421	95414658.56	74.71545815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
258	36	0	1062600000	NaN	NaN	76.7	162	11	NaN	4336	2220	1851	8407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.034367182	3.152349685	19229	16.487	1275624	799	50.97614208	3	4322.896	275.8004514	6.242991359	63481	89.88	106878	3731	238.0375295	93612	214907	14450	14205	NaN	NaN	197	164	33	14910573	95.24269826	3458440	22.09111329	660818	4.221037607	31	1.977797753	1722087.95	10.98690864	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
105	7	205000000	1199800000	NaN	NaN	285.4	89	63	NaN	1729	753	1372	3854	4	4	4	3.5	3.5	3.5	4	3	3.5	3.6	4	3.5	3	2.5	3	3.3	4	3.2	3.8	4	3	3.147531169	3.496660243	32045	295.183	2880546	663	17.24074355	11	1017.82	26.46753183	5.71261797	NaN	14.59	NaN	351	9.12745247	63575	NaN	NaN	NaN	10.9472771	615733	21	12	13	16303573	42.39603637	646356	1.680793068	3282	0.008534558	41	1.066169662	3334084.741	8.67	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
155	13	NaN	75000000	NaN	NaN	16.5	3	135	NaN	3216	511	239	3966	4	4	4.2	3	3.5	3.5	4	4.5	3.5	3.7	4.5	3	3.5	2.5	3.5	3	3.5	3.6	4.2	5	2.5	2.753828173	1.789498613	3567	2.07	204525	178	33.4668246	NaN	679.39	127.7361009	24.83402919	NaN	NaN	6745	468	87.99142648	NaN	849	60	417	NaN	NaN	NaN	NaN	NaN	3394016	65.21806636	494503	9.502173669	18927	0.363693731	3	0.564047606	817044.328	15.3617299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
632	21	47100000	37000000	NaN	NaN	23.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	3.5	3.8	3	3	2.5	3.5	4	3.5	3.3	4.5	2.5	3	2.5	3	2.7	3	3.3	3.3	4	2.5	2.835870976	3.350365784	3667	0.661	211281	202	14.61370198	NaN	385.464	27.88641594	7.422948663	NaN	NaN	NaN	165	11.93693479	NaN	NaN	NaN	NaN	3.468742183	258775	NaN	NaN	NaN	4237000	30.65260163	43100	0.311807206	16594	0.120049391	12	0.868140712	70495.4844	0.51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
170	16	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	5	3.2	3	3	3	2	2.5	2.5	3	2.5	3	3	3.5	3	3.1	3	2.8	3	3	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.055306184	NaN	NaN	NaN	NaN	1000	1.035925911	4000	4.143703642	685	0.709609249	NaN	NaN	6757.24	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
30	12	NaN	NaN	NaN	NaN	21090.8	43518	127114	NaN	9551	20423	107487	137461	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.031338616	5.175696615	250260	8726.809	36077655	14178	289.6484096	105	27175.41	555.1780425	11.974374	12545.496	78.51	104152	7378	150.7283091	104236	11566	32025	3381	76.39637502	17417723	346	257	161	45606984	95.54412121	24357581	51.02779152	15474079	32.41734379	33816	690.8414881	38664500.31	78.9893569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	64000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
130	24	NaN	NaN	NaN	NaN	239.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.448356936	3.968378502	17999	279.74	2523966	995	390.4485685	36	3561.792	1397.685013	12.78167989	NaN	NaN	NaN	2367	928.8359414	6342	NaN	NaN	NaN	6.142124329	961684	485	403	209	2907000	114.0737677	541000	21.22941463	40000	1.569642486	177	69.45668003	1070307.42	42	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
108	23	869500000	0	NaN	NaN	12.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	3.5	4	4	3.5	2	4	3.5	3	3.3	4.5	3	4	3	2.5	2.9	3	3.4	2.8	3.5	2	NaN	NaN	10007	2.579	323401	NaN	NaN	15	NaN	NaN	NaN	286.7	13.54	2113.4	NaN	NaN	34994	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2022133	33.57908775	127799	2.122201574	6107	0.101411474	1	0.166057761	213781.0355	3.55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
219	19	NaN	0	NaN	NaN	279.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12306	66.621	1067774	21	5.039699634	NaN	1521.791	365.2080736	28.13435129	NaN	NaN	NaN	1401	336.2199613	NaN	NaN	NaN	NaN	28.91742526	861931	NaN	NaN	NaN	1427000	34.24595894	750000	17.99892726	195000	4.679721089	54	12.95922763	938805.9495	22.53	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
347	24	NaN	22300000	NaN	NaN	1.4	NaN	NaN	NaN	781	NaN	NaN	781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.251528575	NaN	NaN	NaN	NaN	854627	23.36029368	2000	0.054667811	110	0.00300673	NaN	NaN	19389.838	0.53	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	37.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.287172216	2.847300374	9930	0.464	1213854	2044	332.3782608	NaN	3409.716	554.4596251	17.73725186	NaN	NaN	NaN	1211	196.9227367	NaN	NaN	NaN	NaN	5.363396649	174827	NaN	NaN	NaN	7379115	119.993024	920416	14.96703861	46242	0.751948901	3	0.487835021	553465.8	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
125	7	10500000	0	NaN	NaN	0.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.5	3.5	3.7	3.5	3.5	4	3.5	3.5	4	3.9	4	3.5	4	4	4	3.9	4	3.8	4.2	4	4.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.249559662	70202	NaN	NaN	NaN	175045	102.5910775	40940	23.99427982	15527	9.100126594	16	93.93475057	54599.68	32.05504576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	16.5	NaN	NaN	NaN	4057	262	205	4524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34000	95.71802596	19600	55.17862673	19600	55.17862673	107	3012.302582	24864.7	70	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
216	17	NaN	300400000	NaN	NaN	133.6	264	201	NaN	NaN	3012	2895	5907	4	3.5	3	3.5	4	3.5	3	4	4.5	3.4	2.5	3	3.5	3	3.5	3.3	3.5	3.8	3.7	3.5	3	3.671814494	4.510460221	20512	331.457	2951506	1162	57.47638126	NaN	1732.298	85.68521541	19.30380308	NaN	NaN	NaN	494	24.43488154	NaN	135	4767	1463	46.07671654	3687465	46	19	NaN	11082454	54.12993456	3446411	16.83327554	101922	0.497816746	64	3.165652669	1187480.342	5.873672365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
510	12	NaN	9300000	NaN	NaN	4.8	NaN	NaN	NaN	910	NaN	NaN	910	3	4	4	3	3	3.5	4	4	3.5	3.5	4	3	3	3.5	3	3.4	4	3.3	3.3	3.5	3.5	3.508165777	2.552752769	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	593216	27.88439663	41190	1.936155291	140	0.006580766	1	0.470054696	76161.3496	3.58	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
142	15	162600000	103000000	NaN	NaN	515	18	87	NaN	3520	395	2417	6332	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.500243578	4.553843254	12238	1.289	609847	1002	298.3816814	124	1632.273	486.0682258	17.78454102	20419	29.22	21377	409	121.7945187	81030	14748	398	1765	7.761800443	373263	546	498	23	5022638	149.4922166	784935	23.3625583	530678	15.79493297	280	83.38011057	1855281.008	55.24769127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
157	12	NaN	NaN	NaN	NaN	111.2	23	48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.453637057	5.376622893	47639	5357.932	1059848	1737	3554.691497	NaN	2232.167	4568.028241	53.33710711	10267	NaN	NaN	410	839.0463522	NaN	291	345	275	NaN	NaN	747	673	NaN	707000	145.2398512	260600	53.53536806	143200	29.41774638	445	910.6722603	400280.0163	81.91548476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
192	24	NaN	NaN	NaN	NaN	160.7	9	206	NaN	3181	384	1536	5101	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.239650068	4.375497761	28915	13.787	1371810	745	328.7595307	108	1091.094	481.4866462	24.33479292	12344	20.42	17966.3	370	163.2765455	69686	17704	951	2263	5.516634555	225467	474	412	15	2298610	101.2069401	592850	26.10296416	395610	17.4185606	222	97.96592727	1440166.652	63.55282048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	208	3	NaN	NaN	7054	624	7678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19009	98.06	1866141	NaN	NaN	1443	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	404.4	NaN	NaN	NaN	NaN	NaN	161	144	209	932596	179.8770597	175920	33.93106162	121569	23.44796061	50	96.43889728	255291.1812	49.24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
104	16	NaN	843000000	200000000	NaN	413.3	834	177	NaN	4367	1558	4630	10555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.180162366	4.186160144	61298	55.478	4927341	2938	93.80152319	13	3555.312	113.5104428	23.74631305	794	62.04	NaN	483	15.42074054	57852	4959	3836	1989	29.78966314	919360	NaN	NaN	NaN	22815694	72.84366405	2991158	9.549869861	483867	1.544842125	44	1.404787958	10367400.94	33.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	15.7	3	7	NaN	3737	379	358	4474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13071	0	84660	NaN	NaN	3850	NaN	NaN	NaN	NaN	100	16.6	NaN	NaN	77	NaN	NaN	NaN	NaN	NaN	863	732	367	22000	62.25945212	NaN	99.04912837	13000	36.78967625	50	1414.987548	23763.46	67.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
