Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
NaN	NaN	NaN	20800000	NaN	0	8.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79400	10.75864723	80441	10.89970204	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	9018	112	NaN	NaN	14543	5903	20446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91096	5714.644	15636216	2131	315.9798935	NaN	2588	383.7428271	19.61310647	NaN	NaN	NaN	359	53.23171365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6395725	93.54898208	3831829	56.04739141	1038995	15.19717071	NaN	NaN	2945441.715	43.67434817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	6600000	NaN	NaN	6.4	161	7	NaN	NaN	3996	1385	5381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	417	64.37644008	NaN	776	119.7988429	22.96021019	NaN	NaN	NaN	322	49.71034461	NaN	NaN	NaN	NaN	NaN	413840	NaN	NaN	NaN	326508	5.040628944	322497	4.978707145	0	0	NaN	NaN	168247.4026	2.597402597	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	719.1	703	328	NaN	4752	848	843	6443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19340	3.953	1356000	658	148.1981982	NaN	1464	329.7297297	17.75734013	7413	NaN	3557	742	167.1171171	28344	2206	1195	2726	NaN	23853	NaN	NaN	NaN	2312600	51.78220484	1825000	40.86418915	0	0	NaN	NaN	793163.9088	17.864052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	18000000	NaN	NaN	4.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	NaN	114	12.75845382	4.936830226	NaN	NaN	NaN	107	11.97503999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	140000	1.566827662	130000	1.4549114	0	0	NaN	NaN	79830.48896	0.893432988	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	2322.7	5064	842	NaN	7918	1628	4316	13862	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33290	25.151	2098760	1692	166.5582529	NaN	3223	317.2678776	12.58944443	12000	43.90000153	13300	1425	140.2751243	159568	7319	7387	7729	NaN	NaN	NaN	NaN	NaN	6886111	67.78153319	3669200	36.11675757	111458	1.097106063	NaN	NaN	1693550.809	16.67109125	204.4429849	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	187600000	1321500000	NaN	0	178.3	3609	234	NaN	NaN	9581	20423	30004	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	152278	405.498	12113452	9168	41.8579745	NaN	20329	92.81531016	12.20971909	NaN	58	NaN	10125	46.22731149	368360	NaN	NaN	NaN	NaN	4539880	NaN	NaN	NaN	11700000	5.341822661	7750035	3.538402785	38300	0.017486479	NaN	NaN	4674319.92	2.134135733	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	390320000	5008400000	719170000	NaN	11664.7	8772	2693	NaN	NaN	5930	88190	94120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	231413	546.34	17633019	19905	18.28337305	NaN	29203	26.82388059	6.115748785	NaN	47.40000153	NaN	7570	6.953284802	3383344	333228	490912	63140	NaN	3208380	NaN	NaN	NaN	13000000	1.194091181	41420000	3.80455821	82409	0.007569528	NaN	NaN	16742760.42	1.537875582	67.92347252	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	1628.9	68	914	NaN	3140	1437	1167	5744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	177032	116.063	19728801	1853	471.2677968	NaN	3556	904.3865545	24.47336161	14448	100	NaN	1585	403.1081802	95736	426	1628	1919	NaN	775310	NaN	NaN	NaN	3000000	76.2237533	1975000	50.18063759	10600	0.269323928	NaN	NaN	1017399.389	25.87520606	150.5531491	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	5000000	NaN	NaN	1313.8	285	910	NaN	NaN	1239	11784	13023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92621	75.457	9891522	12691	188.8180608	NaN	27896	415.0396836	19.65973728	NaN	66.30000305	NaN	13472	200.4378627	178152	15842	8582	6151	NaN	805860	NaN	NaN	NaN	2279143	3.39093343	12887525	19.17419809	16171	0.024059387	NaN	NaN	3109384.141	4.626175115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4293	167.8406258	NaN	8245	322.3493966	28.44392252	NaN	NaN	NaN	3556	139.0266166	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20000	0.079261074	1128300	4.47151351	0	0	NaN	NaN	126165.335	0.493260395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	195.2	379	71	NaN	2442	678	362	3482	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9989	92.146	1198920	50	173.8991315	NaN	203	706.0304741	6.18034929	800	31.5	4330	145	504.3074815	12978	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	260438	90.81361169	187999	65.5544436	24270	8.462844729	NaN	NaN	226902.7096	78.91636829	564.0741515	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	6381	5095	1213	NaN	NaN	4827	2842	7669	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49404	1322.718	3708138	1133	172.4505327	NaN	3319	505.1750381	17.28393956	NaN	100	NaN	2007	305.4794521	16972	1107	1116	676	NaN	1461000	NaN	NaN	NaN	6300008	100.9358989	3006000	48.16078203	231663	3.711600548	NaN	NaN	1108793.972	16.87662057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	22482.6	NaN	NaN	NaN	9385	7189	38107	54681	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	350552	1393.803	28244627	19297	337.6115424	NaN	38234	668.9246884	22.17798085	192700	NaN	97560	15981	279.5963134	NaN	23060	45956	15985	NaN	7950210	NaN	NaN	NaN	54200000	94.26272695	27142000	47.20440839	850000	1.478289998	NaN	NaN	16122682.31	28.20751226	134.544805	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	105000000	390000000	NaN	54.8	54	15	NaN	NaN	1433	663	2096	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23343	56.588	2016000	0	0	NaN	567	216.6193064	15.71684183	NaN	NaN	NaN	530	202.483655	NaN	NaN	NaN	NaN	NaN	1065000	NaN	NaN	NaN	1244976	47.41017408	434772	16.5566374	9000	0.342730757	NaN	NaN	160184.048	6.119745568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	152000000	NaN	NaN	242.2	117	21	NaN	NaN	2279	2353	4632	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16369	197.317	1299699	553	109.7657801	NaN	1246	247.3203652	24.66067329	NaN	NaN	NaN	656	130.210401	7301	522	NaN	292	NaN	NaN	NaN	NaN	NaN	1219597	24.3998846	674511	13.49461385	3177	0.063560695	NaN	NaN	301178.5249	5.97813666	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	56346.5	56601	365204	NaN	5335	11492	100645	117472	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	647953	8204.671	109037841	27872	218.698262	NaN	76906	603.4446232	15.06850808	312028	77.69999695	955412	43994	345.1998901	1177278	21900	239246	20096	NaN	13501420	NaN	NaN	NaN	81118324	64.35491913	60772460	48.21360397	9397426	7.45541279	NaN	NaN	58731229.16	46.08358834	556.0906604	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	0	115000000	NaN	NaN	122.6	NaN	NaN	NaN	2141	761	1809	4711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15426	20.263	756959	285	19.18036189	NaN	2761	185.8139621	6.968694057	NaN	NaN	NaN	2342	157.6154651	88388	133088	10449	13597	NaN	NaN	NaN	NaN	NaN	1027000	6.89184547	2081858	13.97063644	0	0	NaN	NaN	249568.8302	1.679586134	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	108000000	NaN	NaN	241.6	49	23	NaN	1166	806	734	2706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25873	118.382	1599843	373	11.32779217	NaN	744	22.59484551	5.133475539	NaN	NaN	NaN	335	10.17375436	NaN	1538	288	2634	NaN	NaN	NaN	NaN	NaN	1187122	3.605220187	321482	0.97632206	0	0	NaN	NaN	397694.1423	1.207773885	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	600000	NaN	NaN	20.3	5	123	NaN	1595	252	67	1914	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3951	6.113	174369	0	0	NaN	179	35.86671208	7.172482989	875.0999756	NaN	5080.800293	170	34.06335785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53084	1.061108911	394770	7.891152981	36	0.000719613	NaN	NaN	150043.9692	3.006471421	1.787504474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	4100000	28370000	7200000	NaN	10.5	NaN	NaN	NaN	NaN	1316	334	1650	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4648	4.087	124847	186	14.48009229	NaN	330	25.69048631	7.68230458	NaN	NaN	NaN	129	10.04264465	NaN	NaN	NaN	603	NaN	NaN	NaN	NaN	NaN	380000	2.958298424	35419	0.275736768	50	0.00038925	NaN	NaN	29156.50078	0.226983238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	495	0.568005783	4474	5.133854292	0	0	NaN	NaN	2178.675	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	11734.5	29566	76570	NaN	NaN	17862	90014	107876	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	238649	7896.527	34831814	12947	271.8701441	NaN	25045	525.9123934	12.61153047	NaN	76.69999695	NaN	7482	157.112259	96037	10784	28787	3129	NaN	11719500	NaN	NaN	NaN	32342493	69.67231569	25735043	55.43852294	10399597	22.40284956	NaN	NaN	27573995	57.90179958	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	227.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18929	254.302	2299218	228	110.1547191	NaN	2175	1050.818044	10.53817771	NaN	NaN	NaN	1812	875.4401357	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1227000	59.28063171	481891	23.28182795	10500	0.507291469	NaN	NaN	212134.778	10.24896793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	19670000	NaN	NaN	4.7	NaN	NaN	NaN	NaN	656	25	681	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6971	1.828	219598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.06999969	NaN	NaN	NaN	32620	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	55160	1.003511198	61910	1.126312151	0	0	NaN	NaN	14725.6176	0.267899241	2.231960647	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	37900000	NaN	0	158.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10808	80.767	874152	18	4.652961455	NaN	1282	331.3942547	24.5753374	NaN	NaN	NaN	1180	305.0274732	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	775104	20.03627242	678840	17.54786863	35000	0.904742505	NaN	NaN	270795.28	7	55.56676942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	1.3	NaN	NaN	NaN	760	NaN	NaN	760	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5000	0.166884618	6900	0.230300773	0	0	NaN	NaN	980.1175062	0.032713307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	19.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5884	0.248	559404	1551	285.409712	NaN	3113	572.8436063	18.42474088	NaN	NaN	NaN	1410	259.4633745	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70000	1.288116044	720000	13.24919359	0	0	NaN	NaN	121968.2623	2.244418222	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	4700000	NaN	NaN	NaN	0.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14313	8.918257099	51121	31.85287649	0	0	NaN	NaN	23498.82865	14.76678543	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	6.8	NaN	NaN	NaN	3665	190	181	4036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11402	33.90828526	19923	59.24879557	1437	4.273478856	NaN	NaN	19997.62117	59.47071067	521.9265865	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	10050000	121700000	NaN	NaN	102.6	202	123	NaN	NaN	1613	3745	5358	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10480	203.126	1740807	1210	63.95010835	NaN	1572	83.08228952	19.17419008	NaN	85.83999634	21067	277	14.63981819	91803	124	NaN	NaN	NaN	1764720	NaN	NaN	NaN	931403	4.867765898	883108	4.615363067	592	0.003093953	NaN	NaN	200988.8889	1.062252994	26.10239466	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	0	30100000	NaN	NaN	2.4	NaN	NaN	NaN	774	NaN	NaN	774	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	137953	6.86244224	28603	1.422850068	0	0	NaN	NaN	21790.08615	1.083943137	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	33800000	175300000	NaN	NaN	334.5	46	85	NaN	4727	875	1540	7142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9613	1.514	303865	537	154.7965305	NaN	1073	309.3047993	12.31211263	10708.7002	NaN	17575.40039	358	103.197687	77148	9767	498	1775	NaN	NaN	NaN	NaN	NaN	1645568	47.52677477	935899	27.03033905	20000	0.577633677	NaN	NaN	612498.9138	17.65599754	90.84278747	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	39.4	42	41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25102	4157.515	822533	1132	2537.121085	NaN	1740	3899.815095	48.04707951	9142	100	NaN	556	1246.147812	5204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	473000	106.800457	248514	56.11291495	5827	1.315700345	NaN	NaN	176444.1888	39.5459604	265.1262383	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	174.7	64	150	NaN	4848	851	1262	6961	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9364	0.843	264991	404	172.7511562	NaN	791	338.2330806	19.83127123	1930.300049	100	NaN	340	145.3846364	70956	15020	744	2269	NaN	NaN	NaN	NaN	NaN	917196	39.023971	701211	29.83444948	10000	0.425470357	NaN	NaN	515664.596	22.04991465	159.0604093	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	NaN	NaN	NaN	1493	212	1705	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15378	30.455	1728004	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	276138	61.43608501	176106	39.18063862	16954	3.771981347	NaN	NaN	113140.5532	25.17188016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
