Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
195	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	4	3.666666667	2.5	3.5	3.5	3.5	3.5	4	3.325	3.5	2.5	3.5	3	3	3	3.5	3.3	3.333333333	3.5	2.5	3.5	3.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.96	NaN	NaN	NaN	NaN	518757	68.61502037	NaN	20.18279456	18728	2.477117613	7	9.258769377	241932.8	32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
67	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.2	6.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.27	NaN	NaN	NaN	NaN	14930948	209.6399322	NaN	61.05526294	2246060	31.5360998	4034	570.4508174	5306029.315	75.03293901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
94	14	144500000	207400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4	3.666666667	3.5	4	3.5	3.5	4	3.5	3.625	3.5	3	4	3	3	3.4	4	3.6	3.833333333	4.5	3	4	5.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.42	NaN	NaN	NaN	NaN	8062229	103.9658854	NaN	7.856139132	2106	0.027157769	60	7.737256191	1232995.233	15.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
317	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.75	NaN	NaN	NaN	NaN	5115140	116.3706103	NaN	40.06017436	858020	19.52015215	990	224.642614	3108100.476	70.52644602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
1129	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	2.5	3.333333333	2.5	3	3	3.5	3	2.5	2.9	4	2.5	3	2	2	2.5	2.5	2.6	3.166666667	4	2.5	2.5	1.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.75	NaN	NaN	NaN	NaN	4200000	41.48645166	NaN	NaN	0	0	12	1.18532719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
102	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.5	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11689937	117.2968185	NaN	29.4328603	2208092	22.15599337	2193	219.9378197	5880008.44	58.97110059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
158	13	35000000	813000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.9	3.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.91	NaN	NaN	NaN	NaN	236799493	97.71953762	NaN	15.93619244	2736379	1.129215638	820	3.383876369	43618614.84	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97	1164.088471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
227	34	18216940000	4147000000	16570100000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	4	4	3.5	3.5	4	3.5	3	4	3.716666667	4.5	3.5	4	3.5	3.5	3.6	4	3.6	3.666666667	4	3.5	3.8	3.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.52	NaN	NaN	NaN	NaN	893862478	71.99905491	NaN	2.632736421	12830000	1.033433998	3545	2.855435326	125018240.4	10.07	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
141	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.2	5.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.94	NaN	NaN	NaN	NaN	4906352	108.4084545	NaN	45.21998532	999318	22.0804622	5180	1154.446178	3476721.096	77.48431238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
320	16	NaN	514400000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	3.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.27	NaN	NaN	NaN	NaN	56043006	74.92520816	NaN	37.12226081	1772867	2.370187442	76	1.016061812	15707705.79	21	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
187	13	NaN	385600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.19	NaN	NaN	NaN	NaN	25519000	78.12351236	NaN	5.492126697	NaN	NaN	4	0.121352011	1633247.1	4.954945487	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
74	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.2	6.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.68	NaN	NaN	NaN	NaN	344085	106.0792438	NaN	58.43275806	110010	33.91539187	965	3025.07837	308212.5732	96.6183615	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
212	19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.7	4.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.49	NaN	NaN	NaN	NaN	9200000	121.6578152	NaN	46.28286447	1800000	23.80261601	3651	470.1443527	5293535.8	68.16559743	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
258	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	3.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.18	NaN	NaN	NaN	NaN	92300000	151.8374453	NaN	34.64460019	13886000	22.84306355	11599	190.8672042	34527978.19	56.81747275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
145	8	NaN	NaN	337000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.7	5.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.16	NaN	NaN	NaN	NaN	2974715	108.1214042	NaN	9.88858612	106515	3.871480584	131	48.35197283	866650.995	31.9880041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
70	17	NaN	295200000	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4	4.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.65	NaN	NaN	NaN	NaN	7482561	118.2047588	NaN	7.351904823	199888	3.157704004	156	25.23863453	2209228.981	35.74225823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
193	14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.7	5.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.81	NaN	NaN	NaN	NaN	129868418	102.6650202	NaN	51.05663293	34615907	27.3649502	95087	743.9291638	100603255.8	78.70865201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
189	32	28200000	952700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	3.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23102700	142.5498635	NaN	26.14527897	1215700	7.50119549	105	6.341169791	7293037.5	44.04418008	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
125	8	319700000	518600000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	4.5	4.166666667	3.5	3.5	4	4	3.5	4	3.791666667	4	3.5	4	2.5	3.5	3.3	4	3.7	4	4	3	3.3	3.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	NaN	NaN	NaN	NaN	26980771	64.84245944	NaN	0.681441609	48961	0.117667196	132	3.172335085	11650723.84	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
142	12	NaN	51500000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4	4.166666667	2.5	3.5	3	4	4.5	4	3.608333333	4.5	3	3.5	2.5	3.5	3	3.5	3.6	3.666666667	4.5	2.5	2.8	1.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5653000	104.8292283	NaN	8.901119687	16000	0.29670399	14	2.542218994	1078516	19.58445615	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
652	21	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	3.5	3.833333333	3	3.5	3	3.5	4	4	3.408333333	4.5	2.5	3.5	2.5	3	2.8	3.5	3.5	3.5	4	2	3.7	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.36	NaN	NaN	NaN	NaN	10000000	69.90473313	NaN	3.704950856	22000	0.153790413	36	2.516570393	443460.673	3.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
170	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	3	3	3	3	3	3	2.5	2.5	3.033333333	3	3	3.5	3.5	3.5	3.3	3.5	3	2.833333333	3	3.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.11	NaN	NaN	NaN	NaN	13788	13.63892653	NaN	8.369521134	920	0.910053119	1	9.891881733	10109.3	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
30	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4	5.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.02	NaN	NaN	NaN	NaN	52506793	108.504517	NaN	60.89622683	17859003	36.90536756	124255	2496.132907	40551945.43	81.46396158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
301	17	NaN	16200000	127000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4	3.5	2.5	4	3.5	3	3.5	3	3.433333333	3.5	3	3	3	3.5	3.3	3.5	3.1	3.833333333	4.5	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
130	24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1	4.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	505	179.2024391	2090987.164	74.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
108	23	451600000	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	3	3.666666667	4	3.5	2.5	4	3.5	3.5	3.358333333	4	3	4	3	2.5	3.1	3.5	3.5	3.166666667	3.5	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5480851	87.16314805	NaN	1.711869698	41719	0.663466198	8	1.272257145	565923.33	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
219	19	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.09	NaN	NaN	NaN	NaN	3350000	78.64948273	NaN	21.12971178	220000	5.165040657	175	41.08555068	2214890.6	52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
75	23	NaN	14900000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	3.5	3.5	3	2.5	2.5	3.5	3	2.5	3.033333333	3.5	2.5	4	2.5	2.5	2.8	3.5	3	2.833333333	3	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.17	NaN	NaN	NaN	NaN	2029926	49.16775098	NaN	0.075134938	63	0.001525951	5	1.211072497	123857.16	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.59	NaN	NaN	NaN	NaN	10000000	155.6960141	NaN	15.56960141	70000	1.089872099	9	1.401264127	1091749.207	16.9981	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
125	7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.5	3	3.5	3.5	3.5	3.5	3.5	3.5	4	3.775	4	3.5	3.5	4	3.5	4	4.5	3.6	4	4	4.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	216530	122.9976597	NaN	20.39490127	21340	12.12196951	21	119.3181818	73938.48	42.0105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36970	101.8345086	NaN	53.98854121	26000	71.61745262	279	7685.10357	30858.4	85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
217	18	479400000	160000000	500000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	3.5	3.166666667	2.5	4	4	3	4	4.5	3.541666667	3	3	3.5	3.5	3.5	3.4	3.5	3.6	4	4	3	4.4	4.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.13	NaN	NaN	NaN	NaN	18319447	87.04729881	NaN	17.14575645	359000	1.705836441	126	6.03766352	3156809.1	15.12678662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
510	12	NaN	12700000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	4	3.666666667	3.5	3.5	3	3	4	3.5	3.433333333	4	3	3	3.5	3	3.5	4	3.4	3.166666667	3.5	3.5	3.7	3.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1051000	47.90680099	NaN	1.625002336	NaN	NaN	NaN	NaN	92685.47906	4.2248	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
142	15	0	160800000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.5	4.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.77	NaN	NaN	NaN	NaN	5004150	151.2979213	NaN	21.859536	732000	22.13164641	775	241.9606619	2151516.391	67.17191353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
157	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.5	5.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	764973	148.2675345	NaN	54.10114722	169753	32.90163023	969	1874.274662	468938.7749	90.70382493	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
205	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.1	4.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.51	NaN	NaN	NaN	NaN	2309000	102.9359711	NaN	23.01878347	457422	20.39202155	457	205.8558559	1607884.186	72.42721557	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1353194	243.4980233	NaN	29.78707324	137411	24.72617148	133	239.3244213	322323.98	58	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
