Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	360000000	100000000	NaN	NaN	400.3	NaN	NaN	NaN	2875	NaN	NaN	2875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35937	52.553	2638314	2260	75.91454521	13	2749	92.34030301	24.95765868	1211	56.90000153	NaN	385	12.93234509	57734	5147	2374	1907	NaN	517549	59	46	29	7359870	24.72217628	1219213	4.095398248	2712	0.009109745	15	0.503857601	998307.8576	3.353366681	11.73678457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	26.6	3	5	NaN	3163	208	305	3676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14024	0	94563	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15081	42.69456162	NaN	94.83622569	6535	18.5006936	15	424.6524927	17481.7656	49.49116892	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	0	NaN	NaN	83.1	3	293	NaN	2844	335	1559	4738	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4333	0.54	179084	126	34.87533038	38	251	69.47387243	7.585166919	1577	86.19999695	1640	99	27.4020453	12731	NaN	NaN	NaN	NaN	NaN	78	60	26	475942	12.21488812	791131	20.30410565	597	0.0153218	7	1.937518355	288628.2339	7.988892868	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	0	36000000	NaN	36	20	3	NaN	NaN	334	497	831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17202	9.72	451729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283666	1.684229201	59598	0.35385521	0	0	1	0.059373672	71286.21253	0.423252419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	1.1	NaN	NaN	NaN	NaN	0	18	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3520	0.009	60218	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	5	NaN	66466	23.18594876	30056	10.48471212	503	0.175466136	NaN	NaN	17132.79989	5.97659285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	1285000000	2302700000	74700000	NaN	3658.5	11739	468	NaN	NaN	18961	34763	53724	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	287017	350.089	20661206	9851	94.8099753	18	38380	369.3845144	24.98942117	195200	35.75999832	399000	25096	241.5339702	349037	NaN	78	NaN	NaN	1693791	203	137	88	30097700	28.96723372	16330066	15.71671053	428371	0.412281433	416	4.00375086	13403431.4	12.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3911	0.312	27471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	598	1.15017695	4461	8.580166179	0	0	NaN	NaN	1336.064611	2.569750367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	91100000	NaN	NaN	57	418	46	NaN	3353	515	478	4346	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2263	0.141	200959	173	85.31333418	51	328	161.7501365	11.82670701	4100	51.74	NaN	125	61.6425825	13040	373	92	699	NaN	NaN	NaN	150	NaN	776000	38.26771522	525000	25.88988465	0	0	NaN	NaN	386705.0833	19.07	69.83885088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	0	55400000	NaN	16.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	247223	1.99693799	60925	0.49212026	0	0	NaN	NaN	38423.44085	0.310364443	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	38.9	NaN	NaN	NaN	NaN	3211	454	3665	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14390	11.979	1309119	124	311.1028596	704	200	501.7788059	24.22298713	NaN	87.52999878	NaN	70	175.6225821	2254	NaN	NaN	NaN	NaN	1347539	633	520	112	289992	71.64064063	208271	51.45199821	22736	5.616781171	59	148.0247477	128074.6068	32.13256163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	6.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20611	2.078	1117208	816	17.79962012	NaN	1192	26.00140586	8.744597167	NaN	NaN	NaN	321	7.002056445	NaN	NaN	NaN	NaN	NaN	NaN	5	4	NaN	66517	0.145095261	362976	0.791768984	0	0	NaN	NaN	11031.89032	0.024064149	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4978	42.871	287111	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	2000000	NaN	NaN	18.4	86	167	NaN	1157	1376	358	2891	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7358	7.583	294880	11	4.426244086	NaN	289	116.2895037	11.74577112	242.3999939	NaN	556.5	259	104.2179289	NaN	NaN	NaN	NaN	NaN	NaN	43	28	2	319000	12.83610785	138137	5.558437085	500	0.020119291	3	1.207157478	NaN	NaN	15.0040353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18619	26.94305767	22400	32.41444179	0	0	2	28.94146589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	1200000000	76000000	70000000	NaN	9.1	15	NaN	NaN	831	599	159	1589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7662	6.627	280516	251	12.7275435	NaN	334	16.93625311	4.142624355	NaN	NaN	NaN	70	3.549514125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	435757	2.209608038	77576	0.393367297	0	0	2	0.101414689	82737.29317	0.419538844	2.697625549	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	7.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1612	0.083	116136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	350954	12.17743354	38178	1.324703687	0	0	NaN	NaN	12219.83382	0.424004896	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	1700000	NaN	NaN	13.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12969	186.807	1042773	NaN	NaN	99	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	2015	NaN	NaN	NaN	NaN	381470	122	88	74	462405	37.48437492	348202	28.22662886	1184	0.095979715	17	13.90239375	150339.4109	12.29457462	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	900000	NaN	NaN	43.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4940	1.176	108854	NaN	NaN	13	NaN	NaN	NaN	NaN	45.02000046	NaN	NaN	NaN	15451	41	30	710	NaN	NaN	NaN	NaN	NaN	135114	1.112512243	85000	0.699879662	69	0.000568138	NaN	NaN	33861.94253	0.278815116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	2050000000	438200000	1569900000	0	479.3	4686	376	NaN	NaN	9439	8327	17766	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	166716	2178.51	16704600	4945	197.3249678	28	12379	493.9708344	22.42410945	NaN	80.84999847	NaN	7002	279.4073659	92390	1224	1931	1667	NaN	10210145	272	225	72	11124000	44.38913936	4571561	18.24232815	110402	0.440547444	174	6.943285013	8763835.123	34.97115234	104.0292485	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	8750000	NaN	NaN	19.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6034	45.675	265655	133	66.22378061	NaN	475	236.5135022	38.09374108	NaN	NaN	NaN	295	146.8873329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	223671	11.13709717	127380	6.342545244	0	0	9	4.481308462	67477.07555	3.359839886	22.50429639	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	47200000	NaN	NaN	14.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	24.95000076	NaN	NaN	NaN	15074	NaN	NaN	NaN	NaN	NaN	5	4	4	82365	0.679673308	22975	0.189588955	0	0	NaN	NaN	18868.07026	0.155698704	0.202146897	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	34000000	1674000000	NaN	NaN	357.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8987	9.996	520263	1856	13.94785068	NaN	8804	66.16211068	8.935298674	NaN	NaN	NaN	6434	48.35154704	NaN	39	496	3505	NaN	588478	NaN	16	NaN	3149473	2.366830773	888534	0.667733813	0	0	3	0.022545017	743281.1936	0.558576245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	0	8600000	NaN	NaN	9.5	NaN	NaN	NaN	NaN	3690	794	4484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	302	57.10751208	14	485	91.71239522	15.61599967	NaN	NaN	NaN	168	31.76841731	18658	NaN	NaN	NaN	NaN	NaN	42	16	12	466706	8.82530415	205004	3.876578942	4403	0.083259727	8	1.512781777	99441.31063	1.880412532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	12658	573	2288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	248246	4330.731	23454932	5946	366.4646735	304	10924	673.2694405	14.00330831	77100	NaN	NaN	4185	257.9304841	126100	4026	13848	2811	NaN	7293790	NaN	NaN	NaN	13200000	81.79599719	7846000	48.619045	1988000	12.31897291	58	3.574663818	10384615.74	64.00260372	309.3089388	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	3130.5	4782	1079	NaN	6601	2682	2905	12188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	248403	174.549	12805757	1406	308.0054021	28	3104	679.9777868	11.48309669	14115	NaN	57604	1588	347.8752337	91916	NaN	NaN	NaN	NaN	NaN	525	422	26	4060829	89.0794444	2236113	49.05198019	398758	8.74726345	726	159.0411963	3561681.058	78.02396917	528.8395587	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	0	0	NaN	NaN	54.9	NaN	NaN	NaN	NaN	567	949	1516	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4912	5.751	356369	179	6.846818314	11	257	9.830348082	2.951655896	NaN	53.90000153	NaN	51	1.950769464	15905	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81867	0.313144399	371816	1.42221039	0	0	2	0.076500763	100080.2869	0.382810917	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	2799.8	5028	1845	NaN	NaN	12784	10435	23219	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	247388	800.524	12259437	1623	403.0095352	35	4129	1025.278109	24.45039318	NaN	64.33000183	NaN	2295	569.874851	92931	NaN	NaN	NaN	NaN	1520592	681	574	29	2599000	64.6393762	1798000	44.71781393	83000	2.064281733	1276	316.8454509	2451162.905	60.86518933	184.6466286	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	108.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27751	189.972	2777424	117	50.08632399	12	1060	453.7735336	11.10680693	NaN	33.21513955	NaN	878	375.8614741	37227	NaN	NaN	NaN	NaN	2264826	NaN	NaN	NaN	594000	25.42844141	236178	10.11050242	136	0.005822	1	0.428088239	169491.7608	7.255742945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	240000000	NaN	NaN	359.7	1070	57	NaN	NaN	2153	6318	8471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44731	346.607	4522110	6505	42.47750072	32	8521	55.64193445	12.40325812	NaN	60	NaN	1232	8.044931727	254410	4820	22306	7791	NaN	787559	NaN	NaN	NaN	2404400	1.570067682	4047423	2.642957931	0	0	25	0.163249426	7720024.261	5.041158126	40.90770539	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	0	55700000	NaN	NaN	49.7	NaN	NaN	NaN	NaN	5082	2593	7675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25702	20.384	1416071	0	0	16	431	137.8950686	17.34024046	NaN	NaN	NaN	403	128.9366882	11985.47	NaN	NaN	NaN	NaN	1991659	NaN	NaN	NaN	692406	22.15298674	381421	12.20326565	15039	0.481161006	85	27.19508313	312163.4314	9.987424077	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	1037000000	150800000	75000000	NaN	130.3	892	32	NaN	NaN	5661	8227	13888	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36947	116	2226329	1976	73.4126502	6	2905	107.9269984	24.96394622	NaN	13.10999966	NaN	787	29.23874277	78672	1115.644	NaN	NaN	NaN	627011	NaN	NaN	NaN	2930343	10.88685454	1839165	6.832893563	93908	0.348888419	73	2.712107017	3122295.672	11.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	149300000	767100000	NaN	NaN	183.6	1732	141	NaN	NaN	4969	6847	11816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56235	278.368	6457529	4198	51.01223066	67	7338	89.16811544	18.63136832	NaN	9.899999619	NaN	2799	34.01220429	200036.7656	0.695	137	491	NaN	3468471	NaN	NaN	NaN	22509560	27.35261712	3340000	4.058619591	55000	0.066833556	97	1.178700899	3997572.33	4.857672267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	0.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3924	19.92080414	7370	37.41496599	NaN	NaN	NaN	NaN	4255.068823	21.60152718	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	22.1	NaN	NaN	NaN	NaN	315	84	399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17704	17.071	690528	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17500	0.301566647	62885	1.083658207	0	0	NaN	NaN	79757.10146	1.374404668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	6581.8	3973	2268	NaN	9432	1898	13281	24611	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73137	70.898	3252222	3827	100.1712622	136	9327	244.1330972	10.23765553	85989	69.66000366	29996	4024	105.3277134	423997	47394	19643	19900	NaN	346152	357	294	32	17401222	45.55514218	12292450	32.18074613	195752	0.512464595	389	10.18202796	9499880.154	24.86582143	104.2471958	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1669170	NaN	NaN	NaN	1709062	44.93416555	1212779	31.88603595	54337	1.428612744	NaN	NaN	749552.7795	19.59054282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	3.8	NaN	NaN	NaN	1713	NaN	NaN	1713	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1354	1.824	75046	276	11.77647734	NaN	509	21.71821364	2.528270811	NaN	NaN	NaN	209	8.917694797	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	980000	4.181502824	0	0	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
