Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	57895	1	NaN	NaN	5	NaN	NaN	NaN	17.2288	NaN	NaN	53.1512309	NaN	12.7	6.6	NaN	5.1	82.4	79.63414634	77	1.739	91.9899582	85.555973	NaN	NaN	NaN	20.51532982	66.93959078	12.5450794	49.38842446	18.74089647	30.64752799	1.348358342	NaN	NaN	19413000	50.39842507	NaN	NaN	NaN	2452172.508	-0.249062006	12.6316	1.581437045	16960827.49	87.3684	NaN	4856000	3443000	12804000000	15.66840282	3580000000	2193000000	9224000000	5860000000	8053000000	10.16273439	33.4543488	94.68573267	3
NaN	NaN	14390	29	NaN	NaN	5	NaN	NaN	NaN	13.7262	NaN	NaN	60.1888633	NaN	9.4	9.3	NaN	4.5	81.6	78.52682927	75.6	1.33	91.5192126	81.6328278	NaN	NaN	NaN	16.7758395	67.66513109	15.5590294	47.78660498	22.99416132	24.79244366	0.382799394	NaN	NaN	8042293	51.59672659	NaN	NaN	NaN	2738658.12	-0.04736425	34.0532	0.605651199	5303634.88	65.9468	NaN	18180000	8350000	11511000000	12.66638839	1563000000	829000000	9948000000	6579000000	7408000000	8.447505132	75.84767661	105.2535916	3
NaN	NaN	367	268759	NaN	NaN	11	NaN	NaN	NaN	35.0816	NaN	NaN	119.58	NaN	13.8	5.7	55.4	55	70.122	67.14768293	64.315	1.8	76.2343832	63.3551583	NaN	NaN	6.8	29.94604261	64.1594792	5.89447819	55.86161428	9.187228861	46.67438542	0.774883014	NaN	NaN	8111200	51.24298309	NaN	NaN	NaN	3926907.701	0.361273903	48.4134	1.164384641	4184292.299	51.5866	NaN	NaN	1130000	57000000	2.406320263	14000000	10000000	43000000	109000000	119000000	5.587040695	65.61405893	120.8904608	2
NaN	NaN	27896	553999	NaN	NaN	59	NaN	NaN	95	31.2038	NaN	NaN	430.0282	NaN	36.993	16.628	NaN	99.1	47.559	46.33639024	45.172	5.632	41.5192888	36.8575901	NaN	NaN	NaN	45.55560958	51.52120405	2.923186373	94.09484277	5.673753994	88.42108878	1.946713644	NaN	NaN	6499653	51.46778582	NaN	NaN	NaN	5949015.397	1.700317524	91.5282	4.648190299	550637.6029	8.4718	NaN	36000	35000	900000	2.02766985	400000	NaN	500000	12000000	12000000	8.191985793	21.63000599	96.57923503	0
NaN	NaN	12265	13	NaN	NaN	5	NaN	NaN	NaN	17.4666	NaN	NaN	67.76248905	NaN	11.1	10.1	75.6	4.5	81.7	78.47317073	75.4	1.6632	90.7032281	81.4696872	NaN	NaN	NaN	17.02536199	65.91212098	17.06251703	51.71716295	25.88676676	25.83039619	0.343951158	3156.9553	1472.64227	10286570	51.0773101	NaN	NaN	NaN	292879.221	-0.870893079	2.8472	0.379777438	9993690.779	97.1528	NaN	6452000	6570000	8304000000	3.883802775	1417000000	1102000000	6887000000	9776000000	10878000000	5.355827244	158.7247573	101.3632636	3
NaN	NaN	4799	55	NaN	NaN	15	NaN	NaN	95	118.5992	90.86646798	NaN	298.954	NaN	42.691	13.7	18.6	84.7	55.356	52.81909756	50.403	5.895	62.6470409	57.1301569	4.6	20.8	21.5	45.45031605	51.55373151	2.995952441	93.97238001	5.811320254	88.16105976	3.074866313	NaN	NaN	6721337	51.37791823	NaN	NaN	NaN	4108954.948	2.205153991	61.133	4.458308067	2612382.052	38.867	27.2	88000	NaN	85500000	16.42293363	500000	31000000	85000000	17000000	48000000	6.443634036	42.03583314	104.0627011	0
NaN	NaN	22173	5548	NaN	NaN	30	NaN	NaN	90	110.7958	NaN	NaN	166.8602	NaN	26.473	7.177	NaN	59.2	65.363	65.20831707	65.061	3.013	63.3299439	58.6173496	NaN	NaN	NaN	36.68653521	59.24339101	4.070073781	68.79519942	6.870089155	61.92511027	1.79888406	NaN	NaN	131944584	48.7498805	NaN	NaN	NaN	100278939.4	1.261912948	76.0008	3.518644364	31665644.6	23.9992	NaN	207000	1075000	48000000	0.702069462	NaN	176000000	48000000	165000000	341000000	3.531879514	32.13171554	106.679256	0
NaN	NaN	3004	2121	NaN	NaN	5	NaN	NaN	NaN	45.9474	NaN	NaN	94.99526703	NaN	8.5	14	NaN	17	75.2	71.76829268	68.5	1.21	84.4469641	67.4099565	NaN	NaN	NaN	15.25273404	67.98766747	16.75959849	47.08549906	24.65093908	22.43455998	-1.851637793	1159.697681	476.360575	8020282	51.30415329	NaN	NaN	NaN	2473855.983	-2.678168827	30.845	-1.480767998	5546426.017	69.155	NaN	3186000	2730000	1262000000	17.34484693	268000000	247000000	994000000	589000000	836000000	9.716565301	89.38842665	116.9947795	2
NaN	NaN	1	46	NaN	NaN	NaN	NaN	NaN	NaN	16.1056	NaN	NaN	84.5162	NaN	21.536	3.07	NaN	10.5	74.788	73.91829268	73.09	2.677	85.6287469	79.5616029	NaN	NaN	NaN	28.269176	69.17786366	2.552960348	44.5549121	3.690429586	40.86448251	0.674163542	NaN	NaN	642510	42.94243349	NaN	NaN	NaN	74650.66686	0.593291496	11.6186	0.684799829	567859.3331	88.3814	NaN	2789000	NaN	886000000	13.41128142	256000000	173000000	630000000	250000000	423000000	8.822005016	124.6447472	94.15150544	3
NaN	NaN	32745	447321	NaN	NaN	5	NaN	NaN	NaN	19.9392	NaN	NaN	79.0154	NaN	10.632	8.014	NaN	7.900001	76.94	74.55317073	72.28	1.363	85.0791807	74.0323174	NaN	NaN	NaN	19.15965629	69.2520831	11.58826061	44.39998844	16.73344698	27.66654147	1.469295458	NaN	NaN	3748370	51.82277848	NaN	NaN	NaN	2118998.541	0.680287381	56.5312	2.504802538	1629371.459	43.4688	NaN	139000	NaN	279000000	17.10633913	14000000	22000000	265000000	74000000	96000000	2.201309967	76.2916543	106.956825	2
NaN	NaN	584	3696	NaN	NaN	5	NaN	NaN	NaN	25.7766	NaN	NaN	130.3410586	NaN	9.2	14	NaN	10.1	74.5	68.50731707	62.8	1.27	81.088759	50.9241105	NaN	NaN	NaN	18.06053442	68.26401982	13.67544576	46.49005473	20.03316797	26.45688676	-0.34783004	NaN	NaN	9970260	53.16488057	NaN	NaN	NaN	2946291.592	-1.946446683	29.5508	0.330412318	7023968.408	70.4492	NaN	61000	1387000	272000000	3.208909443	61000000	32000000	211000000	454000000	486000000	5.41076359	127.3753872	99.15808392	2
NaN	NaN	1129	NaN	NaN	NaN	7	NaN	NaN	NaN	94.2016	NaN	NaN	122.753	NaN	28.917	4.275	NaN	21.3	75.395	73.64892683	71.986	3.493	82.9064487	77.1020997	NaN	NaN	NaN	41.04464815	55.03577776	3.919574097	81.69998513	7.121865551	74.57811958	2.95821216	NaN	NaN	257300	50.67969944	NaN	NaN	NaN	135358.8402	3.473533794	52.6074	2.389280441	121941.1598	47.3926	NaN	196000	NaN	111000000	25.4947335	NaN	3000000	111000000	42000000	45000000	7.522211942	78.68409406	101.2599272	1
NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.4	7.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.644122383	NaN	NaN	62500	NaN	NaN	NaN	NaN	0	NaN	0	0.64205678	62500	100	NaN	278000	140000	351000000	NaN	NaN	NaN	351000000	NaN	NaN	NaN	20.54078228	109.179593	3
NaN	NaN	347	156	NaN	NaN	22	NaN	NaN	31	84.9032	NaN	NaN	188.7014	NaN	30.984	8.309	NaN	56.8	65.438	63.32417073	61.311	4.063	68.1942822	60.1713744	NaN	NaN	NaN	39.45785105	56.32722408	4.214924869	77.53404615	7.482926662	70.05111948	2.01938981	123.8688269	NaN	8476709	50.24065348	71.9	76.1	74	3195295.458	0.777629084	37.695	2.778220251	5281413.542	62.305	NaN	316000	222000	119000000	7.825352494	43000000	31000000	76000000	83000000	114000000	5.759193567	36.76220767	94.65140278	1
NaN	NaN	2884	254	NaN	NaN	9	NaN	NaN	NaN	86.7406	NaN	NaN	133.5236	NaN	20.428	6.398	NaN	29.4	74.361	70.43963415	66.705	2.319	77.8950794	63.4041834	NaN	NaN	NaN	29.06503876	65.25232467	5.682636579	53.25124509	8.708711311	44.54253378	1.395827045	440.5883214	325.8250423	176877135	50.59236174	NaN	NaN	NaN	32686187.04	-0.365661983	18.4796	1.799484598	144190948	81.5204	NaN	4773000	2674000	1844000000	2.730048005	113000000	566000000	1731000000	3199000000	3765000000	5.182135503	21.1103978	102.8462977	2
NaN	NaN	NaN	7	NaN	NaN	5	NaN	NaN	NaN	44.913	NaN	NaN	67.178	NaN	11.466	8.708	NaN	15.3	78.672	75.50868293	72.496	1.534	88.228167	78.1894242	NaN	NaN	NaN	21.51012342	66.84775719	11.64211939	49.59365012	17.41587135	32.17777877	0.254245493	NaN	NaN	268192	50.23155226	NaN	NaN	NaN	163827.7651	-0.669672794	61.086	1.722024008	104364.2349	38.914	NaN	507000	NaN	706000000	55.96799825	9000000	48000000	697000000	101000000	149000000	10.29042124	52.69778327	93.67438795	3
NaN	NaN	NaN	NaN	NaN	NaN	5	NaN	NaN	NaN	26.7268	NaN	NaN	103.4278	NaN	22.306	3.006	NaN	7.1	78.842	76.46490244	74.201	2.341	87.4390353	84.0081803	NaN	NaN	NaN	29.82915799	67.19935157	2.971490441	48.81095973	4.421903444	44.38905629	2.211211015	NaN	NaN	334348	49.30969301	NaN	NaN	NaN	94838.4789	0.56505453	28.3652	2.870602698	239509.5211	71.6348	NaN	NaN	NaN	155000000	3.756909706	NaN	NaN	155000000	456000000	456000000	21.34160517	85.67974268	105.9575405	3
NaN	NaN	NaN	110845	NaN	NaN	NaN	NaN	NaN	NaN	61.6294	NaN	NaN	203.1366	NaN	26.194	8.411	NaN	62.6	63.988	62.23731707	60.57	3.51	65.5449729	59.1630395	NaN	NaN	NaN	38.70994621	56.94945864	4.34059515	75.5942943	7.621837423	67.97245687	2.896402974	NaN	NaN	588050	48.99405326	NaN	NaN	NaN	432055.6243	1.397738611	73.4726	7.168460637	155994.3757	26.5274	NaN	6000	NaN	9000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.17808679	111.8903969	1
NaN	NaN	3581	2	NaN	NaN	27	NaN	NaN	85	63.6496	53.77004435	NaN	535.8626	NaN	26.306	13.971	NaN	48.8	49.935	49.81156098	49.694	3.316	41.2819504	34.3740476	NaN	NaN	NaN	37.28940266	59.57640682	3.134190517	67.85168045	5.260791451	62.590889	1.497554787	NaN	NaN	1784449	50.12519278	NaN	NaN	NaN	820147.036	-0.271273045	45.9608	3.026978156	964301.964	54.0392	NaN	1193000	NaN	235000000	8.852226982	5000000	11000000	230000000	204000000	215000000	10.1536832	71.57895195	88.54312424	2
NaN	NaN	49239	28704	NaN	NaN	43	NaN	NaN	90	124.9088	NaN	NaN	490.8608	NaN	38.848	19.655	NaN	112	44.992	43.52353659	42.125	5.392	41.462437	34.1900458	NaN	NaN	NaN	41.95475102	54.09543974	3.949809242	84.85846584	7.301556768	77.55690908	1.752993036	NaN	NaN	3767068	50.84553823	NaN	NaN	NaN	2345956.665	1.615633463	62.2754	1.980158503	1421111.335	37.7246	NaN	10000	NaN	5000000	NaN	NaN	NaN	NaN	NaN	29000000	NaN	25.73573132	93.74280181	0
NaN	NaN	129224	4	NaN	NaN	5	NaN	NaN	NaN	15.9998	NaN	NaN	59.37125658	NaN	10.6	7.1	NaN	5.3	82.1	79.48780488	77	1.505	90.7125543	84.2717091	NaN	NaN	NaN	18.79919151	68.5378637	12.6629448	45.90475193	18.47583819	27.42891373	1.009521666	3700.717752	1310.223489	31081900	50.4875863	NaN	NaN	NaN	6338594.031	0.379924717	20.3932	1.17144792	24743305.97	79.6068	NaN	19679000	18359000	12680000000	4.081724096	2057000000	2673000000	10623000000	11961000000	14634000000	5.420496881	68.09239051	96.91699139	3
NaN	NaN	58494	61	NaN	NaN	5	NaN	NaN	NaN	5.41	NaN	NaN	51.78156351	NaN	10	8.5	NaN	4.6	83.1	80.1804878	77.4	1.38	92.3862313	85.3537125	NaN	NaN	NaN	17.24273126	67.33146615	15.4258026	48.51896999	22.91024313	25.60872686	0.632771238	NaN	NaN	7229854	51.13949968	NaN	NaN	NaN	1926828.39	0.531513002	26.651	0.669588332	5303025.61	73.349	NaN	7455000	11554000	9290000000	7.404468821	2508000000	1944000000	6782000000	5141000000	7085000000	6.534573496	65.19713145	103.5168017	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.2576	NaN	NaN	56.5806	NaN	10.402	9.762	NaN	NaN	80.189	77.78526829	75.496	1.404	91.7194603	84.761365	NaN	NaN	NaN	16.66141538	68.65462067	14.68396394	45.65662008	21.38816557	24.2684545	0.456535591	NaN	NaN	145995	51.21373188	NaN	NaN	NaN	101464.4811	0.404174146	69.4986	0.575945641	44530.51893	30.5014	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	389	834	NaN	NaN	5	NaN	NaN	NaN	62.6602	NaN	NaN	73.69465309	NaN	16.235	5.049	60.7	8.7	80.327	77.20721951	74.236	2.047	88.149878	78.3187811	NaN	NaN	NaN	27.23183036	65.33591375	7.432255895	53.0551794	11.37545259	41.6797268	1.188641387	413.1156133	NaN	15604200	50.53997325	NaN	NaN	NaN	2140677.781	-1.226806262	13.7186	1.578126944	13463522.22	86.2814	NaN	1723000	1608000	1184000000	5.283315787	385000000	231000000	799000000	708000000	939000000	4.385620254	52.06633912	99.20040047	2
NaN	NaN	295325	138129	NaN	NaN	10	NaN	NaN	NaN	7.9276	NaN	NaN	103.5342	NaN	13.38	6.43	86.9	27.1	73.105	71.40553659	69.787	1.72	80.1797555	73.2121737	NaN	NaN	NaN	24.83848113	68.03594423	7.125574641	46.98113054	10.47325017	36.50788037	0.726380638	581.2065826	NaN	1271850000	48.18227717	NaN	NaN	NaN	798645489	-1.367978003	62.794	4.363742332	473204511	37.206	NaN	33167000	12133000	19006000000	6.347838575	1214000000	1083000000	17792000000	13909000000	14992000000	5.525476827	38.46983243	113.1824824	2
NaN	NaN	41186	2724	NaN	NaN	26	NaN	NaN	100	137.5208	NaN	NaN	382.8408	NaN	37.866	15.134	NaN	85.9	50.907	49.79297561	48.732	4.947	46.7201875	42.8925998	NaN	NaN	NaN	42.53504281	53.95000554	3.514951648	85.35679283	6.515201644	78.84159119	2.279359238	NaN	NaN	16039737	50.20900904	NaN	NaN	NaN	8638713.633	1.171849685	53.8582	3.587787896	7401023.367	46.1418	NaN	221000	NaN	182000000	6.447680281	109000000	39000000	73000000	160000000	199000000	6.804803585	37.51735657	129.207685	1
NaN	NaN	210	17938	NaN	NaN	10	NaN	NaN	NaN	94.902	NaN	NaN	106.1958	NaN	22.51	5.607	NaN	20.5	75.089	71.27365854	67.64	2.603	81.4041509	68.3393764	NaN	22	NaN	32.40864837	62.80032831	4.791023318	59.23483633	7.628978138	51.60585819	1.642280531	97.82958268	NaN	40422597	50.69405983	NaN	NaN	NaN	11166257.35	0.557818034	27.6238	2.059307785	29256339.65	72.3762	NaN	616000	1381000	1483000000	9.848066861	266000000	392000000	1217000000	1164000000	1556000000	9.804071688	25.44319938	115.4116471	2
NaN	NaN	13	26	NaN	NaN	54	NaN	NaN	NaN	64.1676	NaN	NaN	258.6058	NaN	39.888	10.279	NaN	70.5	59.683	58.09980488	56.592	5.313	65.7596881	57.2688855	NaN	NaN	NaN	41.18649233	55.92293894	2.89056873	78.81749759	5.168842668	73.64865492	2.649189433	NaN	NaN	577569	49.80971938	NaN	NaN	NaN	415624.4281	2.706180976	71.961	2.503071336	161944.5719	28.039	NaN	19000	NaN	9000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.89289757	119.9618172	0
NaN	NaN	NaN	4	NaN	NaN	15	NaN	NaN	NaN	96.8774	NaN	NaN	104.9656	NaN	27.787	6.007	NaN	30.2	74.134	69.96985366	66.004	3.528	77.8948878	67.5107499	NaN	NaN	NaN	40.91135805	53.6785488	5.410093149	86.29415704	10.07868743	76.21546961	1.781231997	101.1017848	31.4538886	445096	51.57764427	NaN	NaN	NaN	203472.0756	-0.062789427	45.7142	3.36090406	241623.9244	54.2858	NaN	134000	NaN	77000000	46.14666903	23000000	8000000	54000000	47000000	55000000	15.69032563	43.33738682	103.1182221	1
NaN	NaN	8104	86	NaN	NaN	5	NaN	NaN	NaN	78.512	NaN	NaN	65.9614	NaN	19.54	3.93	NaN	10.5	80.414	77.97492683	75.652	2.345	88.5449939	80.8484597	NaN	NaN	NaN	30.74804444	63.70513802	5.546817542	56.97320987	8.707017542	48.26619233	2.114814179	NaN	NaN	4002946	49.1865487	NaN	NaN	NaN	1618327.021	0.803584242	40.4284	3.014578785	2384618.979	59.5716	NaN	1131000	361000	1339000000	19.55115251	166000000	70000000	1173000000	364000000	434000000	6.268806747	70.65520906	107.3025027	2
NaN	NaN	1036	18959	NaN	NaN	5	NaN	NaN	NaN	53.8196	NaN	NaN	88.1984	NaN	12.803	7.192	NaN	6.3	78.527	76.57963415	74.725	1.626	86.6634312	80.2305517	NaN	NaN	NaN	21.31508441	68.74441828	9.940497301	45.46635566	14.46007916	31.0062765	0.322372377	NaN	NaN	11140168	49.75416437	NaN	NaN	NaN	2718200.992	0.322372377	24.4	0.322372377	8421967.008	75.6	NaN	1736000	121000	1840000000	NaN	148000000	NaN	1692000000	NaN	NaN	NaN	20.51553973	113.0078467	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.578499529	NaN	NaN	42501	NaN	NaN	NaN	NaN	0	NaN	0	5.578499529	42501	100	NaN	334000	NaN	585000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
