Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	2888	11	NaN	NaN	NaN	NaN	NaN	NaN	6.1128	56.14035088	70.04595837	39.4332	NaN	11.713	6.792	NaN	3	81.404	79.19695122	77.095	1.485	92.841588	87.2515701	NaN	NaN	NaN	18.14403645	70.50007611	11.35588744	41.84381849	16.10762437	25.73619412	1.243122039	751.9672656	NaN	1090473	49.02024257	NaN	NaN	NaN	325641.4092	0.664138082	29.8624	1.490656458	764831.5908	70.1376	NaN	2141000	1019000	2459000000	25.99831095	279000000	338000000	2180000000	1266000000	1604000000	14.9358929	38.62224905	146.1663909	3
NaN	NaN	2323	1067	NaN	NaN	NaN	NaN	NaN	NaN	10.3406	NaN	NaN	62.58286128	NaN	11.3	10.2	NaN	3.6	80.1	77.07804878	74.2	1.49	90.1020881	78.9880257	NaN	NaN	NaN	14.0521356	71.40374322	14.54412118	40.04868022	20.36884976	19.67983046	0.601029549	2754.79301	1533.067075	10487178	51.00421591	NaN	NaN	NaN	2777969.555	0.777861582	26.4892	0.537385692	7709208.445	73.5108	NaN	8390000	6618000	7936000000	6.693862657	923000000	81000000	7013000000	4077000000	4158000000	3.777574156	111.1233352	181.3243377	3
NaN	NaN	593799	170	NaN	NaN	NaN	NaN	NaN	NaN	7.4918	NaN	NaN	53.67421769	NaN	8.1	10.4	NaN	3.5	82.5	79.83658537	77.3	1.36	92.1044213	85.3422961	NaN	NaN	NaN	13.59005829	66.2294787	20.18046301	50.99016625	30.47051465	20.5196516	-0.25338341	3780.093687	NaN	81902307	51.00684344	NaN	NaN	NaN	21521469.21	-0.602888002	26.277	-0.128514032	60380837.79	73.723	NaN	24220000	72300000	47452000000	3.369638677	12727000000	11707000000	34725000000	81400000000	93107000000	7.474996631	62.03739012	134.6049024	3
NaN	NaN	NaN	53	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.348322307	NaN	NaN	67922	NaN	NaN	NaN	NaN	22395.24184	-0.445327287	32.972	-0.300569665	45526.75816	67.028	NaN	75000	NaN	84000000	53.64519825	NaN	NaN	84000000	13000000	13000000	4.912235393	53.11981378	110.7419344	2
NaN	NaN	20355	10	NaN	NaN	NaN	NaN	NaN	NaN	5.6222	NaN	NaN	64.89462158	NaN	11.4	9.9	NaN	3.5	80.8	78.59756098	76.5	1.84	88.9467291	83.4118747	NaN	NaN	NaN	18.1841975	65.72770709	16.0880954	52.14283964	24.47688519	27.66595445	0.535079062	6390.346459	2627.764905	5523095	50.44276123	NaN	NaN	NaN	739697.0672	-0.857426404	13.3928	0.752155597	4783397.933	86.6072	NaN	8547000	NaN	5617000000	3.809368903	NaN	NaN	5617000000	8968000000	8968000000	6.642180593	56.92993982	117.7827462	3
NaN	NaN	NaN	230	NaN	NaN	NaN	NaN	NaN	NaN	106.6674	1.252144082	54.35549665	132.1896	NaN	22.153	5.934	NaN	22.5	75.819	72.96197561	70.241	2.615	78.8877876	69.7085936	NaN	NaN	NaN	31.37947782	62.42080619	6.19971599	60.20299336	9.932130596	50.27086276	1.355537718	NaN	NaN	9796852	49.81903371	NaN	NaN	NaN	3096334.262	-0.768218718	31.6054	2.352380904	6700517.738	68.3946	NaN	3992000	415000	4049000000	39.23905881	NaN	164000000	4049000000	341000000	505000000	3.57029234	37.99842479	110.2215239	2
NaN	NaN	94137	8185	NaN	NaN	NaN	NaN	NaN	NaN	6.8362	NaN	NaN	104.2216	NaN	20.432	4.87	NaN	27.6	74.124	72.6227561	71.193	2.308	81.9284546	78.260329	NaN	NaN	NaN	27.39492254	68.04381209	4.561265367	46.96413521	6.703424201	40.26071101	1.505227546	NaN	NaN	34950168	49.53156737	NaN	NaN	NaN	10150577.29	-2.102757663	29.043	3.020375774	24799590.71	70.957	NaN	1912000	1677000	382000000	0.793041168	115000000	119000000	267000000	456000000	575000000	1.171532772	61.15557533	293.8843965	2
NaN	NaN	116557	1027	NaN	NaN	NaN	NaN	NaN	NaN	81.9032	53.84236453	83.94933292	85.3302	NaN	21.026	4.99	NaN	21	78.339	75.30219512	72.41	2.517	85.5920197	75.7810226	NaN	NaN	NaN	30.71702159	63.16378322	6.119195194	58.31857262	9.687822486	48.63075013	1.446623057	NaN	NaN	14261566	49.90158513	NaN	NaN	NaN	4818726.443	-0.462339812	33.7882	2.435001961	9442839.557	66.2118	NaN	968000	814000	674000000	4.279759093	4000000	257000000	670000000	549000000	806000000	4.772971064	55.65534074	305.2589391	2
NaN	NaN	94406	6990	NaN	NaN	NaN	NaN	NaN	NaN	44.202	56.33433201	NaN	87.0212	NaN	23.473	5.138	NaN	20.4	74.703	72.73412195	70.859	2.778	80.3839649	72.0520662	NaN	NaN	NaN	31.78602849	63.28347074	4.930500767	58.01914597	7.791135203	50.22801076	1.762775838	420.440246	NaN	79716203	49.77909949	NaN	NaN	NaN	45194782.43	1.640088115	56.6946	1.923624116	34521420.57	43.3054	NaN	11914000	NaN	11757000000	26.35560906	1002000000	403000000	10755000000	2538000000	2941000000	5.462268374	35.98572804	198.8688838	1
NaN	NaN	4751	209168	NaN	NaN	NaN	NaN	NaN	44	61.4144	NaN	NaN	267.8368	NaN	36.782	7.931	NaN	48.8	62.933	60.55692683	58.294	4.543	58.1626605	46.3725158	NaN	NaN	NaN	41.6063603	55.93820475	2.455434948	78.76869744	4.389549073	74.37914836	2.996127059	NaN	NaN	5097998	50.77998281	NaN	NaN	NaN	4051328.031	2.532869751	79.469	4.809756501	1046669.969	20.531	NaN	79000	NaN	26000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.36898798	71.00214891	0
NaN	NaN	3970	34	NaN	NaN	NaN	NaN	NaN	NaN	11.921	NaN	NaN	42.62479531	NaN	10.8	8.4	NaN	3.9	84.6	81.47560976	78.5	1.4	93.9804105	85.5482877	NaN	NaN	NaN	14.83618308	68.30390643	16.85991049	46.4045107	24.68366945	21.72084125	0.771622835	2931.834627	NaN	45908594	50.65437083	NaN	NaN	NaN	10482125.63	0.262249013	22.8326	0.922837182	35426468.37	77.1674	NaN	52178000	12844000	59539000000	16.88172122	6202000000	5308000000	53337000000	16911000000	22219000000	5.912055749	35.76136447	126.2091829	3
NaN	NaN	24	248	NaN	NaN	NaN	NaN	NaN	NaN	20.5228	NaN	97.05847112	76.59595858	NaN	11.8	12	NaN	3.6	80.1	74.82439024	69.8	1.62	86.9491993	64.450849	NaN	NaN	NaN	15.12408805	67.75514524	17.12076671	47.59026734	25.26858536	22.32168198	-0.030138615	3210.276462	626.8498967	1340271	53.92448577	NaN	NaN	NaN	409401.8602	-0.053706691	30.5462	-0.019771475	930869.1398	69.4538	NaN	1900000	752000	1444000000	10.63282296	354000000	91000000	1090000000	606000000	697000000	5.595571616	99.80326484	118.9468186	3
NaN	NaN	121886	62889	NaN	NaN	NaN	NaN	NaN	84	62.7424	NaN	NaN	265.4654	NaN	32.158	9.949	NaN	56.5	59.707	58.11817073	56.605	4.352	54.3710107	48.9817962	NaN	NaN	NaN	42.13623186	54.58808558	3.27568256	83.19015758	6.000728043	77.18942953	2.168156644	NaN	NaN	81187751	50.23606332	NaN	NaN	NaN	67754750.47	1.91516495	83.4544	3.454070263	13433000.53	16.5456	NaN	NaN	NaN	1119000000	32.59488905	790000000	1000000	329000000	138000000	139000000	1.536594979	29.05237448	422.1324406	0
NaN	NaN	7447	6	NaN	NaN	NaN	NaN	NaN	NaN	9.3286	NaN	NaN	55.594044	NaN	11.3	9.3	NaN	2.5	83.1	79.7195122	76.5	1.86	93.0570172	83.6319187	NaN	NaN	NaN	16.65291596	66.51137452	16.83570952	50.35022314	25.31252683	25.03769631	0.478246393	7647.362018	NaN	5338871	50.95499523	NaN	NaN	NaN	884789.7353	-0.306712469	16.5726	0.634912344	4454081.265	83.4274	NaN	3423000	5832000	4141000000	4.558108744	1327000000	832000000	2814000000	4373000000	5205000000	6.064805515	51.63313813	110.3939431	3
NaN	NaN	196364	87	NaN	NaN	NaN	NaN	NaN	NaN	6.7172	100	99.25592548	55.42604502	NaN	12.8	8.5	NaN	3.5	84.5	81.06829268	77.8	2	93.4372537	84.8723422	NaN	NaN	NaN	18.36488148	65.02252631	16.61259222	53.79285562	25.54897996	28.24387566	0.541817076	NaN	NaN	64720232	51.36213009	NaN	NaN	NaN	10035389.73	-4.088196162	15.5058	1.41526605	54684842.27	84.4942	NaN	76764000	21281000	58543000000	9.434592583	9070000000	7390000000	49473000000	38327000000	45717000000	6.862938032	39.91526545	117.6369332	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.057600133	NaN	NaN	48625	NaN	NaN	NaN	NaN	28836.08375	-0.327808683	59.303	0.621884265	19788.91625	40.697	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.2951197	104.4815946	3
NaN	NaN	8845	144	NaN	NaN	NaN	NaN	NaN	0	86.3624	NaN	NaN	265.1728	NaN	27.223	9.119	NaN	51.5	62.915	61.84912195	60.834	3.286	61.0725177	55.6306721	NaN	NaN	NaN	36.01242627	59.65428439	4.333289341	67.63255317	7.264003558	60.36854962	1.858361903	NaN	NaN	1477514	49.87184563	NaN	NaN	NaN	216172.1183	-1.295573867	14.6308	2.409019431	1261341.882	85.3692	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.77564603	193.5662475	2
NaN	NaN	269363	156	NaN	NaN	NaN	NaN	NaN	NaN	29.6812	100	NaN	58.42411806	NaN	12.8	9.1	84	4.6	82.1	80.05121951	78.1	1.94	90.7294889	85.5645542	NaN	NaN	NaN	17.43220052	66.1762509	16.39154858	51.11161276	24.76953341	26.34207934	0.677747055	3946.940192	870.7523797	61811027	50.85634742	NaN	NaN	NaN	12728250.3	0.192335077	20.5922	0.804010812	49082776.7	79.4078	NaN	28199000	58614000	38564000000	6.471400043	8066000000	10574000000	30498000000	50559000000	61133000000	9.393019302	38.48739928	110.5928726	3
NaN	NaN	870	15020	NaN	NaN	NaN	NaN	99.9	NaN	42.593	NaN	NaN	67.6472	NaN	12.021	11.201	NaN	19.9	76.753	73.14714634	69.713	1.563	84.4975036	69.5804388	NaN	NaN	NaN	16.73287024	68.86307967	14.40405009	45.21569538	20.9169415	24.29875388	0.616296226	NaN	NaN	4410800	52.8877722	NaN	NaN	NaN	2086855.339	0.501381849	47.3124	0.719599666	2323944.661	52.6876	NaN	1500000	1980000	537000000	16.74351738	61000000	130000000	476000000	181000000	311000000	5.904311411	52.32549149	395.8198049	1
NaN	NaN	13658	14893	NaN	NaN	NaN	NaN	NaN	90	67.6138	NaN	NaN	230.3368	NaN	31.975	7.995	NaN	53.7	64.347	63.38817073	62.475	4.236	55.5038552	51.4002672	NaN	NaN	NaN	38.78383275	57.46122337	3.75494388	74.03040542	6.534744058	67.49566137	2.379568288	NaN	NaN	23824402	49.1301944	NaN	NaN	NaN	11790505.95	0.966660288	49.4892	3.783535231	12033896.05	50.5108	NaN	803000	NaN	849000000	11.15725774	81000000	264000000	768000000	684000000	948000000	8.626515323	53.45170073	176.989169	1
NaN	NaN	15325	10920	NaN	NaN	NaN	NaN	NaN	NaN	147.9002	NaN	NaN	308.5572	NaN	39.276	13.36	NaN	83.1	54.769	53.16992683	51.647	5.327	63.3994563	55.1877644	NaN	NaN	NaN	43.06153628	53.60196377	3.336499947	86.56032907	6.22458528	80.33574379	2.092245878	NaN	NaN	9761217	49.47639213	NaN	NaN	NaN	6389360.767	1.445666631	65.4566	3.329041123	3371856.233	34.5434	NaN	NaN	NaN	4900000	0.436735713	2100000	15000000	2800000	13000000	28000000	2.013229796	50.6590804	111.1202832	0
NaN	NaN	10118	1973	NaN	NaN	NaN	NaN	NaN	NaN	72.6942	NaN	NaN	248.0872	NaN	38.569	9.453	NaN	59.2	59.026	57.83821951	56.707	4.977	55.4647481	47.9360849	NaN	NaN	NaN	44.2418098	53.58549355	2.17269665	86.61767088	4.054635883	82.563035	2.750576451	NaN	NaN	1681734	50.60595159	NaN	NaN	NaN	740820.6443	1.158361842	44.051	4.022279248	940913.3557	55.949	NaN	142000	NaN	64000000	22.99143336	1000000	NaN	63000000	9000000	9000000	2.627524188	37.61981124	99.70913973	0
NaN	NaN	7898	1109	NaN	NaN	NaN	NaN	NaN	80	105.1352	NaN	NaN	362.056	NaN	38.719	17.005	NaN	100.1	48.836	47.3132439	45.863	5.142	44.5243611	38.8502348	NaN	NaN	NaN	41.51708859	55.16215344	3.320757972	81.28371314	6.019993355	75.26371978	2.067076404	NaN	NaN	1484120	50.4422489	NaN	NaN	NaN	853591.618	0.797245494	57.515	3.81223852	630528.382	42.485	NaN	NaN	NaN	12000000	7.753787771	NaN	300000	12000000	25700000	26000000	8.990599595	42.1188331	217.3383508	0
NaN	NaN	NaN	344	NaN	NaN	NaN	NaN	NaN	NaN	119.5666	NaN	NaN	343.6588	NaN	36.978	14.802	NaN	82.6	51.878	50.5447561	49.275	5.259	46.7154441	42.3022667	NaN	NaN	NaN	39.44869809	57.59365159	2.957650323	73.63024786	5.135375587	68.49487227	2.797176952	NaN	NaN	681115	48.7327397	NaN	NaN	NaN	413814.1427	2.645207238	60.7554	3.032900968	267300.8573	39.2446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.9005561	840.1771582	3
NaN	NaN	1695	62	NaN	NaN	NaN	NaN	NaN	NaN	10.7964	69.08752328	NaN	45.811	NaN	10.5	9.6	NaN	4	82.8	80.18780488	77.7	1.52	93.5973996	85.5383864	NaN	NaN	NaN	14.4959641	67.01283722	18.49119868	49.22513976	27.59351707	21.63162269	0.405562688	NaN	NaN	11282760	50.54847026	NaN	NaN	NaN	4395943.82	-0.05689963	38.9616	0.701880591	6886816.18	61.0384	NaN	14915000	NaN	14796000000	25.01438078	115000000	20000000	14681000000	3381000000	3401000000	4.038993989	27.9425354	97.42693417	3
NaN	NaN	NaN	333	NaN	NaN	NaN	NaN	NaN	NaN	39.6192	NaN	NaN	79.3202	NaN	19.378	6.154	NaN	10.8	77.095	75.49234146	73.966	2.258	86.4329253	81.5419917	NaN	NaN	NaN	27.89310381	64.82838782	7.278508372	54.25341177	11.22734749	43.02606428	0.359927248	NaN	NaN	104097	50.06291966	NaN	NaN	NaN	64015.90751	-0.14193022	61.4964	1.166734428	40081.09249	38.5036	NaN	114000	NaN	99000000	56.82549349	NaN	NaN	99000000	10000000	10000000	2.770239304	40.07047091	88.31439926	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.9	7.9	NaN	NaN	NaN	NaN	NaN	2.359	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.008876974	NaN	NaN	56323	NaN	NaN	NaN	NaN	8967.74806	-1.906349063	15.922	0.354540981	47355.25194	84.078	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.47293684	134.5039665	3
NaN	NaN	131	5768	NaN	NaN	NaN	NaN	NaN	43	105.2696	NaN	NaN	124.0754	NaN	32.704	5.514	54.1	26.1	74.212	70.58463415	67.13	4.05	79.5988685	67.5633895	NaN	NaN	NaN	41.84559054	53.86483974	4.28956972	85.64986081	7.963580215	77.68628059	2.472865881	NaN	NaN	14033623	51.27352012	NaN	NaN	NaN	7171630.429	1.632623052	51.1032	3.358634555	6861992.571	48.8968	NaN	1777000	1326000	1179400000	12.79189579	400000	147000000	1179000000	715000000	862000000	6.773161935	49.67695919	163.6259969	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.9384	NaN	NaN	70.8642	NaN	18.089	5.501	NaN	NaN	78.22	75.81678049	73.528	2.496	89.1033779	80.4365131	NaN	NaN	NaN	27.79913003	65.26979804	6.931071933	53.21021821	10.61911043	42.59110778	1.228058293	NaN	NaN	177707	49.12018097	NaN	NaN	NaN	12155.51421	1.020677208	6.8402	1.243302081	165551.4858	93.1598	NaN	1053000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.54149625	3
NaN	NaN	NaN	727	NaN	NaN	NaN	NaN	10.5	NaN	62.562	NaN	NaN	125.1854	NaN	18.319	5.79	42.5	31.2	72.458	69.19787805	66.093	2.289	74.3127663	63.3314659	NaN	33.5	18	34.52791526	61.29764373	4.174441011	63.13840781	6.8101166	56.32829121	0.19074957	NaN	NaN	753013	49.74774605	NaN	NaN	NaN	539832.0076	0.189912633	71.6896	0.192868955	213180.9924	28.3104	28.5	141000	NaN	35000000	3.729398181	NaN	NaN	35000000	52000000	52000000	3.797663502	94.9504911	124.7427688	1
NaN	NaN	86	12	NaN	NaN	NaN	NaN	NaN	NaN	3.6074	100	94.02616976	38.418	NaN	11.7	5.9	NaN	NaN	85.9	82.72439024	79.7	1.042	94.1048473	87.5699569	NaN	NaN	NaN	11.92297686	75.52971689	12.54730625	32.39821902	16.61241	15.78580902	0.371923126	2759.45424	352.4625729	7003700	52.54902062	NaN	NaN	NaN	0	NaN	0	0.371923126	7003700	100	NaN	16926000	81958000	20418000000	5.001380819	4340000000	NaN	16078000000	15669000000	15669000000	3.990703073	325.712945	152.8148143	3
NaN	NaN	19	1166	NaN	NaN	NaN	NaN	NaN	NaN	90.206	NaN	NaN	117.0884	NaN	27.095	4.917	NaN	19.8	74.947	72.532	70.232	3.202	80.3151423	72.852075	NaN	NaN	NaN	37.34837761	58.37980586	4.271816537	71.29210783	7.317284589	63.97482325	1.99538027	NaN	NaN	7449923	50.05084617	NaN	NaN	NaN	3651102.963	0.807570421	49.0086	3.150454593	3798820.037	50.9914	NaN	870000	395000	616100000	10.6627258	100000	65000000	616000000	296000000	361000000	4.296335558	85.84252262	150.4539584	1
NaN	NaN	1238	76478	NaN	NaN	NaN	NaN	88.4	NaN	13.1936	93.62549801	99.89136857	58.2792	NaN	10.1	11.8	NaN	4.8	79.6	76.16829268	72.9	1.5	89.896909	77.2558918	NaN	NaN	3.72	15.13868595	67.72846142	17.13285263	47.6484153	25.2963854	22.3520299	-0.112828625	1571.347473	635.7031185	4429000	51.86148295	NaN	NaN	NaN	1890704.668	-0.641306129	42.6892	0.282642337	2538295.332	57.3108	NaN	8694000	2497000	9224000000	40.37416028	224000000	21000000	9000000000	1013000000	1034000000	4.158083933	49.93446268	182.6188986	3
NaN	NaN	3	24116	NaN	NaN	NaN	NaN	NaN	NaN	44.3382	NaN	NaN	241.4402	NaN	26.996	9.069	NaN	55.9	62.582	61.43468293	60.342	3.418	64.1825854	56.7688953	NaN	NaN	NaN	36.34524579	59.28956325	4.365190959	68.66374875	7.362494712	61.30125404	1.305174249	NaN	NaN	9864241	50.403954	NaN	NaN	NaN	4891834.94	-1.834275046	49.5916	4.493022791	4972406.06	50.4084	NaN	423000	NaN	312000000	33.67541652	NaN	370000000	312000000	63000000	433000000	15.44095884	41.73143589	125.6835233	0
NaN	NaN	6044	1537	NaN	NaN	NaN	NaN	NaN	NaN	15.3628	NaN	98.12113274	98.96572908	NaN	9.6	13	NaN	6	77.9	73.90487805	70.1	1.32	85.9698656	67.9424478	NaN	NaN	NaN	14.79531697	68.85799449	16.34668853	45.22641958	23.73971048	21.4867091	-0.154908814	2005.949263	552.5758362	10022650	52.53277114	NaN	NaN	NaN	3162647.208	-1.789394361	31.555	0.60772596	6860002.793	68.445	NaN	9058000	16640000	6740000000	6.829244576	1028000000	483000000	5712000000	2750000000	3233000000	3.492783341	126.9577153	167.332875	3
NaN	NaN	798	18213	NaN	NaN	NaN	NaN	NaN	84	44.008	NaN	NaN	175.3628	NaN	18.585	7.095	60.63	26.8	70.131	68.47097561	66.89	2.145	80.5038403	72.4484428	NaN	NaN	NaN	27.36113288	67.16532858	5.473538543	48.88634079	8.149351249	40.73698954	1.042990038	89.61120929	NaN	237414495	50.11731108	NaN	NaN	NaN	120780825.7	-0.512273104	50.8734	2.679460716	116633669.3	49.1266	NaN	6324000	5053000	6054000000	4.558693869	456000000	1592000000	5598000000	5316000000	6908000000	6.189400669	39.55519964	135.0167717	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.68228048	NaN	NaN	82358	NaN	NaN	NaN	NaN	40592.28161	0.92685984	49.2876	0.445144591	41765.71839	50.7124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	185323	19514	NaN	NaN	NaN	NaN	NaN	66	81.667	NaN	NaN	171.6076	NaN	22.52	8.116	NaN	50	66.33	64.77856098	63.301	2.663	68.1219706	59.0690597	NaN	NaN	NaN	30.97049643	64.17765911	4.851844454	55.81746263	7.560020918	48.25744171	1.407235784	NaN	NaN	1207740408	48.32640045	NaN	NaN	NaN	838280539.8	0.920015348	69.409	2.521590789	369459868.2	30.591	NaN	5168000	11067000	11509000000	4.405283328	373000000	2197000000	11136000000	9310000000	11507000000	3.498291608	31.01324539	412.605614	1
NaN	NaN	9571	7	NaN	NaN	NaN	NaN	NaN	NaN	14.0272	85.71428571	NaN	56.65437816	NaN	16.7	6.5	NaN	3.6	82.436	80.03841463	77.755	2.07	91.9385542	86.7157944	NaN	NaN	NaN	21.03526937	67.48588284	11.47884778	48.17913878	17.00925779	31.169881	0.748690133	3372.527102	741.5153639	4458942	49.98507542	NaN	NaN	NaN	1711618.394	0.011047183	38.3862	1.211017523	2747323.606	61.6138	NaN	7189000	7047000	8392000000	4.164119672	3498000000	114000000	4894000000	8773000000	8887000000	5.305371236	80.06813932	91.41795748	3
NaN	NaN	1070488	72774	NaN	NaN	NaN	NaN	NaN	NaN	27.6756	NaN	NaN	84.1988	NaN	17.368	5.405	NaN	22.9	74.379	72.49207317	70.695	1.701	81.952836	75.1131364	NaN	NaN	NaN	23.22778843	71.55165252	5.220559052	39.75917603	7.296210315	32.46296572	1.166041901	NaN	NaN	73137148	49.20137712	NaN	NaN	NaN	22919719.44	0.289177723	31.338	1.568821034	50217428.56	68.662	NaN	NaN	NaN	2310000000	NaN	298000000	1025000000	2012000000	9108000000	10133000000	NaN	39.15170325	204.1650951	2
NaN	NaN	35218	1785212	NaN	NaN	NaN	NaN	NaN	NaN	93.136	NaN	NaN	123.4872	NaN	35.875	5.963	NaN	31.6	71.871	68.0915122	64.492	4.766	81.0976177	66.0185921	NaN	NaN	NaN	43.33894176	53.32421578	3.336842463	87.53205938	6.25764939	81.27440999	3.02360054	49.47173624	26.10285031	31090763	49.85039845	NaN	NaN	NaN	10372749.08	3.282583584	33.3628	2.827038822	20718013.92	66.6372	NaN	1262000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	122.881839	200.3102376	1
NaN	NaN	62	4	NaN	NaN	NaN	NaN	NaN	NaN	13.364	NaN	NaN	NaN	NaN	15.8	6.3	NaN	1.8	83.3	81.45609756	79.7	2.23	92.9059426	90.0112469	NaN	NaN	NaN	20.98751347	67.12175952	11.89072701	48.98298363	17.71515987	31.26782375	0.341241979	NaN	NaN	318499	49.64980668	NaN	NaN	NaN	20681.41407	-1.450597906	6.4934	0.466873497	297817.5859	93.5066	NaN	1280000	259000	541000000	8.503345923	NaN	NaN	541000000	535000000	535000000	10.00679019	63.33715315	93.81494603	3
NaN	NaN	17736	1310	NaN	NaN	NaN	NaN	NaN	NaN	14.03	100	96.10586105	45.29318893	NaN	21.5	5.2	NaN	3.8	83.5	81.55365854	79.7	2.96	93.1437813	87.463105	NaN	NaN	NaN	27.31632537	62.40941441	10.27426022	60.2322357	16.46267685	43.76955885	2.390207338	NaN	NaN	7485600	50.66741257	NaN	NaN	NaN	616663.728	1.652464378	8.238	2.456705762	6868936.272	91.762	NaN	2321000	4007000	4332000000	6.394671697	591000000	960000000	3741000000	2909000000	3869000000	6.133257665	49.88700893	97.33469794	3
NaN	NaN	54965	45	NaN	NaN	NaN	NaN	NaN	NaN	5.5932	NaN	99.75334077	NaN	NaN	9.5	9.8	NaN	3.4	84.1	81.38536585	78.8	1.41	93.5701702	86.2978189	NaN	NaN	NaN	14.05625782	65.77318666	20.17055551	52.03763885	30.66683635	21.3708025	0.600742268	1690.011199	NaN	60192698	51.15451959	NaN	NaN	NaN	19205322.99	0.205366146	31.9064	0.786541611	40987375.01	68.0936	NaN	43239000	29060000	41938000000	8.348509172	1560000000	6449000000	40378000000	27950000000	34399000000	6.71382495	38.93683523	94.25046214	3
NaN	NaN	26	909	NaN	NaN	NaN	NaN	NaN	NaN	74.2768	NaN	88.25925181	119.2324	NaN	16.33	6.51	NaN	16.8	75.297	72.59465854	70.021	2.357	81.2480994	69.7443121	NaN	NaN	NaN	29.56548551	62.61595622	7.818558269	59.7037018	12.48652698	47.21717482	0.312105477	NaN	NaN	2695600	50.80101891	NaN	NaN	NaN	1293914.956	0.32668957	48.001	0.298644586	1401685.044	51.999	NaN	1831000	NaN	2070000000	51.25943335	145000000	43000000	1925000000	216000000	259000000	4.074701567	51.28463361	94.0127136	2
