Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
9.917966238	-22190	NaN	6123	424498	4.108036548	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.00713845	NaN	12.7	12.5	NaN	12.6	75.42	71.38390244	67.54	1.893	NaN	NaN	NaN	NaN	NaN	21.72345201	65.78102982	12.49551817	52.0195112	18.99562565	33.02388556	-0.267830773	NaN	NaN	10333355	51.46251698	NaN	NaN	NaN	2560605.369	-0.150732377	24.78	-0.306376919	7772749.631	75.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
6.149922067	1620956	816000	NaN	5936181	7.473189773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.03954939	NaN	11.4	11.6	NaN	7	78.65	75.31612195	72.141	1.45	NaN	NaN	NaN	NaN	NaN	15.97832307	69.12931682	14.89236011	44.6564274	21.54275609	23.11367131	0.861969449	NaN	NaN	79433029	51.8365196	NaN	NaN	NaN	21353186.86	0.559622128	26.882	0.973358359	58079842.14	73.118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.30764428	NaN	3
71.67069447	NaN	NaN	NaN	2519	3.55158898	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.3204446	NaN	23	8.6	NaN	14.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.441737843	NaN	NaN	70926	NaN	NaN	NaN	NaN	22897.74984	-1.47099102	32.284	0.052719041	48028.25016	67.716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.0149624	NaN	2
7.361277284	32839	32906	NaN	235189	4.574825727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.1468492	NaN	12.3	11.9	NaN	7.2	77.73	74.80536585	72.02	1.67	NaN	NaN	NaN	NaN	NaN	17.06036179	67.35298775	15.58665047	48.47151307	23.14173579	25.32977728	0.16245632	NaN	NaN	5140939	50.71897988	NaN	NaN	NaN	779212.1242	-0.484650408	15.157	0.278502554	4361726.876	84.843	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.68135603	NaN	3
24.5117859	-116650	1966	NaN	291151	4.046761865	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.846	6.367	NaN	45.2	70.258	67.70419512	65.272	3.466	NaN	NaN	NaN	NaN	NaN	38.38301875	57.66790286	3.949078387	73.40668733	6.84796601	66.55872132	2.024421852	NaN	NaN	7194666	49.55075051	NaN	NaN	NaN	3221339.755	1.41965223	44.774	2.517432497	3973326.245	55.226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.1727172	31.39822369	2
8.298439822	-70000	169110	19	273954	1.082857145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.797	6.437	NaN	53.5	68.341	67.07178049	65.863	4.713	NaN	NaN	NaN	NaN	NaN	43.12156021	53.28486905	3.593570733	87.67053721	6.744073499	80.92646371	2.526115224	NaN	NaN	25299182	49.63400002	NaN	NaN	NaN	12122103.06	0.822253962	47.915	4.11962178	13177078.94	52.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.60240792	89.32167585	2
7.428783905	0	510	3	78663	0.766652044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.025	6.167	NaN	40.8	71.34	68.85687805	66.492	3.67	NaN	NaN	NaN	NaN	NaN	38.82776882	56.92037892	4.251852258	75.68400263	7.469824232	68.21417839	2.301772545	NaN	NaN	10260587	49.7354586	NaN	NaN	NaN	4608029.622	0.59081961	44.91	3.718550505	5652557.378	55.09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.17744301	59.6693758	2
6.111617639	-651818	1991	48	175574	0.308873829	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.043	8.691	NaN	62.9	63.658	62.01282927	60.446	4.35	NaN	NaN	NaN	NaN	NaN	40.99128525	55.26849394	3.740220809	80.93491041	6.76736517	74.16754524	2.090826998	NaN	NaN	56843275	49.74428198	NaN	NaN	NaN	32128955.9	2.253728089	56.522	1.879449289	24714319.1	43.478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.83943209	146.0905901	1
29.8242036	-3800	NaN	43	11848	0.375139118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.617	15.682	NaN	85.5	50.479	48.23353659	46.095	6.215	NaN	NaN	NaN	NaN	NaN	46.30989189	51.08446171	2.605646401	95.75424043	5.100663321	90.65357711	1.455658655	NaN	NaN	3158295	50.95559471	NaN	NaN	NaN	2659284.39	1.319883887	84.2	2.182343256	499010.61	15.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
3.50316896	-67671	8303	NaN	829705	2.135638893	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.09680973	NaN	10.3	8.5	NaN	9.3	80.51	76.83756098	73.34	1.33	NaN	NaN	NaN	NaN	NaN	19.87292191	66.45136159	13.67571651	50.48600603	20.58003957	29.90596646	0.151881923	NaN	NaN	38850435	51.03697025	NaN	NaN	NaN	9576243.723	-0.767245164	24.649	0.454392082	29274191.28	75.351	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.51742039	NaN	3
5.843888725	15032	NaN	NaN	381997	24.34382675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.8405632	NaN	14.2	12.4	NaN	16.3	74.7	69.47560976	64.5	2.04	NaN	NaN	NaN	NaN	NaN	22.09703687	66.20467444	11.69828869	51.04673627	17.66988327	33.376853	0.066490191	NaN	NaN	1569174	53.2386767	NaN	NaN	NaN	453051.9173	-0.183266928	28.872	0.168048886	1116122.083	71.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9.135585684	780430	773764	1345928	1155390	2.390465646	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.06	18.205	4.8	118.2	48.541	47.04539024	45.621	7.078	NaN	NaN	NaN	NaN	NaN	45.07290952	52.06151309	2.865577392	92.08047188	5.504214576	86.5762573	3.335678298	NaN	NaN	48333261	50.36829814	NaN	NaN	NaN	42233120.13	3.068693896	87.379	5.203904929	6100140.871	12.621	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.41312824	NaN	0
7.277220422	15510	2348	NaN	63255	1.268542571	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.24618425	NaN	13.1	10	NaN	5.6	78.88	74.81317073	70.94	1.78	NaN	NaN	NaN	NaN	NaN	19.31537945	67.30058573	13.38403483	48.58711691	19.88695147	28.70016544	0.443382074	NaN	NaN	4986431	51.47934168	NaN	NaN	NaN	1028850.308	-2.948259375	20.633	1.344274245	3957580.692	79.367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.57332751	NaN	3
2.634895288	278191	193000	NaN	5897267	10.11961836	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.00066609	NaN	13.4	9.3	NaN	7.3	80.8	76.6	72.6	1.77	NaN	NaN	NaN	NaN	NaN	20.09126713	65.88160878	14.02712409	51.78742877	21.29141099	30.49601778	0.507523439	NaN	NaN	58275587	51.33158556	NaN	NaN	NaN	15119018.29	0.195030401	25.944	0.617230349	43156568.71	74.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.25117074	NaN	3
NaN	NaN	NaN	NaN	2881	6.057866184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.8	76.0097561	72.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.21214707	NaN	NaN	47558	NaN	NaN	NaN	NaN	33008.10548	-0.162571345	69.406	-0.324524251	14549.89452	30.594	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
9.224161538	20000	417	NaN	127667	13.74176035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.346	10.753	NaN	68.5	62.88	61.28912195	59.774	5.178	NaN	NaN	NaN	NaN	NaN	41.43495895	52.9659521	5.599088956	88.80053325	10.57110981	78.22942344	3.205137918	NaN	NaN	929044	50.48985839	NaN	NaN	NaN	286675.1071	-1.071292203	30.857	5.174270712	642368.8929	69.143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.45021646	91.01984388	2
17.84684133	98758	43632	1	3716271	6.49157678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.14188336	NaN	13.9	11.1	NaN	7.8	78.8	75.8804878	73.1	1.83	NaN	NaN	NaN	NaN	NaN	19.0255249	65.27138395	15.70309114	53.20649563	24.05815565	29.14833998	0.298930554	NaN	NaN	57247586	51.40465331	NaN	NaN	NaN	12514322.3	0.527920808	21.86	0.234963303	44733263.7	78.14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.30797285	NaN	3
1.388159271	-64512	NaN	NaN	338300	7.044981258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.10693542	NaN	16.696	9.152	NaN	40.2	74.18	70.24787805	66.503	2.18	NaN	NaN	NaN	NaN	NaN	24.598173	66.07092785	9.330899145	51.35249837	14.12254898	37.22994939	-0.027068389	NaN	NaN	4802000	52.47242719	NaN	NaN	NaN	2159075.24	-0.401793556	44.962	0.280100081	2642924.76	55.038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
36.87087881	-30000	8123	4691	716527	4.843553703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.006	11.173	NaN	76.2	57.808	56.84302439	55.924	5.616	NaN	NaN	NaN	NaN	NaN	43.9598835	52.98788008	3.052236417	88.72240189	5.760253878	82.96214801	2.74666436	NaN	NaN	14793415	49.25674701	NaN	NaN	NaN	9402546.64	1.63734118	63.559	4.711451214	5390868.36	36.441	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.71183651	41.15628638	1
3.654678733	162450	325000	NaN	241121	4.186583472	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.475	20.886	NaN	134.8	44.923	43.67068293	42.478	6.745	NaN	NaN	NaN	NaN	NaN	44.43186013	52.28080343	3.287336436	91.27479578	6.287846055	84.98694972	4.491119832	NaN	NaN	5759374	49.60111984	NaN	NaN	NaN	4145251.843	4.101461226	71.974	5.498820529	1614122.157	28.026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.27598978	77.07835063	0
76.20733272	48392	78	4	118123	12.2261427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.273	13.251	11.8	78.1	54.362	53.12504878	51.947	6.09	NaN	NaN	NaN	NaN	NaN	46.66309925	51.05185421	2.28504654	95.87927126	4.475932511	91.40333875	4.035629415	NaN	NaN	966151	49.7878696	NaN	NaN	NaN	595999.2289	2.33413234	61.688	6.837624136	370151.7711	38.312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.09922313	94.58443166	0
8.374389605	-20000	3004	5003	13866	1.363830844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.539	21.633	NaN	124.8	44.351	42.82414634	41.37	6.649	NaN	NaN	NaN	NaN	NaN	43.75510846	52.7591854	3.485706136	89.54045488	6.606823266	82.93363162	2.00432397	NaN	NaN	1016695	50.54662411	NaN	NaN	NaN	730688.5296	0.430553585	71.869	6.14119337	286006.4705	28.131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.03955628	181.6515761	0
12.66478709	15000	NaN	NaN	2740	0.732841741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.905	19.598	NaN	118.3	48.385	46.76543902	45.223	5.9	NaN	NaN	NaN	NaN	NaN	37.69293931	57.84020306	4.466857633	72.8901261	7.722755795	65.1673703	3.141201362	NaN	NaN	373887	48.94847909	NaN	NaN	NaN	243979.9619	1.679255965	65.255	5.946037275	129907.0382	34.745	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.26511253	5.8528705	3
15.19132979	154571	8488	16	412093	4.057270613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.6059041	NaN	10.1	9.3	NaN	11.5	79.5	76.93902439	74.5	1.4	NaN	NaN	NaN	NaN	NaN	19.24838155	67.06379931	13.68781913	49.11174288	20.41014567	28.70159721	0.665839349	NaN	NaN	10156902	50.72657342	NaN	NaN	NaN	4180276.156	0.470680393	41.157	0.802567554	5976625.844	58.843	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.86970317	NaN	3
83.97634751	-14723	NaN	4	4263	4.431392931	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.418	8.341	54.3	16.9	70.676	68.92736585	67.262	3.842	NaN	NaN	NaN	NaN	NaN	38.93347193	53.18399168	7.882536383	88.02650353	14.82125755	73.20524598	-0.606266593	NaN	NaN	96200	50.64449064	NaN	NaN	NaN	64042.264	-0.679844036	66.572	-0.459575351	32157.736	33.428	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.70949687	NaN	2
NaN	NaN	NaN	NaN	8547	15.37230216	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.6	8.4	NaN	NaN	NaN	NaN	NaN	2.44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.541029273	NaN	NaN	55600	NaN	NaN	NaN	NaN	11287.912	-1.15565672	20.302	0.977877573	44312.088	79.698	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.02944537	NaN	3
19.4729321	-300000	223377	47988	264257	2.961482914	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.114	8.797	NaN	55.5	65.324	62.28668293	59.394	5.58	NaN	NaN	NaN	NaN	NaN	45.27024203	51.28198835	3.447769623	95.00023929	6.723159014	88.27708028	2.286379333	NaN	NaN	8923131	49.63755435	NaN	NaN	NaN	5254207.227	1.621171521	58.883	3.246785537	3668923.773	41.117	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.75756655	40.4885242	1
NaN	503	NaN	NaN	69755	52.08940066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.039	4.325	NaN	NaN	74.457	72.08553659	69.827	3.131	NaN	NaN	NaN	NaN	NaN	30.17085592	65.95725615	3.871887928	51.61334148	5.870298666	45.74304282	2.080272398	NaN	NaN	133914	46.71953642	NaN	NaN	NaN	12325.44456	5.490660696	9.204	1.74096588	121588.5554	90.796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
90.94214967	-87978	NaN	2	4095	0.564881347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.899	9.907	NaN	48.4	64.295	61.10146341	58.06	2.586	NaN	NaN	NaN	NaN	NaN	34.44327805	60.56976457	4.986957379	65.09887517	8.233410539	56.86546463	-0.442647298	NaN	NaN	724931	50.87201403	NaN	NaN	NaN	510474.6623	-0.314755505	70.417	-0.746414239	214456.3377	29.583	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	143.2237525	NaN	1
32.53631195	160164	8161	NaN	2218473	38.88987641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.20094179	NaN	12	5.2	NaN	NaN	80.3	77.3804878	74.6	1.272	NaN	NaN	NaN	NaN	NaN	21.48665388	69.81751534	8.695830774	43.23053392	12.45508485	30.77544908	0.321315033	NaN	NaN	5704500	48.87048472	NaN	NaN	NaN	27552.735	-131.3644585	0.483	1.655985903	5676947.265	99.517	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	217.3513398	38.37939302	3
22.35939133	-70000	237100	18	270423	5.530902002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.403	6.749	NaN	42.9	68.591	66.33939024	64.195	5.142	NaN	NaN	NaN	NaN	NaN	45.3372469	51.34185573	3.320897362	94.77285846	6.468206718	88.30465174	2.825246351	NaN	NaN	4889311	49.88854258	NaN	NaN	NaN	2911095.769	1.914059273	59.54	4.181410215	1978215.231	40.46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.38275254	35.98410879	1
33.65441328	6922	NaN	NaN	475438	9.946401674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.54924161	NaN	11.6	10.9	NaN	11.1	75.93	72.1704878	68.59	1.63	NaN	NaN	NaN	NaN	NaN	20.50385194	68.15726556	11.33888249	46.7195011	16.63635183	30.08314928	0.272337011	NaN	NaN	4780000	51.620495	NaN	NaN	NaN	2196935.8	-0.48542955	45.961	0.921378928	2583064.2	54.039	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
76.60227733	-131470	NaN	2092	19084	0.267850238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.366	12.818	NaN	99.2	56.375	55.09041463	53.867	5.43	NaN	NaN	NaN	NaN	NaN	43.04791507	53.14698064	3.805104285	88.15744336	7.159586939	80.99785642	2.091653826	NaN	NaN	7124877	50.67531692	NaN	NaN	NaN	5093574.567	0.633874129	71.49	5.843375755	2031302.433	28.51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.39855814	0
15.30444652	-77083	45123	5767	347510	3.349820725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	132.6949106	NaN	12.1	14	NaN	16.7	73.7	69.31560976	65.14	1.84	NaN	NaN	NaN	NaN	NaN	20.23030323	66.39670905	13.37298773	50.60987425	20.14104	30.46883425	-1.033117297	NaN	NaN	10373988	51.98119372	NaN	NaN	NaN	3543961.781	-1.467160208	34.162	-0.807156678	6830026.219	65.838	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.53169487	NaN	3
5.559114912	-263782	3278	7169	465612	0.252575133	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.894	8.388	NaN	54.1	63.79	62.10385366	60.498	3.122	NaN	NaN	NaN	NaN	NaN	36.45836538	59.78126537	3.760369248	67.27648599	6.290213538	60.98627245	1.722440745	NaN	NaN	184345939	49.98504849	NaN	NaN	NaN	127965577	0.435664861	69.416	4.705953612	56380361.98	30.584	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.52185098	66.4856126	1
NaN	NaN	NaN	NaN	34769	49.44889281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.501697537	NaN	NaN	70313	NaN	NaN	NaN	NaN	33928.83502	1.509572842	48.254	1.494354244	36384.16498	51.746	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
2.830351956	-13569	212743	198	7493204	0.85755651	NaN	NaN	NaN	NaN	NaN	NaN	NaN	241.3855337	NaN	31.301	10.583	NaN	81	58.653	58.35285366	58.067	3.917	NaN	NaN	NaN	NaN	NaN	37.95652392	58.25759454	3.785881539	71.65144012	6.498520182	65.15291994	2.090641763	NaN	NaN	873785449	48.02332214	NaN	NaN	NaN	650559480.3	1.76907695	74.453	3.033737033	223225968.7	25.547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.72136573	32.45764615	1
36.0556233	-115193	360	NaN	227961	6.487270538	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.42982084	NaN	15.1	9	NaN	7.5	77.647	74.74131707	71.974	2.12	NaN	NaN	NaN	NaN	NaN	27.00846365	61.60954617	11.38199019	62.31250873	18.47439381	43.83811492	0.084448658	NaN	NaN	3513974	50.24344285	NaN	NaN	NaN	1514311.956	-0.208007207	43.094	0.306428526	1999662.044	56.906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.90111332	NaN	3
24.78030068	1344375	4174401	75889	4291601	7.821314747	NaN	NaN	NaN	NaN	NaN	NaN	NaN	174.307077	NaN	33.671	8.184	NaN	47.1	65.776	61.91046341	58.229	4.818	NaN	NaN	NaN	NaN	NaN	45.69919551	50.87757314	3.423231351	96.55025549	6.728369967	89.82188552	2.178034369	NaN	NaN	54870583	49.50499797	NaN	NaN	NaN	23961983.6	1.310739328	43.67	3.69349878	30908599.4	56.33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.15089402	NaN	2
7.970243765	-630184	900	1133805	83638	0.459695619	NaN	NaN	NaN	NaN	NaN	NaN	NaN	154.0412908	NaN	38.498	6.512	NaN	36.7	72.293	67.53419512	63.002	5.989	NaN	NaN	NaN	NaN	NaN	46.29305205	49.84540773	3.861540218	100.6202869	7.747033063	92.87325383	3.010307081	NaN	NaN	18194213	50.38376536	NaN	NaN	NaN	5511754.886	2.34787549	30.294	3.235667447	12682458.11	69.706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
26.375924	320	85	NaN	9584	3.7609977	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.02395631	NaN	18.7	6.7	NaN	5.2	80.501	78.03273171	75.682	2.31	NaN	NaN	NaN	NaN	NaN	24.94966502	64.40757792	10.64275706	55.26123359	16.5240759	38.73715769	0.777662199	NaN	NaN	254826	49.80238861	NaN	NaN	NaN	23571.405	-1.741685395	9.25	1.038056026	231254.595	90.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.34236211	NaN	3
8.645698	65418	NaN	16	1632704	35.03656652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.59479177	NaN	22.2	6.8	NaN	9.6	78.4	76.60731707	74.9	2.824	NaN	NaN	NaN	NaN	NaN	31.25822093	59.8547228	8.887056276	67.07119393	14.84771102	52.2234829	3.094602814	NaN	NaN	4660000	50.10370118	NaN	NaN	NaN	449270.6	1.99908035	9.641	3.212203312	4210729.4	90.359	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.00632668	NaN	3
11.59334048	-10241	10840	NaN	1428219	2.518050312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.12906484	NaN	10	9.4	NaN	8.4	80.26	76.85902439	73.62	1.26	NaN	NaN	NaN	NaN	NaN	16.46572822	68.60117824	14.93309354	45.77009108	21.76798405	24.00210703	0.083708573	NaN	NaN	56719240	51.48670836	NaN	NaN	NaN	18872759.92	0.143833635	33.274	0.05373974	37846480.08	66.726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.08081413	NaN	3
85.53275439	-160500	NaN	NaN	20760	0.868619247	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.2	6	NaN	28.4	73.055	70.64563415	68.351	2.948	NaN	NaN	NaN	NaN	NaN	35.15767414	57.5848373	7.257488555	73.65682476	12.60312418	61.05370057	0.633803421	NaN	NaN	2390000	50.85223152	NaN	NaN	NaN	1208288.4	0.231102455	50.556	1.047244932	1181711.6	49.444	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.20078572	NaN	2
9.016552777	118198	929737	55	1146349	36.16242902	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.673	5.286	40	31.3	71.673	70.4345122	69.255	5.808	NaN	NaN	3.9	NaN	7.4	46.64083591	49.80847982	3.550684264	100.7690264	7.128674227	93.64035217	3.662471427	NaN	NaN	3170000	47.54212112	NaN	NaN	NaN	880340.7	-0.547117721	27.771	5.329363056	2289659.3	72.229	22.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.13820665	59.53833025	2
1.321688751	-628449	6819	NaN	1075626	0.870691372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.45148784	NaN	10	6.7	57.9	4.6	81.91	78.83682927	75.91	1.54	NaN	NaN	NaN	NaN	NaN	18.31241405	69.7393442	11.94824174	43.39108167	17.13271308	26.25836859	0.341370597	NaN	NaN	123537000	50.96629984	NaN	NaN	NaN	27994719.57	-0.210477554	22.661	0.503645482	95542280.43	77.339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.84922255	NaN	3
0.404044206	-594906	NaN	NaN	3619200	22.13848789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	136	NaN	21.7	7.7	NaN	48	73.1	68.33658537	63.8	2.72	NaN	NaN	NaN	NaN	NaN	31.47050212	62.67845735	5.851040532	59.54444992	9.335010432	50.20943949	0.604342663	NaN	NaN	16348000	51.57711434	NaN	NaN	NaN	7149634.32	0.487339752	43.734	0.695380429	9198365.68	56.266	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
