Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	1297	6984	NaN	NaN	NaN	130	NaN	NaN	11.35	NaN	NaN	72.69892365	NaN	9.1	10.6	NaN	5	78.5	75.22195122	72.1	1.17	88.9079637	75.0503788	NaN	NaN	NaN	15.91164579	70.22370446	13.86464975	42.4020575	19.7435465	22.65851099	-0.309549365	1466.673197	792.399236	10204853	51.31682785	NaN	NaN	NaN	2666323.992	-0.087318537	26.128	-0.388032745	7538529.008	73.872	NaN	NaN	NaN	3376000000	7.409613331	412000000	200000000	2964000000	1597000000	1797000000	3.810503433	100.921992	118.837517	3
NaN	NaN	980000	928	NaN	NaN	NaN	110	NaN	NaN	10.386	NaN	NaN	61.29243148	NaN	8.7	10.2	NaN	4.2	81.2	78.22926829	75.4	1.34	91.001326	82.5796318	NaN	NaN	NaN	15.11263438	67.54093203	17.3464336	48.0583655	25.68284606	22.37551944	0.168128319	3224.620489	NaN	82488495	51.1563139	NaN	NaN	NaN	22121599.61	-0.046424071	26.8178	0.246866974	60366895.39	73.1822	NaN	17969000	73300000	26690000000	3.734140067	7412000000	6490000000	19278000000	53006000000	59496000000	9.428615367	55.12409545	101.2508347	3
NaN	NaN	NaN	6	NaN	NaN	NaN	150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.4	7.2	NaN	12.3	78.8	76.59756098	74.5	1.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.210453562	NaN	NaN	69301	NaN	NaN	NaN	NaN	22823.03693	-0.041484295	32.9332	-0.293321636	46477.96307	67.0668	NaN	69000	NaN	46000000	37.34747975	NaN	NaN	46000000	9000000	9000000	5.760570629	47.77795743	80.49844139	2
NaN	NaN	73597	8	NaN	NaN	NaN	120	NaN	NaN	6.618	NaN	NaN	75.85298141	NaN	11.9	10.9	NaN	4.4	79.2	76.89512195	74.7	1.72	87.2306237	81.0342754	NaN	NaN	NaN	18.74760032	66.44403712	14.80836256	50.50259487	22.28696992	28.21562496	0.319487125	4756.887944	NaN	5375931	50.55229433	NaN	NaN	NaN	784756.9037	-0.710972065	14.5976	0.496688239	4591174.096	85.4024	NaN	3436000	4935000	4791000000	5.832784024	NaN	NaN	4791000000	5838000000	5838000000	8.095353247	62.00514329	108.4443156	3
NaN	NaN	NaN	83	NaN	NaN	NaN	230	NaN	31	109.6	NaN	NaN	146.811	NaN	24.324	5.892	69.8	29.2	73.87	71.40531707	69.058	2.836	76.8385008	68.683353	2.3	27.8	23.3	34.0569845	60.3618696	5.581145908	65.66749948	9.246144869	56.42135461	1.529612784	NaN	NaN	8860760	49.72351698	NaN	NaN	NaN	3250126.768	-0.593277032	36.68	2.780294545	5610633.232	63.32	10.9	2811000	332000	2730000000	33.14796377	NaN	134000000	2730000000	295000000	429000000	4.226101348	52.70149703	96.8562364	2
NaN	NaN	169233	12091	NaN	NaN	NaN	190	NaN	NaN	8.539	79.84393226	NaN	123.166	NaN	20.543	5.025	57	36.1	72.015	70.72990244	69.506	2.519	78.5691857	75.6298784	NaN	NaN	NaN	32.22944886	63.4724226	4.298128542	57.54873677	6.771647223	50.77708955	1.472644656	NaN	NaN	31441848	49.5480116	NaN	NaN	NaN	11587012.71	-1.680192177	36.8522	3.359601676	19854835.29	63.1478	NaN	988000	1257000	111000000	NaN	NaN	NaN	111000000	248000000	248000000	NaN	53.92929211	131.3541155	2
NaN	NaN	3240	818	NaN	NaN	NaN	190	NaN	50	84.501	NaN	NaN	92.529	NaN	23.78	4.939	NaN	26.3	77.052	74.04080488	71.173	2.844	84.0721007	74.1273634	NaN	NaN	NaN	33.48271882	61.19800592	5.319275255	63.40401699	8.691909442	54.71210755	1.701333849	43.07841486	NaN	12767415	49.81674444	NaN	NaN	NaN	4899852.994	-0.007888667	38.3778	2.780777987	7867562.006	61.6222	NaN	683000	627000	449000000	7.310792666	2000000	143000000	447000000	364000000	507000000	6.533890098	46.41583425	174.9900032	2
NaN	NaN	80494	6442	NaN	NaN	NaN	190	NaN	NaN	52.484	NaN	NaN	108.116	NaN	25.191	5.609	NaN	31.5	72.104	70.2032439	68.393	3.18	77.611164	69.5065713	NaN	NaN	NaN	34.75992051	60.70107469	4.539004792	64.74172905	7.477634976	57.26409407	1.850441629	NaN	NaN	70174632	49.69380246	NaN	NaN	NaN	40077434.08	1.769929145	57.111	1.957752795	30097197.92	42.889	NaN	4906000	3330000	4133000000	25.14311439	369000000	43000000	3764000000	1266000000	1309000000	6.709930081	20.84871714	90.88925033	1
NaN	NaN	3619	318159	NaN	NaN	NaN	370	68	51	83.216	NaN	NaN	319.699	NaN	38.319	9.583	8	59.6	59.402	57.13246341	54.971	5.235	53.0655482	41.0515511	4.4	46.7	14	43.53171735	54.09104131	2.377241332	84.87349766	4.394889199	80.47860846	4.148829	NaN	NaN	3973973	50.99464617	NaN	NaN	NaN	3250852.977	3.799577242	81.8036	5.734167937	723120.023	18.1964	27	101000	NaN	73000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.30872124	113.5961528	0
NaN	NaN	6780	58	NaN	NaN	NaN	120	NaN	NaN	10.271	NaN	NaN	47.67796252	NaN	10.1	8.9	NaN	5.2	83	79.56829268	76.3	1.26	93.3052528	82.9816684	NaN	NaN	NaN	14.50794643	68.55394708	16.93810649	45.87052134	24.70770424	21.1628171	1.446951382	2014.223423	734.3503254	41313973	50.94613952	NaN	NaN	NaN	9734563.574	1.075016343	23.5624	1.561882338	31579409.43	76.4376	NaN	50331000	3871000	35468000000	18.92541213	3588000000	2071000000	31880000000	7295000000	9366000000	4.671165195	42.37124854	107.6578614	3
NaN	NaN	10	1060	NaN	NaN	NaN	180	NaN	NaN	22.284	NaN	NaN	112.0671415	NaN	9.6	13.5	NaN	7.2	77	70.90487805	65.1	1.37	84.434076	57.8139367	NaN	NaN	NaN	16.7511029	67.4143936	15.8345035	48.33627459	23.48831259	24.847962	-0.400846007	2254.828828	386.2472395	1358644	53.93113158	NaN	NaN	NaN	415601.0477	-0.416536486	30.5894	-0.393930398	943042.9523	69.4106	NaN	1362000	1849000	737000000	14.13594549	182000000	74000000	555000000	231000000	305000000	5.320822427	139.3651239	113.3168979	3
NaN	NaN	132940	61180	NaN	NaN	NaN	340	NaN	16	97.216	NaN	NaN	323.137	NaN	39.336	13.172	NaN	78.3	54.36	52.91868293	51.546	5.699	49.7860363	43.8482479	NaN	NaN	NaN	45.55861614	51.44477169	2.996612171	94.38321273	5.82491101	88.55830172	2.548006331	NaN	NaN	69040669	50.27688174	NaN	NaN	NaN	58599372.46	2.321815941	84.8766	3.827029311	10441296.54	15.1234	NaN	156000	NaN	261000000	24.492649	189000000	10000000	72000000	45000000	55000000	2.702179007	26.62218435	129.783112	0
NaN	NaN	12490	9	NaN	NaN	NaN	130	NaN	NaN	13.12	NaN	NaN	60.64197332	NaN	10.7	9.5	NaN	3.3	81.5	78.1195122	74.9	1.72	91.8690862	80.4463568	NaN	NaN	NaN	17.8502478	66.87672421	15.27302799	49.52885504	22.83758388	26.69127116	0.24238105	7432.698293	NaN	5200598	51.1317979	NaN	NaN	NaN	911571.2186	-0.578059451	17.5282	0.417624664	4289026.781	82.4718	NaN	2875000	5857000	2235000000	4.041313173	658000000	432000000	1577000000	2006000000	2438000000	5.819761222	58.70772787	102.9574129	3
NaN	NaN	132182	90	NaN	NaN	NaN	100	NaN	NaN	8.017	NaN	NaN	60.6740217	NaN	12.9	8.8	NaN	4.1	83	79.26097561	75.7	1.88	92.055408	81.2134702	NaN	NaN	NaN	18.62207595	65.11632012	16.26160394	53.57133177	24.97316174	28.59817003	0.72667916	3118.719576	NaN	61803045	51.43438188	NaN	NaN	NaN	13127584.79	-3.567526462	21.241	1.917093381	48675460.21	78.759	NaN	77012000	18315000	40537000000	10.23830672	5526000000	4039000000	35011000000	23769000000	27808000000	7.459491824	45.52119098	102.8636705	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.3	79.09756098	77	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.256152506	NaN	NaN	46944	NaN	NaN	NaN	NaN	29239.25818	0.156345476	62.2854	3.09938455	17704.74182	37.7146	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.20172758	96.28129977	3
NaN	NaN	13473	37	NaN	NaN	NaN	140	NaN	87	107.05	NaN	NaN	289.941	NaN	29.971	10.361	NaN	58.7	60.562	59.42390244	58.34	3.823	60.6252262	52.5171796	NaN	NaN	NaN	40.14434346	55.24167146	4.613985074	81.02276298	8.352363265	72.67039971	2.143406029	NaN	NaN	1290532	50.16438944	NaN	NaN	NaN	239233.66	-1.444565321	18.5376	2.978184396	1051298.34	81.4624	NaN	208000	219000	77000000	2.914998282	59000000	40000000	18000000	194000000	234000000	13.81687654	71.87160214	121.4626722	2
NaN	NaN	260687	164	NaN	NaN	NaN	110	NaN	NaN	27	NaN	NaN	64.89337077	NaN	11.3	10.2	83	5.4	80.5	78.14390244	75.9	1.64	89.4549772	83.4190374	NaN	NaN	NaN	18.60126045	65.55798952	15.84075003	52.53670947	24.16295885	28.37375061	0.367883666	3339.451919	NaN	59325809	51.18191334	NaN	NaN	NaN	12580987.01	0.032701497	21.2066	0.458287416	46744821.99	78.7934	NaN	22307000	59377000	27819000000	6.700562858	7270000000	9381000000	20549000000	41744000000	51125000000	11.07420946	39.97300261	109.0037194	3
NaN	NaN	4192	16975	NaN	NaN	NaN	180	NaN	NaN	48.474	NaN	NaN	73.096	NaN	11.919	10.168	NaN	26.5	75.717	72.06863415	68.594	1.586	84.0970635	68.7817661	NaN	NaN	NaN	20.54437103	66.09066596	13.36496301	51.30729664	20.22216422	31.08513242	-0.672509797	NaN	NaN	4357000	52.73443613	NaN	NaN	NaN	2066490.244	-0.601642258	47.4292	-0.736403189	2290509.756	52.5708	NaN	298000	317000	144000000	14.24173242	18000000	40000000	126000000	149000000	189000000	12.9691434	33.62998929	116.5392102	1
NaN	NaN	33515	15686	NaN	NaN	NaN	200	NaN	99	79.945	70.11736321	15.8167407	267.68	NaN	33.862	9.739	NaN	61.5	60.064	59.23219512	58.44	4.564	56.4243007	51.8536675	NaN	NaN	NaN	40.46835291	56.10423537	3.427411717	78.2396629	6.109007091	72.13065581	2.425965131	NaN	NaN	20114361	49.17381421	NaN	NaN	NaN	10972383.93	1.064062208	54.55	4.085422859	9141977.075	45.45	NaN	483000	NaN	383000000	14.9022012	25000000	65000000	358000000	119000000	184000000	5.528959839	74.19537335	94.76293432	1
NaN	NaN	182163	3418	NaN	NaN	NaN	270	NaN	95	165.686	NaN	NaN	349.791	NaN	41.677	15.931	NaN	99.8	50.868	49.35702439	47.918	5.841	57.8295947	49.9921398	NaN	NaN	NaN	44.02435997	52.6581139	3.317526127	89.90425709	6.300123345	83.60413374	1.552937044	NaN	NaN	8604936	49.51827649	NaN	NaN	NaN	5872713.931	1.020423919	68.2482	2.707224858	2732222.069	31.7518	NaN	43000	NaN	NaN	NaN	NaN	7000000	NaN	31000000	38000000	3.80319849	45.0651915	113.173183	0
NaN	NaN	12120	859	NaN	NaN	NaN	240	NaN	91	102.84	NaN	NaN	268.068	NaN	42.648	11.081	NaN	65.1	56.955	55.7687561	54.639	5.498	52.1918151	45.4913094	NaN	NaN	NaN	45.36501278	52.39201938	2.242967834	90.86876432	4.281124988	86.58763933	2.977014187	NaN	NaN	1376035	50.50194981	NaN	NaN	NaN	680581.4069	1.252767877	49.4596	4.693669494	695453.5931	50.5404	NaN	81000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.55342937	90.29259128	0
NaN	NaN	7639	986	NaN	NaN	NaN	260	NaN	80	130.614	NaN	NaN	375.388	NaN	41.222	18.697	NaN	108.6	46.856	45.39880488	44.011	5.692	42.3176965	36.6242897	NaN	NaN	NaN	42.81688459	53.92030126	3.262814155	85.45890447	6.051179387	79.40772509	1.931721789	NaN	NaN	1289526	50.47881749	NaN	NaN	NaN	808163.9976	0.759768933	62.6714	3.930749372	481362.0024	37.3286	NaN	NaN	NaN	2300000	3.77798093	NaN	5100000	2300000	5100000	10200000	11.86323306	55.49724736	122.3143475	0
NaN	NaN	NaN	552	NaN	NaN	NaN	NaN	NaN	NaN	128.772	NaN	NaN	341.553	NaN	38.699	16.387	NaN	94.2	50.268	48.85178049	47.503	5.675	44.8705369	39.4398854	NaN	NaN	NaN	41.8637914	54.65478898	3.481419623	82.96658328	6.369834533	76.59674875	3.157759822	NaN	NaN	554429	48.75971495	NaN	NaN	NaN	339124.2599	3.135200961	61.1664	3.193302375	215304.7401	38.8336	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	122.230692	102.0464216	3
NaN	NaN	2788	301	NaN	NaN	NaN	110	NaN	NaN	10.671	NaN	NaN	47.421	NaN	9.4	9.5	NaN	5.9	81.1	78.64146341	76.3	1.27	92.4423993	83.4036516	NaN	NaN	NaN	14.7499623	67.72060437	17.52943333	47.66554571	25.88493339	21.78061232	0.342664723	NaN	NaN	10987543	50.63807364	NaN	NaN	NaN	4398533.214	0.053315556	40.032	0.536288552	6589009.786	59.968	NaN	14180000	NaN	10005000000	33.3414867	96000000	17000000	9909000000	2436000000	2453000000	5.962599818	28.7465616	83.05138354	3
NaN	NaN	NaN	73	NaN	NaN	NaN	260	NaN	NaN	51.153	NaN	NaN	92.349	NaN	18.896	6.656	NaN	12.6	75.475	74.0265122	72.647	2.455	84.3714193	79.0176463	NaN	NaN	NaN	33.05673258	59.2435656	7.69970182	68.79470199	12.99668874	55.79801325	0.218965647	NaN	NaN	101954	50.45413528	NaN	NaN	NaN	64813.17734	-0.218953449	63.571	0.987786861	37140.82266	36.429	NaN	132000	NaN	91000000	52.71627188	NaN	NaN	91000000	8000000	8000000	2.940015517	43.92644146	85.86496918	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.60777385	7.685512368	NaN	NaN	72.5	68.86341463	65.4	2.489	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.458574268	538.6979406	52.98668268	56609	NaN	NaN	NaN	NaN	10131.19951	-0.937473396	17.8968	0.765488366	46477.80049	82.1032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.01790655	112.0348076	3
NaN	NaN	733	13888	NaN	NaN	NaN	230	40	33	115.396	NaN	NaN	133.809	NaN	35.892	6.124	43.3	34.4	72.282	68.66231707	65.215	4.633	77.3703966	65.0400309	NaN	NaN	19.2	43.70700499	52.18535449	4.107640527	91.62464447	7.871251556	83.75339291	2.468397517	NaN	NaN	11800351	51.07104865	NaN	NaN	NaN	6378679.733	1.714608897	54.055	3.362578222	5421671.267	45.945	NaN	884000	629000	647000000	16.32065293	27000000	53000000	620000000	276000000	329000000	4.797974331	56.895145	154.5620274	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.471	NaN	NaN	81.727	NaN	21.013	5.015	66.6	NaN	76.938	74.55321951	72.282	2.772	87.8917672	78.0352461	NaN	NaN	NaN	30.14398543	63.99802862	5.857985951	56.25481308	9.153384998	47.10142808	1.696235555	NaN	NaN	160292	49.0130635	NaN	NaN	NaN	11055.33924	1.696235555	6.897	1.696235555	149236.6608	93.103	NaN	1059000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	128.2343041	3
NaN	NaN	NaN	49	NaN	NaN	NaN	190	NaN	NaN	82.358	NaN	NaN	171.667	NaN	20.27	7.707	NaN	37.1	68.817	65.5517561	62.442	2.435	68.8590074	56.290201	NaN	NaN	NaN	36.29286866	59.53577865	4.171352692	67.96622514	7.006463653	60.95976148	0.36434314	NaN	NaN	738011	49.88116692	NaN	NaN	NaN	527385.6126	0.472433398	71.4604	0.094206998	210625.3874	28.5396	NaN	104000	NaN	53000000	8.001207729	4000000	6000000	49000000	38000000	44000000	6.199802734	145.3365827	103.9003237	1
NaN	NaN	1496	5	NaN	NaN	NaN	NaN	NaN	NaN	3.999	NaN	NaN	46.349	NaN	7.1	5	86.2	NaN	84.5	81.47804878	78.6	0.939	93.4917564	86.0799301	NaN	NaN	NaN	16.10375667	72.34550259	11.55074074	38.22559305	15.96607989	22.25951317	0.442846827	1556.145113	224.082556	6744100	51.63444992	NaN	NaN	NaN	0	NaN	0	0.442846827	6744100	100	NaN	10689000	64540000	9849000000	4.021634552	2439000000	NaN	7410000000	12418000000	12418000000	5.368386437	250.2712907	104.8064179	3
NaN	NaN	29	673	NaN	NaN	NaN	240	NaN	61	102.502	NaN	NaN	131.644	NaN	30.331	5.24	NaN	26.6	73.318	70.80260976	68.407	3.776	78.1411245	70.1161594	NaN	NaN	NaN	41.41024277	54.58487758	4.004879643	83.20092382	7.336976504	75.86394732	2.031337866	NaN	NaN	6477525	50.10759514	NaN	NaN	NaN	3450292.556	0.840312174	53.2656	3.406337177	3027232.444	46.7344	NaN	550000	279000	305000000	7.114788151	4000000	72000000	301000000	149000000	221000000	4.321877882	104.5013236	128.4022046	1
NaN	NaN	8392	274806	NaN	NaN	NaN	170	NaN	NaN	14.355	NaN	NaN	70.07	NaN	9	11.4	NaN	6.6	78.4	74.71731707	71.21	1.34	88.4819482	73.4849975	NaN	NaN	5.3	16.51437939	67.17583096	16.30978965	48.86306365	24.27925255	24.5838111	0	1919.385367	443.5723765	4440000	51.83896771	NaN	NaN	NaN	1957391.76	-0.370863032	44.0854	0.293376673	2482608.24	55.9146	NaN	6944000	NaN	3952000000	37.32307367	141000000	71000000	3811000000	781000000	852000000	6.545418307	58.9091085	140.5783507	3
NaN	NaN	NaN	7718	NaN	NaN	NaN	400	NaN	NaN	52.504	NaN	NaN	278.687	NaN	29.763	10.066	NaN	69	60.196	58.84329268	57.555	4.065	62.2488764	52.1790998	NaN	NaN	NaN	39.31339358	56.67470972	4.011896701	76.44554423	7.078812968	69.36673126	1.616998288	NaN	NaN	8935252	50.44666909	NaN	NaN	NaN	5451147.058	-1.125698938	61.0072	6.065018934	3484104.942	38.9928	NaN	140000	NaN	108000000	25.6471147	NaN	154000000	108000000	18000000	172000000	13.75955969	43.86193474	111.0233099	0
NaN	NaN	6088	3517	NaN	NaN	NaN	120	NaN	NaN	18.539	NaN	NaN	110.1573388	NaN	9.5	13.1	NaN	8.5	76.6	72.34878049	68.3	1.3	84.1593468	63.9596379	NaN	NaN	NaN	16.27928334	68.38739658	15.33332008	46.22577405	22.42126597	23.80450808	-0.284751377	1473.038474	485.8615375	10158608	52.47228296	NaN	NaN	NaN	3525951.251	-1.310901175	34.709	0.265071853	6632656.749	65.291	NaN	NaN	12966000	3774000000	8.941195907	46000000	78000000	3728000000	2133000000	2211000000	5.052595637	108.8609324	111.4878894	3
NaN	NaN	28596	9911	NaN	NaN	NaN	220	NaN	82	49.053	NaN	NaN	201.724	NaN	21.026	7.372	NaN	35.1	67.863	66.23780488	64.69	2.386	75.3307371	67.7020794	NaN	NaN	NaN	29.84859275	65.32429753	4.827109719	53.08239626	7.389455228	45.69294103	1.297202154	NaN	NaN	219026365	50.02702643	43	69	55	123583436.2	-0.087956615	56.424	3.119750141	95442928.81	43.576	NaN	5033000	3231000	5797000000	8.806280497	512000000	1753000000	5285000000	3289000000	5042000000	9.567949355	49.83425099	92.50129275	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.4	11.5	NaN	NaN	81.5	77.96585366	74.6	1.65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.85867184	NaN	NaN	78246	NaN	NaN	NaN	NaN	37893.44236	1.11877367	48.4286	0.615035222	40352.55764	51.5714	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	168855	14347	NaN	NaN	NaN	220	NaN	27	98.638	NaN	NaN	196.984	NaN	24.989	8.757	NaN	60.8	63.471	62.32112195	61.226	2.991	64.016969	56.1757867	NaN	NaN	NaN	33.86485078	61.76639799	4.368751225	61.90032647	7.073022496	54.82730397	1.603670294	NaN	NaN	1088694080	48.17931613	NaN	NaN	NaN	780656799.6	1.167281272	71.7058	2.71821267	308037280.4	28.2942	NaN	2384000	4940000	3300000000	4.672944645	198000000	1362000000	3102000000	2988000000	4350000000	5.74321946	20.23093191	105.8267328	1
NaN	NaN	5380	7	NaN	NaN	NaN	110	NaN	NaN	19.002	NaN	NaN	60.52151843	NaN	15.4	7.5	75	5.3	80.3	77.63658537	75.1	1.97	89.8208303	82.8665256	NaN	NaN	NaN	21.08496918	67.81374975	11.10128107	47.46272012	16.37025103	31.09246909	1.699427584	2382.24637	601.9135719	3931947	50.22153169	NaN	NaN	NaN	1585423.942	1.027126525	40.3216	2.132204197	2346523.058	59.6784	NaN	6476000	4634000	4228000000	3.704998849	1131000000	80000000	3097000000	3755000000	3835000000	4.097340856	113.8070928	101.3000208	3
NaN	NaN	1306599	137945	NaN	NaN	NaN	180	NaN	NaN	33.503	NaN	NaN	115.437	NaN	18.097	5.3	73.3	31.6	71.698	70.38678049	69.138	1.996	78.4568657	71.9231547	NaN	NaN	NaN	31.12793666	64.10520417	4.766859172	55.99357541	7.435994056	48.55758135	1.347015388	NaN	NaN	67212850	49.39453544	NaN	NaN	NaN	23223115.08	-0.667767748	34.5516	2.427263324	43989734.92	65.4484	NaN	1585000	2921000	1607000000	NaN	250000000	240000000	1357000000	3750000000	3990000000	NaN	38.701836	147.7016572	2
NaN	NaN	134190	422119	NaN	NaN	NaN	NaN	NaN	NaN	71.249	NaN	NaN	110.827	NaN	37.582	5.631	NaN	33.9	72.761	70.02587805	67.421	5.147	81.8742092	73.1320942	NaN	NaN	NaN	43.43103384	52.84116297	3.727803182	89.24640256	7.054733417	82.19166914	2.566825655	NaN	NaN	25577836	49.94456678	NaN	NaN	NaN	8309011.18	3.020760424	32.4852	2.301277502	17268824.82	67.5148	NaN	NaN	NaN	45000000	NaN	NaN	NaN	45000000	26000000	26000000	NaN	116.1648649	76.54289404	1
NaN	NaN	207	13	NaN	NaN	NaN	130	NaN	NaN	17.259	NaN	NaN	54.40302485	NaN	14.1	6.3	NaN	2.7	82.6	80.44878049	78.4	1.93	92.2917506	88.3809306	NaN	NaN	NaN	22.80598368	65.54362229	11.65039403	52.57014566	17.77502314	34.79512252	0.892596377	NaN	NaN	287523	49.87028384	NaN	NaN	NaN	21117.41426	-0.824462087	7.3446	1.029973575	266405.5857	92.6554	NaN	705000	NaN	415000000	12.36013598	159000000	2000000	256000000	371000000	373000000	11.60769835	50.56976366	98.74550392	3
NaN	NaN	4179	564	NaN	NaN	NaN	90	NaN	NaN	16.043	NaN	NaN	54.03335517	NaN	21.2	5.8	NaN	5.1	81.5	79.45121951	77.5	2.89	92.170248	85.6456166	NaN	NaN	NaN	27.98631438	61.97483334	10.03885228	61.35581916	16.19827233	45.15754683	2.014058394	NaN	NaN	6570000	50.72872457	NaN	NaN	NaN	569684.7	1.290125327	8.671	2.083063572	6000315.3	91.329	NaN	862000	3273000	2426000000	6.170892516	281000000	779000000	2145000000	2543000000	3322000000	7.75677083	57.4147892	95.72807526	3
NaN	NaN	10060	224	NaN	NaN	NaN	100	NaN	NaN	7	NaN	NaN	49.17076507	NaN	9.4	9.7	NaN	4.3	83	79.97804878	77.1	1.27	92.644005	84.6957464	NaN	NaN	NaN	14.19824325	66.93103883	18.87071792	49.40751219	28.19427018	21.21324201	0.315748447	1239.015718	NaN	57157406	51.57168575	NaN	NaN	NaN	18651376.1	0.091677238	32.6316	0.424463805	38506029.9	67.3684	NaN	39799000	25126000	28192000000	9.005385778	1319000000	2712000000	26873000000	16924000000	19636000000	6.493980773	40.9281058	101.322191	3
NaN	NaN	NaN	147	NaN	NaN	NaN	170	NaN	NaN	85.449	NaN	NaN	137.06	NaN	20	6.5	69.1	20.6	73.769	70.7762439	67.926	2.552	79.8007655	67.9142704	NaN	NaN	NaN	32.08835609	60.359068	7.55257591	65.67518902	12.51274442	53.16244461	0.486631138	NaN	NaN	2617495.224	50.59393404	NaN	NaN	NaN	1259036.143	0.398106348	48.1008	0.568747065	1358459.082	51.8992	NaN	1266000	NaN	1482000000	46.00541386	273000000	16000000	1209000000	258000000	274000000	5.735823462	48.02160729	111.2548604	2
NaN	NaN	1699470	1293	NaN	NaN	NaN	160	NaN	NaN	30.993	NaN	NaN	112.711	NaN	28.669	4.212	55.8	22.6	73.556	72.30778049	71.119	3.676	77.9134699	70.5879754	2.6	11.5	4.3	38.48079704	58.07974238	3.439460576	72.17707225	5.921962521	66.25510973	2.420890665	NaN	NaN	5038000	48.12649961	NaN	NaN	NaN	989684.872	1.036733044	19.6444	2.762207921	4048315.128	80.3556	11	2384000	1276000	1254000000	27.59593474	206000000	51000000	1048000000	453000000	504000000	7.894989879	81.86362631	105.0696497	2
NaN	NaN	2657	19	NaN	NaN	NaN	130	NaN	NaN	5.799	NaN	NaN	45.28737942	NaN	9.3	8.1	NaN	3.1	85.2	81.56341463	78.1	1.32	93.7609052	85.5085497	NaN	NaN	NaN	14.24008917	67.49908575	18.26082508	48.15015476	27.05344062	21.09671414	0.232527187	4942.824884	531.8593341	127445000	51.12686663	NaN	NaN	NaN	23474604.33	-7.424600756	18.4194	2.045615443	103970395.7	81.5806	NaN	5239000	16523000	6069000000	1.315651154	2572000000	8321000000	3497000000	26656000000	34977000000	8.537402487	18.93881381	102.3423058	3
