Emigration rate of tertiary educated (% of total tertiary educated population)	Net migration	Refugee population by country or territory of asylum	Refugee population by country or territory of origin	International migrant stock, total	International migrant stock (% of population)	Prevalence of undernourishment (% of population)	Depth of hunger (kilocalories per person per day)	Consumption of iodized salt (% of households)	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	Adolescent fertility rate (births per 1,000 women ages 15-19)	Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)	Completeness of total death reporting (% of reported total deaths to estimated total deaths)	Mortality rate, adult, female (per 1,000 female adults)	Mortality rate, adult, male (per 1,000 male adul ts)	Birth rate, crude (per 1,000 people)	Death rate, crude (per 1,000 people)	Contraceptive prevalence (% of women ages 15-49)	Mortality rate, infant (per 1,000 live births)	Life expectancy at birth, female (years)	Life expectancy at birth, total (years)	Life expectancy at birth, male (years)	Fertility rate, total (births per woman)	Survival to age 65, female (% of cohort)	Survival to age 65, male (% of cohort)	Wanted fertility rate (births per woman)	Female headed households (% of households with a female head)	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)	Population ages 0-14 (% of total)	Population ages 15-64 (% of total)	Population ages 65 and above (% of total)	Age dependency ratio (% of working-age population)	Age dependency ratio, old (% of working-age population)	Age dependency ratio, young (% of working-age population)	Population growth (annual %)	Researchers in R&D (per million people)	Technicians in R&D (per million people)	Population, total	Population, female (% of total)	Completeness of birth registration, rural (%)	Completeness of birth registration, urban (%)	Completeness of birth registration (%)	Rural population	Rural population growth (annual %)	Rural population (% of total population)	Urban population growth (annual %)	Urban population	Urban population (% of total)	Unmet need for contraception (% of married women ages 15-49)	International tourism, number of arrivals	International tourism, number of departures	International tourism, receipts (current US$)	International tourism, receipts (% of total exports)	International tourism, receipts for passenger transport items (current US$)	International tourism, expenditures for passenger transport items (current US$)	International tourism, receipts for travel items (current US$)	International tourism, expenditures for travel items (current US$)	International tourism, expenditures (current US$)	International tourism, expenditures (% of total imports)	Merchandise trade (% of GDP)	Import volume index (2000 = 100)	Income
NaN	NaN	84	11	NaN	NaN	NaN	NaN	NaN	NaN	11.8884	NaN	NaN	49.2768	NaN	14.361	6.883	NaN	6.4	79.803	77.68609756	75.67	1.86	91.7702287	84.7363263	NaN	NaN	NaN	23.27649434	66.56285584	10.16064982	50.23393864	15.26474442	34.96919422	1.923656882	259.8950068	185.0100049	908059	49.59264896	NaN	NaN	NaN	286910.3216	1.538275605	31.596	2.102168262	621148.6784	68.404	NaN	2223000	417000	1918000000	41.16420967	200000000	128000000	1718000000	408000000	536000000	10.74584818	49.678239	NaN	3
NaN	NaN	1805	1934	NaN	NaN	NaN	NaN	NaN	NaN	15.6244	NaN	NaN	76.81925769	NaN	8.8	10.6	NaN	6.5	78.1	74.51463415	71.1	1.16	87.9478253	73.0357932	NaN	NaN	NaN	17.49699306	69.00849124	13.4945157	44.90970343	19.55486268	25.35484075	-0.094744752	1222.527308	682.4788371	10294373	51.34920154	NaN	NaN	NaN	2650801.048	0.415291589	25.75	-0.271020271	7643571.953	74.25	NaN	NaN	NaN	3894000000	11.60633539	NaN	NaN	3894000000	1908000000	1908000000	5.565601913	84.86089706	NaN	3
NaN	NaN	949200	688	NaN	NaN	NaN	NaN	NaN	NaN	12.326	NaN	NaN	64.38143915	NaN	9.6	10.4	NaN	4.7	80.6	77.47560976	74.5	1.36	90.096398	79.7335422	NaN	NaN	NaN	16.04387322	68.2024547	15.75367208	46.62228865	23.09839455	23.5238941	0.015143651	2886.589581	1348.686948	82047195	51.2440439	NaN	NaN	NaN	22025897.69	0.17843334	26.8454	-0.044711632	60021297.31	73.1546	NaN	16511000	69200000	25806000000	4.14659161	7441000000	5830000000	18365000000	54423000000	60253000000	10.0799171	46.60911528	NaN	3
NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.2	7.8	50	13.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.604539412	NaN	NaN	70419	NaN	NaN	NaN	NaN	22985.8883	-0.32782241	32.6416	-0.738360376	47433.1117	67.3584	NaN	66000	NaN	47000000	31.00188112	NaN	NaN	47000000	8000000	8000000	4.646260406	77.00024675	NaN	2
NaN	NaN	69015	28	NaN	NaN	NaN	NaN	NaN	NaN	7.7292	NaN	NaN	80.54691354	NaN	12.5	11	NaN	4.8	78.7	76.13902439	73.7	1.72	86.0743493	78.9661106	NaN	NaN	NaN	18.08453047	66.98118423	14.9342853	49.29565839	22.29623956	26.99941884	0.363162524	NaN	NaN	5304219	50.5997093	NaN	NaN	NaN	792895.873	0.201403189	14.9484	0.391619888	4511323.127	85.0516	NaN	2073000	4788000	3236000000	5.126790795	NaN	NaN	3236000000	4577000000	4577000000	7.65378903	55.21645145	NaN	3
NaN	NaN	614	42	NaN	NaN	NaN	NaN	NaN	NaN	110.7192	NaN	NaN	154.6846	NaN	25.592	5.928	NaN	33.6	72.847	70.37156098	68.014	2.966	75.2364272	66.579057	NaN	NaN	NaN	35.66681326	59.27911678	5.054069966	68.69347156	8.52588608	60.16758548	1.623499961	NaN	NaN	8324680	49.6797173	NaN	NaN	NaN	3322712.775	-0.434645042	39.914	3.014482822	5001967.225	60.086	NaN	2309000	354000	2153000000	28.77572841	NaN	126000000	2153000000	254000000	380000000	4.261618518	59.44858392	80.95513634	2
NaN	NaN	165226	5727	NaN	NaN	NaN	NaN	NaN	NaN	11.1246	NaN	NaN	137.0572	NaN	21.526	5.324	NaN	41.5	70.625	69.33836585	68.113	2.845	76.2402153	73.3060176	NaN	NaN	NaN	36.47945765	59.57547585	3.945066497	67.85430341	6.621963888	61.23233952	1.462353891	NaN	NaN	29673694	49.55835126	NaN	NaN	NaN	12204493.61	-0.84018967	41.129	3.103026397	17469200.39	58.871	NaN	678000	879000	74000000	NaN	NaN	NaN	74000000	269000000	269000000	NaN	40.69288925	105.8359196	2
NaN	NaN	248	512	NaN	NaN	NaN	NaN	NaN	NaN	85.2194	NaN	NaN	103.7682	NaN	25.383	5.18	NaN	30.1	75.436	72.59126829	69.882	3.06	81.7203943	72.3402626	NaN	NaN	NaN	35.09807992	60.01603066	4.885889416	66.62214895	8.14097394	58.48117501	1.563899727	84.78554358	NaN	11959586	49.77983764	NaN	NaN	NaN	4869249.763	0.327293989	40.7142	2.42207634	7090336.237	59.2858	NaN	511000	330000	330000000	6.594118047	39000000	84000000	291000000	241000000	325000000	4.851209668	42.03101588	149.840101	2
NaN	NaN	6276	2612	NaN	NaN	NaN	NaN	NaN	NaN	57.5416	NaN	NaN	131.2216	NaN	26.309	6.313	51.7	40.2	69.639	67.77358537	65.997	3.447	75.099428	67.3250217	NaN	NaN	NaN	37.2131813	58.50559646	4.281222247	70.92381936	7.317628581	63.60619078	1.713613665	NaN	NaN	65309201	49.70707802	NaN	NaN	NaN	37354381.22	1.719558292	57.1962	1.70567076	27954819.78	42.8038	NaN	3213000	2854000	2942000000	23.45344388	377000000	118000000	2565000000	1153000000	1271000000	6.021128429	22.74698964	114.2512178	1
NaN	NaN	2501	346781	NaN	NaN	NaN	NaN	NaN	NaN	95.5976	NaN	NaN	349.1934	NaN	38.205	10.917	NaN	67.4	57.056	54.7357561	52.526	5.62	49.1473338	37.4748239	NaN	NaN	NaN	46.0322933	51.51191638	2.45579032	94.12983836	4.767421778	89.36241658	2.753425588	NaN	NaN	3428264	51.14324593	NaN	NaN	NaN	2838739.723	2.495317353	82.804	4.005709494	589524.2774	17.196	NaN	188000	NaN	34000000	30.9524273	NaN	NaN	NaN	NaN	NaN	NaN	71.89553316	143.8794132	0
NaN	NaN	5939	60	NaN	NaN	NaN	NaN	NaN	NaN	8.499	NaN	NaN	49.81170832	NaN	9.28	9.16	NaN	5.9	82.2	78.66585366	75.3	1.16	92.5779872	81.2358716	NaN	NaN	NaN	15.31024976	68.25389115	16.43585908	46.51179341	24.0804719	22.43132151	0.34978306	1516.810539	488.5987788	39721108	51.07897549	NaN	NaN	NaN	9493503.696	0.010615616	23.9004	0.456542297	30227604.3	76.0996	NaN	41892000	4794000	31592000000	19.65103412	2475000000	1831000000	29117000000	5288000000	7119000000	4.378914554	41.38144725	NaN	3
NaN	NaN	NaN	792	NaN	NaN	NaN	NaN	NaN	NaN	28.8408	NaN	NaN	122.6945968	NaN	8.8	14	NaN	9.9	75.3	69.35853659	63.7	1.28	82.448044	54.9091983	NaN	NaN	NaN	19.22755214	66.20560395	14.5668439	51.0446156	22.00243338	29.04218222	-0.960559005	2141.808123	545.1613692	1386156	53.84156196	NaN	NaN	NaN	420945.0818	-0.579166263	30.3678	-1.1264365	965210.9182	69.6322	NaN	825000	1659000	668000000	16.02010313	129000000	42000000	539000000	155000000	197000000	4.177703283	143.5844182	NaN	3
NaN	NaN	262160	70680	NaN	NaN	NaN	NaN	NaN	NaN	108.656	NaN	NaN	332.573	NaN	43.539	15.009	NaN	92.7	52.171	50.70868293	49.316	6.414	47.9811907	41.9329351	NaN	NaN	NaN	46.07361707	51.01087316	2.915509769	96.0366365	5.715467287	90.32116921	2.75981715	NaN	NaN	62174171	50.30959641	NaN	NaN	NaN	53237131.31	2.547023808	85.6258	4.036877144	8937039.688	14.3742	NaN	112000	NaN	152000000	15.96822696	115000000	5000000	37000000	46000000	51000000	2.809375478	25.74652974	122.6531049	0
NaN	NaN	12290	6	NaN	NaN	NaN	NaN	NaN	NaN	10.3208	NaN	NaN	62.14933537	NaN	11.1	9.6	NaN	3.8	80.84	77.09073171	73.52	1.7	91.0820718	78.1695792	NaN	NaN	NaN	18.53589945	66.8756671	14.58843345	49.53121866	21.81426232	27.71695634	0.265472962	5907.75737	NaN	5153498	51.23592853	NaN	NaN	NaN	943347.8089	-1.058690305	18.305	0.564591766	4210150.191	81.695	NaN	2644000	4743000	2371000000	4.73334691	741000000	503000000	1630000000	2062000000	2565000000	6.63306354	59.11742541	NaN	3
NaN	NaN	140215	64	NaN	NaN	NaN	NaN	NaN	NaN	7.381	NaN	NaN	62.7157363	NaN	12.8	9.1	NaN	4.7	82.4	78.45609756	74.7	1.78	91.444816	79.3795358	NaN	NaN	NaN	19.10005718	65.14254214	15.75740067	53.50951423	24.18910923	29.320405	0.42698263	2662.176433	NaN	60299148	51.43135686	NaN	NaN	NaN	14410410.99	-1.218936708	23.8982	0.949489368	45888737.01	76.1018	NaN	70109000	18077000	29490000000	7.600849046	NaN	NaN	29490000000	18819000000	18819000000	5.441969922	42.78124003	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.4	78.17317073	75.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.389289575	NaN	NaN	44358	NaN	NaN	NaN	NaN	29199.71809	-0.241339382	65.8274	4.607383902	15158.28191	34.1726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.52367661	NaN	3
NaN	NaN	1124	28	NaN	NaN	NaN	NaN	NaN	NaN	125.4956	NaN	NaN	256.9402	NaN	32.972	10.297	NaN	61.6	61.65	60.29268293	59	4.322	63.6356598	55.1974484	NaN	NaN	NaN	41.57706093	53.50858874	4.914350331	86.88588572	9.184227143	77.70165858	2.538015279	NaN	NaN	1177936	50.31461758	NaN	NaN	NaN	256691.1014	-1.728232473	21.7916	3.759897501	921244.8986	78.2084	NaN	195000	203000	110000000	5.171184601	87000000	74000000	23000000	84000000	158000000	7.334619637	67.33796749	113.6380499	2
NaN	NaN	121716	92	NaN	NaN	NaN	NaN	NaN	NaN	30.2008	NaN	NaN	69.20202641	NaN	12	10.6	74	5.8	79.7	77.1902439	74.8	1.71	88.5269388	81.4501446	NaN	NaN	NaN	19.31401309	64.87302033	15.81296657	54.14728571	24.37525876	29.77202694	0.291406085	2695.628674	NaN	58487141	51.33559474	NaN	NaN	NaN	12556136.4	0.014170816	21.4682	0.367327722	45931004.6	78.5318	NaN	23710000	50872000	31658000000	8.237432638	7969000000	8006000000	23689000000	33452000000	41458000000	10.46524414	40.87685451	NaN	3
NaN	NaN	20	35669	NaN	NaN	NaN	NaN	NaN	NaN	58.13	NaN	NaN	79.8736	NaN	12.611	10.001	NaN	31.2	74.813	71.03812195	67.443	1.703	83.6413075	67.6325829	NaN	NaN	NaN	23.07150302	64.97139933	11.95709766	53.91387754	18.40363264	35.5102449	-0.982389344	NaN	NaN	4487300	52.59982273	NaN	NaN	NaN	2103682.138	-0.467851367	46.8808	-1.43431021	2383617.862	53.1192	NaN	317000	433000	229000000	34.42573662	41000000	13000000	188000000	226000000	239000000	17.83981488	29.83257113	NaN	1
NaN	NaN	14557	13633	NaN	NaN	NaN	NaN	NaN	NaN	88.105	NaN	NaN	267.452	NaN	34.876	10.331	15	66.4	58.894	58.0012439	57.151	4.786	58.6511063	54.7884395	3.6	36.6	14.1	41.71308707	55.00227721	3.284635717	81.81065415	5.971817684	75.83883647	2.357086776	NaN	NaN	18281113	49.20304091	NaN	NaN	NaN	10524802.38	1.040494988	57.572	4.171794157	7756310.624	42.428	33.5	348000	NaN	304000000	12.00774183	20000000	60000000	284000000	85000000	145000000	3.97148202	58.30865677	90.75554256	1
NaN	NaN	482467	924	NaN	NaN	NaN	NaN	NaN	NaN	172.69	NaN	NaN	366.627	NaN	43.186	17.79	NaN	110.7	48.432	46.97890244	45.595	6.15	54.2850243	46.9093542	NaN	NaN	NaN	44.42484953	52.26671282	3.308437649	91.32636168	6.329913382	84.99644829	1.621614671	NaN	NaN	8112650	49.53982367	NaN	NaN	NaN	5646096.119	1.177749339	69.5962	2.645128516	2466553.881	30.4038	NaN	23000	NaN	4300000	0.5349656	3400000	7000000	900000	27000000	34000000	3.561304479	34.26561222	60.42879238	0
NaN	NaN	10320	570	NaN	NaN	NaN	NaN	NaN	NaN	125.26	NaN	NaN	278.4688	NaN	44.555	12.055	NaN	69.1	55.759	54.53741463	53.374	5.772	50.5672719	44.3018166	NaN	NaN	NaN	46.11601389	51.54725181	2.336734302	93.99676314	4.53318891	89.46357423	2.805333708	NaN	NaN	1225044	50.32296825	NaN	NaN	NaN	651522.5008	0.939191576	53.1836	4.968408835	573521.4992	46.8164	NaN	91000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.63279367	109.7277431	0
NaN	NaN	6604	8887	NaN	NaN	NaN	NaN	NaN	NaN	143.9884	NaN	NaN	379.8088	NaN	42.702	19.794	NaN	114.3	45.817	44.36031707	42.973	6.02	41.1642445	35.9195993	NaN	NaN	NaN	43.55651252	53.11025189	3.333235589	88.28756491	6.276068123	82.01149679	1.942871463	NaN	NaN	1193585	50.50264539	NaN	NaN	NaN	782554.9079	0.869996812	65.5634	4.01788063	411030.0921	34.4366	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.59248276	125.0785817	0
NaN	NaN	NaN	420	NaN	NaN	NaN	NaN	NaN	NaN	132.8808	NaN	NaN	335.5826	NaN	40.936	17.151	NaN	101.7	50.133	48.58719512	47.115	5.847	45.6241521	39.8859686	NaN	NaN	NaN	42.72559626	53.45791329	3.816490452	87.06304428	7.139243223	79.92380105	3.238720383	NaN	NaN	488039	48.85070896	NaN	NaN	NaN	298595.9253	3.247873701	61.1828	3.224294829	189443.0747	38.8172	NaN	NaN	NaN	400000	NaN	NaN	NaN	NaN	NaN	7000000	NaN	165.8621828	50.29392471	3
NaN	NaN	6145	174	NaN	NaN	NaN	NaN	NaN	NaN	11.5254	NaN	NaN	50.9442	NaN	9.4	9.5	NaN	7.8	80.4	77.83902439	75.4	1.26	90.8588977	81.4904804	NaN	NaN	NaN	15.72495859	68.05306873	16.22197267	46.944145	23.83723905	23.10690595	0.540235109	NaN	NaN	10834880	50.64381322	NaN	NaN	NaN	4382015.528	0.318443645	40.4436	0.691130343	6452864.472	59.5564	NaN	10916000	NaN	6188000000	NaN	NaN	NaN	6188000000	1756000000	1756000000	NaN	30.4271374	NaN	3
NaN	NaN	NaN	20	NaN	NaN	NaN	NaN	NaN	NaN	59.4034	NaN	NaN	105.841	NaN	20.329	7.023	54	13.7	74.206	72.74368293	71.351	2.762	82.1669017	76.5126487	NaN	NaN	NaN	36.57416098	55.57849811	7.847340914	79.92569681	14.11938282	65.80631399	0.177990534	NaN	NaN	101219	50.55671366	NaN	NaN	NaN	65446.38346	-0.230403239	64.6582	0.929495797	35772.61654	35.3418	NaN	116000	NaN	83000000	50.08492759	NaN	NaN	83000000	6000000	6000000	2.369945579	68.95240287	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	196.5806684	NaN	17.6	8.3	NaN	NaN	68	65.33658537	62.8	2.39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.178412179	NaN	NaN	56100	NaN	NaN	NaN	NaN	10488.2316	-0.609039611	18.6956	0.36036359	45611.7684	81.3044	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.74625447	NaN	3
NaN	NaN	815	32747	NaN	NaN	NaN	NaN	NaN	NaN	119.9624	NaN	NaN	151.697	NaN	37.235	6.857	NaN	40.3	70.304	66.66741463	63.204	4.97	74.3289054	61.3191421	NaN	NaN	NaN	44.34071875	51.7647558	3.894525445	93.18163189	7.523507809	85.65812408	2.279209927	NaN	NaN	10723154	50.70581373	NaN	NaN	NaN	5970630.701	1.55732209	55.6798	3.193571954	4752523.299	44.3202	NaN	636000	391000	329000000	9.435585637	15000000	33000000	314000000	157000000	190000000	3.764239723	37.29566999	100.084503	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.4862	NaN	NaN	89.8838	NaN	23.579	4.76	NaN	NaN	76.143	73.77	71.51	2.972	87.0378568	76.4701749	NaN	NaN	NaN	30.80085262	64.16882911	5.030318276	55.83890402	7.83919287	47.99971115	1.189316951	NaN	NaN	151065	48.58867765	NaN	NaN	NaN	11052.21753	-1.635288027	7.3162	1.415718284	140012.7825	92.6838	NaN	1137000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	41	NaN	NaN	NaN	NaN	NaN	NaN	75.6156	NaN	NaN	195.0334	NaN	21.689	8.84	NaN	40.7	66.791	63.47863415	60.324	2.49	67.6715786	53.924777	NaN	NaN	NaN	35.05011246	60.19382387	4.75606367	66.13000068	7.901248607	58.22875208	0.097931731	NaN	NaN	730458	50.16393847	NaN	NaN	NaN	519566.0099	0.22257214	71.1288	-0.208478566	210891.9901	28.8712	NaN	66000	NaN	111000000	16.15955743	3000000	6000000	108000000	63000000	69000000	9.493670886	142.7116645	NaN	1
NaN	NaN	1039	42	NaN	NaN	NaN	NaN	NaN	NaN	4.8006	NaN	NaN	51.621	NaN	8.1	5	NaN	NaN	83	80.13170732	77.4	1.017	92.6492316	84.3970429	NaN	NaN	NaN	18.13152627	71.40874425	10.45972949	40.03887207	14.6476872	25.39118487	0.834808807	1038.870421	216.0314205	6543700	50.81325622	NaN	NaN	NaN	0	NaN	0	0.834808807	6543700	100	NaN	7137000	NaN	7337000000	3.499265428	1686000000	NaN	5651000000	13474000000	13474000000	6.454779783	216.6590867	85.00740114	3
NaN	NaN	9	1101	NaN	NaN	NaN	NaN	80	NaN	112.1804	NaN	NaN	139.3704	NaN	33.07	5.479	NaN	31.3	72.242	69.82136585	67.516	4.239	76.8014485	68.2942266	NaN	NaN	NaN	43.19453256	53.06259074	3.742876706	88.45668599	7.053701401	81.40298458	2.1596764	NaN	NaN	5963008	50.01884117	NaN	NaN	NaN	3312379.388	1.257527827	55.5488	3.298615622	2650628.612	44.4512	NaN	321000	202000	175000000	7.216494845	7000000	61000000	168000000	81000000	142000000	5.040286799	118.4365748	91.53811758	1
NaN	NaN	29027	338089	NaN	NaN	NaN	NaN	NaN	NaN	17.1094	NaN	NaN	71.8308	NaN	10.4	11.5	NaN	7.8	76.22	72.31707317	68.6	1.45	88.2215338	72.6651775	NaN	NaN	NaN	17.61897135	67.64642216	14.73460649	47.82747823	21.7817972	26.04568104	-1.565115162	1033.442424	325.7874871	4501000	51.82792311	NaN	NaN	NaN	2011541.91	-1.875657072	44.691	-1.313483498	2489458.09	55.309	NaN	4499000	NaN	2733400000	31.97133106	NaN	NaN	2733400000	600000000	600000000	5.692875629	50.95421759	NaN	3
NaN	NaN	NaN	13538	NaN	NaN	NaN	NaN	NaN	NaN	59.9424	NaN	NaN	274.6782	NaN	32.117	10.574	NaN	77.8	59.314	57.96487805	56.68	4.547	60.9590076	51.7916182	NaN	NaN	NaN	41.28393727	54.87379274	3.842269993	82.23635548	7.002012802	75.23434268	1.87584787	NaN	NaN	8342233	50.49744493	NaN	NaN	NaN	5472838.537	0.962405512	65.604	3.641548531	2869394.463	34.396	NaN	147000	NaN	131000000	27.65054773	NaN	138000000	131000000	NaN	NaN	NaN	29.72720923	79.31744809	0
NaN	NaN	3504	1242	NaN	NaN	NaN	NaN	NaN	NaN	25.3278	NaN	NaN	121.9411033	NaN	9.7	13.9	NaN	10.5	75.186	70.55780488	66.15	1.32	82.2758252	60.2675091	NaN	NaN	NaN	17.30308122	67.92892262	14.76799616	47.21269843	21.74036565	25.47233278	-0.232679337	1142.817396	478.0329863	10266570	52.34836772	NaN	NaN	NaN	3610896.401	0.128492299	35.1714	-0.428080989	6655673.599	64.8286	NaN	NaN	12317000	3688000000	12.67391239	42000000	20000000	3646000000	1476000000	1496000000	5.023288734	101.5815845	NaN	3
NaN	NaN	47	9053	NaN	NaN	NaN	NaN	NaN	NaN	48.089	NaN	NaN	214.2144	NaN	21.861	7.541	55.4	40	66.66	65.00356098	63.426	2.53	71.9082819	64.2250106	NaN	NaN	NaN	31.83330384	63.75401127	4.412684895	56.85287563	6.92142315	49.93145248	1.344559117	NaN	NaN	207839287	49.99785098	NaN	NaN	NaN	125903220.6	-0.761951103	60.5772	4.670462654	81936066.44	39.4228	NaN	4606000	NaN	4255000000	7.757524499	NaN	NaN	4255000000	2102000000	2102000000	4.773978967	89.73702994	82.39036644	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.396103428	NaN	NaN	74870	NaN	NaN	NaN	NaN	36082.0991	1.379504884	48.193	1.411546549	38787.9009	51.807	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	185516	9663	NaN	NaN	NaN	NaN	NaN	NaN	112.6068	NaN	NaN	212.2704	NaN	26.921	9.299	NaN	67.6	61.784	60.89534146	60.049	3.27	61.501713	54.6528403	NaN	NaN	NaN	35.4967853	60.39564196	4.107572737	65.57486062	6.801107834	58.77375279	1.774463318	115.3964951	98.83048812	1018471141	48.11245477	NaN	NaN	NaN	741009048.1	1.483506111	72.757	2.555688502	277462092.9	27.243	NaN	2359000	3811000	2949000000	6.443529373	NaN	NaN	2949000000	1713000000	1713000000	2.88539962	17.82357988	91.66925647	1
NaN	NaN	600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.0004	NaN	NaN	67.68598538	NaN	14.5	8.5	77	6.1	79.12	76.19536585	73.41	1.94	88.5821447	80.3891864	NaN	NaN	NaN	22.63718986	66.02743473	11.33537541	51.4521962	17.167675	34.2845212	1.048535847	2082.600176	608.0788586	3712696	50.3479926	NaN	NaN	NaN	1534991.885	0.451761539	41.3444	1.46198644	2177704.115	58.6556	NaN	6064000	3330000	3297000000	3.459702326	NaN	NaN	3297000000	3015000000	3015000000	3.641400971	122.0216833	NaN	3
NaN	NaN	1931332	89979	NaN	NaN	NaN	NaN	NaN	NaN	45.4358	NaN	NaN	137.0994	NaN	20.543	5.278	NaN	37	69.943	69.18802439	68.469	2.525	75.9610953	69.3795283	NaN	NaN	NaN	38.28047197	57.48662669	4.23290134	73.95350146	7.363280095	66.59022136	1.882402136	NaN	NaN	63133032	49.68114077	NaN	NaN	NaN	23662512.93	-0.128177728	37.4804	3.10741303	39470519.07	62.5196	NaN	1008000	1690000	656000000	4.399436658	166000000	2000000	490000000	153000000	155000000	0.909304236	26.72949079	NaN	2
NaN	NaN	104022	675030	NaN	NaN	NaN	NaN	NaN	NaN	59.921	NaN	NaN	103.0662	NaN	37.864	5.311	NaN	35.1	73.654	71.14065854	68.747	5.374	82.4760348	74.1265118	NaN	NaN	NaN	43.71859357	52.46820267	3.81320376	90.59162485	7.267647006	83.32397785	3.067719021	NaN	NaN	22887833	50.10176127	NaN	NaN	NaN	7276042.111	3.621070675	31.79	2.743440946	15611790.89	68.21	NaN	45000	NaN	15000000	NaN	NaN	NaN	15000000	14000000	14000000	NaN	94.56734261	NaN	1
NaN	NaN	294	5	NaN	NaN	NaN	NaN	NaN	NaN	22.2686	NaN	NaN	55.62829862	NaN	15.3	6.7	NaN	3.3	81.311	79.11829268	77.03	2.05	91.4045234	86.1020074	NaN	NaN	NaN	23.78559403	64.74122667	11.4731793	54.46108321	17.72159702	36.73948619	1.070859043	5131.538272	1888.109199	274047	49.93650402	NaN	NaN	NaN	21669.99248	-0.860442766	7.9074	1.238439544	252377.0075	92.0926	NaN	565000	227000	372000000	12.91323504	165000000	3000000	207000000	396000000	399000000	12.29975901	53.22173116	NaN	3
NaN	NaN	27	835	NaN	NaN	NaN	NaN	NaN	NaN	17.3334	NaN	NaN	56.37946321	NaN	21.9	6.2	NaN	6.1	80.3	78.14878049	76.1	2.98	91.194376	84.1767414	NaN	NaN	NaN	28.31928389	61.70420914	9.976506969	62.0634984	16.16827621	45.89522219	2.286878546	NaN	NaN	5971000	50.73367153	NaN	NaN	NaN	533317.778	1.535104473	8.9318	2.360916559	5437682.222	91.0682	NaN	1942000	2983000	3598000000	10.94508597	441000000	760000000	3157000000	2473000000	3233000000	9.012499861	47.65548038	NaN	3
NaN	NaN	5473	79	NaN	NaN	NaN	NaN	NaN	NaN	7.0008	NaN	NaN	53.94383075	NaN	9	9.9	NaN	5.3	81.5	78.42682927	75.5	1.21	91.585773	82.2296216	NaN	NaN	NaN	14.50024808	67.86194641	17.63780551	47.3579897	25.99071563	21.36727407	0.028774016	1149.555855	NaN	56906744	51.60101884	NaN	NaN	NaN	18721180.64	-0.153441778	32.898	0.118230129	38185563.36	67.102	NaN	34933000	19352000	31335000000	10.10412804	1526000000	2942000000	29809000000	17579000000	20521000000	7.591369197	37.91225866	NaN	3
NaN	NaN	37	27	NaN	NaN	NaN	NaN	NaN	NaN	91.8498	NaN	NaN	139.4704	NaN	22.2	6.3	NaN	22.8	73.253	70.31095122	67.509	2.655	79.6264575	69.4976736	NaN	NaN	NaN	33.18871418	59.46235146	7.348934361	68.17363852	12.35897031	55.81466822	0.892249074	NaN	NaN	2556780.051	50.5319214	NaN	NaN	NaN	1244272.353	0.400708647	48.6656	1.360476758	1312507.699	51.3344	NaN	1225000	NaN	1380000000	40.78255216	183000000	25000000	1197000000	198000000	223000000	5.523219814	49.72459076	NaN	2
NaN	NaN	1488226	899	NaN	NaN	NaN	NaN	NaN	NaN	38.6698	NaN	NaN	119.5878	NaN	31.42	4.422	NaN	25.2	73.025	71.82902439	70.69	4.226	75.5493811	68.3837626	NaN	NaN	NaN	40.33702989	56.42485783	3.238112284	77.22685329	5.738804507	71.48804878	3.053917632	1941.470537	714.4355276	4597400	47.80641595	NaN	NaN	NaN	954843.2008	1.673925856	20.7692	3.418834932	3642556.799	79.2308	NaN	1772000	1347000	1083000000	29.85524321	230000000	191000000	853000000	451000000	642000000	12.37535684	71.13868915	83.27909719	2
